Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
080232 -- Shelled,,5.10,0.00,1,,1,,Albania
080241 -- In shell,"1,825,386",5.60,0.00,1,,1,,Albania
080242 -- Shelled,,5.60,0.00,1,,1,,Albania
080251 -- In shell,,1.60,0.00,1,,1,,Albania
080252 -- Shelled,,1.60,0.00,1,,1,,Albania
080261 -- In shell,,2.00,0.00,1,,1,,Albania
080262 -- Shelled,,2.00,0.00,1,,1,,Albania
080270 - Kola nuts (Cola spp.),,0.00,0.00,1,,,,Albania
080280 - Areca nuts,,0.00,0.00,1,,,,Albania
080290 - Other,"990,257",1.33,0.00,3,,2,,Albania
080310 - Plantains,,16.00,0.00,2,,2,,Albania
080390 - Other,"73,702",16.00,0.00,2,1,2,,Albania
080410 - Dates,"2,031",7.70,0.00,1,,1,,Albania
080420 - Figs,,6.80,0.00,2,,2,,Albania
080430 - Pineapples,,5.80,0.00,1,,1,,Albania
080440 - Avocados,,4.00,0.00,1,,1,,Albania
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Albania
080510 - Oranges,,16.00,0.00,2,1,2,,Albania
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,0.00,5,5,5,,Albania
"080540 - Grapefruit, including pomelos",,1.50,0.00,1,,1,,Albania
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,0.00,2,1,2,,Albania
080590 - Other,373,12.80,0.00,1,,1,,Albania
080610 - Fresh,,12.95,0.00,2,,2,,Albania
080620 - Dried,,2.40,0.00,3,,3,,Albania
080711 -- Watermelons,"924,370",8.80,0.00,1,,1,,Albania
080719 -- Other,"22,931",8.80,0.00,1,,1,,Albania
080720 - Papaws (papayas),,0.00,0.00,1,,,,Albania
080810 - Apples,"157,815",,0.00,2,2,1,,Albania
080830 - Pears,,,0.00,2,2,1,,Albania
080840 - Quinces,,7.20,0.00,1,,1,,Albania
080910 - Apricots,,20.00,0.00,1,,1,,Albania
080921 -- Sour cherries (Prunus cerasus),,12.00,0.00,1,,1,,Albania
080929 -- Other,"60,527",12.00,0.00,1,,1,,Albania
"080930 - Peaches, including nectarines","3,728",17.60,0.00,2,,2,,Albania
080940 - Plums and sloes,"484,422",9.20,0.00,2,,2,,Albania
081010 - Strawberries,,11.20,0.00,1,,1,,Albania
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,0.00,2,,2,,Albania
"081030 - Black, white or red currants and gooseberries",,9.07,0.00,3,,3,,Albania
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,0.00,4,,3,,Albania
081050 - Kiwifruit,,8.80,0.00,1,,1,,Albania
081060 - Durians,,8.80,0.00,1,,1,,Albania
081070 - Persimmons,,8.80,0.00,1,,1,,Albania
081090 - Other,,4.40,0.00,2,,1,,Albania
081110 - Strawberries,,17.60,0.00,3,1,3,,Albania
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,0.00,7,1,7,,Albania
081190 - Other,,10.75,0.00,10,2,8,,Albania
081210 - Cherries,,8.80,0.00,1,,1,,Albania
081290 - Other,,7.16,0.00,5,,5,,Albania
081310 - Apricots,,5.60,0.00,1,,1,,Albania
081320 - Prunes,,9.60,0.00,1,,1,,Albania
081330 - Apples,"953,458",3.20,0.00,1,,1,,Albania
081340 - Other fruit,"623,072",3.28,0.00,5,,4,,Albania
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,0.00,7,,7,,Albania
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,0.00,1,,1,,Albania
,2011,"5,279,383",7.06,0.00,117,24,101,13,Albania
080111 -- Desiccated,,0.00,0.00,1,,,,Albania
080119 -- Other,,0.00,0.00,1,,,,Albania
080121 -- In shell,,0.00,0.00,1,,,,Albania
080122 -- Shelled,,0.00,0.00,1,,,,Albania
080131 -- In shell,,0.00,0.00,1,,,,Albania
080132 -- Shelled,,0.00,0.00,1,,,,Albania
080211 -- In shell,,2.80,0.00,2,,1,,Albania
080212 -- Shelled,,1.75,0.00,2,,1,,Albania
080221 -- In shell,,3.20,0.00,1,,1,,Albania
080222 -- Shelled,,3.20,0.00,1,,1,,Albania
080231 -- In shell,,4.00,0.00,1,,1,,Albania
080232 -- Shelled,,5.10,0.00,1,,1,,Albania
080240 - Chestnuts (Castanea spp.),"1,228,941",5.60,0.00,1,,1,,Albania
080250 - Pistachios,,1.60,0.00,1,,1,,Albania
080260 - Macadamia nuts,,2.00,0.00,1,,1,,Albania
080290 - Other,"327,969",1.33,0.00,3,,2,,Albania
"080300 Bananas, including plantains, fresh or dried.","173,471",16.00,0.00,3,1,3,,Albania
080410 - Dates,"6,668",7.70,0.00,1,,1,,Albania
080420 - Figs,,6.80,0.00,2,,2,,Albania
080430 - Pineapples,,5.80,0.00,1,,1,,Albania
080440 - Avocados,,4.37,0.00,1,,1,,Albania
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Albania
080510 - Oranges,,14.67,0.00,2,1,2,1,Albania
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,5,5,Albania
"080540 - Grapefruit, including pomelos",,1.80,0.00,1,,1,,Albania
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,0.00,2,1,2,,Albania
080590 - Other,,12.80,0.00,1,,1,,Albania
080610 - Fresh,,15.47,0.00,2,1,2,1,Albania
080620 - Dried,,2.40,0.00,3,,3,,Albania
080711 -- Watermelons,"1,263,449",8.80,0.00,1,,1,,Albania
080719 -- Other,"12,918",8.80,0.00,1,,1,,Albania
080720 - Papaws (papayas),,0.00,0.00,1,,,,Albania
080810 - Apples,"252,049",,0.00,2,2,1,,Albania
080820 - Pears and quinces,,7.20,0.00,3,2,2,,Albania
080910 - Apricots,"4,329",,,1,1,1,1,Albania
080920 - Cherries,,,,2,2,2,2,Albania
"080930 - Peaches, including nectarines",,,,2,2,2,2,Albania
080940 - Plums and sloes,"26,337",12.00,0.00,2,1,2,1,Albania
081010 - Strawberries,,,0.00,1,1,1,,Albania
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,0.00,2,,2,,Albania
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,0.00,4,,3,,Albania
081050 - Kiwifruit,,8.53,0.00,1,,1,,Albania
081060 - Durians,,8.80,0.00,1,,1,,Albania
081090 - Other,,7.20,0.00,5,,4,,Albania
081110 - Strawberries,,17.60,0.00,3,1,3,,Albania
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,0.00,7,1,7,,Albania
081190 - Other,,12.65,0.00,10,2,10,,Albania
081210 - Cherries,,8.80,0.00,1,,1,,Albania
081290 - Other,,8.10,0.00,6,,6,,Albania
081310 - Apricots,,5.60,0.00,1,,1,,Albania
081320 - Prunes,,9.60,0.00,1,,1,,Albania
081330 - Apples,"1,086,192",3.20,0.00,1,,1,,Albania
081340 - Other fruit,"896,768",3.28,0.00,5,,4,,Albania
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,0.00,7,,7,,Albania
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",292,1.60,0.00,1,,1,,Albania
,2010,"3,453,316",7.06,7.06,117,24,,,Albania
080111 -- Desiccated,,0.00,0.00,1,,,,Albania
080119 -- Other,,0.00,0.00,1,,,,Albania
080121 -- In shell,,0.00,0.00,1,,,,Albania
080122 -- Shelled,,0.00,0.00,1,,,,Albania
080131 -- In shell,,0.00,0.00,1,,,,Albania
080132 -- Shelled,,0.00,0.00,1,,,,Albania
080211 -- In shell,,2.80,2.80,2,,,,Albania
080212 -- Shelled,106,1.75,1.75,2,,,,Albania
080221 -- In shell,,3.20,3.20,1,,,,Albania
080222 -- Shelled,,3.20,3.20,1,,,,Albania
080231 -- In shell,,4.00,4.00,1,,,,Albania
080232 -- Shelled,,5.10,5.10,1,,,,Albania
080240 - Chestnuts (Castanea spp.),"744,447",5.60,5.60,1,,,,Albania
080250 - Pistachios,,1.60,1.60,1,,,,Albania
080260 - Macadamia nuts,,2.00,2.00,1,,,,Albania
080290 - Other,"238,069",1.33,1.33,3,,,,Albania
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Albania
080410 - Dates,,7.70,7.70,1,,,,Albania
080420 - Figs,"14,450",6.80,6.80,2,,,,Albania
080430 - Pineapples,,5.80,5.80,1,,,,Albania
080440 - Avocados,,4.37,4.37,1,,,,Albania
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Albania
080510 - Oranges,"6,072",14.67,14.67,2,1,,,Albania
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Albania
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Albania
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","3,235",12.80,12.80,2,1,,,Albania
080590 - Other,,12.80,12.80,1,,,,Albania
080610 - Fresh,,15.47,15.47,2,1,,,Albania
080620 - Dried,,2.40,2.40,3,,,,Albania
080711 -- Watermelons,"713,014",8.80,8.80,1,,,,Albania
080719 -- Other,"2,956",8.80,8.80,1,,,,Albania
080720 - Papaws (papayas),,0.00,0.00,1,,,,Albania
080810 - Apples,"75,552",,,2,2,,,Albania
080820 - Pears and quinces,,7.20,7.20,3,2,,,Albania
080910 - Apricots,,,,1,1,,,Albania
080920 - Cherries,,,,2,2,,,Albania
"080930 - Peaches, including nectarines","1,087",,,2,2,,,Albania
080940 - Plums and sloes,451,12.00,12.00,2,1,,,Albania
081010 - Strawberries,,,,1,1,,,Albania
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Albania
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Albania
081050 - Kiwifruit,,8.53,8.53,1,,,,Albania
081060 - Durians,,8.80,8.80,1,,,,Albania
081090 - Other,"2,996",7.20,7.20,5,,,,Albania
081110 - Strawberries,,17.60,17.60,3,1,,,Albania
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Albania
081190 - Other,,12.65,12.65,10,2,,,Albania
081210 - Cherries,,8.80,8.80,1,,,,Albania
081290 - Other,,8.10,8.10,6,,,,Albania
081310 - Apricots,,5.60,5.60,1,,,,Albania
081320 - Prunes,,9.60,9.60,1,,,,Albania
081330 - Apples,"875,559",3.20,3.20,1,,,,Albania
081340 - Other fruit,"775,322",3.28,3.28,5,,,,Albania
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Albania
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,1.60,1,,,,Albania
,2009,"2,912,301",7.06,7.06,117,24,,,Albania
080111 -- Desiccated,,0.00,0.00,1,,,,Albania
080119 -- Other,,0.00,0.00,1,,,,Albania
080121 -- In shell,,0.00,0.00,1,,,,Albania
080122 -- Shelled,,0.00,0.00,1,,,,Albania
080131 -- In shell,,0.00,0.00,1,,,,Albania
080132 -- Shelled,,0.00,0.00,1,,,,Albania
080211 -- In shell,,2.80,2.80,2,,,,Albania
080212 -- Shelled,670,1.75,1.75,2,,,,Albania
080221 -- In shell,,3.20,3.20,1,,,,Albania
080222 -- Shelled,,3.20,3.20,1,,,,Albania
080231 -- In shell,,4.00,4.00,1,,,,Albania
080232 -- Shelled,,5.10,5.10,1,,,,Albania
080240 - Chestnuts (Castanea spp.),"890,803",5.60,5.60,1,,,,Albania
080250 - Pistachios,,1.60,1.60,1,,,,Albania
080260 - Macadamia nuts,,2.00,2.00,1,,,,Albania
080290 - Other,"328,099",1.33,1.33,3,,,,Albania
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Albania
080410 - Dates,,7.70,7.70,1,,,,Albania
080420 - Figs,,6.80,6.80,2,,,,Albania
080430 - Pineapples,,5.80,5.80,1,,,,Albania
080440 - Avocados,,4.37,4.37,1,,,,Albania
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Albania
080510 - Oranges,935,14.67,14.67,2,1,,,Albania
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Albania
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Albania
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","10,879",12.80,12.80,2,1,,,Albania
080590 - Other,,12.80,12.80,1,,,,Albania
080610 - Fresh,,15.47,15.47,2,1,,,Albania
080620 - Dried,,2.40,2.40,3,,,,Albania
080711 -- Watermelons,"143,581",8.80,8.80,1,,,,Albania
080719 -- Other,265,8.80,8.80,1,,,,Albania
080720 - Papaws (papayas),,0.00,0.00,1,,,,Albania
080810 - Apples,,,,2,2,,,Albania
080820 - Pears and quinces,,7.20,7.20,3,2,,,Albania
080910 - Apricots,,,,1,1,,,Albania
080920 - Cherries,,,,2,2,,,Albania
"080930 - Peaches, including nectarines",,,,2,2,,,Albania
080940 - Plums and sloes,,12.00,12.00,2,1,,,Albania
081010 - Strawberries,,,,1,1,,,Albania
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Albania
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Albania
081050 - Kiwifruit,,8.53,8.53,1,,,,Albania
081060 - Durians,,8.80,8.80,1,,,,Albania
081090 - Other,"9,303",7.20,7.20,5,,,,Albania
081110 - Strawberries,,17.60,17.60,3,1,,,Albania
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Albania
081190 - Other,,12.65,12.65,10,2,,,Albania
081210 - Cherries,,8.80,8.80,1,,,,Albania
081290 - Other,,8.10,8.10,6,,,,Albania
081310 - Apricots,,5.60,5.60,1,,,,Albania
081320 - Prunes,,9.60,9.60,1,,,,Albania
081330 - Apples,"1,241,902",3.20,3.20,1,,,,Albania
081340 - Other fruit,"284,414",3.28,3.28,5,,,,Albania
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Albania
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","1,451",1.60,1.60,1,,,,Albania
,2008,"5,964,258",7.06,7.06,117,24,,,Albania
080111 -- Desiccated,,0.00,0.00,1,,,,Albania
080119 -- Other,,0.00,0.00,1,,,,Albania
080121 -- In shell,,0.00,0.00,1,,,,Albania
080122 -- Shelled,,0.00,0.00,1,,,,Albania
080131 -- In shell,,0.00,0.00,1,,,,Albania
080132 -- Shelled,,0.00,0.00,1,,,,Albania
080211 -- In shell,,2.80,2.80,2,,,,Albania
080212 -- Shelled,"1,025",1.75,1.75,2,,,,Albania
080221 -- In shell,,3.20,3.20,1,,,,Albania
080222 -- Shelled,,3.20,3.20,1,,,,Albania
080231 -- In shell,,4.00,4.00,1,,,,Albania
080232 -- Shelled,,5.10,5.10,1,,,,Albania
080240 - Chestnuts (Castanea spp.),"934,881",5.60,5.60,1,,,,Albania
080250 - Pistachios,,1.60,1.60,1,,,,Albania
080260 - Macadamia nuts,,2.00,2.00,1,,,,Albania
080290 - Other,"2,291,764",1.33,1.33,3,,,,Albania
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Albania
080410 - Dates,,7.70,7.70,1,,,,Albania
080420 - Figs,,6.80,6.80,2,,,,Albania
080430 - Pineapples,,5.80,5.80,1,,,,Albania
080440 - Avocados,,4.37,4.37,1,,,,Albania
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Albania
080510 - Oranges,132,14.67,14.67,2,1,,,Albania
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Albania
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Albania
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,421",12.80,12.80,2,1,,,Albania
080590 - Other,,12.80,12.80,1,,,,Albania
080610 - Fresh,,15.47,15.47,2,1,,,Albania
080620 - Dried,,2.40,2.40,3,,,,Albania
080711 -- Watermelons,"103,842",8.80,8.80,1,,,,Albania
080719 -- Other,,8.80,8.80,1,,,,Albania
080720 - Papaws (papayas),,0.00,0.00,1,,,,Albania
080810 - Apples,"10,986",,,2,2,,,Albania
080820 - Pears and quinces,,7.20,7.20,3,2,,,Albania
080910 - Apricots,,,,1,1,,,Albania
080920 - Cherries,,,,2,2,,,Albania
"080930 - Peaches, including nectarines",,,,2,2,,,Albania
080940 - Plums and sloes,,12.00,12.00,2,1,,,Albania
081010 - Strawberries,,,,1,1,,,Albania
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Albania
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Albania
081050 - Kiwifruit,,8.53,8.53,1,,,,Albania
081060 - Durians,,8.80,8.80,1,,,,Albania
081090 - Other,"1,978",7.20,7.20,5,,,,Albania
081110 - Strawberries,,17.60,17.60,3,1,,,Albania
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Albania
081190 - Other,,12.65,12.65,10,2,,,Albania
081210 - Cherries,,8.80,8.80,1,,,,Albania
081290 - Other,,8.10,8.10,6,,,,Albania
081310 - Apricots,,5.60,5.60,1,,,,Albania
081320 - Prunes,,9.60,9.60,1,,,,Albania
081330 - Apples,"1,711,048",3.20,3.20,1,,,,Albania
081340 - Other fruit,"904,882",3.28,3.28,5,,,,Albania
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Albania
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","2,300",1.60,1.60,1,,,,Albania
,2007,"4,098,946",6.91,6.91,119,24,,,Albania
080111 -- Desiccated,,0.00,0.00,1,,,,Albania
080119 -- Other,,0.00,0.00,1,,,,Albania
080121 -- In shell,,0.00,0.00,1,,,,Albania
080122 -- Shelled,,0.00,0.00,1,,,,Albania
080131 -- In shell,,0.00,0.00,1,,,,Albania
080132 -- Shelled,,0.00,0.00,1,,,,Albania
080211 -- In shell,,2.80,2.80,2,,,,Albania
080212 -- Shelled,,1.75,1.75,2,,,,Albania
080221 -- In shell,,3.20,3.20,1,,,,Albania
080222 -- Shelled,,3.20,3.20,1,,,,Albania
080231 -- In shell,,4.00,4.00,1,,,,Albania
080232 -- Shelled,,5.10,5.10,1,,,,Albania
080240 - Chestnuts (Castanea spp.),"194,680",5.60,5.60,1,,,,Albania
080250 - Pistachios,,1.60,1.60,1,,,,Albania
080260 - Macadamia nuts,,2.00,2.00,1,,,,Albania
080290 - Other,"2,251,416",1.33,1.33,3,,,,Albania
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Albania
080410 - Dates,,7.70,7.70,1,,,,Albania
080420 - Figs,,6.80,6.80,2,,,,Albania
080430 - Pineapples,,5.80,5.80,1,,,,Albania
080440 - Avocados,,4.37,4.37,1,,,,Albania
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Albania
080510 - Oranges,,14.67,14.67,2,1,,,Albania
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Albania
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Albania
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Albania
080590 - Other,,12.80,12.80,1,,,,Albania
080610 - Fresh,,15.47,15.47,2,1,,,Albania
080620 - Dried,,2.40,2.40,3,,,,Albania
080711 -- Watermelons,"99,197",8.80,8.80,1,,,,Albania
080719 -- Other,"2,124",8.80,8.80,1,,,,Albania
080720 - Papaws (papayas),,0.00,0.00,1,,,,Albania
080810 - Apples,"40,635",,,2,2,,,Albania
080820 - Pears and quinces,,7.20,7.20,3,2,,,Albania
080910 - Apricots,,,,1,1,,,Albania
080920 - Cherries,,,,2,2,,,Albania
"080930 - Peaches, including nectarines",,,,2,2,,,Albania
080940 - Plums and sloes,,12.00,12.00,2,1,,,Albania
081010 - Strawberries,,,,1,1,,,Albania
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Albania
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Albania
081050 - Kiwifruit,,8.53,8.53,1,,,,Albania
081060 - Durians,,8.80,8.80,1,,,,Albania
081090 - Other,,6.00,6.00,6,,,,Albania
081110 - Strawberries,,17.60,17.60,3,1,,,Albania
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Albania
081190 - Other,"97,086",12.65,12.65,10,2,,,Albania
081210 - Cherries,,8.80,8.80,1,,,,Albania
081290 - Other,,8.10,8.10,6,,,,Albania
081310 - Apricots,,5.60,5.60,1,,,,Albania
081320 - Prunes,,9.60,9.60,1,,,,Albania
081330 - Apples,"994,942",3.20,3.20,1,,,,Albania
081340 - Other fruit,"418,866",2.73,2.73,6,,,,Albania
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Albania
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,1.60,1,,,,Albania
,2006,"3,405,576",6.91,6.91,119,24,,,Albania
080111 -- Dessicated,,0.00,0.00,1,,,,Albania
080119 -- Other,,0.00,0.00,1,,,,Albania
080121 -- In shell,,0.00,0.00,1,,,,Albania
080122 -- Shelled,,0.00,0.00,1,,,,Albania
080131 -- In shell,,0.00,0.00,1,,,,Albania
080132 -- Shelled,,0.00,0.00,1,,,,Albania
080211 -- In shell,,2.80,2.80,2,,,,Albania
080212 -- Shelled,,1.75,1.75,2,,,,Albania
080221 -- In shell,,3.20,3.20,1,,,,Albania
080222 -- Shelled,,3.20,3.20,1,,,,Albania
080231 -- In shell,,4.00,4.00,1,,,,Albania
080232 -- Shelled,,5.10,5.10,1,,,,Albania
080240 - Chestnuts (Castanea spp.),"130,984",5.60,5.60,1,,,,Albania
080250 - Pistachios,,1.60,1.60,1,,,,Albania
080290 - Other,"949,535",1.50,1.50,4,,,,Albania
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Albania
080410 - Dates,,7.70,7.70,1,,,,Albania
080420 - Figs,"30,888",6.80,6.80,2,,,,Albania
080430 - Pineapples,,5.80,5.80,1,,,,Albania
080440 - Avocados,,4.37,4.37,1,,,,Albania
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Albania
080510 - Oranges,,14.67,14.67,2,1,,,Albania
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Albania
080540 - Grapefruit,,1.80,1.80,1,,,,Albania
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Albania
080590 - Other,,12.80,12.80,1,,,,Albania
080610 - Fresh,,15.47,15.47,2,1,,,Albania
080620 - Dried,,2.40,2.40,3,,,,Albania
080711 -- Watermelons,"307,044",8.80,8.80,1,,,,Albania
080719 -- Other,339,8.80,8.80,1,,,,Albania
080720 - Papaws (papayas),,0.00,0.00,1,,,,Albania
080810 - Apples,,,,2,2,,,Albania
080820 - Pears and quinces,,7.20,7.20,3,2,,,Albania
080910 - Apricots,,,,1,1,,,Albania
080920 - Cherries,,,,2,2,,,Albania
"080930 - Peaches, including nectarines",,,,2,2,,,Albania
080940 - Plums and sloes,,12.00,12.00,2,1,,,Albania
081010 - Strawberries,,,,1,1,,,Albania
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Albania
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Albania
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Albania
081050 - Kiwifruit,,8.53,8.53,1,,,,Albania
081060 - Durians,,8.80,8.80,1,,,,Albania
081090 - Other,"15,833",2.93,2.93,3,,,,Albania
081110 - Strawberries,,17.60,17.60,3,1,,,Albania
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Albania
081190 - Other,,12.65,12.65,10,2,,,Albania
081210 - Cherries,,8.80,8.80,1,,,,Albania
081290 - Other,,8.10,8.10,6,,,,Albania
081310 - Apricots,,5.60,5.60,1,,,,Albania
081320 - Prunes,,9.60,9.60,1,,,,Albania
081330 - Apples,"1,486,467",3.20,3.20,1,,,,Albania
081340 - Other fruit,"484,486",2.73,2.73,6,,,,Albania
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Albania
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,1.60,1,,,,Albania
,2005,"1,269,218",6.91,6.91,119,24,,,Albania
080111 -- Dessicated,,0.00,0.00,1,,,,Albania
080119 -- Other,,0.00,0.00,1,,,,Albania
080121 -- In shell,,0.00,0.00,1,,,,Albania
080122 -- Shelled,,0.00,0.00,1,,,,Albania
080131 -- In shell,,0.00,0.00,1,,,,Albania
080132 -- Shelled,,0.00,0.00,1,,,,Albania
080211 -- In shell,,2.80,2.80,2,,,,Albania
080212 -- Shelled,,1.75,1.75,2,,,,Albania
080221 -- In shell,,3.20,3.20,1,,,,Albania
080222 -- Shelled,"1,742",3.20,3.20,1,,,,Albania
080231 -- In shell,,4.00,4.00,1,,,,Albania
080232 -- Shelled,,5.10,5.10,1,,,,Albania
080240 - Chestnuts (Castanea spp.),"6,158",5.60,5.60,1,,,,Albania
080250 - Pistachios,,1.60,1.60,1,,,,Albania
080290 - Other,"478,157",1.50,1.50,4,,,,Albania
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Albania
080410 - Dates,,7.70,7.70,1,,,,Albania
080420 - Figs,,6.80,6.80,2,,,,Albania
080430 - Pineapples,,5.80,5.80,1,,,,Albania
080440 - Avocados,,4.37,4.37,1,,,,Albania
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Albania
080510 - Oranges,,14.67,14.67,2,1,,,Albania
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Albania
080540 - Grapefruit,,1.80,1.80,1,,,,Albania
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Albania
080590 - Other,,12.80,12.80,1,,,,Albania
080610 - Fresh,,15.47,15.47,2,1,,,Albania
080620 - Dried,,2.40,2.40,3,,,,Albania
080711 -- Watermelons,"16,447",8.80,8.80,1,,,,Albania
080719 -- Other,,8.80,8.80,1,,,,Albania
080720 - Papaws (papayas),,0.00,0.00,1,,,,Albania
080810 - Apples,,,,2,2,,,Albania
080820 - Pears and quinces,,7.20,7.20,3,2,,,Albania
080910 - Apricots,,,,1,1,,,Albania
080920 - Cherries,,,,2,2,,,Albania
"080930 - Peaches, including nectarines",,,,2,2,,,Albania
