Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","163,540",10.00,10.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,,10.00,10.00,1,,,,"Korea, Republic of"
950790 - Other,"30,684",10.00,10.00,2,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,10.00,10.00,1,,,,"Korea, Republic of"
950890 - Other,"12,003",10.00,10.00,1,,,,"Korea, Republic of"
,2008,"1,731,036",10.00,10.00,56,,,,"Korea, Republic of"
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.","249,028",10.00,10.00,4,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,10.00,10.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards of all kinds,"10,990",10.00,10.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment","84,519",10.00,10.00,3,,,,"Korea, Republic of"
950440 - Playing cards,,10.00,10.00,1,,,,"Korea, Republic of"
950490 - Other,"44,668",10.00,10.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,10.00,10.00,1,,,,"Korea, Republic of"
950590 - Other,"8,360",10.00,10.00,2,,,,"Korea, Republic of"
950611 -- Skis,,10.00,10.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,10.00,10.00,1,,,,"Korea, Republic of"
950619 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,10.00,10.00,1,,,,"Korea, Republic of"
950629 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,10.00,10.00,1,,,,"Korea, Republic of"
950632 -- Balls,,10.00,10.00,1,,,,"Korea, Republic of"
950639 -- Other,159,10.00,10.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,10.00,10.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,10.00,10.00,1,,,,"Korea, Republic of"
950659 -- Other,,10.00,10.00,2,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,10.00,10.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,,10.00,10.00,4,,,,"Korea, Republic of"
950669 -- Other,"1,641",10.00,10.00,5,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,10.00,10.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","703,263",10.00,10.00,2,,,,"Korea, Republic of"
950699 -- Other,"319,240",10.00,10.00,9,,,,"Korea, Republic of"
950710 - Fishing rods,,10.00,10.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","216,559",10.00,10.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,,10.00,10.00,1,,,,"Korea, Republic of"
950790 - Other,"29,185",10.00,10.00,2,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,10.00,10.00,1,,,,"Korea, Republic of"
950890 - Other,"63,423",10.00,10.00,1,,,,"Korea, Republic of"
,2007,"1,573,608",10.00,10.00,55,,,,"Korea, Republic of"
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.","153,840",10.00,10.00,4,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"60,428",10.00,10.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards of all kinds,,10.00,10.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment","58,931",10.00,10.00,2,,,,"Korea, Republic of"
950440 - Playing cards,,10.00,10.00,1,,,,"Korea, Republic of"
950490 - Other,"22,608",10.00,10.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,10.00,10.00,1,,,,"Korea, Republic of"
950590 - Other,,10.00,10.00,2,,,,"Korea, Republic of"
950611 -- Skis,,10.00,10.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,10.00,10.00,1,,,,"Korea, Republic of"
950619 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,10.00,10.00,1,,,,"Korea, Republic of"
950629 -- Other,"36,348",10.00,10.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,10.00,10.00,1,,,,"Korea, Republic of"
950632 -- Balls,,10.00,10.00,1,,,,"Korea, Republic of"
950639 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,10.00,10.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,10.00,10.00,1,,,,"Korea, Republic of"
950659 -- Other,,10.00,10.00,2,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,10.00,10.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,838,10.00,10.00,4,,,,"Korea, Republic of"
950669 -- Other,"1,026",10.00,10.00,5,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","17,565",10.00,10.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","958,483",10.00,10.00,2,,,,"Korea, Republic of"
950699 -- Other,"218,960",10.00,10.00,9,,,,"Korea, Republic of"
950710 - Fishing rods,,10.00,10.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","27,836",10.00,10.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,,10.00,10.00,1,,,,"Korea, Republic of"
950790 - Other,"11,481",10.00,10.00,2,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,10.00,10.00,1,,,,"Korea, Republic of"
950890 - Other,"5,264",10.00,10.00,1,,,,"Korea, Republic of"
,2006,"2,063,603",12.50,12.50,79,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","655,995",12.50,12.50,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,12.50,12.50,4,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,12.50,12.50,1,,,,"Korea, Republic of"
950299 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,12.50,12.50,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,12.50,12.50,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,12.50,12.50,1,,,,"Korea, Republic of"
950341 -- Stuffed,,12.50,12.50,1,,,,"Korea, Republic of"
950349 -- Other,,12.50,12.50,4,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,12.50,12.50,2,,,,"Korea, Republic of"
950360 - Puzzles,,12.50,12.50,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,12.50,12.50,2,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","5,208",12.50,12.50,2,,,,"Korea, Republic of"
950390 - Other,"2,134",12.50,12.50,3,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"25,101",12.50,12.50,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,12.50,12.50,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","34,548",12.50,12.50,3,,,,"Korea, Republic of"
950440 - Playing cards,,12.50,12.50,1,,,,"Korea, Republic of"
950490 - Other,"18,847",12.50,12.50,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,12.50,12.50,1,,,,"Korea, Republic of"
950590 - Other,,12.50,12.50,2,,,,"Korea, Republic of"
950611 -- Skis,,12.50,12.50,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,12.50,12.50,1,,,,"Korea, Republic of"
950619 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
950621 -- Sailboards,,12.50,12.50,1,,,,"Korea, Republic of"
950629 -- Other,"7,412",12.50,12.50,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,12.50,12.50,1,,,,"Korea, Republic of"
950632 -- Balls,360,12.50,12.50,1,,,,"Korea, Republic of"
950639 -- Other,,12.50,12.50,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,12.50,12.50,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,12.50,12.50,1,,,,"Korea, Republic of"
950659 -- Other,"4,634",12.50,12.50,2,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,12.50,12.50,1,,,,"Korea, Republic of"
950662 -- Inflatable,,12.50,12.50,4,,,,"Korea, Republic of"
950669 -- Other,,12.50,12.50,5,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,12.50,12.50,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,014,766",12.50,12.50,2,,,,"Korea, Republic of"
950699 -- Other,"219,039",12.50,12.50,9,,,,"Korea, Republic of"
950710 - Fishing rods,,12.50,12.50,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","61,894",12.50,12.50,1,,,,"Korea, Republic of"
950730 - Fishing reels,,12.50,12.50,1,,,,"Korea, Republic of"
950790 - Other,"13,665",12.50,12.50,2,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,12.50,12.50,1,,,,"Korea, Republic of"
950890 - Other,,12.50,12.50,1,,,,"Korea, Republic of"
,2005,"1,066,046",15.00,13.80,79,,19,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",47,15.00,15.00,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,15.00,15.00,4,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,15.00,15.00,1,,,,"Korea, Republic of"
950299 -- Other,,15.00,15.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,15.00,10.00,1,,1,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","11,221",15.00,10.00,1,,1,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,15.00,10.00,1,,1,,"Korea, Republic of"
950341 -- Stuffed,,15.00,10.00,1,,1,,"Korea, Republic of"
950349 -- Other,,15.00,10.00,4,,4,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,15.00,10.00,2,,2,,"Korea, Republic of"
950360 - Puzzles,,15.00,10.00,2,,2,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","1,141",15.00,10.00,2,,2,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","6,416",15.00,10.00,2,,2,,"Korea, Republic of"
950390 - Other,"4,078",15.00,10.00,3,,3,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"16,569",15.00,15.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,15.00,15.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","13,818",15.00,15.00,3,,,,"Korea, Republic of"
950440 - Playing cards,,15.00,15.00,1,,,,"Korea, Republic of"
950490 - Other,,15.00,15.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,15.00,15.00,1,,,,"Korea, Republic of"
950590 - Other,75,15.00,15.00,2,,,,"Korea, Republic of"
950611 -- Skis,,15.00,15.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,15.00,15.00,1,,,,"Korea, Republic of"
950619 -- Other,,15.00,15.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,15.00,15.00,1,,,,"Korea, Republic of"
950629 -- Other,,15.00,15.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,15.00,15.00,1,,,,"Korea, Republic of"
950632 -- Balls,,15.00,15.00,1,,,,"Korea, Republic of"
950639 -- Other,,15.00,15.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,15.00,15.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,15.00,15.00,1,,,,"Korea, Republic of"
950659 -- Other,,15.00,15.00,2,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,15.00,15.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,,15.00,15.00,4,,,,"Korea, Republic of"
950669 -- Other,109,15.00,15.00,5,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,15.00,15.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","451,676",15.00,15.00,2,,,,"Korea, Republic of"
950699 -- Other,"474,372",15.00,15.00,9,,,,"Korea, Republic of"
950710 - Fishing rods,"1,214",15.00,15.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","75,820",15.00,15.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"4,258",15.00,15.00,1,,,,"Korea, Republic of"
950790 - Other,"3,076",15.00,15.00,2,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,15.00,15.00,1,,,,"Korea, Republic of"
950890 - Other,"2,157",15.00,15.00,1,,,,"Korea, Republic of"
,2004,"666,285",20.00,20.00,79,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,20.00,20.00,4,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,"Korea, Republic of"
950299 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,837",20.00,20.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,"Korea, Republic of"
950341 -- Stuffed,,20.00,20.00,1,,,,"Korea, Republic of"
950349 -- Other,"1,832",20.00,20.00,4,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,20.00,20.00,2,,,,"Korea, Republic of"
950360 - Puzzles,253,20.00,20.00,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,2,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","2,796",20.00,20.00,2,,,,"Korea, Republic of"
950390 - Other,"6,317",20.00,20.00,3,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,20.00,20.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","14,533",20.00,20.00,3,,,,"Korea, Republic of"
950440 - Playing cards,,20.00,20.00,1,,,,"Korea, Republic of"
950490 - Other,"76,537",20.00,20.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,"Korea, Republic of"
950590 - Other,,20.00,20.00,2,,,,"Korea, Republic of"
950611 -- Skis,,20.00,20.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,"Korea, Republic of"
950619 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,20.00,20.00,1,,,,"Korea, Republic of"
950629 -- Other,"4,641",20.00,20.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,20.00,20.00,1,,,,"Korea, Republic of"
950632 -- Balls,151,20.00,20.00,1,,,,"Korea, Republic of"
950639 -- Other,"11,868",20.00,20.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,20.00,20.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung","19,975",20.00,20.00,1,,,,"Korea, Republic of"
950659 -- Other,,20.00,20.00,2,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,20.00,20.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,"2,614",20.00,20.00,4,,,,"Korea, Republic of"
950669 -- Other,"3,073",20.00,20.00,5,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","140,863",20.00,20.00,2,,,,"Korea, Republic of"
950699 -- Other,"250,078",20.00,20.00,9,,,,"Korea, Republic of"
950710 - Fishing rods,,20.00,20.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","55,642",20.00,20.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,653,20.00,20.00,1,,,,"Korea, Republic of"
950790 - Other,"65,592",20.00,20.00,2,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,"Korea, Republic of"
950890 - Other,"7,031",20.00,20.00,1,,,,"Korea, Republic of"
,2003,"374,854",25.00,25.00,79,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",108,25.00,25.00,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,25.00,25.00,4,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,25.00,25.00,1,,,,"Korea, Republic of"
950299 -- Other,,25.00,25.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,25.00,25.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","18,634",25.00,25.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,25.00,25.00,1,,,,"Korea, Republic of"
950341 -- Stuffed,49,25.00,25.00,1,,,,"Korea, Republic of"
950349 -- Other,,25.00,25.00,4,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,25.00,25.00,2,,,,"Korea, Republic of"
950360 - Puzzles,4,25.00,25.00,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",386,25.00,25.00,2,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","4,049",25.00,25.00,2,,,,"Korea, Republic of"
950390 - Other,"25,006",25.00,25.00,3,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,25.00,25.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,295,25.00,25.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","3,034",25.00,25.00,3,,,,"Korea, Republic of"
950440 - Playing cards,,25.00,25.00,1,,,,"Korea, Republic of"
950490 - Other,"3,228",25.00,25.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,25.00,25.00,1,,,,"Korea, Republic of"
950590 - Other,"7,236",25.00,25.00,2,,,,"Korea, Republic of"
950611 -- Skis,,25.00,25.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,"Korea, Republic of"
950619 -- Other,,25.00,25.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,25.00,25.00,1,,,,"Korea, Republic of"
950629 -- Other,,25.00,25.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,25.00,25.00,1,,,,"Korea, Republic of"
950632 -- Balls,"16,085",25.00,25.00,1,,,,"Korea, Republic of"
950639 -- Other,,25.00,25.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,25.00,25.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,25.00,25.00,1,,,,"Korea, Republic of"
950659 -- Other,,25.00,25.00,2,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,25.00,25.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,,25.00,25.00,4,,,,"Korea, Republic of"
950669 -- Other,,25.00,25.00,5,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",73,25.00,25.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","194,806",25.00,25.00,2,,,,"Korea, Republic of"
950699 -- Other,"71,234",25.00,25.00,9,,,,"Korea, Republic of"
950710 - Fishing rods,,25.00,25.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","7,831",25.00,25.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,,25.00,25.00,1,,,,"Korea, Republic of"
950790 - Other,"19,310",25.00,25.00,2,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,25.00,25.00,1,,,,"Korea, Republic of"
950890 - Other,"3,485",25.00,25.00,1,,,,"Korea, Republic of"
,2002,"367,376",27.61,27.61,44,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",216,30.00,30.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","3,732",30.00,30.00,1,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,"Korea, Republic of"
950299 -- Other,,30.00,30.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","9,525",30.00,30.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"9,033",30.00,30.00,1,,,,"Korea, Republic of"
950341 -- Stuffed,,30.00,30.00,1,,,,"Korea, Republic of"
950349 -- Other,313,30.00,30.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,55,30.00,30.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,30.00,30.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",837,30.00,30.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","6,254",30.00,30.00,1,,,,"Korea, Republic of"
950390 - Other,"2,098",30.00,30.00,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,30.00,30.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","14,097",30.00,30.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,30.00,30.00,1,,,,"Korea, Republic of"
950490 - Other,108,30.00,30.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,"Korea, Republic of"
950590 - Other,"2,442",30.00,30.00,1,,,,"Korea, Republic of"
950611 -- Skis,,25.00,25.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,"Korea, Republic of"
950619 -- Other,,25.00,25.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,"59,987",25.00,25.00,1,,,,"Korea, Republic of"
950629 -- Other,"3,033",25.00,25.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,25.00,25.00,1,,,,"Korea, Republic of"
950632 -- Balls,"4,517",25.00,25.00,1,,,,"Korea, Republic of"
950639 -- Other,,25.00,25.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"4,771",25.00,25.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,25.00,25.00,1,,,,"Korea, Republic of"
950659 -- Other,,25.00,25.00,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,25.00,25.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,,25.00,25.00,1,,,,"Korea, Republic of"
950669 -- Other,,25.00,25.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,25.00,25.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","180,848",25.00,25.00,1,,,,"Korea, Republic of"
950699 -- Other,"8,788",25.00,25.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,,25.00,25.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","33,496",25.00,25.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,,25.00,25.00,1,,,,"Korea, Republic of"
950790 - Other,"11,642",25.00,25.00,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,"5,792",30.00,30.00,1,,,,"Korea, Republic of"
950890 - Other,"5,792",30.00,30.00,1,,,,"Korea, Republic of"
,2001,"245,572",29.88,29.88,43,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,35.00,35.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,35.00,35.00,1,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,35.00,35.00,1,,,,"Korea, Republic of"
950299 - - Other,,35.00,35.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,35.00,35.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","31,967",35.00,35.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"19,733",35.00,35.00,1,,,,"Korea, Republic of"
950341 - - Stuffed,192,35.00,35.00,1,,,,"Korea, Republic of"
950349 - - Other,"36,908",35.00,35.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,291,35.00,35.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,35.00,35.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,35.00,35.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",,35.00,35.00,1,,,,"Korea, Republic of"
950390 - Other,"2,272",35.00,35.00,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,726,35.00,35.00,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,35.00,35.00,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","18,755",35.00,35.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,35.00,35.00,1,,,,"Korea, Republic of"
950490 - Other,31,35.00,35.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,35.00,35.00,1,,,,"Korea, Republic of"
950590 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
950611 - - Skis,,25.00,25.00,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,"Korea, Republic of"
950619 - - Other,,25.00,25.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,25.00,25.00,1,,,,"Korea, Republic of"
950629 - - Other,,25.00,25.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",,25.00,25.00,1,,,,"Korea, Republic of"
950632 - - Balls,123,25.00,25.00,1,,,,"Korea, Republic of"
950639 - - Other,,25.00,25.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,25.00,25.00,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",,25.00,25.00,1,,,,"Korea, Republic of"
950659 - - Other,,25.00,25.00,1,,,,"Korea, Republic of"
