Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
"080450 - Guavas, mangoes and mangosteens","148,638",0.00,0.00,1,,,,China
080510 - Oranges,"6,375",16.00,16.00,2,1,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","192,784",,,5,5,,,China
"080540 - Grapefruit, including pomelos","68,353,630",1.50,0.00,1,,1,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","192,866",12.80,8.90,2,1,1,,China
080590 - Other,"3,988",12.80,9.30,1,,1,,China
080610 - Fresh,"56,825",12.95,9.45,2,,2,,China
080620 - Dried,"28,061,706",2.40,0.00,3,,3,,China
080711 -- Watermelons,,8.80,5.30,1,,1,,China
080719 -- Other,"38,535",8.80,5.30,1,,1,,China
080720 - Papaws (papayas),,0.00,0.00,1,,,,China
080810 - Apples,"3,928,342",,,2,2,,,China
080830 - Pears,"9,829,792",,,2,2,,,China
080840 - Quinces,"16,337",7.20,3.70,1,,1,,China
080910 - Apricots,,20.00,16.50,1,,1,,China
080921 -- Sour cherries (Prunus cerasus),,12.00,8.50,1,,1,,China
080929 -- Other,"231,298",12.00,8.50,1,,1,,China
"080930 - Peaches, including nectarines",,17.60,14.10,2,,2,,China
080940 - Plums and sloes,,9.20,5.65,2,,2,,China
081010 - Strawberries,"74,023",11.20,7.70,1,,1,,China
"081020 - Raspberries, blackberries, mulberries and loganberries","168,149",9.20,5.70,2,,2,,China
"081030 - Black, white or red currants and gooseberries",,9.07,5.57,3,,3,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",180,4.00,1.53,4,,3,,China
081050 - Kiwifruit,"96,684",8.80,5.30,1,,1,,China
081060 - Durians,,8.80,5.30,1,,1,,China
081070 - Persimmons,,8.80,5.30,1,,1,,China
081090 - Other,"975,797",4.40,2.65,2,,1,,China
081110 - Strawberries,"61,138,839",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","8,313,497",14.67,14.67,7,1,,,China
081190 - Other,"41,849,460",10.75,5.20,10,2,8,2,China
081210 - Cherries,,8.80,5.30,1,,1,,China
081290 - Other,"99,486",7.16,3.76,5,,5,,China
081310 - Apricots,"712,094",5.60,2.10,1,,1,,China
081320 - Prunes,"294,600",9.60,6.10,1,,1,,China
081330 - Apples,"18,453,290",3.20,0.00,1,,1,,China
081340 - Other fruit,"33,252,346",3.28,1.00,5,,4,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"109,519",6.86,3.01,7,,7,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","144,319",1.60,0.00,1,,1,,China
,2011,"425,806,466",7.06,4.40,117,24,80,10,China
080111 -- Desiccated,"196,425",0.00,0.00,1,,,,China
080119 -- Other,"20,407",0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,,0.00,0.00,1,,,,China
080131 -- In shell,"14,546",0.00,0.00,1,,,,China
080132 -- Shelled,"586,227",0.00,0.00,1,,,,China
080211 -- In shell,793,2.80,1.05,2,,1,,China
080212 -- Shelled,"426,551",1.75,0.00,2,,1,,China
080221 -- In shell,"151,004",3.20,0.00,1,,1,,China
080222 -- Shelled,"15,674",3.20,0.00,1,,1,,China
080231 -- In shell,"463,327",4.00,0.00,1,,1,,China
080232 -- Shelled,"22,644,722",5.10,1.60,1,,1,,China
080240 - Chestnuts (Castanea spp.),"4,363,363",5.60,2.10,1,,1,,China
080250 - Pistachios,"140,717",1.60,0.00,1,,1,,China
080260 - Macadamia nuts,"1,593,158",2.00,0.00,1,,1,,China
080290 - Other,"87,728,253",1.33,0.00,3,,2,,China
"080300 Bananas, including plantains, fresh or dried.","284,260",16.00,12.50,3,1,2,,China
080410 - Dates,"803,462",7.70,4.20,1,,1,,China
080420 - Figs,"1,977",6.80,3.30,2,,2,,China
080430 - Pineapples,"208,884",5.80,2.30,1,,1,,China
080440 - Avocados,,4.37,0.53,1,,1,,China
"080450 - Guavas, mangoes and mangosteens","159,468",0.00,0.00,1,,,,China
080510 - Oranges,"1,559",14.67,14.67,2,1,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","177,953",,,5,5,,,China
"080540 - Grapefruit, including pomelos","43,991,195",1.80,0.00,1,,1,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,8.90,2,1,1,,China
080590 - Other,"7,976",12.80,9.30,1,,1,,China
080610 - Fresh,,15.47,15.47,2,1,2,2,China
080620 - Dried,"45,581,806",2.40,0.00,3,,3,,China
080711 -- Watermelons,,8.80,5.30,1,,1,,China
080719 -- Other,"7,809",8.80,5.30,1,,1,,China
080720 - Papaws (papayas),"1,643",0.00,0.00,1,,,,China
080810 - Apples,"7,347,254",,,2,2,,,China
080820 - Pears and quinces,"9,832,295",7.20,3.70,3,2,1,,China
080910 - Apricots,,,,1,1,1,1,China
080920 - Cherries,,,,2,2,2,2,China
"080930 - Peaches, including nectarines","33,728",,,2,2,2,2,China
080940 - Plums and sloes,,12.00,8.40,2,1,2,1,China
081010 - Strawberries,,,7.70,1,1,1,,China
"081020 - Raspberries, blackberries, mulberries and loganberries","142,068",9.20,5.70,2,,2,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",111,4.00,1.53,4,,3,,China
081050 - Kiwifruit,"133,646",8.53,5.03,1,,1,,China
081060 - Durians,,8.80,5.30,1,,1,,China
081090 - Other,"889,056",7.20,4.40,5,,4,,China
081110 - Strawberries,"90,504,569",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","5,904,224",14.67,14.67,7,1,,,China
081190 - Other,"46,103,680",12.65,6.25,10,2,10,2,China
081210 - Cherries,,8.80,5.30,1,,1,,China
081290 - Other,"395,732",8.10,4.68,6,,6,,China
081310 - Apricots,"1,223,735",5.60,2.10,1,,1,,China
081320 - Prunes,"1,664,484",9.60,6.10,1,,1,,China
081330 - Apples,"18,806,964",3.20,0.00,1,,1,,China
081340 - Other fruit,"32,076,357",3.28,1.00,5,,4,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"1,127,130",6.86,3.01,7,,7,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","48,275",1.60,0.00,1,,1,,China
,2010,"390,276,084",7.06,7.06,117,24,,,China
080111 -- Desiccated,"66,696",0.00,0.00,1,,,,China
080119 -- Other,"7,344",0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,,0.00,0.00,1,,,,China
080131 -- In shell,"99,096",0.00,0.00,1,,,,China
080132 -- Shelled,"110,524",0.00,0.00,1,,,,China
080211 -- In shell,"2,837",2.80,2.80,2,,,,China
080212 -- Shelled,"232,740",1.75,1.75,2,,,,China
080221 -- In shell,809,3.20,3.20,1,,,,China
080222 -- Shelled,"1,326",3.20,3.20,1,,,,China
080231 -- In shell,"64,416",4.00,4.00,1,,,,China
080232 -- Shelled,"9,732,481",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"4,957,163",5.60,5.60,1,,,,China
080250 - Pistachios,"1,357,278",1.60,1.60,1,,,,China
080260 - Macadamia nuts,"2,625,774",2.00,2.00,1,,,,China
080290 - Other,"93,271,837",1.33,1.33,3,,,,China
"080300 Bananas, including plantains, fresh or dried.","227,424",16.00,16.00,3,1,,,China
080410 - Dates,"734,531",7.70,7.70,1,,,,China
080420 - Figs,"3,381",6.80,6.80,2,,,,China
080430 - Pineapples,"59,113",5.80,5.80,1,,,,China
080440 - Avocados,66,4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","21,556",0.00,0.00,1,,,,China
080510 - Oranges,"4,600",14.67,14.67,2,1,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","131,006",,,5,5,,,China
"080540 - Grapefruit, including pomelos","62,940,418",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,China
080590 - Other,"13,032",12.80,12.80,1,,,,China
080610 - Fresh,,15.47,15.47,2,1,,,China
080620 - Dried,"29,008,450",2.40,2.40,3,,,,China
080711 -- Watermelons,,8.80,8.80,1,,,,China
080719 -- Other,583,8.80,8.80,1,,,,China
080720 - Papaws (papayas),93,0.00,0.00,1,,,,China
080810 - Apples,"11,196,398",,,2,2,,,China
080820 - Pears and quinces,"11,333,568",7.20,7.20,3,2,,,China
080910 - Apricots,106,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines",27,,,2,2,,,China
080940 - Plums and sloes,"1,008",12.00,12.00,2,1,,,China
081010 - Strawberries,"31,843",,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries","172,765",9.20,9.20,2,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",530,4.00,4.00,4,,,,China
081050 - Kiwifruit,"406,950",8.53,8.53,1,,,,China
081060 - Durians,,8.80,8.80,1,,,,China
081090 - Other,"1,357,716",7.20,7.20,5,,,,China
081110 - Strawberries,"55,343,309",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","7,534,550",14.67,14.67,7,1,,,China
081190 - Other,"40,510,595",12.65,12.65,10,2,,,China
081210 - Cherries,,8.80,8.80,1,,,,China
081290 - Other,"282,546",8.10,8.10,6,,,,China
081310 - Apricots,"2,030,721",5.60,5.60,1,,,,China
081320 - Prunes,"89,246",9.60,9.60,1,,,,China
081330 - Apples,"14,376,116",3.20,3.20,1,,,,China
081340 - Other fruit,"38,506,839",3.28,3.28,5,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"1,373,876",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","52,803",1.60,1.60,1,,,,China
,2009,"353,090,370",7.06,7.06,117,24,,,China
080111 -- Desiccated,"5,607",0.00,0.00,1,,,,China
080119 -- Other,209,0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,"71,218",0.00,0.00,1,,,,China
080131 -- In shell,"130,860",0.00,0.00,1,,,,China
080132 -- Shelled,"838,889",0.00,0.00,1,,,,China
080211 -- In shell,"3,013",2.80,2.80,2,,,,China
080212 -- Shelled,"420,588",1.75,1.75,2,,,,China
080221 -- In shell,"1,576",3.20,3.20,1,,,,China
080222 -- Shelled,"10,879",3.20,3.20,1,,,,China
080231 -- In shell,"153,051",4.00,4.00,1,,,,China
080232 -- Shelled,"7,649,334",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"7,069,976",5.60,5.60,1,,,,China
080250 - Pistachios,"395,635",1.60,1.60,1,,,,China
080260 - Macadamia nuts,"1,959,150",2.00,2.00,1,,,,China
080290 - Other,"78,432,798",1.33,1.33,3,,,,China
"080300 Bananas, including plantains, fresh or dried.","17,951",16.00,16.00,3,1,,,China
080410 - Dates,"631,649",7.70,7.70,1,,,,China
080420 - Figs,"9,108",6.80,6.80,2,,,,China
080430 - Pineapples,"47,758",5.80,5.80,1,,,,China
080440 - Avocados,,4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","23,642",0.00,0.00,1,,,,China
080510 - Oranges,"194,059",14.67,14.67,2,1,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","179,120",,,5,5,,,China
"080540 - Grapefruit, including pomelos","60,064,133",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","47,981",12.80,12.80,2,1,,,China
080590 - Other,"17,351",12.80,12.80,1,,,,China
080610 - Fresh,,15.47,15.47,2,1,,,China
080620 - Dried,"19,903,531",2.40,2.40,3,,,,China
080711 -- Watermelons,,8.80,8.80,1,,,,China
080719 -- Other,"24,995",8.80,8.80,1,,,,China
080720 - Papaws (papayas),432,0.00,0.00,1,,,,China
080810 - Apples,"19,076,707",,,2,2,,,China
080820 - Pears and quinces,"13,762,366",7.20,7.20,3,2,,,China
080910 - Apricots,"112,295",,,1,1,,,China
080920 - Cherries,"123,189",,,2,2,,,China
"080930 - Peaches, including nectarines","8,397",,,2,2,,,China
080940 - Plums and sloes,781,12.00,12.00,2,1,,,China
081010 - Strawberries,,,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries","217,924",9.20,9.20,2,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","234,633",4.00,4.00,4,,,,China
081050 - Kiwifruit,"309,311",8.53,8.53,1,,,,China
081060 - Durians,167,8.80,8.80,1,,,,China
081090 - Other,"1,198,580",7.20,7.20,5,,,,China
081110 - Strawberries,"45,027,589",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","5,860,322",14.67,14.67,7,1,,,China
081190 - Other,"44,225,189",12.65,12.65,10,2,,,China
081210 - Cherries,,8.80,8.80,1,,,,China
081290 - Other,"115,350",8.10,8.10,6,,,,China
081310 - Apricots,"1,131,336",5.60,5.60,1,,,,China
081320 - Prunes,"168,338",9.60,9.60,1,,,,China
081330 - Apples,"11,004,302",3.20,3.20,1,,,,China
081340 - Other fruit,"30,130,581",3.28,3.28,5,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"2,044,986",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","33,531",1.60,1.60,1,,,,China
,2008,"476,096,415",7.06,7.06,117,24,,,China
080111 -- Desiccated,"11,133",0.00,0.00,1,,,,China
080119 -- Other,"14,267",0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,"76,918",0.00,0.00,1,,,,China
080131 -- In shell,"145,369",0.00,0.00,1,,,,China
080132 -- Shelled,"896,620",0.00,0.00,1,,,,China
080211 -- In shell,674,2.80,2.80,2,,,,China
080212 -- Shelled,"655,012",1.75,1.75,2,,,,China
080221 -- In shell,"163,269",3.20,3.20,1,,,,China
080222 -- Shelled,"88,944",3.20,3.20,1,,,,China
080231 -- In shell,"111,693",4.00,4.00,1,,,,China
080232 -- Shelled,"35,390,955",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"14,751,880",5.60,5.60,1,,,,China
080250 - Pistachios,"196,609",1.60,1.60,1,,,,China
080260 - Macadamia nuts,"1,400,769",2.00,2.00,1,,,,China
080290 - Other,"99,932,340",1.33,1.33,3,,,,China
"080300 Bananas, including plantains, fresh or dried.","18,237",16.00,16.00,3,1,,,China
080410 - Dates,"347,369",7.70,7.70,1,,,,China
080420 - Figs,"54,360",6.80,6.80,2,,,,China
080430 - Pineapples,"587,542",5.80,5.80,1,,,,China
080440 - Avocados,,4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","27,378",0.00,0.00,1,,,,China
080510 - Oranges,"8,979",14.67,14.67,2,1,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","281,715",,,5,5,,,China
"080540 - Grapefruit, including pomelos","59,633,735",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","184,920",12.80,12.80,2,1,,,China
080590 - Other,"88,974",12.80,12.80,1,,,,China
080610 - Fresh,"170,125",15.47,15.47,2,1,,,China
080620 - Dried,"22,118,724",2.40,2.40,3,,,,China
080711 -- Watermelons,249,8.80,8.80,1,,,,China
080719 -- Other,"12,114",8.80,8.80,1,,,,China
080720 - Papaws (papayas),103,0.00,0.00,1,,,,China
080810 - Apples,"43,188,267",,,2,2,,,China
080820 - Pears and quinces,"21,725,067",7.20,7.20,3,2,,,China
080910 - Apricots,"3,970",,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines",,,,2,2,,,China
080940 - Plums and sloes,718,12.00,12.00,2,1,,,China
081010 - Strawberries,"2,300",,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries","146,395",9.20,9.20,2,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","131,527",4.00,4.00,4,,,,China
081050 - Kiwifruit,"260,929",8.53,8.53,1,,,,China
081060 - Durians,"4,790",8.80,8.80,1,,,,China
081090 - Other,"862,328",7.20,7.20,5,,,,China
081110 - Strawberries,"65,057,824",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","7,738,807",14.67,14.67,7,1,,,China
081190 - Other,"56,888,300",12.65,12.65,10,2,,,China
081210 - Cherries,"135,072",8.80,8.80,1,,,,China
081290 - Other,"186,091",8.10,8.10,6,,,,China
081310 - Apricots,"1,543,560",5.60,5.60,1,,,,China
081320 - Prunes,"205,207",9.60,9.60,1,,,,China
081330 - Apples,"18,411,792",3.20,3.20,1,,,,China
081340 - Other fruit,"20,557,732",3.28,3.28,5,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"1,629,209",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","45,556",1.60,1.60,1,,,,China
,2007,"374,914,295",6.91,6.91,119,24,,,China
080111 -- Desiccated,"3,577",0.00,0.00,1,,,,China
080119 -- Other,"16,898",0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,,0.00,0.00,1,,,,China
080131 -- In shell,"11,019",0.00,0.00,1,,,,China
080132 -- Shelled,"635,213",0.00,0.00,1,,,,China
080211 -- In shell,"109,736",2.80,2.80,2,,,,China
080212 -- Shelled,"716,867",1.75,1.75,2,,,,China
080221 -- In shell,,3.20,3.20,1,,,,China
080222 -- Shelled,"119,919",3.20,3.20,1,,,,China
080231 -- In shell,"79,462",4.00,4.00,1,,,,China
080232 -- Shelled,"22,419,160",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"7,057,047",5.60,5.60,1,,,,China
080250 - Pistachios,"4,007,109",1.60,1.60,1,,,,China
080260 - Macadamia nuts,"1,903,501",2.00,2.00,1,,,,China
080290 - Other,"85,746,333",1.33,1.33,3,,,,China
"080300 Bananas, including plantains, fresh or dried.","34,633",16.00,16.00,3,1,,,China
080410 - Dates,"338,459",7.70,7.70,1,,,,China
080420 - Figs,"17,652",6.80,6.80,2,,,,China
080430 - Pineapples,"577,049",5.80,5.80,1,,,,China
080440 - Avocados,,4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","48,913",0.00,0.00,1,,,,China
080510 - Oranges,"49,420",14.67,14.67,2,1,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","364,909",,,5,5,,,China
"080540 - Grapefruit, including pomelos","35,619,391",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",932,12.80,12.80,2,1,,,China
080590 - Other,"106,776",12.80,12.80,1,,,,China
080610 - Fresh,"214,223",15.47,15.47,2,1,,,China
080620 - Dried,"9,287,632",2.40,2.40,3,,,,China
080711 -- Watermelons,,8.80,8.80,1,,,,China
080719 -- Other,"5,866",8.80,8.80,1,,,,China
080720 - Papaws (papayas),,0.00,0.00,1,,,,China
080810 - Apples,"46,102,661",,,2,2,,,China
080820 - Pears and quinces,"17,914,162",7.20,7.20,3,2,,,China
080910 - Apricots,"1,384",,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines","188,362",,,2,2,,,China
080940 - Plums and sloes,370,12.00,12.00,2,1,,,China
081010 - Strawberries,,,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries","36,277",9.20,9.20,2,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","90,974",4.00,4.00,4,,,,China
081050 - Kiwifruit,"412,000",8.53,8.53,1,,,,China
081060 - Durians,,8.80,8.80,1,,,,China
081090 - Other,"1,233,299",6.00,6.00,6,,,,China
081110 - Strawberries,"57,421,935",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","8,666,795",14.67,14.67,7,1,,,China
081190 - Other,"38,074,080",12.65,12.65,10,2,,,China
081210 - Cherries,,8.80,8.80,1,,,,China
081290 - Other,"142,998",8.10,8.10,6,,,,China
081310 - Apricots,"401,981",5.60,5.60,1,,,,China
081320 - Prunes,"135,433",9.60,9.60,1,,,,China
081330 - Apples,"14,343,310",3.20,3.20,1,,,,China
081340 - Other fruit,"16,276,017",2.73,2.73,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"3,941,613",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","38,950",1.60,1.60,1,,,,China
,2006,"263,300,671",6.91,6.91,119,24,,,China
080111 -- Dessicated,"52,873",0.00,0.00,1,,,,China
080119 -- Other,"40,531",0.00,0.00,1,,,,China
080121 -- In shell,"5,449",0.00,0.00,1,,,,China
080122 -- Shelled,,0.00,0.00,1,,,,China
080131 -- In shell,63,0.00,0.00,1,,,,China
080132 -- Shelled,"313,649",0.00,0.00,1,,,,China
080211 -- In shell,"60,394",2.80,2.80,2,,,,China
080212 -- Shelled,"1,646,343",1.75,1.75,2,,,,China
080221 -- In shell,"89,298",3.20,3.20,1,,,,China
080222 -- Shelled,"33,625",3.20,3.20,1,,,,China
080231 -- In shell,"49,960",4.00,4.00,1,,,,China
080232 -- Shelled,"23,922,494",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"3,281,812",5.60,5.60,1,,,,China
080250 - Pistachios,"2,843,771",1.60,1.60,1,,,,China
080290 - Other,"79,917,130",1.50,1.50,4,,,,China
"080300 Bananas, including plantains, fresh or dried.","63,596",16.00,16.00,3,1,,,China
080410 - Dates,"366,510",7.70,7.70,1,,,,China
080420 - Figs,"2,448",6.80,6.80,2,,,,China
080430 - Pineapples,"454,879",5.80,5.80,1,,,,China
080440 - Avocados,"6,416",4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","31,968",0.00,0.00,1,,,,China
080510 - Oranges,25,14.67,14.67,2,1,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","272,465",,,5,5,,,China
080540 - Grapefruit,"13,929,488",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",126,12.80,12.80,2,1,,,China
080590 - Other,"17,390",12.80,12.80,1,,,,China
080610 - Fresh,"404,918",15.47,15.47,2,1,,,China
080620 - Dried,"8,318,325",2.40,2.40,3,,,,China
080711 -- Watermelons,100,8.80,8.80,1,,,,China
080719 -- Other,"1,056,587",8.80,8.80,1,,,,China
080720 - Papaws (papayas),"23,003",0.00,0.00,1,,,,China
080810 - Apples,"32,805,600",,,2,2,,,China
080820 - Pears and quinces,"14,116,861",7.20,7.20,3,2,,,China
080910 - Apricots,,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines",,,,2,2,,,China
080940 - Plums and sloes,,12.00,12.00,2,1,,,China
081010 - Strawberries,,,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,China
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","60,156",4.00,4.00,4,,,,China
081050 - Kiwifruit,"411,008",8.53,8.53,1,,,,China
081060 - Durians,,8.80,8.80,1,,,,China
081090 - Other,"926,369",2.93,2.93,3,,,,China
081110 - Strawberries,"21,510,725",17.60,17.60,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","1,760,326",14.67,14.67,7,1,,,China
081190 - Other,"28,763,912",12.65,12.65,10,2,,,China
081210 - Cherries,,8.80,8.80,1,,,,China
081290 - Other,"186,130",8.10,8.10,6,,,,China
081310 - Apricots,"404,856",5.60,5.60,1,,,,China
081320 - Prunes,"767,473",9.60,9.60,1,,,,China
081330 - Apples,"9,523,789",3.20,3.20,1,,,,China
081340 - Other fruit,"11,854,195",2.73,2.73,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"2,958,030",6.86,6.86,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","45,603",1.60,1.60,1,,,,China
,2005,"214,183,074",6.91,6.91,119,24,,,China
080111 -- Dessicated,"52,638",0.00,0.00,1,,,,China
080119 -- Other,"2,127",0.00,0.00,1,,,,China
080121 -- In shell,,0.00,0.00,1,,,,China
080122 -- Shelled,"78,876",0.00,0.00,1,,,,China
080131 -- In shell,,0.00,0.00,1,,,,China
080132 -- Shelled,"143,146",0.00,0.00,1,,,,China
080211 -- In shell,"21,087",2.80,2.80,2,,,,China
080212 -- Shelled,"2,346,559",1.75,1.75,2,,,,China
080221 -- In shell,"229,487",3.20,3.20,1,,,,China
080222 -- Shelled,"1,128,448",3.20,3.20,1,,,,China
080231 -- In shell,921,4.00,4.00,1,,,,China
080232 -- Shelled,"17,218,504",5.10,5.10,1,,,,China
080240 - Chestnuts (Castanea spp.),"1,293,802",5.60,5.60,1,,,,China
080250 - Pistachios,"393,447",1.60,1.60,1,,,,China
080290 - Other,"54,214,712",1.50,1.50,4,,,,China
"080300 Bananas, including plantains, fresh or dried.","16,895",16.00,16.00,3,1,,,China
080410 - Dates,"224,062",7.70,7.70,1,,,,China
080420 - Figs,"13,511",6.80,6.80,2,,,,China
080430 - Pineapples,"244,777",5.80,5.80,1,,,,China
080440 - Avocados,,4.37,4.37,1,,,,China
"080450 - Guavas, mangoes and mangosteens","46,144",0.00,0.00,1,,,,China
080510 - Oranges,"83,653",14.67,14.67,2,1,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","22,966",,,5,5,,,China
080540 - Grapefruit,"4,903,246",1.80,1.80,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","19,271",12.80,12.80,2,1,,,China
080590 - Other,"27,644",12.80,12.80,1,,,,China
080610 - Fresh,"99,117",15.47,15.47,2,1,,,China
080620 - Dried,"1,615,650",2.40,2.40,3,,,,China
080711 -- Watermelons,,8.80,8.80,1,,,,China
080719 -- Other,"11,906",8.80,8.80,1,,,,China
080720 - Papaws (papayas),"1,120",0.00,0.00,1,,,,China
080810 - Apples,"43,347,213",,,2,2,,,China
080820 - Pears and quinces,"13,061,195",7.20,7.20,3,2,,,China
080910 - Apricots,,,,1,1,,,China
080920 - Cherries,,,,2,2,,,China
"080930 - Peaches, including nectarines",199,,,2,2,,,China
080940 - Plums and sloes,,12.00,12.00,2,1,,,China
081010 - Strawberries,"6,942",,,1,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,China
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","72,904",4.00,4.00,4,,,,China
