Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
080430 - Pineapples,,6.60,6.60,1,,,,Russian Federation
080440 - Avocados,,4.62,4.62,3,,,,Russian Federation
"080450 - Guavas, mangoes and mangosteens",,1.50,1.50,1,,,,Russian Federation
080510 - Oranges,,15.58,15.58,6,3,,,Russian Federation
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Russian Federation
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.60,13.60,2,1,,,Russian Federation
080540 - Grapefruit,,1.85,1.85,3,,,,Russian Federation
080590 - Other,,13.60,13.60,1,,,,Russian Federation
080610 - Fresh,,16.43,16.43,4,1,,,Russian Federation
080620 - Dried,"11,020",2.55,2.55,6,,,,Russian Federation
080711 - - Watermelons,,9.35,9.35,1,,,,Russian Federation
080719 - - Other,,9.35,9.35,1,,,,Russian Federation
080720 - Papaws (papayas),,1.50,1.50,1,,,,Russian Federation
080810 - Apples,,,,4,4,,,Russian Federation
080820 - Pears and quinces,,7.65,7.65,3,2,,,Russian Federation
080910 - Apricots,,,,1,1,,,Russian Federation
080920 - Cherries,,,,2,2,,,Russian Federation
"080930 - Peaches, including nectarines",,,,2,2,,,Russian Federation
080940 - Plums and sloes,,12.75,12.75,2,1,,,Russian Federation
081010 - Strawberries,,11.90,11.90,3,1,,,Russian Federation
"081020 - Raspberries, blackberries, mulberries and loganberries","2,537",9.78,9.78,2,,,,Russian Federation
"081030 - Black, white or red currants and gooseberries",,9.63,9.63,3,,,,Russian Federation
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","2,083,088",4.25,4.25,4,,,,Russian Federation
081050 - Kiwifruit,,9.08,9.08,3,,,,Russian Federation
081090 - Other,"623,140",4.95,4.95,3,,,,Russian Federation
081110 - Strawberries,544,18.70,18.70,3,1,,,Russian Federation
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","47,534",15.58,15.58,7,1,,,Russian Federation
081190 - Other,"10,320,437",13.96,13.96,10,2,,,Russian Federation
081210 - Cherries,,9.35,9.35,1,,,,Russian Federation
081220 - Strawberries,,9.35,9.35,1,,,,Russian Federation
081290 - Other,,8.98,8.98,8,,,,Russian Federation
081310 - Apricots,,5.95,5.95,1,,,,Russian Federation
081320 - Prunes,,10.20,10.20,1,,,,Russian Federation
081330 - Apples,,4.40,4.40,1,,,,Russian Federation
081340 - Other fruit,"16,616",3.26,3.26,6,,,,Russian Federation
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.50,7.50,7,,,,Russian Federation
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,Russian Federation
,1998,"10,397,744",7.85,7.85,141,28,,,Russian Federation
080111 - - Desiccated,,0.00,0.00,1,,,,Russian Federation
080119 - - Other,,0.00,0.00,1,,,,Russian Federation
080121 - - In shell,,0.00,0.00,1,,,,Russian Federation
080122 - - Shelled,,0.00,0.00,1,,,,Russian Federation
080131 - - In shell,,0.00,0.00,1,,,,Russian Federation
080132 - - Shelled,"82,244",0.00,0.00,1,,,,Russian Federation
080211 - - In shell,,3.05,3.05,2,,,,Russian Federation
080212 - - Shelled,"78,830",2.35,2.35,2,,,,Russian Federation
080221 - - In shell,"11,419",3.50,3.50,1,,,,Russian Federation
080222 - - Shelled,"42,817",3.50,3.50,1,,,,Russian Federation
080231 - - In shell,,5.30,5.30,1,,,,Russian Federation
080232 - - Shelled,,6.10,6.10,1,,,,Russian Federation
080240 - Chestnuts (Castanea spp.),,6.10,6.10,1,,,,Russian Federation
080250 - Pistachios,,1.70,1.70,1,,,,Russian Federation
080290 - Other,"2,930",1.20,1.20,5,,,,Russian Federation
"080300 Bananas, including plantains, fresh or dried",,17.30,17.30,3,1,,,Russian Federation
080410 - Dates,,9.10,9.10,1,,,,Russian Federation
080420 - Figs,,7.40,7.40,2,,,,Russian Federation
080430 - Pineapples,,6.90,6.90,1,,,,Russian Federation
080440 - Avocados,,4.70,4.70,3,,,,Russian Federation
"080450 - Guavas, mangoes and mangosteens",,2.00,2.00,1,,,,Russian Federation
080510 - Oranges,,15.87,15.87,6,3,,,Russian Federation
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","27,173",,,5,5,,,Russian Federation
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.90,13.90,2,1,,,Russian Federation
080540 - Grapefruit,,1.87,1.87,3,,,,Russian Federation
080590 - Other,,13.90,13.90,1,,,,Russian Federation
080610 - Fresh,,16.77,16.77,4,1,,,Russian Federation
080620 - Dried,"183,124",2.60,2.60,6,,,,Russian Federation
080711 - - Watermelons,"8,343",9.50,9.50,1,,,,Russian Federation
080719 - - Other,,9.50,9.50,1,,,,Russian Federation
080720 - Papaws (papayas),,2.00,2.00,1,,,,Russian Federation
080810 - Apples,"39,560",,,4,4,,,Russian Federation
080820 - Pears and quinces,,7.80,7.80,3,2,,,Russian Federation
080910 - Apricots,,,,1,1,,,Russian Federation
080920 - Cherries,,,,2,2,,,Russian Federation
"080930 - Peaches, including nectarines",,,,2,2,,,Russian Federation
080940 - Plums and sloes,,13.00,13.00,2,1,,,Russian Federation
081010 - Strawberries,,12.10,12.10,3,1,,,Russian Federation
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.95,9.95,2,,,,Russian Federation
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,Russian Federation
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","2,995,173",4.35,4.35,4,,,,Russian Federation
081050 - Kiwifruit,,9.23,9.23,3,,,,Russian Federation
081090 - Other,"275,238",5.63,5.63,3,,,,Russian Federation
081110 - Strawberries,,19.05,19.05,3,1,,,Russian Federation
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.88,15.88,7,1,,,Russian Federation
081190 - Other,"6,650,892",14.39,14.39,10,2,,,Russian Federation
081210 - Cherries,,9.50,9.50,1,,,,Russian Federation
081220 - Strawberries,,9.50,9.50,1,,,,Russian Federation
081290 - Other,,9.19,9.19,8,,,,Russian Federation
081310 - Apricots,,6.10,6.10,1,,,,Russian Federation
081320 - Prunes,,10.40,10.40,1,,,,Russian Federation
081330 - Apples,,4.80,4.80,1,,,,Russian Federation
081340 - Other fruit,,3.43,3.43,6,,,,Russian Federation
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.70,7.70,7,,,,Russian Federation
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,Russian Federation
,1997,"11,227,915",8.32,8.32,222,109,,,Russian Federation
080111 - - Desiccated,,0.00,0.00,1,,,,Russian Federation
080119 - - Other,,0.00,0.00,1,,,,Russian Federation
080121 - - In shell,,0.00,0.00,1,,,,Russian Federation
080122 - - Shelled,,0.00,0.00,1,,,,Russian Federation
080131 - - In shell,,0.00,0.00,1,,,,Russian Federation
080132 - - Shelled,,0.00,0.00,1,,,,Russian Federation
080211 - - In shell,,3.15,3.15,2,,,,Russian Federation
080212 - - Shelled,"43,456",2.65,2.65,2,,,,Russian Federation
080221 - - In shell,,3.60,3.60,1,,,,Russian Federation
080222 - - Shelled,"83,239",3.60,3.60,1,,,,Russian Federation
080231 - - In shell,,6.00,6.00,1,,,,Russian Federation
080232 - - Shelled,,6.60,6.60,1,,,,Russian Federation
080240 - Chestnuts (Castanea spp.),,6.30,6.30,1,,,,Russian Federation
080250 - Pistachios,,1.80,1.80,1,,,,Russian Federation
080290 - Other,"41,370",1.20,1.20,5,,,,Russian Federation
"080300 Bananas, including plantains, fresh or dried",,18.00,18.00,3,1,,,Russian Federation
080410 - Dates,,9.80,9.80,1,,,,Russian Federation
080420 - Figs,,7.65,7.65,2,,,,Russian Federation
080430 - Pineapples,522,7.40,7.40,1,,,,Russian Federation
080440 - Avocados,,4.87,4.87,3,,,,Russian Federation
"080450 - Guavas, mangoes and mangosteens",556,3.00,3.00,1,,,,Russian Federation
080510 - Oranges,,16.50,16.50,27,24,,,Russian Federation
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Russian Federation
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","15,956",14.90,14.90,4,3,,,Russian Federation
080540 - Grapefruit,,1.93,1.93,3,,,,Russian Federation
080590 - Other,,14.90,14.90,1,,,,Russian Federation
080610 - Fresh,,18.03,18.03,10,7,,,Russian Federation
080620 - Dried,,2.80,2.80,6,,,,Russian Federation
080711 - - Watermelons,"15,525",10.30,10.30,1,,,,Russian Federation
080719 - - Other,,10.30,10.30,1,,,,Russian Federation
080720 - Papaws (papayas),,2.00,2.00,1,,,,Russian Federation
080810 - Apples,"10,660",,,13,13,,,Russian Federation
080820 - Pears and quinces,"2,438",8.40,8.40,9,8,,,Russian Federation
080910 - Apricots,,,,5,5,,,Russian Federation
080920 - Cherries,"45,713",,,14,14,,,Russian Federation
"080930 - Peaches, including nectarines",,,,10,10,,,Russian Federation
080940 - Plums and sloes,,14.00,14.00,5,4,,,Russian Federation
081010 - Strawberries,,12.60,12.60,3,1,,,Russian Federation
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.35,10.35,2,,,,Russian Federation
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,Russian Federation
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,842,543",4.50,4.50,4,,,,Russian Federation
081050 - Kiwifruit,,10.03,10.03,3,,,,Russian Federation
081090 - Other,"1,144,632",6.97,6.97,3,,,,Russian Federation
081110 - Strawberries,,19.80,19.80,3,1,,,Russian Federation
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","14,368",16.50,16.50,7,1,,,Russian Federation
081190 - Other,"7,966,030",15.26,15.26,10,2,,,Russian Federation
081210 - Cherries,,9.90,9.90,1,,,,Russian Federation
081220 - Strawberries,,9.90,9.90,1,,,,Russian Federation
081290 - Other,,9.63,9.63,8,,,,Russian Federation
081310 - Apricots,,6.30,6.30,1,,,,Russian Federation
081320 - Prunes,,10.80,10.80,1,,,,Russian Federation
081330 - Apples,,5.60,5.60,1,,,,Russian Federation
081340 - Other fruit,907,3.78,3.78,6,,,,Russian Federation
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.14,8.14,7,,,,Russian Federation
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.80,1.80,1,,,,Russian Federation
,1996,"8,692,099",8.64,8.64,220,109,,,Russian Federation
080111 - - Desiccated,,0.00,0.00,1,,,,Russian Federation
080119 - - Other,,0.00,0.00,1,,,,Russian Federation
080121 - - In shell,,0.00,0.00,1,,,,Russian Federation
080122 - - Shelled,,0.00,0.00,1,,,,Russian Federation
080131 - - In shell,"48,504",0.00,0.00,1,,,,Russian Federation
080132 - - Shelled,"461,910",0.00,0.00,1,,,,Russian Federation
080211 - - In shell,,3.25,3.25,2,,,,Russian Federation
080212 - - Shelled,,2.90,2.90,2,,,,Russian Federation
080221 - - In shell,,3.70,3.70,1,,,,Russian Federation
080222 - - Shelled,,3.70,3.70,1,,,,Russian Federation
080231 - - In shell,,6.70,6.70,1,,,,Russian Federation
080232 - - Shelled,,7.00,7.00,1,,,,Russian Federation
080240 - Chestnuts (Castanea spp.),,6.50,6.50,1,,,,Russian Federation
080250 - Pistachios,,1.90,1.90,1,,,,Russian Federation
080290 - Other,"19,224",1.20,1.20,5,,,,Russian Federation
"080300 Bananas, including plantains, fresh or dried",,18.70,18.70,3,1,,,Russian Federation
080410 - Dates,,10.60,10.60,1,,,,Russian Federation
080420 - Figs,,7.90,7.90,2,,,,Russian Federation
080430 - Pineapples,,7.90,7.90,1,,,,Russian Federation
080440 - Avocados,,5.00,5.00,3,,,,Russian Federation
"080450 - Guavas, mangoes and mangosteens",,4.00,4.00,1,,,,Russian Federation
080510 - Oranges,"10,196",17.13,17.13,27,24,,,Russian Federation
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","76,071",,,15,15,,,Russian Federation
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,Russian Federation
080540 - Grapefruit,,1.93,1.93,3,,,,Russian Federation
080590 - Other,,14.90,14.90,1,,,,Russian Federation
080610 - Fresh,,18.03,18.03,10,7,,,Russian Federation
080620 - Dried,,2.80,2.80,6,,,,Russian Federation
080711 - - Watermelons,"39,070",10.30,10.30,1,,,,Russian Federation
080719 - - Other,,10.30,10.30,1,,,,Russian Federation
080720 - Papaws (papayas),,2.00,2.00,1,,,,Russian Federation
080810 - Apples,"29,103",,,13,13,,,Russian Federation
080820 - Pears and quinces,"10,234",8.40,8.40,9,8,,,Russian Federation
080910 - Apricots,,,,5,5,,,Russian Federation
080920 - Cherries,,,,14,14,,,Russian Federation
"080930 - Peaches, including nectarines","20,748",,,10,10,,,Russian Federation
080940 - Plums and sloes,,14.00,14.00,5,4,,,Russian Federation
081010 - Strawberries,,13.10,13.10,3,1,,,Russian Federation
"081020 - Raspberries, blackberries, mulberries and loganberries","17,535",10.75,10.75,2,,,,Russian Federation
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,Russian Federation
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,942,184",4.65,4.65,4,,,,Russian Federation
081050 - Kiwifruit,,10.30,10.30,1,,,,Russian Federation
081090 - Other,"1,031,050",8.30,8.30,3,,,,Russian Federation
081110 - Strawberries,"304,930",20.55,20.55,3,1,,,Russian Federation
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,17.12,17.12,7,1,,,Russian Federation
081190 - Other,"4,681,340",16.14,16.14,10,2,,,Russian Federation
081210 - Cherries,,10.30,10.30,1,,,,Russian Federation
081220 - Strawberries,,10.30,10.30,1,,,,Russian Federation
081290 - Other,,10.05,10.05,8,,,,Russian Federation
081310 - Apricots,,6.50,6.50,1,,,,Russian Federation
081320 - Prunes,,11.20,11.20,1,,,,Russian Federation
081330 - Apples,,6.40,6.40,1,,,,Russian Federation
081340 - Other fruit,,4.13,4.13,6,,,,Russian Federation
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.59,8.59,7,,,,Russian Federation
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.90,1.90,1,,,,Russian Federation
