Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
870190 - Other,"5,246,613",7.00,7.00,2,,,,China
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,"4,004,447",35.00,35.00,2,,,,China
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"145,914",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","10,001,825",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","50,547,596",35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","12,884,296",35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","42,953",35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,"106,970",35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,"398,793",7.00,7.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"13,725,011",35.00,35.00,4,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"1,798,142",35.00,35.00,4,,,,China
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"1,567,388",35.00,35.00,4,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries,"40,587,455",35.00,35.00,2,,,,China
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,China
870590 - Other,"17,659,018",18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,"8,902,482",24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"5,367,198",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"1,790,164",18.00,18.00,1,,,,China
870829 -- Other,"66,665,632",14.73,14.73,11,,,,China
870830 - Brakes and servo-brakes; parts thereof,"33,294,339",16.67,16.67,3,,,,China
870840 - Gear boxes and parts thereof,"15,263,493",12.50,12.50,4,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","49,313,900",13.00,13.00,6,,,,China
870870 - Road wheels and parts and accessories thereof,"50,114,772",16.00,16.00,2,,,,China
870880 - Suspension systems and parts thereof (including shock- absorbers),"46,252,496",18.00,18.00,1,,,,China
870891 -- Radiators and parts thereof,"10,592,003",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"9,989,399",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"14,035,460",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","49,116,682",16.29,16.29,7,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"5,924,034",10.00,10.00,4,,,,China
870899 -- Other,"92,499,250",9.00,9.00,2,,,,China
870911 -- Electrical,"1,139,067",14.00,14.00,1,,,,China
870919 -- Other,"1,093,464",14.00,14.00,1,,,,China
870990 - Parts,"86,909",14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"39,620,942",20.00,20.00,1,,,,China
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"8,148,890",20.00,20.00,3,,,,China
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"37,619",20.00,20.00,1,,,,China
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"26,095",20.00,20.00,1,,,,China
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"2,720,490",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","18,286,463",27.50,27.50,2,,,,China
871310 - Not mechanically propelled,"1,531,173",12.00,12.00,1,,,,China
871390 - Other,"519,647",2.00,2.00,1,,,,China
871410 - Of motorcycles (including mopeds),"144,904,165",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"703,712",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","25,101,235",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"7,185,634",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","8,016,049",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","14,573,394",16.00,16.00,2,,,,China
871495 -- Saddles,"3,267,857",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","14,095,484",16.00,16.00,1,,,,China
871499 -- Other,"34,143,605",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"11,325,467",20.00,20.00,1,,,,China
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"94,053",14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,"9,662",35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,"45,874",35.00,35.00,1,,,,China
871680 - Other vehicles,"4,016,541",35.00,35.00,1,,,,China
871690 - Parts,"37,183,076",16.00,16.00,2,,,,China
,2013,"1,034,081,956",22.49,22.49,141,,,,China
870110 - Pedestrian controlled tractors,"3,200,796",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,China
870130 -Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"7,964,712",7.00,7.00,2,,,,China
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"48,988",35.00,35.00,1,,,,China
870290 - Other,"6,818,918",35.00,35.00,2,,,,China
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"130,099",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","2,747,697",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","103,916,925",35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","7,796,495",35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc","35,163",35.00,35.00,2,,,,China
870390 - Other,"3,672",35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,"1,144,058",7.00,7.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"476,921",35.00,35.00,4,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"44,750",35.00,35.00,4,,,,China
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"12,421,569",35.00,35.00,4,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries,"89,714,684",35.00,35.00,2,,,,China
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,China
870590 - Other,,18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,"4,804,783",24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"6,890,726",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"4,967,457",18.00,18.00,1,,,,China
870829 -- Other,"77,793,813",14.73,14.73,11,,,,China
870830 - Brakes and servo-brakes; parts thereof,"35,624,320",16.67,16.67,3,,,,China
870840 - Gear boxes and parts thereof,"14,646,624",12.50,12.50,4,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","48,570,527",13.00,13.00,6,,,,China
870870 - Road wheels and parts and accessories thereof,"47,589,311",16.00,16.00,2,,,,China
870880 - Suspension systems and parts thereof (including shock- absorbers),"37,438,489",18.00,18.00,1,,,,China
870891 -- Radiators and parts thereof,"11,616,129",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"10,421,286",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"15,911,396",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","11,914,100",16.29,16.29,7,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"6,500,133",10.00,10.00,4,,,,China
870899 -- Other,"90,910,920",9.00,9.00,2,,,,China
870911 -- Electrical,"1,123,996",14.00,14.00,1,,,,China
870919 -- Other,"1,525,769",14.00,14.00,1,,,,China
870990 - Parts,"58,014",14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"38,225,995",20.00,20.00,1,,,,China
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"8,832,906",20.00,20.00,3,,,,China
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"78,019",20.00,20.00,1,,,,China
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"126,686",20.00,20.00,1,,,,China
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"4,511,266",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","17,150,072",27.50,27.50,2,,,,China
871310 - Not mechanically propelled,"599,283",12.00,12.00,1,,,,China
871390 - Other,"641,638",2.00,2.00,1,,,,China
871410 - Of motorcycles (including mopeds),"119,519,803",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"443,935",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","26,853,090",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"8,741,279",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","10,362,662",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","16,919,501",16.00,16.00,2,,,,China
871495 -- Saddles,"3,725,086",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","9,942,557",16.00,16.00,1,,,,China
871499 -- Other,"39,497,145",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"20,437,313",20.00,20.00,1,,,,China
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"237,367",14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,"423,378",35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,"15,577",35.00,35.00,1,,,,China
871680 - Other vehicles,"2,445,684",35.00,35.00,1,,,,China
871690 - Parts,"39,578,474",16.00,16.00,2,,,,China
,2012,"1,004,381,712",22.49,22.49,141,,,,China
870110 - Pedestrian controlled tractors,"1,816,911",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,"360,509",35.00,35.00,1,,,,China
870130 -Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"8,851,728",7.00,7.00,2,,,,China
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,"10,352,238",35.00,35.00,2,,,,China
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"372,600",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","1,426,081",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","50,815,206",35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,003,821",35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,"3,837",35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,"52,416",7.00,7.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"8,684,311",35.00,35.00,4,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"2,484,740",35.00,35.00,4,,,,China
870423 -- g.v.w. exceeding 20 tonnes,"4,527,567",35.00,35.00,4,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"13,512,684",35.00,35.00,4,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries,"100,747,887",35.00,35.00,2,,,,China
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,China
870590 - Other,"401,924",18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","139,720",28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,511,35.00,35.00,1,,,,China
870790 - Other,"1,316,187",24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"2,570,956",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"2,231,979",18.00,18.00,1,,,,China
870829 -- Other,"60,351,487",14.73,14.73,11,,,,China
870830 - Brakes and servo-brakes; parts thereof,"26,969,833",16.67,16.67,3,,,,China
870840 - Gear boxes and parts thereof,"12,141,349",12.50,12.50,4,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","31,040,654",13.00,13.00,6,,,,China
870870 - Road wheels and parts and accessories thereof,"53,050,268",16.00,16.00,2,,,,China
870880 - Suspension systems and parts thereof (including shock- absorbers),"39,344,903",18.00,18.00,1,,,,China
870891 -- Radiators and parts thereof,"7,738,557",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"5,909,894",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"13,457,707",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","9,317,424",16.29,16.29,7,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"5,305,007",10.00,10.00,4,,,,China
870899 -- Other,"88,220,002",9.00,9.00,2,,,,China
870911 -- Electrical,"951,362",14.00,14.00,1,,,,China
870919 -- Other,"1,300,878",14.00,14.00,1,,,,China
870990 - Parts,"100,297",14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"53,072,805",20.00,20.00,1,,,,China
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"19,701,991",20.00,20.00,3,,,,China
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"288,688",20.00,20.00,1,,,,China
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"231,234",20.00,20.00,1,,,,China
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"7,070,835",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","23,721,555",27.50,27.50,2,,,,China
871310 - Not mechanically propelled,"1,096,242",12.00,12.00,1,,,,China
871390 - Other,"426,938",2.00,2.00,1,,,,China
871410 - Of motorcycles (including mopeds),"148,132,492",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"516,563",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","28,505,014",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"9,029,814",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","12,835,009",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","16,135,945",16.00,16.00,2,,,,China
871495 -- Saddles,"3,936,974",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","8,859,585",16.00,16.00,1,,,,China
871499 -- Other,"43,301,252",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"24,563,944",20.00,20.00,1,,,,China
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"408,333",14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,"1,886,395",35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,"198,586",35.00,35.00,1,,,,China
871680 - Other vehicles,"4,544,739",35.00,35.00,1,,,,China
871690 - Parts,"28,043,348",16.00,16.00,2,,,,China
,2011,"1,455,500,000",22.37,22.37,141,,,,China
870110 - Pedestrian controlled tractors,"1,442,000",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,"67,542,000",35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"6,473,000",7.00,7.00,2,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,"9,461,000",35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"137,000",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","14,430,000",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","334,373,000",35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","133,572,000",35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,"55,000",7.00,7.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"7,552,000",35.00,35.00,4,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"13,141,000",35.00,35.00,4,,,,China
870423 -- g.v.w. exceeding 20 tonnes,"89,000",35.00,35.00,4,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"104,729,000",35.00,35.00,4,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries,"74,925,000",35.00,35.00,2,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,China
870590 - Other,"1,689,000",18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","54,000",28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,"10,000",35.00,35.00,1,,,,China
870790 - Other,"1,181,000",24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"3,506,000",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"2,748,000",18.00,18.00,1,,,,China
870829 -- Other,"41,896,000",14.73,14.73,11,,,,China
870830 - Brakes and servo-brakes; parts thereof,"18,735,000",16.67,16.67,3,,,,China
870840 - Gear boxes and parts thereof,"9,169,000",10.67,10.67,3,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","22,738,000",13.00,13.00,6,,,,China
870870 - Road wheels and parts and accessories thereof,"54,546,000",16.00,16.00,2,,,,China
870880 - Suspension systems and parts thereof (including shock-absorbers),"19,854,000",18.00,18.00,1,,,,China
870891 -- Radiators and parts thereof,"4,603,000",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"3,180,000",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"11,440,000",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","8,010,000",16.29,16.29,7,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"2,709,000",10.00,10.00,4,,,,China
870899 -- Other,"75,577,000",9.00,9.00,2,,,,China
870911 -- Electrical,"1,035,000",14.00,14.00,1,,,,China
870919 -- Other,"1,225,000",14.00,14.00,1,,,,China
870990 - Parts,"189,000",14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"39,090,000",20.00,20.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"18,621,000",20.00,20.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"355,000",20.00,20.00,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"45,000",20.00,20.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"6,000",20.00,20.00,1,,,,China
871190 - Other,"4,493,000",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","18,725,000",20.00,20.00,2,,,,China
871310 - Not mechanically propelled,"410,000",12.00,12.00,1,,,,China
871390 - Other,"559,000",2.00,2.00,1,,,,China
871411 -- Saddles,"1,215,000",16.00,16.00,1,,,,China
871419 -- Other,"171,610,000",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"108,000",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","16,416,000",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"7,567,000",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","8,849,000",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","13,888,000",16.00,16.00,2,,,,China
871495 -- Saddles,"3,630,000",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","6,790,000",16.00,16.00,1,,,,China
871499 -- Other,"39,020,000",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"16,662,000",20.00,20.00,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"289,000",14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,"10,000",35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,"6,151,000",35.00,35.00,1,,,,China
871680 - Other vehicles,"3,698,000",35.00,35.00,1,,,,China
871690 - Parts,"25,278,000",16.00,16.00,2,,,,China
,2010,"674,683,000",22.12,22.12,141,,,,China
870110 - Pedestrian controlled tractors,"628,000",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,"13,353,000",35.00,35.00,1,,,,China
870130 - Track-laying tractors,"58,000",14.00,14.00,1,,,,China
870190 - Other,"6,926,000",7.00,7.00,2,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,"2,431,000",35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"192,000",35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","13,727,000",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","20,017,000",35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","35,830,000",35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,"30,000",35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,"16,000",7.00,7.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"20,000",35.00,35.00,4,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"74,000",35.00,35.00,4,,,,China
870423 -- g.v.w. exceeding 20 tonnes,"106,000",35.00,35.00,4,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"35,116,000",35.00,35.00,4,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,"22,000",35.00,35.00,1,,,,China
870510 - Crane lorries,"94,517,000",17.50,17.50,2,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,China
870590 - Other,,18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","4,000",28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,"1,350,000",24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"1,028,000",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"1,547,000",18.00,18.00,1,,,,China
870829 -- Other,"17,822,000",14.73,14.73,11,,,,China
870830 - Brakes and servo-brakes; parts thereof,"9,801,000",16.67,16.67,3,,,,China
