Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
390940 - Phenolic resins,"225,578",6.50,0.00,1,,1,,Viet Nam
390950 - Polyurethanes,,3.25,0.00,2,,1,,Viet Nam
391000 Silicones in primary forms.,"2,377",6.50,0.00,1,,1,,Viet Nam
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Viet Nam
391190 - Other,133,3.30,0.00,5,,3,,Viet Nam
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Viet Nam
391212 -- Plasticised,,6.50,0.00,1,,1,,Viet Nam
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Viet Nam
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Viet Nam
391239 -- Other,"380,584",3.25,0.00,2,,1,,Viet Nam
391290 - Other,,6.45,0.00,2,,2,,Viet Nam
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Viet Nam
391390 - Other,,6.50,0.00,1,,1,,Viet Nam
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","16,069",6.50,0.00,1,,1,,Viet Nam
391510 - Of polymers of ethylene,,6.50,0.00,1,,1,,Viet Nam
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Viet Nam
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Viet Nam
391590 - Of other plastics,"1,023",6.50,0.00,2,,2,,Viet Nam
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Viet Nam
391620 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Viet Nam
391690 - Of other plastics,"70,505",6.50,0.00,3,,3,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"5,339",5.90,0.00,2,,2,,Viet Nam
391721 -- Of polymers of ethylene,"24,223",6.50,0.00,2,,2,,Viet Nam
391722 -- Of polymers of propylene,"5,286",6.50,0.00,2,,2,,Viet Nam
391723 -- Of polymers of vinyl chloride,"21,235",6.50,0.00,2,,2,,Viet Nam
391729 -- Of other plastics,"217,052",6.50,0.00,1,,1,,Viet Nam
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","55,870",6.50,0.00,1,,1,,Viet Nam
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,512,935",6.50,0.00,1,,1,,Viet Nam
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","1,793",6.50,0.00,1,,1,,Viet Nam
391739 -- Other,"998,693",6.50,0.00,1,,1,,Viet Nam
391740 - Fittings,"905,538",6.50,0.00,1,,1,,Viet Nam
391810 - Of polymers of vinyl chloride,"1,359,495",6.50,0.00,2,,2,,Viet Nam
391890 - Of other plastics,"413,811",6.50,0.00,1,,1,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"56,652",6.35,0.00,4,,4,,Viet Nam
391990 - Other,"209,186",6.50,0.00,1,,1,,Viet Nam
392010 - Of polymers of ethylene,"4,198,979",4.64,2.14,7,,5,,Viet Nam
392020 - Of polymers of propylene,"2,082,624",6.50,3.00,3,,3,,Viet Nam
392030 - Of polymers of styrene,279,6.50,3.00,1,,1,,Viet Nam
392043 -- Containing by weight not less than 6 % of plasticisers,"42,098",6.50,3.00,2,,2,,Viet Nam
392049 -- Other,"174,264",6.50,3.00,2,,2,,Viet Nam
392051 -- Of poly(methyl methacrylate),"31,673",6.50,3.00,1,,1,,Viet Nam
392059 -- Other,,3.25,1.50,2,,1,,Viet Nam
392061 -- Of polycarbonates,345,6.50,3.00,1,,1,,Viet Nam
392062 -- Of poly(ethylene terephthalate),"432,258",4.33,2.00,3,,2,,Viet Nam
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Viet Nam
392069 -- Of other polyesters,252,6.50,3.00,1,,1,,Viet Nam
392071 -- Of regenerated cellulose,146,6.50,3.00,1,,1,,Viet Nam
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Viet Nam
392079 -- Of other cellulose derivatives,,6.10,2.60,2,,2,,Viet Nam
392091 -- Of poly(vinyl butyral),,6.10,2.60,1,,1,,Viet Nam
392092 -- Of polyamides,996,6.50,3.00,1,,1,,Viet Nam
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Viet Nam
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,Viet Nam
392099 -- Of other plastics,"3,938,487",3.25,1.50,6,,3,,Viet Nam
392111 -- Of polymers of styrene,"4,821",6.50,0.00,1,,1,,Viet Nam
392112 -- Of polymers of vinyl chloride,"466,202",6.50,0.00,1,,1,,Viet Nam
392113 -- Of polyurethanes,"329,163",6.50,0.00,2,,2,,Viet Nam
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Viet Nam
392119 -- Of other plastics,"471,793",6.50,0.00,1,,1,,Viet Nam
392190 - Other,"7,466,442",6.50,0.38,8,,8,,Viet Nam
"392210 - Baths, shower-baths, sinks and wash-basins",452,6.50,0.00,1,,1,,Viet Nam
392220 - Lavatory seats and covers,"496,839",6.50,0.00,1,,1,,Viet Nam
392290 - Other,"809,155",6.50,0.00,1,,1,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","5,425,892",6.50,0.00,1,,1,,Viet Nam
392321 -- Of polymers of ethylene,"280,411,506",6.50,3.00,1,,1,,Viet Nam
392329 -- Of other plastics,"23,833,895",6.50,0.00,2,,2,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","1,376,894",6.50,0.00,2,,2,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports","5,857",5.90,0.00,2,,2,,Viet Nam
"392350 - Stoppers, lids, caps and other closures","424,175",6.50,0.00,2,,2,,Viet Nam
392390 - Other,"20,322,474",6.50,0.00,1,,1,,Viet Nam
392410 - Tableware and kitchenware,"11,575,135",6.50,0.00,1,,1,,Viet Nam
392490 - Other,"7,240,602",6.50,0.00,1,,1,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","4,701",6.50,0.00,1,,1,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors","134,170",6.50,0.00,1,,1,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","7,424",6.50,0.00,1,,1,,Viet Nam
392590 - Other,"516,020",6.50,0.00,3,,3,,Viet Nam
392610 - Office or school supplies,"5,399,963",6.50,0.00,1,,1,,Viet Nam
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","39,442,092",6.50,0.00,1,,1,,Viet Nam
"392630 - Fittings for furniture, coachwork or the like","62,159",6.50,0.00,1,,1,,Viet Nam
392640 - Statuettes and other ornamental articles,"14,436,762",6.50,0.00,1,,1,,Viet Nam
392690 - Other,"115,788,165",6.50,0.00,3,,3,,Viet Nam
,2012,"512,419,314",5.53,0.92,205,,176,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,"41,735",6.50,3.00,2,,2,,Viet Nam
390120 - Polyethylene having a specific gravity of 0.94 or more,"53,509",3.25,1.50,2,,1,,Viet Nam
390130 - Ethylene-vinyl acetate copolymers,,6.50,3.00,1,,1,,Viet Nam
390190 - Other,,3.25,1.50,2,,1,,Viet Nam
390210 - Polypropylene,"26,645",6.50,3.00,1,,1,,Viet Nam
390220 - Polyisobutylene,,6.50,3.00,1,,1,,Viet Nam
390230 - Propylene copolymers,,6.50,3.00,1,,1,,Viet Nam
390290 - Other,"34,049",2.17,1.00,3,,1,,Viet Nam
390311 -- Expansible,"23,882",6.50,3.00,1,,1,,Viet Nam
390319 -- Other,"118,933",6.50,0.00,1,,1,,Viet Nam
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,3.00,1,,1,,Viet Nam
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,3.00,1,,1,,Viet Nam
390390 - Other,"7,674",2.17,1.00,3,,1,,Viet Nam
"390410 - Poly(vinyl chloride), not mixed with any other substances","92,725",6.50,3.00,1,,1,,Viet Nam
390421 -- Non-plasticised,"299,743",6.50,3.00,1,,1,,Viet Nam
390422 -- Plasticised,,6.50,3.00,1,,1,,Viet Nam
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,3.00,1,,1,,Viet Nam
390440 - Other vinyl chloride copolymers,39,6.50,3.00,1,,1,,Viet Nam
390450 - Vinylidene chloride polymers,"338,265",3.25,1.50,2,,1,,Viet Nam
390461 -- Polytetrafluoroethylene,,6.50,3.00,1,,1,,Viet Nam
390469 -- Other,,4.33,2.00,3,,2,,Viet Nam
390490 - Other,,6.50,3.00,1,,1,,Viet Nam
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Viet Nam
390519 -- Other,,6.50,0.00,1,,1,,Viet Nam
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Viet Nam
390529 -- Other,,6.50,0.00,1,,1,,Viet Nam
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Viet Nam
390591 -- Copolymers,,6.50,0.00,1,,1,,Viet Nam
390599 -- Other,,3.25,0.00,2,,1,,Viet Nam
390610 - Poly(methyl methacrylate),,6.50,2.90,1,,1,,Viet Nam
390690 - Other,"6,967",0.93,0.00,7,,1,,Viet Nam
390710 - Polyacetals,,6.50,2.20,1,,1,,Viet Nam
390720 - Other polyethers,"15,540",4.88,0.00,4,,3,,Viet Nam
390730 - Epoxide resins,,6.50,0.00,1,,1,,Viet Nam
390740 - Polycarbonates,,6.50,0.00,1,,1,,Viet Nam
390750 - Alkyd resins,,6.50,0.00,1,,1,,Viet Nam
390760 - Poly(ethylene terephthalate),"3,695,283",6.50,3.00,2,,2,,Viet Nam
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Viet Nam
390791 -- Unsaturated,,6.50,0.00,2,,2,,Viet Nam
390799 -- Other,"19,306",3.25,1.50,2,,1,,Viet Nam
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,2.20,1,,1,,Viet Nam
390890 - Other,411,6.50,2.20,1,,1,,Viet Nam
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Viet Nam
390920 - Melamine resins,,6.50,0.00,1,,1,,Viet Nam
390930 - Other amino-resins,,6.50,0.00,1,,1,,Viet Nam
390940 - Phenolic resins,"586,003",6.50,0.00,1,,1,,Viet Nam
390950 - Polyurethanes,"20,990",3.25,0.00,2,,1,,Viet Nam
391000 Silicones in primary forms.,"17,802",6.50,0.00,1,,1,,Viet Nam
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Viet Nam
391190 - Other,,3.30,0.00,5,,3,,Viet Nam
391211 -- Non-plasticised,103,6.50,0.00,1,,1,,Viet Nam
391212 -- Plasticised,,6.50,0.00,1,,1,,Viet Nam
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Viet Nam
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Viet Nam
391239 -- Other,"1,260",3.25,0.00,2,,1,,Viet Nam
391290 - Other,990,6.45,0.00,2,,2,,Viet Nam
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Viet Nam
391390 - Other,,6.50,0.00,1,,1,,Viet Nam
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Viet Nam
391510 - Of polymers of ethylene,"32,057",6.50,0.00,1,,1,,Viet Nam
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Viet Nam
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Viet Nam
391590 - Of other plastics,"33,958",6.50,0.00,2,,2,,Viet Nam
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Viet Nam
391620 - Of polymers of vinyl chloride,"2,931",6.50,0.00,1,,1,,Viet Nam
391690 - Of other plastics,"133,663",6.50,0.00,3,,3,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,0.00,2,,2,,Viet Nam
391721 -- Of polymers of ethylene,,6.50,0.00,2,,2,,Viet Nam
391722 -- Of polymers of propylene,13,6.50,0.00,2,,2,,Viet Nam
391723 -- Of polymers of vinyl chloride,"3,715",6.50,0.00,2,,2,,Viet Nam
391729 -- Of other plastics,"192,121",6.50,0.00,1,,1,,Viet Nam
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","64,779",6.50,0.00,1,,1,,Viet Nam
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","276,527",6.50,0.00,1,,1,,Viet Nam
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","8,072",6.50,0.00,1,,1,,Viet Nam
391739 -- Other,"384,563",6.50,0.00,1,,1,,Viet Nam
391740 - Fittings,"218,523",6.50,0.00,1,,1,,Viet Nam
391810 - Of polymers of vinyl chloride,"2,675,925",6.50,0.00,2,,2,,Viet Nam
391890 - Of other plastics,"657,468",6.50,0.00,1,,1,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"45,243",6.35,0.00,4,,4,,Viet Nam
391990 - Other,"100,508",6.50,0.00,1,,1,,Viet Nam
392010 - Of polymers of ethylene,"4,060,798",4.64,2.14,7,,5,,Viet Nam
392020 - Of polymers of propylene,"2,189,357",6.50,3.00,3,,3,,Viet Nam
392030 - Of polymers of styrene,,6.50,3.00,1,,1,,Viet Nam
392043 -- Containing by weight not less than 6 % of plasticisers,"69,267",6.50,3.00,2,,2,,Viet Nam
392049 -- Other,"59,595",6.50,3.00,2,,2,,Viet Nam
392051 -- Of poly(methyl methacrylate),,6.50,3.00,1,,1,,Viet Nam
392059 -- Other,,3.25,1.50,2,,1,,Viet Nam
392061 -- Of polycarbonates,26,6.50,3.00,1,,1,,Viet Nam
392062 -- Of poly(ethylene terephthalate),"793,458",4.33,2.00,3,,2,,Viet Nam
392063 -- Of unsaturated polyesters,"2,866",6.50,3.00,1,,1,,Viet Nam
392069 -- Of other polyesters,"2,571",6.50,3.00,1,,1,,Viet Nam
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Viet Nam
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Viet Nam
392079 -- Of other cellulose derivatives,51,6.10,2.60,2,,2,,Viet Nam
392091 -- Of poly(vinyl butyral),13,6.10,2.60,1,,1,,Viet Nam
392092 -- Of polyamides,,6.50,3.00,1,,1,,Viet Nam
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Viet Nam
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,Viet Nam
392099 -- Of other plastics,"2,692,172",3.25,1.50,6,,3,,Viet Nam
392111 -- Of polymers of styrene,"33,560",6.50,0.00,1,,1,,Viet Nam
392112 -- Of polymers of vinyl chloride,"328,702",6.50,0.00,1,,1,,Viet Nam
392113 -- Of polyurethanes,"84,319",6.50,0.00,2,,2,,Viet Nam
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Viet Nam
392119 -- Of other plastics,"292,828",6.50,0.00,1,,1,,Viet Nam
392190 - Other,"4,815,344",6.50,0.38,8,,8,,Viet Nam
"392210 - Baths, shower-baths, sinks and wash-basins","1,195",6.50,0.00,1,,1,,Viet Nam
392220 - Lavatory seats and covers,"312,841",6.50,0.00,1,,1,,Viet Nam
392290 - Other,"639,231",6.50,0.00,1,,1,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","3,296,297",6.50,0.00,1,,1,,Viet Nam
392321 -- Of polymers of ethylene,"253,602,846",6.50,3.00,1,,1,,Viet Nam
392329 -- Of other plastics,"18,408,093",6.50,0.00,2,,2,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","1,175,474",6.50,0.00,2,,2,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports","28,380",5.90,0.00,2,,2,,Viet Nam
"392350 - Stoppers, lids, caps and other closures","257,545",6.50,0.00,2,,2,,Viet Nam
392390 - Other,"18,049,550",6.50,0.00,1,,1,,Viet Nam
392410 - Tableware and kitchenware,"12,344,419",6.50,0.00,1,,1,,Viet Nam
392490 - Other,"9,248,626",6.50,0.00,1,,1,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",12,6.50,0.00,1,,1,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors","531,632",6.50,0.00,1,,1,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","34,730",6.50,0.00,1,,1,,Viet Nam
392590 - Other,"882,789",6.50,0.00,3,,3,,Viet Nam
392610 - Office or school supplies,"6,136,530",6.50,0.00,1,,1,,Viet Nam
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","46,816,988",6.50,0.00,1,,1,,Viet Nam
"392630 - Fittings for furniture, coachwork or the like","143,959",6.50,0.00,1,,1,,Viet Nam
392640 - Statuettes and other ornamental articles,"15,495,330",6.50,0.00,1,,1,,Viet Nam
392690 - Other,"99,356,003",6.50,0.00,3,,3,,Viet Nam
,2011,"496,749,301",5.59,0.92,205,,178,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,"228,928",6.50,3.00,2,,2,,Viet Nam
390120 - Polyethylene having a specific gravity of 0.94 or more,"44,182",3.25,1.50,2,,1,,Viet Nam
390130 - Ethylene-vinyl acetate copolymers,,6.50,3.00,1,,1,,Viet Nam
390190 - Other,,3.25,1.50,2,,1,,Viet Nam
390210 - Polypropylene,"67,456",6.50,3.00,1,,1,,Viet Nam
390220 - Polyisobutylene,,6.50,3.00,1,,1,,Viet Nam
390230 - Propylene copolymers,,6.50,3.00,1,,1,,Viet Nam
390290 - Other,"56,000",2.17,1.00,3,,1,,Viet Nam
390311 -- Expansible,,6.50,3.00,1,,1,,Viet Nam
390319 -- Other,"131,655",6.50,0.00,1,,1,,Viet Nam
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,3.00,1,,1,,Viet Nam
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,3.00,1,,1,,Viet Nam
390390 - Other,"6,640",2.17,1.00,3,,1,,Viet Nam
"390410 - Poly(vinyl chloride), not mixed with any other substances","178,594",6.50,3.00,1,,1,,Viet Nam
390421 -- Non-plasticised,"395,398",6.50,3.00,1,,1,,Viet Nam
390422 -- Plasticised,,6.50,3.00,1,,1,,Viet Nam
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,3.00,1,,1,,Viet Nam
390440 - Other vinyl chloride copolymers,,6.50,3.00,1,,1,,Viet Nam
390450 - Vinylidene chloride polymers,"113,852",3.25,1.50,2,,1,,Viet Nam
390461 -- Polytetrafluoroethylene,,6.50,3.00,1,,1,,Viet Nam
390469 -- Other,,4.33,2.00,3,,2,,Viet Nam
390490 - Other,153,6.50,3.00,1,,1,,Viet Nam
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Viet Nam
390519 -- Other,,6.50,0.00,1,,1,,Viet Nam
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Viet Nam
390529 -- Other,,6.50,0.00,1,,1,,Viet Nam
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Viet Nam
390591 -- Copolymers,,6.50,0.00,1,,1,,Viet Nam
390599 -- Other,"2,213",3.25,0.00,2,,1,,Viet Nam
390610 - Poly(methyl methacrylate),,6.50,2.90,1,,1,,Viet Nam
390690 - Other,,1.64,0.00,7,,2,,Viet Nam
390710 - Polyacetals,,6.50,2.20,1,,1,,Viet Nam
390720 - Other polyethers,,4.88,0.00,4,,3,,Viet Nam
390730 - Epoxide resins,28,6.50,0.00,1,,1,,Viet Nam
390740 - Polycarbonates,,6.50,0.00,1,,1,,Viet Nam
390750 - Alkyd resins,,6.50,0.00,1,,1,,Viet Nam
390760 - Poly(ethylene terephthalate),"21,035,932",6.50,3.00,2,,2,,Viet Nam
390770 - Poly(lactic acid),,6.50,0.00,1,,1,,Viet Nam
390791 -- Unsaturated,,6.50,0.00,2,,2,,Viet Nam
390799 -- Other,"12,765",3.25,1.50,2,,1,,Viet Nam
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","65,702",6.50,2.20,1,,1,,Viet Nam
390890 - Other,501,6.50,2.20,1,,1,,Viet Nam
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Viet Nam
390920 - Melamine resins,,6.50,0.00,1,,1,,Viet Nam
390930 - Other amino-resins,,6.50,0.00,1,,1,,Viet Nam
390940 - Phenolic resins,"906,011",6.50,0.00,1,,1,,Viet Nam
390950 - Polyurethanes,"43,082",3.25,0.00,2,,1,,Viet Nam
391000 Silicones in primary forms.,376,6.50,0.00,1,,1,,Viet Nam
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Viet Nam
391190 - Other,,3.30,0.00,5,,3,,Viet Nam
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Viet Nam
391212 -- Plasticised,"5,930",6.50,0.00,1,,1,,Viet Nam
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Viet Nam
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Viet Nam
391239 -- Other,,3.25,0.00,2,,1,,Viet Nam
391290 - Other,,6.45,0.00,2,,2,,Viet Nam
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Viet Nam
391390 - Other,70,6.50,0.00,1,,1,,Viet Nam
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Viet Nam
391510 - Of polymers of ethylene,,6.50,0.00,1,,1,,Viet Nam
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Viet Nam
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Viet Nam
391590 - Of other plastics,"42,971",6.50,0.00,2,,2,,Viet Nam
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Viet Nam
391620 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Viet Nam
391690 - Of other plastics,"12,500",6.50,0.00,3,,3,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,0.00,2,,2,,Viet Nam
391721 -- Of polymers of ethylene,,6.50,0.00,2,,2,,Viet Nam
391722 -- Of polymers of propylene,"2,018",6.50,0.00,2,,2,,Viet Nam
391723 -- Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Viet Nam
391729 -- Of other plastics,"6,027",6.50,0.00,1,,1,,Viet Nam
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","19,947",6.50,0.00,1,,1,,Viet Nam
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","12,124",6.50,0.00,1,,1,,Viet Nam
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","3,772",6.50,0.00,1,,1,,Viet Nam
391739 -- Other,"45,574",6.50,0.00,1,,1,,Viet Nam
391740 - Fittings,"3,633",6.50,0.00,1,,1,,Viet Nam
391810 - Of polymers of vinyl chloride,"53,801",6.50,0.00,2,,2,,Viet Nam
391890 - Of other plastics,"586,380",6.50,0.00,1,,1,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"36,610",6.35,0.00,4,,4,,Viet Nam
391990 - Other,"230,167",6.50,0.00,1,,1,,Viet Nam
392010 - Of polymers of ethylene,"4,526,756",4.64,2.14,7,,5,,Viet Nam
392020 - Of polymers of propylene,"1,423,362",6.50,3.00,3,,3,,Viet Nam
392030 - Of polymers of styrene,793,6.50,3.00,1,,1,,Viet Nam
392043 -- Containing by weight not less than 6 % of plasticisers,"9,132",6.50,3.00,2,,2,,Viet Nam
392049 -- Other,"145,297",6.50,3.00,2,,2,,Viet Nam
392051 -- Of poly(methyl methacrylate),"13,795",6.50,3.00,1,,1,,Viet Nam
392059 -- Other,,3.25,1.50,2,,1,,Viet Nam
392061 -- Of polycarbonates,,6.50,3.00,1,,1,,Viet Nam
392062 -- Of poly(ethylene terephthalate),"628,599",4.33,2.00,3,,2,,Viet Nam
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Viet Nam
392069 -- Of other polyesters,,6.50,3.00,1,,1,,Viet Nam
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Viet Nam
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Viet Nam
392079 -- Of other cellulose derivatives,,6.10,2.60,2,,2,,Viet Nam
392091 -- Of poly(vinyl butyral),,6.10,2.60,1,,1,,Viet Nam
392092 -- Of polyamides,,6.50,3.00,1,,1,,Viet Nam
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Viet Nam
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,Viet Nam
392099 -- Of other plastics,"2,129,885",3.25,1.50,6,,3,,Viet Nam
392111 -- Of polymers of styrene,195,6.50,0.00,1,,1,,Viet Nam
392112 -- Of polymers of vinyl chloride,"74,375",6.50,0.00,1,,1,,Viet Nam
392113 -- Of polyurethanes,"169,671",6.50,0.00,2,,2,,Viet Nam
392114 -- Of regenerated cellulose,"17,776",6.50,0.00,1,,1,,Viet Nam
392119 -- Of other plastics,"186,305",6.50,0.00,1,,1,,Viet Nam
392190 - Other,"4,904,503",6.50,0.38,8,,8,,Viet Nam
"392210 - Baths, shower-baths, sinks and wash-basins",793,6.50,0.00,1,,1,,Viet Nam
392220 - Lavatory seats and covers,"347,875",6.50,0.00,1,,1,,Viet Nam
392290 - Other,"869,972",6.50,0.00,1,,1,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","3,514,229",6.50,0.00,1,,1,,Viet Nam
392321 -- Of polymers of ethylene,"211,862,929",6.50,3.00,1,,1,,Viet Nam
392329 -- Of other plastics,"16,182,167",6.50,0.00,2,,2,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","481,465",6.50,0.00,2,,2,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports",14,5.90,0.00,2,,2,,Viet Nam
"392350 - Stoppers, lids, caps and other closures","221,008",6.50,0.00,2,,2,,Viet Nam
392390 - Other,"19,295,347",6.50,0.00,1,,1,,Viet Nam
392410 - Tableware and kitchenware,"13,358,648",6.50,0.00,1,,1,,Viet Nam
392490 - Other,"7,170,624",6.50,0.00,1,,1,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",28,6.50,0.00,1,,1,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors","362,157",6.50,0.00,1,,1,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","265,190",6.50,0.00,1,,1,,Viet Nam
392590 - Other,"1,351,716",6.50,0.00,3,,3,,Viet Nam
392610 - Office or school supplies,"6,845,647",6.50,0.00,1,,1,,Viet Nam
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","42,069,915",6.50,0.00,1,,1,,Viet Nam
"392630 - Fittings for furniture, coachwork or the like","193,989",6.50,0.00,1,,1,,Viet Nam
392640 - Statuettes and other ornamental articles,"17,450,822",6.50,0.00,1,,1,,Viet Nam
392690 - Other,"116,323,329",6.50,0.00,3,,3,,Viet Nam
,2010,"374,552,394",5.59,5.59,204,,,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,"349,150",6.50,6.50,2,,,,Viet Nam
390120 - Polyethylene having a specific gravity of 0.94 or more,"46,917",3.25,3.25,2,,,,Viet Nam
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Viet Nam
390190 - Other,,3.25,3.25,2,,,,Viet Nam
390210 - Polypropylene,"179,208",6.50,6.50,1,,,,Viet Nam
390220 - Polyisobutylene,,6.50,6.50,1,,,,Viet Nam
