Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
870120 - Road tractors for semi-trailers,,55.00,55.00,1,,,,Costa Rica
870130 - Track-laying tractors,,20.00,20.00,1,,,,Costa Rica
870190 - Other,,20.00,20.00,1,,,,Costa Rica
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,55.00,55.00,1,,,,Costa Rica
870290 - Other,,39.00,39.00,2,,,,Costa Rica
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,23.00,23.00,1,,,,Costa Rica
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,63.00,63.00,1,,,,Costa Rica
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,63.00,63.00,2,,,,Costa Rica
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,63.00,63.00,2,,,,Costa Rica
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,63.00,63.00,2,,,,Costa Rica
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,63.00,63.00,2,,,,Costa Rica
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,63.00,63.00,2,,,,Costa Rica
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,63.00,63.00,2,,,,Costa Rica
870390 - Other,,63.00,63.00,1,,,,Costa Rica
870410 - Dumpers designed for off-highway use,,20.00,20.00,1,,,,Costa Rica
870421 - - g.v.w. not exceeding 5 tonnes,,55.00,55.00,4,,,,Costa Rica
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,55.00,55.00,4,,,,Costa Rica
870423 - - g.v.w. exceeding 20 tonnes,,55.00,55.00,4,,,,Costa Rica
870431 - - g.v.w. not exceeding 5 tonnes,,55.00,55.00,4,,,,Costa Rica
870432 - - g.v.w. exceeding 5 tonnes,,55.00,55.00,4,,,,Costa Rica
870490 - Other,,55.00,55.00,1,,,,Costa Rica
870510 - Crane lorries,,23.00,23.00,1,,,,Costa Rica
870520 - Mobile drilling derricks,,23.00,23.00,1,,,,Costa Rica
870530 - Fire fighting vehicles,,23.00,23.00,1,,,,Costa Rica
870540 - Concrete-mixer lorries,,23.00,23.00,1,,,,Costa Rica
870590 - Other,,23.00,23.00,1,,,,Costa Rica
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,20.67,20.67,3,,,,Costa Rica
870710 - For the vehicles of heading No. 87.03,,21.00,21.00,1,,,,Costa Rica
870790 - Other,,20.50,20.50,2,,,,Costa Rica
870810 - Bumpers and parts thereof,,21.00,21.00,1,,,,Costa Rica
870821 - - Safety seat belts,,21.00,21.00,1,,,,Costa Rica
870829 - - Other,,20.50,20.50,10,,,,Costa Rica
870831 - - Mounted brake linings,,20.50,20.50,2,,,,Costa Rica
870839 - - Other,,21.00,21.00,1,,,,Costa Rica
870840 - Gear boxes,,20.50,20.50,2,,,,Costa Rica
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,20.50,20.50,2,,,,Costa Rica
870860 - Non-driving axles and parts thereof,,20.50,20.50,2,,,,Costa Rica
870870 - Road wheels and parts and accessories thereof,,20.50,20.50,2,,,,Costa Rica
870880 - Suspension shock-absorbers,,21.00,21.00,1,,,,Costa Rica
870891 - - Radiators,,21.00,21.00,1,,,,Costa Rica
870892 - - Silencers and exhaust pipes,,21.00,21.00,1,,,,Costa Rica
870893 - - Clutches and parts thereof,,21.00,21.00,1,,,,Costa Rica
"870894 - - Steering wheels, steering columns and steering boxes",,20.50,20.50,6,,,,Costa Rica
870899 - - Other,,21.00,21.00,1,,,,Costa Rica
870911 - - Electrical,,20.00,20.00,1,,,,Costa Rica
870919 - - Other,,20.00,20.00,1,,,,Costa Rica
870990 - Parts,,20.00,20.00,1,,,,Costa Rica
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,3.00,3.00,1,,,,Costa Rica
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,35.00,35.00,1,,,,Costa Rica
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,35.00,35.00,3,,,,Costa Rica
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,35.00,35.00,1,,,,Costa Rica
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,35.00,35.00,1,,,,Costa Rica
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,35.00,35.00,1,,,,Costa Rica
871190 - Other,,35.00,35.00,1,,,,Costa Rica
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,29.00,29.00,2,,,,Costa Rica
871310 - Not mechanically propelled,,15.00,15.00,1,,,,Costa Rica
871390 - Other,,5.00,5.00,1,,,,Costa Rica
871411 - - Saddles,,19.00,19.00,1,,,,Costa Rica
871419 - - Other,,19.00,19.00,1,,,,Costa Rica
871420 - Of invalid carriages,,13.00,13.00,1,,,,Costa Rica
"871491 - - Frames and forks, and parts thereof",,34.00,34.00,1,,,,Costa Rica
871492 - - Wheel rims and spokes,,19.00,19.00,1,,,,Costa Rica
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,34.00,34.00,1,,,,Costa Rica
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,19.00,19.00,2,,,,Costa Rica
871495 - - Saddles,,19.00,19.00,1,,,,Costa Rica
"871496 - - Pedals and crank-gear, and parts thereof",,19.00,19.00,1,,,,Costa Rica
871499 - - Other,,34.00,34.00,1,,,,Costa Rica
871500 Baby carriages and parts thereof,,23.00,23.00,1,,,,Costa Rica
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,23.00,23.00,1,,,,Costa Rica
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,20.00,20.00,1,,,,Costa Rica
871631 - - Tanker trailers and tanker semi-trailers,,21.00,21.00,1,,,,Costa Rica
871639 - - Other,,21.00,21.00,1,,,,Costa Rica
871640 - Other trailers and semi-trailers,,21.00,21.00,1,,,,Costa Rica
871680 - Other vehicles,,21.00,21.00,1,,,,Costa Rica
871690 - Parts,,19.00,19.00,2,,,,Costa Rica
,1996,,34.11,34.11,125,,,,Costa Rica
870110 - Pedestrian controlled tractors,,18.00,18.00,1,,,,Costa Rica
870120 - Road tractors for semi-trailers,,65.00,65.00,1,,,,Costa Rica
870130 - Track-laying tractors,,18.00,18.00,1,,,,Costa Rica
870190 - Other,,18.00,18.00,1,,,,Costa Rica
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,65.00,65.00,1,,,,Costa Rica
870290 - Other,,42.50,42.50,2,,,,Costa Rica
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,20.00,20.00,1,,,,Costa Rica
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,70.00,70.00,1,,,,Costa Rica
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,70.00,70.00,2,,,,Costa Rica
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,70.00,70.00,2,,,,Costa Rica
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,70.00,70.00,2,,,,Costa Rica
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,70.00,70.00,2,,,,Costa Rica
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,70.00,70.00,2,,,,Costa Rica
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,70.00,70.00,2,,,,Costa Rica
870390 - Other,,70.00,70.00,1,,,,Costa Rica
870410 - Dumpers designed for off-highway use,,18.00,18.00,1,,,,Costa Rica
870421 - - g.v.w. not exceeding 5 tonnes,,65.00,65.00,4,,,,Costa Rica
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,65.00,65.00,4,,,,Costa Rica
870423 - - g.v.w. exceeding 20 tonnes,,65.00,65.00,4,,,,Costa Rica
870431 - - g.v.w. not exceeding 5 tonnes,,65.00,65.00,4,,,,Costa Rica
870432 - - g.v.w. exceeding 5 tonnes,,65.00,65.00,4,,,,Costa Rica
870490 - Other,,65.00,65.00,1,,,,Costa Rica
870510 - Crane lorries,,20.00,20.00,1,,,,Costa Rica
870520 - Mobile drilling derricks,,20.00,20.00,1,,,,Costa Rica
870530 - Fire fighting vehicles,,20.00,20.00,1,,,,Costa Rica
870540 - Concrete-mixer lorries,,20.00,20.00,1,,,,Costa Rica
870590 - Other,,20.00,20.00,1,,,,Costa Rica
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,18.00,18.00,3,,,,Costa Rica
870710 - For the vehicles of heading No. 87.03,,18.00,18.00,1,,,,Costa Rica
870790 - Other,,18.00,18.00,2,,,,Costa Rica
870810 - Bumpers and parts thereof,,18.00,18.00,1,,,,Costa Rica
870821 - - Safety seat belts,,18.00,18.00,1,,,,Costa Rica
870829 - - Other,,18.00,18.00,10,,,,Costa Rica
870831 - - Mounted brake linings,,18.00,18.00,2,,,,Costa Rica
870839 - - Other,,18.00,18.00,1,,,,Costa Rica
870840 - Gear boxes,,18.00,18.00,2,,,,Costa Rica
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,18.00,18.00,2,,,,Costa Rica
870860 - Non-driving axles and parts thereof,,18.00,18.00,2,,,,Costa Rica
870870 - Road wheels and parts and accessories thereof,,18.00,18.00,2,,,,Costa Rica
870880 - Suspension shock-absorbers,,18.00,18.00,1,,,,Costa Rica
870891 - - Radiators,,18.00,18.00,1,,,,Costa Rica
870892 - - Silencers and exhaust pipes,,18.00,18.00,1,,,,Costa Rica
870893 - - Clutches and parts thereof,,18.00,18.00,1,,,,Costa Rica
"870894 - - Steering wheels, steering columns and steering boxes",,18.00,18.00,6,,,,Costa Rica
870899 - - Other,,18.00,18.00,1,,,,Costa Rica
870911 - - Electrical,,18.00,18.00,1,,,,Costa Rica
870919 - - Other,,18.00,18.00,1,,,,Costa Rica
870990 - Parts,,18.00,18.00,1,,,,Costa Rica
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,0.00,0.00,1,,,,Costa Rica
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,35.00,35.00,1,,,,Costa Rica
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,35.00,35.00,3,,,,Costa Rica
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,35.00,35.00,1,,,,Costa Rica
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,35.00,35.00,1,,,,Costa Rica
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,35.00,35.00,1,,,,Costa Rica
871190 - Other,,35.00,35.00,1,,,,Costa Rica
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,27.50,27.50,2,,,,Costa Rica
871310 - Not mechanically propelled,,12.00,12.00,1,,,,Costa Rica
871390 - Other,,2.00,2.00,1,,,,Costa Rica
871411 - - Saddles,,16.00,16.00,1,,,,Costa Rica
871419 - - Other,,16.00,16.00,1,,,,Costa Rica
871420 - Of invalid carriages,,10.00,10.00,1,,,,Costa Rica
"871491 - - Frames and forks, and parts thereof",,35.00,35.00,1,,,,Costa Rica
871492 - - Wheel rims and spokes,,16.00,16.00,1,,,,Costa Rica
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,35.00,35.00,1,,,,Costa Rica
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,Costa Rica
871495 - - Saddles,,16.00,16.00,1,,,,Costa Rica
"871496 - - Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,Costa Rica
871499 - - Other,,35.00,35.00,1,,,,Costa Rica
871500 Baby carriages and parts thereof,,20.00,20.00,1,,,,Costa Rica
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,Costa Rica
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,18.00,18.00,1,,,,Costa Rica
871631 - - Tanker trailers and tanker semi-trailers,,18.00,18.00,1,,,,Costa Rica
871639 - - Other,,18.00,18.00,1,,,,Costa Rica
871640 - Other trailers and semi-trailers,,18.00,18.00,1,,,,Costa Rica
871680 - Other vehicles,,18.00,18.00,1,,,,Costa Rica
871690 - Parts,,16.00,16.00,2,,,,Costa Rica
