Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
390311 -- Expansible,"872,916",6.50,3.20,1,,1,,"Korea, Republic of"
390319 -- Other,"40,636,467",6.50,0.00,1,,1,,"Korea, Republic of"
390320 - Styrene-acrylonitrile (SAN) copolymers,"46,353,041",6.50,0.00,1,,1,,"Korea, Republic of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"215,706,793",6.50,3.20,1,,1,,"Korea, Republic of"
390390 - Other,"40,546,084",2.17,0.00,3,,1,,"Korea, Republic of"
"390410 - Poly(vinyl chloride), not mixed with any other substances","7,747,822",6.50,0.00,1,,1,,"Korea, Republic of"
390421 -- Non-plasticised,,6.50,0.00,1,,1,,"Korea, Republic of"
390422 -- Plasticised,"36,254",6.50,0.00,1,,1,,"Korea, Republic of"
390430 - Vinyl chloride-vinyl acetate copolymers,"34,582",6.50,0.00,1,,1,,"Korea, Republic of"
390440 - Other vinyl chloride copolymers,"95,631",6.50,0.00,1,,1,,"Korea, Republic of"
390450 - Vinylidene chloride polymers,,3.25,0.00,2,,1,,"Korea, Republic of"
390461 -- Polytetrafluoroethylene,"1,011,691",6.50,0.00,1,,1,,"Korea, Republic of"
390469 -- Other,"684,648",4.33,0.00,3,,2,,"Korea, Republic of"
390490 - Other,"160,267",6.50,0.00,1,,1,,"Korea, Republic of"
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,"Korea, Republic of"
390519 -- Other,"66,932",6.50,0.00,1,,1,,"Korea, Republic of"
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,"Korea, Republic of"
390529 -- Other,"88,035",6.50,0.00,1,,1,,"Korea, Republic of"
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,"Korea, Republic of"
390591 -- Copolymers,"269,708",6.50,0.00,1,,1,,"Korea, Republic of"
390599 -- Other,"57,769",3.25,0.00,2,,1,,"Korea, Republic of"
390610 - Poly(methyl methacrylate),"39,480,518",6.50,0.00,1,,1,,"Korea, Republic of"
390690 - Other,"119,390,482",0.93,0.00,7,,1,,"Korea, Republic of"
390710 - Polyacetals,"52,328,596",6.50,0.00,1,,1,,"Korea, Republic of"
390720 - Other polyethers,"31,358,938",4.88,0.00,4,,3,,"Korea, Republic of"
390730 - Epoxide resins,"63,268,296",6.50,0.00,1,,1,,"Korea, Republic of"
390740 - Polycarbonates,"88,547,509",6.50,0.00,1,,1,,"Korea, Republic of"
390750 - Alkyd resins,"730,385",6.50,0.00,1,,1,,"Korea, Republic of"
390760 - Poly(ethylene terephthalate),"325,444,454",6.50,3.20,2,,2,,"Korea, Republic of"
390770 - Poly(lactic acid),"52,869",0.00,0.00,1,,,,"Korea, Republic of"
390791 -- Unsaturated,"4,002,930",6.50,0.00,2,,2,,"Korea, Republic of"
390799 -- Other,"65,258,656",3.25,0.00,2,,1,,"Korea, Republic of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,653,842",6.50,0.00,1,,1,,"Korea, Republic of"
390890 - Other,"865,834",6.50,0.00,1,,1,,"Korea, Republic of"
390910 - Urea resins; thiourea resins,"25,511",6.50,0.00,1,,1,,"Korea, Republic of"
390920 - Melamine resins,"3,398,552",6.50,0.00,1,,1,,"Korea, Republic of"
390930 - Other amino-resins,"16,281,892",6.50,0.00,1,,1,,"Korea, Republic of"
390940 - Phenolic resins,"7,404,050",6.50,0.00,1,,1,,"Korea, Republic of"
390950 - Polyurethanes,"10,905,275",3.25,0.00,2,,1,,"Korea, Republic of"
391000 Silicones in primary forms.,"12,617,722",6.50,0.00,1,,1,,"Korea, Republic of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","61,441,089",6.50,0.00,1,,1,,"Korea, Republic of"
391190 - Other,"2,538,408",3.30,0.00,5,,3,,"Korea, Republic of"
391211 -- Non-plasticised,,6.50,0.00,1,,1,,"Korea, Republic of"
391212 -- Plasticised,,6.50,0.00,1,,1,,"Korea, Republic of"
391220 - Cellulose nitrates (including collodions),"210,226",6.33,0.00,3,,3,,"Korea, Republic of"
391231 -- Carboxymethylcellulose and its salts,"201,262",6.50,0.00,1,,1,,"Korea, Republic of"
391239 -- Other,"38,425,282",3.25,0.00,2,,1,,"Korea, Republic of"
391290 - Other,"9,866,335",6.45,0.00,2,,2,,"Korea, Republic of"
"391310 - Alginic acid, its salts and esters","65,418",5.00,0.00,1,,1,,"Korea, Republic of"
391390 - Other,"1,341,967",6.50,0.00,1,,1,,"Korea, Republic of"
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","24,741",6.50,0.00,1,,1,,"Korea, Republic of"
391510 - Of polymers of ethylene,"11,700",6.50,0.00,1,,1,,"Korea, Republic of"
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,"Korea, Republic of"
391530 - Of polymers of vinyl chloride,"1,859",6.50,0.00,1,,1,,"Korea, Republic of"
391590 - Of other plastics,"198,951",6.50,0.00,2,,2,,"Korea, Republic of"
391610 - Of polymers of ethylene,"3,351",6.50,0.00,1,,1,,"Korea, Republic of"
391620 - Of polymers of vinyl chloride,"690,996",6.50,0.00,1,,1,,"Korea, Republic of"
391690 - Of other plastics,"2,411,448",6.50,0.00,3,,3,,"Korea, Republic of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,319,5.90,0.00,2,,2,,"Korea, Republic of"
391721 -- Of polymers of ethylene,"475,402",6.50,0.00,2,,2,,"Korea, Republic of"
391722 -- Of polymers of propylene,"68,251",6.50,0.00,2,,2,,"Korea, Republic of"
391723 -- Of polymers of vinyl chloride,"940,348",6.50,0.00,2,,2,,"Korea, Republic of"
391729 -- Of other plastics,"5,810,911",6.50,0.00,1,,1,,"Korea, Republic of"
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","2,208,380",6.50,0.00,1,,1,,"Korea, Republic of"
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,311,799",6.50,0.00,1,,1,,"Korea, Republic of"
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","750,522",6.50,0.00,1,,1,,"Korea, Republic of"
391739 -- Other,"3,830,127",6.50,0.00,1,,1,,"Korea, Republic of"
391740 - Fittings,"6,775,762",6.50,0.00,1,,1,,"Korea, Republic of"
391810 - Of polymers of vinyl chloride,"74,681,042",6.50,0.00,2,,2,,"Korea, Republic of"
391890 - Of other plastics,"834,794",6.50,0.00,1,,1,,"Korea, Republic of"
391910 - In rolls of a width not exceeding 20 cm,"27,099,033",6.35,0.00,4,,4,,"Korea, Republic of"
391990 - Other,"68,892,000",6.50,0.00,1,,1,,"Korea, Republic of"
392010 - Of polymers of ethylene,"29,643,371",4.64,0.00,7,,5,,"Korea, Republic of"
392020 - Of polymers of propylene,"34,571,142",6.50,0.00,3,,3,,"Korea, Republic of"
392030 - Of polymers of styrene,"1,621,819",6.50,0.00,1,,1,,"Korea, Republic of"
392043 -- Containing by weight not less than 6 % of plasticisers,"22,266,003",6.50,0.00,2,,2,,"Korea, Republic of"
392049 -- Other,"13,823,177",6.50,0.00,2,,2,,"Korea, Republic of"
392051 -- Of poly(methyl methacrylate),"51,522,696",6.50,0.00,1,,1,,"Korea, Republic of"
392059 -- Other,"60,876",3.25,0.00,2,,1,,"Korea, Republic of"
392061 -- Of polycarbonates,"981,288",6.50,0.00,1,,1,,"Korea, Republic of"
392062 -- Of poly(ethylene terephthalate),"73,418,669",4.33,0.00,3,,2,,"Korea, Republic of"
392063 -- Of unsaturated polyesters,"6,547",6.50,0.00,1,,1,,"Korea, Republic of"
392069 -- Of other polyesters,"4,250,939",6.50,0.00,1,,1,,"Korea, Republic of"
392071 -- Of regenerated cellulose,"3,184,170",6.50,0.00,1,,1,,"Korea, Republic of"
392073 -- Of cellulose acetate,"9,243",6.40,0.00,2,,2,,"Korea, Republic of"
392079 -- Of other cellulose derivatives,"2,586",6.10,0.00,2,,2,,"Korea, Republic of"
392091 -- Of poly(vinyl butyral),"257,849",6.10,0.00,1,,1,,"Korea, Republic of"
392092 -- Of polyamides,"17,347,361",6.50,0.00,1,,1,,"Korea, Republic of"
392093 -- Of amino-resins,,6.50,0.00,1,,1,,"Korea, Republic of"
392094 -- Of phenolic resins,"6,228",6.50,0.00,1,,1,,"Korea, Republic of"
392099 -- Of other plastics,"12,156,708",3.25,0.00,6,,3,,"Korea, Republic of"
392111 -- Of polymers of styrene,"1,926,858",6.50,0.00,1,,1,,"Korea, Republic of"
392112 -- Of polymers of vinyl chloride,"2,457,332",6.50,0.00,1,,1,,"Korea, Republic of"
392113 -- Of polyurethanes,"3,859,361",6.50,0.00,2,,2,,"Korea, Republic of"
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,"Korea, Republic of"
392119 -- Of other plastics,"23,838,138",6.50,0.00,1,,1,,"Korea, Republic of"
392190 - Other,"49,466,003",6.50,0.00,8,,8,,"Korea, Republic of"
"392210 - Baths, shower-baths, sinks and wash-basins","512,930",6.50,0.00,1,,1,,"Korea, Republic of"
392220 - Lavatory seats and covers,"2,213,320",6.50,0.00,1,,1,,"Korea, Republic of"
392290 - Other,"930,445",6.50,0.00,1,,1,,"Korea, Republic of"
"392310 - Boxes, cases, crates and similar articles","12,321,600",6.50,0.00,1,,1,,"Korea, Republic of"
392321 -- Of polymers of ethylene,"4,656,007",6.50,0.00,1,,1,,"Korea, Republic of"
392329 -- Of other plastics,"3,152,802",6.50,0.00,2,,2,,"Korea, Republic of"
"392330 - Carboys, bottles, flasks and similar articles","20,397,834",6.50,0.00,2,,2,,"Korea, Republic of"
"392340 - Spools, cops, bobbins and similar supports","530,467",5.90,0.00,2,,2,,"Korea, Republic of"
"392350 - Stoppers, lids, caps and other closures","9,734,635",6.50,0.00,2,,2,,"Korea, Republic of"
392390 - Other,"7,358,701",6.50,0.00,1,,1,,"Korea, Republic of"
392410 - Tableware and kitchenware,"5,764,960",6.50,0.00,1,,1,,"Korea, Republic of"
392490 - Other,"3,312,412",6.50,0.00,1,,1,,"Korea, Republic of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","314,236",6.50,0.00,1,,1,,"Korea, Republic of"
"392520 - Doors, windows and their frames and thresholds for doors","18,144,515",6.50,0.00,1,,1,,"Korea, Republic of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","241,870",6.50,0.00,1,,1,,"Korea, Republic of"
392590 - Other,"1,095,266",6.50,0.00,3,,3,,"Korea, Republic of"
392610 - Office or school supplies,"1,066,153",6.50,0.00,1,,1,,"Korea, Republic of"
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","777,070",6.50,0.00,1,,1,,"Korea, Republic of"
"392630 - Fittings for furniture, coachwork or the like","37,664,894",6.50,0.00,1,,1,,"Korea, Republic of"
392640 - Statuettes and other ornamental articles,"1,088,035",6.50,0.00,1,,1,,"Korea, Republic of"
392690 - Other,"213,008,305",6.50,0.00,3,,3,,"Korea, Republic of"
,2012,"2,107,007,693",5.53,0.09,205,,176,,"Korea, Republic of"
390110 - Polyethylene having a specific gravity of less than 0.94,"72,470,118",6.50,0.00,2,,2,,"Korea, Republic of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"56,756,433",3.25,0.00,2,,1,,"Korea, Republic of"
390130 - Ethylene-vinyl acetate copolymers,"10,292,000",6.50,0.00,1,,1,,"Korea, Republic of"
390190 - Other,"3,063,647",3.25,0.00,2,,1,,"Korea, Republic of"
390210 - Polypropylene,"76,488,258",6.50,0.00,1,,1,,"Korea, Republic of"
390220 - Polyisobutylene,"28,478,342",6.50,0.00,1,,1,,"Korea, Republic of"
390230 - Propylene copolymers,"22,289,396",6.50,0.00,1,,1,,"Korea, Republic of"
390290 - Other,"4,985,019",2.17,0.00,3,,1,,"Korea, Republic of"
390311 -- Expansible,"1,134,614",6.50,4.80,1,,1,,"Korea, Republic of"
390319 -- Other,"21,305,066",6.50,0.00,1,,1,,"Korea, Republic of"
390320 - Styrene-acrylonitrile (SAN) copolymers,"28,339,512",6.50,0.00,1,,1,,"Korea, Republic of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"226,310,206",6.50,4.80,1,,1,,"Korea, Republic of"
390390 - Other,"43,232,905",2.17,0.00,3,,1,,"Korea, Republic of"
"390410 - Poly(vinyl chloride), not mixed with any other substances","8,183,369",6.50,0.00,1,,1,,"Korea, Republic of"
390421 -- Non-plasticised,141,6.50,0.00,1,,1,,"Korea, Republic of"
390422 -- Plasticised,"4,730",6.50,0.00,1,,1,,"Korea, Republic of"
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,0.00,1,,1,,"Korea, Republic of"
390440 - Other vinyl chloride copolymers,"372,815",6.50,0.00,1,,1,,"Korea, Republic of"
390450 - Vinylidene chloride polymers,"13,265",3.25,0.00,2,,1,,"Korea, Republic of"
390461 -- Polytetrafluoroethylene,"983,982",6.50,0.00,1,,1,,"Korea, Republic of"
390469 -- Other,"316,388",4.33,0.00,3,,2,,"Korea, Republic of"
390490 - Other,"804,087",6.50,0.00,1,,1,,"Korea, Republic of"
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,"Korea, Republic of"
390519 -- Other,"103,046",6.50,0.00,1,,1,,"Korea, Republic of"
390521 -- In aqueous dispersion,257,6.50,0.00,1,,1,,"Korea, Republic of"
390529 -- Other,"672,198",6.50,0.00,1,,1,,"Korea, Republic of"
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,"Korea, Republic of"
390591 -- Copolymers,"218,136",6.50,0.00,1,,1,,"Korea, Republic of"
390599 -- Other,"13,843",3.25,0.00,2,,1,,"Korea, Republic of"
390610 - Poly(methyl methacrylate),"29,077,009",6.50,0.00,1,,1,,"Korea, Republic of"
390690 - Other,"79,590,413",0.93,0.00,7,,1,,"Korea, Republic of"
390710 - Polyacetals,"50,036,436",6.50,0.00,1,,1,,"Korea, Republic of"
390720 - Other polyethers,"16,027,913",4.88,0.00,4,,3,,"Korea, Republic of"
390730 - Epoxide resins,"38,407,603",6.50,0.00,1,,1,,"Korea, Republic of"
390740 - Polycarbonates,"92,488,219",6.50,0.00,1,,1,,"Korea, Republic of"
390750 - Alkyd resins,"9,550",6.50,0.00,1,,1,,"Korea, Republic of"
390760 - Poly(ethylene terephthalate),"241,940,662",6.50,4.80,2,,2,,"Korea, Republic of"
390770 - Poly(lactic acid),"21,015",0.00,0.00,1,,,,"Korea, Republic of"
390791 -- Unsaturated,"6,600,776",6.50,0.00,2,,2,,"Korea, Republic of"
390799 -- Other,"47,330,731",3.25,0.00,2,,1,,"Korea, Republic of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,122,121",6.50,0.00,1,,1,,"Korea, Republic of"
390890 - Other,"932,072",6.50,0.00,1,,1,,"Korea, Republic of"
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,"Korea, Republic of"
390920 - Melamine resins,"55,835",6.50,0.00,1,,1,,"Korea, Republic of"
390930 - Other amino-resins,"6,409,499",6.50,0.00,1,,1,,"Korea, Republic of"
390940 - Phenolic resins,"8,865,167",6.50,0.00,1,,1,,"Korea, Republic of"
390950 - Polyurethanes,"8,394,438",3.25,0.00,2,,1,,"Korea, Republic of"
391000 Silicones in primary forms.,"17,974,032",6.50,0.00,1,,1,,"Korea, Republic of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","66,800,419",6.50,0.00,1,,1,,"Korea, Republic of"
391190 - Other,"2,816,375",3.30,0.00,5,,3,,"Korea, Republic of"
391211 -- Non-plasticised,"22,134",6.50,0.00,1,,1,,"Korea, Republic of"
391212 -- Plasticised,,6.50,0.00,1,,1,,"Korea, Republic of"
391220 - Cellulose nitrates (including collodions),578,6.33,0.00,3,,3,,"Korea, Republic of"
391231 -- Carboxymethylcellulose and its salts,"290,090",6.50,0.00,1,,1,,"Korea, Republic of"
391239 -- Other,"40,688,033",3.25,0.00,2,,1,,"Korea, Republic of"
391290 - Other,"12,666,272",6.45,0.00,2,,2,,"Korea, Republic of"
"391310 - Alginic acid, its salts and esters","61,247",5.00,0.00,1,,1,,"Korea, Republic of"
391390 - Other,"950,244",6.50,0.00,1,,1,,"Korea, Republic of"
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","232,082",6.50,0.00,1,,1,,"Korea, Republic of"
391510 - Of polymers of ethylene,"4,473",6.50,0.00,1,,1,,"Korea, Republic of"
391520 - Of polymers of styrene,"2,365",6.50,0.00,1,,1,,"Korea, Republic of"
391530 - Of polymers of vinyl chloride,"4,139",6.50,0.00,1,,1,,"Korea, Republic of"
391590 - Of other plastics,"574,443",6.50,0.00,2,,2,,"Korea, Republic of"
391610 - Of polymers of ethylene,"2,172",6.50,0.00,1,,1,,"Korea, Republic of"
391620 - Of polymers of vinyl chloride,"1,061,452",6.50,0.00,1,,1,,"Korea, Republic of"
391690 - Of other plastics,"2,443,463",6.50,0.00,3,,3,,"Korea, Republic of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"86,003",5.90,0.00,2,,2,,"Korea, Republic of"
391721 -- Of polymers of ethylene,"692,080",6.50,0.00,2,,2,,"Korea, Republic of"
391722 -- Of polymers of propylene,"69,207",6.50,0.00,2,,2,,"Korea, Republic of"
391723 -- Of polymers of vinyl chloride,"775,575",6.50,0.00,2,,2,,"Korea, Republic of"
391729 -- Of other plastics,"4,638,945",6.50,0.00,1,,1,,"Korea, Republic of"
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","2,260,578",6.50,0.00,1,,1,,"Korea, Republic of"
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,339,298",6.50,0.00,1,,1,,"Korea, Republic of"
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","992,873",6.50,0.00,1,,1,,"Korea, Republic of"
391739 -- Other,"1,519,693",6.50,0.00,1,,1,,"Korea, Republic of"
391740 - Fittings,"6,391,265",6.50,0.00,1,,1,,"Korea, Republic of"
391810 - Of polymers of vinyl chloride,"54,236,906",6.50,0.00,2,,2,,"Korea, Republic of"
391890 - Of other plastics,"1,294,901",6.50,0.00,1,,1,,"Korea, Republic of"
391910 - In rolls of a width not exceeding 20 cm,"30,980,253",6.35,0.00,4,,4,,"Korea, Republic of"
391990 - Other,"59,739,542",6.50,0.00,1,,1,,"Korea, Republic of"
392010 - Of polymers of ethylene,"22,584,501",4.64,0.00,7,,5,,"Korea, Republic of"
392020 - Of polymers of propylene,"27,043,302",6.50,0.00,3,,3,,"Korea, Republic of"
392030 - Of polymers of styrene,"740,067",6.50,0.00,1,,1,,"Korea, Republic of"
392043 -- Containing by weight not less than 6 % of plasticisers,"22,671,324",6.50,0.00,2,,2,,"Korea, Republic of"
392049 -- Other,"14,160,635",6.50,0.00,2,,2,,"Korea, Republic of"
392051 -- Of poly(methyl methacrylate),"41,836,607",6.50,0.00,1,,1,,"Korea, Republic of"
392059 -- Other,"175,332",3.25,0.00,2,,1,,"Korea, Republic of"
392061 -- Of polycarbonates,"991,093",6.50,0.00,1,,1,,"Korea, Republic of"
392062 -- Of poly(ethylene terephthalate),"58,423,229",4.33,0.00,3,,2,,"Korea, Republic of"
392063 -- Of unsaturated polyesters,"3,985",6.50,0.00,1,,1,,"Korea, Republic of"
392069 -- Of other polyesters,"3,842,370",6.50,0.00,1,,1,,"Korea, Republic of"
392071 -- Of regenerated cellulose,"2,245,566",6.50,0.00,1,,1,,"Korea, Republic of"
392073 -- Of cellulose acetate,"11,440",6.40,0.00,2,,2,,"Korea, Republic of"
392079 -- Of other cellulose derivatives,"3,353",6.10,0.00,2,,2,,"Korea, Republic of"
392091 -- Of poly(vinyl butyral),"200,887",6.10,0.00,1,,1,,"Korea, Republic of"
392092 -- Of polyamides,"17,254,357",6.50,0.00,1,,1,,"Korea, Republic of"
392093 -- Of amino-resins,,6.50,0.00,1,,1,,"Korea, Republic of"
392094 -- Of phenolic resins,129,6.50,0.00,1,,1,,"Korea, Republic of"
392099 -- Of other plastics,"15,274,904",3.25,0.00,6,,3,,"Korea, Republic of"
392111 -- Of polymers of styrene,"2,163,188",6.50,0.00,1,,1,,"Korea, Republic of"
392112 -- Of polymers of vinyl chloride,"2,661,365",6.50,0.00,1,,1,,"Korea, Republic of"
392113 -- Of polyurethanes,"3,199,889",6.50,0.00,2,,2,,"Korea, Republic of"
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,"Korea, Republic of"
392119 -- Of other plastics,"21,092,118",6.50,0.00,1,,1,,"Korea, Republic of"
392190 - Other,"45,673,883",6.50,0.00,8,,8,,"Korea, Republic of"
"392210 - Baths, shower-baths, sinks and wash-basins","193,997",6.50,0.00,1,,1,,"Korea, Republic of"
392220 - Lavatory seats and covers,"2,646,954",6.50,0.00,1,,1,,"Korea, Republic of"
392290 - Other,"628,329",6.50,0.00,1,,1,,"Korea, Republic of"
"392310 - Boxes, cases, crates and similar articles","11,500,970",6.50,0.00,1,,1,,"Korea, Republic of"
392321 -- Of polymers of ethylene,"6,816,107",6.50,0.00,1,,1,,"Korea, Republic of"
392329 -- Of other plastics,"2,994,154",6.50,0.00,2,,2,,"Korea, Republic of"
"392330 - Carboys, bottles, flasks and similar articles","17,388,916",6.50,0.00,2,,2,,"Korea, Republic of"
"392340 - Spools, cops, bobbins and similar supports","1,009,188",5.90,0.00,2,,2,,"Korea, Republic of"
"392350 - Stoppers, lids, caps and other closures","13,751,014",6.50,0.00,2,,2,,"Korea, Republic of"
392390 - Other,"6,467,270",6.50,0.00,1,,1,,"Korea, Republic of"
392410 - Tableware and kitchenware,"6,250,704",6.50,0.00,1,,1,,"Korea, Republic of"
392490 - Other,"3,053,193",6.50,0.00,1,,1,,"Korea, Republic of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","501,311",6.50,0.00,1,,1,,"Korea, Republic of"
"392520 - Doors, windows and their frames and thresholds for doors","14,933,650",6.50,0.00,1,,1,,"Korea, Republic of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","579,463",6.50,0.00,1,,1,,"Korea, Republic of"
392590 - Other,"2,182,066",6.50,0.00,3,,3,,"Korea, Republic of"
392610 - Office or school supplies,"1,273,838",6.50,0.00,1,,1,,"Korea, Republic of"
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,858,326",6.50,0.00,1,,1,,"Korea, Republic of"
"392630 - Fittings for furniture, coachwork or the like","28,736,098",6.50,0.00,1,,1,,"Korea, Republic of"
392640 - Statuettes and other ornamental articles,"1,066,211",6.50,0.00,1,,1,,"Korea, Republic of"
392690 - Other,"130,170,045",6.50,0.00,3,,3,,"Korea, Republic of"
,2011,"1,794,905,964",5.59,5.59,205,,,,"Korea, Republic of"
390110 - Polyethylene having a specific gravity of less than 0.94,"41,364,797",6.50,6.50,2,,,,"Korea, Republic of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"20,866,010",3.25,3.25,2,,,,"Korea, Republic of"
390130 - Ethylene-vinyl acetate copolymers,"3,478,872",6.50,6.50,1,,,,"Korea, Republic of"
390190 - Other,"3,195,294",3.25,3.25,2,,,,"Korea, Republic of"
390210 - Polypropylene,"25,101,602",6.50,6.50,1,,,,"Korea, Republic of"
390220 - Polyisobutylene,"15,978,907",6.50,6.50,1,,,,"Korea, Republic of"
390230 - Propylene copolymers,"9,403,141",6.50,6.50,1,,,,"Korea, Republic of"
390290 - Other,"1,936,369",2.17,2.17,3,,,,"Korea, Republic of"
390311 -- Expansible,"1,960,604",6.50,6.50,1,,,,"Korea, Republic of"
390319 -- Other,"20,383,919",6.50,6.50,1,,,,"Korea, Republic of"
390320 - Styrene-acrylonitrile (SAN) copolymers,"12,511,310",6.50,6.50,1,,,,"Korea, Republic of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"241,375,055",6.50,6.50,1,,,,"Korea, Republic of"
390390 - Other,"26,366,624",2.17,2.17,3,,,,"Korea, Republic of"
"390410 - Poly(vinyl chloride), not mixed with any other substances","3,473,639",6.50,6.50,1,,,,"Korea, Republic of"
390421 -- Non-plasticised,"190,829",6.50,6.50,1,,,,"Korea, Republic of"
390422 -- Plasticised,"13,711",6.50,6.50,1,,,,"Korea, Republic of"
390430 - Vinyl chloride-vinyl acetate copolymers,181,6.50,6.50,1,,,,"Korea, Republic of"
390440 - Other vinyl chloride copolymers,"1,796",6.50,6.50,1,,,,"Korea, Republic of"
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,"Korea, Republic of"
390461 -- Polytetrafluoroethylene,"629,922",6.50,6.50,1,,,,"Korea, Republic of"
390469 -- Other,"490,429",4.33,4.33,3,,,,"Korea, Republic of"
390490 - Other,"13,544",6.50,6.50,1,,,,"Korea, Republic of"
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,"Korea, Republic of"
390519 -- Other,"333,036",6.50,6.50,1,,,,"Korea, Republic of"
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,"Korea, Republic of"
390529 -- Other,"221,954",6.50,6.50,1,,,,"Korea, Republic of"
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,"Korea, Republic of"
390591 -- Copolymers,"115,661",6.50,6.50,1,,,,"Korea, Republic of"
390599 -- Other,"12,904",3.25,3.25,2,,,,"Korea, Republic of"
390610 - Poly(methyl methacrylate),"26,253,482",6.50,6.50,1,,,,"Korea, Republic of"
390690 - Other,"55,037,508",1.64,1.64,7,,,,"Korea, Republic of"
390710 - Polyacetals,"47,944,197",6.50,6.50,1,,,,"Korea, Republic of"
390720 - Other polyethers,"11,540,835",4.88,4.88,4,,,,"Korea, Republic of"
390730 - Epoxide resins,"36,083,243",6.50,6.50,1,,,,"Korea, Republic of"
390740 - Polycarbonates,"121,721,129",6.50,6.50,1,,,,"Korea, Republic of"
390750 - Alkyd resins,,6.50,6.50,1,,,,"Korea, Republic of"
390760 - Poly(ethylene terephthalate),"210,454,615",6.50,6.50,2,,,,"Korea, Republic of"
390770 - Poly(lactic acid),"43,820",6.50,6.50,1,,,,"Korea, Republic of"
390791 -- Unsaturated,"1,919,512",6.50,6.50,2,,,,"Korea, Republic of"
390799 -- Other,"25,895,585",3.25,3.25,2,,,,"Korea, Republic of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,601,954",6.50,6.50,1,,,,"Korea, Republic of"
390890 - Other,"464,761",6.50,6.50,1,,,,"Korea, Republic of"
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,"Korea, Republic of"
390920 - Melamine resins,"250,741",6.50,6.50,1,,,,"Korea, Republic of"
390930 - Other amino-resins,"1,265,384",6.50,6.50,1,,,,"Korea, Republic of"
390940 - Phenolic resins,"7,047,320",6.50,6.50,1,,,,"Korea, Republic of"
390950 - Polyurethanes,"5,176,319",3.25,3.25,2,,,,"Korea, Republic of"
391000 Silicones in primary forms.,"23,769,820",6.50,6.50,1,,,,"Korea, Republic of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","63,143,500",6.50,6.50,1,,,,"Korea, Republic of"
391190 - Other,"2,633,831",3.30,3.30,5,,,,"Korea, Republic of"
391211 -- Non-plasticised,"7,586",6.50,6.50,1,,,,"Korea, Republic of"
391212 -- Plasticised,,6.50,6.50,1,,,,"Korea, Republic of"
391220 - Cellulose nitrates (including collodions),"134,105",6.33,6.33,3,,,,"Korea, Republic of"
