Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
392073 -- Of cellulose acetate,"390,385",6.40,2.90,2,,2,,India
392079 -- Of other cellulose derivatives,"125,748",6.10,2.60,2,,2,,India
392091 -- Of poly(vinyl butyral),"6,773",6.10,2.60,1,,1,,India
392092 -- Of polyamides,"603,958",6.50,3.00,1,,1,,India
392093 -- Of amino-resins,,6.50,3.00,1,,1,,India
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,India
392099 -- Of other plastics,"3,656,839",3.25,1.50,6,,3,,India
392111 -- Of polymers of styrene,"6,812,397",6.50,0.00,1,,1,,India
392112 -- Of polymers of vinyl chloride,"13,893,494",6.50,0.00,1,,1,,India
392113 -- Of polyurethanes,"78,757",6.50,0.00,2,,2,,India
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,India
392119 -- Of other plastics,"18,129,774",6.50,0.00,1,,1,,India
392190 - Other,"45,752,137",6.50,0.38,8,,8,,India
"392210 - Baths, shower-baths, sinks and wash-basins","3,665,113",6.50,0.00,1,,1,,India
392220 - Lavatory seats and covers,"64,489",6.50,0.00,1,,1,,India
392290 - Other,"410,042",6.50,0.00,1,,1,,India
"392310 - Boxes, cases, crates and similar articles","6,511,015",6.50,0.00,1,,1,,India
392321 -- Of polymers of ethylene,"42,448,944",6.50,3.00,1,,1,,India
392329 -- Of other plastics,"38,283,177",6.50,0.00,2,,2,,India
"392330 - Carboys, bottles, flasks and similar articles","2,462,837",6.50,0.00,2,,2,,India
"392340 - Spools, cops, bobbins and similar supports","549,495",5.90,0.00,2,,2,,India
"392350 - Stoppers, lids, caps and other closures","4,752,433",6.50,0.00,2,,2,,India
392390 - Other,"8,563,316",6.50,0.00,1,,1,,India
392410 - Tableware and kitchenware,"24,334,065",6.50,0.00,1,,1,,India
392490 - Other,"10,759,823",6.50,0.00,1,,1,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","128,260",6.50,0.00,1,,1,,India
"392520 - Doors, windows and their frames and thresholds for doors","6,109",6.50,0.00,1,,1,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","24,316",6.50,0.00,1,,1,,India
392590 - Other,"2,066,729",6.50,0.00,3,,3,,India
392610 - Office or school supplies,"10,443,371",6.50,0.00,1,,1,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","2,187,466",6.50,0.00,1,,1,,India
"392630 - Fittings for furniture, coachwork or the like","10,031,879",6.50,0.00,1,,1,,India
392640 - Statuettes and other ornamental articles,"1,447,044",6.50,0.00,1,,1,,India
392690 - Other,"66,897,457",6.50,0.00,3,,3,,India
,2012,"765,018,326",5.53,0.92,205,,176,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"1,663,509",6.50,3.00,2,,2,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"4,071,878",3.25,1.50,2,,1,,India
390130 - Ethylene-vinyl acetate copolymers,,6.50,3.00,1,,1,,India
390190 - Other,"90,799",3.25,1.50,2,,1,,India
390210 - Polypropylene,"66,307,225",6.50,3.00,1,,1,,India
390220 - Polyisobutylene,"1,070,631",6.50,3.00,1,,1,,India
390230 - Propylene copolymers,"2,433,008",6.50,3.00,1,,1,,India
390290 - Other,"630,708",2.17,1.00,3,,1,,India
390311 -- Expansible,"639,357",6.50,3.00,1,,1,,India
390319 -- Other,"11,381,812",6.50,0.00,1,,1,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,"2,031",6.50,3.00,1,,1,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"143,073",6.50,3.00,1,,1,,India
390390 - Other,"261,298",2.17,1.00,3,,1,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances","31,247",6.50,3.00,1,,1,,India
390421 -- Non-plasticised,360,6.50,3.00,1,,1,,India
390422 -- Plasticised,"179,468",6.50,3.00,1,,1,,India
390430 - Vinyl chloride-vinyl acetate copolymers,"75,013",6.50,3.00,1,,1,,India
390440 - Other vinyl chloride copolymers,103,6.50,3.00,1,,1,,India
390450 - Vinylidene chloride polymers,"2,237",3.25,1.50,2,,1,,India
390461 -- Polytetrafluoroethylene,"37,842,379",6.50,3.00,1,,1,,India
390469 -- Other,"84,075",4.33,2.00,3,,2,,India
390490 - Other,"75,990",6.50,3.00,1,,1,,India
390512 -- In aqueous dispersion,"2,096,581",6.50,0.00,1,,1,,India
390519 -- Other,"3,452,596",6.50,0.00,1,,1,,India
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,India
390529 -- Other,244,6.50,0.00,1,,1,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","469,627",6.50,0.00,1,,1,,India
390591 -- Copolymers,"1,028",6.50,0.00,1,,1,,India
390599 -- Other,"1,746,226",3.25,0.00,2,,1,,India
390610 - Poly(methyl methacrylate),"1,410,488",6.50,2.90,1,,1,,India
390690 - Other,"2,316,994",0.93,0.00,7,,1,,India
390710 - Polyacetals,"198,472",6.50,2.20,1,,1,,India
390720 - Other polyethers,"445,769",4.88,0.00,4,,3,,India
390730 - Epoxide resins,"2,879,386",6.50,0.00,1,,1,,India
390740 - Polycarbonates,"2,416,851",6.50,0.00,1,,1,,India
390750 - Alkyd resins,"128,843",6.50,0.00,1,,1,,India
390760 - Poly(ethylene terephthalate),"60,396,479",6.50,3.00,2,,2,,India
390770 - Poly(lactic acid),964,0.00,0.00,1,,,,India
390791 -- Unsaturated,"5,421,375",6.50,0.00,2,,2,,India
390799 -- Other,"1,556,663",3.25,1.50,2,,1,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","632,159",6.50,2.20,1,,1,,India
390890 - Other,"705,180",6.50,2.20,1,,1,,India
390910 - Urea resins; thiourea resins,"520,206",6.50,0.00,1,,1,,India
390920 - Melamine resins,"1,062,623",6.50,0.00,1,,1,,India
390930 - Other amino-resins,"4,267",6.50,0.00,1,,1,,India
390940 - Phenolic resins,"7,185,504",6.50,0.00,1,,1,,India
390950 - Polyurethanes,"2,643,393",3.25,0.00,2,,1,,India
391000 Silicones in primary forms.,"1,249,249",6.50,0.00,1,,1,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","3,504,499",6.50,0.00,1,,1,,India
391190 - Other,"12,537,481",3.30,0.00,5,,3,,India
391211 -- Non-plasticised,"12,879",6.50,0.00,1,,1,,India
391212 -- Plasticised,"96,221",6.50,0.00,1,,1,,India
391220 - Cellulose nitrates (including collodions),"6,792,224",6.33,0.00,3,,3,,India
391231 -- Carboxymethylcellulose and its salts,"1,627,969",6.50,0.00,1,,1,,India
391239 -- Other,"1,430,810",3.25,0.00,2,,1,,India
391290 - Other,"2,946,693",6.45,0.00,2,,2,,India
"391310 - Alginic acid, its salts and esters","9,306",5.00,0.00,1,,1,,India
391390 - Other,"870,569",6.50,0.00,1,,1,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","8,186,461",6.50,0.00,1,,1,,India
391510 - Of polymers of ethylene,386,6.50,0.00,1,,1,,India
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,India
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,India
391590 - Of other plastics,"728,265",6.50,0.00,2,,2,,India
391610 - Of polymers of ethylene,"157,378",6.50,0.00,1,,1,,India
391620 - Of polymers of vinyl chloride,"145,116",6.50,0.00,1,,1,,India
391690 - Of other plastics,"6,061,140",6.50,0.00,3,,3,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"9,165",5.90,0.00,2,,2,,India
391721 -- Of polymers of ethylene,"2,081,183",6.50,0.00,2,,2,,India
391722 -- Of polymers of propylene,"284,062",6.50,0.00,2,,2,,India
391723 -- Of polymers of vinyl chloride,"2,342,378",6.50,0.00,2,,2,,India
391729 -- Of other plastics,"1,105,815",6.50,0.00,1,,1,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","5,381,451",6.50,0.00,1,,1,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,016,611",6.50,0.00,1,,1,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","90,514",6.50,0.00,1,,1,,India
391739 -- Other,"858,578",6.50,0.00,1,,1,,India
391740 - Fittings,"5,197,369",6.50,0.00,1,,1,,India
391810 - Of polymers of vinyl chloride,"2,051,172",6.50,0.00,2,,2,,India
391890 - Of other plastics,"1,188,040",6.50,0.00,1,,1,,India
391910 - In rolls of a width not exceeding 20 cm,"8,719,954",6.35,0.00,4,,4,,India
391990 - Other,"12,384,567",6.50,0.00,1,,1,,India
392010 - Of polymers of ethylene,"7,116,380",4.64,2.14,7,,5,,India
392020 - Of polymers of propylene,"46,500,802",6.50,3.00,3,,3,,India
392030 - Of polymers of styrene,"272,237",6.50,3.00,1,,1,,India
392043 -- Containing by weight not less than 6 % of plasticisers,"1,225,219",6.50,3.00,2,,2,,India
392049 -- Other,"1,191,491",6.50,3.00,2,,2,,India
392051 -- Of poly(methyl methacrylate),"5,900",6.50,3.00,1,,1,,India
392059 -- Other,"1,762",3.25,1.50,2,,1,,India
392061 -- Of polycarbonates,"325,566",6.50,3.00,1,,1,,India
392062 -- Of poly(ethylene terephthalate),"46,188,805",4.33,2.00,3,,2,,India
392063 -- Of unsaturated polyesters,"68,098",6.50,3.00,1,,1,,India
392069 -- Of other polyesters,"5,748,472",6.50,3.00,1,,1,,India
392071 -- Of regenerated cellulose,"17,584",6.50,3.00,1,,1,,India
392073 -- Of cellulose acetate,"371,530",6.40,2.90,2,,2,,India
392079 -- Of other cellulose derivatives,"131,041",6.10,2.60,2,,2,,India
392091 -- Of poly(vinyl butyral),"34,769",6.10,2.60,1,,1,,India
392092 -- Of polyamides,"90,244",6.50,3.00,1,,1,,India
392093 -- Of amino-resins,,6.50,3.00,1,,1,,India
392094 -- Of phenolic resins,296,6.50,3.00,1,,1,,India
392099 -- Of other plastics,"5,308,111",3.25,1.50,6,,3,,India
392111 -- Of polymers of styrene,"7,882,545",6.50,0.00,1,,1,,India
392112 -- Of polymers of vinyl chloride,"17,019,410",6.50,0.00,1,,1,,India
392113 -- Of polyurethanes,"88,686",6.50,0.00,2,,2,,India
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,India
392119 -- Of other plastics,"23,343,463",6.50,0.00,1,,1,,India
392190 - Other,"44,021,771",6.50,0.38,8,,8,,India
"392210 - Baths, shower-baths, sinks and wash-basins","2,104,087",6.50,0.00,1,,1,,India
392220 - Lavatory seats and covers,"25,746",6.50,0.00,1,,1,,India
392290 - Other,"1,695,257",6.50,0.00,1,,1,,India
"392310 - Boxes, cases, crates and similar articles","6,026,180",6.50,0.00,1,,1,,India
392321 -- Of polymers of ethylene,"52,918,518",6.50,3.00,1,,1,,India
392329 -- Of other plastics,"41,837,139",6.50,0.00,2,,2,,India
"392330 - Carboys, bottles, flasks and similar articles","2,127,377",6.50,0.00,2,,2,,India
"392340 - Spools, cops, bobbins and similar supports","584,690",5.90,0.00,2,,2,,India
"392350 - Stoppers, lids, caps and other closures","4,657,122",6.50,0.00,2,,2,,India
392390 - Other,"8,336,361",6.50,0.00,1,,1,,India
392410 - Tableware and kitchenware,"24,483,618",6.50,0.00,1,,1,,India
392490 - Other,"12,598,470",6.50,0.00,1,,1,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,831,144",6.50,0.00,1,,1,,India
"392520 - Doors, windows and their frames and thresholds for doors","9,422",6.50,0.00,1,,1,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","64,974",6.50,0.00,1,,1,,India
392590 - Other,"5,006,904",6.50,0.00,3,,3,,India
392610 - Office or school supplies,"7,552,668",6.50,0.00,1,,1,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","2,250,704",6.50,0.00,1,,1,,India
"392630 - Fittings for furniture, coachwork or the like","8,111,510",6.50,0.00,1,,1,,India
392640 - Statuettes and other ornamental articles,"1,419,557",6.50,0.00,1,,1,,India
392690 - Other,"60,677,076",6.50,0.00,3,,3,,India
,2011,"973,468,599",5.59,0.92,205,,178,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"19,136,102",6.50,3.00,2,,2,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"14,161,971",3.25,1.50,2,,1,,India
390130 - Ethylene-vinyl acetate copolymers,"195,562",6.50,3.00,1,,1,,India
390190 - Other,"787,413",3.25,1.50,2,,1,,India
390210 - Polypropylene,"75,308,258",6.50,3.00,1,,1,,India
390220 - Polyisobutylene,"751,068",6.50,3.00,1,,1,,India
390230 - Propylene copolymers,"2,990,879",6.50,3.00,1,,1,,India
390290 - Other,"89,979",2.17,1.00,3,,1,,India
390311 -- Expansible,"392,363",6.50,3.00,1,,1,,India
390319 -- Other,"18,061,423",6.50,0.00,1,,1,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,"16,147",6.50,3.00,1,,1,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,879",6.50,3.00,1,,1,,India
390390 - Other,"467,489",2.17,1.00,3,,1,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances","58,534",6.50,3.00,1,,1,,India
390421 -- Non-plasticised,"19,669",6.50,3.00,1,,1,,India
390422 -- Plasticised,"76,532",6.50,3.00,1,,1,,India
390430 - Vinyl chloride-vinyl acetate copolymers,"105,611",6.50,3.00,1,,1,,India
390440 - Other vinyl chloride copolymers,"3,410",6.50,3.00,1,,1,,India
390450 - Vinylidene chloride polymers,"1,754",3.25,1.50,2,,1,,India
390461 -- Polytetrafluoroethylene,"51,910,617",6.50,3.00,1,,1,,India
390469 -- Other,640,4.33,2.00,3,,2,,India
390490 - Other,"511,978",6.50,3.00,1,,1,,India
390512 -- In aqueous dispersion,"1,931,400",6.50,0.00,1,,1,,India
390519 -- Other,"11,007,936",6.50,0.00,1,,1,,India
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,India
390529 -- Other,,6.50,0.00,1,,1,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","136,193",6.50,0.00,1,,1,,India
390591 -- Copolymers,"71,048",6.50,0.00,1,,1,,India
390599 -- Other,"1,285,818",3.25,0.00,2,,1,,India
390610 - Poly(methyl methacrylate),"3,104,341",6.50,2.90,1,,1,,India
390690 - Other,"2,155,011",1.64,0.00,7,,2,,India
390710 - Polyacetals,,6.50,2.20,1,,1,,India
390720 - Other polyethers,"231,559",4.88,0.00,4,,3,,India
390730 - Epoxide resins,"6,538,029",6.50,0.00,1,,1,,India
390740 - Polycarbonates,"3,957,553",6.50,0.00,1,,1,,India
390750 - Alkyd resins,"683,013",6.50,0.00,1,,1,,India
390760 - Poly(ethylene terephthalate),"184,470,109",6.50,3.00,2,,2,,India
390770 - Poly(lactic acid),,6.50,0.00,1,,1,,India
390791 -- Unsaturated,"4,262,457",6.50,0.00,2,,2,,India
390799 -- Other,"6,236,230",3.25,1.50,2,,1,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","276,020",6.50,2.20,1,,1,,India
390890 - Other,"640,473",6.50,2.20,1,,1,,India
390910 - Urea resins; thiourea resins,"293,976",6.50,0.00,1,,1,,India
390920 - Melamine resins,"1,258,994",6.50,0.00,1,,1,,India
390930 - Other amino-resins,"58,854",6.50,0.00,1,,1,,India
390940 - Phenolic resins,"9,632,445",6.50,0.00,1,,1,,India
390950 - Polyurethanes,"2,491,235",3.25,0.00,2,,1,,India
391000 Silicones in primary forms.,"1,492,335",6.50,0.00,1,,1,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","16,959,307",6.50,0.00,1,,1,,India
391190 - Other,"5,854,098",3.30,0.00,5,,3,,India
391211 -- Non-plasticised,"27,033",6.50,0.00,1,,1,,India
391212 -- Plasticised,"57,142",6.50,0.00,1,,1,,India
391220 - Cellulose nitrates (including collodions),"5,159,532",6.33,0.00,3,,3,,India
391231 -- Carboxymethylcellulose and its salts,"2,407,812",6.50,0.00,1,,1,,India
391239 -- Other,"1,944,151",3.25,0.00,2,,1,,India
391290 - Other,"2,117,232",6.45,0.00,2,,2,,India
"391310 - Alginic acid, its salts and esters","13,321",5.00,0.00,1,,1,,India
391390 - Other,"946,936",6.50,0.00,1,,1,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","4,942,449",6.50,0.00,1,,1,,India
391510 - Of polymers of ethylene,"10,412",6.50,0.00,1,,1,,India
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,India
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,India
391590 - Of other plastics,"1,204,261",6.50,0.00,2,,2,,India
391610 - Of polymers of ethylene,"70,212",6.50,0.00,1,,1,,India
391620 - Of polymers of vinyl chloride,"449,686",6.50,0.00,1,,1,,India
391690 - Of other plastics,"6,264,599",6.50,0.00,3,,3,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"57,517",5.90,0.00,2,,2,,India
391721 -- Of polymers of ethylene,"1,181,460",6.50,0.00,2,,2,,India
391722 -- Of polymers of propylene,"429,724",6.50,0.00,2,,2,,India
391723 -- Of polymers of vinyl chloride,"1,678,070",6.50,0.00,2,,2,,India
391729 -- Of other plastics,"2,608,051",6.50,0.00,1,,1,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","6,431,541",6.50,0.00,1,,1,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,281,016",6.50,0.00,1,,1,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","84,272",6.50,0.00,1,,1,,India
391739 -- Other,"1,187,195",6.50,0.00,1,,1,,India
391740 - Fittings,"4,806,896",6.50,0.00,1,,1,,India
391810 - Of polymers of vinyl chloride,"2,223,275",6.50,0.00,2,,2,,India
391890 - Of other plastics,"1,631,647",6.50,0.00,1,,1,,India
391910 - In rolls of a width not exceeding 20 cm,"6,807,103",6.35,0.00,4,,4,,India
391990 - Other,"11,456,021",6.50,0.00,1,,1,,India
392010 - Of polymers of ethylene,"4,798,043",4.64,2.14,7,,5,,India
392020 - Of polymers of propylene,"44,198,881",6.50,3.00,3,,3,,India
392030 - Of polymers of styrene,"233,564",6.50,3.00,1,,1,,India
392043 -- Containing by weight not less than 6 % of plasticisers,"231,587",6.50,3.00,2,,2,,India
392049 -- Other,"1,426,744",6.50,3.00,2,,2,,India
392051 -- Of poly(methyl methacrylate),"11,943",6.50,3.00,1,,1,,India
392059 -- Other,"6,918",3.25,1.50,2,,1,,India
392061 -- Of polycarbonates,"753,448",6.50,3.00,1,,1,,India
392062 -- Of poly(ethylene terephthalate),"51,209,300",4.33,2.00,3,,2,,India
392063 -- Of unsaturated polyesters,"102,173",6.50,3.00,1,,1,,India
392069 -- Of other polyesters,"5,671,481",6.50,3.00,1,,1,,India
392071 -- Of regenerated cellulose,"152,466",6.50,3.00,1,,1,,India
392073 -- Of cellulose acetate,"435,877",6.40,2.90,2,,2,,India
392079 -- Of other cellulose derivatives,"157,129",6.10,2.60,2,,2,,India
392091 -- Of poly(vinyl butyral),"40,284",6.10,2.60,1,,1,,India
392092 -- Of polyamides,"302,496",6.50,3.00,1,,1,,India
392093 -- Of amino-resins,,6.50,3.00,1,,1,,India
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,India
392099 -- Of other plastics,"3,387,321",3.25,1.50,6,,3,,India
392111 -- Of polymers of styrene,"7,389,919",6.50,0.00,1,,1,,India
392112 -- Of polymers of vinyl chloride,"15,897,197",6.50,0.00,1,,1,,India
392113 -- Of polyurethanes,"197,358",6.50,0.00,2,,2,,India
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,India
392119 -- Of other plastics,"18,346,838",6.50,0.00,1,,1,,India
392190 - Other,"48,293,505",6.50,0.38,8,,8,,India
"392210 - Baths, shower-baths, sinks and wash-basins","2,833,861",6.50,0.00,1,,1,,India
392220 - Lavatory seats and covers,"38,558",6.50,0.00,1,,1,,India
392290 - Other,"802,683",6.50,0.00,1,,1,,India
"392310 - Boxes, cases, crates and similar articles","6,363,472",6.50,0.00,1,,1,,India
392321 -- Of polymers of ethylene,"43,977,595",6.50,3.00,1,,1,,India
392329 -- Of other plastics,"45,199,409",6.50,0.00,2,,2,,India
"392330 - Carboys, bottles, flasks and similar articles","2,100,806",6.50,0.00,2,,2,,India
"392340 - Spools, cops, bobbins and similar supports","261,543",5.90,0.00,2,,2,,India
"392350 - Stoppers, lids, caps and other closures","4,261,357",6.50,0.00,2,,2,,India
392390 - Other,"10,833,477",6.50,0.00,1,,1,,India
392410 - Tableware and kitchenware,"26,142,233",6.50,0.00,1,,1,,India
392490 - Other,"11,715,824",6.50,0.00,1,,1,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","897,562",6.50,0.00,1,,1,,India
"392520 - Doors, windows and their frames and thresholds for doors","75,377",6.50,0.00,1,,1,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","131,001",6.50,0.00,1,,1,,India
392590 - Other,"4,595,521",6.50,0.00,3,,3,,India
392610 - Office or school supplies,"10,948,567",6.50,0.00,1,,1,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","2,337,558",6.50,0.00,1,,1,,India
"392630 - Fittings for furniture, coachwork or the like","9,488,721",6.50,0.00,1,,1,,India
392640 - Statuettes and other ornamental articles,"1,777,890",6.50,0.00,1,,1,,India
392690 - Other,"67,884,833",6.50,0.00,3,,3,,India
,2010,"651,008,861",5.59,5.59,204,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"3,079,376",6.50,6.50,2,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"601,059",3.25,3.25,2,,,,India
390130 - Ethylene-vinyl acetate copolymers,"23,399",6.50,6.50,1,,,,India
390190 - Other,"94,880",3.25,3.25,2,,,,India
390210 - Polypropylene,"58,300,269",6.50,6.50,1,,,,India
390220 - Polyisobutylene,"1,677,302",6.50,6.50,1,,,,India
390230 - Propylene copolymers,"1,684,620",6.50,6.50,1,,,,India
390290 - Other,"99,507",2.17,2.17,3,,,,India
390311 -- Expansible,"66,232",6.50,6.50,1,,,,India
390319 -- Other,"7,693,289",6.50,6.50,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,650,6.50,6.50,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"8,895",6.50,6.50,1,,,,India
390390 - Other,"97,956",2.17,2.17,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances","19,846",6.50,6.50,1,,,,India
390421 -- Non-plasticised,"1,472",6.50,6.50,1,,,,India
390422 -- Plasticised,"19,872",6.50,6.50,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,"227,198",6.50,6.50,1,,,,India
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,India
390450 - Vinylidene chloride polymers,318,3.25,3.25,2,,,,India
390461 -- Polytetrafluoroethylene,"15,358,659",6.50,6.50,1,,,,India
390469 -- Other,,3.25,3.25,2,,,,India
390490 - Other,"70,779",6.50,6.50,1,,,,India
390512 -- In aqueous dispersion,"1,247,006",6.50,6.50,1,,,,India
390519 -- Other,"3,564,754",6.50,6.50,1,,,,India
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,India
390529 -- Other,,6.50,6.50,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","108,694",6.50,6.50,1,,,,India
390591 -- Copolymers,"68,287",6.50,6.50,1,,,,India
390599 -- Other,"676,452",3.25,3.25,2,,,,India
390610 - Poly(methyl methacrylate),"1,100,039",6.50,6.50,1,,,,India
390690 - Other,"1,267,926",1.64,1.64,7,,,,India
390710 - Polyacetals,"842,774",6.50,6.50,1,,,,India
390720 - Other polyethers,"831,625",4.88,4.88,4,,,,India
390730 - Epoxide resins,"2,980,518",6.50,6.50,1,,,,India
390740 - Polycarbonates,"1,476,406",6.50,6.50,1,,,,India
390750 - Alkyd resins,,6.50,6.50,1,,,,India
390760 - Poly(ethylene terephthalate),"126,381,301",6.50,6.50,2,,,,India
390770 - Poly(lactic acid),199,6.50,6.50,1,,,,India
390791 -- Unsaturated,"3,696,290",6.50,6.50,2,,,,India
390799 -- Other,"4,449,129",3.25,3.25,2,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","105,393",6.50,6.50,1,,,,India
390890 - Other,"341,898",6.50,6.50,1,,,,India
390910 - Urea resins; thiourea resins,"784,324",6.50,6.50,1,,,,India
390920 - Melamine resins,"128,275",6.50,6.50,1,,,,India
390930 - Other amino-resins,"151,700",6.50,6.50,1,,,,India
390940 - Phenolic resins,"5,543,428",6.50,6.50,1,,,,India
390950 - Polyurethanes,"1,079,889",3.25,3.25,2,,,,India
391000 Silicones in primary forms.,"2,286,806",6.50,6.50,1,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","11,496,643",6.50,6.50,1,,,,India
391190 - Other,"1,623,797",3.30,3.30,5,,,,India
391211 -- Non-plasticised,"7,928",6.50,6.50,1,,,,India
391212 -- Plasticised,"144,541",6.50,6.50,1,,,,India
391220 - Cellulose nitrates (including collodions),"7,214,154",6.33,6.33,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"217,402",6.50,6.50,1,,,,India
391239 -- Other,"1,500,136",3.25,3.25,2,,,,India
391290 - Other,"1,633,342",6.45,6.45,2,,,,India
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,India
391390 - Other,"729,108",6.50,6.50,1,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","3,841,693",6.50,6.50,1,,,,India
391510 - Of polymers of ethylene,"10,089",6.50,6.50,1,,,,India
391520 - Of polymers of styrene,,6.50,6.50,1,,,,India
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,India
391590 - Of other plastics,"199,518",6.50,6.50,2,,,,India
391610 - Of polymers of ethylene,"106,096",6.50,6.50,1,,,,India
391620 - Of polymers of vinyl chloride,"422,845",6.50,6.50,1,,,,India
391690 - Of other plastics,"5,596,827",6.50,6.50,3,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"32,016",5.90,5.90,2,,,,India
391721 -- Of polymers of ethylene,"410,225",6.50,6.50,2,,,,India
391722 -- Of polymers of propylene,"96,644",6.50,6.50,2,,,,India
391723 -- Of polymers of vinyl chloride,"1,641,137",6.50,6.50,2,,,,India
391729 -- Of other plastics,"1,236,732",6.50,6.50,1,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","5,590,424",6.50,6.50,1,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,336,809",6.50,6.50,1,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","759,030",6.50,6.50,1,,,,India
391739 -- Other,"688,118",6.50,6.50,1,,,,India
391740 - Fittings,"2,621,665",6.50,6.50,1,,,,India
391810 - Of polymers of vinyl chloride,"2,822,057",6.50,6.50,2,,,,India
391890 - Of other plastics,"1,260,224",6.50,6.50,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"3,370,712",6.35,6.35,4,,,,India
391990 - Other,"9,845,735",6.50,6.50,1,,,,India
392010 - Of polymers of ethylene,"3,765,532",4.64,4.64,7,,,,India
392020 - Of polymers of propylene,"32,968,608",6.50,6.50,3,,,,India
392030 - Of polymers of styrene,"46,651",6.50,6.50,1,,,,India
