Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
851220 - Other lighting or visual signalling equipment,"9,617",2.70,2.70,1,,,,Ukraine
851230 - Sound signalling equipment,296,2.45,2.45,2,,,,Ukraine
"851240 -Windscreen wipers, defrosters and demisters",251,2.70,2.70,1,,,,Ukraine
851290 - Parts,,2.45,2.45,2,,,,Ukraine
851310 - Lamps,564,5.70,5.70,1,,,,Ukraine
851390 - Parts,,5.70,5.70,1,,,,Ukraine
851410 - Resistance heated furnaces and ovens,,2.20,2.20,2,,,,Ukraine
851420 - Furnaces and ovens functioning by induction or dielectric loss,"40,731",2.20,2.20,2,,,,Ukraine
851430 - Other furnaces and ovens,"5,433",2.20,2.20,1,,,,Ukraine
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"60,175",2.20,2.20,1,,,,Ukraine
851490 - Parts,"26,854",2.20,2.20,1,,,,Ukraine
851511 -- Soldering irons and guns,"2,173",2.70,2.70,1,,,,Ukraine
851519 -- Other,"5,945",2.70,2.70,1,,,,Ukraine
851521 -- Fully or partly automatic,"3,873",2.70,2.70,1,,,,Ukraine
851529 -- Other,399,2.70,2.70,1,,,,Ukraine
851531 -- Fully or partly automatic,"31,842",2.70,2.70,1,,,,Ukraine
851539 -- Other,"278,694",2.70,2.70,3,,,,Ukraine
851580 - Other machines and apparatus,"7,550",2.70,2.70,2,,,,Ukraine
851590 - Parts,"109,335",2.70,2.70,1,,,,Ukraine
851610 - Electric instantaneous or storage water heaters and immersion heaters,"3,324,823",2.70,2.70,2,,,,Ukraine
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Ukraine
851629 -- Other,,2.70,2.70,4,,,,Ukraine
851631 -- Hair dryers,37,2.70,2.70,1,,,,Ukraine
851632 -- Other hair-dressing apparatus,"12,944",2.70,2.70,1,,,,Ukraine
851633 -- Hand-drying apparatus,"4,800",2.70,2.70,1,,,,Ukraine
851640 - Electric smoothing irons,865,2.70,2.70,1,,,,Ukraine
851650 -Microwave ovens,182,5.00,5.00,1,,,,Ukraine
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","4,983",2.70,2.70,5,,,,Ukraine
851671 -- Coffee or tea makers,"31,680",2.70,2.70,1,,,,Ukraine
851672 -- Toasters,,2.70,2.70,1,,,,Ukraine
851679 -- Other,"1,246",2.70,2.70,2,,,,Ukraine
851680 - Electric heating resistors,"27,065",2.70,2.70,2,,,,Ukraine
851690 - Parts,"5,810",2.70,2.70,1,,,,Ukraine
851711 -- Line telephone sets with cordless handsets,"88,306",0.00,0.00,1,,,,Ukraine
851712 -- Telephones for cellular networks or for other wireless networks,"7,971,475",0.00,0.00,1,,,,Ukraine
851718 -- Other,"154,932",0.00,0.00,1,,,,Ukraine
851761 -- Base stations,"50,119",0.00,0.00,1,,,,Ukraine
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","5,488,813",0.00,0.00,1,,,,Ukraine
851769 -- Other,"2,735,637",1.86,1.86,5,,,,Ukraine
851770 - Parts,"6,265,211",2.15,2.15,4,,,,Ukraine
851810 -Microphones and stands therefor,"14,809",1.25,1.25,2,,,,Ukraine
"851821 -- Single loudspeakers, mounted in their enclosures","2,665",4.50,4.50,1,,,,Ukraine
"851822 -- Multiple loudspeakers, mounted in the same enclosure",15,4.50,4.50,1,,,,Ukraine
851829 -- Other,74,1.50,1.50,2,,,,Ukraine
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","6,851",1.00,1.00,2,,,,Ukraine
851840 - Audio-frequency electric amplifiers,"12,278",3.75,3.75,2,,,,Ukraine
851850 - Electric sound amplifier sets,"9,704",2.00,2.00,1,,,,Ukraine
851890 - Parts,"9,721",2.00,2.00,1,,,,Ukraine
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",117,6.67,6.67,3,,,,Ukraine
851930 -Turntables (record-decks),,2.00,2.00,1,,,,Ukraine
851950 -Telephone answering machines,,0.00,0.00,1,,,,Ukraine
"851981 -- Using magnetic, optical or semiconductor media","51,437",3.87,3.87,15,,,,Ukraine
851989 -- Other,"5,605",3.38,3.38,4,,,,Ukraine
852110 -Magnetic tape-type,281,11.00,11.00,2,,,,Ukraine
852190 - Other,"9,789",13.90,13.90,1,,,,Ukraine
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Ukraine
852290 - Other,"13,194",1.60,1.60,5,,,,Ukraine
852321 -- Cards incorporating a magnetic stripe,326,3.50,3.50,1,,,,Ukraine
852329 -- Other,"60,482",1.40,1.40,5,,,,Ukraine
852341 -- Unrecorded,"3,322",0.00,0.00,3,,,,Ukraine
852349 -- Other,"144,748",1.94,1.94,9,,,,Ukraine
852351 -- Solid-state non-volatile storage devices,"38,479",0.88,0.88,4,,,,Ukraine
852352 -- «Smart cards»,"177,668",1.85,1.85,2,,,,Ukraine
852359 -- Other,"2,381",0.88,0.88,4,,,,Ukraine
852380 - Other,"38,519",0.88,0.88,4,,,,Ukraine
852550 -Transmission apparatus,"21,394",3.60,3.60,1,,,,Ukraine
852560 -Transmission apparatus incorporating reception apparatus,"184,298",0.00,0.00,1,,,,Ukraine
"852580 -Television cameras, digital cameras and video camera recorders","229,035",5.36,5.36,5,,,,Ukraine
852610 - Radar apparatus,"12,986",3.70,3.70,1,,,,Ukraine
852691 -- Radio navigational aid apparatus,"59,245",3.70,3.70,2,,,,Ukraine
852692 -- Radio remote control apparatus,"48,265",3.70,3.70,1,,,,Ukraine
852712 -- Pocket-size radio cassette-players,82,12.00,12.00,2,,,,Ukraine
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"4,414",12.00,12.00,3,,,,Ukraine
852719 -- Other,"5,336",0.00,0.00,1,,,,Ukraine
852721 -- Combined with sound recording or reproducing apparatus,,12.67,12.67,6,,,,Ukraine
852729 -- Other,"1,741",12.00,12.00,1,,,,Ukraine
852791 -- Combined with sound recording or reproducing apparatus,"1,283",12.00,12.00,5,,,,Ukraine
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,Ukraine
852799 -- Other,419,9.00,9.00,1,,,,Ukraine
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,180,0.00,0.00,1,,,,Ukraine
852849 -- Other,"5,746",14.00,14.00,2,,,,Ukraine
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"219,101",0.00,0.00,1,,,,Ukraine
852859 -- Other,"24,338",3.50,3.50,4,,,,Ukraine
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"54,294",0.00,0.00,1,,,,Ukraine
852869 -- Other,"229,055",5.33,5.33,3,,,,Ukraine
852871 -- Not designed to incorporate a video display or screen,"8,962",5.60,5.60,5,,,,Ukraine
"852872 -- Other, colour","15,552",14.00,14.00,6,,,,Ukraine
"852873 -- Other, monochrome",,2.00,2.00,1,,,,Ukraine
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"45,334",3.86,3.86,7,,,,Ukraine
852990 - Other,"374,528",2.67,2.67,6,,,,Ukraine
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Ukraine
853080 - Other equipment,"21,501",1.70,1.70,1,,,,Ukraine
853090 - Parts,"44,357",1.70,1.70,1,,,,Ukraine
853110 - Burglar or fire alarms and similar apparatus,"115,642",2.20,2.20,2,,,,Ukraine
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"88,059",0.00,0.00,3,,,,Ukraine
853180 - Other apparatus,"381,437",1.10,1.10,2,,,,Ukraine
853190 - Parts,"26,671",1.10,1.10,2,,,,Ukraine
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Ukraine
853221 -- Tantalum,685,0.00,0.00,1,,,,Ukraine
853222 -- Aluminium electrolytic,,0.00,0.00,1,,,,Ukraine
"853223 -- Ceramic dielectric, single layer",,0.00,0.00,1,,,,Ukraine
"853224 -- Ceramic dielectric, multilayer",,0.00,0.00,1,,,,Ukraine
853225 -- Dielectric of paper or plastics,,0.00,0.00,1,,,,Ukraine
853229 -- Other,"3,779",0.00,0.00,1,,,,Ukraine
853230 -Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Ukraine
853290 - Parts,,0.00,0.00,1,,,,Ukraine
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,Ukraine
853321 -- For a power handling capacity not exceeding 20 W,328,0.00,0.00,1,,,,Ukraine
853329 -- Other,"35,477",0.00,0.00,1,,,,Ukraine
853331 -- For a power handling capacity not exceeding 20 W,"4,555",0.00,0.00,1,,,,Ukraine
853339 -- Other,,0.00,0.00,1,,,,Ukraine
"853340 - Other variable resistors, including rheostats and potentiometers","25,432",0.00,0.00,2,,,,Ukraine
853390 - Parts,,0.00,0.00,1,,,,Ukraine
853400 Printed circuits.,"131,470",0.00,0.00,3,,,,Ukraine
853510 - Fuses,796,2.70,2.70,1,,,,Ukraine
853521 -- For a voltage of less than 72.5 kV,"4,486",2.70,2.70,1,,,,Ukraine
853529 -- Other,"109,099",2.70,2.70,1,,,,Ukraine
853530 - Isolating switches and make-and-break switches,"34,430",2.70,2.70,2,,,,Ukraine
"853540 - Lightning arresters, voltage limiters and surge suppressors",,2.70,2.70,1,,,,Ukraine
853590 - Other,"103,579",2.70,2.70,1,,,,Ukraine
853610 - Fuses,"3,980",2.30,2.30,3,,,,Ukraine
853620 - Automatic circuit breakers,"120,056",2.30,2.30,2,,,,Ukraine
853630 - Other apparatus for protecting electrical circuits,"69,870",2.30,2.30,3,,,,Ukraine
853641 -- For a voltage not exceeding 60 V,"7,442",2.30,2.30,2,,,,Ukraine
853649 -- Other,"643,672",2.30,2.30,1,,,,Ukraine
853650 - Other switches,"375,007",1.31,1.31,7,,,,Ukraine
853661 -- Lamp-holders,,2.30,2.30,2,,,,Ukraine
853669 -- Other,"23,571",0.77,0.77,3,,,,Ukraine
"853670 - Connectors for optical fibres, optical fibre bundles or cables","3,160",3.00,3.00,1,,,,Ukraine
853690 - Other apparatus,"52,588",1.15,1.15,4,,,,Ukraine
"853710 - For a voltage not exceeding 1,000 V","629,043",2.10,2.10,3,,,,Ukraine
"853720 - For a voltage exceeding 1,000 V","56,463",2.10,2.10,2,,,,Ukraine
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","11,005",2.20,2.20,1,,,,Ukraine
853890 - Other,"314,595",1.23,1.23,4,,,,Ukraine
853910 - Sealed beam lamp units,66,2.70,2.70,1,,,,Ukraine
853921 -- Tungsten halogen,,2.70,2.70,3,,,,Ukraine
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",165,2.70,2.70,2,,,,Ukraine
853929 -- Other,498,2.70,2.70,3,,,,Ukraine
"853931 -- Fluorescent, hot cathode",788,2.70,2.70,2,,,,Ukraine
853932 -- Mercury or sodium vapour lamps; metal halide lamps,261,2.70,2.70,2,,,,Ukraine
853939 -- Other,513,2.70,2.70,1,,,,Ukraine
853941 -- Arc-lamps,,2.70,2.70,1,,,,Ukraine
853949 -- Other,,2.70,2.70,1,,,,Ukraine
853990 - Parts,61,2.70,2.70,2,,,,Ukraine
854011 -- Colour,,14.00,14.00,1,,,,Ukraine
854012 -- Monochrome,,7.50,7.50,1,,,,Ukraine
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Ukraine
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Ukraine
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Ukraine
854071 -- Magnetrons,"1,405",2.70,2.70,1,,,,Ukraine
854079 -- Other,,2.70,2.70,1,,,,Ukraine
854081 -- Receiver or amplifier valves and tubes,"1,981",2.70,2.70,1,,,,Ukraine
854089 -- Other,"8,542",2.70,2.70,1,,,,Ukraine
854091 -- Of cathode-ray tubes,914,2.70,2.70,1,,,,Ukraine
854099 -- Other,"2,086",2.70,2.70,1,,,,Ukraine
"854110 - Diodes, other than photosensitive or light emitting diodes","1,168",0.00,0.00,1,,,,Ukraine
854121 -- With a dissipation rate of less than 1 W,161,0.00,0.00,1,,,,Ukraine
854129 -- Other,,0.00,0.00,1,,,,Ukraine
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","10,841",0.00,0.00,1,,,,Ukraine
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","1,040",0.00,0.00,2,,,,Ukraine
854150 - Other semiconductor devices,"4,096",0.00,0.00,1,,,,Ukraine
854160 -Mounted piezo-electric crystals,"11,255",0.00,0.00,1,,,,Ukraine
854190 - Parts,"1,267",0.00,0.00,1,,,,Ukraine
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","287,252",0.00,0.00,2,,,,Ukraine
854232 -- Memories,"18,956",0.00,0.00,9,,,,Ukraine
854233 -- Amplifiers,"13,623",0.00,0.00,1,,,,Ukraine
854239 -- Other,"14,976",0.00,0.00,2,,,,Ukraine
854290 - Parts,"4,484",0.00,0.00,1,,,,Ukraine
854310 - Particle accelerators,,4.00,4.00,1,,,,Ukraine
854320 - Signal generators,195,3.70,3.70,1,,,,Ukraine
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis","1,436",3.70,3.70,1,,,,Ukraine
854370 - Other machines and apparatus,"543,303",2.96,2.96,5,,,,Ukraine
854390 - Parts,"21,155",3.70,3.70,1,,,,Ukraine
854411 -- Of copper,97,3.70,3.70,2,,,,Ukraine
854419 -- Other,551,3.70,3.70,1,,,,Ukraine
854420 - Co-axial cable and other co-axial electric conductors,"29,796",3.70,3.70,1,,,,Ukraine
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","13,047",3.70,3.70,1,,,,Ukraine
854442 -- Fitted with connectors,"293,470",1.65,1.65,2,,,,Ukraine
854449 -- Other,"296,248",2.96,2.96,5,,,,Ukraine
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","18,182",3.70,3.70,2,,,,Ukraine
854470 - Optical fibre cables,"78,502",0.00,0.00,1,,,,Ukraine
854511 -- Of a kind used for furnaces,"133,476",2.70,2.70,1,,,,Ukraine
854519 -- Other,"39,819",2.70,2.70,1,,,,Ukraine
854520 - Brushes,"1,197",2.70,2.70,1,,,,Ukraine
854590 - Other,"2,533",2.20,2.20,2,,,,Ukraine
854610 - Of glass,"2,165",3.70,3.70,1,,,,Ukraine
854620 - Of ceramics,139,4.70,4.70,1,,,,Ukraine
854690 - Other,106,3.70,3.70,2,,,,Ukraine
854710 - Insulating fittings of ceramics,,4.70,4.70,1,,,,Ukraine
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Ukraine
854790 - Other,"68,218",3.70,3.70,1,,,,Ukraine
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Ukraine
854890 - Other,"13,959",1.35,1.35,2,,,,Ukraine
,2013,"43,689,853",3.09,0.76,500,,377,,Ukraine
850110 -Motors of an output not exceeding 37.5 W,"112,205",3.20,0.00,4,,4,,Ukraine
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"22,098",2.70,0.00,1,,1,,Ukraine
850131 -- Of an output not exceeding 750 W,"11,434",2.70,0.00,1,,1,,Ukraine
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"134,980",2.70,0.00,1,,1,,Ukraine
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,438,2.70,0.00,1,,1,,Ukraine
850134 -- Of an output exceeding 375 kW,"30,943",2.70,0.00,1,,1,,Ukraine
"850140 - Other AC motors, single-phase","37,344",2.70,0.00,2,,2,,Ukraine
850151 -- Of an output not exceeding 750 W,"9,469",2.70,0.00,1,,1,,Ukraine
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"106,255",2.70,0.00,3,,3,,Ukraine
850153 -- Of an output exceeding 75 kW,"32,045",2.70,0.00,4,,4,,Ukraine
850161 -- Of an output not exceeding 75 kVA,"408,845",2.70,0.00,2,,2,,Ukraine
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"107,105",2.70,0.00,1,,1,,Ukraine
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,2.70,0.00,1,,1,,Ukraine
850164 -- Of an output exceeding 750 kVA,"2,205",2.70,0.00,1,,1,,Ukraine
850211 -- Of an output not exceeding 75 kVA,"17,052",2.70,0.00,2,,2,,Ukraine
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,0.00,1,,1,,Ukraine
850213 -- Of an output exceeding 375 kVA,"33,865",2.70,0.00,3,,3,,Ukraine
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,0.00,4,,4,,Ukraine
850231 -- Wind-powered,,2.70,0.00,1,,1,,Ukraine
850239 -- Other,,2.70,0.00,2,,2,,Ukraine
850240 - Electric rotary converters,"93,201",2.70,0.00,1,,1,,Ukraine
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"19,463",2.70,0.00,3,,3,,Ukraine
850410 - Ballasts for discharge lamps or tubes,"159,230",3.70,0.00,2,,2,,Ukraine
850421 -- Having a power handling capacity not exceeding 650 kVA,"3,347",3.70,0.00,1,,1,,Ukraine
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","17,105",3.70,0.00,2,,2,,Ukraine
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,0.00,1,,1,,Ukraine
850431 -- Having a power handling capacity not exceeding 1 kVA,"26,667",3.70,0.00,3,,3,,Ukraine
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,292,3.70,0.00,1,,1,,Ukraine
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"77,224",3.70,0.00,1,,1,,Ukraine
850434 -- Having a power handling capacity exceeding 500 kVA,"193,028",3.70,0.00,1,,1,,Ukraine
850440 - Static converters,"612,231",2.75,0.00,6,,5,,Ukraine
850450 - Other inductors,"16,175",1.85,0.00,2,,1,,Ukraine
850490 - Parts,"55,405",1.32,0.00,5,,3,,Ukraine
850511 -- Of metal,"143,081",2.20,0.00,1,,1,,Ukraine
850519 -- Other,,2.20,0.00,2,,2,,Ukraine
"850520 - Electro-magnetic couplings, clutches and brakes",345,2.20,0.00,1,,1,,Ukraine
"850590 - Other, including parts",744,1.93,0.00,3,,3,,Ukraine
850610 -Manganese dioxide,,4.70,0.00,4,,4,,Ukraine
850630 -Mercuric oxide,,4.70,0.00,1,,1,,Ukraine
850640 - Silver oxide,,4.70,0.00,1,,1,,Ukraine
850650 - Lithium,"6,335",4.70,0.00,3,,3,,Ukraine
850660 - Air-zinc,,4.70,0.00,1,,1,,Ukraine
850680 - Other primary cells and primary batteries,"14,077",2.35,0.00,2,,1,,Ukraine
850690 - Parts,,4.70,0.00,1,,1,,Ukraine
"850710 - Lead-acid, of a kind used for starting piston engines","190,266",3.70,0.00,2,,2,,Ukraine
850720 - Other lead-acid accumulators,"400,425",3.70,0.00,2,,2,,Ukraine
850730 - Nickel-cadmium,"4,183",2.60,0.00,2,,2,,Ukraine
850740 - Nickel-iron,,2.70,0.00,1,,1,,Ukraine
850750 - Nickel-metal hydride,"1,328",2.70,0.00,1,,1,,Ukraine
850760 - Lithium-ion,"7,817",2.70,0.00,1,,1,,Ukraine
850780 - Other accumulators,"46,401",2.70,0.00,1,,1,,Ukraine
850790 - Parts,"5,352",2.70,0.00,2,,2,,Ukraine
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","2,098",2.20,0.00,1,,1,,Ukraine
850819 -- Other,,1.70,0.00,1,,1,,Ukraine
850860 - Other vacuum cleaners,,1.70,0.00,1,,1,,Ukraine
850870 - Parts,"3,546",1.70,0.00,1,,1,,Ukraine
850940 - Food grinders and mixers; fruit or vegetable juice extractors,339,2.20,0.00,1,,1,,Ukraine
850980 - Other appliances,199,2.20,0.00,1,,1,,Ukraine
850990 - Parts,"2,908",2.20,0.00,1,,1,,Ukraine
851010 - Shavers,40,2.20,0.00,1,,1,,Ukraine
851020 - Hair clippers,,2.20,0.00,1,,1,,Ukraine
851030 - Hair-removing appliances,,2.20,0.00,1,,1,,Ukraine
851090 - Parts,,2.20,0.00,1,,1,,Ukraine
851110 - Sparking plugs,"3,440",3.20,0.00,1,,1,,Ukraine
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"1,501",3.20,0.00,1,,1,,Ukraine
851130 - Distributors; ignition coils,,3.20,0.00,1,,1,,Ukraine
851140 - Starter motors and dual purpose starter-generators,"32,669",3.20,0.00,1,,1,,Ukraine
851150 - Other generators,637,3.20,0.00,1,,1,,Ukraine
851180 - Other equipment,319,3.20,0.00,1,,1,,Ukraine
851190 - Parts,"18,482",3.20,0.00,1,,1,,Ukraine
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,0.00,1,,1,,Ukraine
851220 - Other lighting or visual signalling equipment,"10,616",2.70,0.00,1,,1,,Ukraine
851230 - Sound signalling equipment,478,2.45,0.00,2,,2,,Ukraine
"851240 -Windscreen wipers, defrosters and demisters",,2.70,0.00,1,,1,,Ukraine
851290 - Parts,"4,588",2.45,0.00,2,,2,,Ukraine
851310 - Lamps,478,5.70,0.00,1,,1,,Ukraine
851390 - Parts,,5.70,0.00,1,,1,,Ukraine
851410 - Resistance heated furnaces and ovens,"35,564",2.20,0.00,2,,2,,Ukraine
851420 - Furnaces and ovens functioning by induction or dielectric loss,"68,406",2.20,0.00,2,,2,,Ukraine
851430 - Other furnaces and ovens,,2.20,0.00,1,,1,,Ukraine
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"1,275",2.20,0.00,1,,1,,Ukraine
851490 - Parts,"33,825",2.20,0.00,1,,1,,Ukraine
851511 -- Soldering irons and guns,"12,271",2.70,0.00,1,,1,,Ukraine
851519 -- Other,,2.70,0.00,1,,1,,Ukraine
851521 -- Fully or partly automatic,"190,053",2.70,0.00,1,,1,,Ukraine
851529 -- Other,,2.70,0.00,1,,1,,Ukraine
851531 -- Fully or partly automatic,"1,355",2.70,0.00,1,,1,,Ukraine
851539 -- Other,,2.70,0.00,3,,3,,Ukraine
851580 - Other machines and apparatus,"21,580",2.70,0.00,2,,2,,Ukraine
851590 - Parts,"168,001",2.70,0.00,1,,1,,Ukraine
851610 - Electric instantaneous or storage water heaters and immersion heaters,"3,236,521",2.70,0.00,2,,2,,Ukraine
851621 -- Storage heating radiators,,2.70,0.00,1,,1,,Ukraine
851629 -- Other,"2,364",2.70,0.00,4,,4,,Ukraine
851631 -- Hair dryers,,2.70,0.00,1,,1,,Ukraine
851632 -- Other hair-dressing apparatus,"5,100",2.70,0.00,1,,1,,Ukraine
851633 -- Hand-drying apparatus,,2.70,0.00,1,,1,,Ukraine
851640 - Electric smoothing irons,,2.70,0.00,1,,1,,Ukraine
851650 -Microwave ovens,"2,643",5.00,1.50,1,,1,,Ukraine
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","9,402",2.70,0.00,5,,5,,Ukraine
851671 -- Coffee or tea makers,"59,827",2.70,0.00,1,,1,,Ukraine
851672 -- Toasters,,2.70,0.00,1,,1,,Ukraine
851679 -- Other,"1,288",2.70,0.00,2,,2,,Ukraine
851680 - Electric heating resistors,"27,724",2.70,0.00,2,,2,,Ukraine
851690 - Parts,"6,149",2.70,0.00,1,,1,,Ukraine
851711 -- Line telephone sets with cordless handsets,"2,948",0.00,0.00,1,,,,Ukraine
851712 -- Telephones for cellular networks or for other wireless networks,"10,601,660",0.00,0.00,1,,,,Ukraine
851718 -- Other,"77,835",0.00,0.00,1,,,,Ukraine
851761 -- Base stations,"130,837",0.00,0.00,1,,,,Ukraine
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","8,390,227",0.00,0.00,1,,,,Ukraine
851769 -- Other,"819,867",1.86,1.16,5,,1,,Ukraine
851770 - Parts,"7,884,082",2.15,0.38,4,,2,,Ukraine
851810 -Microphones and stands therefor,"6,202",1.25,0.00,2,,1,,Ukraine
"851821 -- Single loudspeakers, mounted in their enclosures","13,612",4.50,0.00,1,,1,,Ukraine
"851822 -- Multiple loudspeakers, mounted in the same enclosure","29,110",4.50,0.00,1,,1,,Ukraine
851829 -- Other,"2,470",1.50,0.00,2,,1,,Ukraine
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","14,943",1.00,0.00,2,,1,,Ukraine
851840 - Audio-frequency electric amplifiers,"8,287",3.75,0.00,2,,2,,Ukraine
851850 - Electric sound amplifier sets,"3,068",2.00,0.00,1,,1,,Ukraine
851890 - Parts,"13,918",2.00,0.00,1,,1,,Ukraine
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",40,6.67,2.83,3,,3,,Ukraine
851930 -Turntables (record-decks),,2.00,0.00,1,,1,,Ukraine
851950 -Telephone answering machines,,0.00,0.00,1,,,,Ukraine
"851981 -- Using magnetic, optical or semiconductor media","17,729",3.87,1.47,15,,12,,Ukraine
851989 -- Other,"2,444",3.38,0.38,4,,4,,Ukraine
852110 -Magnetic tape-type,,11.00,7.00,2,,2,,Ukraine
852190 - Other,"19,987",13.90,9.80,1,,1,,Ukraine
852210 - Pick-up cartridges,,4.00,0.00,1,,1,,Ukraine
852290 - Other,"18,964",1.60,0.00,5,,2,,Ukraine
852321 -- Cards incorporating a magnetic stripe,457,3.50,0.00,1,,1,,Ukraine
852329 -- Other,"22,417",1.40,0.00,5,,2,,Ukraine
852341 -- Unrecorded,"1,588",0.00,0.00,3,,,,Ukraine
852349 -- Other,"387,811",1.94,0.00,9,,5,,Ukraine
852351 -- Solid-state non-volatile storage devices,"21,375",0.88,0.00,4,,1,,Ukraine
852352 -- «Smart cards»,"34,627",1.85,0.00,2,,1,,Ukraine
852359 -- Other,"2,709",0.88,0.00,4,,1,,Ukraine
852380 - Other,"27,556",0.88,0.00,4,,1,,Ukraine
852550 -Transmission apparatus,"43,360",3.60,0.00,1,,1,,Ukraine
852560 -Transmission apparatus incorporating reception apparatus,"65,578",0.00,0.00,1,,,,Ukraine
"852580 -Television cameras, digital cameras and video camera recorders","356,906",5.36,1.54,5,,4,,Ukraine
852610 - Radar apparatus,"830,319",3.70,0.00,1,,1,,Ukraine
852691 -- Radio navigational aid apparatus,"326,494",3.70,0.00,2,,2,,Ukraine
852692 -- Radio remote control apparatus,"3,440",3.70,0.00,1,,1,,Ukraine
852712 -- Pocket-size radio cassette-players,,12.00,8.15,2,,2,,Ukraine
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,12.00,8.23,3,,3,,Ukraine
852719 -- Other,,0.00,0.00,1,,,,Ukraine
852721 -- Combined with sound recording or reproducing apparatus,,12.67,8.70,6,,6,,Ukraine
852729 -- Other,212,12.00,8.40,1,,1,,Ukraine
852791 -- Combined with sound recording or reproducing apparatus,"2,537",12.00,8.10,5,,5,,Ukraine
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"7,092",4.50,2.75,2,,1,,Ukraine
852799 -- Other,"1,633",9.00,5.50,1,,1,,Ukraine
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,487",0.00,0.00,1,,,,Ukraine
852849 -- Other,"4,954",14.00,9.80,2,,2,,Ukraine
