Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
European Union,"6,129,298,086",,,,,,,"Korea, Republic of"
,2018,,11.60,0.00,147,,147,,"Korea, Republic of"
610120 - Of cotton,,12.00,0.00,2,,2,,"Korea, Republic of"
610130 - Of man-made fibres,,12.00,0.00,2,,2,,"Korea, Republic of"
610190 - Of other textile materials,,12.00,0.00,2,,2,,"Korea, Republic of"
610210 - Of wool or fine animal hair,,12.00,0.00,2,,2,,"Korea, Republic of"
610220 - Of cotton,,12.00,0.00,2,,2,,"Korea, Republic of"
610230 - Of man-made fibres,,12.00,0.00,2,,2,,"Korea, Republic of"
610290 - Of other textile materials,,12.00,0.00,2,,2,,"Korea, Republic of"
610310 - Suits,,12.00,0.00,2,,2,,"Korea, Republic of"
610322 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610323 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610329 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610331 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,"Korea, Republic of"
610332 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610333 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610339 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610341 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,"Korea, Republic of"
610342 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610343 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610349 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610413 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610419 - - Of other textile materials,,12.00,0.00,2,,2,,"Korea, Republic of"
610422 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610423 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610429 - - Of other textile materials,,12.00,0.00,2,,2,,"Korea, Republic of"
610431 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,"Korea, Republic of"
610432 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610433 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610439 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610441 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,"Korea, Republic of"
610442 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610443 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610444 - - Of artificial fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610449 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610451 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,"Korea, Republic of"
610452 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610453 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610459 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610461 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,"Korea, Republic of"
610462 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610463 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610469 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610510 - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610520 - Of man-made fibres,,12.00,0.00,2,,2,,"Korea, Republic of"
610590 - Of other textile materials,,12.00,0.00,2,,2,,"Korea, Republic of"
610610 - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610620 - Of man-made fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610690 - Of other textile materials,,12.00,0.00,4,,4,,"Korea, Republic of"
610711 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610712 - - Of man-made fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610719 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610721 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610722 - - Of man-made fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610729 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610791 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610799 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610811 - - Of man-made fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610819 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610821 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610822 - - Of man-made fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610829 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610831 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610832 - - Of man-made fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610839 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610891 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610892 - - Of man-made fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
610899 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
610910 - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
610990 - Of other textile materials,,12.00,0.00,2,,2,,"Korea, Republic of"
611011 - - Of wool,,11.50,0.00,3,,3,,"Korea, Republic of"
611012 - - Of Kashmir (cashmere) goats,,12.00,0.00,2,,2,,"Korea, Republic of"
611019 - - Other,,12.00,0.00,2,,2,,"Korea, Republic of"
611020 - Of cotton,,12.00,0.00,3,,3,,"Korea, Republic of"
611030 - Of man-made fibres,,12.00,0.00,3,,3,,"Korea, Republic of"
611090 - Of other textile materials,,12.00,0.00,2,,2,,"Korea, Republic of"
611120 - Of cotton,,10.45,0.00,2,,2,,"Korea, Republic of"
611130 - Of synthetic fibres,,10.45,0.00,2,,2,,"Korea, Republic of"
611190 - Of other textile materials,,10.97,0.00,3,,3,,"Korea, Republic of"
611211 - - Of cotton,,12.00,0.00,1,,1,,"Korea, Republic of"
611212 - - Of synthetic fibres,,12.00,0.00,1,,1,,"Korea, Republic of"
611219 - - Of other textile materials,,12.00,0.00,1,,1,,"Korea, Republic of"
611220 - Ski suits,,12.00,0.00,1,,1,,"Korea, Republic of"
611231 - - Of synthetic fibres,,10.00,0.00,2,,2,,"Korea, Republic of"
611239 - - Of other textile materials,,10.00,0.00,2,,2,,"Korea, Republic of"
611241 - - Of synthetic fibres,,10.00,0.00,2,,2,,"Korea, Republic of"
611249 - - Of other textile materials,,10.00,0.00,2,,2,,"Korea, Republic of"
