Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
851590 - Parts,"1,230",7.50,7.50,1,,,,"Korea, Republic of"
851610 - Electric instantaneous or storage water heaters and immersion heaters,,10.00,10.00,1,,,,"Korea, Republic of"
851621 -- Storage heating radiators,,10.00,10.00,1,,,,"Korea, Republic of"
851629 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
851631 -- Hair dryers,,10.00,10.00,1,,,,"Korea, Republic of"
851632 -- Other hair-dressing apparatus,,10.00,10.00,1,,,,"Korea, Republic of"
851633 -- Hand-drying apparatus,,10.00,10.00,1,,,,"Korea, Republic of"
851640 - Electric smoothing irons,,10.00,10.00,1,,,,"Korea, Republic of"
851650 -Microwave ovens,,10.00,10.00,1,,,,"Korea, Republic of"
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,10.00,10.00,1,,,,"Korea, Republic of"
851671 -- Coffee or tea makers,,10.00,10.00,1,,,,"Korea, Republic of"
851672 -- Toasters,,10.00,10.00,1,,,,"Korea, Republic of"
851679 -- Other,,10.00,10.00,3,,,,"Korea, Republic of"
851680 - Electric heating resistors,,10.00,10.00,1,,,,"Korea, Republic of"
851690 - Parts,"1,900",10.00,10.00,1,,,,"Korea, Republic of"
851711 -- Line telephone sets with cordless handsets,,0.00,0.00,2,,,,"Korea, Republic of"
851712 -- Telephones for cellular networks or for other wireless networks,,0.00,0.00,2,,,,"Korea, Republic of"
851718 -- Other,"22,534",0.00,0.00,2,,,,"Korea, Republic of"
851761 -- Base stations,,0.00,0.00,1,,,,"Korea, Republic of"
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","17,157",0.00,0.00,8,,,,"Korea, Republic of"
851769 -- Other,"150,161",0.00,0.00,8,,,,"Korea, Republic of"
851770 - Parts,"808,642",0.00,0.00,2,,,,"Korea, Republic of"
851810 -Microphones and stands therefor,775,10.00,10.00,1,,,,"Korea, Republic of"
"851821 -- Single loudspeakers, mounted in their enclosures","2,424",10.00,10.00,1,,,,"Korea, Republic of"
"851822 -- Multiple loudspeakers, mounted in the same enclosure","1,590",10.00,10.00,1,,,,"Korea, Republic of"
851829 -- Other,"143,423",10.00,10.00,1,,,,"Korea, Republic of"
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","7,173",10.00,10.00,1,,,,"Korea, Republic of"
851840 - Audio-frequency electric amplifiers,,10.00,10.00,1,,,,"Korea, Republic of"
851850 - Electric sound amplifier sets,,10.00,10.00,1,,,,"Korea, Republic of"
851890 - Parts,,10.00,10.00,1,,,,"Korea, Republic of"
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,10.00,10.00,1,,,,"Korea, Republic of"
851930 -Turntables (record-decks),,10.00,10.00,1,,,,"Korea, Republic of"
851950 -Telephone answering machines,,0.00,0.00,1,,,,"Korea, Republic of"
"851981 -- Using magnetic, optical or semiconductor media",,10.00,10.00,1,,,,"Korea, Republic of"
851989 -- Other,,9.00,9.00,5,,,,"Korea, Republic of"
852110 -Magnetic tape-type,,10.00,10.00,9,,,,"Korea, Republic of"
852190 - Other,,10.00,10.00,3,,,,"Korea, Republic of"
852210 - Pick-up cartridges,,10.00,10.00,1,,,,"Korea, Republic of"
852290 - Other,,10.00,10.00,1,,,,"Korea, Republic of"
852321 -- Cards incorporating a magnetic stripe,,10.00,10.00,1,,,,"Korea, Republic of"
852329 -- Other,,10.00,10.00,9,,,,"Korea, Republic of"
852341 -- Unrecorded,,10.00,10.00,7,,,,"Korea, Republic of"
852349 -- Other,,10.00,10.00,8,,,,"Korea, Republic of"
852351 -- Solid-state non-volatile storage devices,,10.00,10.00,1,,,,"Korea, Republic of"
852352 -- «Smart cards»,,0.00,0.00,3,,,,"Korea, Republic of"
852359 -- Other,,5.00,5.00,2,,,,"Korea, Republic of"
852380 - Other,"2,142",8.57,8.57,7,,,,"Korea, Republic of"
852550 -Transmission apparatus,,7.92,7.92,6,,,,"Korea, Republic of"
852560 -Transmission apparatus incorporating reception apparatus,,0.00,0.00,7,,,,"Korea, Republic of"
"852580 -Television cameras, digital cameras and video camera recorders","159,361",10.00,10.00,4,,,,"Korea, Republic of"
852610 - Radar apparatus,,7.50,7.50,1,,,,"Korea, Republic of"
852691 -- Radio navigational aid apparatus,"283,849",7.50,7.50,6,,,,"Korea, Republic of"
852692 -- Radio remote control apparatus,,7.50,7.50,1,,,,"Korea, Republic of"
852712 -- Pocket-size radio cassette-players,,10.00,10.00,1,,,,"Korea, Republic of"
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,10.00,10.00,1,,,,"Korea, Republic of"
852719 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
852721 -- Combined with sound recording or reproducing apparatus,,10.00,10.00,1,,,,"Korea, Republic of"
852729 -- Other,"557,178",10.00,10.00,1,,,,"Korea, Republic of"
852791 -- Combined with sound recording or reproducing apparatus,,10.00,10.00,1,,,,"Korea, Republic of"
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,10.00,10.00,1,,,,"Korea, Republic of"
852799 -- Other,,10.00,10.00,4,,,,"Korea, Republic of"
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,"Korea, Republic of"
852849 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"2,270",0.00,0.00,1,,,,"Korea, Republic of"
852859 -- Other,"10,636",10.00,10.00,1,,,,"Korea, Republic of"
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,"Korea, Republic of"
852869 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
852871 -- Not designed to incorporate a video display or screen,"1,953",10.00,10.00,1,,,,"Korea, Republic of"
"852872 -- Other, colour",,10.00,10.00,9,,,,"Korea, Republic of"
"852873 -- Other, monochrome",,10.00,10.00,2,,,,"Korea, Republic of"
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"24,817",8.33,8.33,9,,,,"Korea, Republic of"
852990 - Other,"66,054",8.33,8.33,3,,,,"Korea, Republic of"
853010 - Equipment for railways or tramways,,7.50,7.50,2,,,,"Korea, Republic of"
853080 - Other equipment,"21,132",7.50,7.50,1,,,,"Korea, Republic of"
853090 - Parts,,7.50,7.50,1,,,,"Korea, Republic of"
853110 - Burglar or fire alarms and similar apparatus,299,10.00,10.00,3,,,,"Korea, Republic of"
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,0.00,0.00,1,,,,"Korea, Republic of"
853180 - Other apparatus,"2,942",10.00,10.00,1,,,,"Korea, Republic of"
853190 - Parts,,10.00,10.00,1,,,,"Korea, Republic of"
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"71,629",0.00,0.00,1,,,,"Korea, Republic of"
853221 -- Tantalum,"8,498",0.00,0.00,1,,,,"Korea, Republic of"
853222 -- Aluminium electrolytic,"336,552",0.00,0.00,1,,,,"Korea, Republic of"
"853223 -- Ceramic dielectric, single layer",251,0.00,0.00,1,,,,"Korea, Republic of"
"853224 -- Ceramic dielectric, multilayer","2,263",0.00,0.00,1,,,,"Korea, Republic of"
853225 -- Dielectric of paper or plastics,"262,059",0.00,0.00,1,,,,"Korea, Republic of"
853229 -- Other,"1,026,659",0.00,0.00,2,,,,"Korea, Republic of"
853230 -Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,"Korea, Republic of"
853290 - Parts,"4,128",0.00,0.00,1,,,,"Korea, Republic of"
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,"Korea, Republic of"
853321 -- For a power handling capacity not exceeding 20 W,"84,609",0.00,0.00,4,,,,"Korea, Republic of"
853329 -- Other,"54,107",0.00,0.00,4,,,,"Korea, Republic of"
853331 -- For a power handling capacity not exceeding 20 W,120,0.00,0.00,3,,,,"Korea, Republic of"
853339 -- Other,"11,817",0.00,0.00,3,,,,"Korea, Republic of"
"853340 - Other variable resistors, including rheostats and potentiometers","33,552",0.00,0.00,4,,,,"Korea, Republic of"
853390 - Parts,,0.00,0.00,1,,,,"Korea, Republic of"
853400 Printed circuits.,"16,606",0.00,0.00,1,,,,"Korea, Republic of"
853510 - Fuses,"2,548",7.50,7.50,6,,,,"Korea, Republic of"
853521 -- For a voltage of less than 72.5 kV,,7.50,7.50,9,,,,"Korea, Republic of"
853529 -- Other,"10,684",7.50,7.50,8,,,,"Korea, Republic of"
853530 - Isolating switches and make-and-break switches,"1,233",7.50,7.50,2,,,,"Korea, Republic of"
"853540 - Lightning arresters, voltage limiters and surge suppressors",,7.50,7.50,3,,,,"Korea, Republic of"
853590 - Other,"18,228",7.50,7.50,5,,,,"Korea, Republic of"
853610 - Fuses,"242,487",7.86,7.86,7,,,,"Korea, Republic of"
853620 - Automatic circuit breakers,405,7.50,7.50,5,,,,"Korea, Republic of"
853630 - Other apparatus for protecting electrical circuits,"19,750",7.50,7.50,1,,,,"Korea, Republic of"
853641 -- For a voltage not exceeding 60 V,"55,025",10.00,10.00,1,,,,"Korea, Republic of"
853649 -- Other,"62,004",7.50,7.50,1,,,,"Korea, Republic of"
853650 - Other switches,"1,156,568",7.50,7.50,3,,,,"Korea, Republic of"
853661 -- Lamp-holders,"26,574",10.00,10.00,2,,,,"Korea, Republic of"
853669 -- Other,"121,874",10.00,10.00,2,,,,"Korea, Republic of"
"853670 - Connectors for optical fibres, optical fibre bundles or cables","12,028",7.50,7.50,1,,,,"Korea, Republic of"
853690 - Other apparatus,"338,634",7.50,7.50,4,,,,"Korea, Republic of"
"853710 - For a voltage not exceeding 1,000 V","4,453,448",7.50,7.50,1,,,,"Korea, Republic of"
"853720 - For a voltage exceeding 1,000 V","3,745",7.50,7.50,1,,,,"Korea, Republic of"
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","318,703",7.50,7.50,2,,,,"Korea, Republic of"
853890 - Other,"336,199",7.50,7.50,1,,,,"Korea, Republic of"
853910 - Sealed beam lamp units,"5,092",10.00,10.00,1,,,,"Korea, Republic of"
853921 -- Tungsten halogen,537,10.00,10.00,3,,,,"Korea, Republic of"
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,10.00,10.00,1,,,,"Korea, Republic of"
853929 -- Other,"22,197",10.00,10.00,5,,,,"Korea, Republic of"
"853931 -- Fluorescent, hot cathode",,10.00,10.00,2,,,,"Korea, Republic of"
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"9,172",10.00,10.00,3,,,,"Korea, Republic of"
853939 -- Other,96,10.00,10.00,2,,,,"Korea, Republic of"
853941 -- Arc-lamps,,10.00,10.00,1,,,,"Korea, Republic of"
853949 -- Other,496,10.00,10.00,1,,,,"Korea, Republic of"
853990 - Parts,"10,388",10.00,10.00,3,,,,"Korea, Republic of"
854011 -- Colour,,10.00,10.00,3,,,,"Korea, Republic of"
854012 -- Monochrome,,10.00,10.00,1,,,,"Korea, Republic of"
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,10.00,10.00,1,,,,"Korea, Republic of"
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,10.00,10.00,2,,,,"Korea, Republic of"
854060 - Other cathode-ray tubes,,10.00,10.00,1,,,,"Korea, Republic of"
854071 -- Magnetrons,,10.00,10.00,1,,,,"Korea, Republic of"
854079 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
854081 -- Receiver or amplifier valves and tubes,,10.00,10.00,1,,,,"Korea, Republic of"
854089 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
854091 -- Of cathode-ray tubes,,10.00,10.00,1,,,,"Korea, Republic of"
854099 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light emitting diodes","120,327",0.00,0.00,1,,,,"Korea, Republic of"
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,"Korea, Republic of"
854129 -- Other,"5,063",0.00,0.00,1,,,,"Korea, Republic of"
"854130 -Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,2,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",80,0.00,0.00,4,,,,"Korea, Republic of"
854150 - Other semiconductor devices,"7,528",0.00,0.00,1,,,,"Korea, Republic of"
854160 -Mounted piezo-electric crystals,"79,020",0.00,0.00,1,,,,"Korea, Republic of"
854190 - Parts,"2,540",0.00,0.00,1,,,,"Korea, Republic of"
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","89,894",0.00,0.00,1,,,,"Korea, Republic of"
854232 -- Memories,"69,719",0.00,0.00,1,,,,"Korea, Republic of"
854233 -- Amplifiers,,0.00,0.00,1,,,,"Korea, Republic of"
854239 -- Other,"46,966",7.50,7.50,1,,,,"Korea, Republic of"
854290 - Parts,"383,227",0.00,0.00,1,,,,"Korea, Republic of"
854310 - Particle accelerators,,5.63,5.63,4,,,,"Korea, Republic of"
854320 - Signal generators,,7.50,7.50,4,,,,"Korea, Republic of"
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis",,0.00,0.00,1,,,,"Korea, Republic of"
854370 - Other machines and apparatus,"112,783",7.24,7.24,29,,,,"Korea, Republic of"
854390 - Parts,"77,435",7.50,7.50,1,,,,"Korea, Republic of"
854411 -- Of copper,704,7.50,7.50,2,,,,"Korea, Republic of"
854419 -- Other,"10,646",7.50,7.50,4,,,,"Korea, Republic of"
854420 - Co-axial cable and other co-axial electric conductors,745,7.50,7.50,2,,,,"Korea, Republic of"
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","88,155",7.50,7.50,1,,,,"Korea, Republic of"
854442 -- Fitted with connectors,"32,961",7.50,7.50,7,,,,"Korea, Republic of"
854449 -- Other,"58,112",7.50,7.50,7,,,,"Korea, Republic of"
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","2,738",7.50,7.50,4,,,,"Korea, Republic of"
854470 - Optical fibre cables,,0.00,0.00,2,,,,"Korea, Republic of"
854511 -- Of a kind used for furnaces,,7.50,7.50,1,,,,"Korea, Republic of"
854519 -- Other,,7.50,7.50,1,,,,"Korea, Republic of"
854520 - Brushes,,7.50,7.50,1,,,,"Korea, Republic of"
854590 - Other,"187,262",7.50,7.50,3,,,,"Korea, Republic of"
854610 - Of glass,,7.50,7.50,1,,,,"Korea, Republic of"
854620 - Of ceramics,,7.50,7.50,14,,,,"Korea, Republic of"
854690 - Other,"892,705",7.50,7.50,2,,,,"Korea, Republic of"
854710 - Insulating fittings of ceramics,,7.50,7.50,5,,,,"Korea, Republic of"
854720 - Insulating fittings of plastics,"174,509",7.50,7.50,1,,,,"Korea, Republic of"
854790 - Other,"45,473",7.50,7.50,3,,,,"Korea, Republic of"
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,10.00,10.00,3,,,,"Korea, Republic of"
854890 - Other,,10.00,10.00,1,,,,"Korea, Republic of"
,2012,"19,772,317",7.18,7.18,600,,,,"Korea, Republic of"
850110 -Motors of an output not exceeding 37.5 W,"450,176",7.50,7.50,5,,,,"Korea, Republic of"
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"165,185",7.50,7.50,1,,,,"Korea, Republic of"
850131 -- Of an output not exceeding 750 W,"137,852",7.50,7.50,5,,,,"Korea, Republic of"
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"23,831",7.50,7.50,2,,,,"Korea, Republic of"
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"192,943",7.50,7.50,2,,,,"Korea, Republic of"
850134 -- Of an output exceeding 375 kW,"50,365",7.50,7.50,5,,,,"Korea, Republic of"
"850140 - Other AC motors, single-phase","37,422",7.50,7.50,2,,,,"Korea, Republic of"
850151 -- Of an output not exceeding 750 W,"170,398",7.50,7.50,3,,,,"Korea, Republic of"
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"1,222,067",7.50,7.50,3,,,,"Korea, Republic of"
850153 -- Of an output exceeding 75 kW,"4,255,048",7.50,7.50,4,,,,"Korea, Republic of"
850161 -- Of an output not exceeding 75 kVA,"130,453",7.50,7.50,1,,,,"Korea, Republic of"
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,7.50,7.50,1,,,,"Korea, Republic of"
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,7.50,7.50,1,,,,"Korea, Republic of"
850164 -- Of an output exceeding 750 kVA,,7.50,7.50,8,,,,"Korea, Republic of"
850211 -- Of an output not exceeding 75 kVA,,10.00,10.00,1,,,,"Korea, Republic of"
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,7.50,7.50,1,,,,"Korea, Republic of"
850213 -- Of an output exceeding 375 kVA,,7.50,7.50,6,,,,"Korea, Republic of"
850220 - Generating sets with spark-ignition internal combustion piston engines,,8.75,8.75,2,,,,"Korea, Republic of"
850231 -- Wind-powered,,7.50,7.50,1,,,,"Korea, Republic of"
850239 -- Other,,7.50,7.50,3,,,,"Korea, Republic of"
850240 - Electric rotary converters,,7.50,7.50,1,,,,"Korea, Republic of"
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"890,656",7.50,7.50,4,,,,"Korea, Republic of"
850410 - Ballasts for discharge lamps or tubes,"8,112",7.50,7.50,3,,,,"Korea, Republic of"
850421 -- Having a power handling capacity not exceeding 650 kVA,,7.50,7.50,1,,,,"Korea, Republic of"
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,7.50,7.50,1,,,,"Korea, Republic of"
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,7.50,7.50,4,,,,"Korea, Republic of"
850431 -- Having a power handling capacity not exceeding 1 kVA,"6,771",10.00,10.00,1,,,,"Korea, Republic of"
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,851,10.00,10.00,1,,,,"Korea, Republic of"
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,7.50,7.50,1,,,,"Korea, Republic of"
850434 -- Having a power handling capacity exceeding 500 kVA,,7.50,7.50,1,,,,"Korea, Republic of"
850440 - Static converters,"146,051",8.33,8.33,6,,,,"Korea, Republic of"
850450 - Other inductors,"5,122",7.50,7.50,2,,,,"Korea, Republic of"
850490 - Parts,"991,826",7.50,7.50,2,,,,"Korea, Republic of"
850511 -- Of metal,"11,251",7.50,7.50,2,,,,"Korea, Republic of"
850519 -- Other,"7,289",7.50,7.50,1,,,,"Korea, Republic of"
"850520 - Electro-magnetic couplings, clutches and brakes","5,233",7.50,7.50,1,,,,"Korea, Republic of"
"850590 - Other, including parts","66,632",7.50,7.50,1,,,,"Korea, Republic of"
850610 -Manganese dioxide,,10.00,10.00,1,,,,"Korea, Republic of"
850630 -Mercuric oxide,,10.00,10.00,1,,,,"Korea, Republic of"
850640 - Silver oxide,,10.00,10.00,1,,,,"Korea, Republic of"
850650 - Lithium,,10.00,10.00,1,,,,"Korea, Republic of"
850660 - Air-zinc,8,10.00,10.00,1,,,,"Korea, Republic of"
850680 - Other primary cells and primary batteries,"1,399",10.00,10.00,2,,,,"Korea, Republic of"
850690 - Parts,,10.00,10.00,1,,,,"Korea, Republic of"
"850710 - Lead-acid, of a kind used for starting piston engines","8,566",10.00,10.00,1,,,,"Korea, Republic of"
850720 - Other lead-acid accumulators,"4,509",10.00,10.00,1,,,,"Korea, Republic of"
850730 - Nickel-cadmium,,10.00,10.00,1,,,,"Korea, Republic of"
850740 - Nickel-iron,,10.00,10.00,1,,,,"Korea, Republic of"
850750 - Nickel-metal hydride,,10.00,10.00,1,,,,"Korea, Republic of"
850760 - Lithium-ion,,10.00,10.00,1,,,,"Korea, Republic of"
850780 - Other accumulators,"1,789",10.00,10.00,1,,,,"Korea, Republic of"
850790 - Parts,,10.00,10.00,2,,,,"Korea, Republic of"
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,10.00,10.00,1,,,,"Korea, Republic of"
850819 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
850860 - Other vacuum cleaners,,10.00,10.00,1,,,,"Korea, Republic of"
850870 - Parts,,10.00,10.00,1,,,,"Korea, Republic of"
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,10.00,10.00,2,,,,"Korea, Republic of"
850980 - Other appliances,,10.00,10.00,1,,,,"Korea, Republic of"
850990 - Parts,"53,297",10.00,10.00,1,,,,"Korea, Republic of"
851010 - Shavers,,10.00,10.00,1,,,,"Korea, Republic of"
851020 - Hair clippers,,10.00,10.00,1,,,,"Korea, Republic of"
851030 - Hair-removing appliances,,10.00,10.00,1,,,,"Korea, Republic of"
851090 - Parts,,10.00,10.00,1,,,,"Korea, Republic of"
851110 - Sparking plugs,"6,450",7.50,7.50,1,,,,"Korea, Republic of"
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"20,830",7.50,7.50,2,,,,"Korea, Republic of"
851130 - Distributors; ignition coils,"12,813",7.50,7.50,2,,,,"Korea, Republic of"
851140 - Starter motors and dual purpose starter-generators,"33,938",7.50,7.50,1,,,,"Korea, Republic of"
851150 - Other generators,"547,155",7.50,7.50,1,,,,"Korea, Republic of"
851180 - Other equipment,"2,424",7.50,7.50,1,,,,"Korea, Republic of"
851190 - Parts,"1,388,279",7.50,7.50,1,,,,"Korea, Republic of"
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,10.00,10.00,1,,,,"Korea, Republic of"
851220 - Other lighting or visual signalling equipment,"345,505",9.17,9.17,3,,,,"Korea, Republic of"
851230 - Sound signalling equipment,"18,262",8.75,8.75,2,,,,"Korea, Republic of"
"851240 -Windscreen wipers, defrosters and demisters","65,777",10.00,10.00,1,,,,"Korea, Republic of"
851290 - Parts,"56,800",7.50,7.50,1,,,,"Korea, Republic of"
851310 - Lamps,,8.00,8.00,5,,,,"Korea, Republic of"
851390 - Parts,,7.50,7.50,1,,,,"Korea, Republic of"
851410 - Resistance heated furnaces and ovens,,7.50,7.50,1,,,,"Korea, Republic of"
851420 - Furnaces and ovens functioning by induction or dielectric loss,,7.50,7.50,1,,,,"Korea, Republic of"
851430 - Other furnaces and ovens,"7,903",7.50,7.50,2,,,,"Korea, Republic of"
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,282,7.50,7.50,1,,,,"Korea, Republic of"
851490 - Parts,,7.50,7.50,1,,,,"Korea, Republic of"
851511 -- Soldering irons and guns,,7.50,7.50,1,,,,"Korea, Republic of"
851519 -- Other,,7.50,7.50,1,,,,"Korea, Republic of"
851521 -- Fully or partly automatic,,7.50,7.50,3,,,,"Korea, Republic of"
851529 -- Other,,7.50,7.50,1,,,,"Korea, Republic of"
851531 -- Fully or partly automatic,,7.50,7.50,1,,,,"Korea, Republic of"
851539 -- Other,,7.50,7.50,3,,,,"Korea, Republic of"
851580 - Other machines and apparatus,"51,788",7.50,7.50,2,,,,"Korea, Republic of"
851590 - Parts,"19,901",7.50,7.50,1,,,,"Korea, Republic of"
851610 - Electric instantaneous or storage water heaters and immersion heaters,,10.00,10.00,1,,,,"Korea, Republic of"
851621 -- Storage heating radiators,,10.00,10.00,1,,,,"Korea, Republic of"
851629 -- Other,,10.00,10.00,1,,,,"Korea, Republic of"
851631 -- Hair dryers,,10.00,10.00,1,,,,"Korea, Republic of"
851632 -- Other hair-dressing apparatus,,10.00,10.00,1,,,,"Korea, Republic of"
851633 -- Hand-drying apparatus,,10.00,10.00,1,,,,"Korea, Republic of"
851640 - Electric smoothing irons,,10.00,10.00,1,,,,"Korea, Republic of"
851650 -Microwave ovens,,10.00,10.00,1,,,,"Korea, Republic of"
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,10.00,10.00,1,,,,"Korea, Republic of"
851671 -- Coffee or tea makers,,10.00,10.00,1,,,,"Korea, Republic of"
851672 -- Toasters,,10.00,10.00,1,,,,"Korea, Republic of"
851679 -- Other,"4,320",10.00,10.00,3,,,,"Korea, Republic of"
851680 - Electric heating resistors,25,10.00,10.00,1,,,,"Korea, Republic of"
851690 - Parts,"13,875",10.00,10.00,1,,,,"Korea, Republic of"
851711 -- Line telephone sets with cordless handsets,,0.00,0.00,2,,,,"Korea, Republic of"
851712 -- Telephones for cellular networks or for other wireless networks,,0.00,0.00,2,,,,"Korea, Republic of"
851718 -- Other,"38,914",0.00,0.00,2,,,,"Korea, Republic of"
851761 -- Base stations,,0.00,0.00,1,,,,"Korea, Republic of"
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","129,575",0.00,0.00,8,,,,"Korea, Republic of"
851769 -- Other,"356,540",0.00,0.00,8,,,,"Korea, Republic of"
851770 - Parts,"1,027,624",0.00,0.00,2,,,,"Korea, Republic of"
851810 -Microphones and stands therefor,,10.00,10.00,1,,,,"Korea, Republic of"
"851821 -- Single loudspeakers, mounted in their enclosures",,10.00,10.00,1,,,,"Korea, Republic of"
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,10.00,10.00,1,,,,"Korea, Republic of"
851829 -- Other,13,10.00,10.00,1,,,,"Korea, Republic of"
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,10.00,10.00,1,,,,"Korea, Republic of"
851840 - Audio-frequency electric amplifiers,,10.00,10.00,1,,,,"Korea, Republic of"
851850 - Electric sound amplifier sets,,10.00,10.00,1,,,,"Korea, Republic of"
851890 - Parts,,10.00,10.00,1,,,,"Korea, Republic of"
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,10.00,10.00,1,,,,"Korea, Republic of"
851930 -Turntables (record-decks),,10.00,10.00,1,,,,"Korea, Republic of"
851950 -Telephone answering machines,,0.00,0.00,1,,,,"Korea, Republic of"
"851981 -- Using magnetic, optical or semiconductor media",,10.00,10.00,1,,,,"Korea, Republic of"
851989 -- Other,"13,063",9.00,9.00,5,,,,"Korea, Republic of"
852110 -Magnetic tape-type,,10.00,10.00,9,,,,"Korea, Republic of"
852190 - Other,224,10.00,10.00,3,,,,"Korea, Republic of"
852210 - Pick-up cartridges,,10.00,10.00,1,,,,"Korea, Republic of"
852290 - Other,,10.00,10.00,1,,,,"Korea, Republic of"
852321 -- Cards incorporating a magnetic stripe,,10.00,10.00,1,,,,"Korea, Republic of"
852329 -- Other,,10.00,10.00,9,,,,"Korea, Republic of"
852341 -- Unrecorded,,10.00,10.00,7,,,,"Korea, Republic of"
852349 -- Other,,10.00,10.00,8,,,,"Korea, Republic of"
852351 -- Solid-state non-volatile storage devices,,10.00,10.00,1,,,,"Korea, Republic of"
852352 -- «Smart cards»,50,0.00,0.00,3,,,,"Korea, Republic of"
852359 -- Other,,5.00,5.00,2,,,,"Korea, Republic of"
852380 - Other,"368,738",8.57,8.57,7,,,,"Korea, Republic of"
852550 -Transmission apparatus,,7.92,7.92,6,,,,"Korea, Republic of"
852560 -Transmission apparatus incorporating reception apparatus,,0.00,0.00,7,,,,"Korea, Republic of"
"852580 -Television cameras, digital cameras and video camera recorders","1,721",10.00,10.00,4,,,,"Korea, Republic of"
852610 - Radar apparatus,,7.50,7.50,1,,,,"Korea, Republic of"
852691 -- Radio navigational aid apparatus,"112,309",7.50,7.50,6,,,,"Korea, Republic of"
852692 -- Radio remote control apparatus,,7.50,7.50,1,,,,"Korea, Republic of"
