Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,3.20,0.00,1,,1,,South Africa
851130 - Distributors; ignition coils,,3.20,0.00,1,,1,,South Africa
851140 - Starter motors and dual purpose starter-generators,,3.20,0.00,1,,1,,South Africa
851150 - Other generators,,3.20,0.00,1,,1,,South Africa
851180 - Other equipment,,3.20,0.00,1,,1,,South Africa
851190 - Parts,,3.20,0.00,1,,1,,South Africa
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,0.00,1,,1,,South Africa
851220 - Other lighting or visual signalling equipment,,2.70,0.00,1,,1,,South Africa
851230 - Sound signalling equipment,,2.45,0.00,2,,2,,South Africa
"851240 - Windscreen wipers, defrosters and demisters",,2.70,0.00,1,,1,,South Africa
851290 - Parts,,2.45,0.00,2,,2,,South Africa
851310 - Lamps,,5.70,0.00,1,,1,,South Africa
851390 - Parts,,5.70,0.00,1,,1,,South Africa
851410 - Resistance heated furnaces and ovens,,2.20,0.00,2,,2,,South Africa
851420 - Furnaces and ovens functioning by induction or dielectric loss,,2.20,0.00,2,,2,,South Africa
851430 - Other furnaces and ovens,,1.65,0.00,2,,2,,South Africa
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,0.00,1,,1,,South Africa
851490 - Parts,,1.65,0.00,2,,2,,South Africa
851511 - - Soldering irons and guns,,2.70,0.00,1,,1,,South Africa
851519 - - Other,,2.05,0.00,2,,2,,South Africa
851521 - - Fully or partly automatic,,2.70,0.00,1,,1,,South Africa
851529 - - Other,,2.70,0.00,1,,1,,South Africa
851531 - - Fully or partly automatic,,2.70,0.00,1,,1,,South Africa
851539 - - Other,,2.70,0.00,3,,3,,South Africa
851580 - Other machines and apparatus,,2.70,0.00,2,,2,,South Africa
851590 - Parts,,1.35,0.00,2,,1,,South Africa
851610 - Electric instantaneous or storage water heaters and immersion heaters,,2.70,0.00,2,,2,,South Africa
851621 - - Storage heating radiators,,2.70,0.00,1,,1,,South Africa
851629 - - Other,,2.70,0.00,4,,4,,South Africa
851631 - - Hair dryers,,2.70,0.00,1,,1,,South Africa
851632 - - Other hair-dressing apparatus,,2.70,0.00,1,,1,,South Africa
851633 - - Hand-drying apparatus,,2.70,0.00,1,,1,,South Africa
851640 - Electric smoothing irons,,2.70,0.00,1,,1,,South Africa
851650 - Microwave ovens,,5.00,1.50,1,,1,,South Africa
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,0.00,5,,5,,South Africa
851671 - - Coffee or tea makers,,2.70,0.00,1,,1,,South Africa
851672 - - Toasters,,2.70,0.00,1,,1,,South Africa
851679 - - Other,,2.70,0.00,2,,2,,South Africa
851680 - Electric heating resistors,,2.70,0.00,2,,2,,South Africa
851690 - Parts,,2.70,0.00,1,,1,,South Africa
851711 - - Line telephone sets with cordless handsets,,0.00,0.00,1,,,,South Africa
851712 - - Telephones for cellular networks or for other wireless networks,,0.00,0.00,1,,,,South Africa
851718 - - Other,,0.00,0.00,1,,,,South Africa
851761 - - Base stations,,0.00,0.00,1,,,,South Africa
"851762 - - Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",,0.00,0.00,1,,,,South Africa
851769 - - Other,,0.00,0.00,4,,,,South Africa
851770 - Parts,,0.00,0.00,1,,,,South Africa
851810 - Microphones and stands therefor,,0.65,0.00,2,,1,,South Africa
"851821 - - Single loudspeakers, mounted in their enclosures",,0.00,0.00,1,,,,South Africa
"851822 - - Multiple loudspeakers, mounted in the same enclosure",,2.30,0.00,1,,1,,South Africa
851829 - - Other,,0.75,0.00,2,,1,,South Africa
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,0.50,0.00,2,,1,,South Africa
851840 - Audio-frequency electric amplifiers,,1.90,0.00,2,,2,,South Africa
851850 - Electric sound amplifier sets,,1.00,0.00,1,,1,,South Africa
851890 - Parts,,1.00,0.00,1,,1,,South Africa
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,6.67,2.83,3,,3,,South Africa
851930 - Turntables (record-decks),,2.00,0.00,1,,1,,South Africa
851950 - Telephone answering machines,,0.00,0.00,1,,,,South Africa
"851981 - - Using magnetic, optical or semiconductor media",,1.71,0.13,10,,5,,South Africa
851989 - - Other,,0.00,0.00,1,,,,South Africa
852110 - Magnetic tape-type,,2.00,0.00,2,,1,,South Africa
852190 - Other,,10.40,0.00,1,,1,,South Africa
852210 - Pick-up cartridges,,4.00,0.00,1,,1,,South Africa
852290 - Other,,0.67,0.00,6,,2,,South Africa
852321 - - Cards incorporating a magnetic stripe,,0.00,0.00,1,,,,South Africa
852329 - - Other,,0.00,0.00,3,,,,South Africa
852341 - - Unrecorded,,0.00,0.00,3,,,,South Africa
852349 - - Other,,0.00,0.00,3,,,,South Africa
852351 - - Solid-state non-volatile storage devices,,0.00,0.00,2,,,,South Africa
852352 - - “Smart cards”,,0.00,0.00,1,,,,South Africa
852359 - - Other,,0.00,0.00,2,,,,South Africa
852380 - Other,,0.00,0.00,2,,,,South Africa
852550 - Transmission apparatus,,1.80,0.00,1,,1,,South Africa
852560 - Transmission apparatus incorporating reception apparatus,,0.00,0.00,1,,,,South Africa
"852580 - Television cameras, digital cameras and video camera recorders",,2.72,0.70,5,,3,,South Africa
852610 - Radar apparatus,,1.90,0.00,1,,1,,South Africa
852691 - - Radio navigational aid apparatus,,1.90,0.00,2,,2,,South Africa
852692 - - Radio remote control apparatus,,1.90,0.00,1,,1,,South Africa
852712 - - Pocket-size radio cassette-players,,2.50,0.75,2,,1,,South Africa
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,6.00,2.50,3,,3,,South Africa
852719 - - Other,,0.00,0.00,1,,,,South Africa
852721 - - Combined with sound recording or reproducing apparatus,,11.08,7.35,6,,6,,South Africa
852729 - - Other,,9.00,5.50,1,,1,,South Africa
852791 - - Combined with sound recording or reproducing apparatus,,4.60,1.80,5,,4,,South Africa
852792 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,2.25,0.00,2,,1,,South Africa
852799 - - Other,,4.50,0.00,1,,1,,South Africa
852842 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,0.00,0.00,1,,,,South Africa
852849 - - Other,,7.00,3.50,1,,1,,South Africa
852852 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,0.00,0.00,3,,,,South Africa
852859 - - Other,,14.00,9.80,1,,1,,South Africa
852862 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,0.00,0.00,1,,,,South Africa
852869 - - Other,,8.00,4.90,2,,2,,South Africa
852871 - - Not designed to incorporate a video display or screen,,4.20,2.80,5,,2,,South Africa
"852872 - - Other, colour",,14.00,9.80,6,,6,,South Africa
"852873 - - Other, monochrome",,2.00,0.00,1,,1,,South Africa
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,,1.41,0.00,7,,5,,South Africa
852990 - Other,,1.43,0.00,8,,4,,South Africa
853010 - Equipment for railways or tramways,,1.70,0.00,1,,1,,South Africa
853080 - Other equipment,,1.70,0.00,1,,1,,South Africa
853090 - Parts,,1.70,0.00,1,,1,,South Africa
853110 - Burglar or fire alarms and similar apparatus,,2.20,0.00,2,,2,,South Africa
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED),,0.00,0.00,3,,,,South Africa
853180 - Other apparatus,,1.10,0.00,2,,1,,South Africa
853190 - Parts,,0.00,0.00,1,,,,South Africa
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,South Africa
853221 - - Tantalum,,0.00,0.00,1,,,,South Africa
853222 - - Aluminium electrolytic,,0.00,0.00,1,,,,South Africa
"853223 - - Ceramic dielectric, single layer",,0.00,0.00,1,,,,South Africa
"853224 - - Ceramic dielectric, multilayer",,0.00,0.00,1,,,,South Africa
853225 - - Dielectric of paper or plastics,,0.00,0.00,1,,,,South Africa
853229 - - Other,,0.00,0.00,1,,,,South Africa
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,South Africa
853290 - Parts,,0.00,0.00,1,,,,South Africa
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,South Africa
853321 - - For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,South Africa
853329 - - Other,,0.00,0.00,1,,,,South Africa
853331 - - For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,South Africa
853339 - - Other,,0.00,0.00,1,,,,South Africa
"853340 - Other variable resistors, including rheostats and potentiometers",,0.00,0.00,2,,,,South Africa
853390 - Parts,,0.00,0.00,1,,,,South Africa
853400 Printed circuits.,,0.00,0.00,3,,,,South Africa
853510 - Fuses,,2.70,0.00,1,,1,,South Africa
853521 - - For a voltage of less than 72.5 kV,,2.70,0.00,1,,1,,South Africa
853529 - - Other,,2.70,0.00,1,,1,,South Africa
853530 - Isolating switches and make-and-break switches,,2.70,0.00,2,,2,,South Africa
"853540 - Lightning arresters, voltage limiters and surge suppressors",,2.70,0.00,1,,1,,South Africa
853590 - Other,,2.70,0.00,1,,1,,South Africa
853610 - Fuses,,2.30,0.00,3,,3,,South Africa
853620 - Automatic circuit breakers,,2.30,0.00,2,,2,,South Africa
853630 - Other apparatus for protecting electrical circuits,,1.20,0.00,3,,3,,South Africa
853641 - - For a voltage not exceeding 60 V,,2.30,0.00,2,,2,,South Africa
853649 - - Other,,2.30,0.00,1,,1,,South Africa
853650 - Other switches,,0.69,0.00,7,,4,,South Africa
853661 - - Lamp-holders,,2.30,0.00,2,,2,,South Africa
853669 - - Other,,0.77,0.00,3,,1,,South Africa
"853670 - Connectors for optical fibres, optical fibre bundles or cables",,3.00,0.00,1,,1,,South Africa
853690 - Other apparatus,,0.94,0.00,5,,3,,South Africa
"853710 - For a voltage not exceeding 1,000 V",,1.58,0.00,4,,3,,South Africa
"853720 - For a voltage exceeding 1,000 V",,2.10,0.00,2,,2,,South Africa
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,1.10,0.00,1,,1,,South Africa
853890 - Other,,1.23,0.00,4,,2,,South Africa
853910 - Sealed beam lamp units,,2.70,0.00,1,,1,,South Africa
853921 - - Tungsten halogen,,2.70,0.00,3,,3,,South Africa
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,2.70,0.00,2,,2,,South Africa
853929 - - Other,,2.70,0.00,3,,3,,South Africa
"853931 - - Fluorescent, hot cathode",,2.70,0.00,2,,2,,South Africa
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,2.70,0.00,2,,2,,South Africa
853939 - - Other,,2.05,0.00,2,,2,,South Africa
853941 - - Arc-lamps,,2.70,0.00,1,,1,,South Africa
853949 - - Other,,2.70,0.00,1,,1,,South Africa
853950 - Light-emitting diode (LED) lamps,,3.70,0.00,1,,1,,South Africa
853990 - Parts,,2.70,0.00,2,,2,,South Africa
854011 - - Colour,,14.00,9.80,1,,1,,South Africa
854012 - - Monochrome,,7.50,4.00,1,,1,,South Africa
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,0.00,2,,2,,South Africa
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,0.00,1,,1,,South Africa
854060 - Other cathode-ray tubes,,2.60,0.00,1,,1,,South Africa
854071 - - Magnetrons,,2.70,0.00,1,,1,,South Africa
854079 - - Other,,2.70,0.00,1,,1,,South Africa
854081 - - Receiver or amplifier valves and tubes,,2.70,0.00,1,,1,,South Africa
854089 - - Other,,2.70,0.00,1,,1,,South Africa
854091 - - Of cathode-ray tubes,,2.70,0.00,1,,1,,South Africa
854099 - - Other,,2.70,0.00,1,,1,,South Africa
"854110 - Diodes, other than photosensitive or light-emitting diodes (LED)",,0.00,0.00,1,,,,South Africa
854121 - - With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,South Africa
854129 - - Other,,0.00,0.00,1,,,,South Africa
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,South Africa
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED)",,0.00,0.00,2,,,,South Africa
854150 - Other semiconductor devices,,0.00,0.00,1,,,,South Africa
854160 - Mounted piezo-electric crystals,,0.00,0.00,1,,,,South Africa
854190 - Parts,,0.00,0.00,1,,,,South Africa
"854231 - - Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",,0.00,0.00,3,,,,South Africa
854232 - - Memories,,0.00,0.00,10,,,,South Africa
854233 - - Amplifiers,,0.00,0.00,2,,,,South Africa
854239 - - Other,,0.00,0.00,3,,,,South Africa
854290 - Parts,,0.00,0.00,1,,,,South Africa
854310 - Particle accelerators,,4.00,0.00,1,,1,,South Africa
854320 - Signal generators,,1.90,0.00,1,,1,,South Africa
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,1.85,0.00,2,,1,,South Africa
854370 - Other machines and apparatus,,2.12,0.00,15,,12,,South Africa
854390 - Parts,,0.00,0.00,1,,,,South Africa
854411 - - Of copper,,3.70,0.00,2,,2,,South Africa
854419 - - Other,,3.70,0.00,1,,1,,South Africa
854420 - Co-axial cable and other co-axial electric conductors,,3.70,0.00,1,,1,,South Africa
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,3.70,0.00,1,,1,,South Africa
854442 - - Fitted with connectors,,1.65,0.00,2,,1,,South Africa
854449 - - Other,,2.96,0.00,5,,4,,South Africa
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,0.00,2,,2,,South Africa
854470 - Optical fibre cables,,0.00,0.00,1,,,,South Africa
854511 - - Of a kind used for furnaces,,2.70,0.00,1,,1,,South Africa
854519 - - Other,,2.70,0.00,1,,1,,South Africa
854520 - Brushes,,2.70,0.00,1,,1,,South Africa
854590 - Other,,2.20,0.00,2,,2,,South Africa
854610 - Of glass,,3.70,0.00,1,,1,,South Africa
854620 - Of ceramics,,4.70,0.00,1,,1,,South Africa
854690 - Other,,3.70,0.00,2,,2,,South Africa
854710 - Insulating fittings of ceramics,,4.70,0.00,1,,1,,South Africa
854720 - Insulating fittings of plastics,,3.70,0.00,1,,1,,South Africa
854790 - Other,,3.70,0.00,1,,1,,South Africa
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,0.00,5,,3,,South Africa
854890 - Other,,0.90,0.00,3,,1,,South Africa
,2017,"2,100,761,648",2.58,0.50,497,,351,,South Africa
850110 - Motors of an output not exceeding 37.5 W,"44,749,981",3.20,0.00,4,,4,,South Africa
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"595,720",2.70,0.00,1,,1,,South Africa
850131 - - Of an output not exceeding 750 W,"25,883,606",2.70,0.00,1,,1,,South Africa
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,"742,745",2.70,0.00,1,,1,,South Africa
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,"149,780",2.70,0.00,1,,1,,South Africa
850134 - - Of an output exceeding 375 kW,"325,052",2.70,0.00,1,,1,,South Africa
"850140 - Other AC motors, single-phase","2,339,425",2.70,0.00,2,,2,,South Africa
850151 - - Of an output not exceeding 750 W,"3,479,956",2.70,0.00,1,,1,,South Africa
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"10,256,221",2.70,0.00,3,,3,,South Africa
850153 - - Of an output exceeding 75 kW,"1,733,374",2.70,0.00,4,,4,,South Africa
850161 - - Of an output not exceeding 75 kVA,"11,479,651",2.70,0.00,2,,2,,South Africa
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"7,470,320",2.70,0.00,1,,1,,South Africa
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,"1,104,107",2.70,0.00,1,,1,,South Africa
850164 - - Of an output exceeding 750 kVA,"17,949,093",2.70,0.00,1,,1,,South Africa
850211 - - Of an output not exceeding 75 kVA,"5,036,817",2.70,0.00,2,,2,,South Africa
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"8,556,943",2.70,0.00,1,,1,,South Africa
850213 - - Of an output exceeding 375 kVA,"560,184",2.70,0.00,3,,3,,South Africa
850220 - Generating sets with spark-ignition internal combustion piston engines,"3,192,529",2.70,0.00,4,,4,,South Africa
850231 - - Wind-powered,"11,797,619",2.70,0.00,1,,1,,South Africa
850239 - - Other,"37,785",2.70,0.00,2,,2,,South Africa
850240 - Electric rotary converters,"1,093,596",2.70,0.00,1,,1,,South Africa
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"102,098,617",2.70,0.00,3,,3,,South Africa
850410 - Ballasts for discharge lamps or tubes,"7,855,027",3.70,0.00,2,,2,,South Africa
850421 - - Having a power handling capacity not exceeding 650 kVA,"18,533,232",3.70,0.00,1,,1,,South Africa
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","3,246,053",3.70,0.00,2,,2,,South Africa
"850423 - - Having a power handling capacity exceeding 10,000 kVA","2,071,420",3.70,0.00,1,,1,,South Africa
850431 - - Having a power handling capacity not exceeding 1 kVA,"22,416,297",3.70,0.00,3,,3,,South Africa
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"1,212,386",3.70,0.00,1,,1,,South Africa
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"7,117,724",3.70,0.00,1,,1,,South Africa
850434 - - Having a power handling capacity exceeding 500 kVA,"534,279",3.70,0.00,1,,1,,South Africa
850440 - Static converters,"127,355,551",2.08,0.00,6,,5,,South Africa
850450 - Other inductors,"11,047,525",1.40,0.00,2,,1,,South Africa
850490 - Parts,"54,968,723",1.02,0.00,5,,3,,South Africa
850511 - - Of metal,"4,262,541",2.20,0.00,1,,1,,South Africa
850519 - - Other,"535,220",2.20,0.00,2,,2,,South Africa
"850520 - Electro-magnetic couplings, clutches and brakes","1,328,450",2.20,0.00,1,,1,,South Africa
"850590 - Other, including parts","10,552,833",1.45,0.00,4,,3,,South Africa
850610 - Manganese dioxide,"6,886",4.70,0.00,4,,4,,South Africa
850630 - Mercuric oxide,,4.70,0.00,1,,1,,South Africa
850640 - Silver oxide,213,4.70,0.00,1,,1,,South Africa
850650 - Lithium,"79,344",4.70,0.00,3,,3,,South Africa
850660 - Air-zinc,,4.70,0.00,1,,1,,South Africa
850680 - Other primary cells and primary batteries,"13,777",2.35,0.00,2,,1,,South Africa
850690 - Parts,"322,516",4.70,0.00,1,,1,,South Africa
"850710 - Lead-acid, of a kind used for starting piston engines","48,620",3.70,0.00,2,,2,,South Africa
850720 - Other lead-acid accumulators,"24,602,969",3.70,0.00,2,,2,,South Africa
850730 - Nickel-cadmium,"3,481,869",2.60,0.00,2,,2,,South Africa
850740 - Nickel-iron,749,2.70,0.00,1,,1,,South Africa
850750 - Nickel-metal hydride,"4,435",2.70,0.00,1,,1,,South Africa
850760 - Lithium-ion,"308,672",2.70,0.00,1,,1,,South Africa
850780 - Other accumulators,"102,742",2.70,0.00,1,,1,,South Africa
850790 - Parts,"2,646,084",2.70,0.00,2,,2,,South Africa
"850811 - - Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","11,538",2.20,0.00,1,,1,,South Africa
850819 - - Other,"22,356",1.70,0.00,1,,1,,South Africa
850860 - Other vacuum cleaners,281,1.70,0.00,1,,1,,South Africa
850870 - Parts,"102,441",1.70,0.00,1,,1,,South Africa
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"378,988",2.20,0.00,1,,1,,South Africa
850980 - Other appliances,"467,522",2.20,0.00,1,,1,,South Africa
850990 - Parts,"1,622,046",2.20,0.00,1,,1,,South Africa
851010 - Shavers,"24,289",2.20,0.00,1,,1,,South Africa
851020 - Hair clippers,"1,039",2.20,0.00,1,,1,,South Africa
851030 - Hair-removing appliances,291,2.20,0.00,1,,1,,South Africa
851090 - Parts,"4,197",2.20,0.00,1,,1,,South Africa
851110 - Sparking plugs,"2,245,182",3.20,0.00,1,,1,,South Africa
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"676,134",3.20,0.00,1,,1,,South Africa
851130 - Distributors; ignition coils,"5,217,125",3.20,0.00,1,,1,,South Africa
851140 - Starter motors and dual purpose starter-generators,"39,484,530",3.20,0.00,1,,1,,South Africa
851150 - Other generators,"42,415,893",3.20,0.00,1,,1,,South Africa
851180 - Other equipment,"4,217,690",3.20,0.00,1,,1,,South Africa
851190 - Parts,"17,639,029",3.20,0.00,1,,1,,South Africa
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"84,415",2.70,0.00,1,,1,,South Africa
851220 - Other lighting or visual signalling equipment,"26,454,530",2.70,0.00,1,,1,,South Africa
851230 - Sound signalling equipment,"3,634,239",2.45,0.00,2,,2,,South Africa
"851240 - Windscreen wipers, defrosters and demisters","701,300",2.70,0.00,1,,1,,South Africa
851290 - Parts,"7,730,755",2.45,0.00,2,,2,,South Africa
851310 - Lamps,"204,952",5.70,0.00,1,,1,,South Africa
851390 - Parts,"13,224",5.70,0.00,1,,1,,South Africa
851410 - Resistance heated furnaces and ovens,"134,748",2.20,0.00,2,,2,,South Africa
851420 - Furnaces and ovens functioning by induction or dielectric loss,"1,109,832",2.20,0.00,2,,2,,South Africa
851430 - Other furnaces and ovens,"100,942",1.95,0.00,2,,2,,South Africa
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"302,655",2.20,0.00,1,,1,,South Africa
851490 - Parts,"1,462,579",1.95,0.00,2,,2,,South Africa
851511 - - Soldering irons and guns,"13,410",2.70,0.00,1,,1,,South Africa
851519 - - Other,"49,421",2.35,0.00,2,,2,,South Africa
851521 - - Fully or partly automatic,"616,994",2.70,0.00,1,,1,,South Africa
851529 - - Other,"206,682",2.70,0.00,1,,1,,South Africa
851531 - - Fully or partly automatic,"504,501",2.70,0.00,1,,1,,South Africa
851539 - - Other,"88,614",2.70,0.00,3,,3,,South Africa
851580 - Other machines and apparatus,"460,111",2.70,0.00,2,,2,,South Africa
851590 - Parts,"11,204,128",1.35,0.00,2,,1,,South Africa
851610 - Electric instantaneous or storage water heaters and immersion heaters,"53,678",2.70,0.00,2,,2,,South Africa
