Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","239,634",10.00,10.00,2,,,,Albania
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","225,740",10.00,10.00,3,,,,Albania
"870324 -- Of a cylinder capacity exceeding 3,000 cc","356,918",10.00,10.00,2,,,,Albania
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Albania
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","755,225",10.00,10.00,3,,,,Albania
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Albania
870390 - Other,,10.00,10.00,2,,,,Albania
870410 - Dumpers designed for off-highway use,"27,177",0.00,0.00,2,,,,Albania
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"485,206",15.83,15.83,3,,,,Albania
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Albania
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Albania
870490 - Other,,10.00,10.00,1,,,,Albania
870510 - Crane lorries,"384,453",3.70,3.70,1,,,,Albania
870520 - Mobile drilling derricks,"299,171",3.70,3.70,1,,,,Albania
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Albania
870540 - Concrete-mixer lorries,"10,606",3.70,3.70,1,,,,Albania
870590 - Other,"94,628",3.70,3.70,3,,,,Albania
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Albania
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Albania
870790 - Other,"562,468",4.50,4.50,2,,,,Albania
870810 - Bumpers and parts thereof,172,3.75,3.75,2,,,,Albania
870821 -- Safety seat belts,,3.75,3.75,2,,,,Albania
870829 -- Other,888,3.75,3.75,2,,,,Albania
870830 - Brakes and servo-brakes; parts thereof,"98,857",4.00,4.00,3,,,,Albania
870840 - Gear boxes and parts thereof,451,3.88,3.88,4,,,,Albania
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","11,070",4.00,4.00,5,,,,Albania
870870 - Road wheels and parts and accessories thereof,"2,744",3.75,3.75,4,,,,Albania
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Albania
870891 -- Radiators and parts thereof,159,3.88,3.88,4,,,,Albania
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Albania
870893 -- Clutches and parts thereof,159,3.75,3.75,2,,,,Albania
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",636,3.88,3.88,4,,,,Albania
870895 -- Safety airbags with inflater system; parts thereof,212,3.67,3.67,3,,,,Albania
870899 -- Other,"38,697",3.67,3.67,3,,,,Albania
870911 -- Electrical,,3.00,3.00,2,,,,Albania
870919 -- Other,"2,095",3.00,3.00,2,,,,Albania
870990 - Parts,,3.50,3.50,1,,,,Albania
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Albania
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Albania
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Albania
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Albania
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Albania
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Albania
871190 - Other,,6.00,6.00,1,,,,Albania
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,14.67,14.67,3,,,,Albania
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Albania
871390 - Other,,0.00,0.00,1,,,,Albania
871411 -- Saddles,,3.70,3.70,1,,,,Albania
871419 -- Other,,3.70,3.70,1,,,,Albania
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Albania
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Albania
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Albania
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Albania
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Albania
871495 -- Saddles,,4.70,4.70,1,,,,Albania
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Albania
871499 -- Other,,4.70,4.70,4,,,,Albania
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Albania
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Albania
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Albania
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Albania
871639 -- Other,"34,468",2.70,2.70,5,,,,Albania
871640 - Other trailers and semi-trailers,"2,187",2.70,2.70,1,,,,Albania
871680 - Other vehicles,,1.70,1.70,1,,,,Albania
871690 - Parts,,1.70,1.70,4,,,,Albania
,2009,"2,225,348",6.30,6.30,188,,,,Albania
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Albania
870120 - Road tractors for semi-trailers,"154,056",16.00,16.00,2,,,,Albania
870130 - Track-laying tractors,,0.00,0.00,1,,,,Albania
870190 - Other,"74,385",0.88,0.88,8,,,,Albania
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Albania
870290 - Other,,12.40,12.40,5,,,,Albania
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Albania
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",697,10.00,10.00,2,,,,Albania
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","25,874",10.00,10.00,2,,,,Albania
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","104,736",10.00,10.00,3,,,,Albania
"870324 -- Of a cylinder capacity exceeding 3,000 cc","105,307",10.00,10.00,2,,,,Albania
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Albania
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","112,044",10.00,10.00,3,,,,Albania
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Albania
870390 - Other,,10.00,10.00,2,,,,Albania
870410 - Dumpers designed for off-highway use,"39,054",0.00,0.00,2,,,,Albania
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"14,645",15.83,15.83,3,,,,Albania
870423 -- g.v.w. exceeding 20 tonnes,"313,704",15.83,15.83,3,,,,Albania
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Albania
870490 - Other,,10.00,10.00,1,,,,Albania
870510 - Crane lorries,"41,844",3.70,3.70,1,,,,Albania
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Albania
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Albania
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Albania
870590 - Other,"428,762",3.70,3.70,3,,,,Albania
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Albania
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Albania
870790 - Other,"497,609",4.50,4.50,2,,,,Albania
870810 - Bumpers and parts thereof,739,3.75,3.75,2,,,,Albania
870821 -- Safety seat belts,167,3.75,3.75,2,,,,Albania
870829 -- Other,"1,827",3.75,3.75,2,,,,Albania
870830 - Brakes and servo-brakes; parts thereof,"3,933",4.00,4.00,3,,,,Albania
870840 - Gear boxes and parts thereof,"50,283",3.88,3.88,4,,,,Albania
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","14,590",4.00,4.00,5,,,,Albania
870870 - Road wheels and parts and accessories thereof,"9,694",3.75,3.75,4,,,,Albania
870880 - Suspension systems and parts thereof (including shock-absorbers),"2,692",3.80,3.80,5,,,,Albania
870891 -- Radiators and parts thereof,335,3.88,3.88,4,,,,Albania
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Albania
870893 -- Clutches and parts thereof,725,3.75,3.75,2,,,,Albania
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",181,3.88,3.88,4,,,,Albania
870895 -- Safety airbags with inflater system; parts thereof,474,3.67,3.67,3,,,,Albania
870899 -- Other,"78,667",3.67,3.67,3,,,,Albania
870911 -- Electrical,,3.00,3.00,2,,,,Albania
870919 -- Other,,3.00,3.00,2,,,,Albania
870990 - Parts,,3.50,3.50,1,,,,Albania
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Albania
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Albania
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Albania
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Albania
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Albania
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Albania
871190 - Other,,6.00,6.00,1,,,,Albania
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,14.67,14.67,3,,,,Albania
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Albania
871390 - Other,,0.00,0.00,1,,,,Albania
871411 -- Saddles,,3.70,3.70,1,,,,Albania
871419 -- Other,,3.70,3.70,1,,,,Albania
871420 - Of carriages for disabled persons,"5,858",0.00,0.00,1,,,,Albania
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Albania
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Albania
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Albania
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Albania
871495 -- Saddles,,4.70,4.70,1,,,,Albania
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Albania
871499 -- Other,,4.70,4.70,4,,,,Albania
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Albania
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Albania
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"15,705",2.70,2.70,1,,,,Albania
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Albania
871639 -- Other,"121,571",2.70,2.70,5,,,,Albania
871640 - Other trailers and semi-trailers,"3,682",2.70,2.70,1,,,,Albania
871680 - Other vehicles,907,1.70,1.70,1,,,,Albania
871690 - Parts,600,1.70,1.70,4,,,,Albania
,2008,"1,833,728",6.27,6.27,189,,,,Albania
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Albania
870120 - Road tractors for semi-trailers,"12,451",16.00,16.00,2,,,,Albania
870130 - Track-laying tractors,,0.00,0.00,2,,,,Albania
870190 - Other,,0.88,0.88,8,,,,Albania
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Albania
870290 - Other,,12.40,12.40,5,,,,Albania
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Albania
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Albania
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","34,423",10.00,10.00,2,,,,Albania
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","121,346",10.00,10.00,3,,,,Albania
"870324 -- Of a cylinder capacity exceeding 3,000 cc","3,662",10.00,10.00,2,,,,Albania
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Albania
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","379,551",10.00,10.00,3,,,,Albania
"870333 -- Of a cylinder capacity exceeding 2,500 cc","3,662",10.00,10.00,3,,,,Albania
870390 - Other,,10.00,10.00,2,,,,Albania
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Albania
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"15,263",15.83,15.83,3,,,,Albania
870423 -- g.v.w. exceeding 20 tonnes,"14,648",15.83,15.83,3,,,,Albania
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Albania
870490 - Other,,10.00,10.00,1,,,,Albania
870510 - Crane lorries,,3.70,3.70,1,,,,Albania
870520 - Mobile drilling derricks,"65,917",3.70,3.70,1,,,,Albania
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Albania
870540 - Concrete-mixer lorries,"14,648",3.70,3.70,1,,,,Albania
870590 - Other,"498,041",3.70,3.70,3,,,,Albania
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Albania
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Albania
870790 - Other,"527,381",4.50,4.50,2,,,,Albania
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Albania
870821 -- Safety seat belts,,3.75,3.75,2,,,,Albania
870829 -- Other,"1,201",3.75,3.75,2,,,,Albania
870830 - Brakes and servo-brakes; parts thereof,"5,903",4.00,4.00,3,,,,Albania
870840 - Gear boxes and parts thereof,850,3.88,3.88,4,,,,Albania
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,4.00,5,,,,Albania
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Albania
870880 - Suspension systems and parts thereof (including shock-absorbers),659,3.80,3.80,5,,,,Albania
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Albania
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,88,3.88,3.88,4,,,,Albania
870893 -- Clutches and parts thereof,205,3.75,3.75,2,,,,Albania
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",337,3.88,3.88,4,,,,Albania
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Albania
870899 -- Other,"129,666",3.67,3.67,3,,,,Albania
870911 -- Electrical,,3.00,3.00,2,,,,Albania
870919 -- Other,,3.00,3.00,2,,,,Albania
870990 - Parts,,3.50,3.50,1,,,,Albania
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Albania
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Albania
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Albania
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Albania
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Albania
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Albania
871190 - Other,"1,245",6.00,6.00,1,,,,Albania
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,14.67,14.67,3,,,,Albania
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Albania
871390 - Other,,0.00,0.00,1,,,,Albania
871411 -- Saddles,,3.70,3.70,1,,,,Albania
871419 -- Other,,3.70,3.70,1,,,,Albania
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Albania
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Albania
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Albania
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Albania
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Albania
871495 -- Saddles,,4.70,4.70,1,,,,Albania
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Albania
871499 -- Other,,4.70,4.70,4,,,,Albania
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Albania
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Albania
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Albania
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Albania
871639 -- Other,,2.70,2.70,5,,,,Albania
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Albania
871680 - Other vehicles,278,1.70,1.70,1,,,,Albania
871690 - Parts,"2,300",1.70,1.70,4,,,,Albania
,2007,"1,056,916",6.27,6.27,189,,,,Albania
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Albania
870120 - Road tractors for semi-trailers,"15,912",16.00,16.00,2,,,,Albania
870130 - Track-laying tractors,"17,131",0.00,0.00,2,,,,Albania
870190 - Other,"53,998",0.88,0.88,8,,,,Albania
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Albania
870290 - Other,,12.40,12.40,5,,,,Albania
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Albania
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Albania
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,371",10.00,10.00,2,,,,Albania
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","169,640",10.00,10.00,3,,,,Albania
"870324 -- Of a cylinder capacity exceeding 3,000 cc","22,709",10.00,10.00,2,,,,Albania
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Albania
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","88,288",10.00,10.00,3,,,,Albania
"870333 -- Of a cylinder capacity exceeding 2,500 cc","82,518",10.00,10.00,3,,,,Albania
870390 - Other,,10.00,10.00,2,,,,Albania
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Albania
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Albania
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Albania
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Albania
870490 - Other,,10.00,10.00,1,,,,Albania
870510 - Crane lorries,"54,820",3.70,3.70,1,,,,Albania
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Albania
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Albania
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Albania
870590 - Other,,3.70,3.70,3,,,,Albania
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Albania
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Albania
870790 - Other,"166,557",4.50,4.50,2,,,,Albania
870810 - Bumpers and parts thereof,247,3.75,3.75,2,,,,Albania
870821 -- Safety seat belts,,3.75,3.75,2,,,,Albania
870829 -- Other,,3.75,3.75,2,,,,Albania
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Albania
870840 - Gear boxes and parts thereof,288,3.88,3.88,4,,,,Albania
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","9,319",4.00,4.00,5,,,,Albania
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Albania
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Albania
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Albania
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Albania
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Albania
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Albania
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Albania
870899 -- Other,"355,850",3.67,3.67,3,,,,Albania
870911 -- Electrical,"5,784",3.00,3.00,2,,,,Albania
870919 -- Other,,3.00,3.00,2,,,,Albania
870990 - Parts,,3.50,3.50,1,,,,Albania
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Albania
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Albania
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,851",8.00,8.00,4,,,,Albania
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Albania
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Albania
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Albania
871190 - Other,,6.00,6.00,1,,,,Albania
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,14.67,14.67,3,,,,Albania
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Albania
871390 - Other,,0.00,0.00,1,,,,Albania
871411 -- Saddles,,3.70,3.70,1,,,,Albania
871419 -- Other,,3.70,3.70,1,,,,Albania
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Albania
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Albania
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Albania
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Albania
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Albania
871495 -- Saddles,,4.70,4.70,1,,,,Albania
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Albania
871499 -- Other,,4.70,4.70,4,,,,Albania
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Albania
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Albania
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Albania
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Albania
871639 -- Other,"7,538",2.70,2.70,5,,,,Albania
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Albania
871680 - Other vehicles,41,1.70,1.70,1,,,,Albania
871690 - Parts,"2,056",1.70,1.70,4,,,,Albania
,2006,"730,295",6.38,6.38,180,,,,Albania
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Albania
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Albania
870130 - Track-laying tractors,,0.00,0.00,2,,,,Albania
870190 - Other,,0.88,0.88,8,,,,Albania
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Albania
870290 - Other,,12.40,12.40,5,,,,Albania
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Albania
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","1,946",10.00,10.00,2,,,,Albania
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","15,996",10.00,10.00,2,,,,Albania
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","100,825",10.00,10.00,3,,,,Albania
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Albania
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","6,278",10.00,10.00,2,,,,Albania
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","133,847",10.00,10.00,3,,,,Albania
"870333 -- Of a cylinder capacity exceeding 2,500 cc","38,170",10.00,10.00,3,,,,Albania
870390 - Other,,10.00,10.00,2,,,,Albania
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Albania
870421 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Albania
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Albania
870431 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Albania
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Albania
870490 - Other,,10.00,10.00,1,,,,Albania
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Albania
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Albania
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Albania
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Albania
870590 - Other,,3.70,3.70,3,,,,Albania
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Albania
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Albania
870790 - Other,,4.50,4.50,2,,,,Albania
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Albania
870821 -- Safety seat belts,"22,161",3.75,3.75,2,,,,Albania
870829 -- Other,,3.75,3.75,2,,,,Albania
870831 -- Mounted brake linings,,4.00,4.00,3,,,,Albania
870839 -- Other,,3.75,3.75,2,,,,Albania
870840 - Gear boxes (transmissions),,3.75,3.75,2,,,,Albania
"870850 - Drive- Axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Albania
870860 - Non-driving axles and parts thereof,13,4.00,4.00,3,,,,Albania
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Albania
870880 - Suspension shock- Absorbers,,3.75,3.75,2,,,,Albania
870891 -- Radiators,,3.75,3.75,2,,,,Albania
870892 -- Silencers (mufflers) and exhaust pipes,,3.75,3.75,2,,,,Albania
870893 -- Clutches and parts thereof,100,3.75,3.75,2,,,,Albania
"870894 -- Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Albania
870899 -- Other,"408,572",3.50,3.50,6,,,,Albania
870911 -- Electrical,,3.00,3.00,2,,,,Albania
870919 -- Other,,3.00,3.00,2,,,,Albania
870990 - Parts,,3.50,3.50,1,,,,Albania
