Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
391510 - Of polymers of ethylene,,7.50,7.50,1,,,,Brazil
391520 - Of polymers of styrene,,7.50,7.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,"8,070",7.50,7.50,2,,,,Brazil
391590 - Of other plastics,"52,713",7.50,7.50,17,,,,Brazil
391610 - Of polymers of ethylene,,10.00,10.00,3,,,,Brazil
391620 - Of polymers of vinyl chloride,"1,237",10.00,10.00,4,,,,Brazil
391690 - Of other plastics,,10.00,10.00,17,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,10.00,10.00,2,,,,Brazil
391721 -- Of polymers of ethylene,968,10.00,10.00,2,,,,Brazil
391722 -- Of polymers of propylene,,10.00,10.00,1,,,,Brazil
391723 -- Of polymers of vinyl chloride,"2,729",10.00,10.00,2,,,,Brazil
391729 -- Of other plastics,323,10.00,10.00,6,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","4,693",10.00,10.00,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,562",10.00,10.00,3,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,10.00,10.00,1,,,,Brazil
391739 -- Other,"5,906",10.00,10.00,3,,,,Brazil
391740 - Fittings,32,10.00,10.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,10.00,10.00,2,,,,Brazil
391890 - Of other plastics,,10.00,10.00,3,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,,10.00,10.00,1,,,,Brazil
391990 - Other,"25,978",10.00,10.00,3,,,,Brazil
392010 - Of polymers of ethylene,"201,770",10.00,10.00,6,,,,Brazil
392020 - Of polymers of propylene,,10.00,10.00,3,,,,Brazil
392030 - Of polymers of styrene,,10.00,10.00,3,,,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,,10.00,10.00,1,,,,Brazil
392049 -- Other,,10.00,10.00,1,,,,Brazil
392051 -- Of poly(methyl methacrylate),"24,053",10.00,10.00,6,,,,Brazil
392059 -- Other,"24,335",10.00,10.00,6,,,,Brazil
392061 -- Of polycarbonates,,10.00,10.00,3,,,,Brazil
392062 -- Of poly(ethylene terephthalate),,10.00,10.00,3,,,,Brazil
392063 -- Of unsaturated polyesters,,10.00,10.00,3,,,,Brazil
392069 -- Of other polyesters,,10.00,10.00,12,,,,Brazil
392071 -- Of regenerated cellulose,,10.00,10.00,7,,,,Brazil
392073 -- Of cellulose acetate,,10.00,10.00,9,,,,Brazil
392079 -- Of other cellulose derivatives,,10.00,10.00,6,,,,Brazil
392091 -- Of poly(vinyl butyral),,10.00,10.00,3,,,,Brazil
392092 -- Of polyamides,,10.00,10.00,6,,,,Brazil
392093 -- Of amino-resins,,10.00,10.00,3,,,,Brazil
392094 -- Of phenolic resins,,10.00,10.00,3,,,,Brazil
392099 -- Of other plastics,,10.00,10.00,19,,,,Brazil
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,,10.00,10.00,1,,,,Brazil
392113 -- Of polyurethanes,,10.00,10.00,2,,,,Brazil
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,Brazil
392119 -- Of other plastics,"186,866",10.00,10.00,1,,,,Brazil
392190 - Other,"32,280",10.00,10.00,22,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,10.00,1,,,,Brazil
392220 - Lavatory seats and covers,,10.00,10.00,1,,,,Brazil
392290 - Other,"73,085",10.00,10.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles",71,10.00,10.00,5,,,,Brazil
392321 -- Of polymers of ethylene,,10.00,10.00,1,,,,Brazil
392329 -- Of other plastics,"5,912",10.00,10.00,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","27,366",10.00,10.00,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,10.00,10.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","11,838",10.00,10.00,2,,,,Brazil
392390 - Other,"66,682",10.00,10.00,3,,,,Brazil
392410 - Tableware and kitchenware,"23,194",10.00,10.00,2,,,,Brazil
392490 - Other,"41,678",10.00,10.00,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,10.00,10.00,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,10.00,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,10.00,1,,,,Brazil
392590 - Other,,10.00,10.00,2,,,,Brazil
392610 - Office or school supplies,142,10.00,10.00,4,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,10.00,10.00,10,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","6,631",10.00,10.00,2,,,,Brazil
392640 - Statuettes and other ornamental articles,,10.00,10.00,13,,,,Brazil
392690 - Other,"519,201",10.00,10.00,16,,,,Brazil
,2006,"3,931,106",12.10,12.10,413,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"1,085,855",5.00,5.00,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"337,053",5.00,5.00,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"547,574",12.50,12.50,1,,,,Brazil
390190 - Other,,5.00,5.00,2,,,,Brazil
390210 - Polypropylene,,5.00,5.00,1,,,,Brazil
390220 - Polyisobutylene,"207,999",12.50,12.50,1,,,,Brazil
390230 - Propylene copolymers,,5.00,5.00,1,,,,Brazil
390290 - Other,"3,370",5.00,5.00,1,,,,Brazil
390311 -- Expansible,,5.00,5.00,1,,,,Brazil
390319 -- Other,,5.00,5.00,2,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,5.00,5.00,1,,,,Brazil
390390 - Other,"78,255",5.00,5.00,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances",,12.50,12.50,2,,,,Brazil
390421 -- Non-plasticised,,5.00,5.00,2,,,,Brazil
390422 -- Plasticised,,5.00,5.00,2,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"21,032",5.00,5.00,2,,,,Brazil
390440 - Other vinyl chloride copolymers,,12.50,12.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,,12.50,12.50,2,,,,Brazil
390461 -- Polytetrafluoroethylene,,12.50,12.50,1,,,,Brazil
390469 -- Other,"2,914",12.50,12.50,2,,,,Brazil
390490 - Other,,12.50,12.50,1,,,,Brazil
390512 -- In aqueous dispersion,,12.50,12.50,3,,,,Brazil
390519 -- Other,,12.50,12.50,3,,,,Brazil
390521 -- In aqueous dispersion,,12.50,12.50,1,,,,Brazil
390529 -- Other,,12.50,12.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",169,12.50,12.50,1,,,,Brazil
390591 -- Copolymers,,12.50,12.50,1,,,,Brazil
390599 -- Other,,12.50,12.50,2,,,,Brazil
390610 - Poly(methyl methacrylate),"27,903",12.50,12.50,2,,,,Brazil
390690 - Other,"1,502",12.50,12.50,4,,,,Brazil
390710 - Polyacetals,,12.50,12.50,1,,,,Brazil
390720 - Other polyethers,"31,074",12.50,12.50,2,,,,Brazil
390730 - Epoxide resins,,12.50,12.50,2,,,,Brazil
390740 - Polycarbonates,"114,279",12.50,12.50,1,,,,Brazil
390750 - Alkyd resins,,12.50,12.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),,12.50,12.50,3,,,,Brazil
390791 -- Unsaturated,"42,398",12.50,12.50,6,,,,Brazil
390799 -- Other,,12.50,12.50,3,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,12.50,12.50,2,,,,Brazil
390890 - Other,,12.50,12.50,3,,,,Brazil
390910 - Urea resins; thiourea resins,,12.50,12.50,2,,,,Brazil
390920 - Melamine resins,,12.50,12.50,2,,,,Brazil
390930 - Other amino-resins,560,12.50,12.50,2,,,,Brazil
390940 - Phenolic resins,306,12.50,12.50,7,,,,Brazil
390950 - Polyurethanes,"31,427",12.50,12.50,1,,,,Brazil
391000 Silicones in primary forms.,"41,041",12.50,12.50,3,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","18,407",12.50,12.50,2,,,,Brazil
391190 - Other,,12.50,12.50,2,,,,Brazil
391211 -- Non-plasticised,,12.50,12.50,5,,,,Brazil
391212 -- Plasticised,,12.50,12.50,4,,,,Brazil
391220 - Cellulose nitrates (including collodions),"21,007",12.50,12.50,4,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,108,12.50,12.50,1,,,,Brazil
391239 -- Other,,12.50,12.50,6,,,,Brazil
391290 - Other,"150,324",12.50,12.50,3,,,,Brazil
"391310 - Alginic acid, its salts and esters",,12.50,12.50,2,,,,Brazil
391390 - Other,,12.50,12.50,5,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,12.50,12.50,3,,,,Brazil
391510 - Of polymers of ethylene,,12.50,12.50,1,,,,Brazil
391520 - Of polymers of styrene,,12.50,12.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,12.50,12.50,2,,,,Brazil
391590 - Of other plastics,"8,398",12.50,12.50,17,,,,Brazil
391610 - Of polymers of ethylene,,12.50,12.50,3,,,,Brazil
391620 - Of polymers of vinyl chloride,,12.50,12.50,4,,,,Brazil
391690 - Of other plastics,,12.50,12.50,17,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,12.50,12.50,2,,,,Brazil
391721 -- Of polymers of ethylene,,12.50,12.50,2,,,,Brazil
391722 -- Of polymers of propylene,,12.50,12.50,1,,,,Brazil
391723 -- Of polymers of vinyl chloride,,12.50,12.50,2,,,,Brazil
391729 -- Of other plastics,,12.50,12.50,6,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,12.50,12.50,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","16,177",12.50,12.50,3,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,12.50,12.50,1,,,,Brazil
391739 -- Other,191,12.50,12.50,3,,,,Brazil
391740 - Fittings,,12.50,12.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,12.50,12.50,2,,,,Brazil
391890 - Of other plastics,,12.50,12.50,3,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,,12.50,12.50,1,,,,Brazil
391990 - Other,"157,783",12.50,12.50,3,,,,Brazil
392010 - Of polymers of ethylene,"86,197",12.50,12.50,6,,,,Brazil
392020 - Of polymers of propylene,,12.50,12.50,3,,,,Brazil
392030 - Of polymers of styrene,,12.50,12.50,3,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,,12.50,12.50,1,,,,Brazil
392049 -- Other,,12.50,12.50,1,,,,Brazil
392051 -- Of poly(methyl methacrylate),"4,271",12.50,12.50,6,,,,Brazil
392059 -- Other,,12.50,12.50,6,,,,Brazil
392061 -- Of polycarbonates,,12.50,12.50,3,,,,Brazil
392062 -- Of poly(ethylene terephthalate),260,12.50,12.50,3,,,,Brazil
392063 -- Of unsaturated polyesters,,12.50,12.50,3,,,,Brazil
392069 -- Of other polyesters,,12.50,12.50,12,,,,Brazil
392071 -- Of regenerated cellulose,,12.50,12.50,7,,,,Brazil
392072 -- Of vulcanised fibre,,12.50,12.50,3,,,,Brazil
392073 -- Of cellulose acetate,,12.50,12.50,9,,,,Brazil
392079 -- Of other cellulose derivatives,,12.50,12.50,6,,,,Brazil
392091 -- Of poly(vinyl butyral),"3,733",12.50,12.50,3,,,,Brazil
392092 -- Of polyamides,,12.50,12.50,6,,,,Brazil
392093 -- Of amino-resins,,12.50,12.50,3,,,,Brazil
392094 -- Of phenolic resins,,12.50,12.50,3,,,,Brazil
392099 -- Of other plastics,"16,139",12.50,12.50,19,,,,Brazil
392111 -- Of polymers of styrene,,12.50,12.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,,12.50,12.50,1,,,,Brazil
392113 -- Of polyurethanes,,12.50,12.50,2,,,,Brazil
392114 -- Of regenerated cellulose,,12.50,12.50,1,,,,Brazil
392119 -- Of other plastics,"148,881",12.50,12.50,1,,,,Brazil
392190 - Other,"246,684",12.50,12.50,22,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins",,12.50,12.50,1,,,,Brazil
392220 - Lavatory seats and covers,,12.50,12.50,1,,,,Brazil
392290 - Other,283,12.50,12.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles",,12.50,12.50,5,,,,Brazil
392321 -- Of polymers of ethylene,,12.50,12.50,1,,,,Brazil
392329 -- Of other plastics,"41,944",12.50,12.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","1,632",12.50,12.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,12.50,12.50,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","35,503",12.50,12.50,2,,,,Brazil
392390 - Other,"61,748",12.50,12.50,3,,,,Brazil
392410 - Tableware and kitchenware,,12.50,12.50,2,,,,Brazil
392490 - Other,,12.50,12.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,12.50,12.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,12.50,12.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,12.50,12.50,1,,,,Brazil
392590 - Other,,12.50,12.50,2,,,,Brazil
392610 - Office or school supplies,600,12.50,12.50,4,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,12.50,12.50,10,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","1,743",12.50,12.50,2,,,,Brazil
392640 - Statuettes and other ornamental articles,73,12.50,12.50,13,,,,Brazil
392690 - Other,"334,306",12.50,12.50,16,,,,Brazil
,2005,"11,254,671",15.00,15.00,412,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"60,675",15.00,15.00,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"98,883",15.00,15.00,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"6,356,806",15.00,15.00,1,,,,Brazil
390190 - Other,"52,945",15.00,15.00,2,,,,Brazil
390210 - Polypropylene,"324,182",15.00,15.00,1,,,,Brazil
390220 - Polyisobutylene,"78,399",15.00,15.00,1,,,,Brazil
390230 - Propylene copolymers,"33,383",15.00,15.00,1,,,,Brazil
390290 - Other,996,15.00,15.00,1,,,,Brazil
390311 -- Expansible,,15.00,15.00,1,,,,Brazil
390319 -- Other,,15.00,15.00,2,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,15.00,15.00,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,15.00,15.00,1,,,,Brazil
390390 - Other,"21,888",15.00,15.00,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,752,357",15.00,15.00,2,,,,Brazil
390421 -- Non-plasticised,"537,255",15.00,15.00,2,,,,Brazil
390422 -- Plasticised,"336,789",15.00,15.00,2,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"5,860",15.00,15.00,2,,,,Brazil
390440 - Other vinyl chloride copolymers,,15.00,15.00,1,,,,Brazil
390450 - Vinylidene chloride polymers,,15.00,15.00,2,,,,Brazil
390461 -- Polytetrafluoroethylene,,15.00,15.00,1,,,,Brazil
390469 -- Other,,15.00,15.00,2,,,,Brazil
390490 - Other,,15.00,15.00,1,,,,Brazil
390512 -- In aqueous dispersion,,15.00,15.00,3,,,,Brazil
390519 -- Other,,15.00,15.00,3,,,,Brazil
390521 -- In aqueous dispersion,,15.00,15.00,1,,,,Brazil
390529 -- Other,,15.00,15.00,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,15.00,15.00,1,,,,Brazil
390591 -- Copolymers,,15.00,15.00,1,,,,Brazil
390599 -- Other,,15.00,15.00,2,,,,Brazil
390610 - Poly(methyl methacrylate),"56,388",15.00,15.00,2,,,,Brazil
390690 - Other,"13,248",15.00,15.00,4,,,,Brazil
390710 - Polyacetals,,15.00,15.00,1,,,,Brazil
390720 - Other polyethers,,15.00,15.00,2,,,,Brazil
390730 - Epoxide resins,"24,364",15.00,15.00,2,,,,Brazil
390740 - Polycarbonates,"85,246",15.00,15.00,1,,,,Brazil
390750 - Alkyd resins,,15.00,15.00,1,,,,Brazil
390760 - Poly(ethylene terephthalate),,15.00,15.00,3,,,,Brazil
390791 -- Unsaturated,"36,267",15.00,15.00,6,,,,Brazil
390799 -- Other,"60,609",15.00,15.00,3,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",156,15.00,15.00,2,,,,Brazil
390890 - Other,469,15.00,15.00,3,,,,Brazil
390910 - Urea resins; thiourea resins,,15.00,15.00,2,,,,Brazil
390920 - Melamine resins,,15.00,15.00,2,,,,Brazil
390930 - Other amino-resins,"24,588",15.00,15.00,2,,,,Brazil
390940 - Phenolic resins,"4,917",15.00,15.00,7,,,,Brazil
390950 - Polyurethanes,"28,889",15.00,15.00,1,,,,Brazil
391000 Silicones in primary forms.,"4,856",15.00,15.00,3,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","15,167",15.00,15.00,2,,,,Brazil
391190 - Other,,15.00,15.00,2,,,,Brazil
391211 -- Non-plasticised,,15.00,15.00,5,,,,Brazil
391212 -- Plasticised,,15.00,15.00,4,,,,Brazil
391220 - Cellulose nitrates (including collodions),,15.00,15.00,4,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,,15.00,15.00,1,,,,Brazil
391239 -- Other,,15.00,15.00,6,,,,Brazil
391290 - Other,"114,645",15.00,15.00,3,,,,Brazil
"391310 - Alginic acid, its salts and esters",,15.00,15.00,2,,,,Brazil
391390 - Other,,15.00,15.00,5,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,15.00,15.00,3,,,,Brazil
391510 - Of polymers of ethylene,,15.00,15.00,1,,,,Brazil
391520 - Of polymers of styrene,,15.00,15.00,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,15.00,15.00,2,,,,Brazil
391590 - Of other plastics,"70,927",15.00,15.00,17,,,,Brazil
391610 - Of polymers of ethylene,,15.00,15.00,3,,,,Brazil
391620 - Of polymers of vinyl chloride,,15.00,15.00,4,,,,Brazil
391690 - Of other plastics,"10,405",15.00,15.00,17,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,15.00,15.00,2,,,,Brazil
391721 -- Of polymers of ethylene,,15.00,15.00,2,,,,Brazil
391722 -- Of polymers of propylene,,15.00,15.00,1,,,,Brazil
391723 -- Of polymers of vinyl chloride,,15.00,15.00,2,,,,Brazil
391729 -- Of other plastics,,15.00,15.00,6,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,15.00,15.00,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","4,406",15.00,15.00,3,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,15.00,15.00,1,,,,Brazil
391739 -- Other,"74,146",15.00,15.00,3,,,,Brazil
391740 - Fittings,,15.00,15.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,15.00,15.00,2,,,,Brazil
391890 - Of other plastics,63,15.00,15.00,3,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,,15.00,15.00,1,,,,Brazil
391990 - Other,"4,388",15.00,15.00,3,,,,Brazil
392010 - Of polymers of ethylene,"131,410",15.00,15.00,6,,,,Brazil
392020 - Of polymers of propylene,,15.00,15.00,3,,,,Brazil
392030 - Of polymers of styrene,,15.00,15.00,3,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,,15.00,15.00,1,,,,Brazil
392049 -- Other,,15.00,15.00,1,,,,Brazil
392051 -- Of poly(methyl methacrylate),"24,565",15.00,15.00,6,,,,Brazil
392059 -- Other,,15.00,15.00,6,,,,Brazil
392061 -- Of polycarbonates,,15.00,15.00,3,,,,Brazil
392062 -- Of poly(ethylene terephthalate),,15.00,15.00,3,,,,Brazil
392063 -- Of unsaturated polyesters,,15.00,15.00,3,,,,Brazil
392069 -- Of other polyesters,,15.00,15.00,12,,,,Brazil
392071 -- Of regenerated cellulose,,15.00,15.00,7,,,,Brazil
392072 -- Of vulcanised fibre,,15.00,15.00,3,,,,Brazil
392073 -- Of cellulose acetate,,15.00,15.00,9,,,,Brazil
392079 -- Of other cellulose derivatives,,15.00,15.00,6,,,,Brazil
392091 -- Of poly(vinyl butyral),,15.00,15.00,3,,,,Brazil
392092 -- Of polyamides,,15.00,15.00,6,,,,Brazil
392093 -- Of amino-resins,,15.00,15.00,3,,,,Brazil
392094 -- Of phenolic resins,,15.00,15.00,3,,,,Brazil
392099 -- Of other plastics,,15.00,15.00,19,,,,Brazil
392111 -- Of polymers of styrene,,15.00,15.00,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,,15.00,15.00,1,,,,Brazil
392113 -- Of polyurethanes,"2,002",15.00,15.00,2,,,,Brazil
392114 -- Of regenerated cellulose,,15.00,15.00,1,,,,Brazil
392119 -- Of other plastics,"84,760",15.00,15.00,1,,,,Brazil
392190 - Other,"179,369",15.00,15.00,22,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","1,473",15.00,15.00,1,,,,Brazil
392220 - Lavatory seats and covers,,15.00,15.00,1,,,,Brazil
392290 - Other,,15.00,15.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","8,928",15.00,15.00,5,,,,Brazil
392321 -- Of polymers of ethylene,240,15.00,15.00,1,,,,Brazil
392329 -- Of other plastics,"1,584",15.00,15.00,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","94,620",15.00,15.00,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,15.00,15.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","52,040",15.00,15.00,2,,,,Brazil
392390 - Other,"15,384",15.00,15.00,3,,,,Brazil
392410 - Tableware and kitchenware,913,15.00,15.00,2,,,,Brazil
392490 - Other,,15.00,15.00,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,15.00,15.00,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,15.00,15.00,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,15.00,15.00,1,,,,Brazil
392590 - Other,,15.00,15.00,2,,,,Brazil
392610 - Office or school supplies,,15.00,15.00,4,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1,040",15.00,15.00,10,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","1,487",15.00,15.00,2,,,,Brazil
392640 - Statuettes and other ornamental articles,,15.00,15.00,13,,,,Brazil
392690 - Other,"360,293",15.00,15.00,15,,,,Brazil
,2004,"4,725,388",20.00,20.00,413,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"116,157",20.00,20.00,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"58,766",20.00,20.00,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"2,726,283",20.00,20.00,1,,,,Brazil
390190 - Other,"236,511",20.00,20.00,2,,,,Brazil
390210 - Polypropylene,,20.00,20.00,1,,,,Brazil
390220 - Polyisobutylene,"49,580",20.00,20.00,1,,,,Brazil
390230 - Propylene copolymers,,20.00,20.00,1,,,,Brazil
390290 - Other,59,20.00,20.00,1,,,,Brazil
390311 -- Expansible,,20.00,20.00,1,,,,Brazil
390319 -- Other,"64,452",20.00,20.00,2,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,20.00,20.00,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,20.00,20.00,1,,,,Brazil
390390 - Other,"119,514",20.00,20.00,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances",,20.00,20.00,2,,,,Brazil
390421 -- Non-plasticised,"17,097",20.00,20.00,2,,,,Brazil
390422 -- Plasticised,,20.00,20.00,2,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,,20.00,20.00,2,,,,Brazil
390440 - Other vinyl chloride copolymers,,20.00,20.00,1,,,,Brazil
390450 - Vinylidene chloride polymers,,20.00,20.00,2,,,,Brazil
390461 -- Polytetrafluoroethylene,,20.00,20.00,1,,,,Brazil
390469 -- Other,"10,442",20.00,20.00,2,,,,Brazil
390490 - Other,,20.00,20.00,1,,,,Brazil
390512 -- In aqueous dispersion,,20.00,20.00,3,,,,Brazil
390519 -- Other,,20.00,20.00,3,,,,Brazil
390521 -- In aqueous dispersion,,20.00,20.00,1,,,,Brazil
390529 -- Other,,20.00,20.00,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,20.00,20.00,1,,,,Brazil
390591 -- Copolymers,,20.00,20.00,1,,,,Brazil
390599 -- Other,,20.00,20.00,2,,,,Brazil
390610 - Poly(methyl methacrylate),,20.00,20.00,2,,,,Brazil
390690 - Other,"76,169",20.00,20.00,4,,,,Brazil
390710 - Polyacetals,,20.00,20.00,1,,,,Brazil
390720 - Other polyethers,"20,989",20.00,20.00,2,,,,Brazil
390730 - Epoxide resins,,20.00,20.00,2,,,,Brazil
390740 - Polycarbonates,"13,389",20.00,20.00,1,,,,Brazil
390750 - Alkyd resins,19,20.00,20.00,1,,,,Brazil
390760 - Poly(ethylene terephthalate),,20.00,20.00,3,,,,Brazil
390791 -- Unsaturated,,20.00,20.00,6,,,,Brazil
390799 -- Other,"60,526",20.00,20.00,3,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,20.00,20.00,2,,,,Brazil
390890 - Other,"1,881",20.00,20.00,3,,,,Brazil
390910 - Urea resins; thiourea resins,,20.00,20.00,2,,,,Brazil
390920 - Melamine resins,,20.00,20.00,2,,,,Brazil
390930 - Other amino-resins,"16,408",20.00,20.00,2,,,,Brazil
390940 - Phenolic resins,"3,122",20.00,20.00,7,,,,Brazil
390950 - Polyurethanes,"50,942",20.00,20.00,1,,,,Brazil
391000 Silicones in primary forms.,"2,944",20.00,20.00,3,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","44,059",20.00,20.00,2,,,,Brazil
391190 - Other,,20.00,20.00,2,,,,Brazil
391211 -- Non-plasticised,,20.00,20.00,5,,,,Brazil
391212 -- Plasticised,,20.00,20.00,4,,,,Brazil
391220 - Cellulose nitrates (including collodions),,20.00,20.00,4,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,,20.00,20.00,1,,,,Brazil
391239 -- Other,"2,357",20.00,20.00,6,,,,Brazil
391290 - Other,"53,657",20.00,20.00,3,,,,Brazil
"391310 - Alginic acid, its salts and esters",,20.00,20.00,2,,,,Brazil
391390 - Other,,20.00,20.00,5,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,20.00,20.00,3,,,,Brazil
391510 - Of polymers of ethylene,"15,550",20.00,20.00,1,,,,Brazil
391520 - Of polymers of styrene,,20.00,20.00,1,,,,Brazil
