Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
852990 - Other,"1,375,495,028",2.67,0.00,6,,5,,India
853010 - Equipment for railways or tramways,"60,332",1.70,0.00,1,,1,,India
853080 - Other equipment,"118,482",1.70,0.00,1,,1,,India
853090 - Parts,"140,681",1.70,0.00,1,,1,,India
853110 - Burglar or fire alarms and similar apparatus,"2,573,592",2.20,0.00,2,,2,,India
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"13,142,242",0.00,0.00,3,,,,India
853180 - Other apparatus,"3,377,309",1.10,0.00,2,,1,,India
853190 - Parts,"2,243,811",1.10,0.00,2,,1,,India
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"1,149,328",0.00,0.00,1,,,,India
853221 -- Tantalum,"1,594,425",0.00,0.00,1,,,,India
853222 -- Aluminium electrolytic,"20,589,417",0.00,0.00,1,,,,India
"853223 -- Ceramic dielectric, single layer","261,979",0.00,0.00,1,,,,India
"853224 -- Ceramic dielectric, multilayer","37,690,391",0.00,0.00,1,,,,India
853225 -- Dielectric of paper or plastics,"1,883,225",0.00,0.00,1,,,,India
853229 -- Other,"8,779,085",0.00,0.00,1,,,,India
853230 -Variable or adjustable (pre-set) capacitors,"113,855",0.00,0.00,1,,,,India
853290 - Parts,"598,425",0.00,0.00,1,,,,India
"853310 - Fixed carbon resistors, composition or film types","497,068",0.00,0.00,1,,,,India
853321 -- For a power handling capacity not exceeding 20 W,"5,729,143",0.00,0.00,1,,,,India
853329 -- Other,"722,209",0.00,0.00,1,,,,India
853331 -- For a power handling capacity not exceeding 20 W,"42,771",0.00,0.00,1,,,,India
853339 -- Other,"355,487",0.00,0.00,1,,,,India
"853340 - Other variable resistors, including rheostats and potentiometers","10,063,455",0.00,0.00,2,,,,India
853390 - Parts,"70,218",0.00,0.00,1,,,,India
853400 Printed circuits.,"117,635,686",0.00,0.00,3,,,,India
853510 - Fuses,"36,098",2.70,0.00,1,,1,,India
853521 -- For a voltage of less than 72.5 kV,"477,889",2.70,0.00,1,,1,,India
853529 -- Other,"639,154",2.70,0.00,1,,1,,India
853530 - Isolating switches and make-and-break switches,"637,177",2.70,0.00,2,,2,,India
"853540 - Lightning arresters, voltage limiters and surge suppressors","369,722",2.70,0.00,1,,1,,India
853590 - Other,"637,407",2.70,0.00,1,,1,,India
853610 - Fuses,"5,820,418",2.30,0.00,3,,3,,India
853620 - Automatic circuit breakers,"8,518,882",2.30,0.00,2,,2,,India
853630 - Other apparatus for protecting electrical circuits,"6,628,352",2.30,0.00,3,,3,,India
853641 -- For a voltage not exceeding 60 V,"10,103,849",2.30,0.00,2,,2,,India
853649 -- Other,"3,809,070",2.30,0.00,1,,1,,India
853650 - Other switches,"70,273,562",1.31,0.00,7,,4,,India
853661 -- Lamp-holders,"132,397",2.30,0.00,2,,2,,India
853669 -- Other,"59,043,126",0.77,0.00,3,,1,,India
"853670 - Connectors for optical fibres, optical fibre bundles or cables","2,984,441",3.00,0.00,1,,1,,India
853690 - Other apparatus,"17,002,154",1.15,0.00,4,,2,,India
"853710 - For a voltage not exceeding 1,000 V","262,327,267",2.10,0.00,3,,3,,India
"853720 - For a voltage exceeding 1,000 V","2,602,729",2.10,0.00,2,,2,,India
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","487,159",2.20,0.00,1,,1,,India
853890 - Other,"66,705,214",1.23,0.00,4,,2,,India
853910 - Sealed beam lamp units,"306,544",2.70,0.00,1,,1,,India
853921 -- Tungsten halogen,"19,315,383",2.70,0.00,3,,3,,India
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","424,603",2.70,0.00,2,,2,,India
853929 -- Other,"3,070,767",2.70,0.00,3,,3,,India
"853931 -- Fluorescent, hot cathode","266,316",2.70,0.00,2,,2,,India
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"79,565",2.70,0.00,2,,2,,India
853939 -- Other,"2,110,023",2.70,0.00,1,,1,,India
853941 -- Arc-lamps,"30,254",2.70,0.00,1,,1,,India
853949 -- Other,"3,245,158",2.70,0.00,1,,1,,India
853990 - Parts,"1,193,190",2.70,0.00,2,,2,,India
854011 -- Colour,,14.00,0.00,1,,1,,India
854012 -- Monochrome,30,7.50,0.00,1,,1,,India
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"5,245",2.70,0.00,2,,2,,India
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","1,564",2.60,0.00,1,,1,,India
854060 - Other cathode-ray tubes,"20,513",2.60,0.00,1,,1,,India
854071 -- Magnetrons,"864,777",2.70,0.00,1,,1,,India
854079 -- Other,"105,662",2.70,0.00,1,,1,,India
854081 -- Receiver or amplifier valves and tubes,"62,944",2.70,0.00,1,,1,,India
854089 -- Other,"42,921",2.70,0.00,1,,1,,India
854091 -- Of cathode-ray tubes,"1,706",2.70,0.00,1,,1,,India
854099 -- Other,"18,568",2.70,0.00,1,,1,,India
"854110 - Diodes, other than photosensitive or light emitting diodes","21,612,676",0.00,0.00,1,,,,India
854121 -- With a dissipation rate of less than 1 W,"5,968,343",0.00,0.00,1,,,,India
854129 -- Other,"50,864,674",0.00,0.00,1,,,,India
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","1,852,241",0.00,0.00,1,,,,India
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","175,294,373",0.00,0.00,2,,,,India
854150 - Other semiconductor devices,"2,246,479",0.00,0.00,1,,,,India
854160 -Mounted piezo-electric crystals,"10,010,925",0.00,0.00,1,,,,India
854190 - Parts,"512,254",0.00,0.00,1,,,,India
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","688,673,921",0.00,0.00,2,,,,India
854232 -- Memories,"361,881,908",0.00,0.00,9,,,,India
854233 -- Amplifiers,"21,579,881",0.00,0.00,1,,,,India
854239 -- Other,"966,257,009",0.00,0.00,2,,,,India
854290 - Parts,"12,861,820",0.00,0.00,1,,,,India
854310 - Particle accelerators,"76,259",4.00,0.00,1,,1,,India
854320 - Signal generators,"5,623,345",3.70,0.00,1,,1,,India
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis","626,299",3.70,0.00,1,,1,,India
854370 - Other machines and apparatus,"170,679,621",2.96,0.00,5,,4,,India
854390 - Parts,"6,225,163",3.70,0.00,1,,1,,India
854411 -- Of copper,"656,207",3.70,0.00,2,,2,,India
854419 -- Other,"2,112,101",3.70,0.00,1,,1,,India
854420 - Co-axial cable and other co-axial electric conductors,"8,809,015",3.70,0.00,1,,1,,India
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","17,759,883",3.70,0.00,1,,1,,India
854442 -- Fitted with connectors,"37,747,549",1.65,0.00,2,,1,,India
854449 -- Other,"32,526,332",2.96,0.00,5,,4,,India
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","2,214,237",3.70,0.00,2,,2,,India
854470 - Optical fibre cables,"28,994,857",0.00,0.00,1,,,,India
854511 -- Of a kind used for furnaces,"7,170",2.70,0.00,1,,1,,India
854519 -- Other,"215,023",2.70,0.00,1,,1,,India
854520 - Brushes,"335,118",2.70,0.00,1,,1,,India
854590 - Other,"1,446,916",2.20,0.00,2,,2,,India
854610 - Of glass,,3.70,0.00,1,,1,,India
854620 - Of ceramics,"285,415",4.70,0.00,1,,1,,India
854690 - Other,"240,138",3.70,0.00,2,,2,,India
854710 - Insulating fittings of ceramics,"9,544,867",4.70,0.00,1,,1,,India
854720 - Insulating fittings of plastics,"11,715,423",3.70,0.00,1,,1,,India
854790 - Other,"187,596",3.70,0.00,1,,1,,India
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,0.00,5,,3,,India
854890 - Other,"282,144,826",1.35,0.00,2,,1,,India
,2014,"11,169,848,237",3.03,0.22,501,,375,,India
850110 -Motors of an output not exceeding 37.5 W,"47,223,564",3.20,0.00,4,,4,,India
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"6,068,736",2.70,0.00,1,,1,,India
850131 -- Of an output not exceeding 750 W,"18,722,453",2.70,0.00,1,,1,,India
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"515,939",2.70,0.00,1,,1,,India
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"1,322,776",2.70,0.00,1,,1,,India
850134 -- Of an output exceeding 375 kW,"406,095",2.70,0.00,1,,1,,India
"850140 - Other AC motors, single-phase","4,094,507",2.70,0.00,2,,2,,India
850151 -- Of an output not exceeding 750 W,"10,064,196",2.70,0.00,1,,1,,India
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"2,876,458",2.70,0.00,3,,3,,India
850153 -- Of an output exceeding 75 kW,"10,855,913",2.70,0.00,4,,4,,India
850161 -- Of an output not exceeding 75 kVA,"1,611,861",2.70,0.00,2,,2,,India
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"17,518",2.70,0.00,1,,1,,India
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"11,569",2.70,0.00,1,,1,,India
850164 -- Of an output exceeding 750 kVA,"7,641,941",2.70,0.00,1,,1,,India
850211 -- Of an output not exceeding 75 kVA,"69,728",2.70,0.00,2,,2,,India
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"291,872",2.70,0.00,1,,1,,India
850213 -- Of an output exceeding 375 kVA,"7,771,571",2.70,0.00,3,,3,,India
850220 - Generating sets with spark-ignition internal combustion piston engines,"51,138",2.70,0.00,4,,4,,India
850231 -- Wind-powered,"122,887",2.70,0.00,1,,1,,India
850239 -- Other,"25,695,002",2.70,0.00,2,,2,,India
850240 - Electric rotary converters,"93,459",2.70,0.00,1,,1,,India
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"24,509,919",2.70,0.00,3,,3,,India
850410 - Ballasts for discharge lamps or tubes,"1,072,578",3.70,0.00,2,,2,,India
850421 -- Having a power handling capacity not exceeding 650 kVA,"149,585",3.70,0.00,1,,1,,India
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","599,438",3.70,0.00,2,,2,,India
"850423 -- Having a power handling capacity exceeding 10,000 kVA","23,650,381",3.70,0.00,1,,1,,India
850431 -- Having a power handling capacity not exceeding 1 kVA,"2,271,598",3.70,0.00,3,,3,,India
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"972,329",3.70,0.00,1,,1,,India
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"829,414",3.70,0.00,1,,1,,India
850434 -- Having a power handling capacity exceeding 500 kVA,"1,667,129",3.70,0.00,1,,1,,India
850440 - Static converters,"95,835,091",2.75,0.00,6,,5,,India
850450 - Other inductors,"14,145,613",1.85,0.00,2,,1,,India
850490 - Parts,"7,188,493",1.32,0.00,5,,3,,India
850511 -- Of metal,"2,541,417",2.20,0.00,1,,1,,India
850519 -- Other,"35,243,428",2.20,0.00,2,,2,,India
"850520 - Electro-magnetic couplings, clutches and brakes","11,044,740",2.20,0.00,1,,1,,India
"850590 - Other, including parts","26,394,378",1.93,0.00,3,,3,,India
850610 -Manganese dioxide,"1,368,222",4.70,0.00,4,,4,,India
850630 -Mercuric oxide,15,4.70,0.00,1,,1,,India
850640 - Silver oxide,,4.70,0.00,1,,1,,India
850650 - Lithium,"10,725,615",4.70,0.00,3,,3,,India
850660 - Air-zinc,"177,821",4.70,0.00,1,,1,,India
850680 - Other primary cells and primary batteries,"367,301",2.35,0.00,2,,1,,India
850690 - Parts,"168,402",4.70,0.00,1,,1,,India
"850710 - Lead-acid, of a kind used for starting piston engines","190,507,489",3.70,0.00,2,,2,,India
850720 - Other lead-acid accumulators,"10,295,449",3.70,0.00,2,,2,,India
850730 - Nickel-cadmium,"183,519",2.60,0.00,2,,2,,India
850740 - Nickel-iron,"13,561",2.70,0.00,1,,1,,India
850750 - Nickel-metal hydride,"265,251",2.70,0.00,1,,1,,India
850760 - Lithium-ion,"444,744,553",2.70,0.00,1,,1,,India
850780 - Other accumulators,"25,061,472",2.70,0.00,1,,1,,India
850790 - Parts,"5,634,007",2.70,0.00,2,,2,,India
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","26,536,267",2.20,0.00,1,,1,,India
850819 -- Other,"4,116,165",1.70,0.00,1,,1,,India
850860 - Other vacuum cleaners,"250,787",1.70,0.00,1,,1,,India
850870 - Parts,"1,657,971",1.70,0.00,1,,1,,India
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"42,501,763",2.20,0.00,1,,1,,India
850980 - Other appliances,"4,183,152",2.20,0.00,1,,1,,India
850990 - Parts,"1,298,285",2.20,0.00,1,,1,,India
851010 - Shavers,"95,830",2.20,0.00,1,,1,,India
851020 - Hair clippers,"47,461",2.20,0.00,1,,1,,India
851030 - Hair-removing appliances,"313,034",2.20,0.00,1,,1,,India
851090 - Parts,"20,039",2.20,0.00,1,,1,,India
851110 - Sparking plugs,"3,591,723",3.20,0.00,1,,1,,India
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"131,067",3.20,0.00,1,,1,,India
851130 - Distributors; ignition coils,"4,440,547",3.20,0.80,1,,1,,India
851140 - Starter motors and dual purpose starter-generators,"10,003,084",3.20,0.80,1,,1,,India
851150 - Other generators,"12,159,145",3.20,0.80,1,,1,,India
851180 - Other equipment,"290,767",3.20,0.00,1,,1,,India
851190 - Parts,"26,252,668",3.20,0.80,1,,1,,India
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"149,666",2.70,0.00,1,,1,,India
851220 - Other lighting or visual signalling equipment,"248,485,430",2.70,0.00,1,,1,,India
851230 - Sound signalling equipment,"3,631,957",2.45,0.00,2,,2,,India
"851240 -Windscreen wipers, defrosters and demisters","10,734,073",2.70,0.00,1,,1,,India
851290 - Parts,"66,187,179",2.45,0.00,2,,2,,India
851310 - Lamps,"1,210,761",5.70,2.80,1,,1,,India
851390 - Parts,"47,857",5.70,0.00,1,,1,,India
851410 - Resistance heated furnaces and ovens,"1,995,993",2.20,0.00,2,,2,,India
851420 - Furnaces and ovens functioning by induction or dielectric loss,"1,366,191",2.20,0.00,2,,2,,India
851430 - Other furnaces and ovens,"1,595,441",2.20,0.00,1,,1,,India
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"62,526",2.20,0.00,1,,1,,India
851490 - Parts,"1,113,272",2.20,0.00,1,,1,,India
851511 -- Soldering irons and guns,"28,326",2.70,0.00,1,,1,,India
851519 -- Other,"880,574",2.70,0.00,1,,1,,India
851521 -- Fully or partly automatic,"12,779,775",2.70,0.00,1,,1,,India
851529 -- Other,"1,011,299",2.70,0.00,1,,1,,India
851531 -- Fully or partly automatic,"966,104",2.70,0.00,1,,1,,India
851539 -- Other,"456,254",2.70,0.00,3,,3,,India
851580 - Other machines and apparatus,"10,805,303",2.70,0.00,2,,2,,India
851590 - Parts,"6,057,728",2.70,0.00,1,,1,,India
851610 - Electric instantaneous or storage water heaters and immersion heaters,"931,849",2.70,0.00,2,,2,,India
851621 -- Storage heating radiators,,2.70,0.00,1,,1,,India
851629 -- Other,"3,256,651",2.70,0.00,4,,4,,India
851631 -- Hair dryers,"65,748",2.70,0.00,1,,1,,India
851632 -- Other hair-dressing apparatus,"7,549,774",2.70,0.00,1,,1,,India
851633 -- Hand-drying apparatus,"559,209",2.70,0.00,1,,1,,India
851640 - Electric smoothing irons,"31,093",2.70,0.00,1,,1,,India
851650 -Microwave ovens,"897,445",5.00,1.20,1,,1,,India
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","2,411,417",2.70,0.00,5,,5,,India
851671 -- Coffee or tea makers,"481,127",2.70,0.00,1,,1,,India
851672 -- Toasters,"48,803",2.70,0.00,1,,1,,India
851679 -- Other,"8,783,321",2.70,0.00,2,,2,,India
851680 - Electric heating resistors,"6,925,071",2.70,0.00,2,,2,,India
851690 - Parts,"2,922,284",2.70,0.00,1,,1,,India
851711 -- Line telephone sets with cordless handsets,"2,946,558",0.00,0.00,1,,,,India
851712 -- Telephones for cellular networks or for other wireless networks,"2,362,725,775",0.00,0.00,1,,,,India
851718 -- Other,"1,121,026",0.00,0.00,1,,,,India
851761 -- Base stations,"21,473,198",0.00,0.00,1,,,,India
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","128,221,808",0.00,0.00,1,,,,India
851769 -- Other,"12,534,712",1.86,0.46,5,,1,,India
851770 - Parts,"155,676,300",2.15,0.00,4,,2,,India
851810 -Microphones and stands therefor,"4,299,323",1.25,0.00,2,,1,,India
"851821 -- Single loudspeakers, mounted in their enclosures","696,799",4.50,0.00,1,,1,,India
"851822 -- Multiple loudspeakers, mounted in the same enclosure","2,593,404",4.50,0.00,1,,1,,India
851829 -- Other,"8,253,132",1.50,0.00,2,,1,,India
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","5,474,038",1.00,0.00,2,,1,,India
851840 - Audio-frequency electric amplifiers,"3,999,862",3.75,0.00,2,,2,,India
851850 - Electric sound amplifier sets,"5,749,681",2.00,0.00,1,,1,,India
851890 - Parts,"1,536,748",2.00,0.00,1,,1,,India
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment","16,048",6.67,0.00,3,,3,,India
851930 -Turntables (record-decks),"6,298",2.00,0.00,1,,1,,India
851950 -Telephone answering machines,"6,504",0.00,0.00,1,,,,India
"851981 -- Using magnetic, optical or semiconductor media","7,141,572",3.87,0.00,15,,12,,India
851989 -- Other,"886,831",3.38,0.00,4,,4,,India
852110 -Magnetic tape-type,"172,917",11.00,0.00,2,,2,,India
852190 - Other,"26,667,717",13.90,6.90,1,,1,,India
852210 - Pick-up cartridges,208,4.00,0.00,1,,1,,India
852290 - Other,"1,802,405",1.60,0.00,5,,2,,India
852321 -- Cards incorporating a magnetic stripe,"20,454",3.50,0.00,1,,1,,India
852329 -- Other,"2,413,883",1.40,0.00,5,,2,,India
852341 -- Unrecorded,"58,204",0.00,0.00,3,,,,India
852349 -- Other,"4,891,602",1.94,0.00,9,,5,,India
852351 -- Solid-state non-volatile storage devices,"104,231,366",0.88,0.00,4,,1,,India
852352 -- «Smart cards»,"1,542,447",1.85,0.00,2,,1,,India
852359 -- Other,"400,780",0.88,0.00,4,,1,,India
852380 - Other,"2,604,676",0.88,0.00,4,,1,,India
852550 -Transmission apparatus,"555,355",3.60,0.00,1,,1,,India
852560 -Transmission apparatus incorporating reception apparatus,"3,303,608",0.00,0.00,1,,,,India
"852580 -Television cameras, digital cameras and video camera recorders","118,515,610",5.36,0.00,5,,4,,India
852610 - Radar apparatus,"889,426",3.70,0.00,1,,1,,India
852691 -- Radio navigational aid apparatus,"100,587,607",3.70,0.90,2,,2,,India
852692 -- Radio remote control apparatus,"14,755,105",3.70,0.00,1,,1,,India
852712 -- Pocket-size radio cassette-players,"33,663",12.00,0.00,2,,2,,India
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"1,795,425",12.00,0.00,3,,3,,India
852719 -- Other,"156,495",0.00,0.00,1,,,,India
852721 -- Combined with sound recording or reproducing apparatus,"139,111,242",12.67,1.17,6,,6,,India
852729 -- Other,"3,376,902",12.00,0.00,1,,1,,India
852791 -- Combined with sound recording or reproducing apparatus,"561,466",12.00,0.00,5,,5,,India
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"7,351",4.50,0.00,2,,1,,India
852799 -- Other,"140,138",9.00,0.00,1,,1,,India
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,053,445",0.00,0.00,1,,,,India
852849 -- Other,"130,131",14.00,7.00,2,,2,,India
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"122,798,417",0.00,0.00,1,,,,India
852859 -- Other,"55,874,330",3.50,1.75,4,,1,,India
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"319,316",0.00,0.00,1,,,,India
852869 -- Other,"11,844,628",5.33,2.33,3,,2,,India
852871 -- Not designed to incorporate a video display or screen,"61,741,238",5.60,2.80,5,,2,,India
"852872 -- Other, colour","103,970,864",14.00,7.00,6,,6,,India
"852873 -- Other, monochrome","58,371",2.00,0.00,1,,1,,India
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"28,405,261",3.86,0.00,7,,7,,India
852990 - Other,"1,997,071,247",2.67,0.00,6,,5,,India
853010 - Equipment for railways or tramways,"102,485",1.70,0.00,1,,1,,India
853080 - Other equipment,"125,382",1.70,0.00,1,,1,,India
853090 - Parts,"165,515",1.70,0.00,1,,1,,India
853110 - Burglar or fire alarms and similar apparatus,"5,899,182",2.20,0.00,2,,2,,India
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"28,634,135",0.00,0.00,3,,,,India
853180 - Other apparatus,"5,157,323",1.10,0.00,2,,1,,India
853190 - Parts,"5,466,650",1.10,0.00,2,,1,,India
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"1,253,290",0.00,0.00,1,,,,India
853221 -- Tantalum,"1,965,937",0.00,0.00,1,,,,India
853222 -- Aluminium electrolytic,"22,046,037",0.00,0.00,1,,,,India
"853223 -- Ceramic dielectric, single layer","406,701",0.00,0.00,1,,,,India
"853224 -- Ceramic dielectric, multilayer","40,046,164",0.00,0.00,1,,,,India
853225 -- Dielectric of paper or plastics,"3,022,915",0.00,0.00,1,,,,India
853229 -- Other,"11,824,128",0.00,0.00,1,,,,India
853230 -Variable or adjustable (pre-set) capacitors,"124,165",0.00,0.00,1,,,,India
853290 - Parts,"583,446",0.00,0.00,1,,,,India
"853310 - Fixed carbon resistors, composition or film types","476,187",0.00,0.00,1,,,,India
853321 -- For a power handling capacity not exceeding 20 W,"5,934,095",0.00,0.00,1,,,,India
853329 -- Other,"835,951",0.00,0.00,1,,,,India
853331 -- For a power handling capacity not exceeding 20 W,"37,593",0.00,0.00,1,,,,India
853339 -- Other,"411,979",0.00,0.00,1,,,,India
"853340 - Other variable resistors, including rheostats and potentiometers","8,430,065",0.00,0.00,2,,,,India
853390 - Parts,"79,055",0.00,0.00,1,,,,India
853400 Printed circuits.,"141,439,081",0.00,0.00,3,,,,India
853510 - Fuses,"2,704",2.70,0.00,1,,1,,India
853521 -- For a voltage of less than 72.5 kV,"955,232",2.70,0.00,1,,1,,India
853529 -- Other,"3,967,297",2.70,0.00,1,,1,,India
853530 - Isolating switches and make-and-break switches,"1,058,552",2.70,0.00,2,,2,,India
"853540 - Lightning arresters, voltage limiters and surge suppressors","247,478",2.70,0.00,1,,1,,India
853590 - Other,"2,157,909",2.70,0.00,1,,1,,India
853610 - Fuses,"6,110,561",2.30,0.00,3,,3,,India
853620 - Automatic circuit breakers,"8,083,622",2.30,0.00,2,,2,,India
853630 - Other apparatus for protecting electrical circuits,"3,338,365",2.30,0.00,3,,3,,India
853641 -- For a voltage not exceeding 60 V,"10,252,695",2.30,0.00,2,,2,,India
853649 -- Other,"4,309,425",2.30,0.00,1,,1,,India
853650 - Other switches,"64,830,722",1.31,0.00,7,,4,,India
853661 -- Lamp-holders,"452,087",2.30,0.00,2,,2,,India
853669 -- Other,"67,582,823",0.77,0.00,3,,1,,India
"853670 - Connectors for optical fibres, optical fibre bundles or cables","2,525,309",3.00,0.00,1,,1,,India
853690 - Other apparatus,"16,882,715",1.15,0.00,4,,2,,India
"853710 - For a voltage not exceeding 1,000 V","201,765,488",2.10,0.00,3,,3,,India
"853720 - For a voltage exceeding 1,000 V","7,216,340",2.10,0.00,2,,2,,India
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","1,091,618",2.20,0.00,1,,1,,India
853890 - Other,"62,276,447",1.23,0.00,4,,2,,India
853910 - Sealed beam lamp units,"869,456",2.70,0.00,1,,1,,India
853921 -- Tungsten halogen,"25,238,075",2.70,0.00,3,,3,,India
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","775,337",2.70,0.00,2,,2,,India
853929 -- Other,"5,456,487",2.70,0.00,3,,3,,India
"853931 -- Fluorescent, hot cathode","651,583",2.70,0.00,2,,2,,India
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"175,837",2.70,0.00,2,,2,,India
853939 -- Other,"1,683,730",2.70,0.00,1,,1,,India
853941 -- Arc-lamps,"12,296",2.70,0.00,1,,1,,India
853949 -- Other,"3,206,059",2.70,0.00,1,,1,,India
853990 - Parts,"2,370,731",2.70,0.00,2,,2,,India
854011 -- Colour,697,14.00,0.00,1,,1,,India
854012 -- Monochrome,,7.50,0.00,1,,1,,India
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"35,956",2.70,0.00,2,,2,,India
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","1,091",2.60,0.00,1,,1,,India
854060 - Other cathode-ray tubes,,2.60,0.00,1,,1,,India
854071 -- Magnetrons,"898,081",2.70,0.00,1,,1,,India
854079 -- Other,"65,717",2.70,0.00,1,,1,,India
854081 -- Receiver or amplifier valves and tubes,"71,954",2.70,0.00,1,,1,,India
854089 -- Other,"120,347",2.70,0.00,1,,1,,India
854091 -- Of cathode-ray tubes,186,2.70,0.00,1,,1,,India
854099 -- Other,"40,557",2.70,0.00,1,,1,,India
"854110 - Diodes, other than photosensitive or light emitting diodes","22,576,557",0.00,0.00,1,,,,India
854121 -- With a dissipation rate of less than 1 W,"6,981,115",0.00,0.00,1,,,,India
854129 -- Other,"46,744,296",0.00,0.00,1,,,,India
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","1,696,325",0.00,0.00,1,,,,India
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","240,359,266",0.00,0.00,2,,,,India
854150 - Other semiconductor devices,"2,276,410",0.00,0.00,1,,,,India
854160 -Mounted piezo-electric crystals,"10,912,155",0.00,0.00,1,,,,India
854190 - Parts,"911,937",0.00,0.00,1,,,,India
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","494,350,206",0.00,0.00,2,,,,India
854232 -- Memories,"362,785,490",0.00,0.00,9,,,,India
854233 -- Amplifiers,"22,094,146",0.00,0.00,1,,,,India
854239 -- Other,"1,075,399,754",0.00,0.00,2,,,,India
854290 - Parts,"12,406,493",0.00,0.00,1,,,,India
854310 - Particle accelerators,"48,040",4.00,0.00,1,,1,,India
854320 - Signal generators,"5,268,826",3.70,0.00,1,,1,,India
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis","6,714,779",3.70,0.00,1,,1,,India
854370 - Other machines and apparatus,"239,206,647",2.96,0.00,5,,4,,India
854390 - Parts,"6,621,338",3.70,0.00,1,,1,,India
854411 -- Of copper,"857,540",3.70,0.00,2,,2,,India
854419 -- Other,"756,614",3.70,0.00,1,,1,,India
854420 - Co-axial cable and other co-axial electric conductors,"19,690,313",3.70,0.00,1,,1,,India
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","12,509,941",3.70,0.00,1,,1,,India
854442 -- Fitted with connectors,"40,291,343",1.65,0.00,2,,1,,India
854449 -- Other,"41,055,904",2.96,0.00,5,,4,,India
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","36,820,426",3.70,0.00,2,,2,,India
