Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.50,7.50,7,,,,"Saudi Arabia, Kingdom of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
,1998,"3,713,770",7.85,7.85,141,28,,,"Saudi Arabia, Kingdom of"
080111 - - Desiccated,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080119 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080121 - - In shell,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080122 - - Shelled,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080131 - - In shell,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080132 - - Shelled,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080211 - - In shell,"640,832",3.05,3.05,2,,,,"Saudi Arabia, Kingdom of"
080212 - - Shelled,,2.35,2.35,2,,,,"Saudi Arabia, Kingdom of"
080221 - - In shell,,3.50,3.50,1,,,,"Saudi Arabia, Kingdom of"
080222 - - Shelled,,3.50,3.50,1,,,,"Saudi Arabia, Kingdom of"
080231 - - In shell,,5.30,5.30,1,,,,"Saudi Arabia, Kingdom of"
080232 - - Shelled,,6.10,6.10,1,,,,"Saudi Arabia, Kingdom of"
080240 - Chestnuts (Castanea spp.),,6.10,6.10,1,,,,"Saudi Arabia, Kingdom of"
080250 - Pistachios,"66,987",1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
080290 - Other,,1.20,1.20,5,,,,"Saudi Arabia, Kingdom of"
"080300 Bananas, including plantains, fresh or dried",,17.30,17.30,3,1,,,"Saudi Arabia, Kingdom of"
080410 - Dates,"474,588",9.10,9.10,1,,,,"Saudi Arabia, Kingdom of"
080420 - Figs,"28,880",7.40,7.40,2,,,,"Saudi Arabia, Kingdom of"
080430 - Pineapples,,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
080440 - Avocados,,4.70,4.70,3,,,,"Saudi Arabia, Kingdom of"
"080450 - Guavas, mangoes and mangosteens","2,119",2.00,2.00,1,,,,"Saudi Arabia, Kingdom of"
080510 - Oranges,"2,101,977",15.87,15.87,6,3,,,"Saudi Arabia, Kingdom of"
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","68,973",,,5,5,,,"Saudi Arabia, Kingdom of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","3,645",13.90,13.90,2,1,,,"Saudi Arabia, Kingdom of"
080540 - Grapefruit,"186,249",1.87,1.87,3,,,,"Saudi Arabia, Kingdom of"
080590 - Other,,13.90,13.90,1,,,,"Saudi Arabia, Kingdom of"
080610 - Fresh,"33,481",16.77,16.77,4,1,,,"Saudi Arabia, Kingdom of"
080620 - Dried,,2.60,2.60,6,,,,"Saudi Arabia, Kingdom of"
080711 - - Watermelons,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
080719 - - Other,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
080720 - Papaws (papayas),,2.00,2.00,1,,,,"Saudi Arabia, Kingdom of"
080810 - Apples,"84,836",,,4,4,,,"Saudi Arabia, Kingdom of"
080820 - Pears and quinces,,7.80,7.80,3,2,,,"Saudi Arabia, Kingdom of"
080910 - Apricots,,,,1,1,,,"Saudi Arabia, Kingdom of"
080920 - Cherries,,,,2,2,,,"Saudi Arabia, Kingdom of"
"080930 - Peaches, including nectarines","8,973",,,2,2,,,"Saudi Arabia, Kingdom of"
080940 - Plums and sloes,"2,095",13.00,13.00,2,1,,,"Saudi Arabia, Kingdom of"
081010 - Strawberries,,12.10,12.10,3,1,,,"Saudi Arabia, Kingdom of"
"081020 - Raspberries, blackberries, mulberries and loganberries","3,996",9.95,9.95,2,,,,"Saudi Arabia, Kingdom of"
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,"Saudi Arabia, Kingdom of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.35,4.35,4,,,,"Saudi Arabia, Kingdom of"
081050 - Kiwifruit,,9.23,9.23,3,,,,"Saudi Arabia, Kingdom of"
081090 - Other,,5.63,5.63,3,,,,"Saudi Arabia, Kingdom of"
081110 - Strawberries,,19.05,19.05,3,1,,,"Saudi Arabia, Kingdom of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.88,15.88,7,1,,,"Saudi Arabia, Kingdom of"
081190 - Other,,14.39,14.39,10,2,,,"Saudi Arabia, Kingdom of"
081210 - Cherries,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
081220 - Strawberries,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
081290 - Other,,9.19,9.19,8,,,,"Saudi Arabia, Kingdom of"
081310 - Apricots,,6.10,6.10,1,,,,"Saudi Arabia, Kingdom of"
081320 - Prunes,,10.40,10.40,1,,,,"Saudi Arabia, Kingdom of"
081330 - Apples,,4.80,4.80,1,,,,"Saudi Arabia, Kingdom of"
081340 - Other fruit,"6,139",3.43,3.43,6,,,,"Saudi Arabia, Kingdom of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.70,7.70,7,,,,"Saudi Arabia, Kingdom of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
,1997,"3,466,420",8.32,8.32,222,109,,,"Saudi Arabia, Kingdom of"
080111 - - Desiccated,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080119 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080121 - - In shell,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080122 - - Shelled,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080131 - - In shell,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080132 - - Shelled,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080211 - - In shell,"382,455",3.15,3.15,2,,,,"Saudi Arabia, Kingdom of"
080212 - - Shelled,,2.65,2.65,2,,,,"Saudi Arabia, Kingdom of"
080221 - - In shell,,3.60,3.60,1,,,,"Saudi Arabia, Kingdom of"
080222 - - Shelled,,3.60,3.60,1,,,,"Saudi Arabia, Kingdom of"
080231 - - In shell,,6.00,6.00,1,,,,"Saudi Arabia, Kingdom of"
080232 - - Shelled,,6.60,6.60,1,,,,"Saudi Arabia, Kingdom of"
080240 - Chestnuts (Castanea spp.),,6.30,6.30,1,,,,"Saudi Arabia, Kingdom of"
080250 - Pistachios,,1.80,1.80,1,,,,"Saudi Arabia, Kingdom of"
080290 - Other,,1.20,1.20,5,,,,"Saudi Arabia, Kingdom of"
"080300 Bananas, including plantains, fresh or dried",,18.00,18.00,3,1,,,"Saudi Arabia, Kingdom of"
080410 - Dates,"579,710",9.80,9.80,1,,,,"Saudi Arabia, Kingdom of"
080420 - Figs,,7.65,7.65,2,,,,"Saudi Arabia, Kingdom of"
080430 - Pineapples,,7.40,7.40,1,,,,"Saudi Arabia, Kingdom of"
080440 - Avocados,"23,100",4.87,4.87,3,,,,"Saudi Arabia, Kingdom of"
"080450 - Guavas, mangoes and mangosteens",,3.00,3.00,1,,,,"Saudi Arabia, Kingdom of"
080510 - Oranges,"605,861",16.50,16.50,27,24,,,"Saudi Arabia, Kingdom of"
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,142,988",,,15,15,,,"Saudi Arabia, Kingdom of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","103,254",14.90,14.90,4,3,,,"Saudi Arabia, Kingdom of"
080540 - Grapefruit,"611,372",1.93,1.93,3,,,,"Saudi Arabia, Kingdom of"
080590 - Other,,14.90,14.90,1,,,,"Saudi Arabia, Kingdom of"
080610 - Fresh,"6,759",18.03,18.03,10,7,,,"Saudi Arabia, Kingdom of"
080620 - Dried,"7,745",2.80,2.80,6,,,,"Saudi Arabia, Kingdom of"
080711 - - Watermelons,,10.30,10.30,1,,,,"Saudi Arabia, Kingdom of"
080719 - - Other,"2,041",10.30,10.30,1,,,,"Saudi Arabia, Kingdom of"
080720 - Papaws (papayas),,2.00,2.00,1,,,,"Saudi Arabia, Kingdom of"
080810 - Apples,,,,13,13,,,"Saudi Arabia, Kingdom of"
080820 - Pears and quinces,,8.40,8.40,9,8,,,"Saudi Arabia, Kingdom of"
080910 - Apricots,,,,5,5,,,"Saudi Arabia, Kingdom of"
080920 - Cherries,,,,14,14,,,"Saudi Arabia, Kingdom of"
"080930 - Peaches, including nectarines",,,,10,10,,,"Saudi Arabia, Kingdom of"
080940 - Plums and sloes,,14.00,14.00,5,4,,,"Saudi Arabia, Kingdom of"
081010 - Strawberries,,12.60,12.60,3,1,,,"Saudi Arabia, Kingdom of"
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.35,10.35,2,,,,"Saudi Arabia, Kingdom of"
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,"Saudi Arabia, Kingdom of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.50,4.50,4,,,,"Saudi Arabia, Kingdom of"
081050 - Kiwifruit,,10.03,10.03,3,,,,"Saudi Arabia, Kingdom of"
081090 - Other,"1,134",6.97,6.97,3,,,,"Saudi Arabia, Kingdom of"
081110 - Strawberries,,19.80,19.80,3,1,,,"Saudi Arabia, Kingdom of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,16.50,16.50,7,1,,,"Saudi Arabia, Kingdom of"
081190 - Other,,15.26,15.26,10,2,,,"Saudi Arabia, Kingdom of"
081210 - Cherries,,9.90,9.90,1,,,,"Saudi Arabia, Kingdom of"
081220 - Strawberries,,9.90,9.90,1,,,,"Saudi Arabia, Kingdom of"
081290 - Other,,9.63,9.63,8,,,,"Saudi Arabia, Kingdom of"
081310 - Apricots,,6.30,6.30,1,,,,"Saudi Arabia, Kingdom of"
081320 - Prunes,,10.80,10.80,1,,,,"Saudi Arabia, Kingdom of"
081330 - Apples,,5.60,5.60,1,,,,"Saudi Arabia, Kingdom of"
081340 - Other fruit,,3.78,3.78,6,,,,"Saudi Arabia, Kingdom of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.14,8.14,7,,,,"Saudi Arabia, Kingdom of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.80,1.80,1,,,,"Saudi Arabia, Kingdom of"
,1996,"796,032",8.64,8.64,220,109,,,"Saudi Arabia, Kingdom of"
080111 - - Desiccated,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080119 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080121 - - In shell,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080122 - - Shelled,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080131 - - In shell,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080132 - - Shelled,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
080211 - - In shell,,3.25,3.25,2,,,,"Saudi Arabia, Kingdom of"
080212 - - Shelled,"385,001",2.90,2.90,2,,,,"Saudi Arabia, Kingdom of"
080221 - - In shell,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
080222 - - Shelled,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
080231 - - In shell,,6.70,6.70,1,,,,"Saudi Arabia, Kingdom of"
080232 - - Shelled,,7.00,7.00,1,,,,"Saudi Arabia, Kingdom of"
080240 - Chestnuts (Castanea spp.),,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
080250 - Pistachios,,1.90,1.90,1,,,,"Saudi Arabia, Kingdom of"
080290 - Other,,1.20,1.20,5,,,,"Saudi Arabia, Kingdom of"
"080300 Bananas, including plantains, fresh or dried",,18.70,18.70,3,1,,,"Saudi Arabia, Kingdom of"
080410 - Dates,"377,992",10.60,10.60,1,,,,"Saudi Arabia, Kingdom of"
080420 - Figs,,7.90,7.90,2,,,,"Saudi Arabia, Kingdom of"
080430 - Pineapples,,7.90,7.90,1,,,,"Saudi Arabia, Kingdom of"
080440 - Avocados,,5.00,5.00,3,,,,"Saudi Arabia, Kingdom of"
"080450 - Guavas, mangoes and mangosteens",,4.00,4.00,1,,,,"Saudi Arabia, Kingdom of"
080510 - Oranges,,17.13,17.13,27,24,,,"Saudi Arabia, Kingdom of"
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,"Saudi Arabia, Kingdom of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,"Saudi Arabia, Kingdom of"
080540 - Grapefruit,,1.93,1.93,3,,,,"Saudi Arabia, Kingdom of"
080590 - Other,,14.90,14.90,1,,,,"Saudi Arabia, Kingdom of"
080610 - Fresh,,18.03,18.03,10,7,,,"Saudi Arabia, Kingdom of"
080620 - Dried,,2.80,2.80,6,,,,"Saudi Arabia, Kingdom of"
080711 - - Watermelons,,10.30,10.30,1,,,,"Saudi Arabia, Kingdom of"
080719 - - Other,"7,009",10.30,10.30,1,,,,"Saudi Arabia, Kingdom of"
080720 - Papaws (papayas),,2.00,2.00,1,,,,"Saudi Arabia, Kingdom of"
080810 - Apples,,,,13,13,,,"Saudi Arabia, Kingdom of"
080820 - Pears and quinces,,8.40,8.40,9,8,,,"Saudi Arabia, Kingdom of"
080910 - Apricots,,,,5,5,,,"Saudi Arabia, Kingdom of"
080920 - Cherries,,,,14,14,,,"Saudi Arabia, Kingdom of"
"080930 - Peaches, including nectarines",,,,10,10,,,"Saudi Arabia, Kingdom of"
080940 - Plums and sloes,,14.00,14.00,5,4,,,"Saudi Arabia, Kingdom of"
081010 - Strawberries,"5,447",13.10,13.10,3,1,,,"Saudi Arabia, Kingdom of"
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.75,10.75,2,,,,"Saudi Arabia, Kingdom of"
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,"Saudi Arabia, Kingdom of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.65,4.65,4,,,,"Saudi Arabia, Kingdom of"
081050 - Kiwifruit,,10.30,10.30,1,,,,"Saudi Arabia, Kingdom of"
081090 - Other,,8.30,8.30,3,,,,"Saudi Arabia, Kingdom of"
081110 - Strawberries,"19,491",20.55,20.55,3,1,,,"Saudi Arabia, Kingdom of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,17.12,17.12,7,1,,,"Saudi Arabia, Kingdom of"
081190 - Other,,16.14,16.14,10,2,,,"Saudi Arabia, Kingdom of"
081210 - Cherries,,10.30,10.30,1,,,,"Saudi Arabia, Kingdom of"
081220 - Strawberries,,10.30,10.30,1,,,,"Saudi Arabia, Kingdom of"
081290 - Other,,10.05,10.05,8,,,,"Saudi Arabia, Kingdom of"
081310 - Apricots,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
081320 - Prunes,,11.20,11.20,1,,,,"Saudi Arabia, Kingdom of"
081330 - Apples,"1,092",6.40,6.40,1,,,,"Saudi Arabia, Kingdom of"
081340 - Other fruit,,4.13,4.13,6,,,,"Saudi Arabia, Kingdom of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.59,8.59,7,,,,"Saudi Arabia, Kingdom of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.90,1.90,1,,,,"Saudi Arabia, Kingdom of"
