Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
611699 - - Of other textile materials,,8.90,8.90,1,,,,"Saudi Arabia, Kingdom of"
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like",601,12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
611780 - Other accessories,"2,365",10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
611790 - Parts,954,12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
,2016,"1,128,854",11.60,11.60,147,,,,"Saudi Arabia, Kingdom of"
610120 - Of cotton,131,12.00,12.00,2,,,,"Saudi Arabia, Kingdom of"
610130 - Of man-made fibres,356,12.00,12.00,2,,,,"Saudi Arabia, Kingdom of"
610190 - Of other textile materials,"20,841",12.00,12.00,2,,,,"Saudi Arabia, Kingdom of"
610210 - Of wool or fine animal hair,"15,319",12.00,12.00,2,,,,"Saudi Arabia, Kingdom of"
610220 - Of cotton,7,12.00,12.00,2,,,,"Saudi Arabia, Kingdom of"
610230 - Of man-made fibres,100,12.00,12.00,2,,,,"Saudi Arabia, Kingdom of"
610290 - Of other textile materials,"5,459",12.00,12.00,2,,,,"Saudi Arabia, Kingdom of"
610310 - Suits,"35,833",12.00,12.00,2,,,,"Saudi Arabia, Kingdom of"
610322 -- Of cotton,"84,762",12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
610323 -- Of synthetic fibres,,12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
610329 -- Of other textile materials,106,12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
610331 -- Of wool or fine animal hair,,12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
610332 -- Of cotton,,12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
610333 -- Of synthetic fibres,53,12.00,12.00,1,,,,"Saudi Arabia, Kingdom of"
