Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
European Union,"520,280,728",,,,,,,Japan
,2018,,11.60,11.60,147,,,,Japan
610120 - Of cotton,,12.00,12.00,2,,,,Japan
610130 - Of man-made fibres,,12.00,12.00,2,,,,Japan
610190 - Of other textile materials,,12.00,12.00,2,,,,Japan
610210 - Of wool or fine animal hair,,12.00,12.00,2,,,,Japan
610220 - Of cotton,,12.00,12.00,2,,,,Japan
610230 - Of man-made fibres,,12.00,12.00,2,,,,Japan
610290 - Of other textile materials,,12.00,12.00,2,,,,Japan
610310 - Suits,,12.00,12.00,2,,,,Japan
610322 - - Of cotton,,12.00,12.00,1,,,,Japan
610323 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610329 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610331 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Japan
610332 - - Of cotton,,12.00,12.00,1,,,,Japan
610333 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610339 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610341 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Japan
610342 - - Of cotton,,12.00,12.00,1,,,,Japan
610343 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610349 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610413 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610419 - - Of other textile materials,,12.00,12.00,2,,,,Japan
610422 - - Of cotton,,12.00,12.00,1,,,,Japan
610423 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610429 - - Of other textile materials,,12.00,12.00,2,,,,Japan
610431 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Japan
610432 - - Of cotton,,12.00,12.00,1,,,,Japan
610433 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610439 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610441 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Japan
610442 - - Of cotton,,12.00,12.00,1,,,,Japan
610443 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610444 - - Of artificial fibres,,12.00,12.00,1,,,,Japan
610449 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610451 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Japan
610452 - - Of cotton,,12.00,12.00,1,,,,Japan
610453 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610459 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610461 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Japan
610462 - - Of cotton,,12.00,12.00,1,,,,Japan
610463 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
610469 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610510 - Of cotton,,12.00,12.00,1,,,,Japan
610520 - Of man-made fibres,,12.00,12.00,2,,,,Japan
610590 - Of other textile materials,,12.00,12.00,2,,,,Japan
610610 - Of cotton,,12.00,12.00,1,,,,Japan
610620 - Of man-made fibres,,12.00,12.00,1,,,,Japan
610690 - Of other textile materials,,12.00,12.00,4,,,,Japan
610711 - - Of cotton,,12.00,12.00,1,,,,Japan
610712 - - Of man-made fibres,,12.00,12.00,1,,,,Japan
610719 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610721 - - Of cotton,,12.00,12.00,1,,,,Japan
610722 - - Of man-made fibres,,12.00,12.00,1,,,,Japan
610729 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610791 - - Of cotton,,12.00,12.00,1,,,,Japan
610799 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610811 - - Of man-made fibres,,12.00,12.00,1,,,,Japan
610819 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610821 - - Of cotton,,12.00,12.00,1,,,,Japan
610822 - - Of man-made fibres,,12.00,12.00,1,,,,Japan
610829 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610831 - - Of cotton,,12.00,12.00,1,,,,Japan
610832 - - Of man-made fibres,,12.00,12.00,1,,,,Japan
610839 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610891 - - Of cotton,,12.00,12.00,1,,,,Japan
610892 - - Of man-made fibres,,12.00,12.00,1,,,,Japan
610899 - - Of other textile materials,,12.00,12.00,1,,,,Japan
610910 - Of cotton,,12.00,12.00,1,,,,Japan
610990 - Of other textile materials,,12.00,12.00,2,,,,Japan
611011 - - Of wool,,11.50,11.50,3,,,,Japan
611012 - - Of Kashmir (cashmere) goats,,12.00,12.00,2,,,,Japan
611019 - - Other,,12.00,12.00,2,,,,Japan
611020 - Of cotton,,12.00,12.00,3,,,,Japan
611030 - Of man-made fibres,,12.00,12.00,3,,,,Japan
611090 - Of other textile materials,,12.00,12.00,2,,,,Japan
611120 - Of cotton,,10.45,10.45,2,,,,Japan
611130 - Of synthetic fibres,,10.45,10.45,2,,,,Japan
611190 - Of other textile materials,,10.97,10.97,3,,,,Japan
611211 - - Of cotton,,12.00,12.00,1,,,,Japan
611212 - - Of synthetic fibres,,12.00,12.00,1,,,,Japan
611219 - - Of other textile materials,,12.00,12.00,1,,,,Japan
611220 - Ski suits,,12.00,12.00,1,,,,Japan
611231 - - Of synthetic fibres,,10.00,10.00,2,,,,Japan
611239 - - Of other textile materials,,10.00,10.00,2,,,,Japan
611241 - - Of synthetic fibres,,10.00,10.00,2,,,,Japan
611249 - - Of other textile materials,,10.00,10.00,2,,,,Japan
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.",,10.00,10.00,2,,,,Japan
611420 - Of cotton,,12.00,12.00,1,,,,Japan
611430 - Of man-made fibres,,12.00,12.00,1,,,,Japan
611490 - Of other textile materials,,12.00,12.00,1,,,,Japan
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)",,10.00,10.00,2,,,,Japan
"611521 - - Of synthetic fibres, measuring per single yarn less than 67 decitex",,12.00,12.00,1,,,,Japan
"611522 - - Of synthetic fibres, measuring per single yarn 67 decitex or more",,12.00,12.00,1,,,,Japan
611529 - - Of other textile materials,,12.00,12.00,1,,,,Japan
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,12.00,12.00,3,,,,Japan
611594 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Japan
611595 - - Of cotton,,12.00,12.00,1,,,,Japan
611596 - - Of synthetic fibres,,12.00,12.00,3,,,,Japan
611599 - - Of other textile materials,,12.00,12.00,1,,,,Japan
"611610 - Impregnated, coated or covered with plastics or rubber",,8.45,8.45,2,,,,Japan
611691 - - Of wool or fine animal hair,,8.90,8.90,1,,,,Japan
611692 - - Of cotton,,8.90,8.90,1,,,,Japan
611693 - - Of synthetic fibres,,8.90,8.90,1,,,,Japan
611699 - - Of other textile materials,,8.90,8.90,1,,,,Japan
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like",,12.00,12.00,1,,,,Japan
611780 - Other accessories,,10.00,10.00,2,,,,Japan
611790 - Parts,,12.00,12.00,1,,,,Japan
,2017,"44,024,153",11.60,11.60,147,,,,Japan
610120 - Of cotton,"451,790",12.00,12.00,2,,,,Japan
610130 - Of man-made fibres,"133,052",12.00,12.00,2,,,,Japan
610190 - Of other textile materials,"164,148",12.00,12.00,2,,,,Japan
610210 - Of wool or fine animal hair,"169,963",12.00,12.00,2,,,,Japan
610220 - Of cotton,"180,784",12.00,12.00,2,,,,Japan
610230 - Of man-made fibres,"589,908",12.00,12.00,2,,,,Japan
610290 - Of other textile materials,"38,167",12.00,12.00,2,,,,Japan
610310 - Suits,"25,193",12.00,12.00,2,,,,Japan
610322 - - Of cotton,"12,204",12.00,12.00,1,,,,Japan
610323 - - Of synthetic fibres,673,12.00,12.00,1,,,,Japan
610329 - - Of other textile materials,"88,563",12.00,12.00,1,,,,Japan
610331 - - Of wool or fine animal hair,"86,025",12.00,12.00,1,,,,Japan
610332 - - Of cotton,"146,952",12.00,12.00,1,,,,Japan
610333 - - Of synthetic fibres,"71,137",12.00,12.00,1,,,,Japan
610339 - - Of other textile materials,"128,397",12.00,12.00,1,,,,Japan
610341 - - Of wool or fine animal hair,"53,845",12.00,12.00,1,,,,Japan
610342 - - Of cotton,"1,946,264",12.00,12.00,1,,,,Japan
610343 - - Of synthetic fibres,"240,866",12.00,12.00,1,,,,Japan
610349 - - Of other textile materials,"121,993",12.00,12.00,1,,,,Japan
610413 - - Of synthetic fibres,"5,803",12.00,12.00,1,,,,Japan
610419 - - Of other textile materials,"8,231",12.00,12.00,2,,,,Japan
610422 - - Of cotton,"36,405",12.00,12.00,1,,,,Japan
610423 - - Of synthetic fibres,410,12.00,12.00,1,,,,Japan
610429 - - Of other textile materials,"51,183",12.00,12.00,2,,,,Japan
610431 - - Of wool or fine animal hair,"62,904",12.00,12.00,1,,,,Japan
610432 - - Of cotton,"230,977",12.00,12.00,1,,,,Japan
610433 - - Of synthetic fibres,"98,451",12.00,12.00,1,,,,Japan
610439 - - Of other textile materials,"136,956",12.00,12.00,1,,,,Japan
610441 - - Of wool or fine animal hair,"106,247",12.00,12.00,1,,,,Japan
610442 - - Of cotton,"744,886",12.00,12.00,1,,,,Japan
610443 - - Of synthetic fibres,"999,693",12.00,12.00,1,,,,Japan
610444 - - Of artificial fibres,"101,587",12.00,12.00,1,,,,Japan
610449 - - Of other textile materials,"112,804",12.00,12.00,1,,,,Japan
610451 - - Of wool or fine animal hair,"59,748",12.00,12.00,1,,,,Japan
610452 - - Of cotton,"37,729",12.00,12.00,1,,,,Japan
610453 - - Of synthetic fibres,"169,999",12.00,12.00,1,,,,Japan
610459 - - Of other textile materials,"28,463",12.00,12.00,1,,,,Japan
610461 - - Of wool or fine animal hair,"31,129",12.00,12.00,1,,,,Japan
610462 - - Of cotton,"413,711",12.00,12.00,1,,,,Japan
610463 - - Of synthetic fibres,"1,095,760",12.00,12.00,1,,,,Japan
610469 - - Of other textile materials,"110,937",12.00,12.00,1,,,,Japan
610510 - Of cotton,"825,557",12.00,12.00,1,,,,Japan
610520 - Of man-made fibres,"83,091",12.00,12.00,2,,,,Japan
610590 - Of other textile materials,"172,093",12.00,12.00,2,,,,Japan
610610 - Of cotton,"298,868",12.00,12.00,1,,,,Japan
610620 - Of man-made fibres,"76,636",12.00,12.00,1,,,,Japan
610690 - Of other textile materials,"134,223",12.00,12.00,4,,,,Japan
610711 - - Of cotton,"25,168",12.00,12.00,1,,,,Japan
610712 - - Of man-made fibres,"4,941",12.00,12.00,1,,,,Japan
610719 - - Of other textile materials,"10,134",12.00,12.00,1,,,,Japan
610721 - - Of cotton,"17,856",12.00,12.00,1,,,,Japan
610722 - - Of man-made fibres,,12.00,12.00,1,,,,Japan
610729 - - Of other textile materials,70,12.00,12.00,1,,,,Japan
610791 - - Of cotton,"8,013",12.00,12.00,1,,,,Japan
610799 - - Of other textile materials,"30,887",12.00,12.00,1,,,,Japan
610811 - - Of man-made fibres,311,12.00,12.00,1,,,,Japan
