Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","13,345",12.50,12.50,8,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","17,036",16.00,16.00,1,,,,India
391739 -- Other,"399,749",16.00,16.00,1,,,,India
391740 - Fittings,"460,857",8.00,8.00,2,,,,India
391810 - Of polymers of vinyl chloride,"232,030",16.00,16.00,1,,,,India
391890 - Of other plastics,,16.00,16.00,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"101,113",16.00,16.00,1,,,,India
391990 - Other,"153,659",16.00,16.00,1,,,,India
392010 - Of polymers of ethylene,"169,286",6.67,6.67,3,,,,India
392020 - Of polymers of propylene,"10,949,964",9.00,9.00,4,,,,India
392030 - Of polymers of styrene,"49,720",16.00,16.00,1,,,,India
392043 -- Containing by weight not less than 6 % of plasticisers,,16.00,16.00,2,,,,India
392049 -- Other,"850,035",16.00,16.00,1,,,,India
392051 -- Of poly(methyl methacrylate),,16.00,16.00,1,,,,India
392059 -- Other,45,16.00,16.00,1,,,,India
392061 -- Of polycarbonates,,16.00,16.00,1,,,,India
392062 -- Of poly(ethylene terephthalate),"8,295,870",12.50,12.50,4,,,,India
392063 -- Of unsaturated polyesters,,16.00,16.00,1,,,,India
392069 -- Of other polyesters,"1,438,607",16.00,16.00,1,,,,India
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392073 -- Of cellulose acetate,323,16.00,16.00,2,,,,India
392079 -- Of other cellulose derivatives,,9.00,9.00,2,,,,India
392091 -- Of poly(vinyl butyral),,16.00,16.00,1,,,,India
392092 -- Of polyamides,"14,607",16.00,16.00,1,,,,India
392093 -- Of amino-resins,,16.00,16.00,1,,,,India
392094 -- Of phenolic resins,,16.00,16.00,1,,,,India
392099 -- Of other plastics,"2,836,271",9.00,9.00,6,,,,India
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,India
392112 -- Of polymers of vinyl chloride,"110,971",16.00,16.00,1,,,,India
392113 -- Of polyurethanes,"35,352",9.00,9.00,2,,,,India
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392119 -- Of other plastics,"9,854",16.00,16.00,1,,,,India
392190 - Other,"1,231,076",10.40,10.40,5,,,,India
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,India
392220 - Lavatory seats and covers,,18.00,18.00,1,,,,India
392290 - Other,,18.00,18.00,1,,,,India
"392310 - Boxes, cases, crates and similar articles","565,283",18.00,18.00,2,,,,India
392321 -- Of polymers of ethylene,"47,429",18.00,18.00,2,,,,India
392329 -- Of other plastics,"257,296",18.00,18.00,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","27,644",18.00,18.00,1,,,,India
"392340 - Spools, cops, bobbins and similar supports","32,700",18.00,18.00,1,,,,India
"392350 - Stoppers, lids, caps and other closures","694,797",18.00,18.00,1,,,,India
392390 - Other,"80,438",18.00,18.00,1,,,,India
392410 - Tableware and kitchenware,"173,218",18.00,18.00,1,,,,India
392490 - Other,"36,780",18.00,18.00,1,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,18.00,18.00,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors","13,978",18.00,18.00,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","5,767",18.00,18.00,1,,,,India
392590 - Other,"736,549",18.00,18.00,2,,,,India
392610 - Office or school supplies,,18.00,18.00,1,,,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","29,976",18.00,18.00,1,,,,India
"392630 - Fittings for furniture, coachwork or the like","356,422",18.00,18.00,1,,,,India
392640 - Statuettes and other ornamental articles,"47,974",18.00,18.00,1,,,,India
392690 - Other,"8,563,149",12.22,12.22,9,,,,India
,2012,"112,131,372",10.90,10.90,306,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"68,235",14.00,14.00,3,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"2,500",8.00,8.00,4,,,,India
390130 - Ethylene-vinyl acetate copolymers,"14,751",14.00,14.00,2,,,,India
390190 - Other,"1,548,999",8.00,8.00,6,,,,India
390210 - Polypropylene,"58,854,308",14.00,14.00,2,,,,India
390220 - Polyisobutylene,,14.00,14.00,1,,,,India
390230 - Propylene copolymers,,14.00,14.00,1,,,,India
390290 - Other,"4,174",14.00,14.00,1,,,,India
390311 -- Expansible,,14.00,14.00,2,,,,India
390319 -- Other,,14.00,14.00,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,2.00,2.00,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,8.00,8.00,2,,,,India
390390 - Other,,10.00,10.00,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,754",14.00,14.00,3,,,,India
390421 -- Non-plasticised,,14.00,14.00,1,,,,India
390422 -- Plasticised,,14.00,14.00,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,India
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,India
390450 - Vinylidene chloride polymers,"1,000",2.00,2.00,2,,,,India
390461 -- Polytetrafluoroethylene,"429,798",2.00,2.00,2,,,,India
390469 -- Other,33,2.00,2.00,2,,,,India
390490 - Other,,14.00,14.00,1,,,,India
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390519 -- Other,,14.00,14.00,2,,,,India
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390529 -- Other,,14.00,14.00,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,2.00,2.00,1,,,,India
390591 -- Copolymers,,8.00,8.00,2,,,,India
390599 -- Other,"1,697,150",4.50,4.50,4,,,,India
390610 - Poly(methyl methacrylate),"173,546",14.00,14.00,1,,,,India
390690 - Other,"1,241,331",9.76,9.76,17,,,,India
390710 - Polyacetals,,8.67,8.67,9,,,,India
390720 - Other polyethers,"135,429",8.67,8.67,9,,,,India
390730 - Epoxide resins,"1,906,984",14.00,14.00,5,,,,India
390740 - Polycarbonates,,8.00,8.00,2,,,,India
390750 - Alkyd resins,,14.00,14.00,2,,,,India
390760 - Poly(ethylene terephthalate),"1,018,300",14.00,14.00,1,,,,India
390770 - Poly(lactic acid),,14.00,14.00,1,,,,India
390791 -- Unsaturated,,14.00,14.00,1,,,,India
390799 -- Other,"74,046",8.00,8.00,6,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.80,6.80,10,,,,India
390890 - Other,"837,302",6.00,6.00,3,,,,India
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,India
390920 - Melamine resins,,14.00,14.00,4,,,,India
390930 - Other amino-resins,,17.00,17.00,2,,,,India
390940 - Phenolic resins,"192,684",14.00,14.00,4,,,,India
390950 - Polyurethanes,"63,586",9.20,9.20,5,,,,India
391000 Silicones in primary forms.,"244,123",9.50,9.50,8,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.00,10.00,3,,,,India
391190 - Other,"1,301,346",6.00,6.00,12,,,,India
391211 -- Non-plasticised,,5.00,5.00,2,,,,India
391212 -- Plasticised,,2.00,2.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"149,877",14.00,14.00,4,,,,India
391239 -- Other,"50,025",2.00,2.00,4,,,,India
391290 - Other,"227,077",10.00,10.00,6,,,,India
"391310 - Alginic acid, its salts and esters","58,238",2.00,2.00,1,,,,India
391390 - Other,867,4.67,4.67,9,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","340,795",2.00,2.00,3,,,,India
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,India
391520 - Of polymers of styrene,,14.00,14.00,1,,,,India
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,India
391590 - Of other plastics,,14.00,14.00,1,,,,India
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,India
391620 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,India
391690 - Of other plastics,"115,627",16.00,16.00,2,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.67,6.67,3,,,,India
391721 -- Of polymers of ethylene,"9,595",16.00,16.00,1,,,,India
391722 -- Of polymers of propylene,"36,165",16.00,16.00,1,,,,India
391723 -- Of polymers of vinyl chloride,"351,020",16.00,16.00,1,,,,India
391729 -- Of other plastics,691,16.00,16.00,1,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","282,835",16.00,16.00,1,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","16,163",12.50,12.50,8,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","30,040",16.00,16.00,1,,,,India
391739 -- Other,"270,418",16.00,16.00,1,,,,India
391740 - Fittings,"228,246",8.00,8.00,2,,,,India
391810 - Of polymers of vinyl chloride,"453,325",16.00,16.00,1,,,,India
391890 - Of other plastics,532,16.00,16.00,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"115,190",16.00,16.00,1,,,,India
391990 - Other,"378,815",16.00,16.00,1,,,,India
392010 - Of polymers of ethylene,"68,894",6.67,6.67,3,,,,India
392020 - Of polymers of propylene,"13,716,365",9.00,9.00,4,,,,India
392030 - Of polymers of styrene,,16.00,16.00,1,,,,India
392043 -- Containing by weight not less than 6 % of plasticisers,"44,746",16.00,16.00,2,,,,India
392049 -- Other,"1,495,353",16.00,16.00,1,,,,India
392051 -- Of poly(methyl methacrylate),,16.00,16.00,1,,,,India
392059 -- Other,,16.00,16.00,1,,,,India
392061 -- Of polycarbonates,,16.00,16.00,1,,,,India
392062 -- Of poly(ethylene terephthalate),"9,706,538",12.50,12.50,4,,,,India
392063 -- Of unsaturated polyesters,,16.00,16.00,1,,,,India
392069 -- Of other polyesters,"1,908,582",16.00,16.00,1,,,,India
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392073 -- Of cellulose acetate,480,16.00,16.00,2,,,,India
392079 -- Of other cellulose derivatives,,9.00,9.00,2,,,,India
392091 -- Of poly(vinyl butyral),,16.00,16.00,1,,,,India
392092 -- Of polyamides,"29,081",16.00,16.00,1,,,,India
392093 -- Of amino-resins,,16.00,16.00,1,,,,India
392094 -- Of phenolic resins,,16.00,16.00,1,,,,India
392099 -- Of other plastics,"615,124",9.00,9.00,6,,,,India
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,India
392112 -- Of polymers of vinyl chloride,"199,115",16.00,16.00,1,,,,India
392113 -- Of polyurethanes,"12,081",9.00,9.00,2,,,,India
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392119 -- Of other plastics,"41,040",16.00,16.00,1,,,,India
392190 - Other,"1,530,467",10.40,10.40,5,,,,India
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,India
392220 - Lavatory seats and covers,,18.00,18.00,1,,,,India
392290 - Other,,18.00,18.00,1,,,,India
"392310 - Boxes, cases, crates and similar articles","799,804",18.00,18.00,2,,,,India
392321 -- Of polymers of ethylene,"327,497",18.00,18.00,2,,,,India
392329 -- Of other plastics,"284,163",18.00,18.00,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","50,099",18.00,18.00,1,,,,India
"392340 - Spools, cops, bobbins and similar supports","12,388",18.00,18.00,1,,,,India
"392350 - Stoppers, lids, caps and other closures","474,752",18.00,18.00,1,,,,India
392390 - Other,"150,390",18.00,18.00,1,,,,India
392410 - Tableware and kitchenware,"165,252",18.00,18.00,1,,,,India
392490 - Other,"26,791",18.00,18.00,1,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,18.00,18.00,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors",,18.00,18.00,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,18.00,18.00,1,,,,India
392590 - Other,"638,630",18.00,18.00,2,,,,India
392610 - Office or school supplies,"4,802",18.00,18.00,1,,,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","82,280",18.00,18.00,1,,,,India
"392630 - Fittings for furniture, coachwork or the like","86,716",18.00,18.00,1,,,,India
392640 - Statuettes and other ornamental articles,"52,156",18.00,18.00,1,,,,India
392690 - Other,"6,680,864",12.22,12.22,9,,,,India
,2011,"133,918,000",10.93,10.93,305,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"461,000",14.00,14.00,3,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"6,527,000",8.00,8.00,4,,,,India
390130 - Ethylene-vinyl acetate copolymers,"1,000",14.00,14.00,2,,,,India
390190 - Other,"740,000",8.00,8.00,6,,,,India
390210 - Polypropylene,"75,600,000",14.00,14.00,2,,,,India
390220 - Polyisobutylene,,14.00,14.00,1,,,,India
390230 - Propylene copolymers,,14.00,14.00,1,,,,India
390290 - Other,,14.00,14.00,1,,,,India
390311 -- Expansible,,14.00,14.00,2,,,,India
390319 -- Other,,14.00,14.00,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,14.00,14.00,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,14.00,14.00,2,,,,India
390390 - Other,,10.00,10.00,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances",,14.00,14.00,3,,,,India
390421 -- Non-plasticised,,14.00,14.00,1,,,,India
390422 -- Plasticised,,14.00,14.00,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,India
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,India
390450 - Vinylidene chloride polymers,,2.00,2.00,2,,,,India
390461 -- Polytetrafluoroethylene,"134,000",2.00,2.00,2,,,,India
390469 -- Other,,2.00,2.00,2,,,,India
390490 - Other,,14.00,14.00,1,,,,India
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390519 -- Other,,14.00,14.00,2,,,,India
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390529 -- Other,,14.00,14.00,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,2.00,2.00,1,,,,India
390591 -- Copolymers,,8.00,8.00,2,,,,India
390599 -- Other,"494,000",4.50,4.50,4,,,,India
390610 - Poly(methyl methacrylate),"223,000",14.00,14.00,1,,,,India
390690 - Other,"1,447,000",9.76,9.76,17,,,,India
390710 - Polyacetals,,8.67,8.67,9,,,,India
390720 - Other polyethers,"134,000",8.67,8.67,9,,,,India
390730 - Epoxide resins,"5,243,000",14.00,14.00,5,,,,India
390740 - Polycarbonates,,8.00,8.00,2,,,,India
390750 - Alkyd resins,,14.00,14.00,2,,,,India
390760 - Poly(ethylene terephthalate),"1,458,000",14.00,14.00,1,,,,India
390770 - Poly(lactic acid),,14.00,14.00,1,,,,India
390791 -- Unsaturated,,14.00,14.00,1,,,,India
390799 -- Other,"165,000",8.00,8.00,6,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,000",6.80,6.80,10,,,,India
390890 - Other,"493,000",6.00,6.00,3,,,,India
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,India
390920 - Melamine resins,,14.00,14.00,4,,,,India
390930 - Other amino-resins,,14.00,14.00,2,,,,India
390940 - Phenolic resins,"27,000",14.00,14.00,4,,,,India
390950 - Polyurethanes,"139,000",9.20,9.20,5,,,,India
391000 Silicones in primary forms.,"1,913,000",9.50,9.50,8,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.00,10.00,3,,,,India
391190 - Other,"622,000",6.00,6.00,12,,,,India
391211 -- Non-plasticised,"10,000",5.00,5.00,2,,,,India
391212 -- Plasticised,,2.00,2.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"405,000",14.00,14.00,4,,,,India
391239 -- Other,"57,000",2.00,2.00,4,,,,India
391290 - Other,"976,000",10.00,10.00,6,,,,India
"391310 - Alginic acid, its salts and esters",,2.00,2.00,1,,,,India
391390 - Other,"8,000",4.67,4.67,9,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","512,000",2.00,2.00,3,,,,India
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,India
391520 - Of polymers of styrene,,14.00,14.00,1,,,,India
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,India
391590 - Of other plastics,"321,000",14.00,14.00,1,,,,India
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,India
391620 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,India
391690 - Of other plastics,"43,000",16.00,16.00,2,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.67,6.67,3,,,,India
391721 -- Of polymers of ethylene,,16.00,16.00,1,,,,India
391722 -- Of polymers of propylene,"35,000",16.00,16.00,1,,,,India
391723 -- Of polymers of vinyl chloride,"448,000",16.00,16.00,1,,,,India
391729 -- Of other plastics,"50,000",16.00,16.00,1,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","22,000",16.00,16.00,1,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,000",12.50,12.50,8,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","15,000",16.00,16.00,1,,,,India
391739 -- Other,"30,000",16.00,16.00,1,,,,India
391740 - Fittings,"7,000",8.00,8.00,2,,,,India
391810 - Of polymers of vinyl chloride,"256,000",16.00,16.00,1,,,,India
391890 - Of other plastics,"32,000",16.00,16.00,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"65,000",16.00,16.00,1,,,,India
391990 - Other,"172,000",16.00,16.00,1,,,,India
392010 - Of polymers of ethylene,"12,000",6.67,6.67,3,,,,India
392020 - Of polymers of propylene,"9,113,000",9.00,9.00,4,,,,India
392030 - Of polymers of styrene,,16.00,16.00,1,,,,India
392043 -- Containing by weight not less than 6 % of plasticisers,"8,000",16.00,16.00,2,,,,India
392049 -- Other,"386,000",16.00,16.00,1,,,,India
392051 -- Of poly(methyl methacrylate),,16.00,16.00,1,,,,India
392059 -- Other,,16.00,16.00,1,,,,India
392061 -- Of polycarbonates,,16.00,16.00,1,,,,India
392062 -- Of poly(ethylene terephthalate),"11,114,000",12.50,12.50,4,,,,India
392063 -- Of unsaturated polyesters,"24,000",16.00,16.00,1,,,,India
392069 -- Of other polyesters,"654,000",16.00,16.00,1,,,,India
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392073 -- Of cellulose acetate,"2,000",16.00,16.00,2,,,,India
392079 -- Of other cellulose derivatives,,9.00,9.00,2,,,,India
392091 -- Of poly(vinyl butyral),,16.00,16.00,1,,,,India
392092 -- Of polyamides,,16.00,16.00,1,,,,India
392093 -- Of amino-resins,"1,000",16.00,16.00,1,,,,India
392094 -- Of phenolic resins,,16.00,16.00,1,,,,India
392099 -- Of other plastics,"207,000",9.00,9.00,6,,,,India
392111 -- Of polymers of styrene,,16.00,16.00,1,,,,India
392112 -- Of polymers of vinyl chloride,,16.00,16.00,1,,,,India
392113 -- Of polyurethanes,"4,000",9.00,9.00,2,,,,India
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392119 -- Of other plastics,"3,000",16.00,16.00,1,,,,India
392190 - Other,"5,313,000",10.40,10.40,5,,,,India
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,India
392220 - Lavatory seats and covers,,18.00,18.00,1,,,,India
392290 - Other,,18.00,18.00,1,,,,India
"392310 - Boxes, cases, crates and similar articles","486,000",18.00,18.00,2,,,,India
392321 -- Of polymers of ethylene,"7,000",18.00,18.00,2,,,,India
392329 -- Of other plastics,"375,000",18.00,18.00,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","283,000",18.00,18.00,1,,,,India
"392340 - Spools, cops, bobbins and similar supports",,18.00,18.00,1,,,,India
"392350 - Stoppers, lids, caps and other closures","400,000",18.00,18.00,1,,,,India
392390 - Other,"4,000",18.00,18.00,1,,,,India
392410 - Tableware and kitchenware,"234,000",18.00,18.00,1,,,,India
392490 - Other,"25,000",18.00,18.00,1,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,18.00,18.00,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors",,18.00,18.00,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,18.00,18.00,1,,,,India
392590 - Other,"842,000",18.00,18.00,1,,,,India
392610 - Office or school supplies,"90,000",18.00,18.00,1,,,,India
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","57,000",18.00,18.00,1,,,,India
"392630 - Fittings for furniture, coachwork or the like","8,000",18.00,18.00,1,,,,India
392640 - Statuettes and other ornamental articles,"23,000",18.00,18.00,1,,,,India
392690 - Other,"4,956,000",12.22,12.22,9,,,,India
,2010,"71,143,000",11.12,11.12,304,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"18,000",14.00,14.00,3,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"18,000",8.00,8.00,4,,,,India
390130 - Ethylene-vinyl acetate copolymers,,14.00,14.00,2,,,,India
390190 - Other,"64,000",8.00,8.00,6,,,,India
390210 - Polypropylene,"30,560,000",14.00,14.00,2,,,,India
390220 - Polyisobutylene,,14.00,14.00,1,,,,India
390230 - Propylene copolymers,,14.00,14.00,1,,,,India
390290 - Other,,14.00,14.00,1,,,,India
390311 -- Expansible,,14.00,14.00,2,,,,India
390319 -- Other,,14.00,14.00,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,14.00,14.00,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"13,000",14.00,14.00,2,,,,India
390390 - Other,,10.00,10.00,3,,,,India
"390410 - Poly(vinyl chloride), not mixed with any other substances",,14.00,14.00,3,,,,India
390421 -- Non-plasticised,,14.00,14.00,1,,,,India
390422 -- Plasticised,,14.00,14.00,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,14.00,14.00,1,,,,India
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,India
390450 - Vinylidene chloride polymers,,2.00,2.00,2,,,,India
390461 -- Polytetrafluoroethylene,"225,000",2.00,2.00,2,,,,India
390469 -- Other,,2.00,2.00,2,,,,India
390490 - Other,,14.00,14.00,1,,,,India
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390519 -- Other,,14.00,14.00,2,,,,India
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,India
390529 -- Other,,14.00,14.00,1,,,,India
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,2.00,2.00,1,,,,India
390591 -- Copolymers,,8.00,8.00,2,,,,India
390599 -- Other,"241,000",4.50,4.50,4,,,,India
390610 - Poly(methyl methacrylate),"77,000",14.00,14.00,1,,,,India
390690 - Other,"963,000",9.76,9.76,17,,,,India
390710 - Polyacetals,,8.67,8.67,9,,,,India
390720 - Other polyethers,"7,000",8.67,8.67,9,,,,India
390730 - Epoxide resins,"4,474,000",14.00,14.00,5,,,,India
390740 - Polycarbonates,,8.00,8.00,2,,,,India
390750 - Alkyd resins,,14.00,14.00,2,,,,India
390760 - Poly(ethylene terephthalate),"1,736,000",14.00,14.00,1,,,,India
390770 - Poly(lactic acid),,14.00,14.00,1,,,,India
390791 -- Unsaturated,"5,000",14.00,14.00,1,,,,India
390799 -- Other,"94,000",8.00,8.00,6,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,000",6.80,6.80,10,,,,India
390890 - Other,"497,000",6.00,6.00,3,,,,India
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,India
390920 - Melamine resins,,14.00,14.00,4,,,,India
390930 - Other amino-resins,,14.00,14.00,2,,,,India
390940 - Phenolic resins,"2,000",14.00,14.00,4,,,,India
390950 - Polyurethanes,"56,000",9.20,9.20,5,,,,India
391000 Silicones in primary forms.,"1,968,000",9.50,9.50,8,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.00,10.00,3,,,,India
391190 - Other,"568,000",6.36,6.36,11,,,,India
391211 -- Non-plasticised,,5.00,5.00,2,,,,India
391212 -- Plasticised,,2.00,2.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,India
391231 -- Carboxymethylcellulose and its salts,"311,000",14.00,14.00,4,,,,India
391239 -- Other,,14.00,14.00,4,,,,India
391290 - Other,"544,000",10.00,10.00,6,,,,India
"391310 - Alginic acid, its salts and esters","3,000",2.00,2.00,1,,,,India
391390 - Other,"7,000",4.67,4.67,9,,,,India
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","19,000",2.00,2.00,3,,,,India
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,India
391520 - Of polymers of styrene,,14.00,14.00,1,,,,India
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,India
391590 - Of other plastics,"401,000",14.00,14.00,1,,,,India
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,India
391620 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,India
391690 - Of other plastics,,16.00,16.00,2,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.67,6.67,3,,,,India
391721 -- Of polymers of ethylene,"131,000",16.00,16.00,1,,,,India
391722 -- Of polymers of propylene,"15,000",16.00,16.00,1,,,,India
391723 -- Of polymers of vinyl chloride,"214,000",16.00,16.00,1,,,,India
391729 -- Of other plastics,,16.00,16.00,1,,,,India
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","18,000",16.00,16.00,1,,,,India
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","20,000",12.50,12.50,8,,,,India
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","7,000",16.00,16.00,1,,,,India
391739 -- Other,"31,000",16.00,16.00,1,,,,India
391740 - Fittings,"4,000",8.00,8.00,2,,,,India
391810 - Of polymers of vinyl chloride,"260,000",16.00,16.00,1,,,,India
391890 - Of other plastics,"14,000",16.00,16.00,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"57,000",16.00,16.00,1,,,,India
391990 - Other,"206,000",16.00,16.00,1,,,,India
392010 - Of polymers of ethylene,,6.67,6.67,3,,,,India
392020 - Of polymers of propylene,"7,417,000",9.00,9.00,4,,,,India
392030 - Of polymers of styrene,,16.00,16.00,1,,,,India
392043 -- Containing by weight not less than 6 % of plasticisers,"55,000",16.00,16.00,2,,,,India
392049 -- Other,"626,000",16.00,16.00,1,,,,India
392051 -- Of poly(methyl methacrylate),,16.00,16.00,1,,,,India
392059 -- Other,,16.00,16.00,1,,,,India
392061 -- Of polycarbonates,,16.00,16.00,1,,,,India
392062 -- Of poly(ethylene terephthalate),"6,329,000",12.50,12.50,4,,,,India
392063 -- Of unsaturated polyesters,,16.00,16.00,1,,,,India
392069 -- Of other polyesters,"607,000",16.00,16.00,1,,,,India
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,India
392073 -- Of cellulose acetate,,16.00,16.00,2,,,,India
392079 -- Of other cellulose derivatives,,9.00,9.00,2,,,,India
392091 -- Of poly(vinyl butyral),,16.00,16.00,1,,,,India
392092 -- Of polyamides,,16.00,16.00,1,,,,India
392093 -- Of amino-resins,,16.00,16.00,1,,,,India
392094 -- Of phenolic resins,,16.00,16.00,1,,,,India
