Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
European Union,"19,333,340,204",,,,,,,Cambodia
,2018,,11.60,0.00,147,,147,,Cambodia
610120 - Of cotton,,12.00,0.00,2,,2,,Cambodia
610130 - Of man-made fibres,,12.00,0.00,2,,2,,Cambodia
610190 - Of other textile materials,,12.00,0.00,2,,2,,Cambodia
610210 - Of wool or fine animal hair,,12.00,0.00,2,,2,,Cambodia
610220 - Of cotton,,12.00,0.00,2,,2,,Cambodia
610230 - Of man-made fibres,,12.00,0.00,2,,2,,Cambodia
610290 - Of other textile materials,,12.00,0.00,2,,2,,Cambodia
610310 - Suits,,12.00,0.00,2,,2,,Cambodia
610322 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610323 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610329 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610331 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Cambodia
610332 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610333 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610339 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610341 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Cambodia
610342 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610343 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610349 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610413 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610419 - - Of other textile materials,,12.00,0.00,2,,2,,Cambodia
610422 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610423 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610429 - - Of other textile materials,,12.00,0.00,2,,2,,Cambodia
610431 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Cambodia
610432 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610433 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610439 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610441 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Cambodia
610442 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610443 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610444 - - Of artificial fibres,,12.00,0.00,1,,1,,Cambodia
610449 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610451 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Cambodia
610452 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610453 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610459 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610461 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Cambodia
610462 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610463 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
610469 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610510 - Of cotton,,12.00,0.00,1,,1,,Cambodia
610520 - Of man-made fibres,,12.00,0.00,2,,2,,Cambodia
610590 - Of other textile materials,,12.00,0.00,2,,2,,Cambodia
610610 - Of cotton,,12.00,0.00,1,,1,,Cambodia
610620 - Of man-made fibres,,12.00,0.00,1,,1,,Cambodia
610690 - Of other textile materials,,12.00,0.00,4,,4,,Cambodia
610711 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610712 - - Of man-made fibres,,12.00,0.00,1,,1,,Cambodia
610719 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610721 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610722 - - Of man-made fibres,,12.00,0.00,1,,1,,Cambodia
610729 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610791 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610799 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610811 - - Of man-made fibres,,12.00,0.00,1,,1,,Cambodia
610819 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610821 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610822 - - Of man-made fibres,,12.00,0.00,1,,1,,Cambodia
610829 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610831 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610832 - - Of man-made fibres,,12.00,0.00,1,,1,,Cambodia
610839 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610891 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
610892 - - Of man-made fibres,,12.00,0.00,1,,1,,Cambodia
610899 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
610910 - Of cotton,,12.00,0.00,1,,1,,Cambodia
610990 - Of other textile materials,,12.00,0.00,2,,2,,Cambodia
611011 - - Of wool,,11.50,0.00,3,,3,,Cambodia
611012 - - Of Kashmir (cashmere) goats,,12.00,0.00,2,,2,,Cambodia
611019 - - Other,,12.00,0.00,2,,2,,Cambodia
611020 - Of cotton,,12.00,0.00,3,,3,,Cambodia
611030 - Of man-made fibres,,12.00,0.00,3,,3,,Cambodia
611090 - Of other textile materials,,12.00,0.00,2,,2,,Cambodia
611120 - Of cotton,,10.45,0.00,2,,2,,Cambodia
611130 - Of synthetic fibres,,10.45,0.00,2,,2,,Cambodia
611190 - Of other textile materials,,10.97,0.00,3,,3,,Cambodia
611211 - - Of cotton,,12.00,0.00,1,,1,,Cambodia
611212 - - Of synthetic fibres,,12.00,0.00,1,,1,,Cambodia
611219 - - Of other textile materials,,12.00,0.00,1,,1,,Cambodia
611220 - Ski suits,,12.00,0.00,1,,1,,Cambodia
611231 - - Of synthetic fibres,,10.00,0.00,2,,2,,Cambodia
