Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
610333 -- Of synthetic fibres,"1,356,657",10.00,10.00,1,,,,China
610339 -- Of other textile materials,"335,209",10.00,10.00,3,,,,China
610341 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610342 -- Of cotton,"465,814",10.00,10.00,1,,,,China
610343 -- Of synthetic fibres,"692,474",10.00,10.00,1,,,,China
610349 -- Of other textile materials,"855,725",10.00,10.00,3,,,,China
610413 -- Of synthetic fibres,"1,788",10.00,10.00,1,,,,China
610419 -- Of other textile materials,"9,851",,,3,3,,,China
610422 -- Of cotton,"11,098",10.00,10.00,1,,,,China
610423 -- Of synthetic fibres,"3,419",10.00,10.00,1,,,,China
610429 -- Of other textile materials,"1,406",10.00,10.00,3,,,,China
610431 -- Of wool or fine animal hair,"4,198",10.00,10.00,1,,,,China
610432 -- Of cotton,"189,225",10.00,10.00,1,,,,China
610433 -- Of synthetic fibres,"573,420",10.00,10.00,1,,,,China
610439 -- Of other textile materials,"796,701",10.00,10.00,3,,,,China
610441 -- Of wool or fine animal hair,"3,325",,,1,1,,,China
610442 -- Of cotton,"549,095",10.00,10.00,1,,,,China
610443 -- Of synthetic fibres,"1,821,518",,,1,1,,,China
610444 -- Of artificial fibres,"1,051,961",,,1,1,,,China
610449 -- Of other textile materials,"353,963",,,2,2,,,China
610451 -- Of wool or fine animal hair,,,,1,1,,,China
610452 -- Of cotton,"142,993",,,1,1,,,China
610453 -- Of synthetic fibres,"498,447",,,1,1,,,China
610459 -- Of other textile materials,"198,961",,,3,3,,,China
610461 -- Of wool or fine animal hair,459,10.00,10.00,1,,,,China
610462 -- Of cotton,"1,094,240",,,1,1,,,China
610463 -- Of synthetic fibres,"1,508,540",,,1,1,,,China
610469 -- Of other textile materials,"1,538,243",10.00,10.00,3,,,,China
610510 - Of cotton,"3,568,015",,,3,3,,,China
610520 - Of man-made fibres,"352,145",,,2,2,,,China
610590 - Of other textile materials,"152,862",,,2,2,,,China
610610 - Of cotton,"1,109,620",,,1,1,,,China
610620 - Of man-made fibres,"2,698,762",,,2,2,,,China
610690 - Of other textile materials,"1,152,799",,,3,3,,,China
610711 -- Of cotton,"649,651",,,1,1,,,China
610712 -- Of man-made fibres,"320,736",,,2,2,,,China
610719 -- Of other textile materials,"32,648",10.00,10.00,2,,,,China
610721 -- Of cotton,"68,280",10.00,10.00,1,,,,China
610722 -- Of man-made fibres,"16,902",10.00,10.00,2,,,,China
610729 -- Of other textile materials,"23,312",10.00,10.00,3,,,,China
610791 -- Of cotton,"25,985",10.00,10.00,2,,,,China
610799 -- Of other textile materials,"27,276",10.00,10.00,3,,,,China
610811 -- Of man-made fibres,"250,427",10.00,10.00,2,,,,China
610819 -- Of other textile materials,"570,045",10.00,10.00,3,,,,China
610821 -- Of cotton,"153,659",,,1,1,,,China
610822 -- Of man-made fibres,"1,177,943",,,2,2,,,China
610829 -- Of other textile materials,"55,104",10.00,10.00,2,,,,China
610831 -- Of cotton,"76,443",10.00,10.00,1,,,,China
610832 -- Of man-made fibres,"682,191",10.00,10.00,2,,,,China
610839 -- Of other textile materials,"291,231",10.00,10.00,2,,,,China
610891 -- Of cotton,"6,383",,,1,1,,,China
610892 -- Of man-made fibres,"121,704",,,2,2,,,China
610899 -- Of other textile materials,"12,107",10.00,10.00,3,,,,China
610910 - Of cotton,"4,891,758",,,1,1,,,China
610990 - Of other textile materials,"6,713,052",,,5,5,,,China
611011 -- Of wool,"743,467",,,3,3,,,China
611012 -- Of Kashmir (cashmere) goats,"56,054",,,1,1,,,China
611019 -- Other,"56,016",,,1,1,,,China
611020 - Of cotton,"2,941,797",,,1,1,,,China
611030 - Of man-made fibres,"4,453,532",,,2,2,,,China
611090 - Of other textile materials,"1,459,241",,,1,1,,,China
611120 - Of cotton,"2,199,436",10.00,10.00,1,,,,China
611130 - Of synthetic fibres,"629,685",10.00,10.00,1,,,,China
611190 - Of other textile materials,"4,710,008",10.00,10.00,3,,,,China
611211 -- Of cotton,"38,286",10.00,10.00,1,,,,China
611212 -- Of synthetic fibres,"141,083",10.00,10.00,1,,,,China
611219 -- Of other textile materials,"79,032",10.00,10.00,4,,,,China
611220 - Ski suits,"36,244",10.00,10.00,6,,,,China
611231 -- Of synthetic fibres,"293,001",10.00,10.00,1,,,,China
611239 -- Of other textile materials,"259,548",10.00,10.00,3,,,,China
611241 -- Of synthetic fibres,"604,896",10.00,10.00,1,,,,China
611249 -- Of other textile materials,"561,082",10.00,10.00,3,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","55,754",10.00,10.00,1,,,,China
611420 - Of cotton,"23,795",10.00,10.00,1,,,,China
611430 - Of man-made fibres,"5,303,068",10.00,10.00,2,,,,China
611490 - Of other textile materials,"273,135",10.00,10.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","997,716",10.00,10.00,1,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",200,10.00,10.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","6,337",10.00,10.00,1,,,,China
611529 -- Of other textile materials,"2,793,824",10.00,10.00,4,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","519,611",10.00,10.00,1,,,,China
611594 -- Of wool or fine animal hair,699,10.00,10.00,1,,,,China
611595 -- Of cotton,"589,107",10.00,10.00,1,,,,China
611596 -- Of synthetic fibres,"517,877",10.00,10.00,1,,,,China
611599 -- Of other textile materials,"17,740,115",10.00,10.00,2,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","2,384,023",10.00,10.00,1,,,,China
611691 -- Of wool or fine animal hair,"51,858",10.00,10.00,1,,,,China
611692 -- Of cotton,"1,349,940",10.00,10.00,1,,,,China
611693 -- Of synthetic fibres,"221,789",10.00,10.00,1,,,,China
611699 -- Of other textile materials,"3,510,664",10.00,10.00,2,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","1,247,875",10.00,10.00,5,,,,China
611780 - Other accessories,"1,147,279",10.00,10.00,5,,,,China
611790 - Parts,"358,896",10.00,10.00,1,,,,China
,2013,"78,337,952",10.00,10.00,191,60,,,China
610120 - Of cotton,"14,700",,,1,1,,,China
610130 - Of man-made fibres,"197,784",,,2,2,,,China
610190 - Of other textile materials,"142,932",10.00,10.00,2,,,,China
610210 - Of wool or fine animal hair,763,,,1,1,,,China
610220 - Of cotton,"111,146",,,1,1,,,China
610230 - Of man-made fibres,"103,946",,,2,2,,,China
610290 - Of other textile materials,"126,225",10.00,10.00,2,,,,China
610310 - Suits,"2,566",10.00,10.00,4,,,,China
610322 -- Of cotton,,10.00,10.00,1,,,,China
610323 -- Of synthetic fibres,"88,342",10.00,10.00,1,,,,China
610329 -- Of other textile materials,"14,531",10.00,10.00,3,,,,China
610331 -- Of wool or fine animal hair,"3,881",10.00,10.00,1,,,,China
610332 -- Of cotton,"607,717",10.00,10.00,1,,,,China
610333 -- Of synthetic fibres,"811,512",10.00,10.00,1,,,,China
610339 -- Of other textile materials,"125,413",10.00,10.00,3,,,,China
610341 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610342 -- Of cotton,"350,194",10.00,10.00,1,,,,China
610343 -- Of synthetic fibres,"825,518",10.00,10.00,1,,,,China
610349 -- Of other textile materials,"711,100",10.00,10.00,3,,,,China
610413 -- Of synthetic fibres,799,10.00,10.00,1,,,,China
610419 -- Of other textile materials,"5,885",,,3,3,,,China
610422 -- Of cotton,667,10.00,10.00,1,,,,China
610423 -- Of synthetic fibres,"4,461",10.00,10.00,1,,,,China
610429 -- Of other textile materials,699,10.00,10.00,3,,,,China
610431 -- Of wool or fine animal hair,"20,876",10.00,10.00,1,,,,China
610432 -- Of cotton,"124,211",10.00,10.00,1,,,,China
610433 -- Of synthetic fibres,"459,581",10.00,10.00,1,,,,China
610439 -- Of other textile materials,"126,671",10.00,10.00,3,,,,China
610441 -- Of wool or fine animal hair,"6,482",,,1,1,,,China
610442 -- Of cotton,"571,683",10.00,10.00,1,,,,China
610443 -- Of synthetic fibres,"1,351,809",,,1,1,,,China
610444 -- Of artificial fibres,"836,211",,,1,1,,,China
610449 -- Of other textile materials,"1,024,667",,,2,2,,,China
610451 -- Of wool or fine animal hair,445,,,1,1,,,China
610452 -- Of cotton,"109,953",,,1,1,,,China
610453 -- Of synthetic fibres,"353,751",,,1,1,,,China
610459 -- Of other textile materials,"147,330",,,3,3,,,China
610461 -- Of wool or fine animal hair,"6,480",10.00,10.00,1,,,,China
610462 -- Of cotton,"577,299",,,1,1,,,China
610463 -- Of synthetic fibres,"745,364",,,1,1,,,China
610469 -- Of other textile materials,"1,731,481",10.00,10.00,3,,,,China
610510 - Of cotton,"2,802,216",,,3,3,,,China
610520 - Of man-made fibres,"208,086",,,2,2,,,China
610590 - Of other textile materials,"49,352",,,2,2,,,China
610610 - Of cotton,"978,444",,,1,1,,,China
610620 - Of man-made fibres,"2,987,852",,,2,2,,,China
610690 - Of other textile materials,"981,595",,,3,3,,,China
610711 -- Of cotton,"580,118",,,1,1,,,China
610712 -- Of man-made fibres,"242,788",,,2,2,,,China
610719 -- Of other textile materials,"22,711",10.00,10.00,2,,,,China
610721 -- Of cotton,"69,668",10.00,10.00,1,,,,China
610722 -- Of man-made fibres,"18,299",10.00,10.00,2,,,,China
610729 -- Of other textile materials,"84,405",10.00,10.00,3,,,,China
610791 -- Of cotton,"24,389",10.00,10.00,2,,,,China
610799 -- Of other textile materials,"32,639",10.00,10.00,3,,,,China
610811 -- Of man-made fibres,"450,799",10.00,10.00,2,,,,China
610819 -- Of other textile materials,"254,943",10.00,10.00,3,,,,China
610821 -- Of cotton,"341,145",,,1,1,,,China
610822 -- Of man-made fibres,"1,185,444",,,2,2,,,China
610829 -- Of other textile materials,"13,207",10.00,10.00,2,,,,China
610831 -- Of cotton,"158,594",10.00,10.00,1,,,,China
610832 -- Of man-made fibres,"411,201",10.00,10.00,2,,,,China
610839 -- Of other textile materials,"401,924",10.00,10.00,2,,,,China
610891 -- Of cotton,"21,115",,,1,1,,,China
610892 -- Of man-made fibres,"148,270",,,2,2,,,China
610899 -- Of other textile materials,"53,402",10.00,10.00,3,,,,China
610910 - Of cotton,"4,409,663",,,1,1,,,China
610990 - Of other textile materials,"5,485,146",,,5,5,,,China
611011 -- Of wool,"953,376",,,3,3,,,China
611012 -- Of Kashmir (cashmere) goats,"24,935",,,1,1,,,China
611019 -- Other,"29,229",,,1,1,,,China
611020 - Of cotton,"2,107,268",,,1,1,,,China
611030 - Of man-made fibres,"3,083,298",,,2,2,,,China
611090 - Of other textile materials,"1,129,974",,,1,1,,,China
611120 - Of cotton,"1,502,458",10.00,10.00,1,,,,China
611130 - Of synthetic fibres,"444,298",10.00,10.00,1,,,,China
611190 - Of other textile materials,"4,156,487",10.00,10.00,3,,,,China
611211 -- Of cotton,"19,310",10.00,10.00,1,,,,China
611212 -- Of synthetic fibres,"119,648",10.00,10.00,1,,,,China
611219 -- Of other textile materials,"14,872",10.00,10.00,4,,,,China
611220 - Ski suits,"32,679",10.00,10.00,6,,,,China
611231 -- Of synthetic fibres,"222,994",10.00,10.00,1,,,,China
611239 -- Of other textile materials,"175,841",10.00,10.00,3,,,,China
611241 -- Of synthetic fibres,"466,445",10.00,10.00,1,,,,China
611249 -- Of other textile materials,"298,229",10.00,10.00,3,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","17,142",10.00,10.00,1,,,,China
611420 - Of cotton,"5,603",10.00,10.00,1,,,,China
611430 - Of man-made fibres,"161,471",10.00,10.00,2,,,,China
611490 - Of other textile materials,"115,442",10.00,10.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","735,728",10.00,10.00,1,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","41,876",10.00,10.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","234,677",10.00,10.00,1,,,,China
611529 -- Of other textile materials,"2,025,024",10.00,10.00,4,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","760,703",10.00,10.00,1,,,,China
611594 -- Of wool or fine animal hair,"2,568",10.00,10.00,1,,,,China
611595 -- Of cotton,"369,209",10.00,10.00,1,,,,China
611596 -- Of synthetic fibres,"213,158",10.00,10.00,1,,,,China
611599 -- Of other textile materials,"12,823,315",10.00,10.00,2,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","1,553,107",10.00,10.00,1,,,,China
611691 -- Of wool or fine animal hair,"22,880",10.00,10.00,1,,,,China
611692 -- Of cotton,"1,190,914",10.00,10.00,1,,,,China
611693 -- Of synthetic fibres,"232,963",10.00,10.00,1,,,,China
611699 -- Of other textile materials,"3,440,060",10.00,10.00,2,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","1,438,889",10.00,10.00,5,,,,China
611780 - Other accessories,"2,829,251",10.00,10.00,5,,,,China
611790 - Parts,"480,141",10.00,10.00,1,,,,China
,2012,"50,425,728",10.00,10.00,191,60,,,China
610120 - Of cotton,"32,325",,,1,1,,,China
610130 - Of man-made fibres,"138,998",,,2,2,,,China
610190 - Of other textile materials,"133,325",10.00,10.00,2,,,,China
610210 - Of wool or fine animal hair,"2,306",,,1,1,,,China
610220 - Of cotton,"44,235",,,1,1,,,China
610230 - Of man-made fibres,"28,435",,,2,2,,,China
610290 - Of other textile materials,"28,194",10.00,10.00,2,,,,China
610310 - Suits,"23,545",10.00,10.00,4,,,,China
610322 -- Of cotton,"1,927",10.00,10.00,1,,,,China
610323 -- Of synthetic fibres,,10.00,10.00,1,,,,China
610329 -- Of other textile materials,"3,112",10.00,10.00,3,,,,China
610331 -- Of wool or fine animal hair,"1,012",10.00,10.00,1,,,,China
610332 -- Of cotton,"309,473",10.00,10.00,1,,,,China
610333 -- Of synthetic fibres,"345,481",10.00,10.00,1,,,,China
610339 -- Of other textile materials,"168,143",10.00,10.00,3,,,,China
610341 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610342 -- Of cotton,"178,353",10.00,10.00,1,,,,China
610343 -- Of synthetic fibres,"475,381",10.00,10.00,1,,,,China
610349 -- Of other textile materials,"59,019",10.00,10.00,3,,,,China
610413 -- Of synthetic fibres,"14,239",10.00,10.00,1,,,,China
610419 -- Of other textile materials,"1,999",,,3,3,,,China
610422 -- Of cotton,"4,471",10.00,10.00,1,,,,China
610423 -- Of synthetic fibres,"12,064",10.00,10.00,1,,,,China
610429 -- Of other textile materials,71,10.00,10.00,3,,,,China
610431 -- Of wool or fine animal hair,862,10.00,10.00,1,,,,China
610432 -- Of cotton,"60,478",10.00,10.00,1,,,,China
610433 -- Of synthetic fibres,"117,425",10.00,10.00,1,,,,China
610439 -- Of other textile materials,"66,146",10.00,10.00,3,,,,China
610441 -- Of wool or fine animal hair,"8,599",,,1,1,,,China
610442 -- Of cotton,"304,825",10.00,10.00,1,,,,China
610443 -- Of synthetic fibres,"704,263",,,1,1,,,China
610444 -- Of artificial fibres,"512,738",,,1,1,,,China
610449 -- Of other textile materials,"189,300",,,2,2,,,China
610451 -- Of wool or fine animal hair,,,,1,1,,,China
610452 -- Of cotton,"28,937",,,1,1,,,China
610453 -- Of synthetic fibres,"140,719",,,1,1,,,China
610459 -- Of other textile materials,"46,136",,,3,3,,,China
610461 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610462 -- Of cotton,"310,206",,,1,1,,,China
610463 -- Of synthetic fibres,"379,530",,,1,1,,,China
610469 -- Of other textile materials,"197,560",10.00,10.00,3,,,,China
610510 - Of cotton,"1,572,252",,,3,3,,,China
610520 - Of man-made fibres,"260,316",,,2,2,,,China
610590 - Of other textile materials,"45,272",,,2,2,,,China
610610 - Of cotton,"776,971",,,1,1,,,China
610620 - Of man-made fibres,"2,322,899",,,2,2,,,China
610690 - Of other textile materials,"557,285",,,3,3,,,China
610711 -- Of cotton,"444,558",,,1,1,,,China
610712 -- Of man-made fibres,"182,153",,,2,2,,,China
610719 -- Of other textile materials,"46,379",10.00,10.00,2,,,,China
610721 -- Of cotton,"26,885",10.00,10.00,1,,,,China
610722 -- Of man-made fibres,"1,960",10.00,10.00,2,,,,China
610729 -- Of other textile materials,"40,475",10.00,10.00,3,,,,China
610791 -- Of cotton,"3,219",10.00,10.00,2,,,,China
610799 -- Of other textile materials,"6,085",10.00,10.00,3,,,,China
610811 -- Of man-made fibres,"137,779",10.00,10.00,2,,,,China
610819 -- Of other textile materials,"230,363",10.00,10.00,3,,,,China
610821 -- Of cotton,"160,062",,,1,1,,,China
610822 -- Of man-made fibres,"321,165",,,2,2,,,China
610829 -- Of other textile materials,"58,082",10.00,10.00,2,,,,China
610831 -- Of cotton,"153,196",10.00,10.00,1,,,,China
610832 -- Of man-made fibres,"283,253",10.00,10.00,2,,,,China
610839 -- Of other textile materials,"236,762",10.00,10.00,2,,,,China
610891 -- Of cotton,"24,920",,,1,1,,,China
610892 -- Of man-made fibres,"208,773",,,2,2,,,China
610899 -- Of other textile materials,"11,765",10.00,10.00,3,,,,China
610910 - Of cotton,"4,200,566",,,1,1,,,China
610990 - Of other textile materials,"3,327,176",,,5,5,,,China
611011 -- Of wool,"439,213",,,3,3,,,China
611012 -- Of Kashmir (cashmere) goats,149,,,1,1,,,China
611019 -- Other,"324,557",,,1,1,,,China
611020 - Of cotton,"1,650,527",,,1,1,,,China
611030 - Of man-made fibres,"2,771,844",,,2,2,,,China
611090 - Of other textile materials,"328,828",,,1,1,,,China
611120 - Of cotton,"695,047",10.00,10.00,1,,,,China
611130 - Of synthetic fibres,"480,965",10.00,10.00,1,,,,China
611190 - Of other textile materials,"2,841,650",10.00,10.00,3,,,,China
611211 -- Of cotton,"10,509",10.00,10.00,1,,,,China
611212 -- Of synthetic fibres,"125,472",10.00,10.00,1,,,,China
611219 -- Of other textile materials,"13,648",10.00,10.00,4,,,,China
611220 - Ski suits,"49,754",10.00,10.00,6,,,,China
611231 -- Of synthetic fibres,"194,678",10.00,10.00,1,,,,China
611239 -- Of other textile materials,"68,005",10.00,10.00,3,,,,China
611241 -- Of synthetic fibres,"459,192",10.00,10.00,1,,,,China
611249 -- Of other textile materials,"341,129",10.00,10.00,3,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","214,526",10.00,10.00,1,,,,China
611420 - Of cotton,"19,332",10.00,10.00,1,,,,China
611430 - Of man-made fibres,"57,841",10.00,10.00,2,,,,China
611490 - Of other textile materials,"52,711",10.00,10.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","675,709",10.00,10.00,1,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","2,862",10.00,10.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","26,063",10.00,10.00,1,,,,China
611529 -- Of other textile materials,"1,390,927",10.00,10.00,4,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","137,382",10.00,10.00,1,,,,China
611594 -- Of wool or fine animal hair,"1,637",10.00,10.00,1,,,,China
611595 -- Of cotton,"68,745",10.00,10.00,1,,,,China
611596 -- Of synthetic fibres,"368,233",10.00,10.00,1,,,,China
611599 -- Of other textile materials,"7,121,625",10.00,10.00,2,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","821,783",10.00,10.00,1,,,,China
611691 -- Of wool or fine animal hair,"30,382",10.00,10.00,1,,,,China
611692 -- Of cotton,"1,152,691",10.00,10.00,1,,,,China
611693 -- Of synthetic fibres,"387,597",10.00,10.00,1,,,,China
611699 -- Of other textile materials,"4,271,760",10.00,10.00,2,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","975,584",10.00,10.00,5,,,,China
611780 - Other accessories,"854,783",10.00,10.00,5,,,,China
611790 - Parts,"283,985",10.00,10.00,1,,,,China
,2011,"54,449,528",10.00,10.00,191,60,,,China
610120 - Of cotton,"40,245",,,1,1,,,China
610130 - Of man-made fibres,"94,947",,,2,2,,,China
610190 - Of other textile materials,"171,378",10.00,10.00,2,,,,China
610210 - Of wool or fine animal hair,"11,779",,,1,1,,,China
610220 - Of cotton,"39,698",,,1,1,,,China
610230 - Of man-made fibres,"45,821",,,2,2,,,China
610290 - Of other textile materials,"9,489",10.00,10.00,2,,,,China
610310 - Suits,"91,608",10.00,10.00,4,,,,China
610322 -- Of cotton,110,10.00,10.00,1,,,,China
610323 -- Of synthetic fibres,"1,435",10.00,10.00,1,,,,China
610329 -- Of other textile materials,"26,797",10.00,10.00,3,,,,China
610331 -- Of wool or fine animal hair,"16,843",10.00,10.00,1,,,,China
610332 -- Of cotton,"390,484",10.00,10.00,1,,,,China
610333 -- Of synthetic fibres,"871,340",10.00,10.00,1,,,,China
610339 -- Of other textile materials,"181,413",10.00,10.00,3,,,,China
610341 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610342 -- Of cotton,"149,834",10.00,10.00,1,,,,China
610343 -- Of synthetic fibres,"292,060",10.00,10.00,1,,,,China
610349 -- Of other textile materials,"72,504",10.00,10.00,3,,,,China
610413 -- Of synthetic fibres,"3,777",10.00,10.00,1,,,,China
610419 -- Of other textile materials,"10,239",,,3,3,,,China
610422 -- Of cotton,"1,239",10.00,10.00,1,,,,China
610423 -- Of synthetic fibres,"2,564",10.00,10.00,1,,,,China
610429 -- Of other textile materials,"6,296",10.00,10.00,3,,,,China
610431 -- Of wool or fine animal hair,"13,025",10.00,10.00,1,,,,China
610432 -- Of cotton,"174,598",10.00,10.00,1,,,,China
610433 -- Of synthetic fibres,"326,985",10.00,10.00,1,,,,China
610439 -- Of other textile materials,"181,403",10.00,10.00,3,,,,China
610441 -- Of wool or fine animal hair,"27,821",,,1,1,,,China
610442 -- Of cotton,"335,080",10.00,10.00,1,,,,China
610443 -- Of synthetic fibres,"430,910",,,1,1,,,China
610444 -- Of artificial fibres,"438,524",,,1,1,,,China
610449 -- Of other textile materials,"196,440",,,2,2,,,China
610451 -- Of wool or fine animal hair,"1,142",,,1,1,,,China
610452 -- Of cotton,"30,492",,,1,1,,,China
610453 -- Of synthetic fibres,"43,536",,,1,1,,,China
610459 -- Of other textile materials,"40,134",,,3,3,,,China
610461 -- Of wool or fine animal hair,,10.00,10.00,1,,,,China
610462 -- Of cotton,"320,541",,,1,1,,,China
610463 -- Of synthetic fibres,"517,730",,,1,1,,,China
610469 -- Of other textile materials,"170,153",10.00,10.00,3,,,,China
610510 - Of cotton,"3,378,116",,,3,3,,,China
610520 - Of man-made fibres,"231,264",,,2,2,,,China
610590 - Of other textile materials,"69,694",,,2,2,,,China
610610 - Of cotton,"1,133,461",,,1,1,,,China
610620 - Of man-made fibres,"2,538,628",,,2,2,,,China
610690 - Of other textile materials,"238,589",,,3,3,,,China
610711 -- Of cotton,"314,436",,,1,1,,,China
610712 -- Of man-made fibres,"129,739",,,2,2,,,China
610719 -- Of other textile materials,"3,182",10.00,10.00,2,,,,China
610721 -- Of cotton,"68,877",10.00,10.00,1,,,,China
610722 -- Of man-made fibres,"7,449",10.00,10.00,2,,,,China
610729 -- Of other textile materials,"19,019",10.00,10.00,3,,,,China
610791 -- Of cotton,469,10.00,10.00,2,,,,China
610799 -- Of other textile materials,462,10.00,10.00,3,,,,China
610811 -- Of man-made fibres,"147,383",10.00,10.00,2,,,,China
610819 -- Of other textile materials,"110,196",10.00,10.00,3,,,,China
610821 -- Of cotton,"246,541",,,1,1,,,China
610822 -- Of man-made fibres,"475,119",,,2,2,,,China
610829 -- Of other textile materials,"33,596",10.00,10.00,2,,,,China
610831 -- Of cotton,"164,840",10.00,10.00,1,,,,China
610832 -- Of man-made fibres,"137,831",10.00,10.00,2,,,,China
610839 -- Of other textile materials,"53,186",10.00,10.00,2,,,,China
610891 -- Of cotton,"107,234",,,1,1,,,China
610892 -- Of man-made fibres,"316,714",,,2,2,,,China
610899 -- Of other textile materials,"23,785",10.00,10.00,3,,,,China
610910 - Of cotton,"6,802,994",,,1,1,,,China
610990 - Of other textile materials,"2,411,734",,,5,5,,,China
611011 -- Of wool,"1,051,086",,,3,3,,,China
611012 -- Of Kashmir (cashmere) goats,"1,868",,,1,1,,,China
611019 -- Other,"12,384",,,1,1,,,China
611020 - Of cotton,"1,892,501",,,1,1,,,China
611030 - Of man-made fibres,"2,085,782",,,2,2,,,China
611090 - Of other textile materials,"394,665",,,1,1,,,China
611120 - Of cotton,"1,045,964",10.00,10.00,1,,,,China
611130 - Of synthetic fibres,"578,466",10.00,10.00,1,,,,China
611190 - Of other textile materials,"1,612,720",10.00,10.00,3,,,,China
611211 -- Of cotton,"69,949",10.00,10.00,1,,,,China
611212 -- Of synthetic fibres,"34,651",10.00,10.00,1,,,,China
611219 -- Of other textile materials,"25,804",10.00,10.00,4,,,,China
611220 - Ski suits,"2,213",10.00,10.00,6,,,,China
611231 -- Of synthetic fibres,"217,754",10.00,10.00,1,,,,China
611239 -- Of other textile materials,"187,616",10.00,10.00,3,,,,China
611241 -- Of synthetic fibres,"533,018",10.00,10.00,1,,,,China
611249 -- Of other textile materials,"395,080",10.00,10.00,3,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","73,445",10.00,10.00,1,,,,China
611420 - Of cotton,"34,180",10.00,10.00,1,,,,China
611430 - Of man-made fibres,"172,413",10.00,10.00,2,,,,China
611490 - Of other textile materials,"174,000",10.00,10.00,2,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","490,956",10.00,10.00,1,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","45,881",10.00,10.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","18,152",10.00,10.00,1,,,,China
611529 -- Of other textile materials,"1,362,509",10.00,10.00,4,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","166,719",10.00,10.00,1,,,,China
611594 -- Of wool or fine animal hair,221,10.00,10.00,1,,,,China
611595 -- Of cotton,"113,885",10.00,10.00,1,,,,China
611596 -- Of synthetic fibres,"278,465",10.00,10.00,1,,,,China
611599 -- Of other textile materials,"6,032,727",10.00,10.00,2,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","1,360,198",10.00,10.00,1,,,,China
611691 -- Of wool or fine animal hair,"8,744",10.00,10.00,1,,,,China
611692 -- Of cotton,"1,969,173",10.00,10.00,1,,,,China
611693 -- Of synthetic fibres,"380,761",10.00,10.00,1,,,,China
611699 -- Of other textile materials,"4,647,039",10.00,10.00,2,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","1,013,993",10.00,10.00,5,,,,China
611780 - Other accessories,"666,058",10.00,10.00,5,,,,China
611790 - Parts,"353,536",10.00,10.00,1,,,,China
,2010,"34,107,331",10.00,10.00,191,60,,,China
610120 - Of cotton,"55,465",,,1,1,,,China
610130 - Of man-made fibres,"89,945",,,2,2,,,China
610190 - Of other textile materials,"68,523",10.00,10.00,2,,,,China
610210 - Of wool or fine animal hair,308,,,1,1,,,China
610220 - Of cotton,"28,358",,,1,1,,,China
610230 - Of man-made fibres,"22,613",,,2,2,,,China
610290 - Of other textile materials,"17,359",10.00,10.00,2,,,,China
610310 - Suits,"14,477",10.00,10.00,4,,,,China
610322 -- Of cotton,"3,776",10.00,10.00,1,,,,China
610323 -- Of synthetic fibres,,10.00,10.00,1,,,,China
610329 -- Of other textile materials,"17,999",10.00,10.00,3,,,,China
610331 -- Of wool or fine animal hair,"12,777",10.00,10.00,1,,,,China
