Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
392043 -- Containing by weight not less than 6 % of plasticisers,"30,837",6.50,3.00,2,,2,,Russian Federation
392049 -- Other,"100,044",6.50,3.00,2,,2,,Russian Federation
392051 -- Of poly(methyl methacrylate),"650,133",6.50,3.00,1,,1,,Russian Federation
392059 -- Other,392,3.25,1.50,2,,1,,Russian Federation
392061 -- Of polycarbonates,"4,661",6.50,3.00,1,,1,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"714,457",4.33,2.00,3,,2,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Russian Federation
392069 -- Of other polyesters,,6.50,3.00,1,,1,,Russian Federation
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Russian Federation
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Russian Federation
392079 -- Of other cellulose derivatives,"2,802",6.10,2.60,2,,2,,Russian Federation
392091 -- Of poly(vinyl butyral),"2,916,600",6.10,2.60,1,,1,,Russian Federation
392092 -- Of polyamides,"4,631",6.50,3.00,1,,1,,Russian Federation
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Russian Federation
392094 -- Of phenolic resins,"47,915",6.50,3.00,1,,1,,Russian Federation
392099 -- Of other plastics,"93,000",3.25,1.50,6,,3,,Russian Federation
392111 -- Of polymers of styrene,"674,899",6.50,0.00,1,,1,,Russian Federation
392112 -- Of polymers of vinyl chloride,"24,440",6.50,0.00,1,,1,,Russian Federation
392113 -- Of polyurethanes,"9,057,983",6.50,0.00,2,,2,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Russian Federation
392119 -- Of other plastics,"2,992,284",6.50,0.00,1,,1,,Russian Federation
392190 - Other,"3,916,263",6.50,0.38,8,,8,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","30,599",6.50,0.00,1,,1,,Russian Federation
392220 - Lavatory seats and covers,"11,404",6.50,0.00,1,,1,,Russian Federation
392290 - Other,"483,971",6.50,0.00,1,,1,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","11,836,629",6.50,0.00,1,,1,,Russian Federation
392321 -- Of polymers of ethylene,"366,720",6.50,3.00,1,,1,,Russian Federation
392329 -- Of other plastics,"2,087,813",6.50,0.00,2,,2,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","991,214",6.50,0.00,2,,2,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","265,896",5.90,0.00,2,,2,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","4,796,574",6.50,0.00,2,,2,,Russian Federation
392390 - Other,"6,578,309",6.50,0.00,1,,1,,Russian Federation
392410 - Tableware and kitchenware,"1,159,454",6.50,0.00,1,,1,,Russian Federation
392490 - Other,"144,622",6.50,0.00,1,,1,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","92,955",6.50,0.00,1,,1,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","46,614",6.50,0.00,1,,1,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","71,687",6.50,0.00,1,,1,,Russian Federation
392590 - Other,"3,168,886",6.50,0.00,3,,3,,Russian Federation
392610 - Office or school supplies,"169,390",6.50,0.00,1,,1,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","35,910",6.50,0.00,1,,1,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","85,729",6.50,0.00,1,,1,,Russian Federation
392640 - Statuettes and other ornamental articles,"66,693",6.50,0.00,1,,1,,Russian Federation
392690 - Other,"3,831,042",6.50,0.00,3,,3,,Russian Federation
,2012,"350,394,135",5.53,0.92,205,,176,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"39,859,087",6.50,3.00,2,,2,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"14,382,693",3.25,1.50,2,,1,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"2,699",6.50,3.00,1,,1,,Russian Federation
390190 - Other,"67,765",3.25,1.50,2,,1,,Russian Federation
390210 - Polypropylene,"281,997",6.50,3.00,1,,1,,Russian Federation
390220 - Polyisobutylene,"7,469,781",6.50,3.00,1,,1,,Russian Federation
390230 - Propylene copolymers,"68,278",6.50,3.00,1,,1,,Russian Federation
390290 - Other,"1,735",2.17,1.00,3,,1,,Russian Federation
390311 -- Expansible,"2,374,254",6.50,3.00,1,,1,,Russian Federation
390319 -- Other,"6,648,612",6.50,0.00,1,,1,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,3.00,1,,1,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"94,254",6.50,3.00,1,,1,,Russian Federation
390390 - Other,360,2.17,1.00,3,,1,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","71,671",6.50,3.00,1,,1,,Russian Federation
390421 -- Non-plasticised,"502,031",6.50,3.00,1,,1,,Russian Federation
390422 -- Plasticised,"58,072",6.50,3.00,1,,1,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,3.00,1,,1,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,3.00,1,,1,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,1.50,2,,1,,Russian Federation
390461 -- Polytetrafluoroethylene,"28,050,501",6.50,3.00,1,,1,,Russian Federation
390469 -- Other,"1,618,458",4.33,2.00,3,,2,,Russian Federation
390490 - Other,,6.50,3.00,1,,1,,Russian Federation
390512 -- In aqueous dispersion,"18,458",6.50,0.00,1,,1,,Russian Federation
390519 -- Other,,6.50,0.00,1,,1,,Russian Federation
390521 -- In aqueous dispersion,"3,586",6.50,0.00,1,,1,,Russian Federation
390529 -- Other,"389,576",6.50,0.00,1,,1,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Russian Federation
390591 -- Copolymers,,6.50,0.00,1,,1,,Russian Federation
390599 -- Other,"101,054",3.25,0.00,2,,1,,Russian Federation
390610 - Poly(methyl methacrylate),,6.50,2.90,1,,1,,Russian Federation
390690 - Other,"782,725",0.93,0.00,7,,1,,Russian Federation
390710 - Polyacetals,925,6.50,2.20,1,,1,,Russian Federation
390720 - Other polyethers,"16,104,625",4.88,0.00,4,,3,,Russian Federation
390730 - Epoxide resins,"345,162",6.50,0.00,1,,1,,Russian Federation
390740 - Polycarbonates,"7,818,573",6.50,0.00,1,,1,,Russian Federation
390750 - Alkyd resins,,6.50,0.00,1,,1,,Russian Federation
390760 - Poly(ethylene terephthalate),"74,293,560",6.50,3.00,2,,2,,Russian Federation
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Russian Federation
390791 -- Unsaturated,"74,825",6.50,0.00,2,,2,,Russian Federation
390799 -- Other,"134,203",3.25,1.50,2,,1,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","47,836,954",6.50,2.20,1,,1,,Russian Federation
390890 - Other,"2,365",6.50,2.20,1,,1,,Russian Federation
390910 - Urea resins; thiourea resins,"13,788,368",6.50,0.00,1,,1,,Russian Federation
390920 - Melamine resins,"32,725",6.50,0.00,1,,1,,Russian Federation
390930 - Other amino-resins,"41,478",6.50,0.00,1,,1,,Russian Federation
390940 - Phenolic resins,"2,063,586",6.50,0.00,1,,1,,Russian Federation
390950 - Polyurethanes,"8,213",3.25,0.00,2,,1,,Russian Federation
391000 Silicones in primary forms.,"558,754",6.50,0.00,1,,1,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","688,933",6.50,0.00,1,,1,,Russian Federation
391190 - Other,"52,018",3.30,0.00,5,,3,,Russian Federation
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Russian Federation
391212 -- Plasticised,,6.50,0.00,1,,1,,Russian Federation
391220 - Cellulose nitrates (including collodions),450,6.33,0.00,3,,3,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,"287,057",6.50,0.00,1,,1,,Russian Federation
391239 -- Other,,3.25,0.00,2,,1,,Russian Federation
391290 - Other,138,6.45,0.00,2,,2,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Russian Federation
391390 - Other,514,6.50,0.00,1,,1,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","63,933",6.50,0.00,1,,1,,Russian Federation
391510 - Of polymers of ethylene,"882,686",6.50,0.00,1,,1,,Russian Federation
391520 - Of polymers of styrene,"5,398",6.50,0.00,1,,1,,Russian Federation
391530 - Of polymers of vinyl chloride,"55,450",6.50,0.00,1,,1,,Russian Federation
391590 - Of other plastics,"712,307",6.50,0.00,2,,2,,Russian Federation
391610 - Of polymers of ethylene,566,6.50,0.00,1,,1,,Russian Federation
391620 - Of polymers of vinyl chloride,"816,161",6.50,0.00,1,,1,,Russian Federation
391690 - Of other plastics,"450,814",6.50,0.00,3,,3,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"4,592,815",5.90,0.00,2,,2,,Russian Federation
391721 -- Of polymers of ethylene,"55,694",6.50,0.00,2,,2,,Russian Federation
391722 -- Of polymers of propylene,"186,508",6.50,0.00,2,,2,,Russian Federation
391723 -- Of polymers of vinyl chloride,"46,003",6.50,0.00,2,,2,,Russian Federation
391729 -- Of other plastics,"43,454",6.50,0.00,1,,1,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","15,744",6.50,0.00,1,,1,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","7,017,233",6.50,0.00,1,,1,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","195,735",6.50,0.00,1,,1,,Russian Federation
391739 -- Other,"140,976",6.50,0.00,1,,1,,Russian Federation
391740 - Fittings,"124,138",6.50,0.00,1,,1,,Russian Federation
391810 - Of polymers of vinyl chloride,"179,427",6.50,0.00,2,,2,,Russian Federation
391890 - Of other plastics,"15,321",6.50,0.00,1,,1,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"197,555",6.35,0.00,4,,4,,Russian Federation
391990 - Other,"274,347",6.50,0.00,1,,1,,Russian Federation
392010 - Of polymers of ethylene,"732,383",4.64,2.14,7,,5,,Russian Federation
392020 - Of polymers of propylene,"7,649,203",6.50,3.00,3,,3,,Russian Federation
392030 - Of polymers of styrene,"297,172",6.50,3.00,1,,1,,Russian Federation
392043 -- Containing by weight not less than 6 % of plasticisers,"1,594",6.50,3.00,2,,2,,Russian Federation
392049 -- Other,"136,609",6.50,3.00,2,,2,,Russian Federation
392051 -- Of poly(methyl methacrylate),"2,324,833",6.50,3.00,1,,1,,Russian Federation
392059 -- Other,180,3.25,1.50,2,,1,,Russian Federation
392061 -- Of polycarbonates,"9,192",6.50,3.00,1,,1,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"936,859",4.33,2.00,3,,2,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Russian Federation
392069 -- Of other polyesters,270,6.50,3.00,1,,1,,Russian Federation
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Russian Federation
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Russian Federation
392079 -- Of other cellulose derivatives,"1,184",6.10,2.60,2,,2,,Russian Federation
392091 -- Of poly(vinyl butyral),"1,780,861",6.10,2.60,1,,1,,Russian Federation
392092 -- Of polyamides,,6.50,3.00,1,,1,,Russian Federation
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Russian Federation
392094 -- Of phenolic resins,"45,476",6.50,3.00,1,,1,,Russian Federation
392099 -- Of other plastics,"54,681",3.25,1.50,6,,3,,Russian Federation
392111 -- Of polymers of styrene,"677,095",6.50,0.00,1,,1,,Russian Federation
392112 -- Of polymers of vinyl chloride,"10,476",6.50,0.00,1,,1,,Russian Federation
392113 -- Of polyurethanes,"8,095,810",6.50,0.00,2,,2,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Russian Federation
392119 -- Of other plastics,"3,056,582",6.50,0.00,1,,1,,Russian Federation
392190 - Other,"4,368,571",6.50,0.38,8,,8,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","11,015",6.50,0.00,1,,1,,Russian Federation
392220 - Lavatory seats and covers,"34,981",6.50,0.00,1,,1,,Russian Federation
392290 - Other,"606,504",6.50,0.00,1,,1,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","15,538,393",6.50,0.00,1,,1,,Russian Federation
392321 -- Of polymers of ethylene,"367,143",6.50,3.00,1,,1,,Russian Federation
392329 -- Of other plastics,"1,832,425",6.50,0.00,2,,2,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","1,221,788",6.50,0.00,2,,2,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","370,928",5.90,0.00,2,,2,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","3,158,982",6.50,0.00,2,,2,,Russian Federation
392390 - Other,"4,579,194",6.50,0.00,1,,1,,Russian Federation
392410 - Tableware and kitchenware,"1,036,612",6.50,0.00,1,,1,,Russian Federation
392490 - Other,"120,555",6.50,0.00,1,,1,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","122,404",6.50,0.00,1,,1,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","150,257",6.50,0.00,1,,1,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","108,239",6.50,0.00,1,,1,,Russian Federation
392590 - Other,"3,279,815",6.50,0.00,3,,3,,Russian Federation
392610 - Office or school supplies,"189,684",6.50,0.00,1,,1,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","4,192",6.50,0.00,1,,1,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","160,311",6.50,0.00,1,,1,,Russian Federation
392640 - Statuettes and other ornamental articles,"39,364",6.50,0.00,1,,1,,Russian Federation
392690 - Other,"4,228,982",6.50,0.00,3,,3,,Russian Federation
,2011,"411,958,572",5.59,0.92,205,,178,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"24,450,925",6.50,3.00,2,,2,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"24,351,175",3.25,1.50,2,,1,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"52,423",6.50,3.00,1,,1,,Russian Federation
390190 - Other,"21,395",3.25,1.50,2,,1,,Russian Federation
390210 - Polypropylene,"1,574,519",6.50,3.00,1,,1,,Russian Federation
390220 - Polyisobutylene,"8,253,238",6.50,3.00,1,,1,,Russian Federation
390230 - Propylene copolymers,"252,495",6.50,3.00,1,,1,,Russian Federation
390290 - Other,"104,108",2.17,1.00,3,,1,,Russian Federation
390311 -- Expansible,"744,678",6.50,3.00,1,,1,,Russian Federation
390319 -- Other,"16,417,178",6.50,0.00,1,,1,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,3.00,1,,1,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"583,067",6.50,3.00,1,,1,,Russian Federation
390390 - Other,"2,032",2.17,1.00,3,,1,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,016",6.50,3.00,1,,1,,Russian Federation
390421 -- Non-plasticised,"636,214",6.50,3.00,1,,1,,Russian Federation
390422 -- Plasticised,"181,155",6.50,3.00,1,,1,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,3.00,1,,1,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,3.00,1,,1,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,1.50,2,,1,,Russian Federation
390461 -- Polytetrafluoroethylene,"63,390,887",6.50,3.00,1,,1,,Russian Federation
390469 -- Other,"2,188,558",4.33,2.00,3,,2,,Russian Federation
390490 - Other,,6.50,3.00,1,,1,,Russian Federation
390512 -- In aqueous dispersion,14,6.50,0.00,1,,1,,Russian Federation
390519 -- Other,,6.50,0.00,1,,1,,Russian Federation
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Russian Federation
390529 -- Other,"220,131",6.50,0.00,1,,1,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",445,6.50,0.00,1,,1,,Russian Federation
390591 -- Copolymers,,6.50,0.00,1,,1,,Russian Federation
390599 -- Other,"103,537",3.25,0.00,2,,1,,Russian Federation
390610 - Poly(methyl methacrylate),"4,942",6.50,2.90,1,,1,,Russian Federation
390690 - Other,"208,341",1.64,0.00,7,,2,,Russian Federation
390710 - Polyacetals,,6.50,2.20,1,,1,,Russian Federation
390720 - Other polyethers,"21,948,221",4.88,0.00,4,,3,,Russian Federation
390730 - Epoxide resins,"149,028",6.50,0.00,1,,1,,Russian Federation
390740 - Polycarbonates,"3,865,654",6.50,0.00,1,,1,,Russian Federation
390750 - Alkyd resins,,6.50,0.00,1,,1,,Russian Federation
390760 - Poly(ethylene terephthalate),"88,389,815",6.50,3.00,2,,2,,Russian Federation
390770 - Poly(lactic acid),,6.50,0.00,1,,1,,Russian Federation
390791 -- Unsaturated,"92,498",6.50,0.00,2,,2,,Russian Federation
390799 -- Other,"32,851",3.25,1.50,2,,1,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","52,453,553",6.50,2.20,1,,1,,Russian Federation
390890 - Other,"15,131",6.50,2.20,1,,1,,Russian Federation
390910 - Urea resins; thiourea resins,"17,729,264",6.50,0.00,1,,1,,Russian Federation
390920 - Melamine resins,"31,209",6.50,0.00,1,,1,,Russian Federation
390930 - Other amino-resins,"76,198",6.50,0.00,1,,1,,Russian Federation
390940 - Phenolic resins,"1,642,059",6.50,0.00,1,,1,,Russian Federation
390950 - Polyurethanes,"126,839",3.25,0.00,2,,1,,Russian Federation
391000 Silicones in primary forms.,"211,097",6.50,0.00,1,,1,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,324,167",6.50,0.00,1,,1,,Russian Federation
391190 - Other,"2,714",3.30,0.00,5,,3,,Russian Federation
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Russian Federation
391212 -- Plasticised,,6.50,0.00,1,,1,,Russian Federation
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,"39,463",6.50,0.00,1,,1,,Russian Federation
391239 -- Other,,3.25,0.00,2,,1,,Russian Federation
391290 - Other,237,6.45,0.00,2,,2,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Russian Federation
391390 - Other,"3,744",6.50,0.00,1,,1,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","20,699",6.50,0.00,1,,1,,Russian Federation
391510 - Of polymers of ethylene,"382,591",6.50,0.00,1,,1,,Russian Federation
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Russian Federation
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Russian Federation
391590 - Of other plastics,"1,098,344",6.50,0.00,2,,2,,Russian Federation
391610 - Of polymers of ethylene,"2,130",6.50,0.00,1,,1,,Russian Federation
391620 - Of polymers of vinyl chloride,"394,451",6.50,0.00,1,,1,,Russian Federation
391690 - Of other plastics,"1,218,612",6.50,0.00,3,,3,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"4,026,485",5.90,0.00,2,,2,,Russian Federation
391721 -- Of polymers of ethylene,"47,829",6.50,0.00,2,,2,,Russian Federation
391722 -- Of polymers of propylene,"33,784",6.50,0.00,2,,2,,Russian Federation
391723 -- Of polymers of vinyl chloride,"27,367",6.50,0.00,2,,2,,Russian Federation
391729 -- Of other plastics,"15,451",6.50,0.00,1,,1,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","6,626",6.50,0.00,1,,1,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","8,966,624",6.50,0.00,1,,1,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","172,218",6.50,0.00,1,,1,,Russian Federation
391739 -- Other,"46,368",6.50,0.00,1,,1,,Russian Federation
391740 - Fittings,"808,780",6.50,0.00,1,,1,,Russian Federation
391810 - Of polymers of vinyl chloride,"2,569,451",6.50,0.00,2,,2,,Russian Federation
391890 - Of other plastics,"31,696",6.50,0.00,1,,1,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"161,959",6.35,0.00,4,,4,,Russian Federation
391990 - Other,"158,535",6.50,0.00,1,,1,,Russian Federation
392010 - Of polymers of ethylene,"281,657",4.64,2.14,7,,5,,Russian Federation
392020 - Of polymers of propylene,"4,782,773",6.50,3.00,3,,3,,Russian Federation
392030 - Of polymers of styrene,"251,994",6.50,3.00,1,,1,,Russian Federation
392043 -- Containing by weight not less than 6 % of plasticisers,"16,203",6.50,3.00,2,,2,,Russian Federation
392049 -- Other,"169,824",6.50,3.00,2,,2,,Russian Federation
392051 -- Of poly(methyl methacrylate),"3,374,626",6.50,3.00,1,,1,,Russian Federation
392059 -- Other,"13,836",3.25,1.50,2,,1,,Russian Federation
392061 -- Of polycarbonates,"5,554",6.50,3.00,1,,1,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"2,011,384",4.33,2.00,3,,2,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Russian Federation
392069 -- Of other polyesters,,6.50,3.00,1,,1,,Russian Federation
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Russian Federation
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Russian Federation
392079 -- Of other cellulose derivatives,,6.10,2.60,2,,2,,Russian Federation
392091 -- Of poly(vinyl butyral),"2,547,485",6.10,2.60,1,,1,,Russian Federation
392092 -- Of polyamides,"1,141",6.50,3.00,1,,1,,Russian Federation
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Russian Federation
392094 -- Of phenolic resins,"34,285",6.50,3.00,1,,1,,Russian Federation
392099 -- Of other plastics,"94,433",3.25,1.50,6,,3,,Russian Federation
392111 -- Of polymers of styrene,"739,792",6.50,0.00,1,,1,,Russian Federation
392112 -- Of polymers of vinyl chloride,"19,251",6.50,0.00,1,,1,,Russian Federation
392113 -- Of polyurethanes,"3,468,084",6.50,0.00,2,,2,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Russian Federation
392119 -- Of other plastics,"2,964,988",6.50,0.00,1,,1,,Russian Federation
392190 - Other,"4,818,840",6.50,0.38,8,,8,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","26,351",6.50,0.00,1,,1,,Russian Federation
392220 - Lavatory seats and covers,"74,444",6.50,0.00,1,,1,,Russian Federation
392290 - Other,"200,086",6.50,0.00,1,,1,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","10,791,605",6.50,0.00,1,,1,,Russian Federation
392321 -- Of polymers of ethylene,"295,076",6.50,3.00,1,,1,,Russian Federation
392329 -- Of other plastics,"2,136,804",6.50,0.00,2,,2,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","1,003,910",6.50,0.00,2,,2,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","354,431",5.90,0.00,2,,2,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","3,565,274",6.50,0.00,2,,2,,Russian Federation
392390 - Other,"5,524,764",6.50,0.00,1,,1,,Russian Federation
392410 - Tableware and kitchenware,"1,775,315",6.50,0.00,1,,1,,Russian Federation
392490 - Other,"164,479",6.50,0.00,1,,1,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","84,202",6.50,0.00,1,,1,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","36,429",6.50,0.00,1,,1,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","73,609",6.50,0.00,1,,1,,Russian Federation
392590 - Other,"3,019,220",6.50,0.00,3,,3,,Russian Federation
392610 - Office or school supplies,"168,181",6.50,0.00,1,,1,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","17,275",6.50,0.00,1,,1,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","274,349",6.50,0.00,1,,1,,Russian Federation
392640 - Statuettes and other ornamental articles,"33,923",6.50,0.00,1,,1,,Russian Federation
392690 - Other,"3,676,481",6.50,0.00,3,,3,,Russian Federation
,2010,"184,555,880",5.59,5.59,204,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"6,607,249",6.50,6.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"9,310,988",3.25,3.25,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"3,579",6.50,6.50,1,,,,Russian Federation
390190 - Other,"67,133",3.25,3.25,2,,,,Russian Federation
390210 - Polypropylene,"3,604,022",6.50,6.50,1,,,,Russian Federation
390220 - Polyisobutylene,"7,359,796",6.50,6.50,1,,,,Russian Federation
390230 - Propylene copolymers,"133,935",6.50,6.50,1,,,,Russian Federation
390290 - Other,40,2.17,2.17,3,,,,Russian Federation
390311 -- Expansible,"115,495",6.50,6.50,1,,,,Russian Federation
390319 -- Other,"12,828,375",6.50,6.50,1,,,,Russian Federation
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"267,433",6.50,6.50,1,,,,Russian Federation
390390 - Other,729,2.17,2.17,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","178,360",6.50,6.50,1,,,,Russian Federation
390421 -- Non-plasticised,"258,989",6.50,6.50,1,,,,Russian Federation
390422 -- Plasticised,"47,632",6.50,6.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"13,203,508",6.50,6.50,1,,,,Russian Federation
390469 -- Other,"1,634,190",3.25,3.25,2,,,,Russian Federation
390490 - Other,"1,432",6.50,6.50,1,,,,Russian Federation
390512 -- In aqueous dispersion,437,6.50,6.50,1,,,,Russian Federation
390519 -- Other,,6.50,6.50,1,,,,Russian Federation
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Russian Federation
390529 -- Other,66,6.50,6.50,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",795,6.50,6.50,1,,,,Russian Federation
390591 -- Copolymers,,6.50,6.50,1,,,,Russian Federation
390599 -- Other,"51,914",3.25,3.25,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),"63,342",6.50,6.50,1,,,,Russian Federation
390690 - Other,"288,114",1.64,1.64,7,,,,Russian Federation
390710 - Polyacetals,"10,698",6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"21,732,956",4.88,4.88,4,,,,Russian Federation
390730 - Epoxide resins,"239,527",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,"2,399,756",6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,,6.50,6.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),"29,099",6.50,6.50,2,,,,Russian Federation
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Russian Federation
