Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
390311 -- Expansible,,5.00,5.00,1,,,,Russian Federation
390319 -- Other,,5.00,5.00,2,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,5.00,5.00,1,,,,Russian Federation
390390 - Other,"52,224",5.00,5.00,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","54,958",12.50,12.50,2,,,,Russian Federation
390421 -- Non-plasticised,"888,839",5.00,5.00,2,,,,Russian Federation
390422 -- Plasticised,"125,604",5.00,5.00,2,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,5.00,5.00,2,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,12.50,12.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,12.50,12.50,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"407,889",12.50,12.50,1,,,,Russian Federation
390469 -- Other,,12.50,12.50,2,,,,Russian Federation
390490 - Other,"385,332",12.50,12.50,1,,,,Russian Federation
390512 -- In aqueous dispersion,,12.50,12.50,3,,,,Russian Federation
390519 -- Other,"20,408",12.50,12.50,3,,,,Russian Federation
390521 -- In aqueous dispersion,,12.50,12.50,1,,,,Russian Federation
390529 -- Other,,12.50,12.50,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,12.50,12.50,1,,,,Russian Federation
390591 -- Copolymers,,12.50,12.50,1,,,,Russian Federation
390599 -- Other,,12.50,12.50,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),,12.50,12.50,2,,,,Russian Federation
390690 - Other,,12.50,12.50,4,,,,Russian Federation
390710 - Polyacetals,"42,950",12.50,12.50,1,,,,Russian Federation
390720 - Other polyethers,,12.50,12.50,2,,,,Russian Federation
390730 - Epoxide resins,"1,427",12.50,12.50,2,,,,Russian Federation
390740 - Polycarbonates,"117,342",12.50,12.50,1,,,,Russian Federation
390750 - Alkyd resins,,12.50,12.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),,12.50,12.50,3,,,,Russian Federation
390791 -- Unsaturated,,12.50,12.50,6,,,,Russian Federation
390799 -- Other,,12.50,12.50,3,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,099,996",12.50,12.50,2,,,,Russian Federation
390890 - Other,"48,652",12.50,12.50,3,,,,Russian Federation
390910 - Urea resins; thiourea resins,,12.50,12.50,2,,,,Russian Federation
390920 - Melamine resins,,12.50,12.50,2,,,,Russian Federation
390930 - Other amino-resins,,12.50,12.50,2,,,,Russian Federation
390940 - Phenolic resins,127,12.50,12.50,7,,,,Russian Federation
390950 - Polyurethanes,,12.50,12.50,1,,,,Russian Federation
391000 Silicones in primary forms.,,12.50,12.50,3,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","132,868",12.50,12.50,2,,,,Russian Federation
391190 - Other,,12.50,12.50,2,,,,Russian Federation
391211 -- Non-plasticised,,12.50,12.50,5,,,,Russian Federation
391212 -- Plasticised,,12.50,12.50,4,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,12.50,12.50,4,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,,12.50,12.50,1,,,,Russian Federation
391239 -- Other,,12.50,12.50,6,,,,Russian Federation
391290 - Other,,12.50,12.50,3,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,12.50,12.50,2,,,,Russian Federation
391390 - Other,"1,107",12.50,12.50,5,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","61,385",12.50,12.50,3,,,,Russian Federation
391510 - Of polymers of ethylene,"9,857",12.50,12.50,1,,,,Russian Federation
391520 - Of polymers of styrene,,12.50,12.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,,12.50,12.50,2,,,,Russian Federation
391590 - Of other plastics,"20,351",12.50,12.50,17,,,,Russian Federation
391610 - Of polymers of ethylene,,12.50,12.50,3,,,,Russian Federation
391620 - Of polymers of vinyl chloride,,12.50,12.50,4,,,,Russian Federation
391690 - Of other plastics,,12.50,12.50,17,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,12.50,12.50,2,,,,Russian Federation
391721 -- Of polymers of ethylene,,12.50,12.50,2,,,,Russian Federation
391722 -- Of polymers of propylene,,12.50,12.50,1,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,,12.50,12.50,2,,,,Russian Federation
391729 -- Of other plastics,"6,397",12.50,12.50,6,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,12.50,12.50,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","21,503",12.50,12.50,3,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,12.50,12.50,1,,,,Russian Federation
391739 -- Other,"16,960",12.50,12.50,3,,,,Russian Federation
391740 - Fittings,,12.50,12.50,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,,12.50,12.50,2,,,,Russian Federation
391890 - Of other plastics,,12.50,12.50,3,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,,12.50,12.50,1,,,,Russian Federation
391990 - Other,,12.50,12.50,3,,,,Russian Federation
392010 - Of polymers of ethylene,223,12.50,12.50,6,,,,Russian Federation
392020 - Of polymers of propylene,,12.50,12.50,3,,,,Russian Federation
392030 - Of polymers of styrene,,12.50,12.50,3,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,,12.50,12.50,1,,,,Russian Federation
392049 -- Other,,12.50,12.50,1,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),"17,565",12.50,12.50,6,,,,Russian Federation
392059 -- Other,,12.50,12.50,6,,,,Russian Federation
392061 -- Of polycarbonates,,12.50,12.50,3,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),,12.50,12.50,3,,,,Russian Federation
392063 -- Of unsaturated polyesters,,12.50,12.50,3,,,,Russian Federation
392069 -- Of other polyesters,,12.50,12.50,12,,,,Russian Federation
392071 -- Of regenerated cellulose,,12.50,12.50,7,,,,Russian Federation
392072 -- Of vulcanised fibre,,12.50,12.50,3,,,,Russian Federation
392073 -- Of cellulose acetate,,12.50,12.50,9,,,,Russian Federation
392079 -- Of other cellulose derivatives,,12.50,12.50,6,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"29,309",12.50,12.50,3,,,,Russian Federation
392092 -- Of polyamides,,12.50,12.50,6,,,,Russian Federation
392093 -- Of amino-resins,,12.50,12.50,3,,,,Russian Federation
392094 -- Of phenolic resins,,12.50,12.50,3,,,,Russian Federation
392099 -- Of other plastics,"23,932",12.50,12.50,19,,,,Russian Federation
392111 -- Of polymers of styrene,,12.50,12.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,,12.50,12.50,1,,,,Russian Federation
392113 -- Of polyurethanes,,12.50,12.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,12.50,12.50,1,,,,Russian Federation
392119 -- Of other plastics,,12.50,12.50,1,,,,Russian Federation
392190 - Other,315,12.50,12.50,22,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins",,12.50,12.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,,12.50,12.50,1,,,,Russian Federation
392290 - Other,,12.50,12.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles",110,12.50,12.50,5,,,,Russian Federation
392321 -- Of polymers of ethylene,,12.50,12.50,1,,,,Russian Federation
392329 -- Of other plastics,75,12.50,12.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles",,12.50,12.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports",,12.50,12.50,1,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures",,12.50,12.50,2,,,,Russian Federation
392390 - Other,,12.50,12.50,3,,,,Russian Federation
392410 - Tableware and kitchenware,,12.50,12.50,2,,,,Russian Federation
392490 - Other,,12.50,12.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","17,965",12.50,12.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors",,12.50,12.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,12.50,12.50,1,,,,Russian Federation
392590 - Other,,12.50,12.50,2,,,,Russian Federation
392610 - Office or school supplies,,12.50,12.50,4,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,12.50,12.50,10,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like",,12.50,12.50,2,,,,Russian Federation
392640 - Statuettes and other ornamental articles,484,12.50,12.50,13,,,,Russian Federation
392690 - Other,"326,681",12.50,12.50,16,,,,Russian Federation
,2005,"4,169,331",15.00,15.00,412,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"14,836",15.00,15.00,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"12,740",15.00,15.00,1,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,15.00,15.00,1,,,,Russian Federation
390190 - Other,,15.00,15.00,2,,,,Russian Federation
390210 - Polypropylene,"17,941",15.00,15.00,1,,,,Russian Federation
390220 - Polyisobutylene,,15.00,15.00,1,,,,Russian Federation
390230 - Propylene copolymers,,15.00,15.00,1,,,,Russian Federation
390290 - Other,159,15.00,15.00,1,,,,Russian Federation
390311 -- Expansible,,15.00,15.00,1,,,,Russian Federation
390319 -- Other,,15.00,15.00,2,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,,15.00,15.00,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,15.00,15.00,1,,,,Russian Federation
390390 - Other,,15.00,15.00,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","78,468",15.00,15.00,2,,,,Russian Federation
390421 -- Non-plasticised,"516,264",15.00,15.00,2,,,,Russian Federation
390422 -- Plasticised,,15.00,15.00,2,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,15.00,15.00,2,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,15.00,15.00,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,15.00,15.00,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"231,731",15.00,15.00,1,,,,Russian Federation
390469 -- Other,,15.00,15.00,2,,,,Russian Federation
390490 - Other,"63,603",15.00,15.00,1,,,,Russian Federation
390512 -- In aqueous dispersion,,15.00,15.00,3,,,,Russian Federation
390519 -- Other,"19,311",15.00,15.00,3,,,,Russian Federation
390521 -- In aqueous dispersion,,15.00,15.00,1,,,,Russian Federation
390529 -- Other,,15.00,15.00,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,15.00,15.00,1,,,,Russian Federation
390591 -- Copolymers,,15.00,15.00,1,,,,Russian Federation
390599 -- Other,,15.00,15.00,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),,15.00,15.00,2,,,,Russian Federation
390690 - Other,"1,387",15.00,15.00,4,,,,Russian Federation
390710 - Polyacetals,,15.00,15.00,1,,,,Russian Federation
390720 - Other polyethers,"87,121",15.00,15.00,2,,,,Russian Federation
390730 - Epoxide resins,,15.00,15.00,2,,,,Russian Federation
390740 - Polycarbonates,,15.00,15.00,1,,,,Russian Federation
390750 - Alkyd resins,,15.00,15.00,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),,15.00,15.00,3,,,,Russian Federation
390791 -- Unsaturated,,15.00,15.00,6,,,,Russian Federation
390799 -- Other,"28,398",15.00,15.00,3,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,482,947",15.00,15.00,2,,,,Russian Federation
390890 - Other,"330,287",15.00,15.00,3,,,,Russian Federation
390910 - Urea resins; thiourea resins,,15.00,15.00,2,,,,Russian Federation
390920 - Melamine resins,,15.00,15.00,2,,,,Russian Federation
390930 - Other amino-resins,,15.00,15.00,2,,,,Russian Federation
390940 - Phenolic resins,,15.00,15.00,7,,,,Russian Federation
390950 - Polyurethanes,,15.00,15.00,1,,,,Russian Federation
391000 Silicones in primary forms.,,15.00,15.00,3,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,15.00,15.00,2,,,,Russian Federation
391190 - Other,,15.00,15.00,2,,,,Russian Federation
391211 -- Non-plasticised,,15.00,15.00,5,,,,Russian Federation
391212 -- Plasticised,,15.00,15.00,4,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,15.00,15.00,4,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,"8,720",15.00,15.00,1,,,,Russian Federation
391239 -- Other,,15.00,15.00,6,,,,Russian Federation
391290 - Other,,15.00,15.00,3,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,15.00,15.00,2,,,,Russian Federation
391390 - Other,,15.00,15.00,5,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","7,122",15.00,15.00,3,,,,Russian Federation
391510 - Of polymers of ethylene,,15.00,15.00,1,,,,Russian Federation
391520 - Of polymers of styrene,,15.00,15.00,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,,15.00,15.00,2,,,,Russian Federation
391590 - Of other plastics,27,15.00,15.00,17,,,,Russian Federation
391610 - Of polymers of ethylene,,15.00,15.00,3,,,,Russian Federation
391620 - Of polymers of vinyl chloride,,15.00,15.00,4,,,,Russian Federation
391690 - Of other plastics,,15.00,15.00,17,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"86,235",15.00,15.00,2,,,,Russian Federation
391721 -- Of polymers of ethylene,,15.00,15.00,2,,,,Russian Federation
391722 -- Of polymers of propylene,,15.00,15.00,1,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,,15.00,15.00,2,,,,Russian Federation
391729 -- Of other plastics,,15.00,15.00,6,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,15.00,15.00,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,15.00,15.00,3,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,15.00,15.00,1,,,,Russian Federation
391739 -- Other,,15.00,15.00,3,,,,Russian Federation
391740 - Fittings,,15.00,15.00,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,,15.00,15.00,2,,,,Russian Federation
391890 - Of other plastics,,15.00,15.00,3,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,,15.00,15.00,1,,,,Russian Federation
391990 - Other,553,15.00,15.00,3,,,,Russian Federation
392010 - Of polymers of ethylene,,15.00,15.00,6,,,,Russian Federation
392020 - Of polymers of propylene,,15.00,15.00,3,,,,Russian Federation
392030 - Of polymers of styrene,,15.00,15.00,3,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,,15.00,15.00,1,,,,Russian Federation
392049 -- Other,,15.00,15.00,1,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),,15.00,15.00,6,,,,Russian Federation
392059 -- Other,,15.00,15.00,6,,,,Russian Federation
392061 -- Of polycarbonates,,15.00,15.00,3,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),,15.00,15.00,3,,,,Russian Federation
392063 -- Of unsaturated polyesters,,15.00,15.00,3,,,,Russian Federation
392069 -- Of other polyesters,,15.00,15.00,12,,,,Russian Federation
392071 -- Of regenerated cellulose,,15.00,15.00,7,,,,Russian Federation
392072 -- Of vulcanised fibre,,15.00,15.00,3,,,,Russian Federation
392073 -- Of cellulose acetate,,15.00,15.00,9,,,,Russian Federation
392079 -- Of other cellulose derivatives,,15.00,15.00,6,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"141,069",15.00,15.00,3,,,,Russian Federation
392092 -- Of polyamides,,15.00,15.00,6,,,,Russian Federation
392093 -- Of amino-resins,,15.00,15.00,3,,,,Russian Federation
392094 -- Of phenolic resins,,15.00,15.00,3,,,,Russian Federation
392099 -- Of other plastics,,15.00,15.00,19,,,,Russian Federation
392111 -- Of polymers of styrene,,15.00,15.00,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,423,15.00,15.00,1,,,,Russian Federation
392113 -- Of polyurethanes,,15.00,15.00,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,15.00,15.00,1,,,,Russian Federation
392119 -- Of other plastics,,15.00,15.00,1,,,,Russian Federation
392190 - Other,,15.00,15.00,22,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins",,15.00,15.00,1,,,,Russian Federation
392220 - Lavatory seats and covers,,15.00,15.00,1,,,,Russian Federation
392290 - Other,,15.00,15.00,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles",,15.00,15.00,5,,,,Russian Federation
392321 -- Of polymers of ethylene,,15.00,15.00,1,,,,Russian Federation
392329 -- Of other plastics,,15.00,15.00,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles",,15.00,15.00,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports",,15.00,15.00,1,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures",185,15.00,15.00,2,,,,Russian Federation
392390 - Other,"23,314",15.00,15.00,3,,,,Russian Federation
392410 - Tableware and kitchenware,,15.00,15.00,2,,,,Russian Federation
392490 - Other,,15.00,15.00,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,15.00,15.00,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors",,15.00,15.00,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,15.00,15.00,1,,,,Russian Federation
392590 - Other,70,15.00,15.00,2,,,,Russian Federation
392610 - Office or school supplies,,15.00,15.00,4,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,15.00,15.00,10,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like",,15.00,15.00,2,,,,Russian Federation
392640 - Statuettes and other ornamental articles,,15.00,15.00,13,,,,Russian Federation
392690 - Other,"16,422",15.00,15.00,15,,,,Russian Federation
,2004,"2,577,865",20.00,20.00,413,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,,20.00,20.00,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,,20.00,20.00,1,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,,20.00,20.00,1,,,,Russian Federation
390190 - Other,628,20.00,20.00,2,,,,Russian Federation
390210 - Polypropylene,,20.00,20.00,1,,,,Russian Federation
390220 - Polyisobutylene,,20.00,20.00,1,,,,Russian Federation
390230 - Propylene copolymers,,20.00,20.00,1,,,,Russian Federation
390290 - Other,,20.00,20.00,1,,,,Russian Federation
390311 -- Expansible,,20.00,20.00,1,,,,Russian Federation
390319 -- Other,,20.00,20.00,2,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,,20.00,20.00,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,20.00,20.00,1,,,,Russian Federation
390390 - Other,"122,682",20.00,20.00,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","830,485",20.00,20.00,2,,,,Russian Federation
390421 -- Non-plasticised,"209,319",20.00,20.00,2,,,,Russian Federation
390422 -- Plasticised,"180,246",20.00,20.00,2,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,20.00,20.00,2,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,20.00,20.00,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,20.00,20.00,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"655,457",20.00,20.00,1,,,,Russian Federation
390469 -- Other,,20.00,20.00,2,,,,Russian Federation
390490 - Other,,20.00,20.00,1,,,,Russian Federation
390512 -- In aqueous dispersion,,20.00,20.00,3,,,,Russian Federation
390519 -- Other,,20.00,20.00,3,,,,Russian Federation
390521 -- In aqueous dispersion,,20.00,20.00,1,,,,Russian Federation
390529 -- Other,,20.00,20.00,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,20.00,20.00,1,,,,Russian Federation
390591 -- Copolymers,,20.00,20.00,1,,,,Russian Federation
390599 -- Other,,20.00,20.00,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),,20.00,20.00,2,,,,Russian Federation
390690 - Other,"75,105",20.00,20.00,4,,,,Russian Federation
390710 - Polyacetals,,20.00,20.00,1,,,,Russian Federation
390720 - Other polyethers,,20.00,20.00,2,,,,Russian Federation
390730 - Epoxide resins,,20.00,20.00,2,,,,Russian Federation
390740 - Polycarbonates,,20.00,20.00,1,,,,Russian Federation
390750 - Alkyd resins,,20.00,20.00,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),,20.00,20.00,3,,,,Russian Federation
390791 -- Unsaturated,,20.00,20.00,6,,,,Russian Federation
390799 -- Other,,20.00,20.00,3,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","109,116",20.00,20.00,2,,,,Russian Federation
390890 - Other,,20.00,20.00,3,,,,Russian Federation
390910 - Urea resins; thiourea resins,,20.00,20.00,2,,,,Russian Federation
390920 - Melamine resins,,20.00,20.00,2,,,,Russian Federation
390930 - Other amino-resins,,20.00,20.00,2,,,,Russian Federation
390940 - Phenolic resins,,20.00,20.00,7,,,,Russian Federation
390950 - Polyurethanes,,20.00,20.00,1,,,,Russian Federation
391000 Silicones in primary forms.,,20.00,20.00,3,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","34,158",20.00,20.00,2,,,,Russian Federation
391190 - Other,,20.00,20.00,2,,,,Russian Federation
391211 -- Non-plasticised,,20.00,20.00,5,,,,Russian Federation
391212 -- Plasticised,,20.00,20.00,4,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,20.00,20.00,4,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,"28,949",20.00,20.00,1,,,,Russian Federation
391239 -- Other,,20.00,20.00,6,,,,Russian Federation
391290 - Other,,20.00,20.00,3,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,20.00,20.00,2,,,,Russian Federation
391390 - Other,,20.00,20.00,5,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,20.00,20.00,3,,,,Russian Federation
391510 - Of polymers of ethylene,,20.00,20.00,1,,,,Russian Federation
391520 - Of polymers of styrene,,20.00,20.00,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,Russian Federation
391590 - Of other plastics,"8,528",20.00,20.00,17,,,,Russian Federation
391610 - Of polymers of ethylene,,20.00,20.00,3,,,,Russian Federation
391620 - Of polymers of vinyl chloride,,20.00,20.00,4,,,,Russian Federation
391690 - Of other plastics,,20.00,20.00,17,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,20.00,20.00,2,,,,Russian Federation
391721 -- Of polymers of ethylene,,20.00,20.00,2,,,,Russian Federation
391722 -- Of polymers of propylene,,20.00,20.00,1,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,,20.00,20.00,2,,,,Russian Federation
391729 -- Of other plastics,,20.00,20.00,6,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,20.00,20.00,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,20.00,20.00,3,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,20.00,20.00,1,,,,Russian Federation
391739 -- Other,,20.00,20.00,3,,,,Russian Federation
391740 - Fittings,,20.00,20.00,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,Russian Federation
391890 - Of other plastics,,20.00,20.00,3,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,,20.00,20.00,1,,,,Russian Federation
391990 - Other,"151,210",20.00,20.00,3,,,,Russian Federation
392010 - Of polymers of ethylene,,20.00,20.00,6,,,,Russian Federation
392020 - Of polymers of propylene,,20.00,20.00,3,,,,Russian Federation
392030 - Of polymers of styrene,,20.00,20.00,3,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,,20.00,20.00,1,,,,Russian Federation
392049 -- Other,,20.00,20.00,1,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),,20.00,20.00,6,,,,Russian Federation
392059 -- Other,,20.00,20.00,6,,,,Russian Federation
392061 -- Of polycarbonates,,20.00,20.00,3,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),,20.00,20.00,3,,,,Russian Federation
392063 -- Of unsaturated polyesters,,20.00,20.00,3,,,,Russian Federation
392069 -- Of other polyesters,"12,240",20.00,20.00,12,,,,Russian Federation
392071 -- Of regenerated cellulose,,20.00,20.00,7,,,,Russian Federation
392072 -- Of vulcanised fibre,,20.00,20.00,3,,,,Russian Federation
392073 -- Of cellulose acetate,,20.00,20.00,9,,,,Russian Federation
392079 -- Of other cellulose derivatives,,20.00,20.00,6,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"52,371",20.00,20.00,3,,,,Russian Federation
392092 -- Of polyamides,,20.00,20.00,6,,,,Russian Federation
392093 -- Of amino-resins,,20.00,20.00,3,,,,Russian Federation
392094 -- Of phenolic resins,,20.00,20.00,3,,,,Russian Federation
392099 -- Of other plastics,"49,395",20.00,20.00,19,,,,Russian Federation
392111 -- Of polymers of styrene,,20.00,20.00,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,,20.00,20.00,1,,,,Russian Federation
392113 -- Of polyurethanes,,20.00,20.00,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,20.00,20.00,1,,,,Russian Federation
392119 -- Of other plastics,,20.00,20.00,1,,,,Russian Federation
392190 - Other,,20.00,20.00,22,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins",,20.00,20.00,1,,,,Russian Federation
392220 - Lavatory seats and covers,,20.00,20.00,1,,,,Russian Federation
392290 - Other,,20.00,20.00,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles",,20.00,20.00,5,,,,Russian Federation
392321 -- Of polymers of ethylene,,20.00,20.00,1,,,,Russian Federation
392329 -- Of other plastics,,20.00,20.00,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles",,20.00,20.00,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports",,20.00,20.00,1,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures",11,20.00,20.00,2,,,,Russian Federation
392390 - Other,,20.00,20.00,3,,,,Russian Federation
392410 - Tableware and kitchenware,37,20.00,20.00,2,,,,Russian Federation
392490 - Other,,20.00,20.00,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,20.00,20.00,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors",,20.00,20.00,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,20.00,20.00,1,,,,Russian Federation
392590 - Other,,20.00,20.00,2,,,,Russian Federation
392610 - Office or school supplies,,20.00,20.00,4,,,,Russian Federation
