Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
European Union,"72,929,331",,,,,,,Russian Federation
,2018,,11.60,11.60,147,,,,Russian Federation
610120 - Of cotton,,12.00,12.00,2,,,,Russian Federation
610130 - Of man-made fibres,,12.00,12.00,2,,,,Russian Federation
610190 - Of other textile materials,,12.00,12.00,2,,,,Russian Federation
610210 - Of wool or fine animal hair,,12.00,12.00,2,,,,Russian Federation
610220 - Of cotton,,12.00,12.00,2,,,,Russian Federation
610230 - Of man-made fibres,,12.00,12.00,2,,,,Russian Federation
610290 - Of other textile materials,,12.00,12.00,2,,,,Russian Federation
610310 - Suits,,12.00,12.00,2,,,,Russian Federation
610322 - - Of cotton,,12.00,12.00,1,,,,Russian Federation
610323 - - Of synthetic fibres,,12.00,12.00,1,,,,Russian Federation
610329 - - Of other textile materials,,12.00,12.00,1,,,,Russian Federation
610331 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Russian Federation
610332 - - Of cotton,,12.00,12.00,1,,,,Russian Federation
610333 - - Of synthetic fibres,,12.00,12.00,1,,,,Russian Federation
610339 - - Of other textile materials,,12.00,12.00,1,,,,Russian Federation
610341 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Russian Federation
610342 - - Of cotton,,12.00,12.00,1,,,,Russian Federation
610343 - - Of synthetic fibres,,12.00,12.00,1,,,,Russian Federation
610349 - - Of other textile materials,,12.00,12.00,1,,,,Russian Federation
610413 - - Of synthetic fibres,,12.00,12.00,1,,,,Russian Federation
610419 - - Of other textile materials,,12.00,12.00,2,,,,Russian Federation
610422 - - Of cotton,,12.00,12.00,1,,,,Russian Federation
610423 - - Of synthetic fibres,,12.00,12.00,1,,,,Russian Federation
610429 - - Of other textile materials,,12.00,12.00,2,,,,Russian Federation
610431 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Russian Federation
610432 - - Of cotton,,12.00,12.00,1,,,,Russian Federation
610433 - - Of synthetic fibres,,12.00,12.00,1,,,,Russian Federation
610439 - - Of other textile materials,,12.00,12.00,1,,,,Russian Federation
610441 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Russian Federation
610442 - - Of cotton,,12.00,12.00,1,,,,Russian Federation
610443 - - Of synthetic fibres,,12.00,12.00,1,,,,Russian Federation
610444 - - Of artificial fibres,,12.00,12.00,1,,,,Russian Federation
610449 - - Of other textile materials,,12.00,12.00,1,,,,Russian Federation
610451 - - Of wool or fine animal hair,,12.00,12.00,1,,,,Russian Federation
610452 - - Of cotton,,12.00,12.00,1,,,,Russian Federation
