Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
080222 -- Shelled,"2,353,719",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,27,10.00,10.00,1,,,,European Union
080241 -- In shell,"7,893,106",10.00,10.00,1,,,,European Union
080242 -- Shelled,"21,209",10.00,10.00,1,,,,European Union
080251 -- In shell,,10.00,10.00,1,,,,European Union
080252 -- Shelled,"1,343",10.00,10.00,1,,,,European Union
080261 -- In shell,,10.00,10.00,1,,,,European Union
080262 -- Shelled,,10.00,10.00,1,,,,European Union
080270 - Kola nuts (Cola spp.),,10.00,10.00,1,,,,European Union
080280 - Areca nuts,,10.00,10.00,1,,,,European Union
080290 - Other,"272,010",10.00,10.00,1,,,,European Union
080310 - Plantains,,10.00,10.00,1,,,,European Union
080390 - Other,,10.00,10.00,1,,,,European Union
080410 - Dates,,10.00,10.00,2,,,,European Union
080420 - Figs,"13,247",10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"6,816,566",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","3,585,378",10.00,10.00,1,,,,European Union
"080540 - Grapefruit, including pomelos","224,222",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,279,280",10.00,10.00,1,,,,European Union
080590 - Other,,10.00,10.00,1,,,,European Union
080610 - Fresh,"3,006,231",10.00,10.00,1,,,,European Union
080620 - Dried,"12,781",10.00,10.00,1,,,,European Union
080711 -- Watermelons,295,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"10,625,549",10.00,10.00,1,,,,European Union
080830 - Pears,"56,310,240",10.00,10.00,1,,,,European Union
080840 - Quinces,,10.00,10.00,1,,,,European Union
080910 - Apricots,"10,011",10.00,10.00,1,,,,European Union
080921 -- Sour cherries (Prunus cerasus),,10.00,10.00,1,,,,European Union
080929 -- Other,"96,408",10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","15,151,650",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"25,849,421",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.00,10.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,360",10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"11,211,405",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081070 - Persimmons,"1,242,206",10.00,10.00,1,,,,European Union
081090 - Other,"60,739",10.00,10.00,1,,,,European Union
081110 - Strawberries,"6,645",10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","47,925",10.00,10.00,1,,,,European Union
081190 - Other,"123,017",10.00,10.00,1,,,,European Union
081210 - Cherries,,10.00,10.00,1,,,,European Union
081290 - Other,,10.00,10.00,1,,,,European Union
081310 - Apricots,,10.00,10.00,1,,,,European Union
081320 - Prunes,"25,673",10.00,10.00,2,,,,European Union
081330 - Apples,"9,570",10.00,10.00,1,,,,European Union
081340 - Other fruit,"83,542",10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"136,718",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","33,543",10.00,10.00,1,,,,European Union
,2011,"140,357,000",9.88,9.88,64,,,,European Union
080111 -- Desiccated,,10.00,10.00,2,,,,European Union
080119 -- Other,,10.00,10.00,1,,,,European Union
080121 -- In shell,,10.00,10.00,1,,,,European Union
080122 -- Shelled,,10.00,10.00,1,,,,European Union
080131 -- In shell,,10.00,10.00,1,,,,European Union
080132 -- Shelled,,10.00,10.00,1,,,,European Union
080211 -- In shell,"506,000",10.00,10.00,1,,,,European Union
080212 -- Shelled,"543,000",10.00,10.00,1,,,,European Union
080221 -- In shell,"593,000",6.00,6.00,1,,,,European Union
080222 -- Shelled,"2,065,000",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,"46,000",10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"5,443,000",10.00,10.00,1,,,,European Union
080250 - Pistachios,"68,000",10.00,10.00,1,,,,European Union
080260 - Macadamia nuts,"124,000",10.00,10.00,1,,,,European Union
080290 - Other,"313,000",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,10.00,10.00,1,,,,European Union
080410 - Dates,,10.00,10.00,2,,,,European Union
080420 - Figs,,10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"5,830,000",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","2,777,000",10.00,10.00,1,,,,European Union
"080540 - Grapefruit, including pomelos","240,000",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,023,000",10.00,10.00,1,,,,European Union
080590 - Other,"6,000",10.00,10.00,1,,,,European Union
080610 - Fresh,"2,940,000",10.00,10.00,1,,,,European Union
080620 - Dried,"25,000",10.00,10.00,1,,,,European Union
080711 -- Watermelons,,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"10,250,000",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"53,322,000",10.00,10.00,2,,,,European Union
080910 - Apricots,"3,000",10.00,10.00,1,,,,European Union
080920 - Cherries,"34,000",10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","13,007,000",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"24,268,000",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"15,547,000",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081090 - Other,"1,207,000",10.00,10.00,1,,,,European Union
081110 - Strawberries,"14,000",10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","59,000",10.00,10.00,1,,,,European Union
081190 - Other,"79,000",10.00,10.00,1,,,,European Union
081210 - Cherries,"11,000",10.00,10.00,1,,,,European Union
081290 - Other,,10.00,10.00,1,,,,European Union
081310 - Apricots,"13,000",10.00,10.00,1,,,,European Union
081320 - Prunes,,10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,,10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","1,000",10.00,10.00,1,,,,European Union
,2010,"91,296,000",9.88,9.88,64,,,,European Union
080111 -- Desiccated,,10.00,10.00,2,,,,European Union
080119 -- Other,,10.00,10.00,1,,,,European Union
080121 -- In shell,,10.00,10.00,1,,,,European Union
080122 -- Shelled,,10.00,10.00,1,,,,European Union
080131 -- In shell,,10.00,10.00,1,,,,European Union
080132 -- Shelled,,10.00,10.00,1,,,,European Union
080211 -- In shell,"217,000",10.00,10.00,1,,,,European Union
080212 -- Shelled,"1,941,000",10.00,10.00,1,,,,European Union
080221 -- In shell,"169,000",6.00,6.00,1,,,,European Union
080222 -- Shelled,"1,427,000",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,,10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"5,917,000",10.00,10.00,1,,,,European Union
080250 - Pistachios,"63,000",10.00,10.00,1,,,,European Union
080260 - Macadamia nuts,"200,000",10.00,10.00,1,,,,European Union
080290 - Other,"312,000",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.","1,000",10.00,10.00,1,,,,European Union
080410 - Dates,"46,000",10.00,10.00,2,,,,European Union
080420 - Figs,,10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"2,806,000",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,539,000",10.00,10.00,1,,,,European Union
"080540 - Grapefruit, including pomelos","260,000",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","725,000",10.00,10.00,1,,,,European Union
080590 - Other,,10.00,10.00,1,,,,European Union
080610 - Fresh,"765,000",10.00,10.00,1,,,,European Union
080620 - Dried,,10.00,10.00,1,,,,European Union
080711 -- Watermelons,,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"5,175,000",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"31,335,000",10.00,10.00,2,,,,European Union
080910 - Apricots,"8,000",10.00,10.00,1,,,,European Union
080920 - Cherries,"15,000",10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","10,091,000",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"16,942,000",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"10,434,000",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081090 - Other,"619,000",10.00,10.00,1,,,,European Union
081110 - Strawberries,,10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","22,000",10.00,10.00,1,,,,European Union
081190 - Other,"41,000",10.00,10.00,1,,,,European Union
081210 - Cherries,"115,000",10.00,10.00,1,,,,European Union
081290 - Other,,10.00,10.00,1,,,,European Union
081310 - Apricots,,10.00,10.00,1,,,,European Union
081320 - Prunes,,10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,,10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"51,000",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","60,000",10.00,10.00,1,,,,European Union
,2009,"64,856,000",9.88,9.88,64,,,,European Union
080111 -- Desiccated,,10.00,10.00,2,,,,European Union
080119 -- Other,,10.00,10.00,1,,,,European Union
080121 -- In shell,,10.00,10.00,1,,,,European Union
080122 -- Shelled,,10.00,10.00,1,,,,European Union
080131 -- In shell,,10.00,10.00,1,,,,European Union
080132 -- Shelled,,10.00,10.00,1,,,,European Union
080211 -- In shell,"109,000",10.00,10.00,1,,,,European Union
080212 -- Shelled,"143,000",10.00,10.00,1,,,,European Union
080221 -- In shell,"444,000",6.00,6.00,1,,,,European Union
080222 -- Shelled,"3,089,000",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,,10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"6,043,000",10.00,10.00,1,,,,European Union
080250 - Pistachios,"6,000",10.00,10.00,1,,,,European Union
080260 - Macadamia nuts,,10.00,10.00,1,,,,European Union
080290 - Other,"22,000",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,10.00,10.00,1,,,,European Union
080410 - Dates,"70,000",10.00,10.00,2,,,,European Union
080420 - Figs,,10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"1,374,000",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","565,000",10.00,10.00,1,,,,European Union
"080540 - Grapefruit, including pomelos","220,000",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","237,000",10.00,10.00,1,,,,European Union
080590 - Other,,10.00,10.00,1,,,,European Union
080610 - Fresh,"294,000",10.00,10.00,1,,,,European Union
080620 - Dried,,10.00,10.00,1,,,,European Union
080711 -- Watermelons,,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"4,683,000",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"19,877,000",10.00,10.00,2,,,,European Union
080910 - Apricots,"32,000",10.00,10.00,1,,,,European Union
080920 - Cherries,"16,000",10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","7,320,000",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"13,880,000",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","4,000",10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"5,891,000",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081090 - Other,"350,000",10.00,10.00,1,,,,European Union
081110 - Strawberries,,10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","48,000",10.00,10.00,1,,,,European Union
081190 - Other,"7,000",10.00,10.00,1,,,,European Union
081210 - Cherries,,10.00,10.00,1,,,,European Union
081290 - Other,,10.00,10.00,1,,,,European Union
081310 - Apricots,,10.00,10.00,1,,,,European Union
081320 - Prunes,,10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,,10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"130,000",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","2,000",10.00,10.00,1,,,,European Union
,2008,"42,122,000",9.88,9.88,64,,,,European Union
080111 -- Desiccated,,10.00,10.00,2,,,,European Union
080119 -- Other,,10.00,10.00,1,,,,European Union
080121 -- In shell,,10.00,10.00,1,,,,European Union
080122 -- Shelled,,10.00,10.00,1,,,,European Union
080131 -- In shell,,10.00,10.00,1,,,,European Union
080132 -- Shelled,,10.00,10.00,1,,,,European Union
080211 -- In shell,"92,000",10.00,10.00,1,,,,European Union
080212 -- Shelled,"132,000",10.00,10.00,1,,,,European Union
080221 -- In shell,"206,000",6.00,6.00,1,,,,European Union
080222 -- Shelled,"3,438,000",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,"329,000",10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"4,033,000",10.00,10.00,1,,,,European Union
080250 - Pistachios,,10.00,10.00,1,,,,European Union
080260 - Macadamia nuts,,10.00,10.00,1,,,,European Union
080290 - Other,"97,000",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,10.00,10.00,1,,,,European Union
080410 - Dates,,10.00,10.00,2,,,,European Union
080420 - Figs,,10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"613,000",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","244,000",10.00,10.00,1,,,,European Union
"080540 - Grapefruit, including pomelos","127,000",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,10.00,10.00,1,,,,European Union
080590 - Other,,10.00,10.00,1,,,,European Union
080610 - Fresh,"90,000",10.00,10.00,1,,,,European Union
080620 - Dried,"5,000",10.00,10.00,1,,,,European Union
080711 -- Watermelons,,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"2,269,000",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"11,096,000",10.00,10.00,2,,,,European Union
080910 - Apricots,,10.00,10.00,1,,,,European Union
080920 - Cherries,,10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","5,043,000",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"9,310,000",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","38,000",10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","5,000",10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"4,608,000",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081090 - Other,"167,000",10.00,10.00,1,,,,European Union
081110 - Strawberries,,10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","20,000",10.00,10.00,1,,,,European Union
081190 - Other,"59,000",10.00,10.00,1,,,,European Union
081210 - Cherries,,10.00,10.00,1,,,,European Union
081290 - Other,"34,000",10.00,10.00,1,,,,European Union
081310 - Apricots,,10.00,10.00,1,,,,European Union
081320 - Prunes,,10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,,10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"67,000",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,10.00,10.00,1,,,,European Union
,2007,"38,130,000",9.88,9.88,64,,,,European Union
080111 -- Desiccated,,10.00,10.00,2,,,,European Union
080119 -- Other,,10.00,10.00,1,,,,European Union
080121 -- In shell,,10.00,10.00,1,,,,European Union
080122 -- Shelled,,10.00,10.00,1,,,,European Union
080131 -- In shell,,10.00,10.00,1,,,,European Union
080132 -- Shelled,,10.00,10.00,1,,,,European Union
080211 -- In shell,"14,000",10.00,10.00,1,,,,European Union
080212 -- Shelled,"76,000",10.00,10.00,1,,,,European Union
080221 -- In shell,"312,000",6.00,6.00,1,,,,European Union
080222 -- Shelled,"819,000",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,,10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"6,582,000",10.00,10.00,1,,,,European Union
080250 - Pistachios,"1,000",10.00,10.00,1,,,,European Union
080260 - Macadamia nuts,,10.00,10.00,1,,,,European Union
080290 - Other,"99,000",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,10.00,10.00,1,,,,European Union
080410 - Dates,"91,000",10.00,10.00,2,,,,European Union
080420 - Figs,,10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"805,000",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","305,000",10.00,10.00,1,,,,European Union
"080540 - Grapefruit, including pomelos","88,000",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,10.00,10.00,1,,,,European Union
080590 - Other,,10.00,10.00,1,,,,European Union
080610 - Fresh,"185,000",10.00,10.00,1,,,,European Union
080620 - Dried,"7,000",10.00,10.00,1,,,,European Union
080711 -- Watermelons,,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"3,415,000",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"12,205,000",10.00,10.00,2,,,,European Union
080910 - Apricots,,10.00,10.00,1,,,,European Union
080920 - Cherries,,10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","2,996,000",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"6,133,000",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","24,000",10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","16,000",10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"3,688,000",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081090 - Other,"175,000",10.00,10.00,1,,,,European Union
081110 - Strawberries,,10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","13,000",10.00,10.00,1,,,,European Union
081190 - Other,"9,000",10.00,10.00,1,,,,European Union
081210 - Cherries,,10.00,10.00,1,,,,European Union
081290 - Other,,10.00,10.00,1,,,,European Union
081310 - Apricots,,10.00,10.00,1,,,,European Union
081320 - Prunes,,10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,,10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"70,000",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","2,000",10.00,10.00,1,,,,European Union
,2006,"38,939,000",9.88,9.88,64,,,,European Union
080111 -- Dessicated,,10.00,10.00,2,,,,European Union
080119 -- Other,,10.00,10.00,1,,,,European Union
080121 -- In shell,,10.00,10.00,1,,,,European Union
080122 -- Shelled,,10.00,10.00,1,,,,European Union
080131 -- In shell,,10.00,10.00,1,,,,European Union
080132 -- Shelled,,10.00,10.00,1,,,,European Union
080211 -- In shell,,10.00,10.00,1,,,,European Union
080212 -- Shelled,"306,000",10.00,10.00,1,,,,European Union
080221 -- In shell,"382,000",6.00,6.00,1,,,,European Union
080222 -- Shelled,"597,000",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,,10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"4,460,000",10.00,10.00,1,,,,European Union
080250 - Pistachios,,10.00,10.00,1,,,,European Union
080290 - Other,"33,000",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.","15,000",10.00,10.00,1,,,,European Union
080410 - Dates,"165,000",10.00,10.00,2,,,,European Union
080420 - Figs,,10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,3,,,,European Union
080510 - Oranges,"447,000",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","258,000",10.00,10.00,1,,,,European Union
080540 - Grapefruit,"41,000",10.00,10.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","9,000",10.00,10.00,1,,,,European Union
080590 - Other,,10.00,10.00,1,,,,European Union
080610 - Fresh,"480,000",10.00,10.00,1,,,,European Union
080620 - Dried,,10.00,10.00,1,,,,European Union
080711 -- Watermelons,,10.00,10.00,1,,,,European Union
080719 -- Other,,10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"4,233,000",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"11,887,000",10.00,10.00,2,,,,European Union
080910 - Apricots,"3,000",10.00,10.00,1,,,,European Union
080920 - Cherries,"31,000",10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","3,693,000",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"7,799,000",10.00,10.00,1,,,,European Union
081010 - Strawberries,,10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","27,000",10.00,10.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","2,000",10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","22,000",10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"3,834,000",10.00,10.00,1,,,,European Union
081060 - Durians,,10.00,10.00,1,,,,European Union
081090 - Other,"104,000",10.00,10.00,1,,,,European Union
081110 - Strawberries,"1,000",10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","9,000",10.00,10.00,1,,,,European Union
081190 - Other,"53,000",10.00,10.00,1,,,,European Union
081210 - Cherries,,10.00,10.00,1,,,,European Union
081290 - Other,,10.00,10.00,1,,,,European Union
081310 - Apricots,,10.00,10.00,1,,,,European Union
081320 - Prunes,,10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,,10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"48,000",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,10.00,10.00,1,,,,European Union
,2005,"29,023,000",9.88,9.88,64,,,,European Union
080111 -- Dessicated,"256,000",10.00,10.00,2,,,,European Union
080119 -- Other,,10.00,10.00,1,,,,European Union
080121 -- In shell,,10.00,10.00,1,,,,European Union
080122 -- Shelled,,10.00,10.00,1,,,,European Union
080131 -- In shell,,10.00,10.00,1,,,,European Union
080132 -- Shelled,,10.00,10.00,1,,,,European Union
080211 -- In shell,,10.00,10.00,1,,,,European Union
080212 -- Shelled,"253,000",10.00,10.00,1,,,,European Union
080221 -- In shell,"357,000",6.00,6.00,1,,,,European Union
080222 -- Shelled,"3,417,000",6.00,6.00,1,,,,European Union
080231 -- In shell,,10.00,10.00,1,,,,European Union
080232 -- Shelled,"166,000",10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"3,753,000",10.00,10.00,1,,,,European Union
080250 - Pistachios,,10.00,10.00,1,,,,European Union
080290 - Other,"42,000",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,10.00,10.00,1,,,,European Union
