Importer,Year,Value,Ad val. duties,Number of lines,Yemen
,(US$),Simple average,MFN duties,Pref. duties,Yemen
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Yemen
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Yemen
851629 -- Other,,2.70,2.70,4,,,,Yemen
851631 -- Hair dryers,,2.70,2.70,2,,,,Yemen
851632 -- Other hair-dressing apparatus,,2.70,2.70,1,,,,Yemen
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Yemen
851640 - Electric smoothing irons,,2.70,2.70,2,,,,Yemen
851650 - Microwave ovens,,5.00,5.00,1,,,,Yemen
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,2.70,6,,,,Yemen
851671 -- Coffee or tea makers,,2.70,2.70,1,,,,Yemen
851672 -- Toasters,,2.70,2.70,1,,,,Yemen
851679 -- Other,,2.70,2.70,2,,,,Yemen
851680 - Electric heating resistors,,1.80,1.80,3,,,,Yemen
851690 - Parts,,2.70,2.70,1,,,,Yemen
851711 -- Line tephone sets with cordless handsets,,0.00,0.00,1,,,,Yemen
851719 -- Other,"7,552",0.00,0.00,2,,,,Yemen
851721 -- Facsimile machines,,0.00,0.00,1,,,,Yemen
851722 -- Teleprinters,,0.00,0.00,1,,,,Yemen
851730 - Telephonic or telegraphic switching apparatus,"31,451",0.00,0.00,1,,,,Yemen
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","25,541",0.00,0.00,2,,,,Yemen
851780 - Other apparatus,"1,244",0.00,0.00,2,,,,Yemen
851790 - Parts,"195,697",0.00,0.00,4,,,,Yemen
851810 - Microphones and stands therefor,,0.83,0.83,3,,,,Yemen
"851821 -- Single loudspeakers, mounted in their enclosures",,2.25,2.25,2,,,,Yemen
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,2.25,2.25,2,,,,Yemen
851829 -- Other,,1.00,1.00,3,,,,Yemen
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,0.67,0.67,3,,,,Yemen
851840 - Audio-frequency electric amplifiers,,3.00,3.00,4,,,,Yemen
851850 - Electric sound amplifier sets,,1.00,1.00,2,,,,Yemen
851890 - Parts,,2.00,2.00,1,,,,Yemen
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,Yemen
851921 -- Without loudspeaker,,2.00,2.00,1,,,,Yemen
851929 -- Other,,2.00,2.00,1,,,,Yemen
851931 -- With automatic record changing mechanism,,2.00,2.00,1,,,,Yemen
851939 -- Other,,2.00,2.00,1,,,,Yemen
851940 - Transcribing machines,,5.00,5.00,1,,,,Yemen
851992 -- Pocket-size cassette-players,,0.00,0.00,1,,,,Yemen
"851993 -- Other, cassette-type",,5.50,5.50,4,,,,Yemen
851999 -- Other,,7.67,7.67,3,,,,Yemen
852010 - Dictating machines not capable of operating without an external source of power,,4.00,4.00,1,,,,Yemen
852020 - Telephone answering machines,,0.00,0.00,1,,,,Yemen
852032 -- Digital audio type,,2.17,2.17,6,,,,Yemen
"852033 -- Other, cassette-type",323,1.00,1.00,4,,,,Yemen
852039 -- Other,,4.50,4.50,2,,,,Yemen
852090 - Other,"2,687",1.00,1.00,2,,,,Yemen
852110 - Magnetic tape-type,,7.33,7.33,3,,,,Yemen
852190 - Other,,14.00,14.00,1,,,,Yemen
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Yemen
852290 - Other,,1.33,1.33,6,,,,Yemen
852311 -- Of a width not exceeding 4 mm,,0.00,0.00,1,,,,Yemen
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,0.00,0.00,1,,,,Yemen
852313 -- Of a width exceeding 6.5 mm,,0.00,0.00,1,,,,Yemen
852320 - Magnetic discs,,0.00,0.00,2,,,,Yemen
852330 - Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Yemen
852390 - Other,,0.00,0.00,1,,,,Yemen
852410 - Gramophone records,,3.50,3.50,1,,,,Yemen
852431 -- For reproducing phenomena other than sound or image,,0.00,0.00,1,,,,Yemen
852432 -- For reproducing sound only,25,3.50,3.50,2,,,,Yemen
852439 -- Other,,2.33,2.33,3,,,,Yemen
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,0.00,0.00,1,,,,Yemen
852451 -- Of a width not exceeding 4 mm,,3.50,3.50,1,,,,Yemen
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,2.60,2.60,1,,,,Yemen
852453 -- Of a width exceeding 6.5 mm,,3.50,3.50,1,,,,Yemen
852460 - Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Yemen
852491 -- For reproducing phenomena other than sound or image,,0.00,0.00,1,,,,Yemen
852499 -- Other,,1.75,1.75,2,,,,Yemen
852510 - Transmission apparatus,,1.20,1.20,3,,,,Yemen
852520 - Transmission apparatus incorporating reception apparatus,"357,990",0.00,0.00,3,,,,Yemen
852530 - Television cameras,585,3.95,3.95,2,,,,Yemen
852540 - Still image video cameras and other video camera recorders; digital cameras,,5.95,5.95,4,,,,Yemen
852610 - Radar apparatus,,1.85,1.85,2,,,,Yemen
852691 -- Radio navigational aid apparatus,,1.23,1.23,3,,,,Yemen
852692 -- Radio remote control apparatus,,1.85,1.85,2,,,,Yemen
852712 -- Pocket-size radio cassette-players,,12.00,12.00,2,,,,Yemen
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,12.00,12.00,3,,,,Yemen
852719 -- Other,,0.00,0.00,1,,,,Yemen
852721 -- Combined with sound recording or reproducing apparatus,,12.67,12.67,6,,,,Yemen
852729 -- Other,,12.00,12.00,1,,,,Yemen
852731 -- Combined with sound recording or reproducing apparatus,,12.00,12.00,5,,,,Yemen
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,Yemen
852739 -- Other,"1,767",9.00,9.00,2,,,,Yemen
852790 - Other apparatus,,3.10,3.10,3,,,,Yemen
852812 -- Colour,,12.25,12.25,16,,,,Yemen
852813 -- Black and white or other monochrome,,2.00,2.00,1,,,,Yemen
852821 -- Colour,,14.00,14.00,4,,,,Yemen
852822 -- Black and white or other monochrome,,14.00,14.00,1,,,,Yemen
852830 - Video projectors,,5.33,5.33,3,,,,Yemen
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"3,956",3.00,3.00,9,,,,Yemen
852990 - Other,"176,662",2.29,2.29,7,,,,Yemen
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Yemen
853080 - Other equipment,,1.70,1.70,1,,,,Yemen
853090 - Parts,,1.70,1.70,1,,,,Yemen
853110 - Burglar or fire alarms and similar apparatus,,1.65,1.65,4,,,,Yemen
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,0.00,0.00,4,,,,Yemen
853180 - Other apparatus,,0.73,0.73,3,,,,Yemen
853190 - Parts,,1.10,1.10,2,,,,Yemen
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Yemen
853221 -- Tantalum,,0.00,0.00,1,,,,Yemen
853222 -- Aluminum electrolytic,,0.00,0.00,1,,,,Yemen
"853223 -- Ceramic dielectric, single layer",,0.00,0.00,1,,,,Yemen
"853224 -- Ceramic dielectric, multilayer",,0.00,0.00,1,,,,Yemen
853225 -- Dielectric of paper or plastics,,0.00,0.00,1,,,,Yemen
853229 -- Other,,0.00,0.00,1,,,,Yemen
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Yemen
853290 - Parts,,0.00,0.00,1,,,,Yemen
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,Yemen
853321 -- For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,Yemen
853329 -- Other,,0.00,0.00,1,,,,Yemen
853331 -- For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,Yemen
853339 -- Other,,0.00,0.00,1,,,,Yemen
"853340 - Other variable resistors, including rheostats and potentiometers",,0.00,0.00,2,,,,Yemen
853390 - Parts,,0.00,0.00,1,,,,Yemen
853400 Printed circuits.,,0.00,0.00,3,,,,Yemen
853510 - Fuses,,2.70,2.70,1,,,,Yemen
853521 -- For a voltage of less than 72.5 kV,,2.70,2.70,1,,,,Yemen
853529 -- Other,,2.70,2.70,1,,,,Yemen
853530 - Isolating switches and make-and-break switches,,2.70,2.70,2,,,,Yemen
"853540 - Lightning arresters, voltage limiters and surge suppressors",,2.70,2.70,1,,,,Yemen
853590 - Other,,2.70,2.70,1,,,,Yemen
853610 - Fuses,,2.30,2.30,3,,,,Yemen
853620 - Automatic circuit breakers,,2.30,2.30,2,,,,Yemen
853630 - Other apparatus for protecting electric circuits,,2.30,2.30,3,,,,Yemen
853641 -- For a voltage not exceeding 60 V,,2.30,2.30,2,,,,Yemen
853649 -- Other,,2.30,2.30,1,,,,Yemen
853650 - Other switches,,1.31,1.31,7,,,,Yemen
853661 -- Lamp-holders,,2.30,2.30,2,,,,Yemen
853669 -- Other,,0.77,0.77,3,,,,Yemen
853690 - Other apparatus,"3,421",1.15,1.15,4,,,,Yemen
"853710 - For a voltage not exceeding 1,000 V","16,323",2.10,2.10,3,,,,Yemen
"853720 - For a voltage exceeding 1,000 V",,2.10,2.10,2,,,,Yemen
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,2.20,2.20,1,,,,Yemen
853890 - Other,,2.45,2.45,4,,,,Yemen
853910 - Sealed beam lamp units,,1.35,1.35,2,,,,Yemen
853921 -- Tungsten halogen,,2.70,2.70,3,,,,Yemen
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,2.70,2.70,2,,,,Yemen
853929 -- Other,,2.70,2.70,3,,,,Yemen
"853931 -- Fluorescent, hot cathode",,2.70,2.70,2,,,,Yemen
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Yemen
853939 -- Other,672,2.70,2.70,1,,,,Yemen
853941 -- Arc-lamps,,2.70,2.70,1,,,,Yemen
853949 -- Other,,2.70,2.70,2,,,,Yemen
853990 - Parts,,2.70,2.70,2,,,,Yemen
854011 -- Colour,,14.00,14.00,6,,,,Yemen
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,Yemen
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Yemen
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Yemen
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,Yemen
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Yemen
854071 -- Magnetrons,,2.70,2.70,1,,,,Yemen
854072 -- Klystrons,,2.70,2.70,1,,,,Yemen
854079 -- Other,"1,356",2.70,2.70,1,,,,Yemen
854081 -- Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Yemen
854089 -- Other,,2.70,2.70,1,,,,Yemen
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,Yemen
854099 -- Other,,2.70,2.70,1,,,,Yemen
"854110 - Diodes, other than photosensitive or light emitting diodes",,0.00,0.00,1,,,,Yemen
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Yemen
854129 -- Other,,0.00,0.00,1,,,,Yemen
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,Yemen
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,0.00,0.00,2,,,,Yemen
854150 - Other semiconductor devices,,0.00,0.00,1,,,,Yemen
854160 - Mounted piezo-electric crystals,,0.00,0.00,1,,,,Yemen
854190 - Parts,,0.00,0.00,1,,,,Yemen
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)",,0.00,0.00,1,,,,Yemen
854221 -- Digital,"1,493",0.00,0.00,25,,,,Yemen
854229 -- Other,,0.00,0.00,7,,,,Yemen
854260 - Hybrid integrated circuits,,0.00,0.00,1,,,,Yemen
854270 - Electronic microassemblies,,0.00,0.00,1,,,,Yemen
854290 - Parts,,0.00,0.00,1,,,,Yemen
854311 -- Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Yemen
854319 -- Other,,4.00,4.00,1,,,,Yemen
854320 - Signal generators,,3.70,3.70,1,,,,Yemen
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,1.85,1.85,2,,,,Yemen
854340 - Electric fence energisers,,3.70,3.70,1,,,,Yemen
854381 -- Proximity cards and tags,,0.00,0.00,1,,,,Yemen
854389 -- Other,"15,141",2.02,2.02,11,,,,Yemen
854390 - Parts,,1.48,1.48,5,,,,Yemen
854411 -- Of copper,,3.70,3.70,2,,,,Yemen
854419 -- Other,,3.70,3.70,2,,,,Yemen
854420 - Co- Axial cable and other co- Axial electric conductors,,3.70,3.70,1,,,,Yemen
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,1.85,1.85,2,,,,Yemen
854441 -- Fitted with connectors,37,1.65,1.65,2,,,,Yemen
854449 -- Other,,1.85,1.85,2,,,,Yemen
854451 -- Fitted with connectors,,1.65,1.65,2,,,,Yemen
854459 -- Other,,3.70,3.70,3,,,,Yemen
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,3.70,2,,,,Yemen
854470 - Optical fibre cables,,0.00,0.00,1,,,,Yemen
854511 -- Of a kind used for furnaces,,2.70,2.70,1,,,,Yemen
854519 -- Other,,2.70,2.70,2,,,,Yemen
854520 - Brushes,,2.70,2.70,1,,,,Yemen
854590 - Other,,2.20,2.20,2,,,,Yemen
854610 - Of glass,,3.70,3.70,1,,,,Yemen
854620 - Of ceramics,,4.70,4.70,3,,,,Yemen
854690 - Other,908,3.70,3.70,2,,,,Yemen
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Yemen
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Yemen
854790 - Other,,3.70,3.70,1,,,,Yemen
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Yemen
854890 - Other,,1.35,1.35,2,,,,Yemen
,2004,"3,013,896",2.85,2.85,654,,,,Yemen
850110 - Motors of an output not exceeding 37.5 W,"12,476",3.20,3.20,4,,,,Yemen
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,1.35,1.35,2,,,,Yemen
850131 -- Of an output not exceeding 750 W,,1.35,1.35,2,,,,Yemen
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,,1.80,1.80,3,,,,Yemen
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,1.35,1.35,2,,,,Yemen
850134 -- Of an output exceeding 375 kW,,2.03,2.03,4,,,,Yemen
"850140 - Other AC motors, single-phase",,1.80,1.80,3,,,,Yemen
850151 -- Of an output not exceeding 750 W,,1.35,1.35,2,,,,Yemen
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.03,2.03,4,,,,Yemen
850153 -- Of an output exceeding 75 kW,,2.16,2.16,5,,,,Yemen
850161 -- Of an output not exceeding 75 kVA,,1.80,1.80,3,,,,Yemen
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.35,1.35,2,,,,Yemen
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,1.35,1.35,2,,,,Yemen
850164 -- Of an output exceeding 750 kVA,"6,220",2.70,2.70,1,,,,Yemen
850211 -- Of an output not exceeding 75 kVA,,1.80,1.80,3,,,,Yemen
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.35,1.35,2,,,,Yemen
850213 -- Of an output exceeding 375 kVA,,2.03,2.03,4,,,,Yemen
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.16,2.16,5,,,,Yemen
850231 -- Wind-powered,,1.35,1.35,2,,,,Yemen
850239 -- Other,,1.80,1.80,3,,,,Yemen
850240 - Electric rotary converters,,1.35,1.35,2,,,,Yemen
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,,2.70,2.70,3,,,,Yemen
850410 - Ballasts for discharge lamps or tubes,,2.47,2.47,3,,,,Yemen
850421 -- Having a power handling capacity not exceeding 650 kVA,,3.70,3.70,1,,,,Yemen
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,3.70,2,,,,Yemen
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Yemen
850431 -- Having a power handling capacity not exceeding 1 kVA,,2.78,2.78,4,,,,Yemen
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,2.47,2.47,3,,,,Yemen
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,1.85,1.85,2,,,,Yemen
850434 -- Having a power handling capacity exceeding 500 kVA,,3.70,3.70,1,,,,Yemen
850440 - Static converters,"141,444",2.48,2.48,8,,,,Yemen
850450 - Other inductors,,1.23,1.23,3,,,,Yemen
850490 - Parts,,1.32,1.32,5,,,,Yemen
850511 -- Of metal,,2.20,2.20,1,,,,Yemen
850519 -- Other,,2.20,2.20,2,,,,Yemen
"850520 - Electro-magnetic couplings, clutches and brakes",,2.20,2.20,1,,,,Yemen
850530 - Electro-magnetic lifting heads,,2.20,2.20,1,,,,Yemen
"850590 - Other, including parts",,1.80,1.80,3,,,,Yemen
850610 - Manganese dioxide,,4.70,4.70,6,,,,Yemen
850630 - Mercuric oxide,,4.70,4.70,3,,,,Yemen
850640 - Silver oxide,,4.70,4.70,3,,,,Yemen
850650 - Lithium,,4.70,4.70,3,,,,Yemen
850660 - Air-zinc,,4.70,4.70,3,,,,Yemen
850680 - Other primary cells and primary batteries,,3.53,3.53,4,,,,Yemen
850690 - Parts,,4.70,4.70,1,,,,Yemen
"850710 - Lead- Acid, of a kind used for starting piston engines",,2.96,2.96,5,,,,Yemen
850720 - Other lead- Acid accumulators,,2.96,2.96,5,,,,Yemen
850730 - Nickel-cadmium,,1.95,1.95,4,,,,Yemen
850740 - Nickel-iron,,1.35,1.35,2,,,,Yemen
850780 - Other accumulators,,2.03,2.03,4,,,,Yemen
850790 - Parts,,2.03,2.03,4,,,,Yemen
"850910 - Vacuum cleaners, including dry and wet vacuum cleaners",,2.20,2.20,2,,,,Yemen
850920 - Floor polishers,,2.20,2.20,1,,,,Yemen
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,Yemen
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,2.20,2.20,1,,,,Yemen
850980 - Other appliances,,2.20,2.20,1,,,,Yemen
850990 - Parts,,2.20,2.20,2,,,,Yemen
851010 - Shavers,,2.20,2.20,1,,,,Yemen
851020 - Hair clippers,,2.20,2.20,1,,,,Yemen
851030 - Hair-removing appliances,,2.20,2.20,1,,,,Yemen
851090 - Parts,,2.20,2.20,1,,,,Yemen
851110 - Sparking plugs,,1.60,1.60,2,,,,Yemen
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,1.60,1.60,2,,,,Yemen
851130 - Distributors; ignition coils,,1.60,1.60,2,,,,Yemen
851140 - Starter motors and dual purpose starter-generators,,1.60,1.60,2,,,,Yemen
851150 - Other generators,"19,231",1.60,1.60,2,,,,Yemen
851180 - Other equipment,,1.60,1.60,2,,,,Yemen
851190 - Parts,,3.20,3.20,1,,,,Yemen
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Yemen
851220 - Other lighting or visual signalling equipment,,2.70,2.70,1,,,,Yemen
851230 - Sound signalling equipment,,2.70,2.70,1,,,,Yemen
"851240 - Windscreen wipers, defrosters and demisters",,2.70,2.70,1,,,,Yemen
851290 - Parts,,2.70,2.70,1,,,,Yemen
851310 - Lamps,,5.70,5.70,1,,,,Yemen
851390 - Parts,,5.70,5.70,1,,,,Yemen
851410 - Resistance heated furnaces and ovens,,1.47,1.47,3,,,,Yemen
851420 - Furnaces and ovens functioning by induction or dielectric loss,,1.47,1.47,3,,,,Yemen
851430 - Other furnaces and ovens,,1.10,1.10,4,,,,Yemen
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,2.20,1,,,,Yemen
851490 - Parts,,1.10,1.10,2,,,,Yemen
851511 -- Soldering irons and guns,,2.70,2.70,1,,,,Yemen
851519 -- Other,,2.70,2.70,1,,,,Yemen
851521 -- Fully or partly automatic,,2.70,2.70,1,,,,Yemen
851529 -- Other,,2.70,2.70,2,,,,Yemen
851531 -- Fully or partly automatic,,2.70,2.70,1,,,,Yemen
851539 -- Other,,2.70,2.70,3,,,,Yemen
851580 - Other machines and apparatus,,2.16,2.16,5,,,,Yemen
851590 - Parts,,1.35,1.35,2,,,,Yemen
851610 - Electric instantaneous or storage water heaters and immersion heaters,,2.70,2.70,4,,,,Yemen
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Yemen
851629 -- Other,,2.70,2.70,4,,,,Yemen
851631 -- Hair dryers,,2.70,2.70,2,,,,Yemen
851632 -- Other hair-dressing apparatus,,2.70,2.70,1,,,,Yemen
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Yemen
851640 - Electric smoothing irons,,2.70,2.70,2,,,,Yemen
851650 - Microwave ovens,,5.00,5.00,1,,,,Yemen
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,2.70,6,,,,Yemen
851671 -- Coffee or tea makers,,2.70,2.70,1,,,,Yemen
851672 -- Toasters,,2.70,2.70,1,,,,Yemen
851679 -- Other,,2.70,2.70,2,,,,Yemen
851680 - Electric heating resistors,,1.80,1.80,3,,,,Yemen
851690 - Parts,,2.70,2.70,1,,,,Yemen
851711 -- Line tephone sets with cordless handsets,,0.00,0.00,1,,,,Yemen
851719 -- Other,,0.00,0.00,2,,,,Yemen
851721 -- Facsimile machines,187,0.00,0.00,1,,,,Yemen
851722 -- Teleprinters,,0.00,0.00,1,,,,Yemen
851730 - Telephonic or telegraphic switching apparatus,"36,409",0.00,0.00,1,,,,Yemen
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","51,423",0.00,0.00,2,,,,Yemen
851780 - Other apparatus,,0.00,0.00,2,,,,Yemen
851790 - Parts,"356,116",0.00,0.00,4,,,,Yemen
851810 - Microphones and stands therefor,,0.83,0.83,3,,,,Yemen
"851821 -- Single loudspeakers, mounted in their enclosures",,2.25,2.25,2,,,,Yemen
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,2.25,2.25,2,,,,Yemen
851829 -- Other,,1.00,1.00,3,,,,Yemen
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,0.67,0.67,3,,,,Yemen
851840 - Audio-frequency electric amplifiers,,3.00,3.00,4,,,,Yemen
851850 - Electric sound amplifier sets,,1.00,1.00,2,,,,Yemen
851890 - Parts,,2.00,2.00,1,,,,Yemen
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,Yemen
851921 -- Without loudspeaker,,2.00,2.00,1,,,,Yemen
851929 -- Other,,2.00,2.00,1,,,,Yemen
851931 -- With automatic record changing mechanism,,2.00,2.00,1,,,,Yemen
851939 -- Other,,2.00,2.00,1,,,,Yemen
851940 - Transcribing machines,,5.00,5.00,1,,,,Yemen
851992 -- Pocket-size cassette-players,,0.00,0.00,1,,,,Yemen
"851993 -- Other, cassette-type",,5.50,5.50,4,,,,Yemen
851999 -- Other,622,7.67,7.67,3,,,,Yemen
852010 - Dictating machines not capable of operating without an external source of power,,4.00,4.00,1,,,,Yemen
852020 - Telephone answering machines,,0.00,0.00,1,,,,Yemen
852032 -- Digital audio type,,2.17,2.17,6,,,,Yemen
"852033 -- Other, cassette-type",,1.00,1.00,4,,,,Yemen
852039 -- Other,,4.50,4.50,2,,,,Yemen
852090 - Other,,1.00,1.00,2,,,,Yemen
852110 - Magnetic tape-type,,7.33,7.33,3,,,,Yemen
852190 - Other,,14.00,14.00,1,,,,Yemen
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Yemen
852290 - Other,,1.33,1.33,6,,,,Yemen
852311 -- Of a width not exceeding 4 mm,,0.00,0.00,1,,,,Yemen
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,0.00,0.00,1,,,,Yemen
852313 -- Of a width exceeding 6.5 mm,"1,169",0.00,0.00,1,,,,Yemen
852320 - Magnetic discs,,0.00,0.00,2,,,,Yemen
852330 - Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Yemen
852390 - Other,,0.00,0.00,1,,,,Yemen
852410 - Gramophone records,,3.50,3.50,1,,,,Yemen
852431 -- For reproducing phenomena other than sound or image,958,0.00,0.00,1,,,,Yemen
852432 -- For reproducing sound only,,3.50,3.50,2,,,,Yemen
852439 -- Other,"2,600",2.33,2.33,3,,,,Yemen
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,0.00,0.00,1,,,,Yemen
852451 -- Of a width not exceeding 4 mm,,3.50,3.50,1,,,,Yemen
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,,2.60,2.60,1,,,,Yemen
852453 -- Of a width exceeding 6.5 mm,,3.50,3.50,1,,,,Yemen
852460 - Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Yemen
852491 -- For reproducing phenomena other than sound or image,,0.00,0.00,1,,,,Yemen
852499 -- Other,149,1.75,1.75,2,,,,Yemen
852510 - Transmission apparatus,,1.20,1.20,3,,,,Yemen
852520 - Transmission apparatus incorporating reception apparatus,"280,997",0.00,0.00,3,,,,Yemen
852530 - Television cameras,983,3.95,3.95,2,,,,Yemen
852540 - Still image video cameras and other video camera recorders; digital cameras,"1,194",5.95,5.95,4,,,,Yemen
852610 - Radar apparatus,,1.85,1.85,2,,,,Yemen
852691 -- Radio navigational aid apparatus,"9,454",1.23,1.23,3,,,,Yemen
852692 -- Radio remote control apparatus,,1.85,1.85,2,,,,Yemen
852712 -- Pocket-size radio cassette-players,373,12.00,12.00,2,,,,Yemen
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,12.00,12.00,3,,,,Yemen
852719 -- Other,,0.00,0.00,1,,,,Yemen
852721 -- Combined with sound recording or reproducing apparatus,,12.67,12.67,6,,,,Yemen
852729 -- Other,,12.00,12.00,1,,,,Yemen
852731 -- Combined with sound recording or reproducing apparatus,,12.00,12.00,5,,,,Yemen
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,Yemen
852739 -- Other,,9.00,9.00,2,,,,Yemen
852790 - Other apparatus,,3.10,3.10,3,,,,Yemen
852812 -- Colour,,12.25,12.25,16,,,,Yemen
852813 -- Black and white or other monochrome,,2.00,2.00,1,,,,Yemen
852821 -- Colour,,14.00,14.00,4,,,,Yemen
852822 -- Black and white or other monochrome,,14.00,14.00,1,,,,Yemen
852830 - Video projectors,,5.33,5.33,3,,,,Yemen
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"15,064",3.00,3.00,9,,,,Yemen
852990 - Other,"2,074,564",2.29,2.29,7,,,,Yemen
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Yemen
853080 - Other equipment,,1.70,1.70,1,,,,Yemen
853090 - Parts,,1.70,1.70,1,,,,Yemen
853110 - Burglar or fire alarms and similar apparatus,,1.65,1.65,4,,,,Yemen
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,0.00,0.00,4,,,,Yemen
853180 - Other apparatus,,0.73,0.73,3,,,,Yemen
853190 - Parts,,1.10,1.10,2,,,,Yemen
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Yemen
853221 -- Tantalum,,0.00,0.00,1,,,,Yemen
853222 -- Aluminum electrolytic,,0.00,0.00,1,,,,Yemen
