Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,Viet Nam
950619 - - Other,,27.50,27.50,1,,,,Viet Nam
950621 - - Sailboards,,27.50,27.50,1,,,,Viet Nam
950629 - - Other,"8,267",27.50,27.50,1,,,,Viet Nam
"950631 - - Clubs, complete",,27.50,27.50,1,,,,Viet Nam
950632 - - Balls,,27.50,27.50,1,,,,Viet Nam
950639 - - Other,,27.50,27.50,1,,,,Viet Nam
950640 - Articles and equipment for table-tennis,,27.50,27.50,1,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung",,27.50,27.50,1,,,,Viet Nam
950659 - - Other,,27.50,27.50,1,,,,Viet Nam
950661 - - Lawn-tennis balls,,27.50,27.50,1,,,,Viet Nam
950662 - - Inflatable,,27.50,27.50,1,,,,Viet Nam
950669 - - Other,,27.50,27.50,1,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached",,27.50,27.50,1,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,27.50,27.50,1,,,,Viet Nam
950699 - - Other,,27.50,27.50,1,,,,Viet Nam
950710 - Fishing rods,,27.50,27.50,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled",,27.50,27.50,1,,,,Viet Nam
950730 - Fishing reels,,27.50,27.50,1,,,,Viet Nam
950790 - Other,,27.50,27.50,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,27.50,27.50,1,,,,Viet Nam
,1998,"4,432",30.00,30.00,43,,,,Viet Nam
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,30.00,30.00,1,,,,Viet Nam
"950210 - Dolls, whether or not dressed",,30.00,30.00,1,,,,Viet Nam
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,Viet Nam
950299 - - Other,,30.00,30.00,1,,,,Viet Nam
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,Viet Nam
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,30.00,30.00,1,,,,Viet Nam
950330 - Other construction sets and constructional toys,,30.00,30.00,1,,,,Viet Nam
950341 - - Stuffed,,30.00,30.00,1,,,,Viet Nam
950349 - - Other,,30.00,30.00,1,,,,Viet Nam
950350 - Toy musical instruments and apparatus,,30.00,30.00,1,,,,Viet Nam
950360 - Puzzles,,30.00,30.00,1,,,,Viet Nam
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,Viet Nam
"950380 - Other toys and models, incorporating a motor",,30.00,30.00,1,,,,Viet Nam
950390 - Other,,30.00,30.00,1,,,,Viet Nam
950410 - Video games of a kind used with a television receiver,,30.00,30.00,1,,,,Viet Nam
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,Viet Nam
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,30.00,30.00,1,,,,Viet Nam
950440 - Playing cards,,30.00,30.00,1,,,,Viet Nam
950490 - Other,,30.00,30.00,1,,,,Viet Nam
950510 - Articles for Christmas festivities,"4,432",30.00,30.00,1,,,,Viet Nam
950590 - Other,,30.00,30.00,1,,,,Viet Nam
950611 - - Skis,,30.00,30.00,1,,,,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,Viet Nam
950619 - - Other,,30.00,30.00,1,,,,Viet Nam
950621 - - Sailboards,,30.00,30.00,1,,,,Viet Nam
950629 - - Other,,30.00,30.00,1,,,,Viet Nam
"950631 - - Clubs, complete",,30.00,30.00,1,,,,Viet Nam
950632 - - Balls,,30.00,30.00,1,,,,Viet Nam
950639 - - Other,,30.00,30.00,1,,,,Viet Nam
950640 - Articles and equipment for table-tennis,,30.00,30.00,1,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung",,30.00,30.00,1,,,,Viet Nam
950659 - - Other,,30.00,30.00,1,,,,Viet Nam
950661 - - Lawn-tennis balls,,30.00,30.00,1,,,,Viet Nam
950662 - - Inflatable,,30.00,30.00,1,,,,Viet Nam
950669 - - Other,,30.00,30.00,1,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached",,30.00,30.00,1,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,30.00,30.00,1,,,,Viet Nam
950699 - - Other,,30.00,30.00,1,,,,Viet Nam
950710 - Fishing rods,,30.00,30.00,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled",,30.00,30.00,1,,,,Viet Nam
950730 - Fishing reels,,30.00,30.00,1,,,,Viet Nam
950790 - Other,,30.00,30.00,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,30.00,30.00,1,,,,Viet Nam
,1997,"49,196",30.00,30.00,43,,,,Viet Nam
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,30.00,30.00,1,,,,Viet Nam
"950210 - Dolls, whether or not dressed",,30.00,30.00,1,,,,Viet Nam
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,Viet Nam
950299 - - Other,,30.00,30.00,1,,,,Viet Nam
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,Viet Nam
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,30.00,30.00,1,,,,Viet Nam
950330 - Other construction sets and constructional toys,,30.00,30.00,1,,,,Viet Nam
950341 - - Stuffed,,30.00,30.00,1,,,,Viet Nam
950349 - - Other,,30.00,30.00,1,,,,Viet Nam
950350 - Toy musical instruments and apparatus,,30.00,30.00,1,,,,Viet Nam
950360 - Puzzles,,30.00,30.00,1,,,,Viet Nam
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,Viet Nam
"950380 - Other toys and models, incorporating a motor",,30.00,30.00,1,,,,Viet Nam
950390 - Other,,30.00,30.00,1,,,,Viet Nam
950410 - Video games of a kind used with a television receiver,,30.00,30.00,1,,,,Viet Nam
950420 - Articles and accessories for billiards,,30.00,30.00,1,,,,Viet Nam
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,30.00,30.00,1,,,,Viet Nam
950440 - Playing cards,,30.00,30.00,1,,,,Viet Nam
950490 - Other,,30.00,30.00,1,,,,Viet Nam
950510 - Articles for Christmas festivities,"49,196",30.00,30.00,1,,,,Viet Nam
950590 - Other,,30.00,30.00,1,,,,Viet Nam
950611 - - Skis,,30.00,30.00,1,,,,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,Viet Nam
950619 - - Other,,30.00,30.00,1,,,,Viet Nam
950621 - - Sailboards,,30.00,30.00,1,,,,Viet Nam
950629 - - Other,,30.00,30.00,1,,,,Viet Nam
"950631 - - Clubs, complete",,30.00,30.00,1,,,,Viet Nam
950632 - - Balls,,30.00,30.00,1,,,,Viet Nam
950639 - - Other,,30.00,30.00,1,,,,Viet Nam
950640 - Articles and equipment for table-tennis,,30.00,30.00,1,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung",,30.00,30.00,1,,,,Viet Nam
950659 - - Other,,30.00,30.00,1,,,,Viet Nam
950661 - - Lawn-tennis balls,,30.00,30.00,1,,,,Viet Nam
950662 - - Inflatable,,30.00,30.00,1,,,,Viet Nam
950669 - - Other,,30.00,30.00,1,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached",,30.00,30.00,1,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,30.00,30.00,1,,,,Viet Nam
950699 - - Other,,30.00,30.00,1,,,,Viet Nam
950710 - Fishing rods,,30.00,30.00,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled",,30.00,30.00,1,,,,Viet Nam
950730 - Fishing reels,,30.00,30.00,1,,,,Viet Nam
950790 - Other,,30.00,30.00,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,30.00,30.00,1,,,,Viet Nam
,1996,"5,823",32.00,32.00,43,,,,Viet Nam
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,32.00,32.00,1,,,,Viet Nam
"950210 - Dolls, whether or not dressed",,32.00,32.00,1,,,,Viet Nam
"950291 - - Garments and accessories therefor, footwear and headgear",,32.00,32.00,1,,,,Viet Nam
950299 - - Other,,32.00,32.00,1,,,,Viet Nam
"950310 - Electric trains, including tracks, signals and other accessories therefor",,32.00,32.00,1,,,,Viet Nam
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,32.00,32.00,1,,,,Viet Nam
950330 - Other construction sets and constructional toys,,32.00,32.00,1,,,,Viet Nam
950341 - - Stuffed,,32.00,32.00,1,,,,Viet Nam
950349 - - Other,,32.00,32.00,1,,,,Viet Nam
950350 - Toy musical instruments and apparatus,,32.00,32.00,1,,,,Viet Nam
950360 - Puzzles,,32.00,32.00,1,,,,Viet Nam
"950370 - Other toys, put up in sets or outfits",,32.00,32.00,1,,,,Viet Nam
"950380 - Other toys and models, incorporating a motor",,32.00,32.00,1,,,,Viet Nam
950390 - Other,,32.00,32.00,1,,,,Viet Nam
950410 - Video games of a kind used with a television receiver,,32.00,32.00,1,,,,Viet Nam
950420 - Articles and accessories for billiards,,32.00,32.00,1,,,,Viet Nam
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,32.00,32.00,1,,,,Viet Nam
950440 - Playing cards,,32.00,32.00,1,,,,Viet Nam
950490 - Other,,32.00,32.00,1,,,,Viet Nam
950510 - Articles for Christmas festivities,,32.00,32.00,1,,,,Viet Nam
950590 - Other,,32.00,32.00,1,,,,Viet Nam
950611 - - Skis,,32.00,32.00,1,,,,Viet Nam
950612 - - Ski-fastenings (ski-bindings),,32.00,32.00,1,,,,Viet Nam
950619 - - Other,,32.00,32.00,1,,,,Viet Nam
950621 - - Sailboards,,32.00,32.00,1,,,,Viet Nam
950629 - - Other,,32.00,32.00,1,,,,Viet Nam
"950631 - - Clubs, complete",,32.00,32.00,1,,,,Viet Nam
950632 - - Balls,,32.00,32.00,1,,,,Viet Nam
950639 - - Other,"5,823",32.00,32.00,1,,,,Viet Nam
950640 - Articles and equipment for table-tennis,,32.00,32.00,1,,,,Viet Nam
"950651 - - Lawn-tennis rackets, whether or not strung",,32.00,32.00,1,,,,Viet Nam
950659 - - Other,,32.00,32.00,1,,,,Viet Nam
950661 - - Lawn-tennis balls,,32.00,32.00,1,,,,Viet Nam
950662 - - Inflatable,,32.00,32.00,1,,,,Viet Nam
950669 - - Other,,32.00,32.00,1,,,,Viet Nam
"950670 - Ice skates and roller skates, including skating boots with skates attached",,32.00,32.00,1,,,,Viet Nam
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,32.00,32.00,1,,,,Viet Nam
950699 - - Other,,32.00,32.00,1,,,,Viet Nam
950710 - Fishing rods,,32.00,32.00,1,,,,Viet Nam
"950720 - Fish-hooks, whether or not snelled",,32.00,32.00,1,,,,Viet Nam
950730 - Fishing reels,,32.00,32.00,1,,,,Viet Nam
950790 - Other,,32.00,32.00,1,,,,Viet Nam
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,32.00,32.00,1,,,,Viet Nam
