Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
080231 - - In shell,"2,502,099",13.00,13.00,1,,,,United States of America
080232 - - Shelled,"1,161,122",13.00,13.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),,13.00,13.00,1,,,,United States of America
080250 - Pistachios,"1,050,040",13.00,13.00,1,,,,United States of America
080290 - Other,"1,798",13.00,13.00,1,,,,United States of America
"080300 Bananas, including plantains, fresh or dried",,13.00,13.00,1,,,,United States of America
080410 - Dates,"176,190",13.00,13.00,2,,,,United States of America
080420 - Figs,106,13.00,13.00,2,,,,United States of America
080430 - Pineapples,,13.00,13.00,1,,,,United States of America
080440 - Avocados,,13.00,13.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",,13.00,13.00,1,,,,United States of America
080510 - Oranges,"2,316",13.00,13.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",1,13.00,13.00,1,,,,United States of America
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","2,807",13.00,13.00,1,,,,United States of America
080540 - Grapefruit,"20,961",13.00,13.00,1,,,,United States of America
080590 - Other,,13.00,13.00,1,,,,United States of America
080610 - Fresh,"1,229,884",13.00,13.00,1,,,,United States of America
080620 - Dried,"2,149,132",13.00,13.00,1,,,,United States of America
080711 - - Watermelons,,13.00,13.00,1,,,,United States of America
080719 - - Other,,13.00,13.00,1,,,,United States of America
080720 - Papaws (papayas),,13.00,13.00,1,,,,United States of America
080810 - Apples,"2,994,198",13.00,13.00,1,,,,United States of America
080820 - Pears and quinces,"9,569,168",13.00,13.00,2,,,,United States of America
080910 - Apricots,"14,838",13.00,13.00,1,,,,United States of America
080920 - Cherries,"522,596",13.00,13.00,1,,,,United States of America
"080930 - Peaches, including nectarines","370,503",13.00,13.00,2,,,,United States of America
080940 - Plums and sloes,"515,649",13.00,13.00,1,,,,United States of America
081010 - Strawberries,"445,213",13.00,13.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries","11,297",13.00,13.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",153,13.00,13.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","7,092",13.00,13.00,1,,,,United States of America
081050 - Kiwifruit,,13.00,13.00,1,,,,United States of America
081090 - Other,"54,216",13.00,13.00,1,,,,United States of America
081110 - Strawberries,"108,722",13.00,13.00,1,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,13.00,13.00,1,,,,United States of America
081190 - Other,"1,268",13.00,13.00,1,,,,United States of America
081210 - Cherries,,13.00,13.00,1,,,,United States of America
081220 - Strawberries,,13.00,13.00,1,,,,United States of America
081290 - Other,,13.00,13.00,1,,,,United States of America
081310 - Apricots,"2,160",13.00,13.00,1,,,,United States of America
081320 - Prunes,"346,138",13.00,13.00,2,,,,United States of America
081330 - Apples,,13.00,13.00,1,,,,United States of America
081340 - Other fruit,"10,297",13.00,13.00,2,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,,13.00,13.00,1,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,13.00,13.00,1,,,,United States of America
,1997,"39,556,015",12.87,12.87,62,,,,United States of America
080111 - - Desiccated,"35,167",13.00,13.00,2,,,,United States of America
080119 - - Other,,13.00,13.00,1,,,,United States of America
080121 - - In shell,,13.00,13.00,1,,,,United States of America
080122 - - Shelled,,13.00,13.00,1,,,,United States of America
080131 - - In shell,,13.00,13.00,1,,,,United States of America
080132 - - Shelled,,13.00,13.00,1,,,,United States of America
080211 - - In shell,"506,419",13.00,13.00,1,,,,United States of America
080212 - - Shelled,"3,632,280",13.00,13.00,1,,,,United States of America
080221 - - In shell,"975,707",9.00,9.00,1,,,,United States of America
080222 - - Shelled,"2,301,944",9.00,9.00,1,,,,United States of America
080231 - - In shell,"1,430,377",13.00,13.00,1,,,,United States of America
080232 - - Shelled,"608,166",13.00,13.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),"23,446",13.00,13.00,1,,,,United States of America
080250 - Pistachios,"586,502",13.00,13.00,1,,,,United States of America
080290 - Other,"61,316",13.00,13.00,1,,,,United States of America
"080300 Bananas, including plantains, fresh or dried",,13.00,13.00,1,,,,United States of America
080410 - Dates,"151,153",13.00,13.00,2,,,,United States of America
080420 - Figs,"17,625",13.00,13.00,2,,,,United States of America
080430 - Pineapples,,13.00,13.00,1,,,,United States of America
080440 - Avocados,878,13.00,13.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",,13.00,13.00,1,,,,United States of America
080510 - Oranges,"4,723",13.00,13.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","8,222",13.00,13.00,1,,,,United States of America
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","10,599",13.00,13.00,1,,,,United States of America
080540 - Grapefruit,"79,628",13.00,13.00,1,,,,United States of America
080590 - Other,,13.00,13.00,1,,,,United States of America
080610 - Fresh,"3,379,368",13.00,13.00,1,,,,United States of America
080620 - Dried,"2,573,063",13.00,13.00,1,,,,United States of America
080711 - - Watermelons,,13.00,13.00,1,,,,United States of America
080719 - - Other,,13.00,13.00,1,,,,United States of America
080720 - Papaws (papayas),,13.00,13.00,1,,,,United States of America
080810 - Apples,"5,990,994",13.00,13.00,1,,,,United States of America
080820 - Pears and quinces,"11,711,691",13.00,13.00,2,,,,United States of America
080910 - Apricots,"54,364",13.00,13.00,1,,,,United States of America
080920 - Cherries,"418,426",13.00,13.00,1,,,,United States of America
"080930 - Peaches, including nectarines","2,018,495",13.00,13.00,2,,,,United States of America
080940 - Plums and sloes,"1,788,326",13.00,13.00,1,,,,United States of America
081010 - Strawberries,"414,984",13.00,13.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries","10,150",13.00,13.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",87,13.00,13.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","2,826",13.00,13.00,1,,,,United States of America
081050 - Kiwifruit,,13.00,13.00,1,,,,United States of America
081090 - Other,"112,398",13.00,13.00,1,,,,United States of America
081110 - Strawberries,,13.00,13.00,1,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,13.00,13.00,1,,,,United States of America
081190 - Other,"5,333",13.00,13.00,1,,,,United States of America
081210 - Cherries,"2,824",13.00,13.00,1,,,,United States of America
081220 - Strawberries,,13.00,13.00,1,,,,United States of America
081290 - Other,257,13.00,13.00,1,,,,United States of America
081310 - Apricots,"134,002",13.00,13.00,1,,,,United States of America
081320 - Prunes,"487,856",13.00,13.00,2,,,,United States of America
081330 - Apples,"2,050",13.00,13.00,1,,,,United States of America
081340 - Other fruit,"5,000",13.00,13.00,2,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,"9,369",13.00,13.00,1,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,13.00,13.00,1,,,,United States of America
,1996,"60,236,815",9.87,9.87,62,,,,United States of America
080111 - - Desiccated,"2,092",10.00,10.00,2,,,,United States of America
080119 - - Other,,10.00,10.00,1,,,,United States of America
080121 - - In shell,,10.00,10.00,1,,,,United States of America
080122 - - Shelled,"1,477",10.00,10.00,1,,,,United States of America
080131 - - In shell,,10.00,10.00,1,,,,United States of America
080132 - - Shelled,"2,019",10.00,10.00,1,,,,United States of America
080211 - - In shell,"929,224",10.00,10.00,1,,,,United States of America
080212 - - Shelled,"1,188,249",10.00,10.00,1,,,,United States of America
080221 - - In shell,"1,151,129",6.00,6.00,1,,,,United States of America
080222 - - Shelled,"235,635",6.00,6.00,1,,,,United States of America
080231 - - In shell,"5,232,151",10.00,10.00,1,,,,United States of America
080232 - - Shelled,"1,285,335",10.00,10.00,1,,,,United States of America
080240 - Chestnuts (Castanea spp.),755,10.00,10.00,1,,,,United States of America
080250 - Pistachios,"529,725",10.00,10.00,1,,,,United States of America
080290 - Other,"1,085",10.00,10.00,1,,,,United States of America
"080300 Bananas, including plantains, fresh or dried",,10.00,10.00,1,,,,United States of America
080410 - Dates,"327,583",10.00,10.00,2,,,,United States of America
080420 - Figs,"89,717",10.00,10.00,2,,,,United States of America
080430 - Pineapples,,10.00,10.00,1,,,,United States of America
080440 - Avocados,51,10.00,10.00,1,,,,United States of America
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,1,,,,United States of America
080510 - Oranges,"9,783",10.00,10.00,1,,,,United States of America
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","6,958",10.00,10.00,1,,,,United States of America
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,10.00,10.00,1,,,,United States of America
080540 - Grapefruit,"91,359",10.00,10.00,1,,,,United States of America
080590 - Other,,10.00,10.00,1,,,,United States of America
080610 - Fresh,"3,860,021",10.00,10.00,1,,,,United States of America
080620 - Dried,"1,521,677",10.00,10.00,1,,,,United States of America
080711 - - Watermelons,,10.00,10.00,1,,,,United States of America
080719 - - Other,"8,328",10.00,10.00,1,,,,United States of America
080720 - Papaws (papayas),,10.00,10.00,1,,,,United States of America
080810 - Apples,"13,941,588",10.00,10.00,1,,,,United States of America
080820 - Pears and quinces,"18,844,406",10.00,10.00,2,,,,United States of America
080910 - Apricots,"88,062",10.00,10.00,1,,,,United States of America
080920 - Cherries,"366,898",10.00,10.00,1,,,,United States of America
"080930 - Peaches, including nectarines","4,443,185",10.00,10.00,2,,,,United States of America
080940 - Plums and sloes,"3,428,900",10.00,10.00,1,,,,United States of America
081010 - Strawberries,"930,972",10.00,10.00,1,,,,United States of America
"081020 - Raspberries, blackberries, mulberries and loganberries","6,182",10.00,10.00,1,,,,United States of America
"081030 - Black, white or red currants and gooseberries",,10.00,10.00,1,,,,United States of America
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","2,975",10.00,10.00,1,,,,United States of America
081050 - Kiwifruit,,10.00,10.00,1,,,,United States of America
081090 - Other,"82,979",10.00,10.00,1,,,,United States of America
081110 - Strawberries,,10.00,10.00,1,,,,United States of America
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,10.00,10.00,1,,,,United States of America
081190 - Other,"1,047",10.00,10.00,1,,,,United States of America
081210 - Cherries,"327,259",10.00,10.00,1,,,,United States of America
081220 - Strawberries,,10.00,10.00,1,,,,United States of America
081290 - Other,"372,115",10.00,10.00,1,,,,United States of America
081310 - Apricots,,10.00,10.00,1,,,,United States of America
081320 - Prunes,"762,682",10.00,10.00,2,,,,United States of America
081330 - Apples,"142,958",10.00,10.00,1,,,,United States of America
081340 - Other fruit,"3,692",10.00,10.00,2,,,,United States of America
081350 - Mixtures of nuts or dried fruits of this Chapter,"16,543",10.00,10.00,1,,,,United States of America
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",15,10.00,10.00,1,,,,United States of America
