Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
390950 - Polyurethanes,,3.25,3.25,2,,,,Cambodia
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Cambodia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Cambodia
391190 - Other,,2.75,2.75,6,,,,Cambodia
391211 -- Non-plasticised,,6.50,6.50,1,,,,Cambodia
391212 -- Plasticised,,6.50,6.50,1,,,,Cambodia
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Cambodia
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Cambodia
391239 -- Other,,4.33,4.33,3,,,,Cambodia
391290 - Other,,6.45,6.45,2,,,,Cambodia
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Cambodia
391390 - Other,,6.50,6.50,1,,,,Cambodia
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Cambodia
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Cambodia
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Cambodia
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Cambodia
391590 - Of other plastics,,6.50,6.50,3,,,,Cambodia
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Cambodia
391620 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Cambodia
391690 - Of other plastics,,6.50,6.50,7,,,,Cambodia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Cambodia
391721 -- Of polymers of ethylene,,4.33,4.33,3,,,,Cambodia
391722 -- Of polymers of propylene,,4.33,4.33,3,,,,Cambodia
391723 -- Of polymers of vinyl chloride,,4.33,4.33,3,,,,Cambodia
391729 -- Of other plastics,,5.20,5.20,5,,,,Cambodia
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Cambodia
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,7,,,,Cambodia
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Cambodia
391739 -- Other,,5.20,5.20,5,,,,Cambodia
391740 - Fittings,,3.25,3.25,2,,,,Cambodia
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Cambodia
391890 - Of other plastics,,6.50,6.50,1,,,,Cambodia
391910 - In rolls of a width not exceeding 20 cm,,6.41,6.41,9,,,,Cambodia
391990 - Other,672,6.50,6.50,6,,,,Cambodia
392010 - Of polymers of ethylene,62,4.88,4.88,8,,,,Cambodia
392020 - Of polymers of propylene,,6.50,6.50,5,,,,Cambodia
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Cambodia
392043 -- Containing by weight not less than 6% of plasticizers,,6.50,6.50,2,,,,Cambodia
392049 -- Other,,6.50,6.50,2,,,,Cambodia
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Cambodia
392059 -- Other,,3.25,3.25,2,,,,Cambodia
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Cambodia
392062 -- Of poly(ethylene terephthalate),,3.25,3.25,4,,,,Cambodia
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Cambodia
392069 -- Of other polyesters,,6.50,6.50,1,,,,Cambodia
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Cambodia
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Cambodia
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Cambodia
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Cambodia
392091 -- Of poly(vinyl butyral),,6.50,6.50,1,,,,Cambodia
392092 -- Of polyamides,,6.50,6.50,1,,,,Cambodia
392093 -- Of amino-resins,,6.50,6.50,1,,,,Cambodia
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Cambodia
392099 -- Of other plastics,,2.79,2.79,7,,,,Cambodia
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Cambodia
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Cambodia
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Cambodia
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Cambodia
392119 -- Of other plastics,,6.50,6.50,1,,,,Cambodia
392190 - Other,,6.50,6.50,9,,,,Cambodia
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Cambodia
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Cambodia
392290 - Other,,6.50,6.50,1,,,,Cambodia
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Cambodia
392321 -- Of polymers of ethylene,"2,973",6.50,6.50,1,,,,Cambodia
392329 -- Of other plastics,,6.50,6.50,2,,,,Cambodia
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Cambodia
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Cambodia
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Cambodia
392390 - Other,"1,642",6.50,6.50,2,,,,Cambodia
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Cambodia
392490 - Other,,6.50,6.50,3,,,,Cambodia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Cambodia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Cambodia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Cambodia
392590 - Other,,6.50,6.50,3,,,,Cambodia
392610 - Office or school supplies,,6.50,6.50,1,,,,Cambodia
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","7,687",6.50,6.50,1,,,,Cambodia
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Cambodia
392640 - Statuettes and other ornamental articles,"1,306",6.50,6.50,1,,,,Cambodia
392690 - Other,"4,080",4.88,4.88,4,,,,Cambodia
,2003,"20,577",5.68,5.68,263,,,,Cambodia
390110 - Polyethylene having a specific gravity of less than 0.94,,7.10,7.10,2,,,,Cambodia
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.55,3.55,2,,,,Cambodia
390130 - Ethylene-vinyl acetate copolymers,,7.10,7.10,1,,,,Cambodia
390190 - Other,,2.37,2.37,3,,,,Cambodia
390210 - Polypropylene,,7.10,7.10,1,,,,Cambodia
390220 - Polyisobutylene,,7.10,7.10,1,,,,Cambodia
390230 - Propylene copolymers,,7.10,7.10,1,,,,Cambodia
390290 - Other,,2.37,2.37,3,,,,Cambodia
390311 -- Expansible,,7.10,7.10,1,,,,Cambodia
390319 -- Other,,7.10,7.10,1,,,,Cambodia
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.10,7.10,1,,,,Cambodia
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.10,7.10,1,,,,Cambodia
390390 - Other,,2.37,2.37,3,,,,Cambodia
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.10,7.10,1,,,,Cambodia
390421 -- Non-plasticised,,7.10,7.10,1,,,,Cambodia
390422 -- Plasticised,,7.10,7.10,1,,,,Cambodia
390430 - Vinyl chloride-vinyl acetate copolymers,,7.10,7.10,1,,,,Cambodia
390440 - Other vinyl chloride copolymers,,7.10,7.10,1,,,,Cambodia
390450 - Vinylidene chloride polymers,,3.55,3.55,2,,,,Cambodia
390461 -- Polytetrafluoroethylene,,7.10,7.10,1,,,,Cambodia
390469 -- Other,,3.55,3.55,2,,,,Cambodia
390490 - Other,,7.10,7.10,1,,,,Cambodia
390512 -- In aqueous dispersion,,7.10,7.10,1,,,,Cambodia
390519 -- Other,,7.10,7.10,1,,,,Cambodia
390521 -- In aqueous dispersion,,7.10,7.10,1,,,,Cambodia
390529 -- Other,,7.10,7.10,1,,,,Cambodia
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.10,7.10,1,,,,Cambodia
390591 -- Copolymers,,7.10,7.10,1,,,,Cambodia
390599 -- Other,,3.55,3.55,2,,,,Cambodia
390610 - Poly(methyl methacrylate),,7.10,7.10,1,,,,Cambodia
390690 - Other,,1.73,1.73,7,,,,Cambodia
390710 - Polyacetals,,6.50,6.50,1,,,,Cambodia
390720 - Other polyethers,,5.20,5.20,5,,,,Cambodia
390730 - Epoxide resins,,6.50,6.50,1,,,,Cambodia
390740 - Polycarbonates,,6.50,6.50,1,,,,Cambodia
390750 - Alkyd resins,,6.50,6.50,1,,,,Cambodia
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Cambodia
390791 -- Unsaturated,,6.50,6.50,2,,,,Cambodia
390799 -- Other,,3.25,3.25,4,,,,Cambodia
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Cambodia
390890 - Other,,6.50,6.50,1,,,,Cambodia
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Cambodia
390920 - Melamine resins,,6.50,6.50,1,,,,Cambodia
390930 - Other amino-resins,,6.50,6.50,1,,,,Cambodia
390940 - Phenolic resins,,6.50,6.50,1,,,,Cambodia
390950 - Polyurethanes,,3.25,3.25,2,,,,Cambodia
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Cambodia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.10,7.10,1,,,,Cambodia
391190 - Other,,2.85,2.85,6,,,,Cambodia
391211 -- Non-plasticised,,6.50,6.50,1,,,,Cambodia
391212 -- Plasticised,,6.50,6.50,1,,,,Cambodia
391220 - Cellulose nitrates (including collodions),,6.67,6.67,3,,,,Cambodia
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Cambodia
391239 -- Other,,4.33,4.33,3,,,,Cambodia
391290 - Other,,6.45,6.45,2,,,,Cambodia
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Cambodia
391390 - Other,,6.95,6.95,4,,,,Cambodia
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Cambodia
391510 - Of polymers of ethylene,,7.10,7.10,1,,,,Cambodia
391520 - Of polymers of styrene,,7.10,7.10,1,,,,Cambodia
391530 - Of polymers of vinyl chloride,,7.10,7.10,1,,,,Cambodia
391590 - Of other plastics,,6.80,6.80,6,,,,Cambodia
391610 - Of polymers of ethylene,,7.10,7.10,1,,,,Cambodia
391620 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Cambodia
391690 - Of other plastics,,6.67,6.67,7,,,,Cambodia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Cambodia
391721 -- Of polymers of ethylene,,4.53,4.53,3,,,,Cambodia
391722 -- Of polymers of propylene,,4.53,4.53,3,,,,Cambodia
391723 -- Of polymers of vinyl chloride,,4.53,4.53,3,,,,Cambodia
391729 -- Of other plastics,"1,290",5.32,5.32,5,,,,Cambodia
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Cambodia
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.76,6.76,7,,,,Cambodia
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Cambodia
391739 -- Other,,5.32,5.32,5,,,,Cambodia
391740 - Fittings,,3.25,3.25,2,,,,Cambodia
391810 - Of polymers of vinyl chloride,,7.10,7.10,2,,,,Cambodia
391890 - Of other plastics,,7.10,7.10,1,,,,Cambodia
391910 - In rolls of a width not exceeding 20 cm,,6.62,6.62,9,,,,Cambodia
391990 - Other,,6.82,6.82,6,,,,Cambodia
392010 - Of polymers of ethylene,,5.33,5.33,8,,,,Cambodia
392020 - Of polymers of propylene,,7.10,7.10,5,,,,Cambodia
392030 - Of polymers of styrene,,7.10,7.10,1,,,,Cambodia
392043 -- Containing by weight not less than 6% of plasticizers,,7.10,7.10,2,,,,Cambodia
392049 -- Other,,7.10,7.10,2,,,,Cambodia
392051 -- Of poly(methyl methacrylate),,7.10,7.10,1,,,,Cambodia
392059 -- Other,,3.55,3.55,2,,,,Cambodia
392061 -- Of polycarbonates,,7.20,7.20,1,,,,Cambodia
392062 -- Of poly(ethylene terephthalate),,3.60,3.60,4,,,,Cambodia
392063 -- Of unsaturated polyesters,,7.20,7.20,1,,,,Cambodia
392069 -- Of other polyesters,,7.20,7.20,1,,,,Cambodia
392071 -- Of regenerated cellulose,,6.85,6.85,2,,,,Cambodia
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Cambodia
392073 -- Of cellulose acetate,,6.67,6.67,3,,,,Cambodia
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Cambodia
392091 -- Of poly(vinyl butyral),,7.10,7.10,1,,,,Cambodia
392092 -- Of polyamides,,6.50,6.50,1,,,,Cambodia
392093 -- Of amino-resins,,6.50,6.50,1,,,,Cambodia
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Cambodia
392099 -- Of other plastics,,2.87,2.87,7,,,,Cambodia
392111 -- Of polymers of styrene,,7.10,7.10,1,,,,Cambodia
392112 -- Of polymers of vinyl chloride,,7.10,7.10,1,,,,Cambodia
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Cambodia
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Cambodia
392119 -- Of other plastics,,7.10,7.10,1,,,,Cambodia
392190 - Other,,6.72,6.72,9,,,,Cambodia
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Cambodia
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Cambodia
392290 - Other,,6.50,6.50,1,,,,Cambodia
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Cambodia
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Cambodia
392329 -- Of other plastics,,6.50,6.50,2,,,,Cambodia
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Cambodia
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Cambodia
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Cambodia
392390 - Other,,6.50,6.50,2,,,,Cambodia
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Cambodia
392490 - Other,,6.50,6.50,3,,,,Cambodia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Cambodia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Cambodia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Cambodia
392590 - Other,,6.50,6.50,3,,,,Cambodia
392610 - Office or school supplies,,6.50,6.50,1,,,,Cambodia
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","13,145",6.50,6.50,1,,,,Cambodia
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Cambodia
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Cambodia
392690 - Other,"6,142",4.88,4.88,4,,,,Cambodia
,2002,"10,129",5.90,5.90,263,,,,Cambodia
390110 - Polyethylene having a specific gravity of less than 0.94,,7.70,7.70,2,,,,Cambodia
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.85,3.85,2,,,,Cambodia
390130 - Ethylene-vinyl acetate copolymers,,7.70,7.70,1,,,,Cambodia
390190 - Other,,2.57,2.57,3,,,,Cambodia
390210 - Polypropylene,,7.70,7.70,1,,,,Cambodia
390220 - Polyisobutylene,,7.70,7.70,1,,,,Cambodia
390230 - Propylene copolymers,,7.70,7.70,1,,,,Cambodia
390290 - Other,,2.57,2.57,3,,,,Cambodia
390311 -- Expansible,,7.70,7.70,1,,,,Cambodia
390319 -- Other,,7.70,7.70,1,,,,Cambodia
390320 - Styrene- Acrylonitrile (SAN) copolymers,,7.70,7.70,1,,,,Cambodia
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,7.70,7.70,1,,,,Cambodia
390390 - Other,,2.57,2.57,3,,,,Cambodia
"390410 - Poly(vinyl chloride), not mixed with any other substances",,7.70,7.70,1,,,,Cambodia
390421 -- Non-plasticised,,7.70,7.70,1,,,,Cambodia
390422 -- Plasticised,,7.70,7.70,1,,,,Cambodia
390430 - Vinyl chloride-vinyl acetate copolymers,,7.70,7.70,1,,,,Cambodia
390440 - Other vinyl chloride copolymers,,7.70,7.70,1,,,,Cambodia
390450 - Vinylidene chloride polymers,,3.85,3.85,2,,,,Cambodia
390461 -- Polytetrafluoroethylene,,7.70,7.70,1,,,,Cambodia
390469 -- Other,,3.85,3.85,2,,,,Cambodia
390490 - Other,,7.70,7.70,1,,,,Cambodia
390512 -- In aqueous dispersion,,7.60,7.60,1,,,,Cambodia
390519 -- Other,,7.60,7.60,1,,,,Cambodia
390521 -- In aqueous dispersion,,7.60,7.60,1,,,,Cambodia
390529 -- Other,,7.60,7.60,1,,,,Cambodia
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.70,7.70,1,,,,Cambodia
390591 -- Copolymers,,7.70,7.70,1,,,,Cambodia
390599 -- Other,,3.85,3.85,2,,,,Cambodia
390610 - Poly(methyl methacrylate),,7.70,7.70,1,,,,Cambodia
390690 - Other,,1.81,1.81,7,,,,Cambodia
390710 - Polyacetals,,6.50,6.50,1,,,,Cambodia
390720 - Other polyethers,,5.20,5.20,5,,,,Cambodia
390730 - Epoxide resins,,6.50,6.50,1,,,,Cambodia
390740 - Polycarbonates,,6.50,6.50,1,,,,Cambodia
390750 - Alkyd resins,,6.50,6.50,1,,,,Cambodia
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Cambodia
390791 -- Unsaturated,,6.50,6.50,2,,,,Cambodia
390799 -- Other,,3.25,3.25,4,,,,Cambodia
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Cambodia
390890 - Other,,6.50,6.50,1,,,,Cambodia
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Cambodia
390920 - Melamine resins,,6.50,6.50,1,,,,Cambodia
390930 - Other amino-resins,,6.50,6.50,1,,,,Cambodia
390940 - Phenolic resins,,6.50,6.50,1,,,,Cambodia
390950 - Polyurethanes,,3.25,3.25,2,,,,Cambodia
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Cambodia
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.70,7.70,1,,,,Cambodia
391190 - Other,,2.95,2.95,6,,,,Cambodia
391211 -- Non-plasticised,,6.50,6.50,1,,,,Cambodia
391212 -- Plasticised,,6.50,6.50,1,,,,Cambodia
391220 - Cellulose nitrates (including collodions),,6.97,6.97,3,,,,Cambodia
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Cambodia
391239 -- Other,,4.33,4.33,3,,,,Cambodia
391290 - Other,,6.45,6.45,2,,,,Cambodia
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Cambodia
391390 - Other,,7.33,7.33,4,,,,Cambodia
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Cambodia
391510 - Of polymers of ethylene,,7.70,7.70,1,,,,Cambodia
391520 - Of polymers of styrene,,7.70,7.70,1,,,,Cambodia
391530 - Of polymers of vinyl chloride,,7.70,7.70,1,,,,Cambodia
391590 - Of other plastics,,7.10,7.10,6,,,,Cambodia
391610 - Of polymers of ethylene,,7.70,7.70,1,,,,Cambodia
391620 - Of polymers of vinyl chloride,671,7.70,7.70,2,,,,Cambodia
391690 - Of other plastics,,6.84,6.84,7,,,,Cambodia
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Cambodia
391721 -- Of polymers of ethylene,,4.73,4.73,3,,,,Cambodia
391722 -- Of polymers of propylene,,4.73,4.73,3,,,,Cambodia
391723 -- Of polymers of vinyl chloride,,4.73,4.73,3,,,,Cambodia
391729 -- Of other plastics,,5.44,5.44,5,,,,Cambodia
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Cambodia
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,7.01,7.01,7,,,,Cambodia
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Cambodia
391739 -- Other,,5.44,5.44,5,,,,Cambodia
391740 - Fittings,,3.25,3.25,2,,,,Cambodia
391810 - Of polymers of vinyl chloride,,7.70,7.70,2,,,,Cambodia
391890 - Of other plastics,,7.70,7.70,1,,,,Cambodia
391910 - In rolls of a width not exceeding 20 cm,,6.82,6.82,9,,,,Cambodia
391990 - Other,,7.12,7.12,6,,,,Cambodia
392010 - Of polymers of ethylene,,5.78,5.78,8,,,,Cambodia
392020 - Of polymers of propylene,,7.70,7.70,5,,,,Cambodia
392030 - Of polymers of styrene,,7.70,7.70,1,,,,Cambodia
392043 -- Containing by weight not less than 6% of plasticizers,,7.70,7.70,2,,,,Cambodia
392049 -- Other,,7.70,7.70,2,,,,Cambodia
392051 -- Of poly(methyl methacrylate),,7.70,7.70,1,,,,Cambodia
392059 -- Other,,3.85,3.85,2,,,,Cambodia
392061 -- Of polycarbonates,,7.80,7.80,1,,,,Cambodia
392062 -- Of poly(ethylene terephthalate),,3.90,3.90,4,,,,Cambodia
392063 -- Of unsaturated polyesters,,7.80,7.80,1,,,,Cambodia
392069 -- Of other polyesters,,7.80,7.80,1,,,,Cambodia
392071 -- Of regenerated cellulose,,7.15,7.15,2,,,,Cambodia
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Cambodia
392073 -- Of cellulose acetate,,6.87,6.87,3,,,,Cambodia
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Cambodia
392091 -- Of poly(vinyl butyral),,7.70,7.70,1,,,,Cambodia
392092 -- Of polyamides,,6.50,6.50,1,,,,Cambodia
392093 -- Of amino-resins,,6.50,6.50,1,,,,Cambodia
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Cambodia
392099 -- Of other plastics,,2.96,2.96,7,,,,Cambodia
392111 -- Of polymers of styrene,,7.70,7.70,1,,,,Cambodia
392112 -- Of polymers of vinyl chloride,,7.70,7.70,1,,,,Cambodia
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Cambodia
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Cambodia
392119 -- Of other plastics,,7.70,7.70,1,,,,Cambodia
392190 - Other,,6.92,6.92,9,,,,Cambodia
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Cambodia
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Cambodia
392290 - Other,,6.50,6.50,1,,,,Cambodia
"392310 - Boxes, cases, crates and similar articles",,6.50,6.50,1,,,,Cambodia
392321 -- Of polymers of ethylene,,6.50,6.50,1,,,,Cambodia
392329 -- Of other plastics,,6.50,6.50,2,,,,Cambodia
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Cambodia
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Cambodia
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Cambodia
392390 - Other,,6.50,6.50,2,,,,Cambodia
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Cambodia
392490 - Other,,6.50,6.50,3,,,,Cambodia
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,6.50,6.50,1,,,,Cambodia
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Cambodia
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Cambodia
392590 - Other,,6.50,6.50,3,,,,Cambodia
392610 - Office or school supplies,,6.50,6.50,1,,,,Cambodia
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","9,458",6.50,6.50,1,,,,Cambodia
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Cambodia
392640 - Statuettes and other ornamental articles,,6.50,6.50,1,,,,Cambodia
392690 - Other,,4.88,4.88,4,,,,Cambodia
,2001,"51,760",6.17,6.17,267,,,,Cambodia
390110 - Polyethylene having a specific gravity of less than 0.94,,8.30,8.30,2,,,,Cambodia
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.15,4.15,2,,,,Cambodia
390130 - Ethylene-vinyl acetate copolymers,,8.30,8.30,1,,,,Cambodia
390190 - Other,,2.77,2.77,3,,,,Cambodia
390210 - Polypropylene,,8.30,8.30,1,,,,Cambodia
390220 - Polyisobutylene,,8.30,8.30,1,,,,Cambodia
390230 - Propylene copolymers,,8.30,8.30,1,,,,Cambodia
390290 - Other,,2.77,2.77,3,,,,Cambodia
390311 - - Expansible,,8.30,8.30,1,,,,Cambodia
390319 - - Other,,8.30,8.30,1,,,,Cambodia
