Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
611120 - Of cotton,"707,585,033",10.45,10.45,2,,,,China
611130 - Of synthetic fibres,"124,211,543",10.45,10.45,2,,,,China
611190 - Of other textile materials,"17,128,354",10.97,10.97,3,,,,China
611211 -- Of cotton,"31,899,881",12.00,12.00,1,,,,China
611212 -- Of synthetic fibres,"49,218,636",12.00,12.00,1,,,,China
611219 -- Of other textile materials,"1,565,423",12.00,12.00,1,,,,China
611220 - Ski suits,"1,136,276",12.00,12.00,1,,,,China
611231 -- Of synthetic fibres,"63,371,619",10.00,10.00,2,,,,China
611239 -- Of other textile materials,"1,315,191",10.00,10.00,2,,,,China
611241 -- Of synthetic fibres,"406,539,962",10.00,10.00,2,,,,China
611249 -- Of other textile materials,"7,022,992",10.00,10.00,2,,,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","128,022,180",10.00,10.00,2,,,,China
611420 - Of cotton,"68,795,445",12.00,12.00,1,,,,China
611430 - Of man-made fibres,"291,036,261",12.00,12.00,1,,,,China
611490 - Of other textile materials,"24,096,844",12.00,12.00,1,,,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","7,379,353",10.00,10.00,2,,,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","18,644,410",12.00,12.00,1,,,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","31,507,855",12.00,12.00,1,,,,China
611529 -- Of other textile materials,"67,850,906",12.00,12.00,1,,,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","12,406,917",12.00,12.00,3,,,,China
611594 -- Of wool or fine animal hair,"7,152,194",12.00,12.00,1,,,,China
611595 -- Of cotton,"480,409,311",12.00,12.00,1,,,,China
611596 -- Of synthetic fibres,"187,734,132",12.00,12.00,3,,,,China
611599 -- Of other textile materials,"31,441,725",12.00,12.00,1,,,,China
"611610 - Impregnated, coated or covered with plastics or rubber","362,174,755",8.45,8.45,2,,,,China
611691 -- Of wool or fine animal hair,"12,402,772",8.90,8.90,1,,,,China
611692 -- Of cotton,"24,243,261",8.90,8.90,1,,,,China
611693 -- Of synthetic fibres,"153,398,952",8.90,8.90,1,,,,China
611699 -- Of other textile materials,"10,394,249",8.90,8.90,1,,,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","255,011,663",12.00,12.00,1,,,,China
611780 - Other accessories,"59,754,788",10.00,10.00,2,,,,China
611790 - Parts,"3,415,998",12.00,12.00,1,,,,China
,2014,"17,459,190,748",11.60,11.60,147,,147,,China
610120 - Of cotton,"64,092,599",12.00,12.00,2,,2,,China
610130 - Of man-made fibres,"143,277,413",12.00,12.00,2,,2,,China
610190 - Of other textile materials,"11,514,786",12.00,12.00,2,,2,,China
610210 - Of wool or fine animal hair,"17,739,944",12.00,12.00,2,,2,,China
610220 - Of cotton,"120,431,237",12.00,12.00,2,,2,,China
610230 - Of man-made fibres,"268,572,014",12.00,12.00,2,,2,,China
610290 - Of other textile materials,"9,933,246",12.00,12.00,2,,2,,China
610310 - Suits,"12,030,463",12.00,12.00,2,,2,,China
610322 -- Of cotton,"9,611,167",12.00,12.00,1,,1,,China
610323 -- Of synthetic fibres,"28,906,742",12.00,12.00,1,,1,,China
610329 -- Of other textile materials,"4,672,295",12.00,12.00,1,,1,,China
610331 -- Of wool or fine animal hair,"3,437,509",12.00,12.00,1,,1,,China
610332 -- Of cotton,"33,087,930",12.00,12.00,1,,1,,China
610333 -- Of synthetic fibres,"62,053,371",12.00,12.00,1,,1,,China
610339 -- Of other textile materials,"11,454,292",12.00,12.00,1,,1,,China
610341 -- Of wool or fine animal hair,"1,222,369",12.00,12.00,1,,1,,China
610342 -- Of cotton,"136,529,055",12.00,12.00,1,,1,,China
610343 -- Of synthetic fibres,"136,109,859",12.00,12.00,1,,1,,China
610349 -- Of other textile materials,"10,829,687",12.00,12.00,1,,1,,China
610413 -- Of synthetic fibres,"5,920,511",12.00,12.00,1,,1,,China
610419 -- Of other textile materials,"9,558,918",12.00,12.00,2,,2,,China
610422 -- Of cotton,"24,613,700",12.00,12.00,1,,1,,China
610423 -- Of synthetic fibres,"16,197,791",12.00,12.00,1,,1,,China
610429 -- Of other textile materials,"8,462,435",12.00,12.00,2,,2,,China
610431 -- Of wool or fine animal hair,"11,502,521",12.00,12.00,1,,1,,China
610432 -- Of cotton,"53,362,334",12.00,12.00,1,,1,,China
610433 -- Of synthetic fibres,"133,062,339",12.00,12.00,1,,1,,China
610439 -- Of other textile materials,"27,299,358",12.00,12.00,1,,1,,China
610441 -- Of wool or fine animal hair,"26,391,173",12.00,12.00,1,,1,,China
610442 -- Of cotton,"171,915,932",12.00,12.00,1,,1,,China
610443 -- Of synthetic fibres,"387,683,877",12.00,12.00,1,,1,,China
610444 -- Of artificial fibres,"164,469,215",12.00,12.00,1,,1,,China
610449 -- Of other textile materials,"26,595,893",12.00,12.00,1,,1,,China
610451 -- Of wool or fine animal hair,"3,646,642",12.00,12.00,1,,1,,China
610452 -- Of cotton,"24,265,593",12.00,12.00,1,,1,,China
610453 -- Of synthetic fibres,"78,246,453",12.00,12.00,1,,1,,China
610459 -- Of other textile materials,"28,990,283",12.00,12.00,1,,1,,China
610461 -- Of wool or fine animal hair,"3,974,686",12.00,12.00,1,,1,,China
610462 -- Of cotton,"416,119,285",12.00,12.00,1,,1,,China
610463 -- Of synthetic fibres,"476,762,960",12.00,12.00,1,,1,,China
610469 -- Of other textile materials,"86,598,485",12.00,12.00,1,,1,,China
610510 - Of cotton,"261,349,027",12.00,12.00,1,,1,,China
610520 - Of man-made fibres,"69,667,938",12.00,12.00,2,,2,,China
610590 - Of other textile materials,"7,109,206",12.00,12.00,2,,2,,China
610610 - Of cotton,"106,166,703",12.00,12.00,1,,1,,China
610620 - Of man-made fibres,"153,771,574",12.00,12.00,1,,1,,China
610690 - Of other textile materials,"17,483,587",12.00,12.00,4,,4,,China
610711 -- Of cotton,"410,986,061",12.00,12.00,1,,1,,China
610712 -- Of man-made fibres,"78,515,877",12.00,12.00,1,,1,,China
610719 -- Of other textile materials,"8,560,807",12.00,12.00,1,,1,,China
610721 -- Of cotton,"77,950,516",12.00,12.00,1,,1,,China
610722 -- Of man-made fibres,"32,239,565",12.00,12.00,1,,1,,China
610729 -- Of other textile materials,"1,262,812",12.00,12.00,1,,1,,China
610791 -- Of cotton,"11,923,223",12.00,12.00,1,,1,,China
610799 -- Of other textile materials,"30,891,699",12.00,12.00,1,,1,,China
610811 -- Of man-made fibres,"14,960,210",12.00,12.00,1,,1,,China
610819 -- Of other textile materials,"1,997,548",12.00,12.00,1,,1,,China
610821 -- Of cotton,"299,351,795",12.00,12.00,1,,1,,China
610822 -- Of man-made fibres,"444,616,201",12.00,12.00,1,,1,,China
610829 -- Of other textile materials,"13,965,819",12.00,12.00,1,,1,,China
610831 -- Of cotton,"145,051,235",12.00,12.00,1,,1,,China
610832 -- Of man-made fibres,"156,269,794",12.00,12.00,1,,1,,China
610839 -- Of other textile materials,"9,497,120",12.00,12.00,1,,1,,China
610891 -- Of cotton,"29,268,477",12.00,12.00,1,,1,,China
610892 -- Of man-made fibres,"145,752,334",12.00,12.00,1,,1,,China
610899 -- Of other textile materials,"8,719,911",12.00,12.00,1,,1,,China
610910 - Of cotton,"798,802,526",12.00,12.00,1,,1,,China
610990 - Of other textile materials,"950,402,872",12.00,12.00,2,,2,,China
611011 -- Of wool,"510,046,806",11.50,11.50,3,,3,,China
611012 -- Of Kashmir (cashmere) goats,"251,076,481",12.00,12.00,2,,2,,China
611019 -- Other,"23,031,261",12.00,12.00,2,,2,,China
611020 - Of cotton,"1,940,244,245",12.00,12.00,3,,3,,China
611030 - Of man-made fibres,"3,017,655,980",12.00,12.00,3,,3,,China
611090 - Of other textile materials,"170,813,380",12.00,12.00,2,,2,,China
611120 - Of cotton,"811,063,750",10.45,10.45,2,,2,,China
611130 - Of synthetic fibres,"138,005,152",10.45,10.45,2,,2,,China
611190 - Of other textile materials,"16,481,513",10.97,10.97,3,,3,,China
611211 -- Of cotton,"37,253,732",12.00,12.00,1,,1,,China
611212 -- Of synthetic fibres,"86,785,448",12.00,12.00,1,,1,,China
611219 -- Of other textile materials,"2,220,419",12.00,12.00,1,,1,,China
611220 - Ski suits,"1,888,242",12.00,12.00,1,,1,,China
611231 -- Of synthetic fibres,"66,058,653",10.00,10.00,2,,2,,China
611239 -- Of other textile materials,"3,392,462",10.00,10.00,2,,2,,China
611241 -- Of synthetic fibres,"412,468,859",10.00,10.00,2,,2,,China
611249 -- Of other textile materials,"6,130,993",10.00,10.00,2,,2,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","119,759,671",10.00,10.00,2,,2,,China
611420 - Of cotton,"64,302,275",12.00,12.00,1,,1,,China
611430 - Of man-made fibres,"256,993,477",12.00,12.00,1,,1,,China
611490 - Of other textile materials,"24,953,669",12.00,12.00,1,,1,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","7,332,746",10.00,10.00,2,,2,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","29,389,543",12.00,12.00,1,,1,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","43,477,087",12.00,12.00,1,,1,,China
611529 -- Of other textile materials,"89,262,828",12.00,12.00,1,,1,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","17,737,123",12.00,12.00,3,,3,,China
611594 -- Of wool or fine animal hair,"10,659,081",12.00,12.00,1,,1,,China
611595 -- Of cotton,"537,028,281",12.00,12.00,1,,1,,China
611596 -- Of synthetic fibres,"176,338,194",12.00,12.00,3,,3,,China
611599 -- Of other textile materials,"31,028,920",12.00,12.00,1,,1,,China
"611610 - Impregnated, coated or covered with plastics or rubber","374,100,534",8.45,8.45,2,,2,,China
611691 -- Of wool or fine animal hair,"14,359,323",8.90,8.90,1,,1,,China
611692 -- Of cotton,"29,226,148",8.90,8.90,1,,1,,China
611693 -- Of synthetic fibres,"181,418,774",8.90,8.90,1,,1,,China
611699 -- Of other textile materials,"12,896,560",8.90,8.90,1,,1,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","317,275,193",12.00,12.00,1,,1,,China
611780 - Other accessories,"65,379,378",10.00,10.00,2,,2,,China
611790 - Parts,"3,973,772",12.00,12.00,1,,1,,China
,2013,"16,342,282,667",11.60,11.60,147,,147,,China
610120 - Of cotton,"57,086,359",12.00,12.00,2,,2,,China
610130 - Of man-made fibres,"125,532,720",12.00,12.00,2,,2,,China
610190 - Of other textile materials,"11,726,286",12.00,12.00,2,,2,,China
610210 - Of wool or fine animal hair,"16,451,559",12.00,12.00,2,,2,,China
610220 - Of cotton,"117,549,450",12.00,12.00,2,,2,,China
610230 - Of man-made fibres,"217,183,050",12.00,12.00,2,,2,,China
610290 - Of other textile materials,"9,477,147",12.00,12.00,2,,2,,China
610310 - Suits,"14,076,640",12.00,12.00,2,,2,,China
610322 -- Of cotton,"8,419,749",12.00,12.00,1,,1,,China
610323 -- Of synthetic fibres,"27,819,125",12.00,12.00,1,,1,,China
610329 -- Of other textile materials,"2,191,620",12.00,12.00,1,,1,,China
610331 -- Of wool or fine animal hair,"3,735,595",12.00,12.00,1,,1,,China
610332 -- Of cotton,"26,430,139",12.00,12.00,1,,1,,China
610333 -- Of synthetic fibres,"45,872,316",12.00,12.00,1,,1,,China
610339 -- Of other textile materials,"5,635,960",12.00,12.00,1,,1,,China
610341 -- Of wool or fine animal hair,"1,135,810",12.00,12.00,1,,1,,China
610342 -- Of cotton,"115,177,365",12.00,12.00,1,,1,,China
610343 -- Of synthetic fibres,"116,283,677",12.00,12.00,1,,1,,China
610349 -- Of other textile materials,"7,186,332",12.00,12.00,1,,1,,China
610413 -- Of synthetic fibres,"4,305,908",12.00,12.00,1,,1,,China
610419 -- Of other textile materials,"6,687,117",12.00,12.00,2,,2,,China
610422 -- Of cotton,"17,761,863",12.00,12.00,1,,1,,China
610423 -- Of synthetic fibres,"14,439,467",12.00,12.00,1,,1,,China
610429 -- Of other textile materials,"7,562,996",12.00,12.00,2,,2,,China
610431 -- Of wool or fine animal hair,"14,532,203",12.00,12.00,1,,1,,China
610432 -- Of cotton,"61,860,317",12.00,12.00,1,,1,,China
610433 -- Of synthetic fibres,"105,359,774",12.00,12.00,1,,1,,China
610439 -- Of other textile materials,"27,202,624",12.00,12.00,1,,1,,China
610441 -- Of wool or fine animal hair,"28,078,430",12.00,12.00,1,,1,,China
610442 -- Of cotton,"176,206,153",12.00,12.00,1,,1,,China
610443 -- Of synthetic fibres,"338,906,336",12.00,12.00,1,,1,,China
610444 -- Of artificial fibres,"169,492,503",12.00,12.00,1,,1,,China
610449 -- Of other textile materials,"27,320,459",12.00,12.00,1,,1,,China
610451 -- Of wool or fine animal hair,"4,576,027",12.00,12.00,1,,1,,China
610452 -- Of cotton,"25,396,398",12.00,12.00,1,,1,,China
610453 -- Of synthetic fibres,"59,118,483",12.00,12.00,1,,1,,China
610459 -- Of other textile materials,"21,628,595",12.00,12.00,1,,1,,China
610461 -- Of wool or fine animal hair,"3,608,772",12.00,12.00,1,,1,,China
610462 -- Of cotton,"397,537,158",12.00,12.00,1,,1,,China
610463 -- Of synthetic fibres,"342,794,044",12.00,12.00,1,,1,,China
610469 -- Of other textile materials,"64,379,693",12.00,12.00,1,,1,,China
610510 - Of cotton,"291,361,892",12.00,12.00,1,,1,,China
610520 - Of man-made fibres,"65,555,548",12.00,12.00,2,,2,,China
610590 - Of other textile materials,"6,373,880",12.00,12.00,2,,2,,China
610610 - Of cotton,"126,002,926",12.00,12.00,1,,1,,China
610620 - Of man-made fibres,"138,107,409",12.00,12.00,1,,1,,China
610690 - Of other textile materials,"16,633,001",12.00,12.00,4,,4,,China
610711 -- Of cotton,"400,730,665",12.00,12.00,1,,1,,China
610712 -- Of man-made fibres,"81,580,748",12.00,12.00,1,,1,,China
610719 -- Of other textile materials,"5,761,821",12.00,12.00,1,,1,,China
610721 -- Of cotton,"73,491,470",12.00,12.00,1,,1,,China
610722 -- Of man-made fibres,"25,475,874",12.00,12.00,1,,1,,China
610729 -- Of other textile materials,"1,056,681",12.00,12.00,1,,1,,China
610791 -- Of cotton,"8,238,248",12.00,12.00,1,,1,,China
610799 -- Of other textile materials,"28,244,963",12.00,12.00,1,,1,,China
610811 -- Of man-made fibres,"12,413,157",12.00,12.00,1,,1,,China
610819 -- Of other textile materials,"1,785,633",12.00,12.00,1,,1,,China
610821 -- Of cotton,"285,921,246",12.00,12.00,1,,1,,China
610822 -- Of man-made fibres,"430,953,544",12.00,12.00,1,,1,,China
610829 -- Of other textile materials,"13,690,586",12.00,12.00,1,,1,,China
610831 -- Of cotton,"143,485,065",12.00,12.00,1,,1,,China
610832 -- Of man-made fibres,"141,643,187",12.00,12.00,1,,1,,China
610839 -- Of other textile materials,"6,484,886",12.00,12.00,1,,1,,China
610891 -- Of cotton,"32,519,971",12.00,12.00,1,,1,,China
610892 -- Of man-made fibres,"123,492,469",12.00,12.00,1,,1,,China
610899 -- Of other textile materials,"8,451,441",12.00,12.00,1,,1,,China
610910 - Of cotton,"859,785,831",12.00,12.00,1,,1,,China
610990 - Of other textile materials,"839,242,224",12.00,12.00,2,,2,,China
611011 -- Of wool,"491,356,309",11.50,11.50,3,,3,,China
611012 -- Of Kashmir (cashmere) goats,"254,106,776",12.00,12.00,2,,2,,China
611019 -- Other,"27,835,068",12.00,12.00,2,,2,,China
611020 - Of cotton,"1,954,086,757",12.00,12.00,3,,3,,China
611030 - Of man-made fibres,"2,727,954,109",12.00,12.00,3,,3,,China
611090 - Of other textile materials,"175,256,794",12.00,12.00,2,,2,,China
611120 - Of cotton,"823,871,919",10.45,10.45,2,,2,,China
611130 - Of synthetic fibres,"119,377,906",10.45,10.45,2,,2,,China
611190 - Of other textile materials,"16,160,317",10.97,10.97,3,,3,,China
611211 -- Of cotton,"43,275,434",12.00,12.00,1,,1,,China
611212 -- Of synthetic fibres,"87,810,788",12.00,12.00,1,,1,,China
611219 -- Of other textile materials,"3,519,181",12.00,12.00,1,,1,,China
611220 - Ski suits,"1,877,859",12.00,12.00,1,,1,,China
611231 -- Of synthetic fibres,"61,565,777",10.00,10.00,2,,2,,China
611239 -- Of other textile materials,"2,016,469",10.00,10.00,2,,2,,China
611241 -- Of synthetic fibres,"375,633,489",10.00,10.00,2,,2,,China
611249 -- Of other textile materials,"7,479,765",10.00,10.00,2,,2,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","104,329,078",10.00,10.00,2,,2,,China
611420 - Of cotton,"60,897,070",12.00,12.00,1,,1,,China
611430 - Of man-made fibres,"211,416,615",12.00,12.00,1,,1,,China
611490 - Of other textile materials,"18,948,011",12.00,12.00,1,,1,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","7,558,887",10.00,10.00,2,,2,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","22,732,150",12.00,12.00,1,,1,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","35,093,250",12.00,12.00,1,,1,,China
611529 -- Of other textile materials,"83,821,608",12.00,12.00,1,,1,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","13,668,037",12.00,12.00,3,,3,,China
611594 -- Of wool or fine animal hair,"9,126,534",12.00,12.00,1,,1,,China
611595 -- Of cotton,"459,657,312",12.00,12.00,1,,1,,China
611596 -- Of synthetic fibres,"157,035,798",12.00,12.00,3,,3,,China
611599 -- Of other textile materials,"23,636,153",12.00,12.00,1,,1,,China
"611610 - Impregnated, coated or covered with plastics or rubber","315,310,681",8.45,8.45,2,,2,,China
611691 -- Of wool or fine animal hair,"16,993,774",8.90,8.90,1,,1,,China
611692 -- Of cotton,"31,259,664",8.90,8.90,1,,1,,China
611693 -- Of synthetic fibres,"175,175,291",8.90,8.90,1,,1,,China
611699 -- Of other textile materials,"15,016,309",8.90,8.90,1,,1,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","320,186,308",12.00,12.00,1,,1,,China
611780 - Other accessories,"66,963,590",10.00,10.00,2,,2,,China
611790 - Parts,"4,061,239",12.00,12.00,1,,1,,China
,2012,"15,917,024,100",11.60,11.60,147,,147,,China
610120 - Of cotton,"70,414,192",12.00,12.00,2,,2,,China
610130 - Of man-made fibres,"95,878,737",12.00,12.00,2,,2,,China
610190 - Of other textile materials,"13,157,333",12.00,12.00,2,,2,,China
610210 - Of wool or fine animal hair,"17,250,324",12.00,12.00,2,,2,,China
610220 - Of cotton,"132,979,517",12.00,12.00,2,,2,,China
610230 - Of man-made fibres,"188,131,695",12.00,12.00,2,,2,,China
610290 - Of other textile materials,"6,278,815",12.00,12.00,2,,2,,China
610310 - Suits,"12,906,828",12.00,12.00,2,,2,,China
610322 -- Of cotton,"10,862,605",12.00,12.00,1,,1,,China
610323 -- Of synthetic fibres,"29,320,203",12.00,12.00,1,,1,,China
610329 -- Of other textile materials,"1,927,688",12.00,12.00,1,,1,,China
610331 -- Of wool or fine animal hair,"4,256,297",12.00,12.00,1,,1,,China
610332 -- Of cotton,"22,734,409",12.00,12.00,1,,1,,China
610333 -- Of synthetic fibres,"39,893,821",12.00,12.00,1,,1,,China
610339 -- Of other textile materials,"4,737,512",12.00,12.00,1,,1,,China
610341 -- Of wool or fine animal hair,"1,329,158",12.00,12.00,1,,1,,China
610342 -- Of cotton,"101,985,500",12.00,12.00,1,,1,,China
610343 -- Of synthetic fibres,"104,323,512",12.00,12.00,1,,1,,China
610349 -- Of other textile materials,"8,576,996",12.00,12.00,1,,1,,China
610413 -- Of synthetic fibres,"3,310,751",12.00,12.00,1,,1,,China
610419 -- Of other textile materials,"5,891,557",12.00,12.00,2,,2,,China
610422 -- Of cotton,"23,005,977",12.00,12.00,1,,1,,China
610423 -- Of synthetic fibres,"15,531,211",12.00,12.00,1,,1,,China
610429 -- Of other textile materials,"6,291,720",12.00,12.00,2,,2,,China
610431 -- Of wool or fine animal hair,"18,074,098",12.00,12.00,1,,1,,China
610432 -- Of cotton,"56,497,104",12.00,12.00,1,,1,,China
610433 -- Of synthetic fibres,"88,954,608",12.00,12.00,1,,1,,China
610439 -- Of other textile materials,"23,803,681",12.00,12.00,1,,1,,China
610441 -- Of wool or fine animal hair,"34,188,203",12.00,12.00,1,,1,,China
610442 -- Of cotton,"183,073,084",12.00,12.00,1,,1,,China
610443 -- Of synthetic fibres,"325,208,445",12.00,12.00,1,,1,,China
610444 -- Of artificial fibres,"179,795,820",12.00,12.00,1,,1,,China
610449 -- Of other textile materials,"32,485,371",12.00,12.00,1,,1,,China
610451 -- Of wool or fine animal hair,"3,652,082",12.00,12.00,1,,1,,China
610452 -- Of cotton,"22,463,414",12.00,12.00,1,,1,,China
610453 -- Of synthetic fibres,"53,542,535",12.00,12.00,1,,1,,China
610459 -- Of other textile materials,"18,605,147",12.00,12.00,1,,1,,China
610461 -- Of wool or fine animal hair,"3,419,548",12.00,12.00,1,,1,,China
610462 -- Of cotton,"391,724,670",12.00,12.00,1,,1,,China
610463 -- Of synthetic fibres,"271,860,189",12.00,12.00,1,,1,,China
610469 -- Of other textile materials,"51,651,888",12.00,12.00,1,,1,,China
610510 - Of cotton,"340,267,418",12.00,12.00,1,,1,,China
610520 - Of man-made fibres,"66,199,360",12.00,12.00,2,,2,,China
610590 - Of other textile materials,"4,106,379",12.00,12.00,2,,2,,China
610610 - Of cotton,"142,372,661",12.00,12.00,1,,1,,China
610620 - Of man-made fibres,"133,749,689",12.00,12.00,1,,1,,China
610690 - Of other textile materials,"15,128,478",12.00,12.00,4,,4,,China
610711 -- Of cotton,"400,074,657",12.00,12.00,1,,1,,China
610712 -- Of man-made fibres,"73,480,202",12.00,12.00,1,,1,,China
610719 -- Of other textile materials,"4,982,302",12.00,12.00,1,,1,,China
610721 -- Of cotton,"79,912,152",12.00,12.00,1,,1,,China
610722 -- Of man-made fibres,"16,271,721",12.00,12.00,1,,1,,China
610729 -- Of other textile materials,"627,976",12.00,12.00,1,,1,,China
610791 -- Of cotton,"7,233,554",12.00,12.00,1,,1,,China
610799 -- Of other textile materials,"23,384,551",12.00,12.00,1,,1,,China
610811 -- Of man-made fibres,"12,868,189",12.00,12.00,1,,1,,China
610819 -- Of other textile materials,"1,999,071",12.00,12.00,1,,1,,China
610821 -- Of cotton,"296,805,378",12.00,12.00,1,,1,,China
610822 -- Of man-made fibres,"402,273,186",12.00,12.00,1,,1,,China
610829 -- Of other textile materials,"10,986,234",12.00,12.00,1,,1,,China
610831 -- Of cotton,"164,628,794",12.00,12.00,1,,1,,China
610832 -- Of man-made fibres,"118,734,333",12.00,12.00,1,,1,,China
610839 -- Of other textile materials,"4,799,875",12.00,12.00,1,,1,,China
610891 -- Of cotton,"30,253,285",12.00,12.00,1,,1,,China
610892 -- Of man-made fibres,"109,312,880",12.00,12.00,1,,1,,China
610899 -- Of other textile materials,"4,594,401",12.00,12.00,1,,1,,China
610910 - Of cotton,"958,920,792",12.00,12.00,1,,1,,China
610990 - Of other textile materials,"744,234,329",12.00,12.00,2,,2,,China
611011 -- Of wool,"538,662,111",11.50,11.50,3,,3,,China
611012 -- Of Kashmir (cashmere) goats,"235,065,491",12.00,12.00,2,,2,,China
611019 -- Other,"25,171,352",12.00,12.00,2,,2,,China
611020 - Of cotton,"1,924,860,580",12.00,12.00,3,,3,,China
611030 - Of man-made fibres,"2,482,330,009",12.00,12.00,3,,3,,China
611090 - Of other textile materials,"184,818,054",12.00,12.00,2,,2,,China
611120 - Of cotton,"892,860,317",10.45,10.45,2,,2,,China
611130 - Of synthetic fibres,"110,117,799",10.45,10.45,2,,2,,China
611190 - Of other textile materials,"17,431,861",10.97,10.97,3,,3,,China
611211 -- Of cotton,"50,448,506",12.00,12.00,1,,1,,China
611212 -- Of synthetic fibres,"102,524,100",12.00,12.00,1,,1,,China
611219 -- Of other textile materials,"4,577,045",12.00,12.00,1,,1,,China
611220 - Ski suits,"1,656,757",12.00,12.00,1,,1,,China
611231 -- Of synthetic fibres,"60,383,643",10.00,10.00,2,,2,,China
611239 -- Of other textile materials,"3,093,398",10.00,10.00,2,,2,,China
611241 -- Of synthetic fibres,"383,405,095",10.00,10.00,2,,2,,China
611249 -- Of other textile materials,"7,409,846",10.00,10.00,2,,2,,China
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","103,676,084",10.00,10.00,2,,2,,China
611420 - Of cotton,"65,929,605",12.00,12.00,1,,1,,China
611430 - Of man-made fibres,"211,929,701",12.00,12.00,1,,1,,China
611490 - Of other textile materials,"19,074,197",12.00,12.00,1,,1,,China
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","7,924,859",10.00,10.00,2,,2,,China
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","21,453,839",12.00,12.00,1,,1,,China
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more","28,804,978",12.00,12.00,1,,1,,China
611529 -- Of other textile materials,"83,371,375",12.00,12.00,1,,1,,China
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","12,901,632",12.00,12.00,3,,3,,China
611594 -- Of wool or fine animal hair,"11,127,970",12.00,12.00,1,,1,,China
611595 -- Of cotton,"414,078,210",12.00,12.00,1,,1,,China
611596 -- Of synthetic fibres,"143,822,247",12.00,12.00,3,,3,,China
611599 -- Of other textile materials,"23,908,571",12.00,12.00,1,,1,,China
"611610 - Impregnated, coated or covered with plastics or rubber","283,031,213",8.45,8.45,2,,2,,China
611691 -- Of wool or fine animal hair,"15,430,413",8.90,8.90,1,,1,,China
611692 -- Of cotton,"30,197,657",8.90,8.90,1,,1,,China
611693 -- Of synthetic fibres,"166,476,217",8.90,8.90,1,,1,,China
611699 -- Of other textile materials,"12,011,171",8.90,8.90,1,,1,,China
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","314,367,087",12.00,12.00,1,,1,,China
611780 - Other accessories,"68,771,036",10.00,10.00,2,,2,,China
611790 - Parts,"5,741,986",12.00,12.00,1,,1,,China
,2011,"18,590,573,967",11.60,11.60,147,,147,,China
610120 - Of cotton,"89,001,919",12.00,12.00,2,,2,,China
610130 - Of man-made fibres,"120,902,786",12.00,12.00,2,,2,,China
610190 - Of other textile materials,"12,134,830",12.00,12.00,2,,2,,China
610210 - Of wool or fine animal hair,"21,849,960",12.00,12.00,2,,2,,China
610220 - Of cotton,"166,336,149",12.00,12.00,2,,2,,China
610230 - Of man-made fibres,"241,451,378",12.00,12.00,2,,2,,China
610290 - Of other textile materials,"5,888,216",12.00,12.00,2,,2,,China
610310 - Suits,"7,591,940",12.00,12.00,2,,2,,China
610322 -- Of cotton,"12,999,415",12.00,12.00,1,,1,,China
610323 -- Of synthetic fibres,"35,552,640",12.00,12.00,1,,1,,China
610329 -- Of other textile materials,"1,757,247",12.00,12.00,1,,1,,China
610331 -- Of wool or fine animal hair,"3,200,876",12.00,12.00,1,,1,,China
610332 -- Of cotton,"24,060,706",12.00,12.00,1,,1,,China
610333 -- Of synthetic fibres,"38,666,016",12.00,12.00,1,,1,,China
610339 -- Of other textile materials,"5,187,692",12.00,12.00,1,,1,,China
610341 -- Of wool or fine animal hair,"1,135,566",12.00,12.00,1,,1,,China
610342 -- Of cotton,"118,538,572",12.00,12.00,1,,1,,China
610343 -- Of synthetic fibres,"122,076,312",12.00,12.00,1,,1,,China
610349 -- Of other textile materials,"6,618,306",12.00,12.00,1,,1,,China
610413 -- Of synthetic fibres,"4,830,282",12.00,12.00,1,,1,,China
