Importer,Year,Value,Ad val. duties,Number of lines,Armenia
,(US$),Simple average,MFN duties,Pref. duties,Armenia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Armenia
853610 - Fuses,,2.30,2.30,3,,,,Armenia
853620 - Automatic circuit breakers,,2.30,2.30,2,,,,Armenia
853630 - Other apparatus for protecting electrical circuits,,2.30,2.30,3,,,,Armenia
853641 -- For a voltage not exceeding 60 V,,2.30,2.30,2,,,,Armenia
853649 -- Other,"1,128",2.30,2.30,1,,,,Armenia
853650 - Other switches,,1.31,1.31,7,,,,Armenia
853661 -- Lamp-holders,,2.30,2.30,2,,,,Armenia
853669 -- Other,,0.77,0.77,3,,,,Armenia
"853670 - Connectors for optical fibres, optical fibre bundles or cables",,3.00,3.00,1,,,,Armenia
853690 - Other apparatus,"18,354",1.15,1.15,4,,,,Armenia
"853710 - For a voltage not exceeding 1,000 V","36,225",2.10,2.10,3,,,,Armenia
"853720 - For a voltage exceeding 1,000 V",,2.10,2.10,2,,,,Armenia
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,2.20,2.20,1,,,,Armenia
853890 - Other,,2.45,2.45,4,,,,Armenia
853910 - Sealed beam lamp units,,2.70,2.70,1,,,,Armenia
853921 -- Tungsten halogen,,2.70,2.70,3,,,,Armenia
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,2.70,2.70,2,,,,Armenia
853929 -- Other,,2.70,2.70,3,,,,Armenia
"853931 -- Fluorescent, hot cathode",,2.70,2.70,2,,,,Armenia
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Armenia
853939 -- Other,"15,337",2.70,2.70,1,,,,Armenia
853941 -- Arc-lamps,,2.70,2.70,1,,,,Armenia
853949 -- Other,,2.70,2.70,2,,,,Armenia
853990 - Parts,,2.70,2.70,2,,,,Armenia
854011 -- Colour,,14.00,14.00,6,,,,Armenia
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,Armenia
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Armenia
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Armenia
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,Armenia
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Armenia
854071 -- Magnetrons,,2.70,2.70,1,,,,Armenia
854072 -- Klystrons,,2.70,2.70,1,,,,Armenia
854079 -- Other,,2.70,2.70,1,,,,Armenia
854081 -- Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Armenia
854089 -- Other,,2.70,2.70,1,,,,Armenia
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,Armenia
854099 -- Other,,2.70,2.70,1,,,,Armenia
"854110 - Diodes, other than photosensitive or light emitting diodes",,0.00,0.00,1,,,,Armenia
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Armenia
854129 -- Other,,0.00,0.00,1,,,,Armenia
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,Armenia
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,0.00,0.00,2,,,,Armenia
854150 - Other semiconductor devices,,0.00,0.00,1,,,,Armenia
854160 - Mounted piezo-electric crystals,,0.00,0.00,1,,,,Armenia
854190 - Parts,,0.00,0.00,1,,,,Armenia
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","3,662",0.00,0.00,2,,,,Armenia
854232 -- Memories,132,0.00,0.00,9,,,,Armenia
854233 -- Amplifiers,,0.00,0.00,1,,,,Armenia
854239 -- Other,"4,145",0.00,0.00,2,,,,Armenia
854290 - Parts,,0.00,0.00,1,,,,Armenia
854310 - Particle accelerators,,4.00,4.00,1,,,,Armenia
854320 - Signal generators,,3.70,3.70,1,,,,Armenia
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,3.70,3.70,1,,,,Armenia
854370 - Other machines and apparatus,,3.17,3.17,7,,,,Armenia
854390 - Parts,,3.70,3.70,1,,,,Armenia
854411 -- Of copper,,3.70,3.70,2,,,,Armenia
854419 -- Other,,3.70,3.70,2,,,,Armenia
854420 - Co-axial cable and other co-axial electric conductors,,3.70,3.70,1,,,,Armenia
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,3.70,3.70,1,,,,Armenia
854442 -- Fitted with connectors,"2,300",1.65,1.65,2,,,,Armenia
854449 -- Other,,2.96,2.96,5,,,,Armenia
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,3.70,2,,,,Armenia
854470 - Optical fibre cables,,0.00,0.00,1,,,,Armenia
854511 -- Of a kind used for furnaces,,2.70,2.70,1,,,,Armenia
854519 -- Other,,2.70,2.70,2,,,,Armenia
854520 - Brushes,,2.70,2.70,1,,,,Armenia
854590 - Other,,2.20,2.20,2,,,,Armenia
854610 - Of glass,,3.70,3.70,1,,,,Armenia
854620 - Of ceramics,,4.70,4.70,3,,,,Armenia
854690 - Other,,3.70,3.70,2,,,,Armenia
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Armenia
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Armenia
854790 - Other,,3.70,3.70,1,,,,Armenia
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Armenia
854890 - Other,,1.35,1.35,2,,,,Armenia
,2007,"3,335,194",3.35,3.35,552,,,,Armenia
850110 - Motors of an output not exceeding 37.5 W,,3.20,3.20,4,,,,Armenia
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,2.70,2.70,1,,,,Armenia
850131 -- Of an output not exceeding 750 W,,2.70,2.70,1,,,,Armenia
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,2.70,2,,,,Armenia
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,2.70,2.70,1,,,,Armenia
850134 -- Of an output exceeding 375 kW,,2.70,2.70,3,,,,Armenia
"850140 - Other AC motors, single-phase",,2.70,2.70,2,,,,Armenia
850151 -- Of an output not exceeding 750 W,,2.70,2.70,1,,,,Armenia
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,2.70,3,,,,Armenia
850153 -- Of an output exceeding 75 kW,,2.70,2.70,4,,,,Armenia
850161 -- Of an output not exceeding 75 kVA,,2.70,2.70,2,,,,Armenia
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Armenia
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,2.70,2.70,1,,,,Armenia
850164 -- Of an output exceeding 750 kVA,,2.70,2.70,1,,,,Armenia
850211 -- Of an output not exceeding 75 kVA,,2.70,2.70,2,,,,Armenia
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Armenia
850213 -- Of an output exceeding 375 kVA,,2.70,2.70,3,,,,Armenia
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,2.70,4,,,,Armenia
850231 -- Wind-powered,,2.70,2.70,1,,,,Armenia
850239 -- Other,"8,031",2.70,2.70,2,,,,Armenia
850240 - Electric rotary converters,,2.70,2.70,1,,,,Armenia
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,,2.70,2.70,3,,,,Armenia
850410 - Ballasts for discharge lamps or tubes,,3.70,3.70,2,,,,Armenia
850421 -- Having a power handling capacity not exceeding 650 kVA,,3.70,3.70,1,,,,Armenia
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,3.70,2,,,,Armenia
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Armenia
850431 -- Having a power handling capacity not exceeding 1 kVA,,3.70,3.70,3,,,,Armenia
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,3.70,3.70,2,,,,Armenia
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,3.70,3.70,1,,,,Armenia
850434 -- Having a power handling capacity exceeding 500 kVA,,3.70,3.70,1,,,,Armenia
850440 - Static converters,"67,141",2.83,2.83,7,,,,Armenia
850450 - Other inductors,,1.85,1.85,2,,,,Armenia
850490 - Parts,"3,700",1.32,1.32,5,,,,Armenia
850511 -- Of metal,,2.20,2.20,1,,,,Armenia
850519 -- Other,,2.20,2.20,2,,,,Armenia
"850520 - Electro-magnetic couplings, clutches and brakes",,2.20,2.20,1,,,,Armenia
"850590 - Other, including parts",,1.90,1.90,4,,,,Armenia
850610 - Manganese dioxide,,4.70,4.70,6,,,,Armenia
850630 - Mercuric oxide,,4.70,4.70,3,,,,Armenia
850640 - Silver oxide,,4.70,4.70,3,,,,Armenia
850650 - Lithium,,4.70,4.70,3,,,,Armenia
850660 - Air-zinc,,4.70,4.70,3,,,,Armenia
850680 - Other primary cells and primary batteries,,3.53,3.53,4,,,,Armenia
850690 - Parts,,4.70,4.70,1,,,,Armenia
"850710 - Lead-acid, of a kind used for starting piston engines",,3.70,3.70,4,,,,Armenia
850720 - Other lead-acid accumulators,,3.70,3.70,4,,,,Armenia
850730 - Nickel-cadmium,,2.60,2.60,3,,,,Armenia
850740 - Nickel-iron,,2.70,2.70,1,,,,Armenia
850780 - Other accumulators,,2.70,2.70,3,,,,Armenia
850790 - Parts,,2.70,2.70,3,,,,Armenia
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,2.20,2.20,1,,,,Armenia
850819 -- Other,,1.70,1.70,1,,,,Armenia
850860 - Other vacuum cleaners,,1.70,1.70,1,,,,Armenia
850870 - Parts,,1.70,1.70,1,,,,Armenia
850940 - Food grinders and mixers; fruit or vegetable juice extractors,548,2.20,2.20,1,,,,Armenia
850980 - Other appliances,,2.20,2.20,1,,,,Armenia
850990 - Parts,,2.20,2.20,1,,,,Armenia
851010 - Shavers,,2.20,2.20,1,,,,Armenia
851020 - Hair clippers,,2.20,2.20,1,,,,Armenia
851030 - Hair-removing appliances,,2.20,2.20,1,,,,Armenia
851090 - Parts,,2.20,2.20,1,,,,Armenia
851110 - Sparking plugs,,3.20,3.20,1,,,,Armenia
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,3.20,3.20,1,,,,Armenia
851130 - Distributors; ignition coils,,3.20,3.20,1,,,,Armenia
851140 - Starter motors and dual purpose starter-generators,,3.20,3.20,1,,,,Armenia
851150 - Other generators,,3.20,3.20,1,,,,Armenia
851180 - Other equipment,192,3.20,3.20,1,,,,Armenia
851190 - Parts,,3.20,3.20,1,,,,Armenia
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Armenia
851220 - Other lighting or visual signalling equipment,384,2.70,2.70,1,,,,Armenia
851230 - Sound signalling equipment,,2.45,2.45,2,,,,Armenia
"851240 - Windscreen wipers, defrosters and demisters",,2.70,2.70,1,,,,Armenia
851290 - Parts,617,2.45,2.45,2,,,,Armenia
851310 - Lamps,,5.70,5.70,1,,,,Armenia
851390 - Parts,,5.70,5.70,1,,,,Armenia
851410 - Resistance heated furnaces and ovens,,2.20,2.20,2,,,,Armenia
851420 - Furnaces and ovens functioning by induction or dielectric loss,,2.20,2.20,2,,,,Armenia
851430 - Other furnaces and ovens,,2.20,2.20,2,,,,Armenia
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"576,885",2.20,2.20,1,,,,Armenia
851490 - Parts,,2.20,2.20,1,,,,Armenia
851511 -- Soldering irons and guns,,2.70,2.70,1,,,,Armenia
851519 -- Other,,2.70,2.70,1,,,,Armenia
851521 -- Fully or partly automatic,,2.70,2.70,1,,,,Armenia
851529 -- Other,,2.70,2.70,2,,,,Armenia
851531 -- Fully or partly automatic,,2.70,2.70,1,,,,Armenia
851539 -- Other,,2.70,2.70,3,,,,Armenia
851580 - Other machines and apparatus,,2.70,2.70,4,,,,Armenia
851590 - Parts,,2.70,2.70,1,,,,Armenia
851610 - Electric instantaneous or storage water heaters and immersion heaters,,2.70,2.70,3,,,,Armenia
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Armenia
851629 -- Other,,2.70,2.70,4,,,,Armenia
851631 -- Hair dryers,,2.70,2.70,2,,,,Armenia
851632 -- Other hair-dressing apparatus,,2.70,2.70,1,,,,Armenia
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Armenia
851640 - Electric smoothing irons,,2.70,2.70,2,,,,Armenia
851650 - Microwave ovens,,5.00,5.00,1,,,,Armenia
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,2.70,6,,,,Armenia
851671 -- Coffee or tea makers,,2.70,2.70,1,,,,Armenia
851672 -- Toasters,,2.70,2.70,1,,,,Armenia
851679 -- Other,,2.70,2.70,2,,,,Armenia
851680 - Electric heating resistors,,2.70,2.70,2,,,,Armenia
851690 - Parts,,2.70,2.70,1,,,,Armenia
851711 -- Line telephone sets with cordless handsets,,0.00,0.00,1,,,,Armenia
851712 -- Telephones for cellular networks or for other wireless networks,,0.00,0.00,1,,,,Armenia
851718 -- Other,,0.00,0.00,1,,,,Armenia
851761 -- Base stations,"2,083",0.00,0.00,1,,,,Armenia
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","509,470",0.00,0.00,1,,,,Armenia
851769 -- Other,,1.86,1.86,5,,,,Armenia
851770 - Parts,"1,472,534",2.15,2.15,4,,,,Armenia
851810 - Microphones and stands therefor,,1.25,1.25,2,,,,Armenia
"851821 -- Single loudspeakers, mounted in their enclosures",,4.50,4.50,1,,,,Armenia
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,4.50,4.50,1,,,,Armenia
851829 -- Other,"3,289",1.50,1.50,2,,,,Armenia
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,1.00,1.00,2,,,,Armenia
851840 - Audio-frequency electric amplifiers,,4.00,4.00,3,,,,Armenia
851850 - Electric sound amplifier sets,,2.00,2.00,1,,,,Armenia
851890 - Parts,,2.00,2.00,1,,,,Armenia
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,6.67,6.67,3,,,,Armenia
851930 - Turntables (record-decks),,2.00,2.00,1,,,,Armenia
851950 - Telephone answering machines,,0.00,0.00,1,,,,Armenia
"851981 -- Using magnetic, optical or semiconductor media",,3.87,3.87,15,,,,Armenia
851989 -- Other,,3.38,3.38,4,,,,Armenia
852110 - Magnetic tape-type,"71,896",11.00,11.00,2,,,,Armenia
852190 - Other,,13.90,13.90,1,,,,Armenia
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Armenia
852290 - Other,,1.60,1.60,5,,,,Armenia
852321 -- Cards incorporating a magnetic stripe,,3.50,3.50,1,,,,Armenia
852329 -- Other,,1.40,1.40,5,,,,Armenia
852340 - Optical media,"3,714",1.46,1.46,12,,,,Armenia
852351 -- Solid-state non-volatile storage devices,,0.88,0.88,4,,,,Armenia
852352 -- “Smart cards”,,1.85,1.85,2,,,,Armenia
852359 -- Other,,0.88,0.88,4,,,,Armenia
852380 - Other,,0.88,0.88,4,,,,Armenia
852550 - Transmission apparatus,,3.60,3.60,1,,,,Armenia
852560 - Transmission apparatus incorporating reception apparatus,"277,746",0.00,0.00,1,,,,Armenia
"852580 - Television cameras, digital cameras and video camera recorders","92,248",5.36,5.36,5,,,,Armenia
852610 - Radar apparatus,,3.70,3.70,1,,,,Armenia
852691 -- Radio navigational aid apparatus,"6,578",3.70,3.70,2,,,,Armenia
852692 -- Radio remote control apparatus,,3.70,3.70,1,,,,Armenia
852712 -- Pocket-size radio cassette-players,,12.00,12.00,2,,,,Armenia
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,12.00,12.00,3,,,,Armenia
852719 -- Other,,0.00,0.00,1,,,,Armenia
852721 -- Combined with sound recording or reproducing apparatus,,12.67,12.67,6,,,,Armenia
852729 -- Other,,12.00,12.00,1,,,,Armenia
852791 -- Combined with sound recording or reproducing apparatus,,12.00,12.00,5,,,,Armenia
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,Armenia
852799 -- Other,,9.00,9.00,1,,,,Armenia
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,644,0.00,0.00,1,,,,Armenia
852849 -- Other,,14.00,14.00,4,,,,Armenia
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"7,606",0.00,0.00,1,,,,Armenia
852859 -- Other,"2,590",14.00,14.00,2,,,,Armenia
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,Armenia
852869 -- Other,,5.33,5.33,3,,,,Armenia
852871 -- Not designed to incorporate a video display or screen,,7.00,7.00,4,,,,Armenia
"852872 -- Other, colour",,14.00,14.00,11,,,,Armenia
"852873 -- Other, black and white or other monochrome",,2.00,2.00,1,,,,Armenia
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,,3.86,3.86,7,,,,Armenia
852990 - Other,"68,772",2.67,2.67,6,,,,Armenia
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Armenia
853080 - Other equipment,,1.70,1.70,1,,,,Armenia
853090 - Parts,,1.70,1.70,1,,,,Armenia
853110 - Burglar or fire alarms and similar apparatus,,2.20,2.20,2,,,,Armenia
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,0.00,0.00,3,,,,Armenia
853180 - Other apparatus,,1.10,1.10,2,,,,Armenia
853190 - Parts,,1.10,1.10,2,,,,Armenia
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Armenia
853221 -- Tantalum,,0.00,0.00,1,,,,Armenia
853222 -- Aluminium electrolytic,,0.00,0.00,1,,,,Armenia
"853223 -- Ceramic dielectric, single layer",,0.00,0.00,1,,,,Armenia
"853224 -- Ceramic dielectric, multilayer",,0.00,0.00,1,,,,Armenia
853225 -- Dielectric of paper or plastics,,0.00,0.00,1,,,,Armenia
853229 -- Other,,0.00,0.00,1,,,,Armenia
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Armenia
853290 - Parts,,0.00,0.00,1,,,,Armenia
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,Armenia
853321 -- For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,Armenia
853329 -- Other,,0.00,0.00,1,,,,Armenia
853331 -- For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,Armenia
853339 -- Other,,0.00,0.00,1,,,,Armenia
"853340 - Other variable resistors, including rheostats and potentiometers",,0.00,0.00,2,,,,Armenia
853390 - Parts,,0.00,0.00,1,,,,Armenia
853400 Printed circuits.,"69,539",0.00,0.00,3,,,,Armenia
853510 - Fuses,,2.70,2.70,1,,,,Armenia
853521 -- For a voltage of less than 72.5 kV,,2.70,2.70,1,,,,Armenia
853529 -- Other,,2.70,2.70,1,,,,Armenia
853530 - Isolating switches and make-and-break switches,,2.70,2.70,2,,,,Armenia
"853540 - Lightning arresters, voltage limiters and surge suppressors",,2.70,2.70,1,,,,Armenia
853590 - Other,,2.70,2.70,1,,,,Armenia
853610 - Fuses,,2.30,2.30,3,,,,Armenia
853620 - Automatic circuit breakers,,2.30,2.30,2,,,,Armenia
853630 - Other apparatus for protecting electrical circuits,,2.30,2.30,3,,,,Armenia
853641 -- For a voltage not exceeding 60 V,,2.30,2.30,2,,,,Armenia
853649 -- Other,534,2.30,2.30,1,,,,Armenia
853650 - Other switches,,1.31,1.31,7,,,,Armenia
853661 -- Lamp-holders,,2.30,2.30,2,,,,Armenia
853669 -- Other,,0.77,0.77,3,,,,Armenia
"853670 - Connectors for optical fibres, optical fibre bundles or cables",,3.00,3.00,1,,,,Armenia
853690 - Other apparatus,"2,535",1.15,1.15,4,,,,Armenia
"853710 - For a voltage not exceeding 1,000 V",,2.10,2.10,3,,,,Armenia
"853720 - For a voltage exceeding 1,000 V","75,939",2.10,2.10,2,,,,Armenia
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,2.20,2.20,1,,,,Armenia
853890 - Other,,2.45,2.45,4,,,,Armenia
853910 - Sealed beam lamp units,,2.70,2.70,1,,,,Armenia
853921 -- Tungsten halogen,,2.70,2.70,3,,,,Armenia
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,2.70,2.70,2,,,,Armenia
853929 -- Other,,2.70,2.70,3,,,,Armenia
"853931 -- Fluorescent, hot cathode",,2.70,2.70,2,,,,Armenia
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Armenia
853939 -- Other,,2.70,2.70,1,,,,Armenia
853941 -- Arc-lamps,,2.70,2.70,1,,,,Armenia
853949 -- Other,,2.70,2.70,2,,,,Armenia
853990 - Parts,,2.70,2.70,2,,,,Armenia
854011 -- Colour,,14.00,14.00,6,,,,Armenia
854012 -- Black and white or other monochrome,,7.50,7.50,1,,,,Armenia
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Armenia
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Armenia
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,Armenia
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Armenia
854071 -- Magnetrons,,2.70,2.70,1,,,,Armenia
854072 -- Klystrons,,2.70,2.70,1,,,,Armenia
854079 -- Other,,2.70,2.70,1,,,,Armenia
854081 -- Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Armenia
854089 -- Other,,2.70,2.70,1,,,,Armenia
854091 -- Of cathode-ray tubes,,2.70,2.70,1,,,,Armenia
854099 -- Other,,2.70,2.70,1,,,,Armenia
"854110 - Diodes, other than photosensitive or light emitting diodes",,0.00,0.00,1,,,,Armenia
854121 -- With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Armenia
854129 -- Other,,0.00,0.00,1,,,,Armenia
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,Armenia
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,0.00,0.00,2,,,,Armenia
854150 - Other semiconductor devices,,0.00,0.00,1,,,,Armenia
854160 - Mounted piezo-electric crystals,"5,208",0.00,0.00,1,,,,Armenia
854190 - Parts,,0.00,0.00,1,,,,Armenia
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","4,769",0.00,0.00,2,,,,Armenia
854232 -- Memories,,0.00,0.00,9,,,,Armenia
854233 -- Amplifiers,,0.00,0.00,1,,,,Armenia
854239 -- Other,,0.00,0.00,2,,,,Armenia
854290 - Parts,,0.00,0.00,1,,,,Armenia
854310 - Particle accelerators,,4.00,4.00,1,,,,Armenia
854320 - Signal generators,,3.70,3.70,1,,,,Armenia
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,3.70,3.70,1,,,,Armenia
854370 - Other machines and apparatus,,3.17,3.17,7,,,,Armenia
854390 - Parts,,3.70,3.70,1,,,,Armenia
854411 -- Of copper,,3.70,3.70,2,,,,Armenia
854419 -- Other,,3.70,3.70,2,,,,Armenia
854420 - Co-axial cable and other co-axial electric conductors,,3.70,3.70,1,,,,Armenia
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,3.70,3.70,1,,,,Armenia
854442 -- Fitted with connectors,,1.65,1.65,2,,,,Armenia
854449 -- Other,,2.96,2.96,5,,,,Armenia
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,3.70,2,,,,Armenia
854470 - Optical fibre cables,,0.00,0.00,1,,,,Armenia
854511 -- Of a kind used for furnaces,,2.70,2.70,1,,,,Armenia
854519 -- Other,,2.70,2.70,2,,,,Armenia
854520 - Brushes,,2.70,2.70,1,,,,Armenia
854590 - Other,,2.20,2.20,2,,,,Armenia
854610 - Of glass,,3.70,3.70,1,,,,Armenia
854620 - Of ceramics,,4.70,4.70,3,,,,Armenia
854690 - Other,,3.70,3.70,2,,,,Armenia
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Armenia
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Armenia
854790 - Other,,3.70,3.70,1,,,,Armenia
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Armenia
854890 - Other,,1.35,1.35,2,,,,Armenia
,2006,"1,740,086",3.15,3.15,592,,,,Armenia
850110 - Motors of an output not exceeding 37.5 W,,3.20,3.20,4,,,,Armenia
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,2.70,2.70,1,,,,Armenia
850131 -- Of an output not exceeding 750 W,,2.70,2.70,1,,,,Armenia
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,2.70,2,,,,Armenia
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,2.70,2.70,1,,,,Armenia
850134 -- Of an output exceeding 375 kW,,2.70,2.70,3,,,,Armenia
"850140 - Other AC motors, single-phase",,2.70,2.70,2,,,,Armenia
850151 -- Of an output not exceeding 750 W,,2.70,2.70,1,,,,Armenia
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,2.70,3,,,,Armenia
850153 -- Of an output exceeding 75 kW,,2.70,2.70,4,,,,Armenia
850161 -- Of an output not exceeding 75 kVA,,2.70,2.70,2,,,,Armenia
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Armenia
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,2.70,2.70,1,,,,Armenia
850164 -- Of an output exceeding 750 kVA,,2.70,2.70,1,,,,Armenia
850211 -- Of an output not exceeding 75 kVA,,2.70,2.70,2,,,,Armenia
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Armenia
850213 -- Of an output exceeding 375 kVA,,2.70,2.70,3,,,,Armenia
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,2.70,4,,,,Armenia
850231 -- Wind-powered,,2.70,2.70,1,,,,Armenia
850239 -- Other,,2.70,2.70,2,,,,Armenia
850240 - Electric rotary converters,,2.70,2.70,1,,,,Armenia
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,,2.70,2.70,3,,,,Armenia
850410 - Ballasts for discharge lamps or tubes,,3.70,3.70,2,,,,Armenia
850421 -- Having a power handling capacity not exceeding 650 kVA,,3.70,3.70,1,,,,Armenia
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,3.70,2,,,,Armenia
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Armenia
850431 -- Having a power handling capacity not exceeding 1 kVA,188,3.70,3.70,3,,,,Armenia
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,3.70,3.70,2,,,,Armenia
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,3.70,3.70,1,,,,Armenia
850434 -- Having a power handling capacity exceeding 500 kVA,,3.70,3.70,1,,,,Armenia
850440 - Static converters,"37,153",2.83,2.83,7,,,,Armenia
850450 - Other inductors,,1.85,1.85,2,,,,Armenia
850490 - Parts,,1.32,1.32,5,,,,Armenia
850511 -- Of metal,,2.20,2.20,1,,,,Armenia
850519 -- Other,,2.20,2.20,2,,,,Armenia
