Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,12.80,12.80,2,1,,,"Korea, Republic of"
080540 - Grapefruit,,1.80,1.80,1,,,,"Korea, Republic of"
080590 - Other,,12.80,12.80,1,,,,"Korea, Republic of"
080610 - Fresh,,15.46,15.46,2,1,,,"Korea, Republic of"
080620 - Dried,,2.40,2.40,6,,,,"Korea, Republic of"
080711 - - Watermelons,,8.80,8.80,1,,,,"Korea, Republic of"
080719 - - Other,,8.80,8.80,1,,,,"Korea, Republic of"
080720 - Papaws (papayas),,0.00,0.00,1,,,,"Korea, Republic of"
080810 - Apples,"199,176",,,4,4,,,"Korea, Republic of"
080820 - Pears and quinces,"431,826",7.20,7.20,3,2,,,"Korea, Republic of"
080910 - Apricots,,,,1,1,,,"Korea, Republic of"
080920 - Cherries,,,,2,2,,,"Korea, Republic of"
"080930 - Peaches, including nectarines",,,,2,2,,,"Korea, Republic of"
080940 - Plums and sloes,,12.00,12.00,2,1,,,"Korea, Republic of"
081010 - Strawberries,,,,1,1,,,"Korea, Republic of"
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,"Korea, Republic of"
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,"Korea, Republic of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,"Korea, Republic of"
081050 - Kiwifruit,,8.53,8.53,1,,,,"Korea, Republic of"
081090 - Other,,2.93,2.93,3,,,,"Korea, Republic of"
081110 - Strawberries,,17.60,17.60,3,1,,,"Korea, Republic of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,"Korea, Republic of"
081190 - Other,,12.65,12.65,10,2,,,"Korea, Republic of"
081210 - Cherries,,8.80,8.80,1,,,,"Korea, Republic of"
081220 - Strawberries,,8.80,8.80,1,,,,"Korea, Republic of"
081290 - Other,,8.28,8.28,8,,,,"Korea, Republic of"
081310 - Apricots,,5.60,5.60,1,,,,"Korea, Republic of"
081320 - Prunes,,9.60,9.60,1,,,,"Korea, Republic of"
081330 - Apples,,3.20,3.20,1,,,,"Korea, Republic of"
081340 - Other fruit,278,2.73,2.73,6,,,,"Korea, Republic of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,"Korea, Republic of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.60,1.60,1,,,,"Korea, Republic of"
,2000,"605,464",6.93,6.93,129,29,,,"Korea, Republic of"
080111 - - Desiccated,,0.00,0.00,1,,,,"Korea, Republic of"
080119 - - Other,,0.00,0.00,1,,,,"Korea, Republic of"
080121 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080122 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080131 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080132 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080211 - - In shell,,2.85,2.85,2,,,,"Korea, Republic of"
080212 - - Shelled,,1.90,1.90,2,,,,"Korea, Republic of"
080221 - - In shell,,3.25,3.25,1,,,,"Korea, Republic of"
080222 - - Shelled,,3.25,3.25,1,,,,"Korea, Republic of"
080231 - - In shell,,4.35,4.35,1,,,,"Korea, Republic of"
080232 - - Shelled,,5.35,5.35,1,,,,"Korea, Republic of"
080240 - Chestnuts (Castanea spp.),,5.70,5.70,1,,,,"Korea, Republic of"
080250 - Pistachios,,1.65,1.65,1,,,,"Korea, Republic of"
080290 - Other,,1.20,1.20,5,,,,"Korea, Republic of"
"080300 Bananas, including plantains, fresh or dried",,16.35,16.35,3,1,,,"Korea, Republic of"
080410 - Dates,,8.05,8.05,1,,,,"Korea, Republic of"
080420 - Figs,,6.93,6.93,2,,,,"Korea, Republic of"
080430 - Pineapples,,6.05,6.05,1,,,,"Korea, Republic of"
080440 - Avocados,,3.92,3.92,1,,,,"Korea, Republic of"
"080450 - Guavas, mangoes and mangosteens","3,218",0.50,0.50,1,,,,"Korea, Republic of"
080510 - Oranges,,14.30,14.30,4,3,,,"Korea, Republic of"
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",479,,,5,5,,,"Korea, Republic of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.05,13.05,2,1,,,"Korea, Republic of"
080540 - Grapefruit,,1.98,1.98,1,,,,"Korea, Republic of"
080590 - Other,,13.05,13.05,1,,,,"Korea, Republic of"
080610 - Fresh,,15.35,15.35,2,1,,,"Korea, Republic of"
080620 - Dried,,2.45,2.45,6,,,,"Korea, Republic of"
080711 - - Watermelons,,9.00,9.00,1,,,,"Korea, Republic of"
080719 - - Other,,9.00,9.00,1,,,,"Korea, Republic of"
080720 - Papaws (papayas),,0.50,0.50,1,,,,"Korea, Republic of"
080810 - Apples,"268,339",,,4,4,,,"Korea, Republic of"
080820 - Pears and quinces,"313,173",7.35,7.35,3,2,,,"Korea, Republic of"
080910 - Apricots,,,,1,1,,,"Korea, Republic of"
080920 - Cherries,,,,2,2,,,"Korea, Republic of"
"080930 - Peaches, including nectarines",,,,2,2,,,"Korea, Republic of"
080940 - Plums and sloes,,12.25,12.25,2,1,,,"Korea, Republic of"
081010 - Strawberries,,,,1,1,,,"Korea, Republic of"
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.40,9.40,2,,,,"Korea, Republic of"
"081030 - Black, white or red currants and gooseberries",,9.27,9.27,3,,,,"Korea, Republic of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.08,4.08,4,,,,"Korea, Republic of"
081050 - Kiwifruit,,,,1,1,,,"Korea, Republic of"
081090 - Other,,3.60,3.60,3,,,,"Korea, Republic of"
081110 - Strawberries,,17.98,17.98,3,1,,,"Korea, Republic of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.98,14.98,7,1,,,"Korea, Republic of"
081190 - Other,"10,593",13.09,13.09,10,2,,,"Korea, Republic of"
081210 - Cherries,,9.00,9.00,1,,,,"Korea, Republic of"
081220 - Strawberries,,9.00,9.00,1,,,,"Korea, Republic of"
081290 - Other,,8.52,8.52,8,,,,"Korea, Republic of"
081310 - Apricots,,5.70,5.70,1,,,,"Korea, Republic of"
081320 - Prunes,"6,518",9.80,9.80,1,,,,"Korea, Republic of"
081330 - Apples,,3.60,3.60,1,,,,"Korea, Republic of"
081340 - Other fruit,"3,144",2.91,2.91,6,,,,"Korea, Republic of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.08,7.08,7,,,,"Korea, Republic of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.65,1.65,1,,,,"Korea, Republic of"
,1999,"555,623",7.65,7.65,141,28,,,"Korea, Republic of"
080111 - - Desiccated,,0.00,0.00,1,,,,"Korea, Republic of"
080119 - - Other,,0.00,0.00,1,,,,"Korea, Republic of"
080121 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080122 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080131 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080132 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080211 - - In shell,,2.98,2.98,2,,,,"Korea, Republic of"
080212 - - Shelled,,2.20,2.20,2,,,,"Korea, Republic of"
080221 - - In shell,,3.40,3.40,1,,,,"Korea, Republic of"
080222 - - Shelled,,3.40,3.40,1,,,,"Korea, Republic of"
080231 - - In shell,,5.00,5.00,1,,,,"Korea, Republic of"
080232 - - Shelled,,5.85,5.85,1,,,,"Korea, Republic of"
080240 - Chestnuts (Castanea spp.),,5.95,5.95,1,,,,"Korea, Republic of"
080250 - Pistachios,,1.70,1.70,1,,,,"Korea, Republic of"
080290 - Other,,1.20,1.20,5,,,,"Korea, Republic of"
"080300 Bananas, including plantains, fresh or dried",725,17.00,17.00,3,1,,,"Korea, Republic of"
080410 - Dates,21,8.75,8.75,1,,,,"Korea, Republic of"
080420 - Figs,927,7.23,7.23,2,,,,"Korea, Republic of"
080430 - Pineapples,,6.60,6.60,1,,,,"Korea, Republic of"
080440 - Avocados,,4.62,4.62,3,,,,"Korea, Republic of"
"080450 - Guavas, mangoes and mangosteens",,1.50,1.50,1,,,,"Korea, Republic of"
080510 - Oranges,,15.58,15.58,6,3,,,"Korea, Republic of"
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,"Korea, Republic of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.60,13.60,2,1,,,"Korea, Republic of"
080540 - Grapefruit,,1.85,1.85,3,,,,"Korea, Republic of"
080590 - Other,,13.60,13.60,1,,,,"Korea, Republic of"
080610 - Fresh,,16.43,16.43,4,1,,,"Korea, Republic of"
080620 - Dried,,2.55,2.55,6,,,,"Korea, Republic of"
080711 - - Watermelons,,9.35,9.35,1,,,,"Korea, Republic of"
080719 - - Other,,9.35,9.35,1,,,,"Korea, Republic of"
080720 - Papaws (papayas),,1.50,1.50,1,,,,"Korea, Republic of"
080810 - Apples,"263,983",,,4,4,,,"Korea, Republic of"
080820 - Pears and quinces,"270,133",7.65,7.65,3,2,,,"Korea, Republic of"
080910 - Apricots,,,,1,1,,,"Korea, Republic of"
080920 - Cherries,,,,2,2,,,"Korea, Republic of"
"080930 - Peaches, including nectarines",,,,2,2,,,"Korea, Republic of"
080940 - Plums and sloes,,12.75,12.75,2,1,,,"Korea, Republic of"
081010 - Strawberries,,11.90,11.90,3,1,,,"Korea, Republic of"
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.78,9.78,2,,,,"Korea, Republic of"
"081030 - Black, white or red currants and gooseberries",,9.63,9.63,3,,,,"Korea, Republic of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.25,4.25,4,,,,"Korea, Republic of"
081050 - Kiwifruit,,9.08,9.08,3,,,,"Korea, Republic of"
081090 - Other,"3,219",4.95,4.95,3,,,,"Korea, Republic of"
081110 - Strawberries,,18.70,18.70,3,1,,,"Korea, Republic of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.58,15.58,7,1,,,"Korea, Republic of"
081190 - Other,,13.96,13.96,10,2,,,"Korea, Republic of"
081210 - Cherries,,9.35,9.35,1,,,,"Korea, Republic of"
081220 - Strawberries,,9.35,9.35,1,,,,"Korea, Republic of"
081290 - Other,"4,636",8.98,8.98,8,,,,"Korea, Republic of"
081310 - Apricots,,5.95,5.95,1,,,,"Korea, Republic of"
081320 - Prunes,,10.20,10.20,1,,,,"Korea, Republic of"
081330 - Apples,,4.40,4.40,1,,,,"Korea, Republic of"
081340 - Other fruit,"11,979",3.26,3.26,6,,,,"Korea, Republic of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.50,7.50,7,,,,"Korea, Republic of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,"Korea, Republic of"
,1998,"824,332",7.85,7.85,141,28,,,"Korea, Republic of"
080111 - - Desiccated,,0.00,0.00,1,,,,"Korea, Republic of"
080119 - - Other,,0.00,0.00,1,,,,"Korea, Republic of"
080121 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080122 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080131 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080132 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080211 - - In shell,,3.05,3.05,2,,,,"Korea, Republic of"
080212 - - Shelled,,2.35,2.35,2,,,,"Korea, Republic of"
080221 - - In shell,,3.50,3.50,1,,,,"Korea, Republic of"
080222 - - Shelled,,3.50,3.50,1,,,,"Korea, Republic of"
080231 - - In shell,,5.30,5.30,1,,,,"Korea, Republic of"
080232 - - Shelled,,6.10,6.10,1,,,,"Korea, Republic of"
080240 - Chestnuts (Castanea spp.),,6.10,6.10,1,,,,"Korea, Republic of"
080250 - Pistachios,,1.70,1.70,1,,,,"Korea, Republic of"
080290 - Other,,1.20,1.20,5,,,,"Korea, Republic of"
"080300 Bananas, including plantains, fresh or dried",,17.30,17.30,3,1,,,"Korea, Republic of"
080410 - Dates,,9.10,9.10,1,,,,"Korea, Republic of"
080420 - Figs,,7.40,7.40,2,,,,"Korea, Republic of"
080430 - Pineapples,,6.90,6.90,1,,,,"Korea, Republic of"
080440 - Avocados,,4.70,4.70,3,,,,"Korea, Republic of"
"080450 - Guavas, mangoes and mangosteens",,2.00,2.00,1,,,,"Korea, Republic of"
080510 - Oranges,,15.87,15.87,6,3,,,"Korea, Republic of"
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,"Korea, Republic of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.90,13.90,2,1,,,"Korea, Republic of"
080540 - Grapefruit,,1.87,1.87,3,,,,"Korea, Republic of"
080590 - Other,,13.90,13.90,1,,,,"Korea, Republic of"
080610 - Fresh,,16.77,16.77,4,1,,,"Korea, Republic of"
080620 - Dried,,2.60,2.60,6,,,,"Korea, Republic of"
080711 - - Watermelons,,9.50,9.50,1,,,,"Korea, Republic of"
080719 - - Other,,9.50,9.50,1,,,,"Korea, Republic of"
080720 - Papaws (papayas),,2.00,2.00,1,,,,"Korea, Republic of"
080810 - Apples,"187,411",,,4,4,,,"Korea, Republic of"
080820 - Pears and quinces,"228,461",7.80,7.80,3,2,,,"Korea, Republic of"
080910 - Apricots,,,,1,1,,,"Korea, Republic of"
080920 - Cherries,,,,2,2,,,"Korea, Republic of"
"080930 - Peaches, including nectarines",,,,2,2,,,"Korea, Republic of"
080940 - Plums and sloes,,13.00,13.00,2,1,,,"Korea, Republic of"
081010 - Strawberries,,12.10,12.10,3,1,,,"Korea, Republic of"
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.95,9.95,2,,,,"Korea, Republic of"
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,"Korea, Republic of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.35,4.35,4,,,,"Korea, Republic of"
081050 - Kiwifruit,,9.23,9.23,3,,,,"Korea, Republic of"
081090 - Other,"1,162",5.63,5.63,3,,,,"Korea, Republic of"
081110 - Strawberries,"406,063",19.05,19.05,3,1,,,"Korea, Republic of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.88,15.88,7,1,,,"Korea, Republic of"
081190 - Other,,14.39,14.39,10,2,,,"Korea, Republic of"
081210 - Cherries,,9.50,9.50,1,,,,"Korea, Republic of"
081220 - Strawberries,,9.50,9.50,1,,,,"Korea, Republic of"
081290 - Other,,9.19,9.19,8,,,,"Korea, Republic of"
081310 - Apricots,,6.10,6.10,1,,,,"Korea, Republic of"
081320 - Prunes,,10.40,10.40,1,,,,"Korea, Republic of"
081330 - Apples,,4.80,4.80,1,,,,"Korea, Republic of"
081340 - Other fruit,"1,235",3.43,3.43,6,,,,"Korea, Republic of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.70,7.70,7,,,,"Korea, Republic of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,"Korea, Republic of"
,1997,"124,404",8.32,8.32,222,109,,,"Korea, Republic of"
080111 - - Desiccated,,0.00,0.00,1,,,,"Korea, Republic of"
080119 - - Other,,0.00,0.00,1,,,,"Korea, Republic of"
080121 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080122 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080131 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080132 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080211 - - In shell,,3.15,3.15,2,,,,"Korea, Republic of"
080212 - - Shelled,,2.65,2.65,2,,,,"Korea, Republic of"
080221 - - In shell,,3.60,3.60,1,,,,"Korea, Republic of"
080222 - - Shelled,,3.60,3.60,1,,,,"Korea, Republic of"
080231 - - In shell,,6.00,6.00,1,,,,"Korea, Republic of"
080232 - - Shelled,,6.60,6.60,1,,,,"Korea, Republic of"
080240 - Chestnuts (Castanea spp.),,6.30,6.30,1,,,,"Korea, Republic of"
080250 - Pistachios,,1.80,1.80,1,,,,"Korea, Republic of"
080290 - Other,,1.20,1.20,5,,,,"Korea, Republic of"
"080300 Bananas, including plantains, fresh or dried",,18.00,18.00,3,1,,,"Korea, Republic of"
080410 - Dates,,9.80,9.80,1,,,,"Korea, Republic of"
080420 - Figs,,7.65,7.65,2,,,,"Korea, Republic of"
080430 - Pineapples,,7.40,7.40,1,,,,"Korea, Republic of"
080440 - Avocados,,4.87,4.87,3,,,,"Korea, Republic of"
"080450 - Guavas, mangoes and mangosteens",,3.00,3.00,1,,,,"Korea, Republic of"
080510 - Oranges,,16.50,16.50,27,24,,,"Korea, Republic of"
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,"Korea, Republic of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,"Korea, Republic of"
080540 - Grapefruit,,1.93,1.93,3,,,,"Korea, Republic of"
080590 - Other,,14.90,14.90,1,,,,"Korea, Republic of"
080610 - Fresh,,18.03,18.03,10,7,,,"Korea, Republic of"
080620 - Dried,,2.80,2.80,6,,,,"Korea, Republic of"
080711 - - Watermelons,,10.30,10.30,1,,,,"Korea, Republic of"
080719 - - Other,,10.30,10.30,1,,,,"Korea, Republic of"
080720 - Papaws (papayas),,2.00,2.00,1,,,,"Korea, Republic of"
080810 - Apples,"52,393",,,13,13,,,"Korea, Republic of"
080820 - Pears and quinces,"72,012",8.40,8.40,9,8,,,"Korea, Republic of"
080910 - Apricots,,,,5,5,,,"Korea, Republic of"
080920 - Cherries,,,,14,14,,,"Korea, Republic of"
"080930 - Peaches, including nectarines",,,,10,10,,,"Korea, Republic of"
080940 - Plums and sloes,,14.00,14.00,5,4,,,"Korea, Republic of"
081010 - Strawberries,,12.60,12.60,3,1,,,"Korea, Republic of"
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.35,10.35,2,,,,"Korea, Republic of"
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,"Korea, Republic of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.50,4.50,4,,,,"Korea, Republic of"
081050 - Kiwifruit,,10.03,10.03,3,,,,"Korea, Republic of"
081090 - Other,,6.97,6.97,3,,,,"Korea, Republic of"
081110 - Strawberries,,19.80,19.80,3,1,,,"Korea, Republic of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,16.50,16.50,7,1,,,"Korea, Republic of"
081190 - Other,,15.26,15.26,10,2,,,"Korea, Republic of"
081210 - Cherries,,9.90,9.90,1,,,,"Korea, Republic of"
081220 - Strawberries,,9.90,9.90,1,,,,"Korea, Republic of"
081290 - Other,,9.63,9.63,8,,,,"Korea, Republic of"
081310 - Apricots,,6.30,6.30,1,,,,"Korea, Republic of"
081320 - Prunes,,10.80,10.80,1,,,,"Korea, Republic of"
081330 - Apples,,5.60,5.60,1,,,,"Korea, Republic of"
081340 - Other fruit,,3.78,3.78,6,,,,"Korea, Republic of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.14,8.14,7,,,,"Korea, Republic of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.80,1.80,1,,,,"Korea, Republic of"
,1996,"243,131",8.64,8.64,220,109,,,"Korea, Republic of"
080111 - - Desiccated,,0.00,0.00,1,,,,"Korea, Republic of"
080119 - - Other,,0.00,0.00,1,,,,"Korea, Republic of"
080121 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080122 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080131 - - In shell,,0.00,0.00,1,,,,"Korea, Republic of"
080132 - - Shelled,,0.00,0.00,1,,,,"Korea, Republic of"
080211 - - In shell,,3.25,3.25,2,,,,"Korea, Republic of"
080212 - - Shelled,,2.90,2.90,2,,,,"Korea, Republic of"
080221 - - In shell,,3.70,3.70,1,,,,"Korea, Republic of"
080222 - - Shelled,,3.70,3.70,1,,,,"Korea, Republic of"
080231 - - In shell,,6.70,6.70,1,,,,"Korea, Republic of"
080232 - - Shelled,,7.00,7.00,1,,,,"Korea, Republic of"
080240 - Chestnuts (Castanea spp.),,6.50,6.50,1,,,,"Korea, Republic of"
080250 - Pistachios,,1.90,1.90,1,,,,"Korea, Republic of"
080290 - Other,,1.20,1.20,5,,,,"Korea, Republic of"
"080300 Bananas, including plantains, fresh or dried","64,592",18.70,18.70,3,1,,,"Korea, Republic of"
080410 - Dates,,10.60,10.60,1,,,,"Korea, Republic of"
080420 - Figs,,7.90,7.90,2,,,,"Korea, Republic of"
080430 - Pineapples,,7.90,7.90,1,,,,"Korea, Republic of"
080440 - Avocados,,5.00,5.00,3,,,,"Korea, Republic of"
"080450 - Guavas, mangoes and mangosteens",,4.00,4.00,1,,,,"Korea, Republic of"
080510 - Oranges,,17.13,17.13,27,24,,,"Korea, Republic of"
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,"Korea, Republic of"
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,"Korea, Republic of"
080540 - Grapefruit,,1.93,1.93,3,,,,"Korea, Republic of"
080590 - Other,,14.90,14.90,1,,,,"Korea, Republic of"
080610 - Fresh,,18.03,18.03,10,7,,,"Korea, Republic of"
080620 - Dried,,2.80,2.80,6,,,,"Korea, Republic of"
080711 - - Watermelons,,10.30,10.30,1,,,,"Korea, Republic of"
080719 - - Other,,10.30,10.30,1,,,,"Korea, Republic of"
080720 - Papaws (papayas),"2,298",2.00,2.00,1,,,,"Korea, Republic of"
080810 - Apples,"24,582",,,13,13,,,"Korea, Republic of"
080820 - Pears and quinces,"139,165",8.40,8.40,9,8,,,"Korea, Republic of"
080910 - Apricots,,,,5,5,,,"Korea, Republic of"
080920 - Cherries,,,,14,14,,,"Korea, Republic of"
"080930 - Peaches, including nectarines",,,,10,10,,,"Korea, Republic of"
080940 - Plums and sloes,,14.00,14.00,5,4,,,"Korea, Republic of"
081010 - Strawberries,,13.10,13.10,3,1,,,"Korea, Republic of"
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.75,10.75,2,,,,"Korea, Republic of"
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,"Korea, Republic of"
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.65,4.65,4,,,,"Korea, Republic of"
081050 - Kiwifruit,,10.30,10.30,1,,,,"Korea, Republic of"
081090 - Other,,8.30,8.30,3,,,,"Korea, Republic of"
081110 - Strawberries,,20.55,20.55,3,1,,,"Korea, Republic of"
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,17.12,17.12,7,1,,,"Korea, Republic of"
081190 - Other,,16.14,16.14,10,2,,,"Korea, Republic of"
081210 - Cherries,,10.30,10.30,1,,,,"Korea, Republic of"
081220 - Strawberries,,10.30,10.30,1,,,,"Korea, Republic of"
081290 - Other,,10.05,10.05,8,,,,"Korea, Republic of"
081310 - Apricots,,6.50,6.50,1,,,,"Korea, Republic of"
081320 - Prunes,,11.20,11.20,1,,,,"Korea, Republic of"
081330 - Apples,,6.40,6.40,1,,,,"Korea, Republic of"
081340 - Other fruit,"12,494",4.13,4.13,6,,,,"Korea, Republic of"
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.59,8.59,7,,,,"Korea, Republic of"
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.90,1.90,1,,,,"Korea, Republic of"
