Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,Costa Rica
950890 - Other,"19,189",1.70,1.70,1,,,,Costa Rica
,2007,"119,919",2.12,2.12,66,,,,Costa Rica
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.",,2.09,2.09,18,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,0.00,0.00,1,,,,Costa Rica
950420 - Articles and accessories for billiards of all kinds,"4,893",0.00,0.00,2,,,,Costa Rica
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment",,0.00,0.00,4,,,,Costa Rica
950440 - Playing cards,,2.70,2.70,1,,,,Costa Rica
950490 - Other,,0.00,0.00,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,1.35,1.35,2,,,,Costa Rica
950590 - Other,,2.70,2.70,1,,,,Costa Rica
950611 -- Skis,,3.70,3.70,4,,,,Costa Rica
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 -- Other,,2.70,2.70,1,,,,Costa Rica
950621 -- Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 -- Other,"65,359",2.70,2.70,1,,,,Costa Rica
"950631 -- Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 -- Balls,,2.70,2.70,1,,,,Costa Rica
950639 -- Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Costa Rica
950659 -- Other,,2.70,2.70,1,,,,Costa Rica
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 -- Inflatable,,2.70,2.70,2,,,,Costa Rica
950669 -- Other,69,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",617,2.70,2.70,2,,,,Costa Rica
950699 -- Other,"2,316",1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,,3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled","2,042",2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,"44,623",3.70,3.70,1,,,,Costa Rica
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,Costa Rica
950890 - Other,,1.70,1.70,1,,,,Costa Rica
,2006,"26,355",1.89,1.89,79,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,0.00,0.00,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,Costa Rica
"950291 -- Garments and accessories therefor, footwear and headgear",,0.00,0.00,1,,,,Costa Rica
950299 -- Other,,0.00,0.00,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,0.00,0.00,2,,,,Costa Rica
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,0.00,0.00,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,1.57,1.57,3,,,,Costa Rica
950341 -- Stuffed,,4.70,4.70,1,,,,Costa Rica
950349 -- Other,"4,030",0.00,0.00,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,0.00,0.00,1,,,,Costa Rica
950360 - Puzzles,,2.35,2.35,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,2.35,2.35,2,,,,Costa Rica
950390 - Other,38,1.76,1.76,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,0.00,0.00,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,0.00,0.00,2,,,,Costa Rica
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,0.00,0.00,4,,,,Costa Rica
950440 - Playing cards,,2.70,2.70,1,,,,Costa Rica
950490 - Other,,0.00,0.00,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,1.35,1.35,2,,,,Costa Rica
950590 - Other,,2.70,2.70,1,,,,Costa Rica
950611 -- Skis,,3.70,3.70,4,,,,Costa Rica
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 -- Other,,2.70,2.70,1,,,,Costa Rica
950621 -- Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 -- Other,,2.70,2.70,1,,,,Costa Rica
"950631 -- Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 -- Balls,,2.70,2.70,1,,,,Costa Rica
950639 -- Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Costa Rica
950659 -- Other,,2.70,2.70,1,,,,Costa Rica
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 -- Inflatable,"3,930",2.70,2.70,2,,,,Costa Rica
950669 -- Other,,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,2.70,2.70,2,,,,Costa Rica
950699 -- Other,,1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,,3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",13,2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,"18,344",3.70,3.70,1,,,,Costa Rica
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,Costa Rica
950890 - Other,,1.70,1.70,1,,,,Costa Rica
,2005,"10,923",1.89,1.89,79,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,0.00,0.00,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,Costa Rica
"950291 -- Garments and accessories therefor, footwear and headgear",,0.00,0.00,1,,,,Costa Rica
950299 -- Other,,0.00,0.00,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,0.00,0.00,2,,,,Costa Rica
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,0.00,0.00,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,1.57,1.57,3,,,,Costa Rica
950341 -- Stuffed,,4.70,4.70,1,,,,Costa Rica
950349 -- Other,,0.00,0.00,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,0.00,0.00,1,,,,Costa Rica
950360 - Puzzles,,2.35,2.35,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,2.35,2.35,2,,,,Costa Rica
950390 - Other,,1.76,1.76,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,0.00,0.00,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,0.00,0.00,2,,,,Costa Rica
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","10,562",0.00,0.00,4,,,,Costa Rica
950440 - Playing cards,12,2.70,2.70,1,,,,Costa Rica
950490 - Other,,0.00,0.00,2,,,,Costa Rica
950510 - Articles for Christmas festivities,112,1.35,1.35,2,,,,Costa Rica
950590 - Other,50,2.70,2.70,1,,,,Costa Rica
950611 -- Skis,,3.70,3.70,4,,,,Costa Rica
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 -- Other,,2.70,2.70,1,,,,Costa Rica
950621 -- Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 -- Other,,2.70,2.70,1,,,,Costa Rica
"950631 -- Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 -- Balls,,2.70,2.70,1,,,,Costa Rica
950639 -- Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Costa Rica
950659 -- Other,,2.70,2.70,1,,,,Costa Rica
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 -- Inflatable,12,2.70,2.70,2,,,,Costa Rica
950669 -- Other,100,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,2.70,2.70,2,,,,Costa Rica
950699 -- Other,,1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,,3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",37,2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,37,3.70,3.70,1,,,,Costa Rica
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,Costa Rica
950890 - Other,,1.70,1.70,1,,,,Costa Rica
,2004,"18,609",1.89,1.89,79,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,0.00,0.00,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,Costa Rica
"950291 -- Garments and accessories therefor, footwear and headgear",,0.00,0.00,1,,,,Costa Rica
950299 -- Other,,0.00,0.00,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,0.00,0.00,2,,,,Costa Rica
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,0.00,0.00,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,1.57,1.57,3,,,,Costa Rica
950341 -- Stuffed,,4.70,4.70,1,,,,Costa Rica
950349 -- Other,,0.00,0.00,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,0.00,0.00,1,,,,Costa Rica
950360 - Puzzles,,2.35,2.35,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,2.35,2.35,2,,,,Costa Rica
950390 - Other,,1.76,1.76,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,0.00,0.00,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,0.00,0.00,2,,,,Costa Rica
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,0.00,0.00,4,,,,Costa Rica
950440 - Playing cards,,2.70,2.70,1,,,,Costa Rica
950490 - Other,"4,366",0.00,0.00,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,1.35,1.35,2,,,,Costa Rica
950590 - Other,,2.70,2.70,1,,,,Costa Rica
950611 -- Skis,,3.70,3.70,4,,,,Costa Rica
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 -- Other,,2.70,2.70,1,,,,Costa Rica
950621 -- Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 -- Other,,2.70,2.70,1,,,,Costa Rica
"950631 -- Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 -- Balls,,2.70,2.70,1,,,,Costa Rica
950639 -- Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Costa Rica
950659 -- Other,,2.70,2.70,1,,,,Costa Rica
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 -- Inflatable,,2.70,2.70,2,,,,Costa Rica
950669 -- Other,,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,2.70,2.70,2,,,,Costa Rica
950699 -- Other,,1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,"2,314",3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",,2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,"11,929",3.70,3.70,1,,,,Costa Rica
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,Costa Rica
950890 - Other,,1.70,1.70,1,,,,Costa Rica
,2003,"25,350",2.19,2.19,79,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,1.10,1.10,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",283,4.70,4.70,2,,,,Costa Rica
"950291 -- Garments and accessories therefor, footwear and headgear",,0.70,0.70,1,,,,Costa Rica
950299 -- Other,,0.70,0.70,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,0.80,0.80,2,,,,Costa Rica
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,0.80,0.80,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,2.17,2.17,3,,,,Costa Rica
950341 -- Stuffed,"4,174",4.70,4.70,1,,,,Costa Rica
950349 -- Other,,0.87,0.87,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,0.80,0.80,1,,,,Costa Rica
950360 - Puzzles,,2.85,2.85,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,2.75,2.75,2,,,,Costa Rica
950390 - Other,,2.26,2.26,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,0.60,0.60,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,0.60,0.60,2,,,,Costa Rica
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,0.60,0.60,4,,,,Costa Rica
950440 - Playing cards,,2.70,2.70,1,,,,Costa Rica
950490 - Other,"2,002",0.60,0.60,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,1.65,1.65,2,,,,Costa Rica
950590 - Other,,2.70,2.70,1,,,,Costa Rica
950611 -- Skis,,3.70,3.70,4,,,,Costa Rica
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 -- Other,,2.70,2.70,1,,,,Costa Rica
950621 -- Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 -- Other,,2.70,2.70,1,,,,Costa Rica
"950631 -- Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 -- Balls,,2.70,2.70,1,,,,Costa Rica
950639 -- Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 -- Lawn-tennis rackets, whether or not strung",498,4.70,4.70,1,,,,Costa Rica
950659 -- Other,,2.70,2.70,1,,,,Costa Rica
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 -- Inflatable,,2.70,2.70,2,,,,Costa Rica
950669 -- Other,226,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,2.70,2.70,2,,,,Costa Rica
950699 -- Other,271,1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,,3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",,2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,"17,896",3.70,3.70,1,,,,Costa Rica
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,Costa Rica
950890 - Other,,1.70,1.70,1,,,,Costa Rica
,2002,"129,240",2.48,2.48,79,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,2.10,2.10,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,Costa Rica
"950291 -- Garments and accessories therefor, footwear and headgear",,1.40,1.40,1,,,,Costa Rica
950299 -- Other,,1.40,1.40,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,1.60,1.60,2,,,,Costa Rica
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,1.60,1.60,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,2.73,2.73,3,,,,Costa Rica
950341 -- Stuffed,,4.70,4.70,1,,,,Costa Rica
950349 -- Other,993,1.70,1.70,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,1.60,1.60,1,,,,Costa Rica
950360 - Puzzles,"6,441",3.30,3.30,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,3.15,3.15,2,,,,Costa Rica
950390 - Other,388,2.76,2.76,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,1.10,1.10,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,1.10,1.10,2,,,,Costa Rica
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,1.10,1.10,4,,,,Costa Rica
950440 - Playing cards,,2.70,2.70,1,,,,Costa Rica
950490 - Other,"4,218",1.10,1.10,2,,,,Costa Rica
950510 - Articles for Christmas festivities,57,1.95,1.95,2,,,,Costa Rica
950590 - Other,,2.70,2.70,1,,,,Costa Rica
950611 -- Skis,,3.70,3.70,4,,,,Costa Rica
950612 -- Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 -- Other,,2.70,2.70,1,,,,Costa Rica
950621 -- Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 -- Other,,2.70,2.70,1,,,,Costa Rica
"950631 -- Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 -- Balls,,2.70,2.70,1,,,,Costa Rica
950639 -- Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 -- Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Costa Rica
950659 -- Other,,2.70,2.70,1,,,,Costa Rica
950661 -- Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 -- Inflatable,,2.70,2.70,2,,,,Costa Rica
950669 -- Other,,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","2,516",2.70,2.70,2,,,,Costa Rica
950699 -- Other,,1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,,3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",274,2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,340,3.70,3.70,1,,,,Costa Rica
950810 - Travelling circuses and travelling menageries,"62,629",1.70,1.70,1,,,,Costa Rica
950890 - Other,"51,384",1.70,1.70,1,,,,Costa Rica
,2001,"1,916",2.79,2.79,78,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,3.20,3.20,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,2.10,2.10,1,,,,Costa Rica
950299 - - Other,,2.10,2.10,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,2.40,2.40,2,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",54,2.40,2.40,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,3.30,3.30,3,,,,Costa Rica
950341 - - Stuffed,,4.70,4.70,1,,,,Costa Rica
950349 - - Other,,2.53,2.53,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,2.40,2.40,1,,,,Costa Rica
950360 - Puzzles,,3.75,3.75,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,3.55,3.55,2,,,,Costa Rica
950390 - Other,,3.26,3.26,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,1.70,1.70,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,1.70,1.70,2,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,1.70,1.70,4,,,,Costa Rica
950440 - Playing cards,,2.70,2.70,1,,,,Costa Rica
950490 - Other,"1,657",1.70,1.70,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,2.30,2.30,2,,,,Costa Rica
950590 - Other,,2.70,2.70,1,,,,Costa Rica
950611 - - Skis,,3.70,3.70,4,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 - - Other,,2.70,2.70,1,,,,Costa Rica
950621 - - Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 - - Other,,2.70,2.70,1,,,,Costa Rica
"950631 - - Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 - - Balls,,2.70,2.70,1,,,,Costa Rica
950639 - - Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Costa Rica
950659 - - Other,,2.70,2.70,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 - - Inflatable,,2.70,2.70,2,,,,Costa Rica
950669 - - Other,,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,2.70,2.70,2,,,,Costa Rica
950699 - - Other,,1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,,3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",,2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,206,3.70,3.70,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,1.70,1.70,1,,,,Costa Rica
,2000,"3,245",3.07,3.07,76,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,4.20,4.20,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,2.80,2.80,1,,,,Costa Rica
950299 - - Other,,2.80,2.80,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,3.20,3.20,2,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,3.20,3.20,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,,3.87,3.87,3,,,,Costa Rica
950341 - - Stuffed,,4.70,4.70,1,,,,Costa Rica
950349 - - Other,,3.37,3.37,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,3.20,3.20,1,,,,Costa Rica
950360 - Puzzles,,4.20,4.20,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,3.95,3.95,2,,,,Costa Rica
950390 - Other,,3.76,3.76,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,,2.20,2.20,1,,,,Costa Rica
950420 - Articles and accessories for billiards,"1,079",2.20,2.20,2,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,2.20,2.20,4,,,,Costa Rica
950440 - Playing cards,,2.70,2.70,1,,,,Costa Rica
950490 - Other,"1,650",2.20,2.20,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,2.60,2.60,2,,,,Costa Rica
950590 - Other,,2.70,2.70,1,,,,Costa Rica
950611 - - Skis,,3.70,3.70,3,,,,Costa Rica
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,Costa Rica
950619 - - Other,,2.70,2.70,1,,,,Costa Rica
950621 - - Sailboards,,2.70,2.70,1,,,,Costa Rica
950629 - - Other,,2.70,2.70,1,,,,Costa Rica
"950631 - - Clubs, complete",,2.70,2.70,1,,,,Costa Rica
950632 - - Balls,,2.70,2.70,1,,,,Costa Rica
950639 - - Other,,2.70,2.70,2,,,,Costa Rica
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,Costa Rica
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,Costa Rica
950659 - - Other,,2.70,2.70,1,,,,Costa Rica
950661 - - Lawn-tennis balls,,2.70,2.70,1,,,,Costa Rica
950662 - - Inflatable,,2.70,2.70,2,,,,Costa Rica
950669 - - Other,516,1.35,1.35,2,,,,Costa Rica
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,Costa Rica
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,2.70,2.70,1,,,,Costa Rica
950699 - - Other,,1.35,1.35,2,,,,Costa Rica
950710 - Fishing rods,,3.70,3.70,1,,,,Costa Rica
"950720 - Fish-hooks, whether or not snelled",,2.70,2.70,2,,,,Costa Rica
950730 - Fishing reels,,3.70,3.70,1,,,,Costa Rica
950790 - Other,,3.70,3.70,1,,,,Costa Rica
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,1.70,1.70,1,,,,Costa Rica
,1999,"75,351",3.38,3.38,76,,,,Costa Rica
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,5.30,5.30,2,,,,Costa Rica
"950210 - Dolls, whether or not dressed",,4.70,4.70,2,,,,Costa Rica
"950291 - - Garments and accessories therefor, footwear and headgear",,3.50,3.50,1,,,,Costa Rica
950299 - - Other,,3.50,3.50,1,,,,Costa Rica
"950310 - Electric trains, including tracks, signals and other accessories therefor",,4.00,4.00,2,,,,Costa Rica
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,4.00,4.00,2,,,,Costa Rica
950330 - Other construction sets and constructional toys,"46,692",4.40,4.40,3,,,,Costa Rica
950341 - - Stuffed,,4.70,4.70,1,,,,Costa Rica
950349 - - Other,,4.17,4.17,3,,,,Costa Rica
950350 - Toy musical instruments and apparatus,,4.00,4.00,1,,,,Costa Rica
950360 - Puzzles,,4.60,4.60,2,,,,Costa Rica
"950370 - Other toys, put up in sets or outfits",,4.70,4.70,1,,,,Costa Rica
"950380 - Other toys and models, incorporating a motor",,4.35,4.35,2,,,,Costa Rica
950390 - Other,,4.26,4.26,8,,,,Costa Rica
950410 - Video games of a kind used with a television receiver,"5,190",2.80,2.80,1,,,,Costa Rica
950420 - Articles and accessories for billiards,,2.80,2.80,2,,,,Costa Rica
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,2.80,2.80,4,,,,Costa Rica
950440 - Playing cards,,2.70,2.70,1,,,,Costa Rica
950490 - Other,"1,865",2.80,2.80,2,,,,Costa Rica
950510 - Articles for Christmas festivities,,2.90,2.90,2,,,,Costa Rica
