Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
391723 -- Of polymers of vinyl chloride,"1,439",10.00,10.00,2,,,,South Africa
391729 -- Of other plastics,"63,027",10.00,10.00,6,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",723,10.00,10.00,1,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,10.00,10.00,3,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,10.00,10.00,1,,,,South Africa
391739 -- Other,"2,296",10.00,10.00,3,,,,South Africa
391740 - Fittings,,10.00,10.00,1,,,,South Africa
391810 - Of polymers of vinyl chloride,"12,342",10.00,10.00,2,,,,South Africa
391890 - Of other plastics,"6,438",10.00,10.00,3,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,"6,744",10.00,10.00,1,,,,South Africa
391990 - Other,"51,654",10.00,10.00,3,,,,South Africa
392010 - Of polymers of ethylene,,10.00,10.00,6,,,,South Africa
392020 - Of polymers of propylene,,10.00,10.00,3,,,,South Africa
392030 - Of polymers of styrene,,10.00,10.00,3,,,,South Africa
392043 -- Containing by weight not less than 6 % of plasticisers,,10.00,10.00,1,,,,South Africa
392049 -- Other,,10.00,10.00,1,,,,South Africa
392051 -- Of poly(methyl methacrylate),"104,307",10.00,10.00,6,,,,South Africa
392059 -- Other,,10.00,10.00,6,,,,South Africa
392061 -- Of polycarbonates,"30,690",10.00,10.00,3,,,,South Africa
392062 -- Of poly(ethylene terephthalate),,10.00,10.00,3,,,,South Africa
392063 -- Of unsaturated polyesters,,10.00,10.00,3,,,,South Africa
392069 -- Of other polyesters,,10.00,10.00,12,,,,South Africa
392071 -- Of regenerated cellulose,,10.00,10.00,7,,,,South Africa
392073 -- Of cellulose acetate,,10.00,10.00,9,,,,South Africa
392079 -- Of other cellulose derivatives,,10.00,10.00,6,,,,South Africa
392091 -- Of poly(vinyl butyral),,10.00,10.00,3,,,,South Africa
392092 -- Of polyamides,,10.00,10.00,6,,,,South Africa
392093 -- Of amino-resins,,10.00,10.00,3,,,,South Africa
392094 -- Of phenolic resins,,10.00,10.00,3,,,,South Africa
392099 -- Of other plastics,"2,252",10.00,10.00,19,,,,South Africa
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,,10.00,10.00,1,,,,South Africa
392113 -- Of polyurethanes,,10.00,10.00,2,,,,South Africa
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,South Africa
392119 -- Of other plastics,,10.00,10.00,1,,,,South Africa
392190 - Other,529,10.00,10.00,22,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,10.00,1,,,,South Africa
392220 - Lavatory seats and covers,,10.00,10.00,1,,,,South Africa
392290 - Other,,10.00,10.00,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","3,272",10.00,10.00,5,,,,South Africa
392321 -- Of polymers of ethylene,,10.00,10.00,1,,,,South Africa
392329 -- Of other plastics,"7,882",10.00,10.00,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles","2,920",10.00,10.00,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports",434,10.00,10.00,1,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","12,159",10.00,10.00,2,,,,South Africa
392390 - Other,"71,737",10.00,10.00,3,,,,South Africa
392410 - Tableware and kitchenware,"17,773",10.00,10.00,2,,,,South Africa
392490 - Other,"30,741",10.00,10.00,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","3,594",10.00,10.00,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,10.00,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,10.00,1,,,,South Africa
392590 - Other,194,10.00,10.00,2,,,,South Africa
392610 - Office or school supplies,"3,631",10.00,10.00,4,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",141,10.00,10.00,10,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like",,10.00,10.00,2,,,,South Africa
392640 - Statuettes and other ornamental articles,47,10.00,10.00,13,,,,South Africa
392690 - Other,"994,361",10.00,10.00,16,,,,South Africa
,2012,"11,567,497",9.03,9.03,411,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"1,406,470",6.25,6.25,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"64,067",7.50,7.50,1,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,,5.00,5.00,1,,,,South Africa
390190 - Other,185,6.25,6.25,2,,,,South Africa
390210 - Polypropylene,"314,085",5.00,5.00,1,,,,South Africa
390220 - Polyisobutylene,,7.50,7.50,1,,,,South Africa
390230 - Propylene copolymers,,5.00,5.00,1,,,,South Africa
390290 - Other,"1,332",5.00,5.00,1,,,,South Africa
390311 -- Expansible,,5.00,5.00,1,,,,South Africa
390319 -- Other,,5.00,5.00,2,,,,South Africa
390320 - Styrene-acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,5.00,5.00,1,,,,South Africa
390390 - Other,"43,342",5.00,5.00,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances","44,756",7.50,7.50,2,,,,South Africa
390421 -- Non-plasticised,,7.50,7.50,2,,,,South Africa
390422 -- Plasticised,,7.50,7.50,2,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,,7.50,7.50,2,,,,South Africa
390440 - Other vinyl chloride copolymers,,7.50,7.50,1,,,,South Africa
390450 - Vinylidene chloride polymers,,7.50,7.50,2,,,,South Africa
390461 -- Polytetrafluoroethylene,,7.50,7.50,1,,,,South Africa
390469 -- Other,,7.50,7.50,2,,,,South Africa
390490 - Other,,7.50,7.50,1,,,,South Africa
390512 -- In aqueous dispersion,"181,184",7.50,7.50,3,,,,South Africa
390519 -- Other,,7.50,7.50,3,,,,South Africa
390521 -- In aqueous dispersion,,7.50,7.50,1,,,,South Africa
390529 -- Other,,7.50,7.50,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.50,7.50,1,,,,South Africa
390591 -- Copolymers,,7.50,7.50,1,,,,South Africa
390599 -- Other,,7.50,7.50,2,,,,South Africa
390610 - Poly(methyl methacrylate),,7.50,7.50,2,,,,South Africa
390690 - Other,"6,917",7.50,7.50,4,,,,South Africa
390710 - Polyacetals,,7.50,7.50,1,,,,South Africa
390720 - Other polyethers,,7.50,7.50,2,,,,South Africa
390730 - Epoxide resins,"123,435",7.50,7.50,2,,,,South Africa
390740 - Polycarbonates,,7.50,7.50,1,,,,South Africa
390750 - Alkyd resins,,7.50,7.50,1,,,,South Africa
390760 - Poly(ethylene terephthalate),,7.50,7.50,3,,,,South Africa
390770 - Poly(lactic acid),,7.50,7.50,1,,,,South Africa
390791 -- Unsaturated,"54,097",7.50,7.50,6,,,,South Africa
390799 -- Other,8,7.50,7.50,3,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","3,296",10.00,10.00,2,,,,South Africa
390890 - Other,,10.00,10.00,3,,,,South Africa
390910 - Urea resins; thiourea resins,,7.50,7.50,2,,,,South Africa
390920 - Melamine resins,,7.50,7.50,2,,,,South Africa
390930 - Other amino-resins,,7.50,7.50,2,,,,South Africa
390940 - Phenolic resins,"702,381",7.50,7.50,7,,,,South Africa
390950 - Polyurethanes,"22,615",7.50,7.50,1,,,,South Africa
391000 Silicones in primary forms.,"11,888",7.50,7.50,3,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.50,7.50,2,,,,South Africa
391190 - Other,,7.50,7.50,2,,,,South Africa
391211 -- Non-plasticised,,7.50,7.50,5,,,,South Africa
391212 -- Plasticised,,7.50,7.50,4,,,,South Africa
391220 - Cellulose nitrates (including collodions),,7.50,7.50,4,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,,7.50,7.50,1,,,,South Africa
391239 -- Other,,7.50,7.50,6,,,,South Africa
391290 - Other,"4,038",7.50,7.50,3,,,,South Africa
"391310 - Alginic acid, its salts and esters",,7.50,7.50,2,,,,South Africa
391390 - Other,,7.50,7.50,5,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,7.50,7.50,3,,,,South Africa
391510 - Of polymers of ethylene,,7.50,7.50,1,,,,South Africa
391520 - Of polymers of styrene,,7.50,7.50,1,,,,South Africa
391530 - Of polymers of vinyl chloride,,7.50,7.50,2,,,,South Africa
391590 - Of other plastics,"173,882",7.50,7.50,17,,,,South Africa
391610 - Of polymers of ethylene,,10.00,10.00,3,,,,South Africa
391620 - Of polymers of vinyl chloride,,10.00,10.00,4,,,,South Africa
391690 - Of other plastics,,10.00,10.00,17,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,10.00,10.00,2,,,,South Africa
391721 -- Of polymers of ethylene,601,10.00,10.00,2,,,,South Africa
391722 -- Of polymers of propylene,,10.00,10.00,1,,,,South Africa
391723 -- Of polymers of vinyl chloride,,10.00,10.00,2,,,,South Africa
391729 -- Of other plastics,"13,448",10.00,10.00,6,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,10.00,10.00,1,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,10.00,10.00,3,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,10.00,10.00,1,,,,South Africa
391739 -- Other,"1,782",10.00,10.00,3,,,,South Africa
391740 - Fittings,836,10.00,10.00,1,,,,South Africa
391810 - Of polymers of vinyl chloride,,10.00,10.00,2,,,,South Africa
391890 - Of other plastics,,10.00,10.00,3,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,,10.00,10.00,1,,,,South Africa
391990 - Other,"4,663",10.00,10.00,3,,,,South Africa
392010 - Of polymers of ethylene,,10.00,10.00,6,,,,South Africa
392020 - Of polymers of propylene,,10.00,10.00,3,,,,South Africa
392030 - Of polymers of styrene,,10.00,10.00,3,,,,South Africa
392043 -- Containing by weight not less than 6 % of plasticisers,,10.00,10.00,1,,,,South Africa
392049 -- Other,,10.00,10.00,1,,,,South Africa
392051 -- Of poly(methyl methacrylate),"63,833",10.00,10.00,6,,,,South Africa
392059 -- Other,,10.00,10.00,6,,,,South Africa
392061 -- Of polycarbonates,,10.00,10.00,3,,,,South Africa
392062 -- Of poly(ethylene terephthalate),,10.00,10.00,3,,,,South Africa
392063 -- Of unsaturated polyesters,,10.00,10.00,3,,,,South Africa
392069 -- Of other polyesters,,10.00,10.00,12,,,,South Africa
392071 -- Of regenerated cellulose,,10.00,10.00,7,,,,South Africa
392073 -- Of cellulose acetate,,10.00,10.00,9,,,,South Africa
392079 -- Of other cellulose derivatives,,10.00,10.00,6,,,,South Africa
392091 -- Of poly(vinyl butyral),,10.00,10.00,3,,,,South Africa
392092 -- Of polyamides,,10.00,10.00,6,,,,South Africa
392093 -- Of amino-resins,,10.00,10.00,3,,,,South Africa
392094 -- Of phenolic resins,,10.00,10.00,3,,,,South Africa
392099 -- Of other plastics,2,10.00,10.00,19,,,,South Africa
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,,10.00,10.00,1,,,,South Africa
392113 -- Of polyurethanes,"8,672",10.00,10.00,2,,,,South Africa
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,South Africa
392119 -- Of other plastics,,10.00,10.00,1,,,,South Africa
392190 - Other,"3,072",10.00,10.00,22,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,10.00,1,,,,South Africa
392220 - Lavatory seats and covers,,10.00,10.00,1,,,,South Africa
392290 - Other,,10.00,10.00,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","574,329",10.00,10.00,5,,,,South Africa
392321 -- Of polymers of ethylene,,10.00,10.00,1,,,,South Africa
392329 -- Of other plastics,723,10.00,10.00,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles","27,538",10.00,10.00,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports",,10.00,10.00,1,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","19,250",10.00,10.00,2,,,,South Africa
392390 - Other,"2,880",10.00,10.00,3,,,,South Africa
392410 - Tableware and kitchenware,199,10.00,10.00,2,,,,South Africa
392490 - Other,513,10.00,10.00,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,10.00,10.00,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,10.00,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,10.00,1,,,,South Africa
392590 - Other,,10.00,10.00,2,,,,South Africa
392610 - Office or school supplies,"2,667",10.00,10.00,4,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","7,090",10.00,10.00,10,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like",,10.00,10.00,2,,,,South Africa
392640 - Statuettes and other ornamental articles,"3,266",10.00,10.00,13,,,,South Africa
392690 - Other,"7,674,155",10.00,10.00,16,,,,South Africa
,2011,"19,633,388",9.03,9.03,411,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"771,639",6.25,6.25,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"309,026",7.50,7.50,1,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,"98,402",5.00,5.00,1,,,,South Africa
390190 - Other,"1,976",6.25,6.25,2,,,,South Africa
390210 - Polypropylene,"122,572",5.00,5.00,1,,,,South Africa
390220 - Polyisobutylene,,7.50,7.50,1,,,,South Africa
390230 - Propylene copolymers,"127,417",5.00,5.00,1,,,,South Africa
390290 - Other,,5.00,5.00,1,,,,South Africa
390311 -- Expansible,,5.00,5.00,1,,,,South Africa
390319 -- Other,,5.00,5.00,2,,,,South Africa
390320 - Styrene-acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"69,061",5.00,5.00,1,,,,South Africa
390390 - Other,"64,487",5.00,5.00,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances","761,426",7.50,7.50,2,,,,South Africa
390421 -- Non-plasticised,"12,673,088",7.50,7.50,2,,,,South Africa
390422 -- Plasticised,"354,201",7.50,7.50,2,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,,7.50,7.50,2,,,,South Africa
390440 - Other vinyl chloride copolymers,,7.50,7.50,1,,,,South Africa
390450 - Vinylidene chloride polymers,,7.50,7.50,2,,,,South Africa
390461 -- Polytetrafluoroethylene,"247,487",7.50,7.50,1,,,,South Africa
390469 -- Other,,7.50,7.50,2,,,,South Africa
390490 - Other,"226,552",7.50,7.50,1,,,,South Africa
390512 -- In aqueous dispersion,"113,028",7.50,7.50,3,,,,South Africa
390519 -- Other,,7.50,7.50,3,,,,South Africa
390521 -- In aqueous dispersion,"15,394",7.50,7.50,1,,,,South Africa
390529 -- Other,,7.50,7.50,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","96,399",7.50,7.50,1,,,,South Africa
390591 -- Copolymers,,7.50,7.50,1,,,,South Africa
390599 -- Other,"180,718",7.50,7.50,2,,,,South Africa
390610 - Poly(methyl methacrylate),,7.50,7.50,2,,,,South Africa
390690 - Other,"346,200",7.50,7.50,4,,,,South Africa
390710 - Polyacetals,"35,404",7.50,7.50,1,,,,South Africa
390720 - Other polyethers,"32,422",7.50,7.50,2,,,,South Africa
390730 - Epoxide resins,"6,661",7.50,7.50,2,,,,South Africa
390740 - Polycarbonates,"55,744",7.50,7.50,1,,,,South Africa
390750 - Alkyd resins,,7.50,7.50,1,,,,South Africa
390760 - Poly(ethylene terephthalate),"1,266",7.50,7.50,3,,,,South Africa
390770 - Poly(lactic acid),,7.50,7.50,1,,,,South Africa
390791 -- Unsaturated,"24,493",7.50,7.50,6,,,,South Africa
390799 -- Other,"37,545",7.50,7.50,3,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","114,847",10.00,10.00,2,,,,South Africa
390890 - Other,"153,589",10.00,10.00,3,,,,South Africa
390910 - Urea resins; thiourea resins,,7.50,7.50,2,,,,South Africa
390920 - Melamine resins,"28,693",7.50,7.50,2,,,,South Africa
390930 - Other amino-resins,,7.50,7.50,2,,,,South Africa
390940 - Phenolic resins,"472,437",7.50,7.50,7,,,,South Africa
390950 - Polyurethanes,"41,758",7.50,7.50,1,,,,South Africa
391000 Silicones in primary forms.,"189,275",7.50,7.50,3,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.50,7.50,2,,,,South Africa
391190 - Other,"12,491",7.50,7.50,2,,,,South Africa
391211 -- Non-plasticised,,7.50,7.50,5,,,,South Africa
391212 -- Plasticised,,7.50,7.50,4,,,,South Africa
391220 - Cellulose nitrates (including collodions),,7.50,7.50,4,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,"40,067",7.50,7.50,1,,,,South Africa
391239 -- Other,,7.50,7.50,6,,,,South Africa
391290 - Other,,7.50,7.50,3,,,,South Africa
"391310 - Alginic acid, its salts and esters",,7.50,7.50,2,,,,South Africa
391390 - Other,"106,287",7.50,7.50,5,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,7.50,7.50,3,,,,South Africa
391510 - Of polymers of ethylene,,7.50,7.50,1,,,,South Africa
391520 - Of polymers of styrene,,7.50,7.50,1,,,,South Africa
391530 - Of polymers of vinyl chloride,,7.50,7.50,2,,,,South Africa
391590 - Of other plastics,"164,755",7.50,7.50,17,,,,South Africa
391610 - Of polymers of ethylene,,10.00,10.00,3,,,,South Africa
391620 - Of polymers of vinyl chloride,,10.00,10.00,4,,,,South Africa
391690 - Of other plastics,,10.00,10.00,17,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,10.00,10.00,2,,,,South Africa
391721 -- Of polymers of ethylene,,10.00,10.00,2,,,,South Africa
391722 -- Of polymers of propylene,,10.00,10.00,1,,,,South Africa
391723 -- Of polymers of vinyl chloride,,10.00,10.00,2,,,,South Africa
391729 -- Of other plastics,"16,493",10.00,10.00,6,,,,South Africa
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,10.00,10.00,1,,,,South Africa
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",975,10.00,10.00,3,,,,South Africa
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",132,10.00,10.00,1,,,,South Africa
391739 -- Other,"33,879",10.00,10.00,3,,,,South Africa
391740 - Fittings,"21,108",10.00,10.00,1,,,,South Africa
391810 - Of polymers of vinyl chloride,,10.00,10.00,2,,,,South Africa
391890 - Of other plastics,"9,953",10.00,10.00,3,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,,10.00,10.00,1,,,,South Africa
391990 - Other,"165,136",10.00,10.00,3,,,,South Africa
392010 - Of polymers of ethylene,"6,690",10.00,10.00,6,,,,South Africa
392020 - Of polymers of propylene,"22,630",10.00,10.00,3,,,,South Africa
392030 - Of polymers of styrene,,10.00,10.00,3,,,,South Africa
392043 -- Containing by weight not less than 6 % of plasticisers,"72,255",10.00,10.00,1,,,,South Africa
392049 -- Other,"61,752",10.00,10.00,1,,,,South Africa
392051 -- Of poly(methyl methacrylate),"45,714",10.00,10.00,6,,,,South Africa
392059 -- Other,,10.00,10.00,6,,,,South Africa
392061 -- Of polycarbonates,"73,040",10.00,10.00,3,,,,South Africa
392062 -- Of poly(ethylene terephthalate),,10.00,10.00,3,,,,South Africa
392063 -- Of unsaturated polyesters,,10.00,10.00,3,,,,South Africa
392069 -- Of other polyesters,"3,813",10.00,10.00,12,,,,South Africa
392071 -- Of regenerated cellulose,,10.00,10.00,7,,,,South Africa
392073 -- Of cellulose acetate,"1,703",10.00,10.00,9,,,,South Africa
392079 -- Of other cellulose derivatives,,10.00,10.00,6,,,,South Africa
392091 -- Of poly(vinyl butyral),"25,607",10.00,10.00,3,,,,South Africa
392092 -- Of polyamides,,10.00,10.00,6,,,,South Africa
392093 -- Of amino-resins,,10.00,10.00,3,,,,South Africa
392094 -- Of phenolic resins,,10.00,10.00,3,,,,South Africa
392099 -- Of other plastics,"123,594",10.00,10.00,19,,,,South Africa
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,South Africa
392112 -- Of polymers of vinyl chloride,,10.00,10.00,1,,,,South Africa
392113 -- Of polyurethanes,"25,507",10.00,10.00,2,,,,South Africa
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,South Africa
392119 -- Of other plastics,,10.00,10.00,1,,,,South Africa
392190 - Other,"32,179",10.00,10.00,22,,,,South Africa
"392210 - Baths, shower-baths, sinks and wash-basins",,10.00,10.00,1,,,,South Africa
392220 - Lavatory seats and covers,,10.00,10.00,1,,,,South Africa
392290 - Other,,10.00,10.00,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","231,713",10.00,10.00,5,,,,South Africa
392321 -- Of polymers of ethylene,"104,357",10.00,10.00,1,,,,South Africa
392329 -- Of other plastics,"9,581",10.00,10.00,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles",44,10.00,10.00,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports","9,717",10.00,10.00,1,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","65,875",10.00,10.00,2,,,,South Africa
392390 - Other,"14,486",10.00,10.00,3,,,,South Africa
392410 - Tableware and kitchenware,"117,212",10.00,10.00,2,,,,South Africa
392490 - Other,"1,527",10.00,10.00,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,10.00,10.00,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors",,10.00,10.00,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,10.00,1,,,,South Africa
392590 - Other,"30,453",10.00,10.00,2,,,,South Africa
392610 - Office or school supplies,"1,944",10.00,10.00,4,,,,South Africa
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,10.00,10.00,10,,,,South Africa
"392630 - Fittings for furniture, coachwork or the like",,10.00,10.00,2,,,,South Africa
392640 - Statuettes and other ornamental articles,"6,977",10.00,10.00,13,,,,South Africa
392690 - Other,"200,535",10.00,10.00,16,,,,South Africa
,2010,"21,998,996",9.02,9.02,411,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"669,039",6.25,6.25,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"52,148",7.50,7.50,1,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,"137,602",5.00,5.00,1,,,,South Africa
390190 - Other,"49,197",6.25,6.25,2,,,,South Africa
390210 - Polypropylene,"1,309,273",5.00,5.00,1,,,,South Africa
390220 - Polyisobutylene,,7.50,7.50,1,,,,South Africa
390230 - Propylene copolymers,,5.00,5.00,1,,,,South Africa
390290 - Other,,5.00,5.00,1,,,,South Africa
390311 -- Expansible,,5.00,5.00,1,,,,South Africa
390319 -- Other,,5.00,5.00,2,,,,South Africa
390320 - Styrene-acrylonitrile (SAN) copolymers,,5.00,5.00,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"14,912",5.00,5.00,1,,,,South Africa
390390 - Other,"100,307",5.00,5.00,3,,,,South Africa
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,613,093",7.50,7.50,2,,,,South Africa
390421 -- Non-plasticised,"16,292,372",7.50,7.50,2,,,,South Africa
390422 -- Plasticised,"325,172",7.50,7.50,2,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,,7.50,7.50,2,,,,South Africa
390440 - Other vinyl chloride copolymers,,7.50,7.50,1,,,,South Africa
390450 - Vinylidene chloride polymers,,7.50,7.50,2,,,,South Africa
390461 -- Polytetrafluoroethylene,,7.50,7.50,1,,,,South Africa
390469 -- Other,,7.50,7.50,2,,,,South Africa
390490 - Other,"1,048",7.50,7.50,1,,,,South Africa
390512 -- In aqueous dispersion,,7.50,7.50,3,,,,South Africa
390519 -- Other,,7.50,7.50,3,,,,South Africa
390521 -- In aqueous dispersion,,7.50,7.50,1,,,,South Africa
390529 -- Other,,7.50,7.50,1,,,,South Africa
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,7.50,7.50,1,,,,South Africa
390591 -- Copolymers,,7.50,7.50,1,,,,South Africa
390599 -- Other,,7.50,7.50,2,,,,South Africa
390610 - Poly(methyl methacrylate),,7.50,7.50,2,,,,South Africa
390690 - Other,"30,985",7.50,7.50,4,,,,South Africa
390710 - Polyacetals,"12,884",7.50,7.50,1,,,,South Africa
390720 - Other polyethers,"35,489",7.50,7.50,2,,,,South Africa
390730 - Epoxide resins,"43,292",7.50,7.50,2,,,,South Africa
390740 - Polycarbonates,,5.00,5.00,1,,,,South Africa
390750 - Alkyd resins,,7.50,7.50,1,,,,South Africa
390760 - Poly(ethylene terephthalate),"380,579",7.50,7.50,3,,,,South Africa
390770 - Poly(lactic acid),,7.50,7.50,1,,,,South Africa
390791 -- Unsaturated,"1,783",7.50,7.50,6,,,,South Africa
390799 -- Other,394,7.50,7.50,3,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,10.00,10.00,2,,,,South Africa
390890 - Other,,10.00,10.00,3,,,,South Africa
390910 - Urea resins; thiourea resins,,7.50,7.50,2,,,,South Africa
390920 - Melamine resins,,7.50,7.50,2,,,,South Africa
390930 - Other amino-resins,,7.50,7.50,2,,,,South Africa
390940 - Phenolic resins,"290,306",7.50,7.50,7,,,,South Africa
390950 - Polyurethanes,"4,313",7.50,7.50,1,,,,South Africa
391000 Silicones in primary forms.,"3,503",7.50,7.50,3,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,7.50,7.50,2,,,,South Africa
391190 - Other,3,7.50,7.50,2,,,,South Africa
391211 -- Non-plasticised,,7.50,7.50,5,,,,South Africa
391212 -- Plasticised,,7.50,7.50,4,,,,South Africa
391220 - Cellulose nitrates (including collodions),,7.50,7.50,4,,,,South Africa
391231 -- Carboxymethylcellulose and its salts,,7.50,7.50,1,,,,South Africa
391239 -- Other,,7.50,7.50,6,,,,South Africa
391290 - Other,,7.50,7.50,3,,,,South Africa
"391310 - Alginic acid, its salts and esters",,7.50,7.50,2,,,,South Africa
391390 - Other,"28,895",7.50,7.50,5,,,,South Africa
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","21,334",7.50,7.50,3,,,,South Africa
391510 - Of polymers of ethylene,,7.50,7.50,1,,,,South Africa
391520 - Of polymers of styrene,,7.50,7.50,1,,,,South Africa
391530 - Of polymers of vinyl chloride,,7.50,7.50,2,,,,South Africa
391590 - Of other plastics,"22,875",7.50,7.50,17,,,,South Africa
391610 - Of polymers of ethylene,,10.00,10.00,3,,,,South Africa
391620 - Of polymers of vinyl chloride,,10.00,10.00,4,,,,South Africa
391690 - Of other plastics,"25,446",10.00,10.00,17,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,10.00,10.00,2,,,,South Africa
391721 -- Of polymers of ethylene,347,10.00,10.00,2,,,,South Africa
