Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,33.33,33.33,3,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,"49,947",60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
,2009,"42,777",34.88,34.88,43,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6 %",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,60.00,60.00,3,,,,"Saudi Arabia, Kingdom of"
040221 -- Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040291 -- Not containing added sugar or other sweetening matter,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
040299 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,40.00,40.00,3,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,"42,777",60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
,2008,"2,111",34.19,34.19,43,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6 %",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,60.00,60.00,3,,,,"Saudi Arabia, Kingdom of"
040221 -- Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040291 -- Not containing added sugar or other sweetening matter,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
040299 -- Other,482,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,36.67,36.67,3,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered","1,440",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,189,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
,2007,"2,268",34.65,34.65,43,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6 %",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,60.00,60.00,3,,,,"Saudi Arabia, Kingdom of"
040221 -- Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040291 -- Not containing added sugar or other sweetening matter,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
040299 -- Other,99,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,183,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,40.00,40.00,3,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",674,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered","1,311",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
,2006,"60,967",34.65,34.65,43,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,60.00,60.00,3,,,,"Saudi Arabia, Kingdom of"
040221 -- Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040291 -- Not containing added sugar or other sweetening matter,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
040299 -- Other,"11,604",30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,40.00,40.00,3,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",392,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered","48,971",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
,2005,"42,318",34.19,34.19,43,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,60.00,60.00,3,,,,"Saudi Arabia, Kingdom of"
040221 -- Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040291 -- Not containing added sugar or other sweetening matter,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
040299 -- Other,"13,157",30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,40.00,40.00,3,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered","29,161",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
,2004,41,34.19,34.19,43,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,60.00,60.00,3,,,,"Saudi Arabia, Kingdom of"
040221 -- Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040291 -- Not containing added sugar or other sweetening matter,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
040299 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,40.00,40.00,3,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,41,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
,2003,"3,212",34.19,34.19,43,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,60.00,60.00,3,,,,"Saudi Arabia, Kingdom of"
040221 -- Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 -- Other,,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040291 -- Not containing added sugar or other sweetening matter,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
040299 -- Other,"3,212",30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,30.00,30.00,2,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,40.00,40.00,3,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,3,,,,"Saudi Arabia, Kingdom of"
,2002,"19,621",32.96,32.96,27,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1% but not exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6%",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5%",,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040221 -- Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040291 -- Not containing added sugar or other sweetening matter,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040299 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,,40.00,40.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked.",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040811 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040819 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040891 -- Dried,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040899 -- Other,,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey.,"19,621",30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included.",,30.00,30.00,1,,,,"Saudi Arabia, Kingdom of"
,2001,"1,930",36.85,36.85,27,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1 %",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6 %",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %",,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040221 - - Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040291 - - Not containing added sugar or other sweetening matter,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040299 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"040410 - Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040490 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040510 - Butter,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040520 - Dairy spreads,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040590 - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"040610 - Fresh (unripened or uncured) cheese, including whey cheese, and curd",419,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"040620 - Grated or powdered cheese, of all kinds",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"040630 - Processed cheese, not grated or powdered",306,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040640 - Blue-veined cheese,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040690 - Other cheese,"1,205",35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"040700 Birds' eggs, in shell, fresh, preserved or cooked",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040811 - - Dried,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040819 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040891 - - Dried,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040899 - - Other,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
040900 Natural honey,,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
"041000 Edible products of animal origin, not elsewhere specified or included",,35.00,35.00,1,,,,"Saudi Arabia, Kingdom of"
,2000,,40.09,40.09,27,,,,"Saudi Arabia, Kingdom of"
"040110 - Of a fat content, by weight, not exceeding 1 %",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"040120 - Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"040130 - Of a fat content, by weight, exceeding 6 %",,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
"040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %",,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040221 - - Not containing added sugar or other sweetening matter,,60.00,60.00,1,,,,"Saudi Arabia, Kingdom of"
040229 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
040291 - - Not containing added sugar or other sweetening matter,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
040299 - - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
040310 - Yogurt,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
040390 - Other,,38.50,38.50,1,,,,"Saudi Arabia, Kingdom of"
