Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
"080930 - Peaches, including nectarines",,,0.00,2,2,2,,Costa Rica
080940 - Plums and sloes,,12.00,0.00,2,1,2,,Costa Rica
081010 - Strawberries,,11.20,0.00,1,,1,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,0.00,2,,2,,Costa Rica
"081030 - Black, white or red currants and gooseberries",,9.07,0.00,3,,3,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,0.00,4,,3,,Costa Rica
081050 - Kiwifruit,"72,736",8.80,0.00,1,,1,,Costa Rica
081060 - Durians,,8.80,0.00,1,,1,,Costa Rica
081070 - Persimmons,,8.80,0.00,1,,1,,Costa Rica
081090 - Other,"716,348",4.40,0.00,2,,1,,Costa Rica
081110 - Strawberries,,17.60,0.00,3,1,3,1,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",13,14.67,0.00,7,1,7,1,Costa Rica
081190 - Other,"8,726,297",10.75,0.00,10,2,8,2,Costa Rica
081210 - Cherries,,8.80,0.00,1,,1,,Costa Rica
081290 - Other,"1,023",7.16,0.00,5,,5,,Costa Rica
081310 - Apricots,,5.60,0.00,1,,1,,Costa Rica
081320 - Prunes,,9.60,0.00,1,,1,,Costa Rica
081330 - Apples,,3.20,0.00,1,,1,,Costa Rica
081340 - Other fruit,"1,129",3.28,0.00,5,,4,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,345,6.86,0.00,7,,7,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,0.00,1,,1,,Costa Rica
,2012,"1,240,580,512",7.14,0.15,124,16,92,4,Costa Rica
080111 -- Desiccated,"42,956",0.00,0.00,1,,,,Costa Rica
080112 -- In the inner shell (endocarp),"14,473",0.00,0.00,1,,,,Costa Rica
080119 -- Other,"1,087,262",0.00,0.00,1,,,,Costa Rica
080121 -- In shell,,0.00,0.00,1,,,,Costa Rica
080122 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080131 -- In shell,,0.00,0.00,1,,,,Costa Rica
080132 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080211 -- In shell,,2.80,0.00,2,,1,,Costa Rica
080212 -- Shelled,,1.75,0.00,2,,1,,Costa Rica
080221 -- In shell,,3.20,0.00,1,,1,,Costa Rica
080222 -- Shelled,,3.20,0.00,1,,1,,Costa Rica
080231 -- In shell,,4.00,0.00,1,,1,,Costa Rica
080232 -- Shelled,,5.10,0.00,1,,1,,Costa Rica
080241 -- In shell,,5.60,0.00,1,,1,,Costa Rica
080242 -- Shelled,,5.60,0.00,1,,1,,Costa Rica
080251 -- In shell,,1.60,0.00,1,,1,,Costa Rica
080252 -- Shelled,,1.60,0.00,1,,1,,Costa Rica
080261 -- In shell,,2.00,0.00,1,,1,,Costa Rica
080262 -- Shelled,,2.00,0.00,1,,1,,Costa Rica
080270 - Kola nuts (Cola spp.),,0.00,0.00,1,,,,Costa Rica
080280 - Areca nuts,,0.00,0.00,1,,,,Costa Rica
080290 - Other,,1.33,0.00,3,,2,,Costa Rica
080310 - Plantains,"1,795,283",16.00,0.00,2,,2,,Costa Rica
080390 - Other,"594,013,190",16.00,0.00,2,1,1,,Costa Rica
080410 - Dates,"16,902",7.70,0.00,1,,1,,Costa Rica
080420 - Figs,,6.80,0.00,2,,2,,Costa Rica
080430 - Pineapples,"544,317,665",5.80,0.00,1,,1,,Costa Rica
080440 - Avocados,"177,262",4.00,0.00,1,,1,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","5,350,283",0.00,0.00,1,,,,Costa Rica
080510 - Oranges,,16.00,16.00,2,1,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Costa Rica
"080540 - Grapefruit, including pomelos",,1.50,0.00,1,,1,,Costa Rica
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","140,064",12.80,0.00,2,1,1,,Costa Rica
080590 - Other,219,12.80,0.00,1,,1,,Costa Rica
080610 - Fresh,,12.95,0.00,2,,2,,Costa Rica
080620 - Dried,,2.40,0.00,3,,3,,Costa Rica
080711 -- Watermelons,"21,318,598",8.80,0.00,1,,1,,Costa Rica
080719 -- Other,"61,422,686",8.80,0.00,1,,1,,Costa Rica
080720 - Papaws (papayas),"352,866",0.00,0.00,1,,,,Costa Rica
080810 - Apples,,,,2,2,,,Costa Rica
080830 - Pears,,,,2,2,,,Costa Rica
080840 - Quinces,,7.20,0.00,1,,1,,Costa Rica
080910 - Apricots,,20.00,0.00,1,,1,,Costa Rica
080921 -- Sour cherries (Prunus cerasus),,12.00,0.00,1,,1,,Costa Rica
080929 -- Other,,12.00,0.00,1,,1,,Costa Rica
"080930 - Peaches, including nectarines",,17.60,0.00,2,,2,,Costa Rica
080940 - Plums and sloes,,9.20,0.00,2,,2,,Costa Rica
081010 - Strawberries,"5,077",11.20,0.00,1,,1,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,0.00,2,,2,,Costa Rica
"081030 - Black, white or red currants and gooseberries",,9.07,0.00,3,,3,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,0.00,4,,3,,Costa Rica
081050 - Kiwifruit,,8.80,0.00,1,,1,,Costa Rica
081060 - Durians,,8.80,0.00,1,,1,,Costa Rica
081070 - Persimmons,,8.80,0.00,1,,1,,Costa Rica
081090 - Other,"727,674",4.40,0.00,2,,1,,Costa Rica
081110 - Strawberries,,17.60,0.00,3,1,3,1,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",13,14.67,0.00,7,1,7,1,Costa Rica
081190 - Other,"9,775,018",10.75,0.00,10,2,8,2,Costa Rica
081210 - Cherries,,8.80,0.00,1,,1,,Costa Rica
081290 - Other,,7.16,0.00,5,,5,,Costa Rica
081310 - Apricots,,5.60,0.00,1,,1,,Costa Rica
081320 - Prunes,,9.60,0.00,1,,1,,Costa Rica
081330 - Apples,,3.20,0.00,1,,1,,Costa Rica
081340 - Other fruit,"2,108",3.28,0.00,5,,4,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,"20,913",6.86,0.00,7,,7,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,0.00,1,,1,,Costa Rica
,2011,"1,406,937,176",7.06,0.16,117,24,90,11,Costa Rica
080111 -- Desiccated,"135,873",0.00,0.00,1,,,,Costa Rica
080119 -- Other,"1,235,999",0.00,0.00,1,,,,Costa Rica
080121 -- In shell,,0.00,0.00,1,,,,Costa Rica
080122 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080131 -- In shell,,0.00,0.00,1,,,,Costa Rica
080132 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080211 -- In shell,,2.80,0.00,2,,1,,Costa Rica
080212 -- Shelled,,1.75,0.00,2,,1,,Costa Rica
080221 -- In shell,,3.20,0.00,1,,1,,Costa Rica
080222 -- Shelled,,3.20,0.00,1,,1,,Costa Rica
080231 -- In shell,"14,073",4.00,0.00,1,,1,,Costa Rica
080232 -- Shelled,,5.10,0.00,1,,1,,Costa Rica
080240 - Chestnuts (Castanea spp.),,5.60,0.00,1,,1,,Costa Rica
080250 - Pistachios,,1.60,0.00,1,,1,,Costa Rica
080260 - Macadamia nuts,,2.00,0.00,1,,1,,Costa Rica
080290 - Other,153,1.33,0.00,3,,2,,Costa Rica
"080300 Bananas, including plantains, fresh or dried.","662,060,367",16.00,0.00,3,1,2,,Costa Rica
080410 - Dates,,7.70,0.00,1,,1,,Costa Rica
080420 - Figs,,6.80,0.00,2,,2,,Costa Rica
080430 - Pineapples,"612,451,784",5.80,0.00,1,,1,,Costa Rica
080440 - Avocados,"74,040",4.37,0.00,1,,1,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","8,054,237",0.00,0.00,1,,,,Costa Rica
080510 - Oranges,,14.67,14.67,2,1,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Costa Rica
"080540 - Grapefruit, including pomelos",,1.80,0.00,1,,1,,Costa Rica
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,0.00,2,1,1,,Costa Rica
080590 - Other,,12.80,0.00,1,,1,,Costa Rica
080610 - Fresh,,15.47,0.00,2,1,2,1,Costa Rica
080620 - Dried,,2.40,0.00,3,,3,,Costa Rica
080711 -- Watermelons,"26,183,005",8.80,0.00,1,,1,,Costa Rica
080719 -- Other,"84,522,630",8.80,0.00,1,,1,,Costa Rica
080720 - Papaws (papayas),"170,757",0.00,0.00,1,,,,Costa Rica
080810 - Apples,,,,2,2,,,Costa Rica
080820 - Pears and quinces,"70,630",7.20,0.00,3,2,1,,Costa Rica
080910 - Apricots,,,,1,1,1,1,Costa Rica
080920 - Cherries,,,,2,2,2,2,Costa Rica
"080930 - Peaches, including nectarines",,,,2,2,2,2,Costa Rica
080940 - Plums and sloes,,12.00,0.00,2,1,2,1,Costa Rica
081010 - Strawberries,"4,663",,0.00,1,1,1,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,0.00,2,,2,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,0.00,4,,3,,Costa Rica
081050 - Kiwifruit,,8.53,0.00,1,,1,,Costa Rica
081060 - Durians,,8.80,0.00,1,,1,,Costa Rica
081090 - Other,"145,492",7.20,0.00,5,,4,,Costa Rica
081110 - Strawberries,,17.60,0.00,3,1,3,1,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,0.00,7,1,7,1,Costa Rica
081190 - Other,"11,772,116",12.65,0.00,10,2,10,2,Costa Rica
081210 - Cherries,,8.80,0.00,1,,1,,Costa Rica
081290 - Other,"41,203",8.10,0.00,6,,6,,Costa Rica
081310 - Apricots,,5.60,0.00,1,,1,,Costa Rica
081320 - Prunes,,9.60,0.00,1,,1,,Costa Rica
081330 - Apples,,3.20,0.00,1,,1,,Costa Rica
081340 - Other fruit,,3.28,0.00,5,,4,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,153,6.86,0.00,7,,7,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,0.00,1,,1,,Costa Rica
,2010,"1,265,953,816",7.06,7.06,117,24,,,Costa Rica
080111 -- Desiccated,"16,691",0.00,0.00,1,,,,Costa Rica
080119 -- Other,"1,146,452",0.00,0.00,1,,,,Costa Rica
080121 -- In shell,,0.00,0.00,1,,,,Costa Rica
080122 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080131 -- In shell,,0.00,0.00,1,,,,Costa Rica
080132 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080211 -- In shell,,2.80,2.80,2,,,,Costa Rica
080212 -- Shelled,,1.75,1.75,2,,,,Costa Rica
080221 -- In shell,,3.20,3.20,1,,,,Costa Rica
080222 -- Shelled,,3.20,3.20,1,,,,Costa Rica
080231 -- In shell,,4.00,4.00,1,,,,Costa Rica
080232 -- Shelled,,5.10,5.10,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Costa Rica
080250 - Pistachios,,1.60,1.60,1,,,,Costa Rica
080260 - Macadamia nuts,,2.00,2.00,1,,,,Costa Rica
080290 - Other,,1.33,1.33,3,,,,Costa Rica
"080300 Bananas, including plantains, fresh or dried.","589,128,552",16.00,16.00,3,1,,,Costa Rica
080410 - Dates,,7.70,7.70,1,,,,Costa Rica
080420 - Figs,,6.80,6.80,2,,,,Costa Rica
080430 - Pineapples,"586,304,466",5.80,5.80,1,,,,Costa Rica
080440 - Avocados,"45,737",4.37,4.37,1,,,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","4,359,140",0.00,0.00,1,,,,Costa Rica
080510 - Oranges,,14.67,14.67,2,1,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","41,468",,,5,5,,,Costa Rica
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Costa Rica
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","9,678",12.80,12.80,2,1,,,Costa Rica
080590 - Other,,12.80,12.80,1,,,,Costa Rica
080610 - Fresh,"14,158",15.47,15.47,2,1,,,Costa Rica
080620 - Dried,,2.40,2.40,3,,,,Costa Rica
080711 -- Watermelons,"19,693,327",8.80,8.80,1,,,,Costa Rica
080719 -- Other,"54,619,026",8.80,8.80,1,,,,Costa Rica
080720 - Papaws (papayas),"142,698",0.00,0.00,1,,,,Costa Rica
080810 - Apples,"28,277",,,2,2,,,Costa Rica
080820 - Pears and quinces,"30,889",7.20,7.20,3,2,,,Costa Rica
080910 - Apricots,,,,1,1,,,Costa Rica
080920 - Cherries,,,,2,2,,,Costa Rica
"080930 - Peaches, including nectarines",,,,2,2,,,Costa Rica
080940 - Plums and sloes,,12.00,12.00,2,1,,,Costa Rica
081010 - Strawberries,,,,1,1,,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Costa Rica
081050 - Kiwifruit,,8.53,8.53,1,,,,Costa Rica
081060 - Durians,,8.80,8.80,1,,,,Costa Rica
081090 - Other,"115,641",7.20,7.20,5,,,,Costa Rica
081110 - Strawberries,,17.60,17.60,3,1,,,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Costa Rica
081190 - Other,"9,769,693",12.65,12.65,10,2,,,Costa Rica
081210 - Cherries,,8.80,8.80,1,,,,Costa Rica
081290 - Other,"487,924",8.10,8.10,6,,,,Costa Rica
081310 - Apricots,,5.60,5.60,1,,,,Costa Rica
081320 - Prunes,,9.60,9.60,1,,,,Costa Rica
081330 - Apples,,3.20,3.20,1,,,,Costa Rica
081340 - Other fruit,,3.28,3.28,5,,,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,1.60,1,,,,Costa Rica
,2009,"1,279,495,943",7.06,7.06,117,24,,,Costa Rica
080111 -- Desiccated,"10,587",0.00,0.00,1,,,,Costa Rica
080119 -- Other,"983,473",0.00,0.00,1,,,,Costa Rica
080121 -- In shell,,0.00,0.00,1,,,,Costa Rica
080122 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080131 -- In shell,,0.00,0.00,1,,,,Costa Rica
080132 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080211 -- In shell,,2.80,2.80,2,,,,Costa Rica
080212 -- Shelled,,1.75,1.75,2,,,,Costa Rica
080221 -- In shell,,3.20,3.20,1,,,,Costa Rica
080222 -- Shelled,,3.20,3.20,1,,,,Costa Rica
080231 -- In shell,,4.00,4.00,1,,,,Costa Rica
080232 -- Shelled,,5.10,5.10,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Costa Rica
080250 - Pistachios,,1.60,1.60,1,,,,Costa Rica
080260 - Macadamia nuts,153,2.00,2.00,1,,,,Costa Rica
080290 - Other,56,1.33,1.33,3,,,,Costa Rica
"080300 Bananas, including plantains, fresh or dried.","639,476,397",16.00,16.00,3,1,,,Costa Rica
080410 - Dates,"239,236",7.70,7.70,1,,,,Costa Rica
080420 - Figs,"28,119",6.80,6.80,2,,,,Costa Rica
080430 - Pineapples,"548,348,882",5.80,5.80,1,,,,Costa Rica
080440 - Avocados,"76,840",4.37,4.37,1,,,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","7,866,756",0.00,0.00,1,,,,Costa Rica
080510 - Oranges,,14.67,14.67,2,1,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Costa Rica
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Costa Rica
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","176,777",12.80,12.80,2,1,,,Costa Rica
080590 - Other,,12.80,12.80,1,,,,Costa Rica
080610 - Fresh,,15.47,15.47,2,1,,,Costa Rica
080620 - Dried,,2.40,2.40,3,,,,Costa Rica
080711 -- Watermelons,"24,324,754",8.80,8.80,1,,,,Costa Rica
080719 -- Other,"49,228,657",8.80,8.80,1,,,,Costa Rica
080720 - Papaws (papayas),"52,947",0.00,0.00,1,,,,Costa Rica
080810 - Apples,,,,2,2,,,Costa Rica
080820 - Pears and quinces,,7.20,7.20,3,2,,,Costa Rica
080910 - Apricots,,,,1,1,,,Costa Rica
080920 - Cherries,,,,2,2,,,Costa Rica
"080930 - Peaches, including nectarines",,,,2,2,,,Costa Rica
080940 - Plums and sloes,,12.00,12.00,2,1,,,Costa Rica
081010 - Strawberries,,,,1,1,,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Costa Rica
081050 - Kiwifruit,,8.53,8.53,1,,,,Costa Rica
081060 - Durians,,8.80,8.80,1,,,,Costa Rica
081090 - Other,"185,759",7.20,7.20,5,,,,Costa Rica
081110 - Strawberries,,17.60,17.60,3,1,,,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Costa Rica
081190 - Other,"8,496,550",12.65,12.65,10,2,,,Costa Rica
081210 - Cherries,,8.80,8.80,1,,,,Costa Rica
081290 - Other,,8.10,8.10,6,,,,Costa Rica
081310 - Apricots,,5.60,5.60,1,,,,Costa Rica
081320 - Prunes,,9.60,9.60,1,,,,Costa Rica
081330 - Apples,,3.20,3.20,1,,,,Costa Rica
081340 - Other fruit,,3.28,3.28,5,,,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,1.60,1,,,,Costa Rica
,2008,"1,523,703,065",7.06,7.06,117,24,,,Costa Rica
080111 -- Desiccated,,0.00,0.00,1,,,,Costa Rica
080119 -- Other,"911,034",0.00,0.00,1,,,,Costa Rica
080121 -- In shell,,0.00,0.00,1,,,,Costa Rica
080122 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080131 -- In shell,,0.00,0.00,1,,,,Costa Rica
080132 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080211 -- In shell,,2.80,2.80,2,,,,Costa Rica
080212 -- Shelled,,1.75,1.75,2,,,,Costa Rica
080221 -- In shell,,3.20,3.20,1,,,,Costa Rica
080222 -- Shelled,,3.20,3.20,1,,,,Costa Rica
080231 -- In shell,,4.00,4.00,1,,,,Costa Rica
080232 -- Shelled,,5.10,5.10,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Costa Rica
080250 - Pistachios,,1.60,1.60,1,,,,Costa Rica
080260 - Macadamia nuts,"105,585",2.00,2.00,1,,,,Costa Rica
080290 - Other,,1.33,1.33,3,,,,Costa Rica
"080300 Bananas, including plantains, fresh or dried.","804,501,996",16.00,16.00,3,1,,,Costa Rica
080410 - Dates,"166,009",7.70,7.70,1,,,,Costa Rica
080420 - Figs,,6.80,6.80,2,,,,Costa Rica
080430 - Pineapples,"626,326,451",5.80,5.80,1,,,,Costa Rica
080440 - Avocados,"26,660",4.37,4.37,1,,,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","9,158,487",0.00,0.00,1,,,,Costa Rica
080510 - Oranges,,14.67,14.67,2,1,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Costa Rica
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Costa Rica
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","233,889",12.80,12.80,2,1,,,Costa Rica
080590 - Other,,12.80,12.80,1,,,,Costa Rica
080610 - Fresh,"13,213",15.47,15.47,2,1,,,Costa Rica
080620 - Dried,,2.40,2.40,3,,,,Costa Rica
080711 -- Watermelons,"19,330,384",8.80,8.80,1,,,,Costa Rica
080719 -- Other,"52,130,868",8.80,8.80,1,,,,Costa Rica
080720 - Papaws (papayas),"101,835",0.00,0.00,1,,,,Costa Rica
080810 - Apples,,,,2,2,,,Costa Rica
080820 - Pears and quinces,,7.20,7.20,3,2,,,Costa Rica
080910 - Apricots,,,,1,1,,,Costa Rica
080920 - Cherries,,,,2,2,,,Costa Rica
"080930 - Peaches, including nectarines",,,,2,2,,,Costa Rica
080940 - Plums and sloes,,12.00,12.00,2,1,,,Costa Rica
081010 - Strawberries,,,,1,1,,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Costa Rica
081050 - Kiwifruit,,8.53,8.53,1,,,,Costa Rica
081060 - Durians,,8.80,8.80,1,,,,Costa Rica
081090 - Other,"200,901",7.20,7.20,5,,,,Costa Rica
081110 - Strawberries,,17.60,17.60,3,1,,,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Costa Rica
081190 - Other,"10,440,195",12.65,12.65,10,2,,,Costa Rica
081210 - Cherries,,8.80,8.80,1,,,,Costa Rica
081290 - Other,,8.10,8.10,6,,,,Costa Rica
081310 - Apricots,,5.60,5.60,1,,,,Costa Rica
081320 - Prunes,,9.60,9.60,1,,,,Costa Rica
081330 - Apples,,3.20,3.20,1,,,,Costa Rica
081340 - Other fruit,"55,561",3.28,3.28,5,,,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,1.60,1,,,,Costa Rica
,2007,"1,416,236,203",6.91,6.91,119,24,,,Costa Rica
080111 -- Desiccated,,0.00,0.00,1,,,,Costa Rica
080119 -- Other,"1,025,929",0.00,0.00,1,,,,Costa Rica
080121 -- In shell,,0.00,0.00,1,,,,Costa Rica
080122 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080131 -- In shell,,0.00,0.00,1,,,,Costa Rica
080132 -- Shelled,"16,871",0.00,0.00,1,,,,Costa Rica
080211 -- In shell,,2.80,2.80,2,,,,Costa Rica
080212 -- Shelled,,1.75,1.75,2,,,,Costa Rica
080221 -- In shell,,3.20,3.20,1,,,,Costa Rica
080222 -- Shelled,,3.20,3.20,1,,,,Costa Rica
080231 -- In shell,,4.00,4.00,1,,,,Costa Rica
080232 -- Shelled,,5.10,5.10,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Costa Rica
080250 - Pistachios,,1.60,1.60,1,,,,Costa Rica
080260 - Macadamia nuts,"353,411",2.00,2.00,1,,,,Costa Rica
080290 - Other,27,1.33,1.33,3,,,,Costa Rica
"080300 Bananas, including plantains, fresh or dried.","787,389,116",16.00,16.00,3,1,,,Costa Rica
080410 - Dates,,7.70,7.70,1,,,,Costa Rica
080420 - Figs,,6.80,6.80,2,,,,Costa Rica
080430 - Pineapples,"528,762,651",5.80,5.80,1,,,,Costa Rica
080440 - Avocados,,4.37,4.37,1,,,,Costa Rica
"080450 - Guavas, mangoes and mangosteens","5,938,322",0.00,0.00,1,,,,Costa Rica
080510 - Oranges,,14.67,14.67,2,1,,,Costa Rica
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","13,664",,,5,5,,,Costa Rica
"080540 - Grapefruit, including pomelos","24,477",1.80,1.80,1,,,,Costa Rica
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","93,605",12.80,12.80,2,1,,,Costa Rica
080590 - Other,,12.80,12.80,1,,,,Costa Rica
080610 - Fresh,"27,341",15.47,15.47,2,1,,,Costa Rica
080620 - Dried,,2.40,2.40,3,,,,Costa Rica
080711 -- Watermelons,"14,592,042",8.80,8.80,1,,,,Costa Rica
080719 -- Other,"68,424,392",8.80,8.80,1,,,,Costa Rica
080720 - Papaws (papayas),"19,667",0.00,0.00,1,,,,Costa Rica
080810 - Apples,,,,2,2,,,Costa Rica
080820 - Pears and quinces,,7.20,7.20,3,2,,,Costa Rica
080910 - Apricots,,,,1,1,,,Costa Rica
080920 - Cherries,,,,2,2,,,Costa Rica
"080930 - Peaches, including nectarines",,,,2,2,,,Costa Rica
080940 - Plums and sloes,,12.00,12.00,2,1,,,Costa Rica
081010 - Strawberries,,,,1,1,,,Costa Rica
"081020 - Raspberries, blackberries, mulberries and loganberries",891,9.20,9.20,2,,,,Costa Rica
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Costa Rica
081050 - Kiwifruit,,8.53,8.53,1,,,,Costa Rica
081060 - Durians,,8.80,8.80,1,,,,Costa Rica
081090 - Other,"333,730",6.00,6.00,6,,,,Costa Rica
081110 - Strawberries,,17.60,17.60,3,1,,,Costa Rica
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Costa Rica
081190 - Other,"9,220,066",12.65,12.65,10,2,,,Costa Rica
081210 - Cherries,,8.80,8.80,1,,,,Costa Rica
081290 - Other,,8.10,8.10,6,,,,Costa Rica
081310 - Apricots,,5.60,5.60,1,,,,Costa Rica
081320 - Prunes,,9.60,9.60,1,,,,Costa Rica
081330 - Apples,,3.20,3.20,1,,,,Costa Rica
081340 - Other fruit,,2.73,2.73,6,,,,Costa Rica
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Costa Rica
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,1.60,1,,,,Costa Rica
,2006,"1,090,234,458",6.91,6.91,119,24,,,Costa Rica
080111 -- Dessicated,"2,273",0.00,0.00,1,,,,Costa Rica
080119 -- Other,"785,076",0.00,0.00,1,,,,Costa Rica
080121 -- In shell,,0.00,0.00,1,,,,Costa Rica
080122 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080131 -- In shell,,0.00,0.00,1,,,,Costa Rica
080132 -- Shelled,,0.00,0.00,1,,,,Costa Rica
080211 -- In shell,,2.80,2.80,2,,,,Costa Rica
080212 -- Shelled,,1.75,1.75,2,,,,Costa Rica
080221 -- In shell,,3.20,3.20,1,,,,Costa Rica
080222 -- Shelled,,3.20,3.20,1,,,,Costa Rica
080231 -- In shell,,4.00,4.00,1,,,,Costa Rica
080232 -- Shelled,,5.10,5.10,1,,,,Costa Rica
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Costa Rica
080250 - Pistachios,,1.60,1.60,1,,,,Costa Rica
