Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
European Union,"325,048,562",,,,,,,South Africa
,2018,,11.60,0.00,147,,147,,South Africa
610120 - Of cotton,,12.00,0.00,2,,2,,South Africa
610130 - Of man-made fibres,,12.00,0.00,2,,2,,South Africa
610190 - Of other textile materials,,12.00,0.00,2,,2,,South Africa
610210 - Of wool or fine animal hair,,12.00,0.00,2,,2,,South Africa
610220 - Of cotton,,12.00,0.00,2,,2,,South Africa
610230 - Of man-made fibres,,12.00,0.00,2,,2,,South Africa
610290 - Of other textile materials,,12.00,0.00,2,,2,,South Africa
610310 - Suits,,12.00,0.00,2,,2,,South Africa
610322 - - Of cotton,,12.00,0.00,1,,1,,South Africa
610323 - - Of synthetic fibres,,12.00,0.00,1,,1,,South Africa
610329 - - Of other textile materials,,12.00,0.00,1,,1,,South Africa
610331 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,South Africa
610332 - - Of cotton,,12.00,0.00,1,,1,,South Africa
610333 - - Of synthetic fibres,,12.00,0.00,1,,1,,South Africa
610339 - - Of other textile materials,,12.00,0.00,1,,1,,South Africa
610341 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,South Africa
610342 - - Of cotton,,12.00,0.00,1,,1,,South Africa
610343 - - Of synthetic fibres,,12.00,0.00,1,,1,,South Africa
610349 - - Of other textile materials,,12.00,0.00,1,,1,,South Africa
610413 - - Of synthetic fibres,,12.00,0.00,1,,1,,South Africa
610419 - - Of other textile materials,,12.00,0.00,2,,2,,South Africa
610422 - - Of cotton,,12.00,0.00,1,,1,,South Africa
610423 - - Of synthetic fibres,,12.00,0.00,1,,1,,South Africa
610429 - - Of other textile materials,,12.00,0.00,2,,2,,South Africa
610431 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,South Africa
610432 - - Of cotton,,12.00,0.00,1,,1,,South Africa
610433 - - Of synthetic fibres,,12.00,0.00,1,,1,,South Africa
610439 - - Of other textile materials,,12.00,0.00,1,,1,,South Africa
610441 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,South Africa
