Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","12,789",,,5,5,,,Japan
"080540 - Grapefruit, including pomelos",,1.50,1.50,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Japan
080590 - Other,"60,604",12.80,12.80,1,,,,Japan
080610 - Fresh,,12.95,12.95,2,,,,Japan
080620 - Dried,"1,799",2.40,2.40,3,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,154,8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,,,,2,2,,,Japan
080830 - Pears,193,,,2,2,,,Japan
080840 - Quinces,,7.20,7.20,1,,,,Japan
080910 - Apricots,,20.00,20.00,1,,,,Japan
080921 -- Sour cherries (Prunus cerasus),,12.00,12.00,1,,,,Japan
080929 -- Other,,12.00,12.00,1,,,,Japan
"080930 - Peaches, including nectarines",,17.60,17.60,2,,,,Japan
080940 - Plums and sloes,,9.20,9.20,2,,,,Japan
081010 - Strawberries,,11.20,11.20,1,,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.80,8.80,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081070 - Persimmons,,8.80,8.80,1,,,,Japan
081090 - Other,,4.40,4.40,2,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"47,815",10.75,10.75,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,"121,234",7.16,7.16,5,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,499,9.60,9.60,1,,,,Japan
081330 - Apples,270,3.20,3.20,1,,,,Japan
081340 - Other fruit,"10,711",3.28,3.28,5,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,424,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","19,932",1.60,1.60,1,,,,Japan
,2011,"443,853",7.06,7.06,117,24,,,Japan
080111 -- Desiccated,,0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,,0.00,0.00,1,,,,Japan
080211 -- In shell,,2.80,2.80,2,,,,Japan
080212 -- Shelled,,1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"133,535",5.60,5.60,1,,,,Japan
080250 - Pistachios,,1.60,1.60,1,,,,Japan
080260 - Macadamia nuts,,2.00,2.00,1,,,,Japan
080290 - Other,"7,336",1.33,1.33,3,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",28,0.00,0.00,1,,,,Japan
080510 - Oranges,,14.67,14.67,2,1,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","18,708",,,5,5,,,Japan
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Japan
080590 - Other,"9,549",12.80,12.80,1,,,,Japan
080610 - Fresh,,15.47,15.47,2,1,,,Japan
080620 - Dried,,2.40,2.40,3,,,,Japan
080711 -- Watermelons,"6,361",8.80,8.80,1,,,,Japan
080719 -- Other,919,8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,,,,2,2,,,Japan
080820 - Pears and quinces,,7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,,7.20,7.20,5,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","10,691",14.67,14.67,7,1,,,Japan
081190 - Other,"5,652",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,"171,856",8.10,8.10,6,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,"38,224",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,"17,247",3.28,3.28,5,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","23,748",1.60,1.60,1,,,,Japan
,2010,"144,859",7.06,7.06,117,24,,,Japan
080111 -- Desiccated,,0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,,0.00,0.00,1,,,,Japan
080211 -- In shell,53,2.80,2.80,2,,,,Japan
080212 -- Shelled,,1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,225,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),888,5.60,5.60,1,,,,Japan
080250 - Pistachios,,1.60,1.60,1,,,,Japan
080260 - Macadamia nuts,,2.00,2.00,1,,,,Japan
080290 - Other,"5,952",1.33,1.33,3,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,"4,229",6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Japan
080510 - Oranges,"6,244",14.67,14.67,2,1,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","2,148",,,5,5,,,Japan
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",305,12.80,12.80,2,1,,,Japan
080590 - Other,"5,303",12.80,12.80,1,,,,Japan
080610 - Fresh,,15.47,15.47,2,1,,,Japan
080620 - Dried,"2,121",2.40,2.40,3,,,,Japan
080711 -- Watermelons,"5,687",8.80,8.80,1,,,,Japan
080719 -- Other,,8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,,,,2,2,,,Japan
080820 - Pears and quinces,,7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,769,7.20,7.20,5,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"12,528",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,,8.10,8.10,6,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,"41,958",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,"24,963",3.28,3.28,5,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","31,485",1.60,1.60,1,,,,Japan
,2009,"259,238",7.06,7.06,117,24,,,Japan
080111 -- Desiccated,,0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,,0.00,0.00,1,,,,Japan
080211 -- In shell,,2.80,2.80,2,,,,Japan
080212 -- Shelled,,1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,"10,238",3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"7,602",5.60,5.60,1,,,,Japan
080250 - Pistachios,"58,819",1.60,1.60,1,,,,Japan
080260 - Macadamia nuts,,2.00,2.00,1,,,,Japan
080290 - Other,"1,911",1.33,1.33,3,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Japan
080510 - Oranges,"5,649",14.67,14.67,2,1,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
"080540 - Grapefruit, including pomelos","1,353",1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,200",12.80,12.80,2,1,,,Japan
080590 - Other,"1,409",12.80,12.80,1,,,,Japan
080610 - Fresh,"3,250",15.47,15.47,2,1,,,Japan
080620 - Dried,,2.40,2.40,3,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,"2,413",8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,,,,2,2,,,Japan
080820 - Pears and quinces,"3,933",7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,"2,162",7.20,7.20,5,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","53,002",14.67,14.67,7,1,,,Japan
081190 - Other,"12,888",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,530,8.10,8.10,6,,,,Japan
081310 - Apricots,70,5.60,5.60,1,,,,Japan
081320 - Prunes,"65,974",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,"16,640",3.28,3.28,5,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,70,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","10,126",1.60,1.60,1,,,,Japan
,2008,"364,873",7.06,7.06,117,24,,,Japan
080111 -- Desiccated,,0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,,0.00,0.00,1,,,,Japan
080211 -- In shell,15,2.80,2.80,2,,,,Japan
080212 -- Shelled,"53,671",1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"16,538",5.60,5.60,1,,,,Japan
080250 - Pistachios,"8,921",1.60,1.60,1,,,,Japan
080260 - Macadamia nuts,,2.00,2.00,1,,,,Japan
080290 - Other,"4,673",1.33,1.33,3,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",44,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Japan
080510 - Oranges,,14.67,14.67,2,1,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Japan
080590 - Other,"16,318",12.80,12.80,1,,,,Japan
080610 - Fresh,,15.47,15.47,2,1,,,Japan
080620 - Dried,"2,285",2.40,2.40,3,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,"31,640",8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,"55,107",,,2,2,,,Japan
080820 - Pears and quinces,,7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,"11,382",7.20,7.20,5,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"4,731",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,73,8.10,8.10,6,,,,Japan
081310 - Apricots,"4,307",5.60,5.60,1,,,,Japan
081320 - Prunes,"112,323",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,"33,969",3.28,3.28,5,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,15,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","8,862",1.60,1.60,1,,,,Japan
,2007,"464,188",6.91,6.91,119,24,,,Japan
080111 -- Desiccated,,0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,110,0.00,0.00,1,,,,Japan
080211 -- In shell,"36,976",2.80,2.80,2,,,,Japan
080212 -- Shelled,,1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"5,893",5.60,5.60,1,,,,Japan
080250 - Pistachios,"97,676",1.60,1.60,1,,,,Japan
080260 - Macadamia nuts,,2.00,2.00,1,,,,Japan
080290 - Other,"3,111",1.33,1.33,3,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,55,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,0.00,0.00,1,,,,Japan
080510 - Oranges,,14.67,14.67,2,1,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
"080540 - Grapefruit, including pomelos",,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Japan
080590 - Other,,12.80,12.80,1,,,,Japan
080610 - Fresh,,15.47,15.47,2,1,,,Japan
080620 - Dried,781,2.40,2.40,3,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,,8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,"77,241",,,2,2,,,Japan
080820 - Pears and quinces,439,7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,397,6.00,6.00,6,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"3,974",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,"148,987",8.10,8.10,6,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,"69,471",9.60,9.60,1,,,,Japan
081330 - Apples,,3.20,3.20,1,,,,Japan
081340 - Other fruit,"5,167",2.73,2.73,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,"8,853",6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","5,057",1.60,1.60,1,,,,Japan
,2006,"341,096",6.91,6.91,119,24,,,Japan
080111 -- Dessicated,"3,378",0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,,0.00,0.00,1,,,,Japan
080211 -- In shell,,2.80,2.80,2,,,,Japan
080212 -- Shelled,,1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"2,926",5.60,5.60,1,,,,Japan
080250 - Pistachios,,1.60,1.60,1,,,,Japan
080290 - Other,"6,830",1.50,1.50,4,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens","1,331",0.00,0.00,1,,,,Japan
080510 - Oranges,,14.67,14.67,2,1,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
080540 - Grapefruit,,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Japan
080590 - Other,,12.80,12.80,1,,,,Japan
080610 - Fresh,,15.47,15.47,2,1,,,Japan
080620 - Dried,,2.40,2.40,3,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,"13,774",8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,"63,395",,,2,2,,,Japan
080820 - Pears and quinces,603,7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,540,2.93,2.93,3,,,,Japan
081110 - Strawberries,"23,882",17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"4,809",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,"112,929",8.10,8.10,6,,,,Japan
081310 - Apricots,50,5.60,5.60,1,,,,Japan
081320 - Prunes,"100,310",9.60,9.60,1,,,,Japan
081330 - Apples,"1,080",3.20,3.20,1,,,,Japan
081340 - Other fruit,716,2.73,2.73,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","4,545",1.60,1.60,1,,,,Japan
,2005,"347,925",6.91,6.91,119,24,,,Japan
080111 -- Dessicated,"2,874",0.00,0.00,1,,,,Japan
080119 -- Other,,0.00,0.00,1,,,,Japan
080121 -- In shell,,0.00,0.00,1,,,,Japan
080122 -- Shelled,,0.00,0.00,1,,,,Japan
080131 -- In shell,,0.00,0.00,1,,,,Japan
080132 -- Shelled,,0.00,0.00,1,,,,Japan
080211 -- In shell,,2.80,2.80,2,,,,Japan
080212 -- Shelled,"10,687",1.75,1.75,2,,,,Japan
080221 -- In shell,,3.20,3.20,1,,,,Japan
080222 -- Shelled,,3.20,3.20,1,,,,Japan
080231 -- In shell,,4.00,4.00,1,,,,Japan
080232 -- Shelled,,5.10,5.10,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"1,331",5.60,5.60,1,,,,Japan
080250 - Pistachios,"14,432",1.60,1.60,1,,,,Japan
080290 - Other,435,1.50,1.50,4,,,,Japan
"080300 Bananas, including plantains, fresh or dried.",,16.00,16.00,3,1,,,Japan
080410 - Dates,,7.70,7.70,1,,,,Japan
080420 - Figs,,6.80,6.80,2,,,,Japan
080430 - Pineapples,,5.80,5.80,1,,,,Japan
080440 - Avocados,,4.37,4.37,1,,,,Japan
"080450 - Guavas, mangoes and mangosteens","4,752",0.00,0.00,1,,,,Japan
080510 - Oranges,,14.67,14.67,2,1,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Japan
080540 - Grapefruit,,1.80,1.80,1,,,,Japan
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Japan
080590 - Other,,12.80,12.80,1,,,,Japan
080610 - Fresh,,15.47,15.47,2,1,,,Japan
080620 - Dried,,2.40,2.40,3,,,,Japan
080711 -- Watermelons,,8.80,8.80,1,,,,Japan
080719 -- Other,,8.80,8.80,1,,,,Japan
080720 - Papaws (papayas),,0.00,0.00,1,,,,Japan
080810 - Apples,"62,292",,,2,2,,,Japan
080820 - Pears and quinces,,7.20,7.20,3,2,,,Japan
080910 - Apricots,,,,1,1,,,Japan
080920 - Cherries,,,,2,2,,,Japan
"080930 - Peaches, including nectarines",,,,2,2,,,Japan
080940 - Plums and sloes,,12.00,12.00,2,1,,,Japan
081010 - Strawberries,,,,1,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Japan
081050 - Kiwifruit,,8.53,8.53,1,,,,Japan
081060 - Durians,,8.80,8.80,1,,,,Japan
081090 - Other,"3,085",2.93,2.93,3,,,,Japan
081110 - Strawberries,,17.60,17.60,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Japan
081190 - Other,"2,239",12.65,12.65,10,2,,,Japan
081210 - Cherries,,8.80,8.80,1,,,,Japan
081290 - Other,"150,138",8.10,8.10,6,,,,Japan
081310 - Apricots,,5.60,5.60,1,,,,Japan
081320 - Prunes,"83,467",9.60,9.60,1,,,,Japan
081330 - Apples,834,3.20,3.20,1,,,,Japan
081340 - Other fruit,"5,101",2.73,2.73,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,"2,824",6.86,6.86,7,,,,Japan
