Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","13,458,008",4.00,0.00,4,,3,,South Africa
081050 - Kiwifruit,"30,027",8.80,0.00,1,,1,,South Africa
081060 - Durians,,8.80,0.00,1,,1,,South Africa
081070 - Persimmons,"1,740,266",8.80,0.00,1,,1,,South Africa
081090 - Other,"33,051,648",4.40,0.00,2,,1,,South Africa
081110 - Strawberries,,17.60,4.80,3,1,2,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",7,14.67,0.00,7,1,7,,South Africa
081190 - Other,"5,972,932",10.75,0.00,10,2,8,,South Africa
081210 - Cherries,,8.80,0.00,1,,1,,South Africa
081290 - Other,"5,530",7.16,0.00,5,,5,,South Africa
081310 - Apricots,"769,748",5.60,0.00,1,,1,,South Africa
081320 - Prunes,"40,239",9.60,0.00,1,,1,,South Africa
081330 - Apples,"939,831",3.20,0.00,1,,1,,South Africa
081340 - Other fruit,"6,962,721",3.28,0.00,5,,4,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"112,227",6.86,0.00,7,,7,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","86,600",1.60,0.00,1,,1,,South Africa
,2012,"1,565,288,571",7.14,0.13,124,16,92,,South Africa
080111 -- Desiccated,"27,866",0.00,0.00,1,,,,South Africa
080112 -- In the inner shell (endocarp),,0.00,0.00,1,,,,South Africa
080119 -- Other,,0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,,0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,0.00,2,,1,,South Africa
080212 -- Shelled,,1.75,0.00,2,,1,,South Africa
080221 -- In shell,,3.20,0.00,1,,1,,South Africa
080222 -- Shelled,,3.20,0.00,1,,1,,South Africa
080231 -- In shell,,4.00,0.00,1,,1,,South Africa
080232 -- Shelled,,5.10,0.00,1,,1,,South Africa
080241 -- In shell,,5.60,0.00,1,,1,,South Africa
080242 -- Shelled,,5.60,0.00,1,,1,,South Africa
080251 -- In shell,,1.60,0.00,1,,1,,South Africa
080252 -- Shelled,,1.60,0.00,1,,1,,South Africa
080261 -- In shell,"2,159,344",2.00,0.00,1,,1,,South Africa
080262 -- Shelled,"26,332,416",2.00,0.00,1,,1,,South Africa
080270 - Kola nuts (Cola spp.),,0.00,0.00,1,,,,South Africa
080280 - Areca nuts,,0.00,0.00,1,,,,South Africa
080290 - Other,"5,308,766",1.33,0.00,3,,2,,South Africa
080310 - Plantains,,16.00,0.00,2,,2,,South Africa
080390 - Other,"171,992",16.00,0.00,2,1,1,,South Africa
080410 - Dates,"2,808,805",7.70,0.00,1,,1,,South Africa
080420 - Figs,"1,231,054",6.80,0.00,2,,2,,South Africa
080430 - Pineapples,"2,823,738",5.80,0.00,1,,1,,South Africa
080440 - Avocados,"96,515,116",4.00,0.00,1,,1,,South Africa
"080450 - Guavas, mangoes and mangosteens","5,814,320",0.00,0.00,1,,,,South Africa
080510 - Oranges,"313,476,416",16.00,0.00,2,1,1,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","85,272,869",,,5,5,,,South Africa
"080540 - Grapefruit, including pomelos","71,051,683",1.50,0.00,1,,1,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","46,593,720",12.80,0.00,2,1,1,,South Africa
080590 - Other,"1,004,028",12.80,0.00,1,,1,,South Africa
080610 - Fresh,"418,629,589",12.95,0.00,2,,2,,South Africa
080620 - Dried,"33,636,117",2.40,0.00,3,,3,,South Africa
080711 -- Watermelons,"371,697",8.80,0.00,1,,1,,South Africa
080719 -- Other,"12,252,262",8.80,0.00,1,,1,,South Africa
080720 - Papaws (papayas),"377,614",0.00,0.00,1,,,,South Africa
080810 - Apples,"153,647,928",,,2,2,,,South Africa
080830 - Pears,"118,583,523",,,2,2,,,South Africa
080840 - Quinces,"32,506",7.20,0.00,1,,1,,South Africa
080910 - Apricots,"14,431,851",20.00,0.00,1,,1,,South Africa
080921 -- Sour cherries (Prunus cerasus),,12.00,0.00,1,,1,,South Africa
080929 -- Other,"129,602",12.00,0.00,1,,1,,South Africa
"080930 - Peaches, including nectarines","22,542,023",17.60,0.00,2,,2,,South Africa
080940 - Plums and sloes,"63,886,581",9.20,0.00,2,,2,,South Africa
081010 - Strawberries,,11.20,0.00,1,,1,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","9,889,640",9.20,0.00,2,,2,,South Africa
"081030 - Black, white or red currants and gooseberries",,9.07,0.00,3,,3,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","10,088,843",4.00,0.00,4,,3,,South Africa
081050 - Kiwifruit,,8.80,0.00,1,,1,,South Africa
081060 - Durians,,8.80,0.00,1,,1,,South Africa
081070 - Persimmons,"1,364,704",8.80,0.00,1,,1,,South Africa
081090 - Other,"32,511,260",4.40,0.00,2,,1,,South Africa
081110 - Strawberries,,17.60,4.80,3,1,2,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,0.00,7,1,7,,South Africa
081190 - Other,"4,792,918",10.75,0.00,10,2,8,,South Africa
081210 - Cherries,,8.80,0.00,1,,1,,South Africa
081290 - Other,283,7.16,0.00,5,,5,,South Africa
081310 - Apricots,"718,882",5.60,0.00,1,,1,,South Africa
081320 - Prunes,"65,771",9.60,0.00,1,,1,,South Africa
081330 - Apples,"551,710",3.20,0.00,1,,1,,South Africa
081340 - Other fruit,"5,604,024",3.28,0.00,5,,4,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"472,738",6.86,0.00,7,,7,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","114,371",1.60,0.00,1,,1,,South Africa
,2011,"1,542,930,885",7.06,0.15,117,24,95,12,South Africa
080111 -- Desiccated,,0.00,0.00,1,,,,South Africa
080119 -- Other,,0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,"193,669",0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,0.00,2,,1,,South Africa
080212 -- Shelled,,1.75,0.00,2,,1,,South Africa
080221 -- In shell,,3.20,0.00,1,,1,,South Africa
080222 -- Shelled,,3.20,0.00,1,,1,,South Africa
080231 -- In shell,,4.00,0.00,1,,1,,South Africa
080232 -- Shelled,,5.10,0.00,1,,1,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,0.00,1,,1,,South Africa
080250 - Pistachios,,1.60,0.00,1,,1,,South Africa
080260 - Macadamia nuts,"41,688,563",2.00,0.00,1,,1,,South Africa
080290 - Other,"7,718,988",1.33,0.00,3,,2,,South Africa
"080300 Bananas, including plantains, fresh or dried.","24,792",16.00,0.00,3,1,2,,South Africa
080410 - Dates,"2,076,975",7.70,0.00,1,,1,,South Africa
080420 - Figs,"1,241,038",6.80,0.00,2,,2,,South Africa
080430 - Pineapples,"2,418,461",5.80,0.00,1,,1,,South Africa
080440 - Avocados,"56,121,556",4.37,0.00,1,,1,,South Africa
"080450 - Guavas, mangoes and mangosteens","3,369,517",0.00,0.00,1,,,,South Africa
080510 - Oranges,"262,743,410",14.67,0.00,2,1,1,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","71,564,265",,,5,5,5,5,South Africa
"080540 - Grapefruit, including pomelos","94,367,884",1.80,0.00,1,,1,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","49,272,429",12.80,0.00,2,1,1,,South Africa
080590 - Other,"1,083,157",12.80,0.00,1,,1,,South Africa
080610 - Fresh,"465,527,172",15.47,0.00,2,1,2,1,South Africa
080620 - Dried,"22,042,877",2.40,0.00,3,,3,,South Africa
080711 -- Watermelons,"150,489",8.80,0.00,1,,1,,South Africa
080719 -- Other,"15,349,918",8.80,0.00,1,,1,,South Africa
080720 - Papaws (papayas),"321,789",0.00,0.00,1,,,,South Africa
080810 - Apples,"135,485,295",,,2,2,,,South Africa
080820 - Pears and quinces,"131,144,496",7.20,0.00,3,2,1,,South Africa
080910 - Apricots,"11,709,420",,,1,1,1,1,South Africa
080920 - Cherries,"214,730",,,2,2,2,2,South Africa
"080930 - Peaches, including nectarines","22,191,849",,,2,2,2,2,South Africa
080940 - Plums and sloes,"89,979,632",12.00,0.00,2,1,2,1,South Africa
081010 - Strawberries,"8,310",,0.00,1,1,1,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","9,742,747",9.20,0.00,2,,2,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","8,807,532",4.00,0.00,4,,3,,South Africa
081050 - Kiwifruit,,8.53,0.00,1,,1,,South Africa
081060 - Durians,,8.80,0.00,1,,1,,South Africa
081090 - Other,"24,575,287",7.20,0.00,5,,4,,South Africa
081110 - Strawberries,,17.60,4.80,3,1,2,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,0.00,7,1,7,,South Africa
081190 - Other,"5,528,551",12.65,0.00,10,2,10,,South Africa
081210 - Cherries,"181,642",8.80,0.00,1,,1,,South Africa
081290 - Other,,8.10,0.00,6,,6,,South Africa
081310 - Apricots,"509,082",5.60,0.00,1,,1,,South Africa
081320 - Prunes,"292,139",9.60,0.00,1,,1,,South Africa
081330 - Apples,"380,628",3.20,0.00,1,,1,,South Africa
081340 - Other fruit,"4,129,090",3.28,0.00,5,,4,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"710,421",6.86,0.00,7,,7,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","63,085",1.60,0.00,1,,1,,South Africa
,2010,"1,633,946,302",7.06,7.06,117,24,,,South Africa
080111 -- Desiccated,,0.00,0.00,1,,,,South Africa
080119 -- Other,"9,028",0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,265,0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,"34,468",1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,"25,811",3.20,3.20,1,,,,South Africa
080231 -- In shell,"60,571",4.00,4.00,1,,,,South Africa
080232 -- Shelled,"219,112",5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,"469,987",1.60,1.60,1,,,,South Africa
080260 - Macadamia nuts,"27,875,030",2.00,2.00,1,,,,South Africa
080290 - Other,"5,485,097",1.33,1.33,3,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.","61,672",16.00,16.00,3,1,,,South Africa
080410 - Dates,"3,373,469",7.70,7.70,1,,,,South Africa
080420 - Figs,"559,578",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"3,661,782",5.80,5.80,1,,,,South Africa
080440 - Avocados,"95,016,644",4.37,4.37,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","4,329,034",0.00,0.00,1,,,,South Africa
080510 - Oranges,"352,039,675",14.67,14.67,2,1,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","71,188,672",,,5,5,,,South Africa
"080540 - Grapefruit, including pomelos","79,477,213",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","59,102,662",12.80,12.80,2,1,,,South Africa
080590 - Other,"899,222",12.80,12.80,1,,,,South Africa
080610 - Fresh,"459,301,545",15.47,15.47,2,1,,,South Africa
080620 - Dried,"31,706,608",2.40,2.40,3,,,,South Africa
080711 -- Watermelons,"116,887",8.80,8.80,1,,,,South Africa
080719 -- Other,"10,714,400",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"489,568",0.00,0.00,1,,,,South Africa
080810 - Apples,"138,432,497",,,2,2,,,South Africa
080820 - Pears and quinces,"135,155,234",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"19,723,552",,,1,1,,,South Africa
080920 - Cherries,"97,068",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","21,924,480",,,2,2,,,South Africa
080940 - Plums and sloes,"68,319,658",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,,,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","5,161,136",9.20,9.20,2,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","5,940,833",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,,8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"24,952,524",7.20,7.20,5,,,,South Africa
081110 - Strawberries,,17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,South Africa
081190 - Other,"3,280,670",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,"219,761",8.10,8.10,6,,,,South Africa
081310 - Apricots,"667,291",5.60,5.60,1,,,,South Africa
081320 - Prunes,"165,182",9.60,9.60,1,,,,South Africa
081330 - Apples,"176,636",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"3,147,053",3.28,3.28,5,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"188,223",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","176,504",1.60,1.60,1,,,,South Africa
,2009,"1,467,536,979",7.06,7.06,117,24,,,South Africa
080111 -- Desiccated,"51,092",0.00,0.00,1,,,,South Africa
080119 -- Other,"130,107",0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,"54,258",0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,"85,222",1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,,3.20,3.20,1,,,,South Africa
080231 -- In shell,,4.00,4.00,1,,,,South Africa
080232 -- Shelled,"5,844",5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,"397,825",1.60,1.60,1,,,,South Africa
080260 - Macadamia nuts,"21,456,292",2.00,2.00,1,,,,South Africa
080290 - Other,"3,152,318",1.33,1.33,3,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.","43,322",16.00,16.00,3,1,,,South Africa
080410 - Dates,"3,536,808",7.70,7.70,1,,,,South Africa
080420 - Figs,"136,105",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"3,313,124",5.80,5.80,1,,,,South Africa
080440 - Avocados,"74,323,787",4.37,4.37,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","6,941,292",0.00,0.00,1,,,,South Africa
080510 - Oranges,"270,279,936",14.67,14.67,2,1,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","65,767,233",,,5,5,,,South Africa
"080540 - Grapefruit, including pomelos","88,786,664",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","37,305,070",12.80,12.80,2,1,,,South Africa
080590 - Other,"785,551",12.80,12.80,1,,,,South Africa
080610 - Fresh,"414,404,272",15.47,15.47,2,1,,,South Africa
080620 - Dried,"24,634,567",2.40,2.40,3,,,,South Africa
080711 -- Watermelons,"55,834",8.80,8.80,1,,,,South Africa
080719 -- Other,"11,956,602",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"320,427",0.00,0.00,1,,,,South Africa
080810 - Apples,"160,019,574",,,2,2,,,South Africa
080820 - Pears and quinces,"152,917,433",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"11,118,760",,,1,1,,,South Africa
080920 - Cherries,"147,361",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","16,974,046",,,2,2,,,South Africa
080940 - Plums and sloes,"64,496,598",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"29,012",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","3,986,297",9.20,9.20,2,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","4,102,944",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,"16,138",8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"16,849,951",7.20,7.20,5,,,,South Africa
081110 - Strawberries,,17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","174,322",14.67,14.67,7,1,,,South Africa
081190 - Other,"5,119,307",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,,8.10,8.10,6,,,,South Africa
081310 - Apricots,"548,617",5.60,5.60,1,,,,South Africa
081320 - Prunes,,9.60,9.60,1,,,,South Africa
081330 - Apples,"45,457",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"2,624,846",3.28,3.28,5,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"207,783",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","234,982",1.60,1.60,1,,,,South Africa
,2008,"1,754,146,072",7.06,7.06,117,24,,,South Africa
080111 -- Desiccated,,0.00,0.00,1,,,,South Africa
080119 -- Other,"12,554",0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,"3,999",0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,,1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,,3.20,3.20,1,,,,South Africa
080231 -- In shell,,4.00,4.00,1,,,,South Africa
080232 -- Shelled,,5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,"161,893",1.60,1.60,1,,,,South Africa
080260 - Macadamia nuts,"19,797,517",2.00,2.00,1,,,,South Africa
080290 - Other,"3,372,923",1.33,1.33,3,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.","103,109",16.00,16.00,3,1,,,South Africa
080410 - Dates,"3,160,127",7.70,7.70,1,,,,South Africa
080420 - Figs,"18,896",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"4,710,924",5.80,5.80,1,,,,South Africa
080440 - Avocados,"98,006,826",4.37,4.37,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","7,556,714",0.00,0.00,1,,,,South Africa
080510 - Oranges,"364,331,373",14.67,14.67,2,1,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","73,369,685",,,5,5,,,South Africa
"080540 - Grapefruit, including pomelos","89,360,076",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","92,769,473",12.80,12.80,2,1,,,South Africa
080590 - Other,"790,274",12.80,12.80,1,,,,South Africa
080610 - Fresh,"462,267,756",15.47,15.47,2,1,,,South Africa
080620 - Dried,"33,799,729",2.40,2.40,3,,,,South Africa
080711 -- Watermelons,"989,299",8.80,8.80,1,,,,South Africa
080719 -- Other,"15,201,904",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"158,040",0.00,0.00,1,,,,South Africa
080810 - Apples,"202,356,304",,,2,2,,,South Africa
080820 - Pears and quinces,"140,528,289",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"9,564,024",,,1,1,,,South Africa
080920 - Cherries,"32,138",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","13,360,618",,,2,2,,,South Africa
080940 - Plums and sloes,"84,225,964",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"699,850",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","1,527,125",9.20,9.20,2,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,495,778",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,,8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"23,353,016",7.20,7.20,5,,,,South Africa
081110 - Strawberries,,17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,South Africa
081190 - Other,"3,424,045",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,"112,045",8.10,8.10,6,,,,South Africa
081310 - Apricots,"470,590",5.60,5.60,1,,,,South Africa
081320 - Prunes,,9.60,9.60,1,,,,South Africa
081330 - Apples,"11,763",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"2,365,122",3.28,3.28,5,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"173,640",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","502,670",1.60,1.60,1,,,,South Africa
,2007,"1,566,205,043",6.91,6.91,119,24,,,South Africa
080111 -- Desiccated,,0.00,0.00,1,,,,South Africa
080119 -- Other,,0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,"60,713",0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,"58,561",1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,,3.20,3.20,1,,,,South Africa
080231 -- In shell,,4.00,4.00,1,,,,South Africa
080232 -- Shelled,"8,059",5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,,1.60,1.60,1,,,,South Africa
080260 - Macadamia nuts,"19,333,411",2.00,2.00,1,,,,South Africa
080290 - Other,"6,037,984",1.33,1.33,3,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.","54,436",16.00,16.00,3,1,,,South Africa
080410 - Dates,"3,753,169",7.70,7.70,1,,,,South Africa
080420 - Figs,"20,832",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"7,920,421",5.80,5.80,1,,,,South Africa
080440 - Avocados,"67,581,493",4.37,4.37,1,,,,South Africa
"080450 - Guavas, mangoes and mangosteens","9,112,701",0.00,0.00,1,,,,South Africa
080510 - Oranges,"394,901,311",14.67,14.67,2,1,,,South Africa
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","67,027,893",,,5,5,,,South Africa
"080540 - Grapefruit, including pomelos","82,198,780",1.80,1.80,1,,,,South Africa
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","26,104,064",12.80,12.80,2,1,,,South Africa
080590 - Other,"918,879",12.80,12.80,1,,,,South Africa
080610 - Fresh,"393,355,126",15.47,15.47,2,1,,,South Africa
080620 - Dried,"26,416,799",2.40,2.40,3,,,,South Africa
080711 -- Watermelons,"2,569,071",8.80,8.80,1,,,,South Africa
080719 -- Other,"17,789,254",8.80,8.80,1,,,,South Africa
080720 - Papaws (papayas),"249,267",0.00,0.00,1,,,,South Africa
080810 - Apples,"190,046,495",,,2,2,,,South Africa
080820 - Pears and quinces,"130,850,036",7.20,7.20,3,2,,,South Africa
080910 - Apricots,"6,676,857",,,1,1,,,South Africa
080920 - Cherries,"35,153",,,2,2,,,South Africa
"080930 - Peaches, including nectarines","14,000,754",,,2,2,,,South Africa
080940 - Plums and sloes,"67,860,760",12.00,12.00,2,1,,,South Africa
081010 - Strawberries,"402,420",,,1,1,,,South Africa
"081020 - Raspberries, blackberries, mulberries and loganberries","1,832,578",9.20,9.20,2,,,,South Africa
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,754,870",4.00,4.00,4,,,,South Africa
081050 - Kiwifruit,"29,041",8.53,8.53,1,,,,South Africa
081060 - Durians,,8.80,8.80,1,,,,South Africa
081090 - Other,"16,096,755",6.00,6.00,6,,,,South Africa
081110 - Strawberries,,17.60,17.60,3,1,,,South Africa
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,South Africa
081190 - Other,"7,417,215",12.65,12.65,10,2,,,South Africa
081210 - Cherries,,8.80,8.80,1,,,,South Africa
081290 - Other,"262,300",8.10,8.10,6,,,,South Africa
081310 - Apricots,"334,471",5.60,5.60,1,,,,South Africa
081320 - Prunes,"58,699",9.60,9.60,1,,,,South Africa
081330 - Apples,"101,253",3.20,3.20,1,,,,South Africa
081340 - Other fruit,"2,446,425",2.73,2.73,6,,,,South Africa
081350 - Mixtures of nuts or dried fruits of this Chapter,"484,924",6.86,6.86,7,,,,South Africa
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","41,814",1.60,1.60,1,,,,South Africa
,2006,"1,206,520,431",6.91,6.91,119,24,,,South Africa
080111 -- Dessicated,,0.00,0.00,1,,,,South Africa
080119 -- Other,,0.00,0.00,1,,,,South Africa
080121 -- In shell,,0.00,0.00,1,,,,South Africa
080122 -- Shelled,,0.00,0.00,1,,,,South Africa
080131 -- In shell,,0.00,0.00,1,,,,South Africa
080132 -- Shelled,"193,111",0.00,0.00,1,,,,South Africa
080211 -- In shell,,2.80,2.80,2,,,,South Africa
080212 -- Shelled,,1.75,1.75,2,,,,South Africa
080221 -- In shell,,3.20,3.20,1,,,,South Africa
080222 -- Shelled,,3.20,3.20,1,,,,South Africa
080231 -- In shell,"49,307",4.00,4.00,1,,,,South Africa
080232 -- Shelled,"77,232",5.10,5.10,1,,,,South Africa
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,South Africa
080250 - Pistachios,,1.60,1.60,1,,,,South Africa
080290 - Other,"21,677,369",1.50,1.50,4,,,,South Africa
"080300 Bananas, including plantains, fresh or dried.","156,950",16.00,16.00,3,1,,,South Africa
080410 - Dates,"2,387,310",7.70,7.70,1,,,,South Africa
080420 - Figs,"9,367",6.80,6.80,2,,,,South Africa
080430 - Pineapples,"6,689,284",5.80,5.80,1,,,,South Africa
080440 - Avocados,"64,627,878",4.37,4.37,1,,,,South Africa
