Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","3,155,000",20.00,20.00,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","5,972,000",20.00,20.00,1,,,,China
950699 -- Other,"9,417,000",20.00,20.00,1,,,,China
950710 - Fishing rods,"710,000",20.00,20.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","138,000",20.00,20.00,1,,,,China
950730 - Fishing reels,"616,000",20.00,20.00,1,,,,China
950790 - Other,"428,000",20.00,20.00,1,,,,China
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,China
950890 - Other,"65,000",5.00,5.00,4,,,,China
,2006,"151,239,000",18.49,18.49,53,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","1,608,000",20.00,20.00,1,,,,China
"950210 - Dolls, whether or not dressed","20,775,000",20.00,20.00,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","116,000",20.00,20.00,1,,,,China
950299 -- Other,"528,000",20.00,20.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","468,000",20.00,20.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,123,000",20.00,20.00,1,,,,China
950330 - Other construction sets and constructional toys,"1,219,000",20.00,20.00,1,,,,China
950341 -- Stuffed,"8,334,000",20.00,20.00,1,,,,China
950349 -- Other,"12,243,000",20.00,20.00,1,,,,China
950350 - Toy musical instruments and apparatus,"1,728,000",20.00,20.00,1,,,,China
950360 - Puzzles,"436,000",20.00,20.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","7,311,000",20.00,20.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","22,990,000",20.00,20.00,3,,,,China
950390 - Other,"34,392,000",20.00,20.00,1,,,,China
950410 - Video games of a kind used with a television receiver,"3,702,000",20.00,20.00,3,,,,China
950420 - Articles and accessories for billiards,"10,000",20.00,20.00,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","12,000",20.00,20.00,1,,,,China
950440 - Playing cards,"401,000",20.00,20.00,1,,,,China
950490 - Other,"2,707,000",10.00,10.00,2,,,,China
950510 - Articles for Christmas festivities,"10,365,000",20.00,20.00,1,,,,China
950590 - Other,"1,817,000",20.00,20.00,1,,,,China
950611 -- Skis,,20.00,20.00,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,China
950619 -- Other,,20.00,20.00,1,,,,China
950621 -- Sailboards,"7,000",20.00,20.00,1,,,,China
950629 -- Other,"325,000",20.00,20.00,1,,,,China
"950631 -- Clubs, complete","23,000",20.00,20.00,1,,,,China
950632 -- Balls,"13,000",20.00,20.00,1,,,,China
950639 -- Other,"19,000",20.00,20.00,1,,,,China
950640 - Articles and equipment for table-tennis,"187,000",20.00,20.00,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","1,313,000",20.00,20.00,1,,,,China
950659 -- Other,"122,000",20.00,20.00,1,,,,China
950661 -- Lawn-tennis balls,"507,000",20.00,20.00,1,,,,China
950662 -- Inflatable,"2,986,000",20.00,20.00,1,,,,China
950669 -- Other,"652,000",20.00,20.00,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","3,855,000",20.00,20.00,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","2,909,000",20.00,20.00,1,,,,China
950699 -- Other,"4,481,000",20.00,20.00,1,,,,China
950710 - Fishing rods,"541,000",20.00,20.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","102,000",20.00,20.00,1,,,,China
950730 - Fishing reels,"393,000",20.00,20.00,1,,,,China
950790 - Other,"508,000",20.00,20.00,1,,,,China
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,China
950890 - Other,"11,000",5.00,5.00,4,,,,China
,2005,"96,224,000",18.49,18.49,53,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","696,000",20.00,20.00,1,,,,China
"950210 - Dolls, whether or not dressed","14,489,000",20.00,20.00,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","88,000",20.00,20.00,1,,,,China
950299 -- Other,"251,000",20.00,20.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","426,000",20.00,20.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","3,757,000",20.00,20.00,1,,,,China
950330 - Other construction sets and constructional toys,"1,043,000",20.00,20.00,1,,,,China
950341 -- Stuffed,"13,038,000",20.00,20.00,1,,,,China
950349 -- Other,"6,349,000",20.00,20.00,1,,,,China
950350 - Toy musical instruments and apparatus,"811,000",20.00,20.00,1,,,,China
950360 - Puzzles,"175,000",20.00,20.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","4,511,000",20.00,20.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","7,060,000",20.00,20.00,3,,,,China
950390 - Other,"21,259,000",20.00,20.00,1,,,,China
950410 - Video games of a kind used with a television receiver,"1,928,000",20.00,20.00,3,,,,China
950420 - Articles and accessories for billiards,"10,000",20.00,20.00,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,20.00,20.00,1,,,,China
950440 - Playing cards,"112,000",20.00,20.00,1,,,,China
950490 - Other,"3,434,000",10.00,10.00,2,,,,China
950510 - Articles for Christmas festivities,"6,381,000",20.00,20.00,1,,,,China
950590 - Other,"1,123,000",20.00,20.00,1,,,,China
950611 -- Skis,,20.00,20.00,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,China
950619 -- Other,"8,000",20.00,20.00,1,,,,China
950621 -- Sailboards,,20.00,20.00,1,,,,China
950629 -- Other,"285,000",20.00,20.00,1,,,,China
"950631 -- Clubs, complete","36,000",20.00,20.00,1,,,,China
950632 -- Balls,"3,000",20.00,20.00,1,,,,China
950639 -- Other,"32,000",20.00,20.00,1,,,,China
950640 - Articles and equipment for table-tennis,"128,000",20.00,20.00,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","1,229,000",20.00,20.00,1,,,,China
950659 -- Other,"250,000",20.00,20.00,1,,,,China
950661 -- Lawn-tennis balls,"95,000",20.00,20.00,1,,,,China
950662 -- Inflatable,"2,774,000",20.00,20.00,1,,,,China
950669 -- Other,"115,000",20.00,20.00,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","635,000",20.00,20.00,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,275,000",20.00,20.00,1,,,,China
950699 -- Other,"1,539,000",20.00,20.00,1,,,,China
950710 - Fishing rods,"397,000",20.00,20.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","23,000",20.00,20.00,1,,,,China
950730 - Fishing reels,"261,000",20.00,20.00,1,,,,China
950790 - Other,"182,000",20.00,20.00,1,,,,China
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,China
950890 - Other,"16,000",5.00,5.00,4,,,,China
,2004,"67,000,000",20.00,20.00,49,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","517,000",20.00,20.00,1,,,,China
"950210 - Dolls, whether or not dressed","12,270,000",20.00,20.00,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","135,000",20.00,20.00,1,,,,China
950299 -- Other,"81,000",20.00,20.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","274,000",20.00,20.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,211,000",20.00,20.00,1,,,,China
950330 - Other construction sets and constructional toys,"178,000",20.00,20.00,1,,,,China
950341 -- Stuffed,"5,845,000",20.00,20.00,1,,,,China
950349 -- Other,"8,042,000",20.00,20.00,1,,,,China
950350 - Toy musical instruments and apparatus,"773,000",20.00,20.00,1,,,,China
950360 - Puzzles,"35,000",20.00,20.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","2,429,000",20.00,20.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","5,140,000",20.00,20.00,3,,,,China
950390 - Other,"15,551,000",20.00,20.00,1,,,,China
950410 - Video games of a kind used with a television receiver,"447,000",20.00,20.00,3,,,,China
950420 - Articles and accessories for billiards,"1,000",20.00,20.00,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,20.00,20.00,1,,,,China
950440 - Playing cards,"120,000",20.00,20.00,1,,,,China
950490 - Other,"3,357,000",20.00,20.00,1,,,,China
950510 - Articles for Christmas festivities,"4,913,000",20.00,20.00,1,,,,China
950590 - Other,"573,000",20.00,20.00,1,,,,China
950611 -- Skis,,20.00,20.00,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,China
950619 -- Other,,20.00,20.00,1,,,,China
950621 -- Sailboards,,20.00,20.00,1,,,,China
950629 -- Other,"186,000",20.00,20.00,1,,,,China
"950631 -- Clubs, complete","7,000",20.00,20.00,1,,,,China
950632 -- Balls,"9,000",20.00,20.00,1,,,,China
950639 -- Other,"20,000",20.00,20.00,1,,,,China
950640 - Articles and equipment for table-tennis,"57,000",20.00,20.00,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","804,000",20.00,20.00,1,,,,China
950659 -- Other,"140,000",20.00,20.00,1,,,,China
950661 -- Lawn-tennis balls,"92,000",20.00,20.00,1,,,,China
950662 -- Inflatable,"1,149,000",20.00,20.00,1,,,,China
950669 -- Other,"67,000",20.00,20.00,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","274,000",20.00,20.00,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","983,000",20.00,20.00,1,,,,China
950699 -- Other,"940,000",20.00,20.00,1,,,,China
950710 - Fishing rods,"159,000",20.00,20.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","4,000",20.00,20.00,1,,,,China
950730 - Fishing reels,"115,000",20.00,20.00,1,,,,China
950790 - Other,"102,000",20.00,20.00,1,,,,China
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,China
950890 - Other,,20.00,20.00,1,,,,China
,2003,"31,862,000",20.92,20.92,49,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","114,000",20.00,20.00,1,,,,China
"950210 - Dolls, whether or not dressed","5,220,000",20.00,20.00,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","101,000",20.00,20.00,1,,,,China
950299 -- Other,"93,000",20.00,20.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","125,000",20.00,20.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","726,000",20.00,20.00,1,,,,China
950330 - Other construction sets and constructional toys,"204,000",20.00,20.00,1,,,,China
950341 -- Stuffed,"785,000",20.00,20.00,1,,,,China
950349 -- Other,"2,017,000",20.00,20.00,1,,,,China
950350 - Toy musical instruments and apparatus,"353,000",20.00,20.00,1,,,,China
950360 - Puzzles,"46,000",20.00,20.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","2,025,000",20.00,20.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","3,065,000",20.00,20.00,3,,,,China
950390 - Other,"9,856,000",21.50,21.50,1,,,,China
950410 - Video games of a kind used with a television receiver,"527,000",20.00,20.00,3,,,,China
950420 - Articles and accessories for billiards,,21.50,21.50,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,21.50,21.50,1,,,,China
950440 - Playing cards,"105,000",21.50,21.50,1,,,,China
950490 - Other,"311,000",21.50,21.50,1,,,,China
950510 - Articles for Christmas festivities,"2,603,000",21.50,21.50,1,,,,China
950590 - Other,"331,000",21.50,21.50,1,,,,China
950611 -- Skis,,21.50,21.50,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,21.50,21.50,1,,,,China
950619 -- Other,,21.50,21.50,1,,,,China
950621 -- Sailboards,,21.50,21.50,1,,,,China
950629 -- Other,"178,000",21.50,21.50,1,,,,China
"950631 -- Clubs, complete",,21.50,21.50,1,,,,China
950632 -- Balls,,21.50,21.50,1,,,,China
950639 -- Other,"2,000",21.50,21.50,1,,,,China
950640 - Articles and equipment for table-tennis,"61,000",21.50,21.50,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","839,000",21.50,21.50,1,,,,China
950659 -- Other,"117,000",21.50,21.50,1,,,,China
950661 -- Lawn-tennis balls,"40,000",21.50,21.50,1,,,,China
950662 -- Inflatable,"276,000",21.50,21.50,1,,,,China
950669 -- Other,"40,000",21.50,21.50,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","241,000",21.50,21.50,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","379,000",21.50,21.50,1,,,,China
950699 -- Other,"800,000",21.50,21.50,1,,,,China
950710 - Fishing rods,"137,000",21.50,21.50,1,,,,China
"950720 - Fish-hooks, whether or not snelled","18,000",21.50,21.50,1,,,,China
950730 - Fishing reels,"86,000",21.50,21.50,1,,,,China
950790 - Other,"30,000",21.50,21.50,1,,,,China
950810 - Travelling circuses and travelling menageries,,21.50,21.50,1,,,,China
950890 - Other,"11,000",21.50,21.50,1,,,,China
,2002,"35,139,963",20.92,20.92,49,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","144,071",20.00,20.00,1,,,,China
"950210 - Dolls, whether or not dressed","6,882,996",20.00,20.00,2,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","332,703",20.00,20.00,1,,,,China
950299 -- Other,"35,238",20.00,20.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","170,427",20.00,20.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","406,282",20.00,20.00,1,,,,China
950330 - Other construction sets and constructional toys,"104,562",20.00,20.00,1,,,,China
950341 -- Stuffed,"816,850",20.00,20.00,1,,,,China
950349 -- Other,"2,132,720",20.00,20.00,1,,,,China
950350 - Toy musical instruments and apparatus,"520,680",20.00,20.00,1,,,,China
950360 - Puzzles,"34,700",20.00,20.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","1,471,712",20.00,20.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","3,468,556",20.00,20.00,3,,,,China
950390 - Other,"9,563,017",21.50,21.50,1,,,,China
950410 - Video games of a kind used with a television receiver,"829,660",20.00,20.00,3,,,,China
950420 - Articles and accessories for billiards,768,21.50,21.50,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment",,21.50,21.50,1,,,,China
950440 - Playing cards,"148,743",21.50,21.50,1,,,,China
950490 - Other,"252,342",21.50,21.50,1,,,,China
950510 - Articles for Christmas festivities,"3,053,066",21.50,21.50,1,,,,China
950590 - Other,"379,827",21.50,21.50,1,,,,China
950611 -- Skis,,21.50,21.50,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,21.50,21.50,1,,,,China
950619 -- Other,,21.50,21.50,1,,,,China
950621 -- Sailboards,746,21.50,21.50,1,,,,China
950629 -- Other,"138,039",21.50,21.50,1,,,,China
"950631 -- Clubs, complete","1,753",21.50,21.50,1,,,,China
950632 -- Balls,"1,073",21.50,21.50,1,,,,China
950639 -- Other,"4,232",21.50,21.50,1,,,,China
950640 - Articles and equipment for table-tennis,"147,447",21.50,21.50,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","1,584,420",21.50,21.50,1,,,,China
950659 -- Other,"64,053",21.50,21.50,1,,,,China
950661 -- Lawn-tennis balls,"64,099",21.50,21.50,1,,,,China
950662 -- Inflatable,"647,212",21.50,21.50,1,,,,China
950669 -- Other,"88,724",21.50,21.50,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","385,375",21.50,21.50,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","394,637",21.50,21.50,1,,,,China
950699 -- Other,"606,697",21.50,21.50,1,,,,China
950710 - Fishing rods,"169,721",21.50,21.50,1,,,,China
"950720 - Fish-hooks, whether or not snelled","2,289",21.50,21.50,1,,,,China
950730 - Fishing reels,"66,081",21.50,21.50,1,,,,China
950790 - Other,"17,110",21.50,21.50,1,,,,China
950810 - Travelling circuses and travelling menageries,,21.50,21.50,1,,,,China
950890 - Other,"7,335",21.50,21.50,1,,,,China
,2001,"53,376,536",22.50,22.50,48,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","907,103",22.50,22.50,1,,,,China
"950210 - Dolls, whether or not dressed","8,380,749",22.50,22.50,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","345,320",22.50,22.50,1,,,,China
950299 - - Other,"251,475",22.50,22.50,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","189,981",22.50,22.50,1,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","369,122",22.50,22.50,1,,,,China
950330 - Other construction sets and constructional toys,"91,855",22.50,22.50,1,,,,China
950341 - - Stuffed,"6,018,368",22.50,22.50,1,,,,China
950349 - - Other,"3,073,308",22.50,22.50,1,,,,China
950350 - Toy musical instruments and apparatus,"673,215",22.50,22.50,1,,,,China
950360 - Puzzles,"56,269",22.50,22.50,1,,,,China
"950370 - Other toys, put up in sets or outfits","1,772,575",22.50,22.50,1,,,,China
"950380 - Other toys and models, incorporating a motor","2,893,031",22.50,22.50,2,,,,China
950390 - Other,"15,524,483",22.50,22.50,2,,,,China
950410 - Video games of a kind used with a television receiver,"616,081",22.50,22.50,3,,,,China
950420 - Articles and accessories for billiards,559,22.50,22.50,1,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,22.50,22.50,1,,,,China
950440 - Playing cards,"121,619",22.50,22.50,1,,,,China
950490 - Other,"725,389",22.50,22.50,1,,,,China
950510 - Articles for Christmas festivities,"5,171,443",22.50,22.50,1,,,,China
950590 - Other,"352,822",22.50,22.50,1,,,,China
950611 - - Skis,,22.50,22.50,1,,,,China
950612 - - Ski-fastenings (ski-bindings),,22.50,22.50,1,,,,China
950619 - - Other,119,22.50,22.50,1,,,,China
950621 - - Sailboards,"22,932",22.50,22.50,1,,,,China
950629 - - Other,"157,725",22.50,22.50,1,,,,China
"950631 - - Clubs, complete","2,161",22.50,22.50,1,,,,China
950632 - - Balls,"4,449",22.50,22.50,1,,,,China
950639 - - Other,"44,933",22.50,22.50,1,,,,China
950640 - Articles and equipment for table-tennis,"137,544",22.50,22.50,1,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","2,038,446",22.50,22.50,1,,,,China
950659 - - Other,"153,976",22.50,22.50,1,,,,China
950661 - - Lawn-tennis balls,"85,213",22.50,22.50,1,,,,China
950662 - - Inflatable,"292,651",22.50,22.50,1,,,,China
950669 - - Other,"128,320",22.50,22.50,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","769,316",22.50,22.50,1,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","498,590",22.50,22.50,1,,,,China
950699 - - Other,"1,044,006",22.50,22.50,1,,,,China
950710 - Fishing rods,"325,286",22.50,22.50,1,,,,China
"950720 - Fish-hooks, whether or not snelled","3,420",22.50,22.50,1,,,,China
950730 - Fishing reels,"85,555",22.50,22.50,1,,,,China
950790 - Other,"34,001",22.50,22.50,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","13,126",22.50,22.50,1,,,,China
,2000,"64,896,328",23.00,23.00,48,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","5,229,826",23.00,23.00,1,,,,China
"950210 - Dolls, whether or not dressed","8,129,101",23.00,23.00,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","405,253",23.00,23.00,1,,,,China
950299 - - Other,"245,023",23.00,23.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","197,640",23.00,23.00,1,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","1,326,366",23.00,23.00,1,,,,China
950330 - Other construction sets and constructional toys,"81,952",23.00,23.00,1,,,,China
950341 - - Stuffed,"5,499,924",23.00,23.00,1,,,,China
950349 - - Other,"8,556,912",23.00,23.00,1,,,,China
950350 - Toy musical instruments and apparatus,"468,254",23.00,23.00,1,,,,China
950360 - Puzzles,"96,827",23.00,23.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","1,498,218",23.00,23.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","2,935,288",23.00,23.00,2,,,,China
950390 - Other,"16,371,018",23.00,23.00,2,,,,China
950410 - Video games of a kind used with a television receiver,"494,790",23.00,23.00,3,,,,China
950420 - Articles and accessories for billiards,"1,517",23.00,23.00,1,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",,23.00,23.00,1,,,,China
950440 - Playing cards,"65,286",23.00,23.00,1,,,,China
950490 - Other,"450,112",23.00,23.00,1,,,,China
950510 - Articles for Christmas festivities,"5,963,211",23.00,23.00,1,,,,China
950590 - Other,"540,031",23.00,23.00,1,,,,China
950611 - - Skis,,23.00,23.00,1,,,,China
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,China
950619 - - Other,564,23.00,23.00,1,,,,China
950621 - - Sailboards,,23.00,23.00,1,,,,China
950629 - - Other,"180,295",23.00,23.00,1,,,,China
"950631 - - Clubs, complete","10,223",23.00,23.00,1,,,,China
950632 - - Balls,"16,906",23.00,23.00,1,,,,China
950639 - - Other,"10,295",23.00,23.00,1,,,,China
950640 - Articles and equipment for table-tennis,"148,995",23.00,23.00,1,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","1,552,804",23.00,23.00,1,,,,China
950659 - - Other,"99,854",23.00,23.00,1,,,,China
950661 - - Lawn-tennis balls,"44,646",23.00,23.00,1,,,,China
950662 - - Inflatable,"143,008",23.00,23.00,1,,,,China
950669 - - Other,"322,493",23.00,23.00,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","389,961",23.00,23.00,1,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,325,126",23.00,23.00,1,,,,China
950699 - - Other,"1,719,308",23.00,23.00,1,,,,China
950710 - Fishing rods,"197,728",23.00,23.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","7,122",23.00,23.00,1,,,,China
950730 - Fishing reels,"103,816",23.00,23.00,1,,,,China
950790 - Other,"41,244",23.00,23.00,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","25,391",23.00,23.00,1,,,,China
,1999,"55,818,262",23.00,23.00,48,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","149,158",23.00,23.00,1,,,,China
"950210 - Dolls, whether or not dressed","6,983,669",23.00,23.00,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","283,772",23.00,23.00,1,,,,China
950299 - - Other,"177,189",23.00,23.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","53,331",23.00,23.00,1,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","532,007",23.00,23.00,1,,,,China
950330 - Other construction sets and constructional toys,"304,014",23.00,23.00,1,,,,China
950341 - - Stuffed,"15,690,817",23.00,23.00,1,,,,China
950349 - - Other,"1,873,519",23.00,23.00,1,,,,China
950350 - Toy musical instruments and apparatus,"409,507",23.00,23.00,1,,,,China
950360 - Puzzles,"312,564",23.00,23.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","1,703,595",23.00,23.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","4,084,816",23.00,23.00,2,,,,China
950390 - Other,"11,644,625",23.00,23.00,2,,,,China
950410 - Video games of a kind used with a television receiver,"295,675",23.00,23.00,3,,,,China
950420 - Articles and accessories for billiards,650,23.00,23.00,1,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","363,281",23.00,23.00,1,,,,China
950440 - Playing cards,"95,987",23.00,23.00,1,,,,China
950490 - Other,"340,974",23.00,23.00,1,,,,China
950510 - Articles for Christmas festivities,"5,234,761",23.00,23.00,1,,,,China
950590 - Other,"766,465",23.00,23.00,1,,,,China
950611 - - Skis,,23.00,23.00,1,,,,China
950612 - - Ski-fastenings (ski-bindings),,23.00,23.00,1,,,,China
950619 - - Other,"16,317",23.00,23.00,1,,,,China
950621 - - Sailboards,"2,044",23.00,23.00,1,,,,China
950629 - - Other,"160,054",23.00,23.00,1,,,,China
"950631 - - Clubs, complete","5,791",23.00,23.00,1,,,,China
950632 - - Balls,"30,072",23.00,23.00,1,,,,China
950639 - - Other,"11,340",23.00,23.00,1,,,,China
950640 - Articles and equipment for table-tennis,"55,790",23.00,23.00,1,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","903,588",23.00,23.00,1,,,,China
950659 - - Other,"75,950",23.00,23.00,1,,,,China
950661 - - Lawn-tennis balls,"34,149",23.00,23.00,1,,,,China
950662 - - Inflatable,"105,302",23.00,23.00,1,,,,China
950669 - - Other,"116,727",23.00,23.00,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","40,029",23.00,23.00,1,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,323,861",23.00,23.00,1,,,,China
950699 - - Other,"1,165,461",23.00,23.00,1,,,,China
950710 - Fishing rods,"244,191",23.00,23.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","10,713",23.00,23.00,1,,,,China
950730 - Fishing reels,"115,046",23.00,23.00,1,,,,China
950790 - Other,"100,411",23.00,23.00,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","1,050",23.00,23.00,1,,,,China
,1998,"86,506,182",23.00,23.00,48,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","356,606",23.00,23.00,1,,,,China
"950210 - Dolls, whether or not dressed","6,287,025",23.00,23.00,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","478,052",23.00,23.00,1,,,,China
950299 - - Other,"831,408",23.00,23.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","108,433",23.00,23.00,1,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","141,699",23.00,23.00,1,,,,China
950330 - Other construction sets and constructional toys,"219,515",23.00,23.00,1,,,,China
950341 - - Stuffed,"31,684,177",23.00,23.00,1,,,,China
950349 - - Other,"4,346,436",23.00,23.00,1,,,,China
950350 - Toy musical instruments and apparatus,"513,091",23.00,23.00,1,,,,China
950360 - Puzzles,"232,575",23.00,23.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","733,703",23.00,23.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","5,884,073",23.00,23.00,2,,,,China
950390 - Other,"15,308,547",23.00,23.00,2,,,,China
950410 - Video games of a kind used with a television receiver,"361,194",23.00,23.00,3,,,,China
950420 - Articles and accessories for billiards,"2,758",23.00,23.00,1,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","105,785",23.00,23.00,1,,,,China
