Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"853720 - For a voltage exceeding 1,000 V","3,539,627",2.10,2.10,2,,,,Japan
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","3,268,197",2.20,2.20,1,,,,Japan
853890 - Other,"164,338,185",1.23,1.23,4,,,,Japan
853910 - Sealed beam lamp units,"2,907,081",2.70,2.70,1,,,,Japan
853921 -- Tungsten halogen,"24,890,351",2.70,2.70,3,,,,Japan
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","521,788",2.70,2.70,2,,,,Japan
853929 -- Other,"13,616,382",2.70,2.70,3,,,,Japan
"853931 -- Fluorescent, hot cathode","9,553,288",2.70,2.70,2,,,,Japan
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"19,895,787",2.70,2.70,2,,,,Japan
853939 -- Other,"14,320,772",2.70,2.70,1,,,,Japan
853941 -- Arc-lamps,"6,746,222",2.70,2.70,1,,,,Japan
853949 -- Other,"14,227,328",2.70,2.70,1,,,,Japan
853990 - Parts,"12,058,424",2.70,2.70,2,,,,Japan
854011 -- Colour,"104,794",14.00,14.00,1,,,,Japan
854012 -- Monochrome,"26,787",7.50,7.50,1,,,,Japan
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"46,161,416",2.70,2.70,2,,,,Japan
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","4,501,452",2.60,2.60,1,,,,Japan
854060 - Other cathode-ray tubes,"976,221",2.60,2.60,1,,,,Japan
854071 -- Magnetrons,"5,728,263",2.70,2.70,1,,,,Japan
854079 -- Other,"4,735,334",2.70,2.70,1,,,,Japan
854081 -- Receiver or amplifier valves and tubes,"821,183",2.70,2.70,1,,,,Japan
854089 -- Other,"4,861,950",2.70,2.70,1,,,,Japan
854091 -- Of cathode-ray tubes,"3,943,997",2.70,2.70,1,,,,Japan
854099 -- Other,"1,903,123",2.70,2.70,1,,,,Japan
"854110 - Diodes, other than photosensitive or light emitting diodes","38,474,397",0.00,0.00,1,,,,Japan
854121 -- With a dissipation rate of less than 1 W,"19,355,005",0.00,0.00,1,,,,Japan
854129 -- Other,"125,474,977",0.00,0.00,1,,,,Japan
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","5,056,125",0.00,0.00,1,,,,Japan
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","595,336,469",0.00,0.00,2,,,,Japan
854150 - Other semiconductor devices,"8,442,413",0.00,0.00,1,,,,Japan
854160 -Mounted piezo-electric crystals,"140,977,379",0.00,0.00,1,,,,Japan
854190 - Parts,"14,945,167",0.00,0.00,1,,,,Japan
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","851,698,970",0.00,0.00,2,,,,Japan
854232 -- Memories,"188,895,834",0.00,0.00,9,,,,Japan
854233 -- Amplifiers,"20,157,121",0.00,0.00,1,,,,Japan
854239 -- Other,"431,642,220",0.00,0.00,2,,,,Japan
854290 - Parts,"57,526,814",0.00,0.00,1,,,,Japan
854310 - Particle accelerators,,4.00,4.00,1,,,,Japan
854320 - Signal generators,"4,544,803",3.70,3.70,1,,,,Japan
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis","1,483,779",3.70,3.70,1,,,,Japan
854370 - Other machines and apparatus,"197,670,126",2.96,2.96,5,,,,Japan
854390 - Parts,"32,084,136",3.70,3.70,1,,,,Japan
854411 -- Of copper,"11,941,830",3.70,3.70,2,,,,Japan
854419 -- Other,"1,474,943",3.70,3.70,1,,,,Japan
854420 - Co-axial cable and other co-axial electric conductors,"8,073,094",3.70,3.70,1,,,,Japan
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","39,266,189",3.70,3.70,1,,,,Japan
854442 -- Fitted with connectors,"70,160,821",1.65,1.65,2,,,,Japan
854449 -- Other,"47,348,607",2.96,2.96,5,,,,Japan
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","1,905,713",3.70,3.70,2,,,,Japan
854470 - Optical fibre cables,"32,463,373",0.00,0.00,1,,,,Japan
854511 -- Of a kind used for furnaces,"34,476,118",2.70,2.70,1,,,,Japan
854519 -- Other,"3,044,882",2.70,2.70,1,,,,Japan
854520 - Brushes,"3,495,488",2.70,2.70,1,,,,Japan
854590 - Other,"5,671,548",2.20,2.20,2,,,,Japan
854610 - Of glass,"107,378",3.70,3.70,1,,,,Japan
854620 - Of ceramics,"1,081,388",4.70,4.70,1,,,,Japan
854690 - Other,"6,304,573",3.70,3.70,2,,,,Japan
854710 - Insulating fittings of ceramics,"15,791,401",4.70,4.70,1,,,,Japan
854720 - Insulating fittings of plastics,"40,872,663",3.70,3.70,1,,,,Japan
854790 - Other,"1,048,581",3.70,3.70,1,,,,Japan
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","1,761",1.98,1.98,5,,,,Japan
854890 - Other,"85,384,806",1.35,1.35,2,,,,Japan
,2011,"17,043,242,914",3.09,3.09,501,,,,Japan
850110 - Motors of an output not exceeding 37.5 W,"109,002,244",3.20,3.20,4,,,,Japan
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"7,437,776",2.70,2.70,1,,,,Japan
850131 -- Of an output not exceeding 750 W,"112,662,119",2.70,2.70,1,,,,Japan
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"10,848,803",2.70,2.70,1,,,,Japan
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"299,433",2.70,2.70,1,,,,Japan
850134 -- Of an output exceeding 375 kW,"11,568",2.70,2.70,1,,,,Japan
"850140 - Other AC motors, single-phase","25,679,059",2.70,2.70,2,,,,Japan
850151 -- Of an output not exceeding 750 W,"26,154,914",2.70,2.70,1,,,,Japan
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"42,807,229",2.70,2.70,3,,,,Japan
850153 -- Of an output exceeding 75 kW,"6,695,325",2.70,2.70,4,,,,Japan
850161 -- Of an output not exceeding 75 kVA,"1,991,145",2.70,2.70,2,,,,Japan
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"2,127,408",2.70,2.70,1,,,,Japan
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"210,470",2.70,2.70,1,,,,Japan
850164 -- Of an output exceeding 750 kVA,"3,381,446",2.70,2.70,1,,,,Japan
850211 -- Of an output not exceeding 75 kVA,"2,489,467",2.70,2.70,2,,,,Japan
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"5,082,972",2.70,2.70,1,,,,Japan
850213 -- Of an output exceeding 375 kVA,"3,800,536",2.70,2.70,3,,,,Japan
850220 - Generating sets with spark-ignition internal combustion piston engines,"41,593,224",2.70,2.70,4,,,,Japan
850231 -- Wind-powered,"228,900",2.70,2.70,1,,,,Japan
850239 -- Other,"398,570,024",2.70,2.70,2,,,,Japan
850240 - Electric rotary converters,"306,435",2.70,2.70,1,,,,Japan
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"149,410,445",2.70,2.70,3,,,,Japan
850410 - Ballasts for discharge lamps or tubes,"71,167,726",3.70,3.70,2,,,,Japan
850421 -- Having a power handling capacity not exceeding 650 kVA,"170,019",3.70,3.70,1,,,,Japan
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","751,193",3.70,3.70,2,,,,Japan
"850423 -- Having a power handling capacity exceeding 10,000 kVA","4,176",3.70,3.70,1,,,,Japan
850431 -- Having a power handling capacity not exceeding 1 kVA,"8,192,755",3.70,3.70,3,,,,Japan
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"1,663,621",3.70,3.70,1,,,,Japan
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"7,852,550",3.70,3.70,1,,,,Japan
850434 -- Having a power handling capacity exceeding 500 kVA,"891,743",3.70,3.70,1,,,,Japan
850440 - Static converters,"265,834,500",2.75,2.75,6,,,,Japan
850450 - Other inductors,"130,824,823",1.85,1.85,2,,,,Japan
850490 - Parts,"23,086,181",1.32,1.32,5,,,,Japan
850511 -- Of metal,"21,841,802",2.20,2.20,1,,,,Japan
850519 -- Other,"32,064,943",2.20,2.20,2,,,,Japan
"850520 - Electro-magnetic couplings, clutches and brakes","42,736,210",2.20,2.20,1,,,,Japan
"850590 - Other, including parts","50,047,509",1.93,1.93,3,,,,Japan
850610 - Manganese dioxide,"10,781,040",4.70,4.70,4,,,,Japan
850630 - Mercuric oxide,"9,493",4.70,4.70,1,,,,Japan
850640 - Silver oxide,"8,554,146",4.70,4.70,1,,,,Japan
850650 - Lithium,"59,439,458",4.70,4.70,3,,,,Japan
850660 - Air-zinc,"821,433",4.70,4.70,1,,,,Japan
850680 - Other primary cells and primary batteries,"1,323,736",2.35,2.35,2,,,,Japan
850690 - Parts,"2,378,747",4.70,4.70,1,,,,Japan
"850710 - Lead-acid, of a kind used for starting piston engines","101,376,325",3.70,3.70,2,,,,Japan
850720 - Other lead-acid accumulators,"1,671,945",3.70,3.70,2,,,,Japan
850730 - Nickel-cadmium,"20,468,622",2.60,2.60,2,,,,Japan
850740 - Nickel-iron,"551,872",2.70,2.70,1,,,,Japan
850780 - Other accumulators,"514,320,781",2.70,2.70,3,,,,Japan
850790 - Parts,"16,827,345",2.70,2.70,2,,,,Japan
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","262,643",2.20,2.20,1,,,,Japan
850819 -- Other,"53,564",1.70,1.70,1,,,,Japan
850860 - Other vacuum cleaners,"142,095",1.70,1.70,1,,,,Japan
850870 - Parts,"61,429",1.70,1.70,1,,,,Japan
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"87,348",2.20,2.20,1,,,,Japan
850980 - Other appliances,"2,408,174",2.20,2.20,1,,,,Japan
850990 - Parts,"159,662",2.20,2.20,1,,,,Japan
851010 - Shavers,"2,196,827",2.20,2.20,1,,,,Japan
851020 - Hair clippers,"9,942,123",2.20,2.20,1,,,,Japan
851030 - Hair-removing appliances,"38,141",2.20,2.20,1,,,,Japan
851090 - Parts,"5,871,818",2.20,2.20,1,,,,Japan
851110 - Sparking plugs,"238,704,726",3.20,3.20,1,,,,Japan
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"5,258,823",3.20,3.20,1,,,,Japan
851130 - Distributors; ignition coils,"12,965,172",3.20,3.20,1,,,,Japan
851140 - Starter motors and dual purpose starter-generators,"224,319,074",3.20,3.20,1,,,,Japan
851150 - Other generators,"149,424,421",3.20,3.20,1,,,,Japan
851180 - Other equipment,"111,733,655",3.20,3.20,1,,,,Japan
851190 - Parts,"92,401,169",3.20,3.20,1,,,,Japan
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"6,234,211",2.70,2.70,1,,,,Japan
851220 - Other lighting or visual signalling equipment,"82,430,704",2.70,2.70,1,,,,Japan
851230 - Sound signalling equipment,"4,416,120",2.45,2.45,2,,,,Japan
"851240 - Windscreen wipers, defrosters and demisters","14,820,735",2.70,2.70,1,,,,Japan
851290 - Parts,"73,879,440",2.45,2.45,2,,,,Japan
851310 - Lamps,"1,080,818",5.70,5.70,1,,,,Japan
851390 - Parts,"78,481",5.70,5.70,1,,,,Japan
851410 - Resistance heated furnaces and ovens,"1,677,444",2.20,2.20,2,,,,Japan
851420 - Furnaces and ovens functioning by induction or dielectric loss,"10,786,218",2.20,2.20,2,,,,Japan
851430 - Other furnaces and ovens,"5,266,980",2.20,2.20,1,,,,Japan
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"2,444,074",2.20,2.20,1,,,,Japan
851490 - Parts,"5,955,227",2.20,2.20,1,,,,Japan
851511 -- Soldering irons and guns,"412,951",2.70,2.70,1,,,,Japan
851519 -- Other,"5,709,845",2.70,2.70,1,,,,Japan
851521 -- Fully or partly automatic,"15,866,768",2.70,2.70,1,,,,Japan
851529 -- Other,"8,485,020",2.70,2.70,1,,,,Japan
851531 -- Fully or partly automatic,"25,965,477",2.70,2.70,1,,,,Japan
851539 -- Other,"2,366,289",2.70,2.70,3,,,,Japan
851580 - Other machines and apparatus,"27,999,565",2.70,2.70,2,,,,Japan
851590 - Parts,"30,771,218",2.70,2.70,1,,,,Japan
851610 - Electric instantaneous or storage water heaters and immersion heaters,"578,501",2.70,2.70,2,,,,Japan
851621 -- Storage heating radiators,"4,134",2.70,2.70,1,,,,Japan
851629 -- Other,"2,137,402",2.70,2.70,4,,,,Japan
851631 -- Hair dryers,"18,180",2.70,2.70,1,,,,Japan
851632 -- Other hair-dressing apparatus,"235,234",2.70,2.70,1,,,,Japan
851633 -- Hand-drying apparatus,"1,882,610",2.70,2.70,1,,,,Japan
851640 - Electric smoothing irons,"207,589",2.70,2.70,1,,,,Japan
851650 - Microwave ovens,"111,931",5.00,5.00,1,,,,Japan
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","216,957",2.70,2.70,5,,,,Japan
851671 -- Coffee or tea makers,"37,626",2.70,2.70,1,,,,Japan
851672 -- Toasters,"1,364",2.70,2.70,1,,,,Japan
851679 -- Other,"1,165,689",2.70,2.70,2,,,,Japan
851680 - Electric heating resistors,"16,705,489",2.70,2.70,2,,,,Japan
851690 - Parts,"4,154,285",2.70,2.70,1,,,,Japan
851711 -- Line telephone sets with cordless handsets,"2,574,894",0.00,0.00,1,,,,Japan
851712 -- Telephones for cellular networks or for other wireless networks,"6,056,926",0.00,0.00,1,,,,Japan
851718 -- Other,"2,016,396",0.00,0.00,1,,,,Japan
851761 -- Base stations,"9,473,159",0.00,0.00,1,,,,Japan
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","163,856,997",0.00,0.00,1,,,,Japan
851769 -- Other,"30,370,600",1.86,1.86,5,,,,Japan
851770 - Parts,"173,900,319",2.15,2.15,4,,,,Japan
851810 - Microphones and stands therefor,"21,743,513",1.25,1.25,2,,,,Japan
"851821 -- Single loudspeakers, mounted in their enclosures","908,489",4.50,4.50,1,,,,Japan
"851822 -- Multiple loudspeakers, mounted in the same enclosure","2,802,806",4.50,4.50,1,,,,Japan
851829 -- Other,"3,893,006",1.50,1.50,2,,,,Japan
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","5,630,793",1.00,1.00,2,,,,Japan
851840 - Audio-frequency electric amplifiers,"11,365,457",3.75,3.75,2,,,,Japan
851850 - Electric sound amplifier sets,"4,744,660",2.00,2.00,1,,,,Japan
851890 - Parts,"3,290,396",2.00,2.00,1,,,,Japan
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment","110,358",6.67,6.67,3,,,,Japan
851930 - Turntables (record-decks),"236,111",2.00,2.00,1,,,,Japan
851950 - Telephone answering machines,"2,589",0.00,0.00,1,,,,Japan
"851981 -- Using magnetic, optical or semiconductor media","13,471,734",3.87,3.87,15,,,,Japan
851989 -- Other,"892,105",3.38,3.38,4,,,,Japan
852110 - Magnetic tape-type,"38,317,835",11.00,11.00,2,,,,Japan
852190 - Other,"28,849,423",13.90,13.90,1,,,,Japan
852210 - Pick-up cartridges,"2,157,697",4.00,4.00,1,,,,Japan
852290 - Other,"19,873,918",1.60,1.60,5,,,,Japan
852321 -- Cards incorporating a magnetic stripe,"95,992",3.50,3.50,1,,,,Japan
852329 -- Other,"210,125,128",1.40,1.40,5,,,,Japan
852340 - Optical media,"150,656,592",1.46,1.46,12,,,,Japan
852351 -- Solid-state non-volatile storage devices,"199,058,506",0.88,0.88,4,,,,Japan
852352 -- “Smart cards”,"41,068,719",1.85,1.85,2,,,,Japan
852359 -- Other,"1,565,652",0.88,0.88,4,,,,Japan
852380 - Other,"20,014,761",0.88,0.88,4,,,,Japan
852550 - Transmission apparatus,"8,081,465",3.60,3.60,1,,,,Japan
852560 - Transmission apparatus incorporating reception apparatus,"54,250,722",0.00,0.00,1,,,,Japan
"852580 - Television cameras, digital cameras and video camera recorders","2,935,319,142",5.36,5.36,5,,,,Japan
852610 - Radar apparatus,"16,905,450",3.70,3.70,1,,,,Japan
852691 -- Radio navigational aid apparatus,"110,857,864",3.70,3.70,2,,,,Japan
852692 -- Radio remote control apparatus,"5,246,963",3.70,3.70,1,,,,Japan
852712 -- Pocket-size radio cassette-players,"103,398",12.00,12.00,2,,,,Japan
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"330,600",12.00,12.00,3,,,,Japan
852719 -- Other,"1,819,428",0.00,0.00,1,,,,Japan
852721 -- Combined with sound recording or reproducing apparatus,"19,772,511",12.67,12.67,6,,,,Japan
852729 -- Other,"3,559,776",12.00,12.00,1,,,,Japan
852791 -- Combined with sound recording or reproducing apparatus,"5,299,441",12.00,12.00,5,,,,Japan
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"485,140",4.50,4.50,2,,,,Japan
852799 -- Other,"1,096,757",9.00,9.00,1,,,,Japan
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,590,541",0.00,0.00,1,,,,Japan
852849 -- Other,"6,724,000",14.00,14.00,2,,,,Japan
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"169,736,318",0.00,0.00,1,,,,Japan
852859 -- Other,"130,205,467",14.00,14.00,3,,,,Japan
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,564,803",0.00,0.00,1,,,,Japan
852869 -- Other,"180,449,414",5.33,5.33,3,,,,Japan
852871 -- Not designed to incorporate a video display or screen,"711,688",7.00,7.00,4,,,,Japan
"852872 -- Other, colour","6,020,316",14.00,14.00,6,,,,Japan
"852873 -- Other, black and white or other monochrome","100,238",2.00,2.00,1,,,,Japan
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"38,258,688",3.86,3.86,7,,,,Japan
852990 - Other,"559,608,193",2.67,2.67,6,,,,Japan
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Japan
853080 - Other equipment,"59,341",1.70,1.70,1,,,,Japan
853090 - Parts,"132,240",1.70,1.70,1,,,,Japan
853110 - Burglar or fire alarms and similar apparatus,"12,964,336",2.20,2.20,2,,,,Japan
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"235,586,312",0.00,0.00,3,,,,Japan
853180 - Other apparatus,"11,291,264",1.10,1.10,2,,,,Japan
853190 - Parts,"13,563,718",1.10,1.10,2,,,,Japan
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"951,154",0.00,0.00,1,,,,Japan
853221 -- Tantalum,"6,949,309",0.00,0.00,1,,,,Japan
853222 -- Aluminium electrolytic,"268,187,049",0.00,0.00,1,,,,Japan
"853223 -- Ceramic dielectric, single layer","20,392,828",0.00,0.00,1,,,,Japan
"853224 -- Ceramic dielectric, multilayer","435,015,270",0.00,0.00,1,,,,Japan
853225 -- Dielectric of paper or plastics,"6,034,320",0.00,0.00,1,,,,Japan
853229 -- Other,"25,378,819",0.00,0.00,1,,,,Japan
853230 - Variable or adjustable (pre-set) capacitors,"4,085,631",0.00,0.00,1,,,,Japan
853290 - Parts,"1,605,073",0.00,0.00,1,,,,Japan
"853310 - Fixed carbon resistors, composition or film types","10,504,185",0.00,0.00,1,,,,Japan
853321 -- For a power handling capacity not exceeding 20 W,"70,021,901",0.00,0.00,1,,,,Japan
853329 -- Other,"10,917,192",0.00,0.00,1,,,,Japan
853331 -- For a power handling capacity not exceeding 20 W,"3,439,312",0.00,0.00,1,,,,Japan
853339 -- Other,"1,547,988",0.00,0.00,1,,,,Japan
"853340 - Other variable resistors, including rheostats and potentiometers","143,960,334",0.00,0.00,2,,,,Japan
853390 - Parts,"2,176,128",0.00,0.00,1,,,,Japan
853400 Printed circuits.,"198,732,986",0.00,0.00,3,,,,Japan
853510 - Fuses,"1,846,975",2.70,2.70,1,,,,Japan
853521 -- For a voltage of less than 72.5 kV,"426,787",2.70,2.70,1,,,,Japan
853529 -- Other,"43,249",2.70,2.70,1,,,,Japan
853530 - Isolating switches and make-and-break switches,"2,745,929",2.70,2.70,2,,,,Japan
"853540 - Lightning arresters, voltage limiters and surge suppressors","886,467",2.70,2.70,1,,,,Japan
853590 - Other,"168,709,899",2.70,2.70,1,,,,Japan
853610 - Fuses,"13,472,013",2.30,2.30,3,,,,Japan
853620 - Automatic circuit breakers,"22,218,728",2.30,2.30,2,,,,Japan
853630 - Other apparatus for protecting electrical circuits,"17,937,215",2.30,2.30,3,,,,Japan
853641 -- For a voltage not exceeding 60 V,"120,600,931",2.30,2.30,2,,,,Japan
853649 -- Other,"69,230,313",2.30,2.30,1,,,,Japan
853650 - Other switches,"231,545,224",1.31,1.31,7,,,,Japan
853661 -- Lamp-holders,"1,878,894",2.30,2.30,2,,,,Japan
853669 -- Other,"179,071,752",0.77,0.77,3,,,,Japan
"853670 - Connectors for optical fibres, optical fibre bundles or cables","6,167,924",3.00,3.00,1,,,,Japan
853690 - Other apparatus,"210,084,719",1.15,1.15,4,,,,Japan
"853710 - For a voltage not exceeding 1,000 V","316,495,379",2.10,2.10,3,,,,Japan
"853720 - For a voltage exceeding 1,000 V","5,692,598",2.10,2.10,2,,,,Japan
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","4,389,867",2.20,2.20,1,,,,Japan
853890 - Other,"194,385,283",1.23,1.23,4,,,,Japan
853910 - Sealed beam lamp units,"4,632,395",2.70,2.70,1,,,,Japan
853921 -- Tungsten halogen,"26,386,836",2.70,2.70,3,,,,Japan
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","893,636",2.70,2.70,2,,,,Japan
853929 -- Other,"21,940,245",2.70,2.70,3,,,,Japan
"853931 -- Fluorescent, hot cathode","10,140,052",2.70,2.70,2,,,,Japan
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"25,697,448",2.70,2.70,2,,,,Japan
853939 -- Other,"14,471,594",2.70,2.70,1,,,,Japan
853941 -- Arc-lamps,"10,834,312",2.70,2.70,1,,,,Japan
853949 -- Other,"14,394,199",2.70,2.70,1,,,,Japan
853990 - Parts,"20,613,265",2.70,2.70,2,,,,Japan
854011 -- Colour,"130,347",14.00,14.00,1,,,,Japan
854012 -- Black and white or other monochrome,"27,826",7.50,7.50,1,,,,Japan
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"49,736,772",2.70,2.70,2,,,,Japan
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","4,968,048",2.60,2.60,1,,,,Japan
"854050 - Data/graphic display tubes, black and white or other monochrome","408,455",2.60,2.60,1,,,,Japan
854060 - Other cathode-ray tubes,"548,044",2.60,2.60,1,,,,Japan
854071 -- Magnetrons,"9,232,398",2.70,2.70,1,,,,Japan
854072 -- Klystrons,"661,325",2.70,2.70,1,,,,Japan
854079 -- Other,"548,197",2.70,2.70,1,,,,Japan
854081 -- Receiver or amplifier valves and tubes,"407,828",2.70,2.70,1,,,,Japan
854089 -- Other,"6,753,873",2.70,2.70,1,,,,Japan
854091 -- Of cathode-ray tubes,"3,593,740",2.70,2.70,1,,,,Japan
854099 -- Other,"3,152,560",2.70,2.70,1,,,,Japan
"854110 - Diodes, other than photosensitive or light emitting diodes","46,487,998",0.00,0.00,1,,,,Japan
854121 -- With a dissipation rate of less than 1 W,"17,626,311",0.00,0.00,1,,,,Japan
854129 -- Other,"149,956,847",0.00,0.00,1,,,,Japan
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","9,129,209",0.00,0.00,1,,,,Japan
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","1,471,334,131",0.00,0.00,2,,,,Japan
854150 - Other semiconductor devices,"5,473,873",0.00,0.00,1,,,,Japan
854160 - Mounted piezo-electric crystals,"232,198,908",0.00,0.00,1,,,,Japan
854190 - Parts,"16,101,918",0.00,0.00,1,,,,Japan
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","1,096,211,804",0.00,0.00,2,,,,Japan
854232 -- Memories,"274,517,350",0.00,0.00,9,,,,Japan
854233 -- Amplifiers,"25,635,002",0.00,0.00,1,,,,Japan
854239 -- Other,"578,815,496",0.00,0.00,2,,,,Japan
854290 - Parts,"57,242,840",0.00,0.00,1,,,,Japan
854310 - Particle accelerators,"37,083",4.00,4.00,1,,,,Japan
854320 - Signal generators,"4,238,779",3.70,3.70,1,,,,Japan
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","214,215",3.70,3.70,1,,,,Japan
854370 - Other machines and apparatus,"232,488,875",2.96,2.96,5,,,,Japan
854390 - Parts,"52,725,508",3.70,3.70,1,,,,Japan
854411 -- Of copper,"10,586,661",3.70,3.70,2,,,,Japan
854419 -- Other,"1,862,997",3.70,3.70,1,,,,Japan
854420 - Co-axial cable and other co-axial electric conductors,"9,536,439",3.70,3.70,1,,,,Japan
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","45,428,268",3.70,3.70,1,,,,Japan
854442 -- Fitted with connectors,"74,133,215",1.65,1.65,2,,,,Japan
854449 -- Other,"56,823,417",2.96,2.96,5,,,,Japan
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","20,524,664",3.70,3.70,2,,,,Japan
854470 - Optical fibre cables,"37,056,112",0.00,0.00,1,,,,Japan
854511 -- Of a kind used for furnaces,"38,916,756",2.70,2.70,1,,,,Japan
854519 -- Other,"2,901,401",2.70,2.70,1,,,,Japan
854520 - Brushes,"4,403,439",2.70,2.70,1,,,,Japan
854590 - Other,"7,888,422",2.20,2.20,2,,,,Japan
854610 - Of glass,"94,224",3.70,3.70,1,,,,Japan
854620 - Of ceramics,"2,431,365",4.70,4.70,1,,,,Japan
854690 - Other,"7,520,419",3.70,3.70,2,,,,Japan
854710 - Insulating fittings of ceramics,"19,565,841",4.70,4.70,1,,,,Japan
854720 - Insulating fittings of plastics,"55,468,430",3.70,3.70,1,,,,Japan
854790 - Other,"1,846,739",3.70,3.70,1,,,,Japan
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","47,119",1.98,1.98,5,,,,Japan
854890 - Other,"110,465,682",1.35,1.35,2,,,,Japan
,2010,"16,853,556,900",3.35,3.35,551,,,,Japan
850110 - Motors of an output not exceeding 37.5 W,"91,307,216",3.20,3.20,4,,,,Japan
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"8,447,573",2.70,2.70,1,,,,Japan
850131 -- Of an output not exceeding 750 W,"115,718,364",2.70,2.70,1,,,,Japan
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"7,494,527",2.70,2.70,2,,,,Japan
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"161,868",2.70,2.70,1,,,,Japan
850134 -- Of an output exceeding 375 kW,"973,952",2.70,2.70,3,,,,Japan
"850140 - Other AC motors, single-phase","26,689,828",2.70,2.70,2,,,,Japan
850151 -- Of an output not exceeding 750 W,"16,995,567",2.70,2.70,1,,,,Japan
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"27,341,038",2.70,2.70,3,,,,Japan
850153 -- Of an output exceeding 75 kW,"5,278,288",2.70,2.70,4,,,,Japan
850161 -- Of an output not exceeding 75 kVA,"2,441,303",2.70,2.70,2,,,,Japan
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"535,702",2.70,2.70,1,,,,Japan
