Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
"854050 - Data/graphic display tubes, black and white or other monochrome",,5.00,5.00,1,,,,United States of America
854060 - Other cathode-ray tubes,,5.00,5.00,1,,,,United States of America
854071 -- Magnetrons,,5.00,5.00,1,,,,United States of America
854072 -- Klystrons,,5.00,5.00,1,,,,United States of America
854079 -- Other,,5.00,5.00,1,,,,United States of America
854081 -- Receiver or amplifier valves and tubes,,5.00,5.00,1,,,,United States of America
854089 -- Other,,5.00,5.00,1,,,,United States of America
854091 -- Of cathode-ray tubes,,5.00,5.00,1,,,,United States of America
854099 -- Other,,5.00,5.00,1,,,,United States of America
"854110 - Diodes, other than photosensitive or light emitting diodes",,5.00,5.00,1,,,,United States of America
854121 -- With a dissipation rate of less than 1 W,,5.00,5.00,1,,,,United States of America
854129 -- Other,,5.00,5.00,1,,,,United States of America
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,5.00,5.00,1,,,,United States of America
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,5.00,5.00,2,,,,United States of America
854150 - Other semiconductor devices,,5.00,5.00,1,,,,United States of America
854160 - Mounted piezo-electric crystals,,5.00,5.00,1,,,,United States of America
854190 - Parts,,5.00,5.00,1,,,,United States of America
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)",,5.00,5.00,1,,,,United States of America
854221 -- Digital,,5.00,5.00,1,,,,United States of America
854229 -- Other,,5.00,5.00,1,,,,United States of America
854260 - Hybrid integrated circuits,,5.00,5.00,1,,,,United States of America
854270 - Electronic microassemblies,,5.00,5.00,1,,,,United States of America
854290 - Parts,,5.00,5.00,1,,,,United States of America
854311 -- Ion implanters for doping semiconductor materials,,5.00,5.00,1,,,,United States of America
854319 -- Other,,5.00,5.00,1,,,,United States of America
854320 - Signal generators,,5.00,5.00,1,,,,United States of America
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,5.00,5.00,2,,,,United States of America
854340 - Electric fence energisers,,5.00,5.00,1,,,,United States of America
854381 -- Proximity cards and tags,,5.00,5.00,1,,,,United States of America
854389 -- Other,,5.00,5.00,3,,,,United States of America
854390 - Parts,,5.00,5.00,3,,,,United States of America
854411 -- Of copper,,5.00,5.00,1,,,,United States of America
854419 -- Other,,5.00,5.00,1,,,,United States of America
854420 - Co- Axial cable and other co- Axial electric conductors,,5.00,5.00,1,,,,United States of America
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,5.00,5.00,2,,,,United States of America
854441 -- Fitted with connectors,,5.00,5.00,2,,,,United States of America
854449 -- Other,,5.00,5.00,2,,,,United States of America
854451 -- Fitted with connectors,,5.00,5.00,2,,,,United States of America
854459 -- Other,,5.00,5.00,1,,,,United States of America
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,5.00,5.00,1,,,,United States of America
854470 - Optical fibre cables,,5.00,5.00,2,,,,United States of America
854511 -- Of a kind used for furnaces,,5.00,5.00,1,,,,United States of America
854519 -- Other,,5.00,5.00,1,,,,United States of America
854520 - Brushes,,5.00,5.00,1,,,,United States of America
854590 - Other,,5.00,5.00,1,,,,United States of America
854610 - Of glass,,5.00,5.00,1,,,,United States of America
854620 - Of ceramics,,5.00,5.00,1,,,,United States of America
854690 - Other,,5.00,5.00,1,,,,United States of America
854710 - Insulating fittings of ceramics,,5.00,5.00,1,,,,United States of America
854720 - Insulating fittings of plastics,,5.00,5.00,1,,,,United States of America
854790 - Other,,5.00,5.00,1,,,,United States of America
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,5.00,5.00,2,,,,United States of America
854890 - Other,,5.00,5.00,1,,,,United States of America
