Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
950890 - Other,,5.00,5.00,4,,,,"Korea, Republic of"
,2008,"565,000",18.43,18.43,51,,,,"Korea, Republic of"
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.","68,000",20.00,20.00,15,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,20.00,20.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards of all kinds,,20.00,20.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment","157,000",20.00,20.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,20.00,20.00,1,,,,"Korea, Republic of"
950490 - Other,,10.00,10.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,"Korea, Republic of"
950590 - Other,"7,000",20.00,20.00,1,,,,"Korea, Republic of"
950611 -- Skis,,20.00,20.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,"Korea, Republic of"
950619 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,20.00,20.00,1,,,,"Korea, Republic of"
950629 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,20.00,20.00,1,,,,"Korea, Republic of"
950632 -- Balls,"2,000",20.00,20.00,1,,,,"Korea, Republic of"
950639 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,20.00,20.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,20.00,20.00,1,,,,"Korea, Republic of"
950659 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,20.00,20.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,"41,000",20.00,20.00,1,,,,"Korea, Republic of"
950669 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","5,000",20.00,20.00,1,,,,"Korea, Republic of"
950699 -- Other,"151,000",20.00,20.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"31,000",20.00,20.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","20,000",20.00,20.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"50,000",20.00,20.00,1,,,,"Korea, Republic of"
950790 - Other,"33,000",20.00,20.00,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,"Korea, Republic of"
950890 - Other,,5.00,5.00,4,,,,"Korea, Republic of"
,2007,"499,000",18.43,18.43,51,,,,"Korea, Republic of"
"950300 Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (""scale"") models and similar recreational models, working or not; puzzles of all kinds.","51,000",20.00,20.00,15,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,20.00,20.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards of all kinds,,20.00,20.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes, bank cards, tokens or by other means of payment, other than bowling alley equipment","111,000",20.00,20.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,20.00,20.00,1,,,,"Korea, Republic of"
950490 - Other,,10.00,10.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,"Korea, Republic of"
950590 - Other,"2,000",20.00,20.00,1,,,,"Korea, Republic of"
950611 -- Skis,,20.00,20.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,"Korea, Republic of"
950619 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,20.00,20.00,1,,,,"Korea, Republic of"
950629 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,20.00,20.00,1,,,,"Korea, Republic of"
950632 -- Balls,,20.00,20.00,1,,,,"Korea, Republic of"
950639 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,20.00,20.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,20.00,20.00,1,,,,"Korea, Republic of"
950659 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,"50,000",20.00,20.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,"11,000",20.00,20.00,1,,,,"Korea, Republic of"
950669 -- Other,"4,000",20.00,20.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","3,000",20.00,20.00,1,,,,"Korea, Republic of"
950699 -- Other,"121,000",20.00,20.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"21,000",20.00,20.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","28,000",20.00,20.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"58,000",20.00,20.00,1,,,,"Korea, Republic of"
950790 - Other,"39,000",20.00,20.00,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,"Korea, Republic of"
950890 - Other,,5.00,5.00,4,,,,"Korea, Republic of"
,2006,"232,000",18.49,18.49,53,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,"Korea, Republic of"
950299 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,20.00,20.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,"Korea, Republic of"
950341 -- Stuffed,,20.00,20.00,1,,,,"Korea, Republic of"
950349 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,20.00,20.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",,20.00,20.00,3,,,,"Korea, Republic of"
950390 - Other,"15,000",20.00,20.00,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,20.00,20.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","74,000",20.00,20.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,20.00,20.00,1,,,,"Korea, Republic of"
950490 - Other,,10.00,10.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,"Korea, Republic of"
950590 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
950611 -- Skis,,20.00,20.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,"Korea, Republic of"
950619 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,20.00,20.00,1,,,,"Korea, Republic of"
950629 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,20.00,20.00,1,,,,"Korea, Republic of"
950632 -- Balls,,20.00,20.00,1,,,,"Korea, Republic of"
950639 -- Other,"4,000",20.00,20.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,20.00,20.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,20.00,20.00,1,,,,"Korea, Republic of"
950659 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,20.00,20.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,"20,000",20.00,20.00,1,,,,"Korea, Republic of"
950669 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,20.00,20.00,1,,,,"Korea, Republic of"
950699 -- Other,"23,000",20.00,20.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"15,000",20.00,20.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","27,000",20.00,20.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"8,000",20.00,20.00,1,,,,"Korea, Republic of"
950790 - Other,"46,000",20.00,20.00,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,"Korea, Republic of"
950890 - Other,,5.00,5.00,4,,,,"Korea, Republic of"
,2005,"281,000",18.49,18.49,53,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,"Korea, Republic of"
950299 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","14,000",20.00,20.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,"Korea, Republic of"
950341 -- Stuffed,,20.00,20.00,1,,,,"Korea, Republic of"
950349 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,20.00,20.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",,20.00,20.00,3,,,,"Korea, Republic of"
950390 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,20.00,20.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","68,000",20.00,20.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,20.00,20.00,1,,,,"Korea, Republic of"
950490 - Other,,10.00,10.00,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,"Korea, Republic of"
950590 - Other,"1,000",20.00,20.00,1,,,,"Korea, Republic of"
950611 -- Skis,,20.00,20.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,"Korea, Republic of"
950619 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,20.00,20.00,1,,,,"Korea, Republic of"
950629 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,20.00,20.00,1,,,,"Korea, Republic of"
950632 -- Balls,"8,000",20.00,20.00,1,,,,"Korea, Republic of"
950639 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"6,000",20.00,20.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,20.00,20.00,1,,,,"Korea, Republic of"
950659 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,20.00,20.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,"27,000",20.00,20.00,1,,,,"Korea, Republic of"
950669 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","4,000",20.00,20.00,1,,,,"Korea, Republic of"
950699 -- Other,"76,000",20.00,20.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"12,000",20.00,20.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","10,000",20.00,20.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"10,000",20.00,20.00,1,,,,"Korea, Republic of"
950790 - Other,"45,000",20.00,20.00,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,"Korea, Republic of"
950890 - Other,,5.00,5.00,4,,,,"Korea, Republic of"
,2004,"205,000",20.00,20.00,49,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,"Korea, Republic of"
950299 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,000",20.00,20.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,"Korea, Republic of"
950341 -- Stuffed,,20.00,20.00,1,,,,"Korea, Republic of"
950349 -- Other,"8,000",20.00,20.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,20.00,20.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",,20.00,20.00,3,,,,"Korea, Republic of"
950390 - Other,"1,000",20.00,20.00,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"4,000",20.00,20.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,20.00,20.00,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","2,000",20.00,20.00,1,,,,"Korea, Republic of"
950440 - Playing cards,,20.00,20.00,1,,,,"Korea, Republic of"
950490 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,20.00,20.00,1,,,,"Korea, Republic of"
950590 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
950611 -- Skis,,20.00,20.00,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,20.00,20.00,1,,,,"Korea, Republic of"
950619 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950621 -- Sailboards,,20.00,20.00,1,,,,"Korea, Republic of"
950629 -- Other,"1,000",20.00,20.00,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,20.00,20.00,1,,,,"Korea, Republic of"
950632 -- Balls,"1,000",20.00,20.00,1,,,,"Korea, Republic of"
950639 -- Other,"28,000",20.00,20.00,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,20.00,20.00,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,20.00,20.00,1,,,,"Korea, Republic of"
950659 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,20.00,20.00,1,,,,"Korea, Republic of"
950662 -- Inflatable,"29,000",20.00,20.00,1,,,,"Korea, Republic of"
950669 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,20.00,20.00,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics",,20.00,20.00,1,,,,"Korea, Republic of"
950699 -- Other,"14,000",20.00,20.00,1,,,,"Korea, Republic of"
950710 - Fishing rods,"12,000",20.00,20.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","13,000",20.00,20.00,1,,,,"Korea, Republic of"
950730 - Fishing reels,"4,000",20.00,20.00,1,,,,"Korea, Republic of"
950790 - Other,"87,000",20.00,20.00,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,20.00,20.00,1,,,,"Korea, Republic of"
950890 - Other,,20.00,20.00,1,,,,"Korea, Republic of"
,2003,"263,000",20.92,20.92,49,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.",,20.00,20.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,"Korea, Republic of"
950299 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",,20.00,20.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,"Korea, Republic of"
950341 -- Stuffed,,20.00,20.00,1,,,,"Korea, Republic of"
950349 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,20.00,20.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",,20.00,20.00,3,,,,"Korea, Republic of"
950390 - Other,,21.50,21.50,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,,20.00,20.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,21.50,21.50,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","29,000",21.50,21.50,1,,,,"Korea, Republic of"
950440 - Playing cards,,21.50,21.50,1,,,,"Korea, Republic of"
950490 - Other,,21.50,21.50,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,21.50,21.50,1,,,,"Korea, Republic of"
950590 - Other,"2,000",21.50,21.50,1,,,,"Korea, Republic of"
950611 -- Skis,,21.50,21.50,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,21.50,21.50,1,,,,"Korea, Republic of"
950619 -- Other,,21.50,21.50,1,,,,"Korea, Republic of"
950621 -- Sailboards,,21.50,21.50,1,,,,"Korea, Republic of"
950629 -- Other,"12,000",21.50,21.50,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",,21.50,21.50,1,,,,"Korea, Republic of"
950632 -- Balls,,21.50,21.50,1,,,,"Korea, Republic of"
950639 -- Other,,21.50,21.50,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,21.50,21.50,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,21.50,21.50,1,,,,"Korea, Republic of"
950659 -- Other,,21.50,21.50,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,,21.50,21.50,1,,,,"Korea, Republic of"
950662 -- Inflatable,"43,000",21.50,21.50,1,,,,"Korea, Republic of"
950669 -- Other,"1,000",21.50,21.50,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,21.50,21.50,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,000",21.50,21.50,1,,,,"Korea, Republic of"
950699 -- Other,"23,000",21.50,21.50,1,,,,"Korea, Republic of"
950710 - Fishing rods,"22,000",21.50,21.50,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","22,000",21.50,21.50,1,,,,"Korea, Republic of"
950730 - Fishing reels,"6,000",21.50,21.50,1,,,,"Korea, Republic of"
950790 - Other,"102,000",21.50,21.50,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,21.50,21.50,1,,,,"Korea, Republic of"
950890 - Other,,21.50,21.50,1,,,,"Korea, Republic of"
,2002,"344,906",20.92,20.92,49,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","6,026",20.00,20.00,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,20.00,20.00,2,,,,"Korea, Republic of"
"950291 -- Garments and accessories therefor, footwear and headgear",,20.00,20.00,1,,,,"Korea, Republic of"
950299 -- Other,,20.00,20.00,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,20.00,20.00,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10",434,20.00,20.00,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,20.00,20.00,1,,,,"Korea, Republic of"
950341 -- Stuffed,,20.00,20.00,1,,,,"Korea, Republic of"
950349 -- Other,"15,016",20.00,20.00,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,20.00,20.00,1,,,,"Korea, Republic of"
950360 - Puzzles,,20.00,20.00,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,20.00,20.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor",417,20.00,20.00,3,,,,"Korea, Republic of"
950390 - Other,"18,163",21.50,21.50,1,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,540,20.00,20.00,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,21.50,21.50,1,,,,"Korea, Republic of"
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","25,618",21.50,21.50,1,,,,"Korea, Republic of"
950440 - Playing cards,28,21.50,21.50,1,,,,"Korea, Republic of"
950490 - Other,,21.50,21.50,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,32,21.50,21.50,1,,,,"Korea, Republic of"
950590 - Other,224,21.50,21.50,1,,,,"Korea, Republic of"
950611 -- Skis,,21.50,21.50,1,,,,"Korea, Republic of"
950612 -- Ski-fastenings (ski-bindings),,21.50,21.50,1,,,,"Korea, Republic of"
950619 -- Other,,21.50,21.50,1,,,,"Korea, Republic of"
950621 -- Sailboards,,21.50,21.50,1,,,,"Korea, Republic of"
950629 -- Other,"6,938",21.50,21.50,1,,,,"Korea, Republic of"
"950631 -- Clubs, complete",294,21.50,21.50,1,,,,"Korea, Republic of"
950632 -- Balls,"7,887",21.50,21.50,1,,,,"Korea, Republic of"
950639 -- Other,869,21.50,21.50,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"2,977",21.50,21.50,1,,,,"Korea, Republic of"
"950651 -- Lawn-tennis rackets, whether or not strung",,21.50,21.50,1,,,,"Korea, Republic of"
950659 -- Other,,21.50,21.50,1,,,,"Korea, Republic of"
950661 -- Lawn-tennis balls,30,21.50,21.50,1,,,,"Korea, Republic of"
950662 -- Inflatable,"98,145",21.50,21.50,1,,,,"Korea, Republic of"
950669 -- Other,8,21.50,21.50,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,21.50,21.50,1,,,,"Korea, Republic of"
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","2,726",21.50,21.50,1,,,,"Korea, Republic of"
950699 -- Other,"7,339",21.50,21.50,1,,,,"Korea, Republic of"
950710 - Fishing rods,"46,338",21.50,21.50,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","10,878",21.50,21.50,1,,,,"Korea, Republic of"
950730 - Fishing reels,"10,523",21.50,21.50,1,,,,"Korea, Republic of"
950790 - Other,"75,456",21.50,21.50,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,21.50,21.50,1,,,,"Korea, Republic of"
950890 - Other,"8,000",21.50,21.50,1,,,,"Korea, Republic of"
,2001,"708,334",22.50,22.50,48,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","10,222",22.50,22.50,1,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed",,22.50,22.50,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear",,22.50,22.50,1,,,,"Korea, Republic of"
950299 - - Other,,22.50,22.50,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor",,22.50,22.50,1,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","2,008",22.50,22.50,1,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,,22.50,22.50,1,,,,"Korea, Republic of"
950341 - - Stuffed,"1,524",22.50,22.50,1,,,,"Korea, Republic of"
950349 - - Other,"17,184",22.50,22.50,1,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,,22.50,22.50,1,,,,"Korea, Republic of"
950360 - Puzzles,,22.50,22.50,1,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits",,22.50,22.50,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","1,435",22.50,22.50,2,,,,"Korea, Republic of"
950390 - Other,505,22.50,22.50,2,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"4,709",22.50,22.50,3,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,,22.50,22.50,1,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","206,596",22.50,22.50,1,,,,"Korea, Republic of"
950440 - Playing cards,364,22.50,22.50,1,,,,"Korea, Republic of"
950490 - Other,"13,257",22.50,22.50,1,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,,22.50,22.50,1,,,,"Korea, Republic of"
950590 - Other,"5,375",22.50,22.50,1,,,,"Korea, Republic of"
950611 - - Skis,,22.50,22.50,1,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),,22.50,22.50,1,,,,"Korea, Republic of"
950619 - - Other,"91,156",22.50,22.50,1,,,,"Korea, Republic of"
950621 - - Sailboards,,22.50,22.50,1,,,,"Korea, Republic of"
950629 - - Other,"12,485",22.50,22.50,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete",,22.50,22.50,1,,,,"Korea, Republic of"
950632 - - Balls,832,22.50,22.50,1,,,,"Korea, Republic of"
950639 - - Other,"4,059",22.50,22.50,1,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,22.50,22.50,1,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung",,22.50,22.50,1,,,,"Korea, Republic of"
950659 - - Other,108,22.50,22.50,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"12,488",22.50,22.50,1,,,,"Korea, Republic of"
950662 - - Inflatable,19,22.50,22.50,1,,,,"Korea, Republic of"
950669 - - Other,,22.50,22.50,1,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,22.50,22.50,1,,,,"Korea, Republic of"
