Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
European Union,"1,158,290,158",,,,,,,Albania
,2018,,11.60,0.00,147,,147,,Albania
610120 - Of cotton,,12.00,0.00,2,,2,,Albania
610130 - Of man-made fibres,,12.00,0.00,2,,2,,Albania
610190 - Of other textile materials,,12.00,0.00,2,,2,,Albania
610210 - Of wool or fine animal hair,,12.00,0.00,2,,2,,Albania
610220 - Of cotton,,12.00,0.00,2,,2,,Albania
610230 - Of man-made fibres,,12.00,0.00,2,,2,,Albania
610290 - Of other textile materials,,12.00,0.00,2,,2,,Albania
610310 - Suits,,12.00,0.00,2,,2,,Albania
610322 - - Of cotton,,12.00,0.00,1,,1,,Albania
610323 - - Of synthetic fibres,,12.00,0.00,1,,1,,Albania
610329 - - Of other textile materials,,12.00,0.00,1,,1,,Albania
610331 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Albania
610332 - - Of cotton,,12.00,0.00,1,,1,,Albania
610333 - - Of synthetic fibres,,12.00,0.00,1,,1,,Albania
610339 - - Of other textile materials,,12.00,0.00,1,,1,,Albania
610341 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Albania
610342 - - Of cotton,,12.00,0.00,1,,1,,Albania
610343 - - Of synthetic fibres,,12.00,0.00,1,,1,,Albania
610349 - - Of other textile materials,,12.00,0.00,1,,1,,Albania
610413 - - Of synthetic fibres,,12.00,0.00,1,,1,,Albania
610419 - - Of other textile materials,,12.00,0.00,2,,2,,Albania
610422 - - Of cotton,,12.00,0.00,1,,1,,Albania
610423 - - Of synthetic fibres,,12.00,0.00,1,,1,,Albania
610429 - - Of other textile materials,,12.00,0.00,2,,2,,Albania
610431 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Albania
610432 - - Of cotton,,12.00,0.00,1,,1,,Albania
610433 - - Of synthetic fibres,,12.00,0.00,1,,1,,Albania
610439 - - Of other textile materials,,12.00,0.00,1,,1,,Albania
610441 - - Of wool or fine animal hair,,12.00,0.00,1,,1,,Albania
