Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries,,3.70,3.70,1,,,,Nepal
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Nepal
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Nepal
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Nepal
870590 - Other,,3.70,3.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Nepal
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Nepal
870790 - Other,,4.50,4.50,2,,,,Nepal
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Nepal
870821 -- Safety seat belts,,3.75,3.75,2,,,,Nepal
870829 -- Other,,3.75,3.75,2,,,,Nepal
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Nepal
870840 - Gear boxes and parts thereof,,3.88,3.88,4,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,4.00,5,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Nepal
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Nepal
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Nepal
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Nepal
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Nepal
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Nepal
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Nepal
870899 -- Other,,3.67,3.67,3,,,,Nepal
870911 -- Electrical,,3.00,3.00,2,,,,Nepal
870919 -- Other,,3.00,3.00,2,,,,Nepal
870990 - Parts,,3.50,3.50,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871190 - Other,,6.00,6.00,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","2,187",14.67,14.67,3,,,,Nepal
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Nepal
871390 - Other,,0.00,0.00,1,,,,Nepal
871411 -- Saddles,,3.70,3.70,1,,,,Nepal
871419 -- Other,,3.70,3.70,1,,,,Nepal
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Nepal
"871491 -- Frames and forks, and parts thereof",875,4.70,4.70,3,,,,Nepal
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Nepal
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Nepal
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Nepal
871495 -- Saddles,,4.70,4.70,1,,,,Nepal
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Nepal
871499 -- Other,,4.70,4.70,4,,,,Nepal
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Nepal
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Nepal
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Nepal
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Nepal
871639 -- Other,,2.70,2.70,5,,,,Nepal
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Nepal
871680 - Other vehicles,,1.70,1.70,1,,,,Nepal
871690 - Parts,,1.70,1.70,4,,,,Nepal
,2009,"1,646",6.30,6.30,188,,,,Nepal
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Nepal
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Nepal
870130 - Track-laying tractors,,0.00,0.00,1,,,,Nepal
870190 - Other,,0.88,0.88,8,,,,Nepal
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Nepal
870290 - Other,,12.40,12.40,5,,,,Nepal
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Nepal
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Nepal
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Nepal
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Nepal
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
870390 - Other,,10.00,10.00,2,,,,Nepal
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Nepal
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries,,3.70,3.70,1,,,,Nepal
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Nepal
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Nepal
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Nepal
870590 - Other,,3.70,3.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Nepal
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Nepal
870790 - Other,,4.50,4.50,2,,,,Nepal
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Nepal
870821 -- Safety seat belts,,3.75,3.75,2,,,,Nepal
870829 -- Other,,3.75,3.75,2,,,,Nepal
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Nepal
870840 - Gear boxes and parts thereof,,3.88,3.88,4,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,4.00,5,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Nepal
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Nepal
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Nepal
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Nepal
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Nepal
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Nepal
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Nepal
870899 -- Other,,3.67,3.67,3,,,,Nepal
870911 -- Electrical,,3.00,3.00,2,,,,Nepal
870919 -- Other,,3.00,3.00,2,,,,Nepal
870990 - Parts,,3.50,3.50,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,646",6.00,6.00,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871190 - Other,,6.00,6.00,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,14.67,14.67,3,,,,Nepal
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Nepal
871390 - Other,,0.00,0.00,1,,,,Nepal
871411 -- Saddles,,3.70,3.70,1,,,,Nepal
871419 -- Other,,3.70,3.70,1,,,,Nepal
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Nepal
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Nepal
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Nepal
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Nepal
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Nepal
871495 -- Saddles,,4.70,4.70,1,,,,Nepal
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Nepal
871499 -- Other,,4.70,4.70,4,,,,Nepal
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Nepal
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Nepal
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Nepal
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Nepal
871639 -- Other,,2.70,2.70,5,,,,Nepal
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Nepal
871680 - Other vehicles,,1.70,1.70,1,,,,Nepal
871690 - Parts,,1.70,1.70,4,,,,Nepal
,2008,"33,647",6.27,6.27,189,,,,Nepal
870110 - Pedestrian controlled tractors,161,3.00,3.00,1,,,,Nepal
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Nepal
870130 - Track-laying tractors,,0.00,0.00,2,,,,Nepal
870190 - Other,,0.88,0.88,8,,,,Nepal
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Nepal
870290 - Other,,12.40,12.40,5,,,,Nepal
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Nepal
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Nepal
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Nepal
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Nepal
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
870390 - Other,,10.00,10.00,2,,,,Nepal
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Nepal
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries,,3.70,3.70,1,,,,Nepal
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Nepal
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Nepal
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Nepal
870590 - Other,,3.70,3.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Nepal
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Nepal
870790 - Other,,4.50,4.50,2,,,,Nepal
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Nepal
870821 -- Safety seat belts,,3.75,3.75,2,,,,Nepal
870829 -- Other,,3.75,3.75,2,,,,Nepal
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Nepal
870840 - Gear boxes and parts thereof,,3.88,3.88,4,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,4.00,5,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Nepal
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Nepal
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Nepal
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Nepal
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Nepal
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Nepal
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Nepal
870899 -- Other,"26,997",3.67,3.67,3,,,,Nepal
870911 -- Electrical,,3.00,3.00,2,,,,Nepal
870919 -- Other,,3.00,3.00,2,,,,Nepal
870990 - Parts,,3.50,3.50,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"4,936",6.00,6.00,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871190 - Other,,6.00,6.00,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","1,553",14.67,14.67,3,,,,Nepal
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Nepal
871390 - Other,,0.00,0.00,1,,,,Nepal
871411 -- Saddles,,3.70,3.70,1,,,,Nepal
871419 -- Other,,3.70,3.70,1,,,,Nepal
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Nepal
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Nepal
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Nepal
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Nepal
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Nepal
871495 -- Saddles,,4.70,4.70,1,,,,Nepal
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Nepal
871499 -- Other,,4.70,4.70,4,,,,Nepal
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Nepal
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Nepal
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Nepal
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Nepal
871639 -- Other,,2.70,2.70,5,,,,Nepal
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Nepal
871680 - Other vehicles,,1.70,1.70,1,,,,Nepal
871690 - Parts,,1.70,1.70,4,,,,Nepal
,2007,"4,221",6.27,6.27,189,,,,Nepal
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Nepal
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Nepal
870130 - Track-laying tractors,,0.00,0.00,2,,,,Nepal
870190 - Other,,0.88,0.88,8,,,,Nepal
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Nepal
870290 - Other,,12.40,12.40,5,,,,Nepal
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Nepal
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Nepal
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Nepal
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Nepal
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
870390 - Other,,10.00,10.00,2,,,,Nepal
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Nepal
870421 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries,,3.70,3.70,1,,,,Nepal
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Nepal
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Nepal
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Nepal
870590 - Other,,3.70,3.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Nepal
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Nepal
870790 - Other,,4.50,4.50,2,,,,Nepal
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Nepal
870821 -- Safety seat belts,,3.75,3.75,2,,,,Nepal
870829 -- Other,,3.75,3.75,2,,,,Nepal
870830 - Brakes and servo-brakes; parts thereof,,4.00,4.00,3,,,,Nepal
870840 - Gear boxes and parts thereof,,3.88,3.88,4,,,,Nepal
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,4.00,4.00,5,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Nepal
870880 - Suspension systems and parts thereof (including shock-absorbers),,3.80,3.80,5,,,,Nepal
870891 -- Radiators and parts thereof,,3.88,3.88,4,,,,Nepal
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,,3.88,3.88,4,,,,Nepal
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Nepal
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof",,3.88,3.88,4,,,,Nepal
870895 -- Safety airbags with inflater system; parts thereof,,3.67,3.67,3,,,,Nepal
870899 -- Other,,3.67,3.67,3,,,,Nepal
870911 -- Electrical,,3.00,3.00,2,,,,Nepal
870919 -- Other,,3.00,3.00,2,,,,Nepal
870990 - Parts,,3.50,3.50,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,467",8.00,8.00,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,439",6.00,6.00,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871190 - Other,,6.00,6.00,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,14.67,14.67,3,,,,Nepal
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Nepal
871390 - Other,,0.00,0.00,1,,,,Nepal
871411 -- Saddles,,3.70,3.70,1,,,,Nepal
871419 -- Other,315,3.70,3.70,1,,,,Nepal
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Nepal
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Nepal
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Nepal
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Nepal
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,Nepal
871495 -- Saddles,,4.70,4.70,1,,,,Nepal
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Nepal
871499 -- Other,,4.70,4.70,4,,,,Nepal
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Nepal
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Nepal
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Nepal
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Nepal
871639 -- Other,,2.70,2.70,5,,,,Nepal
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Nepal
871680 - Other vehicles,,1.70,1.70,1,,,,Nepal
871690 - Parts,,1.70,1.70,4,,,,Nepal
,2006,"6,278",6.38,6.38,180,,,,Nepal
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Nepal
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Nepal
870130 - Track-laying tractors,,0.00,0.00,2,,,,Nepal
870190 - Other,,0.88,0.88,8,,,,Nepal
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Nepal
870290 - Other,,12.40,12.40,5,,,,Nepal
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Nepal
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Nepal
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Nepal
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Nepal
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Nepal
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Nepal
870390 - Other,,10.00,10.00,2,,,,Nepal
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Nepal
870421 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Nepal
870431 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Nepal
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Nepal
870490 - Other,,10.00,10.00,1,,,,Nepal
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Nepal
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Nepal
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Nepal
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Nepal
870590 - Other,,3.70,3.70,3,,,,Nepal
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Nepal
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Nepal
870790 - Other,,4.50,4.50,2,,,,Nepal
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Nepal
870821 -- Safety seat belts,,3.75,3.75,2,,,,Nepal
870829 -- Other,,3.75,3.75,2,,,,Nepal
870831 -- Mounted brake linings,,4.00,4.00,3,,,,Nepal
870839 -- Other,,3.75,3.75,2,,,,Nepal
870840 - Gear boxes (transmissions),,3.75,3.75,2,,,,Nepal
"870850 - Drive- Axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Nepal
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Nepal
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Nepal
870880 - Suspension shock- Absorbers,,3.75,3.75,2,,,,Nepal
870891 -- Radiators,,3.75,3.75,2,,,,Nepal
870892 -- Silencers (mufflers) and exhaust pipes,,3.75,3.75,2,,,,Nepal
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Nepal
"870894 -- Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Nepal
870899 -- Other,"1,557",3.50,3.50,6,,,,Nepal
870911 -- Electrical,,3.00,3.00,2,,,,Nepal
870919 -- Other,,3.00,3.00,2,,,,Nepal
870990 - Parts,,3.50,3.50,1,,,,Nepal
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Nepal
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Nepal
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Nepal
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"4,721",6.00,6.00,2,,,,Nepal
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Nepal
871190 - Other,,6.00,6.00,1,,,,Nepal
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.",,15.00,15.00,3,,,,Nepal
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Nepal
871390 - Other,,0.00,0.00,1,,,,Nepal
871411 -- Saddles,,3.70,3.70,1,,,,Nepal
871419 -- Other,,3.70,3.70,1,,,,Nepal
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Nepal
