Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"16,698",8.00,0.00,3,,3,,South Africa
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"9,066",6.00,0.00,2,,2,,South Africa
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"5,057",6.00,0.00,1,,1,,South Africa
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"58,589",6.00,0.00,1,,1,,South Africa
871190 - Other,,6.00,0.00,2,,2,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","50,474",14.50,0.00,2,,2,,South Africa
871310 - Not mechanically propelled,368,0.00,0.00,1,,,,South Africa
871390 - Other,"9,485",0.00,0.00,1,,,,South Africa
871410 - Of motorcycles (including mopeds),"383,865",3.70,0.00,6,,6,,South Africa
871420 - Of carriages for disabled persons,"27,769",0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","313,958",4.70,0.00,3,,3,,South Africa
871492 -- Wheel rims and spokes,"442,351",4.70,0.00,2,,2,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,4.70,0.00,1,,1,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","12,066",4.70,0.00,2,,2,,South Africa
871495 -- Saddles,"3,139",4.70,0.00,1,,1,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof","4,968",4.70,0.00,3,,3,,South Africa
871499 -- Other,"80,457",4.70,0.00,4,,4,,South Africa
871500 Baby carriages and parts thereof.,22,2.70,0.00,2,,2,,South Africa
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","75,116",2.70,0.00,2,,2,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"13,377,609",2.70,0.00,1,,1,,South Africa
871639 -- Other,"5,173",2.70,0.00,4,,4,,South Africa
871640 - Other trailers and semi-trailers,"663,572",2.70,0.00,1,,1,,South Africa
871680 - Other vehicles,"80,708",1.70,0.00,1,,1,,South Africa
871690 - Parts,"64,758",1.70,0.00,4,,4,,South Africa
,2014,"2,389,986,695",6.29,0.00,184,,171,,South Africa
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,South Africa
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,South Africa
870130 -Track-laying tractors,,0.00,0.00,1,,,,South Africa
870190 - Other,"266,721",0.88,0.00,8,,1,,South Africa
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"5,475",13.00,0.00,4,,4,,South Africa
870290 - Other,,12.40,0.00,5,,5,,South Africa
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,0.00,2,,2,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","136,842,358",10.00,0.00,2,,2,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","351,363,223",10.00,0.00,2,,2,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","75,751,247",10.00,0.00,3,,3,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","786,375",10.00,0.00,2,,2,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","63,173,888",10.00,0.00,2,,2,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","766,320,939",10.00,0.00,3,,3,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","240,125,996",10.00,0.00,3,,3,,South Africa
870390 - Other,"277,290",10.00,0.00,2,,2,,South Africa
870410 - Dumpers designed for off-highway use,"54,721,566",0.00,0.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,"472,229,481",13.50,0.00,5,,5,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"168,482",15.83,0.00,3,,3,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,"53,069",15.83,0.00,3,,3,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,"13,176",13.50,0.00,5,,5,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,South Africa
870490 - Other,,10.00,0.00,1,,1,,South Africa
870510 - Crane lorries,,3.70,0.00,1,,1,,South Africa
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,South Africa
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,South Africa
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,South Africa
870590 - Other,"320,780",3.70,0.00,2,,2,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,0.00,4,,4,,South Africa
870710 - For the vehicles of heading 87.03,"101,308",4.50,0.00,2,,2,,South Africa
870790 - Other,"17,019",4.50,0.00,2,,2,,South Africa
870810 - Bumpers and parts thereof,"4,874,645",3.75,0.00,2,,2,,South Africa
870821 -- Safety seat belts,"145,716",3.75,0.00,2,,2,,South Africa
870829 -- Other,"41,186,420",3.75,0.00,2,,2,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"2,663,870",4.00,0.00,3,,3,,South Africa
870840 - Gear boxes and parts thereof,"3,167,529",3.88,0.00,4,,4,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","13,014,987",4.00,0.00,5,,5,,South Africa
870870 - Road wheels and parts and accessories thereof,"8,960,270",3.75,0.00,4,,4,,South Africa
870880 - Suspension systems and parts thereof (including shock- absorbers),"23,312,801",3.80,0.00,5,,5,,South Africa
870891 -- Radiators and parts thereof,"6,260,656",3.88,0.00,4,,4,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"58,341,291",3.88,0.00,4,,4,,South Africa
870893 -- Clutches and parts thereof,"16,593,468",3.75,0.00,2,,2,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","13,185,294",3.88,0.00,4,,4,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"440,782",3.67,0.00,3,,3,,South Africa
870899 -- Other,"32,717,533",3.67,0.00,3,,3,,South Africa
870911 -- Electrical,,3.00,0.00,2,,2,,South Africa
870919 -- Other,,3.00,0.00,2,,2,,South Africa
870990 - Parts,"13,781",3.50,0.00,1,,1,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,0.00,1,,1,,South Africa
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,038",8.00,0.00,1,,1,,South Africa
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"27,470",8.00,0.00,3,,3,,South Africa
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"33,290",6.00,0.00,2,,2,,South Africa
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"49,357",6.00,0.00,1,,1,,South Africa
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"151,924",6.00,0.00,1,,1,,South Africa
871190 - Other,"6,969",6.00,0.00,2,,2,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","14,339",14.50,0.00,2,,2,,South Africa
871310 - Not mechanically propelled,,0.00,0.00,1,,,,South Africa
871390 - Other,"68,980",0.00,0.00,1,,,,South Africa
871410 - Of motorcycles (including mopeds),"468,321",3.70,0.00,6,,6,,South Africa
871420 - Of carriages for disabled persons,"5,051",0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","433,984",4.70,0.00,3,,3,,South Africa
871492 -- Wheel rims and spokes,"371,140",4.70,0.00,2,,2,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,4.70,0.00,1,,1,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","3,176",4.70,0.00,2,,2,,South Africa
871495 -- Saddles,"5,860",4.70,0.00,1,,1,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof","40,369",4.70,0.00,3,,3,,South Africa
871499 -- Other,"276,445",4.70,0.00,4,,4,,South Africa
871500 Baby carriages and parts thereof.,"1,234",2.70,0.00,2,,2,,South Africa
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","106,830",2.70,0.00,2,,2,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,342,2.70,0.00,1,,1,,South Africa
871639 -- Other,"6,135",2.70,0.00,4,,4,,South Africa
871640 - Other trailers and semi-trailers,"179,102",2.70,0.00,1,,1,,South Africa
871680 - Other vehicles,"197,653",1.70,0.00,1,,1,,South Africa
871690 - Parts,"120,247",1.70,0.00,4,,4,,South Africa
,2013,"1,561,325,746",6.37,0.00,179,,166,,South Africa
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,South Africa
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,South Africa
870130 -Track-laying tractors,,0.00,0.00,1,,,,South Africa
870190 - Other,"544,954",0.88,0.00,8,,1,,South Africa
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,0.00,4,,4,,South Africa
870290 - Other,,12.40,0.00,5,,5,,South Africa
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,0.00,2,,2,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","17,543",10.00,0.00,2,,2,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","419,251,501",10.00,0.00,2,,2,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","66,394,822",10.00,0.00,3,,3,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","120,080",10.00,0.00,2,,2,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","48,785,405",10.00,0.00,2,,2,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","157,336,534",10.00,0.00,3,,3,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","84,178,181",10.00,0.00,3,,3,,South Africa
870390 - Other,,10.00,0.00,2,,2,,South Africa
870410 - Dumpers designed for off-highway use,"56,162,311",0.00,0.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,"420,188,911",13.50,0.00,5,,5,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"115,910",15.83,0.00,3,,3,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,"49,017",15.83,0.00,3,,3,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,0.00,5,,5,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,South Africa
870490 - Other,,10.00,0.00,1,,1,,South Africa
870510 - Crane lorries,,3.70,0.00,1,,1,,South Africa
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,South Africa
870530 - Fire fighting vehicles,"70,385",3.70,0.00,1,,1,,South Africa
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,South Africa
870590 - Other,,3.70,0.00,2,,2,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,394",9.88,0.00,4,,4,,South Africa
870710 - For the vehicles of heading 87.03,"111,474",4.50,0.00,2,,2,,South Africa
870790 - Other,"5,100",4.50,0.00,2,,2,,South Africa
870810 - Bumpers and parts thereof,"2,850,855",3.75,0.00,2,,2,,South Africa
870821 -- Safety seat belts,"121,255",3.75,0.00,2,,2,,South Africa
870829 -- Other,"40,026,558",3.75,0.00,2,,2,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"2,840,462",4.00,0.00,3,,3,,South Africa
870840 - Gear boxes and parts thereof,"5,312,220",3.88,0.00,4,,4,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","14,424,293",4.00,0.00,5,,5,,South Africa
870870 - Road wheels and parts and accessories thereof,"12,351,748",3.75,0.00,4,,4,,South Africa
870880 - Suspension systems and parts thereof (including shock- absorbers),"26,439,319",3.80,0.00,5,,5,,South Africa
870891 -- Radiators and parts thereof,"8,866,005",3.88,0.00,4,,4,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"100,038,644",3.88,0.00,4,,4,,South Africa
870893 -- Clutches and parts thereof,"16,227,689",3.75,0.00,2,,2,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","22,598,932",3.88,0.00,4,,4,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"345,012",3.67,0.00,3,,3,,South Africa
870899 -- Other,"52,398,815",3.67,0.00,3,,3,,South Africa
870911 -- Electrical,,3.00,0.00,2,,2,,South Africa
870919 -- Other,,3.00,0.00,2,,2,,South Africa
870990 - Parts,"1,607",3.50,0.00,1,,1,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","6,003",1.70,0.00,1,,1,,South Africa
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,0.00,1,,1,,South Africa
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"11,527",8.00,0.00,3,,3,,South Africa
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"16,653",6.00,0.00,2,,2,,South Africa
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"432,138",6.00,0.00,1,,1,,South Africa
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"82,098",6.00,0.00,1,,1,,South Africa
871190 - Other,584,6.00,0.00,2,,2,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","12,762",14.50,0.00,2,,2,,South Africa
871310 - Not mechanically propelled,,0.00,0.00,1,,,,South Africa
871390 - Other,"3,373",0.00,0.00,1,,,,South Africa
871410 - Of motorcycles (including mopeds),"301,637",3.70,0.00,1,,1,,South Africa
871420 - Of carriages for disabled persons,27,0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","560,425",4.70,0.00,3,,3,,South Africa
871492 -- Wheel rims and spokes,"495,232",4.70,0.00,2,,2,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",544,4.70,0.00,1,,1,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,669",4.70,0.00,2,,2,,South Africa
871495 -- Saddles,"152,709",4.70,0.00,1,,1,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof","2,457",4.70,0.00,3,,3,,South Africa
871499 -- Other,"837,319",4.70,0.00,4,,4,,South Africa
871500 Baby carriages and parts thereof.,438,2.70,0.00,2,,2,,South Africa
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","40,717",2.70,0.00,2,,2,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,South Africa
871639 -- Other,"30,876",2.70,0.00,4,,4,,South Africa
871640 - Other trailers and semi-trailers,"16,667",2.70,0.00,1,,1,,South Africa
871680 - Other vehicles,"93,373",1.70,0.00,1,,1,,South Africa
871690 - Parts,"48,579",1.70,0.00,4,,4,,South Africa
,2012,"1,680,063,258",6.37,0.00,179,,166,,South Africa
870110 - Pedestrian controlled tractors,129,3.00,0.00,1,,1,,South Africa
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,South Africa
870130 -Track-laying tractors,,0.00,0.00,1,,,,South Africa
870190 - Other,"278,290",0.88,0.00,8,,1,,South Africa
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,0.00,4,,4,,South Africa
870290 - Other,"2,147",12.40,0.00,5,,5,,South Africa
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,270,7.50,0.00,2,,2,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","49,653",10.00,0.00,2,,2,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","472,456,889",10.00,0.00,2,,2,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","104,987,956",10.00,0.00,3,,3,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","929,344",10.00,0.00,2,,2,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","82,109,974",10.00,0.00,2,,2,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","38,514,666",10.00,0.00,3,,3,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","338,355",10.00,0.00,3,,3,,South Africa
870390 - Other,"34,653",10.00,0.00,2,,2,,South Africa
870410 - Dumpers designed for off-highway use,"31,323,458",0.00,0.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,"553,952,995",13.50,0.00,5,,5,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"4,280",15.83,0.00,3,,3,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,"169,203",15.83,0.00,3,,3,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,"239,319",13.50,0.00,5,,5,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,South Africa
870490 - Other,"1,555",10.00,0.00,1,,1,,South Africa
870510 - Crane lorries,"66,799",3.70,0.00,1,,1,,South Africa
870520 -Mobile drilling derricks,,3.70,0.00,1,,1,,South Africa
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,South Africa
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,South Africa
870590 - Other,"1,786,542",3.70,0.00,2,,2,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","30,090",9.88,0.00,4,,4,,South Africa
870710 - For the vehicles of heading 87.03,"79,075",4.50,0.00,2,,2,,South Africa
870790 - Other,"551,221",4.50,0.00,2,,2,,South Africa
870810 - Bumpers and parts thereof,"3,082,644",3.75,0.00,2,,2,,South Africa
870821 -- Safety seat belts,"160,688",3.75,0.00,2,,2,,South Africa
870829 -- Other,"34,987,156",3.75,0.00,2,,2,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"3,800,824",4.00,0.00,3,,3,,South Africa
870840 - Gear boxes and parts thereof,"3,933,108",3.88,0.00,4,,4,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","19,579,296",4.00,0.00,5,,5,,South Africa
870870 - Road wheels and parts and accessories thereof,"36,137,514",3.75,0.00,4,,4,,South Africa
870880 - Suspension systems and parts thereof (including shock- absorbers),"28,534,717",3.80,0.00,5,,5,,South Africa
870891 -- Radiators and parts thereof,"7,678,215",3.88,0.00,4,,4,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"121,152,725",3.88,0.00,4,,4,,South Africa
870893 -- Clutches and parts thereof,"15,477,812",3.75,0.00,2,,2,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","27,287,139",3.88,0.00,4,,4,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"318,175",3.67,0.00,3,,3,,South Africa
870899 -- Other,"57,089,473",3.67,0.00,3,,3,,South Africa
870911 -- Electrical,,3.00,0.00,2,,2,,South Africa
870919 -- Other,64,3.00,0.00,2,,2,,South Africa
870990 - Parts,"5,900",3.50,0.00,1,,1,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","28,781,362",1.70,0.00,1,,1,,South Africa
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,0.00,1,,1,,South Africa
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"4,499",8.00,0.00,3,,3,,South Africa
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"59,704",6.00,0.00,2,,2,,South Africa
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"27,391",6.00,0.00,1,,1,,South Africa
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"77,532",6.00,0.00,1,,1,,South Africa
871190 - Other,"2,661",6.00,0.00,2,,2,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","29,884",14.50,0.00,2,,2,,South Africa
871310 - Not mechanically propelled,"8,959",0.00,0.00,1,,,,South Africa
871390 - Other,"27,455",0.00,0.00,1,,,,South Africa
871410 - Of motorcycles (including mopeds),"374,654",3.70,0.00,1,,1,,South Africa
871420 - Of carriages for disabled persons,"3,522",0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","695,746",4.70,0.00,3,,3,,South Africa
871492 -- Wheel rims and spokes,"618,650",4.70,0.00,2,,2,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","24,717",4.70,0.00,1,,1,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","5,424",4.70,0.00,2,,2,,South Africa
871495 -- Saddles,"3,470",4.70,0.00,1,,1,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof","4,765",4.70,0.00,3,,3,,South Africa
871499 -- Other,"698,301",4.70,0.00,4,,4,,South Africa
871500 Baby carriages and parts thereof.,219,2.70,0.00,2,,2,,South Africa
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","13,470",2.70,0.00,2,,2,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"525,193",2.70,0.00,1,,1,,South Africa
871639 -- Other,,2.70,0.00,4,,4,,South Africa
871640 - Other trailers and semi-trailers,"18,458",2.70,0.00,1,,1,,South Africa
871680 - Other vehicles,"34,589",1.70,0.00,1,,1,,South Africa
871690 - Parts,"890,321",1.70,0.00,4,,4,,South Africa
,2011,"2,086,185,333",6.30,0.00,188,,175,,South Africa
870110 - Pedestrian controlled tractors,,3.00,0.00,1,,1,,South Africa
870120 - Road tractors for semi-trailers,,16.00,0.00,2,,2,,South Africa
870130 - Track-laying tractors,"61,248",0.00,0.00,1,,,,South Africa
870190 - Other,"53,258",0.88,0.00,8,,1,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,0.00,4,,4,,South Africa
870290 - Other,,12.40,0.00,5,,5,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,0.00,2,,2,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","34,466",10.00,0.00,2,,2,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","786,032,472",10.00,0.00,2,,2,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","112,744,539",10.00,0.00,3,,3,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","697,295",10.00,0.00,2,,2,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","151,676,969",10.00,0.00,2,,2,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","174,614,331",10.00,0.00,3,,3,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","18,688,226",10.00,0.00,3,,3,,South Africa
870390 - Other,"567,003",10.00,0.00,2,,2,,South Africa
870410 - Dumpers designed for off-highway use,"41,191,396",0.00,0.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,"323,176,367",13.50,0.00,5,,5,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"87,849",15.83,0.00,3,,3,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,"915,449",15.83,0.00,3,,3,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,"29,469",13.50,0.00,5,,5,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,15.83,0.00,3,,3,,South Africa
870490 - Other,,10.00,0.00,1,,1,,South Africa
870510 - Crane lorries,,3.70,0.00,1,,1,,South Africa
870520 - Mobile drilling derricks,,3.70,0.00,1,,1,,South Africa
870530 - Fire fighting vehicles,,3.70,0.00,1,,1,,South Africa
870540 - Concrete-mixer lorries,,3.70,0.00,1,,1,,South Africa
870590 - Other,,3.70,0.00,3,,3,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","7,614",9.88,0.00,4,,4,,South Africa
870710 - For the vehicles of heading 87.03,"189,841",4.50,0.00,2,,2,,South Africa
870790 - Other,"2,202,548",4.50,0.00,2,,2,,South Africa
870810 - Bumpers and parts thereof,"4,044,651",3.75,0.00,2,,2,,South Africa
870821 -- Safety seat belts,"234,204",3.75,0.00,2,,2,,South Africa
870829 -- Other,"44,004,489",3.75,0.00,2,,2,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"5,245,627",4.00,0.00,3,,3,,South Africa
870840 - Gear boxes and parts thereof,"4,185,466",3.88,0.00,4,,4,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","8,968,976",4.00,0.00,5,,5,,South Africa
870870 - Road wheels and parts and accessories thereof,"56,019,912",3.75,0.00,4,,4,,South Africa
870880 - Suspension systems and parts thereof (including shock-absorbers),"34,653,116",3.80,0.00,5,,5,,South Africa
870891 -- Radiators and parts thereof,"7,765,815",3.88,0.00,4,,4,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"156,013,356",3.88,0.00,4,,4,,South Africa
870893 -- Clutches and parts thereof,"19,997,625",3.75,0.00,2,,2,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","31,697,093",3.88,0.00,4,,4,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"264,271",3.67,0.00,3,,3,,South Africa
870899 -- Other,"88,590,764",3.67,0.00,3,,3,,South Africa
870911 -- Electrical,"57,267",3.00,0.00,2,,2,,South Africa
870919 -- Other,,3.00,0.00,2,,2,,South Africa
870990 - Parts,"19,363",3.50,0.00,1,,1,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","4,620,633",1.70,0.00,1,,1,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,710,8.00,0.00,1,,1,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"3,647",8.00,0.00,4,,4,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,0.00,2,,2,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"6,417",6.00,0.00,1,,1,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"106,697",6.00,0.00,1,,1,,South Africa
871190 - Other,"4,886",6.00,0.00,1,,1,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","95,895",14.67,0.00,3,,3,,South Africa
