Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,South Africa
871639 -- Other,,35.00,35.00,1,,,,South Africa
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,South Africa
871680 - Other vehicles,,35.00,35.00,1,,,,South Africa
871690 - Parts,,16.00,16.00,2,,,,South Africa
,2014,"67,047,549",22.49,22.49,141,,,,South Africa
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,South Africa
870130 -Track-laying tractors,,14.00,14.00,1,,,,South Africa
870190 - Other,,7.00,7.00,2,,,,South Africa
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,South Africa
870290 - Other,,35.00,35.00,2,,,,South Africa
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,35.00,35.00,1,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","43,341,113",35.00,35.00,2,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
870390 - Other,,35.00,35.00,1,,,,South Africa
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870490 - Other,,35.00,35.00,1,,,,South Africa
870510 - Crane lorries,,35.00,35.00,2,,,,South Africa
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,South Africa
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,South Africa
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,South Africa
870590 - Other,,18.50,18.50,2,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","79,846",28.00,28.00,3,,,,South Africa
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,South Africa
870790 - Other,,24.50,24.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"8,977",18.00,18.00,1,,,,South Africa
870821 -- Safety seat belts,,18.00,18.00,1,,,,South Africa
870829 -- Other,"1,187,915",14.73,14.73,11,,,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"4,582",16.67,16.67,3,,,,South Africa
870840 - Gear boxes and parts thereof,,12.50,12.50,4,,,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","64,306",13.00,13.00,6,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"9,239,425",16.00,16.00,2,,,,South Africa
870880 - Suspension systems and parts thereof (including shock- absorbers),"4,013",18.00,18.00,1,,,,South Africa
870891 -- Radiators and parts thereof,"15,919",18.00,18.00,1,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"10,215,407",18.00,18.00,1,,,,South Africa
870893 -- Clutches and parts thereof,"612,209",18.00,18.00,1,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","8,180",16.29,16.29,7,,,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"1,304",10.00,10.00,4,,,,South Africa
870899 -- Other,"765,926",9.00,9.00,2,,,,South Africa
870911 -- Electrical,,14.00,14.00,1,,,,South Africa
870919 -- Other,,14.00,14.00,1,,,,South Africa
870990 - Parts,,14.00,14.00,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","1,484,216",0.00,0.00,1,,,,South Africa
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,South Africa
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,20.00,20.00,3,,,,South Africa
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,South Africa
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,South Africa
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,South Africa
871190 - Other,,20.00,20.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,South Africa
871310 - Not mechanically propelled,,12.00,12.00,1,,,,South Africa
871390 - Other,,2.00,2.00,1,,,,South Africa
871410 - Of motorcycles (including mopeds),353,16.00,16.00,1,,,,South Africa
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,South Africa
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,16.00,16.00,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,South Africa
871495 -- Saddles,,16.00,16.00,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,South Africa
871499 -- Other,"13,858",16.00,16.00,2,,,,South Africa
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,South Africa
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,South Africa
871639 -- Other,,35.00,35.00,1,,,,South Africa
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,South Africa
871680 - Other vehicles,,35.00,35.00,1,,,,South Africa
871690 - Parts,,16.00,16.00,2,,,,South Africa
,2013,"24,318,261",22.49,22.49,141,,,,South Africa
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,South Africa
870130 -Track-laying tractors,,14.00,14.00,1,,,,South Africa
870190 - Other,,7.00,7.00,2,,,,South Africa
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,South Africa
870290 - Other,,35.00,35.00,2,,,,South Africa
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,35.00,35.00,1,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
870390 - Other,,35.00,35.00,1,,,,South Africa
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870490 - Other,,35.00,35.00,1,,,,South Africa
870510 - Crane lorries,,35.00,35.00,2,,,,South Africa
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,South Africa
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,South Africa
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,South Africa
870590 - Other,,18.50,18.50,2,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","82,470",28.00,28.00,3,,,,South Africa
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,South Africa
870790 - Other,,24.50,24.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"4,734",18.00,18.00,1,,,,South Africa
870821 -- Safety seat belts,54,18.00,18.00,1,,,,South Africa
870829 -- Other,"845,007",14.73,14.73,11,,,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"9,766",16.67,16.67,3,,,,South Africa
870840 - Gear boxes and parts thereof,170,12.50,12.50,4,,,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","30,953",13.00,13.00,6,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"11,622,766",16.00,16.00,2,,,,South Africa
870880 - Suspension systems and parts thereof (including shock- absorbers),526,18.00,18.00,1,,,,South Africa
870891 -- Radiators and parts thereof,"15,819",18.00,18.00,1,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"10,114,070",18.00,18.00,1,,,,South Africa
870893 -- Clutches and parts thereof,"792,802",18.00,18.00,1,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","1,105",16.29,16.29,7,,,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,,10.00,10.00,4,,,,South Africa
870899 -- Other,"745,707",9.00,9.00,2,,,,South Africa
870911 -- Electrical,,14.00,14.00,1,,,,South Africa
870919 -- Other,,14.00,14.00,1,,,,South Africa
870990 - Parts,,14.00,14.00,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,South Africa
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,South Africa
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,20.00,20.00,3,,,,South Africa
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,South Africa
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,South Africa
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,South Africa
871190 - Other,,20.00,20.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,South Africa
871310 - Not mechanically propelled,,12.00,12.00,1,,,,South Africa
871390 - Other,,2.00,2.00,1,,,,South Africa
871410 - Of motorcycles (including mopeds),"1,139",16.00,16.00,1,,,,South Africa
871420 - Of carriages for disabled persons,"23,943",10.00,10.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,South Africa
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,16.00,16.00,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,South Africa
871495 -- Saddles,,16.00,16.00,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,South Africa
871499 -- Other,"27,230",16.00,16.00,2,,,,South Africa
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,South Africa
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,South Africa
871639 -- Other,,35.00,35.00,1,,,,South Africa
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,South Africa
871680 - Other vehicles,,35.00,35.00,1,,,,South Africa
871690 - Parts,,16.00,16.00,2,,,,South Africa
,2012,"5,097,919",22.49,22.49,141,,,,South Africa
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,South Africa
870130 -Track-laying tractors,,14.00,14.00,1,,,,South Africa
870190 - Other,,7.00,7.00,2,,,,South Africa
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,South Africa
870290 - Other,,35.00,35.00,2,,,,South Africa
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,35.00,35.00,1,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
870390 - Other,,35.00,35.00,1,,,,South Africa
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870490 - Other,,35.00,35.00,1,,,,South Africa
870510 - Crane lorries,,35.00,35.00,2,,,,South Africa
870520 -Mobile drilling derricks,,35.00,35.00,1,,,,South Africa
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,South Africa
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,South Africa
870590 - Other,,18.50,18.50,2,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,South Africa
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,South Africa
870790 - Other,,24.50,24.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"6,706",18.00,18.00,1,,,,South Africa
870821 -- Safety seat belts,64,18.00,18.00,1,,,,South Africa
870829 -- Other,"636,654",14.73,14.73,11,,,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"23,747",16.67,16.67,3,,,,South Africa
870840 - Gear boxes and parts thereof,"41,431",12.50,12.50,4,,,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","29,700",13.00,13.00,6,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"2,395,974",16.00,16.00,2,,,,South Africa
870880 - Suspension systems and parts thereof (including shock- absorbers),"4,687",18.00,18.00,1,,,,South Africa
870891 -- Radiators and parts thereof,"37,645",18.00,18.00,1,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"872,250",18.00,18.00,1,,,,South Africa
870893 -- Clutches and parts thereof,"604,788",18.00,18.00,1,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","1,316",16.29,16.29,7,,,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"1,691",10.00,10.00,4,,,,South Africa
870899 -- Other,"435,318",9.00,9.00,2,,,,South Africa
870911 -- Electrical,,14.00,14.00,1,,,,South Africa
870919 -- Other,,14.00,14.00,1,,,,South Africa
870990 - Parts,,14.00,14.00,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,South Africa
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,South Africa
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,20.00,20.00,3,,,,South Africa
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,South Africa
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,South Africa
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,South Africa
871190 - Other,,20.00,20.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.",,27.50,27.50,2,,,,South Africa
871310 - Not mechanically propelled,,12.00,12.00,1,,,,South Africa
871390 - Other,,2.00,2.00,1,,,,South Africa
871410 - Of motorcycles (including mopeds),615,16.00,16.00,1,,,,South Africa
871420 - Of carriages for disabled persons,"1,750",10.00,10.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,South Africa
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels",,16.00,16.00,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,South Africa
871495 -- Saddles,,16.00,16.00,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,South Africa
871499 -- Other,"3,582",16.00,16.00,2,,,,South Africa
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,South Africa
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,South Africa
871639 -- Other,,35.00,35.00,1,,,,South Africa
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,South Africa
871680 - Other vehicles,,35.00,35.00,1,,,,South Africa
871690 - Parts,,16.00,16.00,2,,,,South Africa
,2011,"2,531,000",22.37,22.37,141,,,,South Africa
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,South Africa
870130 - Track-laying tractors,,14.00,14.00,1,,,,South Africa
870190 - Other,,7.00,7.00,2,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,South Africa
870290 - Other,,35.00,35.00,2,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,35.00,35.00,1,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
870390 - Other,,35.00,35.00,1,,,,South Africa
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870490 - Other,,35.00,35.00,1,,,,South Africa
870510 - Crane lorries,,35.00,35.00,2,,,,South Africa
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,South Africa
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,South Africa
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,South Africa
870590 - Other,,18.50,18.50,2,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,South Africa
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,South Africa
870790 - Other,,24.50,24.50,2,,,,South Africa
870810 - Bumpers and parts thereof,,18.00,18.00,1,,,,South Africa
870821 -- Safety seat belts,"1,000",18.00,18.00,1,,,,South Africa
870829 -- Other,"498,000",14.73,14.73,11,,,,South Africa
870830 - Brakes and servo-brakes; parts thereof,"1,000",16.67,16.67,3,,,,South Africa
870840 - Gear boxes and parts thereof,,10.67,10.67,3,,,,South Africa
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof",,13.00,13.00,6,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"1,000",16.00,16.00,2,,,,South Africa
870880 - Suspension systems and parts thereof (including shock-absorbers),"7,000",18.00,18.00,1,,,,South Africa
870891 -- Radiators and parts thereof,"28,000",18.00,18.00,1,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"919,000",18.00,18.00,1,,,,South Africa
870893 -- Clutches and parts thereof,"496,000",18.00,18.00,1,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","10,000",16.29,16.29,7,,,,South Africa
870895 -- Safety airbags with inflater system; parts thereof,"2,000",10.00,10.00,4,,,,South Africa
870899 -- Other,"132,000",9.00,9.00,2,,,,South Africa
870911 -- Electrical,,14.00,14.00,1,,,,South Africa
870919 -- Other,,14.00,14.00,1,,,,South Africa
870990 - Parts,,14.00,14.00,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,20.00,20.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,20.00,20.00,3,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,South Africa
871190 - Other,,20.00,20.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","436,000",20.00,20.00,2,,,,South Africa
871310 - Not mechanically propelled,,12.00,12.00,1,,,,South Africa
871390 - Other,,2.00,2.00,1,,,,South Africa
871411 -- Saddles,,16.00,16.00,1,,,,South Africa
871419 -- Other,,16.00,16.00,1,,,,South Africa
871420 - Of carriages for disabled persons,,10.00,10.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof",,16.00,16.00,1,,,,South Africa
871492 -- Wheel rims and spokes,,16.00,16.00,1,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,16.00,16.00,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",,16.00,16.00,2,,,,South Africa
871495 -- Saddles,,16.00,16.00,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",,16.00,16.00,1,,,,South Africa
871499 -- Other,,16.00,16.00,2,,,,South Africa
871500 Baby carriages and parts thereof.,,20.00,20.00,1,,,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,South Africa
871639 -- Other,,35.00,35.00,1,,,,South Africa
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,South Africa
871680 - Other vehicles,,35.00,35.00,1,,,,South Africa
871690 - Parts,,16.00,16.00,2,,,,South Africa
,2010,"2,586,000",22.12,22.12,141,,,,South Africa
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,South Africa
870130 - Track-laying tractors,,14.00,14.00,1,,,,South Africa
870190 - Other,,7.00,7.00,2,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,South Africa
870290 - Other,,35.00,35.00,2,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,35.00,35.00,1,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","36,000",35.00,35.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,South Africa
870390 - Other,,35.00,35.00,1,,,,South Africa
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,South Africa
870421 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870423 -- g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,South Africa
870431 -- g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870432 -- g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,South Africa
870490 - Other,,35.00,35.00,1,,,,South Africa
870510 - Crane lorries,,17.50,17.50,2,,,,South Africa
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,South Africa
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,South Africa
870540 - Concrete-mixer lorries,,35.00,35.00,1,,,,South Africa
870590 - Other,,18.50,18.50,2,,,,South Africa
