Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
870790 - Other,,4.50,4.50,2,,,,"Saudi Arabia, Kingdom of"
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870821 - - Safety seat belts,,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870829 - - Other,"9,912",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870831 - - Mounted brake linings,"132,604",4.00,4.00,3,,,,"Saudi Arabia, Kingdom of"
870839 - - Other,"2,345",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870840 - Gear boxes,"2,430",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870860 - Non-driving axles and parts thereof,"2,451",4.00,4.00,3,,,,"Saudi Arabia, Kingdom of"
870870 - Road wheels and parts and accessories thereof,"20,207",3.75,3.75,4,,,,"Saudi Arabia, Kingdom of"
870880 - Suspension shock-absorbers,,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870891 - - Radiators,"350,791",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870892 - - Silencers and exhaust pipes,"325,084",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870893 - - Clutches and parts thereof,"39,274",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
"870894 - - Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870899 - - Other,"561,133",3.60,3.60,5,,,,"Saudi Arabia, Kingdom of"
870911 - - Electrical,,3.00,3.00,2,,,,"Saudi Arabia, Kingdom of"
870919 - - Other,,3.00,3.00,2,,,,"Saudi Arabia, Kingdom of"
870990 - Parts,"1,961",3.50,3.50,1,,,,"Saudi Arabia, Kingdom of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,"Saudi Arabia, Kingdom of"
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,"Saudi Arabia, Kingdom of"
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"3,592",6.00,6.00,2,,,,"Saudi Arabia, Kingdom of"
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,142",6.00,6.00,1,,,,"Saudi Arabia, Kingdom of"
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"44,475",6.00,6.00,1,,,,"Saudi Arabia, Kingdom of"
871190 - Other,,6.00,6.00,1,,,,"Saudi Arabia, Kingdom of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
871310 - Not mechanically propelled,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
871390 - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
871411 - - Saddles,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
871419 - - Other,"7,578",3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
871420 - Of invalid carriages,"4,530",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"871491 - - Frames and forks, and parts thereof",,4.70,4.70,3,,,,"Saudi Arabia, Kingdom of"
871492 - - Wheel rims and spokes,,4.70,4.70,2,,,,"Saudi Arabia, Kingdom of"
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,"Saudi Arabia, Kingdom of"
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,4.70,4.70,3,,,,"Saudi Arabia, Kingdom of"
871495 - - Saddles,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
"871496 - - Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,"Saudi Arabia, Kingdom of"
871499 - - Other,160,4.70,4.70,4,,,,"Saudi Arabia, Kingdom of"
871500 Baby carriages and parts thereof,"15,390",2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,"Saudi Arabia, Kingdom of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,2,,,,"Saudi Arabia, Kingdom of"
871631 - - Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
871639 - - Other,"43,367",2.70,2.70,5,,,,"Saudi Arabia, Kingdom of"
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
871680 - Other vehicles,,1.70,1.70,1,,,,"Saudi Arabia, Kingdom of"
871690 - Parts,"5,467",1.70,1.70,4,,,,"Saudi Arabia, Kingdom of"
,1998,"5,037,526",6.83,6.83,185,,,,"Saudi Arabia, Kingdom of"
870110 - Pedestrian controlled tractors,,3.30,3.30,2,,,,"Saudi Arabia, Kingdom of"
870120 - Road tractors for semi-trailers,,16.80,16.80,2,,,,"Saudi Arabia, Kingdom of"
870130 - Track-laying tractors,,1.10,1.10,2,,,,"Saudi Arabia, Kingdom of"
870190 - Other,,2.38,2.38,9,,,,"Saudi Arabia, Kingdom of"
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"177,651",13.50,13.50,4,,,,"Saudi Arabia, Kingdom of"
870290 - Other,,12.90,12.90,5,,,,"Saudi Arabia, Kingdom of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,8.50,8.50,3,,,,"Saudi Arabia, Kingdom of"
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","54,757",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","938,290",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870324 - - Of a cylinder capacity exceeding 3,000 cc","779,311",10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","3,269",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870333 - - Of a cylinder capacity exceeding 2,500 cc","20,137",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
870390 - Other,,10.25,10.25,2,,,,"Saudi Arabia, Kingdom of"
870410 - Dumpers designed for off-highway use,,2.20,2.20,3,,,,"Saudi Arabia, Kingdom of"
870421 - - g.v.w. not exceeding 5 tonnes,,13.66,13.66,5,,,,"Saudi Arabia, Kingdom of"
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.97,15.97,3,,,,"Saudi Arabia, Kingdom of"
870423 - - g.v.w. exceeding 20 tonnes,,15.97,15.97,3,,,,"Saudi Arabia, Kingdom of"
870431 - - g.v.w. not exceeding 5 tonnes,,13.66,13.66,5,,,,"Saudi Arabia, Kingdom of"
870432 - - g.v.w. exceeding 5 tonnes,,15.97,15.97,3,,,,"Saudi Arabia, Kingdom of"
870490 - Other,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
870510 - Crane lorries,,4.20,4.20,1,,,,"Saudi Arabia, Kingdom of"
870520 - Mobile drilling derricks,,4.20,4.20,1,,,,"Saudi Arabia, Kingdom of"
870530 - Fire fighting vehicles,,4.20,4.20,1,,,,"Saudi Arabia, Kingdom of"
870540 - Concrete-mixer lorries,,4.20,4.20,1,,,,"Saudi Arabia, Kingdom of"
870590 - Other,291,4.20,4.20,3,,,,"Saudi Arabia, Kingdom of"
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,10.25,10.25,4,,,,"Saudi Arabia, Kingdom of"
870710 - For the vehicles of heading No. 87.03,,5.20,5.20,2,,,,"Saudi Arabia, Kingdom of"
870790 - Other,,5.20,5.20,2,,,,"Saudi Arabia, Kingdom of"
870810 - Bumpers and parts thereof,"2,313",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870821 - - Safety seat belts,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870829 - - Other,"3,160",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870831 - - Mounted brake linings,"68,367",4.47,4.47,3,,,,"Saudi Arabia, Kingdom of"
870839 - - Other,"1,232,854",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870840 - Gear boxes,"69,917",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870860 - Non-driving axles and parts thereof,,4.47,4.47,3,,,,"Saudi Arabia, Kingdom of"
870870 - Road wheels and parts and accessories thereof,"1,053",4.20,4.20,4,,,,"Saudi Arabia, Kingdom of"
870880 - Suspension shock-absorbers,"1,211",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870891 - - Radiators,"653,716",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870892 - - Silencers and exhaust pipes,"317,764",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870893 - - Clutches and parts thereof,"55,992",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
"870894 - - Steering wheels, steering columns and steering boxes","4,953",4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
870899 - - Other,"526,548",4.20,4.20,5,,,,"Saudi Arabia, Kingdom of"
870911 - - Electrical,,3.40,3.40,2,,,,"Saudi Arabia, Kingdom of"
870919 - - Other,"4,214",3.40,3.40,2,,,,"Saudi Arabia, Kingdom of"
870990 - Parts,"4,480",3.90,3.90,1,,,,"Saudi Arabia, Kingdom of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,2.10,2.10,1,,,,"Saudi Arabia, Kingdom of"
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,344",8.20,8.20,1,,,,"Saudi Arabia, Kingdom of"
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,792",8.20,8.20,4,,,,"Saudi Arabia, Kingdom of"
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.60,6.60,2,,,,"Saudi Arabia, Kingdom of"
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"8,961",6.60,6.60,1,,,,"Saudi Arabia, Kingdom of"
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"5,098",6.60,6.60,1,,,,"Saudi Arabia, Kingdom of"
871190 - Other,133,6.60,6.60,1,,,,"Saudi Arabia, Kingdom of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",,15.40,15.40,3,,,,"Saudi Arabia, Kingdom of"
871310 - Not mechanically propelled,,1.00,1.00,1,,,,"Saudi Arabia, Kingdom of"
871390 - Other,,1.00,1.00,1,,,,"Saudi Arabia, Kingdom of"
871411 - - Saddles,,4.20,4.20,1,,,,"Saudi Arabia, Kingdom of"
871419 - - Other,"47,056",4.20,4.20,1,,,,"Saudi Arabia, Kingdom of"
871420 - Of invalid carriages,,1.60,1.60,1,,,,"Saudi Arabia, Kingdom of"
"871491 - - Frames and forks, and parts thereof","13,054",5.40,5.40,3,,,,"Saudi Arabia, Kingdom of"
871492 - - Wheel rims and spokes,,5.40,5.40,2,,,,"Saudi Arabia, Kingdom of"
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,5.40,5.40,2,,,,"Saudi Arabia, Kingdom of"
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,5.40,5.40,3,,,,"Saudi Arabia, Kingdom of"
871495 - - Saddles,,5.40,5.40,1,,,,"Saudi Arabia, Kingdom of"
"871496 - - Pedals and crank-gear, and parts thereof",,5.40,5.40,3,,,,"Saudi Arabia, Kingdom of"
871499 - - Other,,5.40,5.40,4,,,,"Saudi Arabia, Kingdom of"
871500 Baby carriages and parts thereof,,3.10,3.10,2,,,,"Saudi Arabia, Kingdom of"
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,3.20,3.20,5,,,,"Saudi Arabia, Kingdom of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,3.20,3.20,2,,,,"Saudi Arabia, Kingdom of"
871631 - - Tanker trailers and tanker semi-trailers,,3.20,3.20,1,,,,"Saudi Arabia, Kingdom of"
871639 - - Other,,3.20,3.20,5,,,,"Saudi Arabia, Kingdom of"
871640 - Other trailers and semi-trailers,,3.20,3.20,1,,,,"Saudi Arabia, Kingdom of"
871680 - Other vehicles,,2.20,2.20,1,,,,"Saudi Arabia, Kingdom of"
871690 - Parts,"39,839",2.20,2.20,4,,,,"Saudi Arabia, Kingdom of"
,1997,"5,066,040",7.33,7.33,185,,,,"Saudi Arabia, Kingdom of"
870110 - Pedestrian controlled tractors,,3.60,3.60,2,,,,"Saudi Arabia, Kingdom of"
870120 - Road tractors for semi-trailers,,17.60,17.60,2,,,,"Saudi Arabia, Kingdom of"
870130 - Track-laying tractors,,2.20,2.20,2,,,,"Saudi Arabia, Kingdom of"
870190 - Other,,3.98,3.98,9,,,,"Saudi Arabia, Kingdom of"
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,14.00,14.00,4,,,,"Saudi Arabia, Kingdom of"
870290 - Other,,13.40,13.40,5,,,,"Saudi Arabia, Kingdom of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,8.67,8.67,3,,,,"Saudi Arabia, Kingdom of"
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","44,863",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","1,518,026",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870324 - - Of a cylinder capacity exceeding 3,000 cc","519,583",10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","24,983",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870333 - - Of a cylinder capacity exceeding 2,500 cc","105,262",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
870390 - Other,,10.50,10.50,2,,,,"Saudi Arabia, Kingdom of"
870410 - Dumpers designed for off-highway use,,4.40,4.40,3,,,,"Saudi Arabia, Kingdom of"
870421 - - g.v.w. not exceeding 5 tonnes,"20,401",13.80,13.80,5,,,,"Saudi Arabia, Kingdom of"
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"35,586",16.07,16.07,3,,,,"Saudi Arabia, Kingdom of"
870423 - - g.v.w. exceeding 20 tonnes,,16.07,16.07,3,,,,"Saudi Arabia, Kingdom of"
870431 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,"Saudi Arabia, Kingdom of"
870432 - - g.v.w. exceeding 5 tonnes,,16.07,16.07,3,,,,"Saudi Arabia, Kingdom of"
870490 - Other,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
870510 - Crane lorries,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
870520 - Mobile drilling derricks,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
870530 - Fire fighting vehicles,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
870540 - Concrete-mixer lorries,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
870590 - Other,"27,818",4.70,4.70,3,,,,"Saudi Arabia, Kingdom of"
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05","7,768",10.60,10.60,4,,,,"Saudi Arabia, Kingdom of"
870710 - For the vehicles of heading No. 87.03,,5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
870790 - Other,,5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
870810 - Bumpers and parts thereof,11,4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870821 - - Safety seat belts,,4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870829 - - Other,"2,744",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870831 - - Mounted brake linings,"11,250",4.93,4.93,3,,,,"Saudi Arabia, Kingdom of"
870839 - - Other,"891,117",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870840 - Gear boxes,"10,864",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components","3,697",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870860 - Non-driving axles and parts thereof,782,4.93,4.93,3,,,,"Saudi Arabia, Kingdom of"
870870 - Road wheels and parts and accessories thereof,363,4.65,4.65,4,,,,"Saudi Arabia, Kingdom of"
870880 - Suspension shock-absorbers,"2,960",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870891 - - Radiators,"416,510",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870892 - - Silencers and exhaust pipes,"64,198",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870893 - - Clutches and parts thereof,"1,384",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
"870894 - - Steering wheels, steering columns and steering boxes",,4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870899 - - Other,"1,003,478",4.80,4.80,5,,,,"Saudi Arabia, Kingdom of"
870911 - - Electrical,,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870919 - - Other,"217,724",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870990 - Parts,"1,678",4.20,4.20,1,,,,"Saudi Arabia, Kingdom of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,2.50,2.50,1,,,,"Saudi Arabia, Kingdom of"
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.40,8.40,1,,,,"Saudi Arabia, Kingdom of"
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,814",8.40,8.40,4,,,,"Saudi Arabia, Kingdom of"
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,7.20,7.20,2,,,,"Saudi Arabia, Kingdom of"
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,7.20,7.20,1,,,,"Saudi Arabia, Kingdom of"
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,7.20,7.20,1,,,,"Saudi Arabia, Kingdom of"
871190 - Other,,7.20,7.20,1,,,,"Saudi Arabia, Kingdom of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised",873,15.80,15.80,3,,,,"Saudi Arabia, Kingdom of"
871310 - Not mechanically propelled,,2.00,2.00,1,,,,"Saudi Arabia, Kingdom of"
871390 - Other,,2.00,2.00,1,,,,"Saudi Arabia, Kingdom of"
871411 - - Saddles,,4.60,4.60,1,,,,"Saudi Arabia, Kingdom of"
871419 - - Other,,4.60,4.60,1,,,,"Saudi Arabia, Kingdom of"
871420 - Of invalid carriages,,3.20,3.20,1,,,,"Saudi Arabia, Kingdom of"
"871491 - - Frames and forks, and parts thereof","1,588",6.00,6.00,3,,,,"Saudi Arabia, Kingdom of"
871492 - - Wheel rims and spokes,,6.00,6.00,2,,,,"Saudi Arabia, Kingdom of"
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","41,687",6.00,6.00,2,,,,"Saudi Arabia, Kingdom of"
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof",,6.00,6.00,3,,,,"Saudi Arabia, Kingdom of"
871495 - - Saddles,,6.00,6.00,1,,,,"Saudi Arabia, Kingdom of"
"871496 - - Pedals and crank-gear, and parts thereof",,6.00,6.00,3,,,,"Saudi Arabia, Kingdom of"
871499 - - Other,,6.00,6.00,4,,,,"Saudi Arabia, Kingdom of"
871500 Baby carriages and parts thereof,,3.60,3.60,2,,,,"Saudi Arabia, Kingdom of"
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,3.70,3.70,5,,,,"Saudi Arabia, Kingdom of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,3.70,3.70,2,,,,"Saudi Arabia, Kingdom of"
871631 - - Tanker trailers and tanker semi-trailers,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
871639 - - Other,"4,548",3.70,3.70,5,,,,"Saudi Arabia, Kingdom of"
871640 - Other trailers and semi-trailers,,3.70,3.70,1,,,,"Saudi Arabia, Kingdom of"
871680 - Other vehicles,"1,883",2.70,2.70,1,,,,"Saudi Arabia, Kingdom of"
871690 - Parts,"80,596",2.80,2.80,4,,,,"Saudi Arabia, Kingdom of"
,1996,"6,078,038",7.37,7.37,184,,,,"Saudi Arabia, Kingdom of"
870110 - Pedestrian controlled tractors,,3.60,3.60,2,,,,"Saudi Arabia, Kingdom of"
870120 - Road tractors for semi-trailers,,17.60,17.60,2,,,,"Saudi Arabia, Kingdom of"
870130 - Track-laying tractors,,4.40,4.40,1,,,,"Saudi Arabia, Kingdom of"
870190 - Other,"523,099",3.98,3.98,9,,,,"Saudi Arabia, Kingdom of"
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,14.00,14.00,4,,,,"Saudi Arabia, Kingdom of"
870290 - Other,,13.40,13.40,5,,,,"Saudi Arabia, Kingdom of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"33,991",10.50,10.50,2,,,,"Saudi Arabia, Kingdom of"
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","25,573",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,032,628",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870324 - - Of a cylinder capacity exceeding 3,000 cc","734,500",10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,"Saudi Arabia, Kingdom of"
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","37,127",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
"870333 - - Of a cylinder capacity exceeding 2,500 cc","10,679",10.00,10.00,3,,,,"Saudi Arabia, Kingdom of"
870390 - Other,,10.50,10.50,2,,,,"Saudi Arabia, Kingdom of"
870410 - Dumpers designed for off-highway use,,4.40,4.40,3,,,,"Saudi Arabia, Kingdom of"
870421 - - g.v.w. not exceeding 5 tonnes,,13.80,13.80,5,,,,"Saudi Arabia, Kingdom of"
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"9,777",16.07,16.07,3,,,,"Saudi Arabia, Kingdom of"
870423 - - g.v.w. exceeding 20 tonnes,,16.07,16.07,3,,,,"Saudi Arabia, Kingdom of"
870431 - - g.v.w. not exceeding 5 tonnes,"1,790",13.80,13.80,5,,,,"Saudi Arabia, Kingdom of"
870432 - - g.v.w. exceeding 5 tonnes,,16.07,16.07,3,,,,"Saudi Arabia, Kingdom of"
870490 - Other,,10.00,10.00,1,,,,"Saudi Arabia, Kingdom of"
870510 - Crane lorries,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
870520 - Mobile drilling derricks,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
870530 - Fire fighting vehicles,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
870540 - Concrete-mixer lorries,,4.70,4.70,1,,,,"Saudi Arabia, Kingdom of"
870590 - Other,"260,083",4.70,4.70,3,,,,"Saudi Arabia, Kingdom of"
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,10.60,10.60,4,,,,"Saudi Arabia, Kingdom of"
870710 - For the vehicles of heading No. 87.03,"7,403",5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
870790 - Other,,5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
870810 - Bumpers and parts thereof,,4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870821 - - Safety seat belts,914,4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870829 - - Other,876,4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870831 - - Mounted brake linings,"15,605",4.93,4.93,3,,,,"Saudi Arabia, Kingdom of"
870839 - - Other,"486,771",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870840 - Gear boxes,"7,276",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components","2,705",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870860 - Non-driving axles and parts thereof,,4.93,4.93,3,,,,"Saudi Arabia, Kingdom of"
870870 - Road wheels and parts and accessories thereof,"4,025",4.65,4.65,4,,,,"Saudi Arabia, Kingdom of"
870880 - Suspension shock-absorbers,,4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870891 - - Radiators,"1,271,185",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870892 - - Silencers and exhaust pipes,"33,064",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870893 - - Clutches and parts thereof,"5,790",4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
"870894 - - Steering wheels, steering columns and steering boxes",,4.65,4.65,2,,,,"Saudi Arabia, Kingdom of"
870899 - - Other,"227,209",5.04,5.04,5,,,,"Saudi Arabia, Kingdom of"
870911 - - Electrical,,3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870919 - - Other,"5,066",3.75,3.75,2,,,,"Saudi Arabia, Kingdom of"
870990 - Parts,,4.20,4.20,2,,,,"Saudi Arabia, Kingdom of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles",,2.50,2.50,1,,,,"Saudi Arabia, Kingdom of"
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.40,8.40,1,,,,"Saudi Arabia, Kingdom of"
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.40,8.40,4,,,,"Saudi Arabia, Kingdom of"
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,7.20,7.20,2,,,,"Saudi Arabia, Kingdom of"
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"8,482",7.20,7.20,1,,,,"Saudi Arabia, Kingdom of"
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"5,269",7.20,7.20,1,,,,"Saudi Arabia, Kingdom of"
