Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
080720 - Papaws (papayas),,30.00,30.00,1,,,,European Union
080810 - Apples,"95,398",50.00,50.00,1,,,,European Union
080820 - Pears and quinces,,35.00,35.00,1,,,,European Union
080910 - Apricots,"1,867",30.00,30.00,1,,,,European Union
080920 - Cherries,290,30.00,30.00,1,,,,European Union
"080930 - Peaches, including nectarines","9,378",30.00,30.00,1,,,,European Union
080940 - Plums and sloes,"19,653",25.00,25.00,1,,,,European Union
081010 - Strawberries,542,30.00,30.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","1,025",30.00,30.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","9,536",30.00,30.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","28,524",30.00,30.00,1,,,,European Union
081050 - Kiwifruit,"822,618",30.00,30.00,1,,,,European Union
081060 - Durians,,30.00,30.00,1,,,,European Union
081090 - Other,722,30.00,30.00,7,,,,European Union
081110 - Strawberries,,30.00,30.00,3,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","28,887",30.00,30.00,3,,,,European Union
081190 - Other,"10,156",30.00,30.00,2,,,,European Union
081210 - Cherries,884,30.00,30.00,1,,,,European Union
081290 - Other,129,30.00,30.00,2,,,,European Union
081310 - Apricots,,30.00,30.00,1,,,,European Union
081320 - Prunes,,25.00,25.00,1,,,,European Union
081330 - Apples,,30.00,30.00,1,,,,European Union
081340 - Other fruit,"7,697",30.00,30.00,3,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,255,30.00,30.00,2,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","11,278",30.00,30.00,1,,,,European Union
,2004,"1,389,499",38.12,38.12,87,2,,,European Union
080111 -- Dessicated,,70.00,70.00,1,,,,European Union
080119 -- Other,,70.00,70.00,3,,,,European Union
080121 -- In shell,,30.00,30.00,1,,,,European Union
080122 -- Shelled,,30.00,30.00,1,,,,European Union
080131 -- In shell,"245,672",30.00,30.00,1,,,,European Union
080132 -- Shelled,"63,355",30.00,30.00,3,,,,European Union
080211 -- In shell,"160,653",,,1,1,,,European Union
080212 -- Shelled,"6,138",,,1,1,,,European Union
080221 -- In shell,,30.00,30.00,1,,,,European Union
080222 -- Shelled,,30.00,30.00,1,,,,European Union
080231 -- In shell,,30.00,30.00,1,,,,European Union
080232 -- Shelled,,30.00,30.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,European Union
080250 - Pistachios,"189,399",30.00,30.00,1,,,,European Union
080290 - Other,,100.00,100.00,5,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,European Union
080410 - Dates,298,30.00,30.00,4,,,,European Union
080420 - Figs,,30.00,30.00,2,,,,European Union
080430 - Pineapples,"4,413",30.00,30.00,1,,,,European Union
080440 - Avocados,94,30.00,30.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,European Union
080510 - Oranges,,40.00,40.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,European Union
080540 - Grapefruit,,25.00,25.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",454,40.00,40.00,1,,,,European Union
080590 - Other,,30.00,30.00,1,,,,European Union
080610 - Fresh,,40.00,40.00,1,,,,European Union
080620 - Dried,,100.00,100.00,2,,,,European Union
080711 -- Watermelons,,30.00,30.00,1,,,,European Union
080719 -- Other,107,30.00,30.00,1,,,,European Union
080720 - Papaws (papayas),,30.00,30.00,1,,,,European Union
080810 - Apples,"117,230",50.00,50.00,1,,,,European Union
080820 - Pears and quinces,"23,655",35.00,35.00,1,,,,European Union
080910 - Apricots,,30.00,30.00,1,,,,European Union
080920 - Cherries,"35,011",30.00,30.00,1,,,,European Union
"080930 - Peaches, including nectarines","26,157",30.00,30.00,1,,,,European Union
080940 - Plums and sloes,"5,570",25.00,25.00,1,,,,European Union
081010 - Strawberries,,30.00,30.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","7,167",30.00,30.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","7,955",30.00,30.00,1,,,,European Union
081050 - Kiwifruit,"451,147",30.00,30.00,1,,,,European Union
081060 - Durians,,30.00,30.00,1,,,,European Union
081090 - Other,243,30.00,30.00,7,,,,European Union
081110 - Strawberries,"2,690",30.00,30.00,3,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","19,434",30.00,30.00,3,,,,European Union
081190 - Other,,30.00,30.00,2,,,,European Union
081210 - Cherries,"3,453",30.00,30.00,1,,,,European Union
081290 - Other,,30.00,30.00,2,,,,European Union
081310 - Apricots,,30.00,30.00,1,,,,European Union
081320 - Prunes,450,25.00,25.00,1,,,,European Union
081330 - Apples,,30.00,30.00,1,,,,European Union
081340 - Other fruit,"9,379",30.00,30.00,3,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,57,30.00,30.00,2,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","9,318",30.00,30.00,1,,,,European Union
,2003,"877,672",38.12,38.12,87,2,,,European Union
080111 -- Dessicated,,70.00,70.00,1,,,,European Union
080119 -- Other,,70.00,70.00,3,,,,European Union
080121 -- In shell,,30.00,30.00,1,,,,European Union
080122 -- Shelled,,30.00,30.00,1,,,,European Union
080131 -- In shell,,30.00,30.00,1,,,,European Union
080132 -- Shelled,,30.00,30.00,3,,,,European Union
080211 -- In shell,488,,,1,1,,,European Union
080212 -- Shelled,"44,834",,,1,1,,,European Union
080221 -- In shell,"3,716",30.00,30.00,1,,,,European Union
080222 -- Shelled,"3,742",30.00,30.00,1,,,,European Union
080231 -- In shell,,30.00,30.00,1,,,,European Union
080232 -- Shelled,,30.00,30.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,European Union
080250 - Pistachios,,30.00,30.00,1,,,,European Union
080290 - Other,,100.00,100.00,5,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,European Union
080410 - Dates,99,30.00,30.00,4,,,,European Union
080420 - Figs,332,30.00,30.00,2,,,,European Union
080430 - Pineapples,,30.00,30.00,1,,,,European Union
080440 - Avocados,,30.00,30.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,European Union
080510 - Oranges,,40.00,40.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,European Union
080540 - Grapefruit,,25.00,25.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,028",40.00,40.00,1,,,,European Union
080590 - Other,"1,690",30.00,30.00,1,,,,European Union
080610 - Fresh,"46,054",40.00,40.00,1,,,,European Union
080620 - Dried,"262,464",100.00,100.00,2,,,,European Union
080711 -- Watermelons,,30.00,30.00,1,,,,European Union
080719 -- Other,,30.00,30.00,1,,,,European Union
080720 - Papaws (papayas),,30.00,30.00,1,,,,European Union
080810 - Apples,,50.00,50.00,1,,,,European Union
080820 - Pears and quinces,"21,395",35.00,35.00,1,,,,European Union
080910 - Apricots,339,30.00,30.00,1,,,,European Union
080920 - Cherries,"1,341",30.00,30.00,1,,,,European Union
"080930 - Peaches, including nectarines","9,216",30.00,30.00,1,,,,European Union
080940 - Plums and sloes,"3,641",25.00,25.00,1,,,,European Union
081010 - Strawberries,"56,226",30.00,30.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","26,032",30.00,30.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,383",30.00,30.00,1,,,,European Union
081050 - Kiwifruit,"218,817",30.00,30.00,1,,,,European Union
081060 - Durians,,30.00,30.00,1,,,,European Union
081090 - Other,"5,974",30.00,30.00,7,,,,European Union
081110 - Strawberries,"5,559",30.00,30.00,3,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","2,448",30.00,30.00,3,,,,European Union
081190 - Other,"45,194",30.00,30.00,2,,,,European Union
081210 - Cherries,362,30.00,30.00,1,,,,European Union
081290 - Other,,30.00,30.00,2,,,,European Union
081310 - Apricots,586,30.00,30.00,1,,,,European Union
081320 - Prunes,614,25.00,25.00,1,,,,European Union
081330 - Apples,"47,563",30.00,30.00,1,,,,European Union
081340 - Other fruit,"47,717",30.00,30.00,3,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","18,819",30.00,30.00,1,,,,European Union
,2002,"828,569",35.28,35.28,55,2,,,European Union
080111 -- Dessicated,,70.00,70.00,1,,,,European Union
080119 -- Other,,70.00,70.00,1,,,,European Union
080121 -- In shell,,30.00,30.00,1,,,,European Union
080122 -- Shelled,,30.00,30.00,1,,,,European Union
080131 -- In shell,"118,319",35.00,35.00,1,,,,European Union
080132 -- Shelled,"38,104",30.00,30.00,1,,,,European Union
080211 -- In shell,"7,607",,,1,1,,,European Union
080212 -- Shelled,"245,068",,,1,1,,,European Union
080221 -- In shell,,30.00,30.00,1,,,,European Union
080222 -- Shelled,,30.00,30.00,1,,,,European Union
080231 -- In shell,,30.00,30.00,1,,,,European Union
080232 -- Shelled,,30.00,30.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),51,30.00,30.00,1,,,,European Union
080250 - Pistachios,320,30.00,30.00,1,,,,European Union
080290 - Other,"9,804",100.00,100.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,European Union
080410 - Dates,,30.00,30.00,1,,,,European Union
080420 - Figs,,30.00,30.00,1,,,,European Union
080430 - Pineapples,,30.00,30.00,1,,,,European Union
080440 - Avocados,,30.00,30.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",202,30.00,30.00,1,,,,European Union
080510 - Oranges,,40.00,40.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,European Union
080540 - Grapefruit,,25.00,25.00,1,,,,European Union
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,European Union
080590 - Other,"1,869",30.00,30.00,1,,,,European Union
080610 - Fresh,"9,303",40.00,40.00,1,,,,European Union
080620 - Dried,,105.00,105.00,1,,,,European Union
080711 -- Watermelons,,30.00,30.00,1,,,,European Union
080719 -- Other,,30.00,30.00,1,,,,European Union
080720 - Papaws (papayas),,30.00,30.00,1,,,,European Union
080810 - Apples,"87,348",50.00,50.00,1,,,,European Union
080820 - Pears and quinces,"14,700",35.00,35.00,1,,,,European Union
080910 - Apricots,,30.00,30.00,1,,,,European Union
080920 - Cherries,"1,466",30.00,30.00,1,,,,European Union
"080930 - Peaches, including nectarines","9,725",30.00,30.00,1,,,,European Union
080940 - Plums and sloes,"2,516",25.00,25.00,1,,,,European Union
081010 - Strawberries,"16,522",30.00,30.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","1,541",30.00,30.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","1,507",30.00,30.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","23,866",30.00,30.00,1,,,,European Union
081050 - Kiwifruit,"188,523",30.00,30.00,1,,,,European Union
081060 - Durians,,30.00,30.00,1,,,,European Union
081090 - Other,"23,200",30.00,30.00,1,,,,European Union
081110 - Strawberries,172,30.00,30.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","1,631",30.00,30.00,1,,,,European Union
081190 - Other,"8,946",30.00,30.00,1,,,,European Union
081210 - Cherries,,30.00,30.00,1,,,,European Union
081290 - Other,,30.00,30.00,1,,,,European Union
081310 - Apricots,,30.00,30.00,1,,,,European Union
081320 - Prunes,76,35.00,35.00,1,,,,European Union
081330 - Apples,"15,235",30.00,30.00,1,,,,European Union
081340 - Other fruit,799,30.00,30.00,1,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",150,30.00,30.00,1,,,,European Union
,2001,"587,605",38.35,38.35,55,2,,,European Union
080111 - - Desiccated,24,70.00,70.00,1,,,,European Union
080119 - - Other,,70.00,70.00,1,,,,European Union
080121 - - In shell,,35.00,35.00,1,,,,European Union
080122 - - Shelled,,35.00,35.00,1,,,,European Union
080131 - - In shell,"15,977",35.00,35.00,1,,,,European Union
080132 - - Shelled,,35.00,35.00,1,,,,European Union
080211 - - In shell,,,,1,1,,,European Union
080212 - - Shelled,"1,496",,,1,1,,,European Union
080221 - - In shell,,35.00,35.00,1,,,,European Union
080222 - - Shelled,,35.00,35.00,1,,,,European Union
080231 - - In shell,"1,502",35.00,35.00,1,,,,European Union
080232 - - Shelled,,35.00,35.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),,35.00,35.00,1,,,,European Union
080250 - Pistachios,"5,476",35.00,35.00,1,,,,European Union
080290 - Other,"22,952",67.50,67.50,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,35.00,35.00,1,,,,European Union
080410 - Dates,,35.00,35.00,1,,,,European Union
080420 - Figs,,35.00,35.00,1,,,,European Union
080430 - Pineapples,,35.00,35.00,1,,,,European Union
080440 - Avocados,,35.00,35.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,35.00,35.00,1,,,,European Union
080510 - Oranges,,40.00,40.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",148,35.00,35.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,40.00,40.00,1,,,,European Union
080540 - Grapefruit,,25.00,25.00,1,,,,European Union
080590 - Other,40,35.00,35.00,1,,,,European Union
080610 - Fresh,,35.00,35.00,1,,,,European Union
080620 - Dried,,115.00,115.00,1,,,,European Union
080711 - - Watermelons,,35.00,35.00,1,,,,European Union
080719 - - Other,,35.00,35.00,1,,,,European Union
080720 - Papaws (papayas),,35.00,35.00,1,,,,European Union
080810 - Apples,"395,700",50.00,50.00,1,,,,European Union
080820 - Pears and quinces,,35.00,35.00,1,,,,European Union
080910 - Apricots,,35.00,35.00,1,,,,European Union
080920 - Cherries,171,35.00,35.00,1,,,,European Union
"080930 - Peaches, including nectarines",,35.00,35.00,1,,,,European Union
080940 - Plums and sloes,,25.00,25.00,1,,,,European Union
081010 - Strawberries,,35.00,35.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,35.00,35.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,35.00,35.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,35.00,35.00,1,,,,European Union
081050 - Kiwifruit,"99,240",35.00,35.00,1,,,,European Union
081090 - Other,"41,348",35.00,35.00,1,,,,European Union
081110 - Strawberries,,35.00,35.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,35.00,35.00,1,,,,European Union
081190 - Other,"3,532",35.00,35.00,1,,,,European Union
081210 - Cherries,,35.00,35.00,1,,,,European Union
081220 - Strawberries,,35.00,35.00,1,,,,European Union
081290 - Other,,35.00,35.00,1,,,,European Union
081310 - Apricots,,35.00,35.00,1,,,,European Union
081320 - Prunes,,25.00,25.00,1,,,,European Union
081330 - Apples,,35.00,35.00,1,,,,European Union
081340 - Other fruit,,35.00,35.00,1,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,35.00,35.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,35.00,35.00,1,,,,European Union
,2000,"1,161,463",38.29,38.29,55,2,,,European Union
080111 - - Desiccated,,38.50,38.50,1,,,,European Union
080119 - - Other,,38.50,38.50,1,,,,European Union
080121 - - In shell,,38.50,38.50,1,,,,European Union
080122 - - Shelled,,38.50,38.50,1,,,,European Union
080131 - - In shell,,0.00,0.00,1,,,,European Union
080132 - - Shelled,"243,354",44.00,44.00,1,,,,European Union
080211 - - In shell,"232,254",,,1,1,,,European Union
080212 - - Shelled,"59,001",,,1,1,,,European Union
080221 - - In shell,,38.50,38.50,1,,,,European Union
080222 - - Shelled,,38.50,38.50,1,,,,European Union
080231 - - In shell,"98,963",38.50,38.50,1,,,,European Union
080232 - - Shelled,"31,439",38.50,38.50,1,,,,European Union
080240 - Chestnuts (Castanea spp.),,38.50,38.50,1,,,,European Union
080250 - Pistachios,"22,469",38.50,38.50,1,,,,European Union
080290 - Other,"10,898",38.50,38.50,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,38.50,38.50,1,,,,European Union
080410 - Dates,488,38.50,38.50,1,,,,European Union
080420 - Figs,,38.50,38.50,1,,,,European Union
080430 - Pineapples,,38.50,38.50,1,,,,European Union
080440 - Avocados,,38.50,38.50,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",170,38.50,38.50,1,,,,European Union
080510 - Oranges,,38.50,38.50,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,38.50,38.50,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,38.50,38.50,1,,,,European Union
080540 - Grapefruit,,25.00,25.00,1,,,,European Union
080590 - Other,,38.50,38.50,1,,,,European Union
080610 - Fresh,,38.50,38.50,1,,,,European Union
080620 - Dried,"1,486",115.00,115.00,1,,,,European Union
080711 - - Watermelons,82,38.50,38.50,1,,,,European Union
080719 - - Other,,38.50,38.50,1,,,,European Union
080720 - Papaws (papayas),,38.50,38.50,1,,,,European Union
080810 - Apples,"263,619",50.00,50.00,1,,,,European Union
080820 - Pears and quinces,"15,539",35.00,35.00,1,,,,European Union
080910 - Apricots,,38.50,38.50,1,,,,European Union
080920 - Cherries,76,38.50,38.50,1,,,,European Union
"080930 - Peaches, including nectarines",,38.50,38.50,1,,,,European Union
080940 - Plums and sloes,,25.00,25.00,1,,,,European Union
081010 - Strawberries,,38.50,38.50,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,38.50,38.50,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","23,058",38.50,38.50,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,38.50,38.50,1,,,,European Union
081050 - Kiwifruit,"127,742",38.50,38.50,1,,,,European Union
081090 - Other,"27,747",16.50,16.50,1,,,,European Union
081110 - Strawberries,,38.50,38.50,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",48,38.50,38.50,1,,,,European Union
081190 - Other,449,38.50,38.50,1,,,,European Union
081210 - Cherries,"1,595",38.50,38.50,1,,,,European Union
081220 - Strawberries,,38.50,38.50,1,,,,European Union
081290 - Other,279,38.50,38.50,1,,,,European Union
081310 - Apricots,,38.50,38.50,1,,,,European Union
081320 - Prunes,,25.00,25.00,1,,,,European Union
081330 - Apples,,38.50,38.50,1,,,,European Union
081340 - Other fruit,708,38.50,38.50,1,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,38.50,38.50,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,38.50,38.50,1,,,,European Union
,1999,"298,012",46.26,46.26,55,2,,,European Union
080111 - - Desiccated,,55.00,55.00,1,,,,European Union
080119 - - Other,,44.00,44.00,1,,,,European Union
080121 - - In shell,,44.00,44.00,1,,,,European Union
080122 - - Shelled,,44.00,44.00,1,,,,European Union
080131 - - In shell,,0.00,0.00,1,,,,European Union
080132 - - Shelled,,44.00,44.00,1,,,,European Union
080211 - - In shell,"89,658",,,1,1,,,European Union
080212 - - Shelled,"8,167",,,1,1,,,European Union
080221 - - In shell,,44.00,44.00,1,,,,European Union
080222 - - Shelled,,44.00,44.00,1,,,,European Union
080231 - - In shell,"4,423",44.00,44.00,1,,,,European Union
080232 - - Shelled,,44.00,44.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"21,639",44.00,44.00,1,,,,European Union
080250 - Pistachios,"68,578",44.00,44.00,1,,,,European Union
080290 - Other,620,44.00,44.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,44.00,44.00,1,,,,European Union
080410 - Dates,,38.50,38.50,1,,,,European Union
080420 - Figs,,44.00,44.00,1,,,,European Union
080430 - Pineapples,,44.00,44.00,1,,,,European Union
080440 - Avocados,,44.00,44.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,44.00,44.00,1,,,,European Union
080510 - Oranges,,44.00,44.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,44.00,44.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","2,245",44.00,44.00,1,,,,European Union
080540 - Grapefruit,,44.00,44.00,1,,,,European Union
080590 - Other,,44.00,44.00,1,,,,European Union
080610 - Fresh,,27.50,27.50,1,,,,European Union
080620 - Dried,,120.00,120.00,1,,,,European Union
080711 - - Watermelons,,44.00,44.00,1,,,,European Union
080719 - - Other,,44.00,44.00,1,,,,European Union
080720 - Papaws (papayas),,44.00,44.00,1,,,,European Union
080810 - Apples,"74,318",44.00,44.00,1,,,,European Union
080820 - Pears and quinces,,44.00,44.00,1,,,,European Union
080910 - Apricots,,44.00,44.00,1,,,,European Union
080920 - Cherries,,44.00,44.00,1,,,,European Union
"080930 - Peaches, including nectarines",74,55.00,55.00,1,,,,European Union
080940 - Plums and sloes,,27.50,27.50,1,,,,European Union
081010 - Strawberries,,55.00,55.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,55.00,55.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,55.00,55.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,55.00,55.00,1,,,,European Union
081050 - Kiwifruit,679,55.00,55.00,1,,,,European Union
081090 - Other,"25,988",16.50,16.50,1,,,,European Union
081110 - Strawberries,,55.00,55.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,55.00,55.00,1,,,,European Union
081190 - Other,318,55.00,55.00,1,,,,European Union
081210 - Cherries,,55.00,55.00,1,,,,European Union
081220 - Strawberries,,55.00,55.00,1,,,,European Union
081290 - Other,,55.00,55.00,1,,,,European Union
081310 - Apricots,197,55.00,55.00,1,,,,European Union
081320 - Prunes,,44.00,44.00,1,,,,European Union
081330 - Apples,,44.00,44.00,1,,,,European Union
081340 - Other fruit,,44.00,44.00,1,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,181,44.00,44.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",929,44.00,44.00,1,,,,European Union
,1998,"350,743",39.62,39.62,55,2,,,European Union
080111 - - Desiccated,,40.00,40.00,1,,,,European Union
080119 - - Other,,40.00,40.00,1,,,,European Union
080121 - - In shell,,40.00,40.00,1,,,,European Union
080122 - - Shelled,,40.00,40.00,1,,,,European Union
080131 - - In shell,"27,112",0.00,0.00,1,,,,European Union
080132 - - Shelled,"37,805",40.00,40.00,1,,,,European Union
080211 - - In shell,"170,215",,,1,1,,,European Union
080212 - - Shelled,"83,392",,,1,1,,,European Union
080221 - - In shell,,40.00,40.00,1,,,,European Union
080222 - - Shelled,,40.00,40.00,1,,,,European Union
080231 - - In shell,,40.00,40.00,1,,,,European Union
080232 - - Shelled,,40.00,40.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),,40.00,40.00,1,,,,European Union
080250 - Pistachios,,40.00,40.00,1,,,,European Union
080290 - Other,,40.00,40.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,40.00,40.00,1,,,,European Union
080410 - Dates,,30.00,30.00,1,,,,European Union
080420 - Figs,,40.00,40.00,1,,,,European Union
080430 - Pineapples,,40.00,40.00,1,,,,European Union
080440 - Avocados,,40.00,40.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,40.00,40.00,1,,,,European Union
080510 - Oranges,,40.00,40.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,40.00,40.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,40.00,40.00,1,,,,European Union
080540 - Grapefruit,,40.00,40.00,1,,,,European Union
080590 - Other,,40.00,40.00,1,,,,European Union
080610 - Fresh,,30.00,30.00,1,,,,European Union
080620 - Dried,,120.00,120.00,1,,,,European Union
080711 - - Watermelons,,40.00,40.00,1,,,,European Union
080719 - - Other,,40.00,40.00,1,,,,European Union
080720 - Papaws (papayas),,40.00,40.00,1,,,,European Union
080810 - Apples,,40.00,40.00,1,,,,European Union
080820 - Pears and quinces,,40.00,40.00,1,,,,European Union
080910 - Apricots,,40.00,40.00,1,,,,European Union
080920 - Cherries,,40.00,40.00,1,,,,European Union
"080930 - Peaches, including nectarines",,40.00,40.00,1,,,,European Union
080940 - Plums and sloes,,30.00,30.00,1,,,,European Union
081010 - Strawberries,,40.00,40.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries",,40.00,40.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries",,40.00,40.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,40.00,40.00,1,,,,European Union
081050 - Kiwifruit,"27,526",40.00,40.00,1,,,,European Union
081090 - Other,"2,754",10.00,10.00,1,,,,European Union
081110 - Strawberries,,40.00,40.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,40.00,40.00,1,,,,European Union
081190 - Other,,40.00,40.00,1,,,,European Union
081210 - Cherries,324,40.00,40.00,1,,,,European Union
081220 - Strawberries,,40.00,40.00,1,,,,European Union
081290 - Other,,40.00,40.00,1,,,,European Union
081310 - Apricots,,40.00,40.00,1,,,,European Union
081320 - Prunes,,40.00,40.00,1,,,,European Union
081330 - Apples,,40.00,40.00,1,,,,European Union
081340 - Other fruit,"1,616",40.00,40.00,1,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,,40.00,40.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,40.00,40.00,1,,,,European Union
,1997,"832,492",44.66,44.66,55,2,,,European Union
080111 - - Desiccated,,45.00,45.00,1,,,,European Union
080119 - - Other,,45.00,45.00,1,,,,European Union
080121 - - In shell,,45.00,45.00,1,,,,European Union
080122 - - Shelled,,45.00,45.00,1,,,,European Union
080131 - - In shell,,0.00,0.00,1,,,,European Union
