Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
852349 -- Other,"3,196,508",16.00,16.00,3,,,,China
852351 -- Solid-state non-volatile storage devices,"29,974,343",16.00,16.00,2,,,,China
852352 -- «Smart cards»,"2,478,997",6.00,6.00,1,,,,China
852359 -- Other,"4,980,737",14.00,14.00,2,,,,China
852380 - Other,"31,177",16.00,16.00,1,,,,China
852550 -Transmission apparatus,"675,945",7.50,7.50,8,,,,China
852560 -Transmission apparatus incorporating reception apparatus,"7,473,601",8.00,8.00,3,,,,China
"852580 -Television cameras, digital cameras and video camera recorders","73,673,318",5.71,5.71,7,,,,China
852610 - Radar apparatus,"100,939",0.00,0.00,1,,,,China
852691 -- Radio navigational aid apparatus,"44,691,245",0.00,0.00,1,,,,China
852692 -- Radio remote control apparatus,"5,040,878",18.00,18.00,1,,,,China
852712 -- Pocket-size radio cassette-players,,20.00,20.00,1,,,,China
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"38,469,006",20.00,20.00,4,,,,China
852719 -- Other,"13,457,042",20.00,20.00,2,,,,China
852721 -- Combined with sound recording or reproducing apparatus,"80,366,852",20.00,20.00,2,,,,China
852729 -- Other,"5,602,497",20.00,20.00,1,,,,China
852791 -- Combined with sound recording or reproducing apparatus,"11,983,409",20.00,20.00,3,,,,China
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"438,834",20.00,20.00,1,,,,China
852799 -- Other,"8,119,906",20.00,20.00,2,,,,China
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"246,306",16.00,16.00,2,,,,China
852849 -- Other,"603,485",18.67,18.67,3,,,,China
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"46,006,711",12.00,12.00,2,,,,China
852859 -- Other,"8,506,881",20.00,20.00,2,,,,China
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"23,788,590",16.00,16.00,1,,,,China
852869 -- Other,"20,171,992",10.00,10.00,2,,,,China
852871 -- Not designed to incorporate a video display or screen,"55,741,664",13.33,13.33,3,,,,China
"852872 -- Other, colour","14,263,862",20.00,20.00,1,,,,China
"852873 -- Other, monochrome","36,240",20.00,20.00,1,,,,China
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"45,544,630",16.00,16.00,3,,,,China
852990 - Other,"1,861,539,392",8.00,8.00,7,,,,China
853010 - Equipment for railways or tramways,"237,923",14.00,14.00,2,,,,China
853080 - Other equipment,"1,119,444",14.00,14.00,2,,,,China
853090 - Parts,"201,483",14.00,14.00,1,,,,China
853110 - Burglar or fire alarms and similar apparatus,"4,602,739",18.00,18.00,2,,,,China
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"21,009,896",12.00,12.00,1,,,,China
853180 - Other apparatus,"6,291,197",18.00,18.00,1,,,,China
853190 - Parts,"7,745,871",16.00,16.00,1,,,,China
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"2,908,155",16.00,16.00,1,,,,China
853221 -- Tantalum,"4,605,906",10.67,10.67,3,,,,China
853222 -- Aluminium electrolytic,"45,212,091",16.00,16.00,1,,,,China
"853223 -- Ceramic dielectric, single layer","6,268,493",16.00,16.00,2,,,,China
"853224 -- Ceramic dielectric, multilayer","43,072,548",16.00,16.00,2,,,,China
853225 -- Dielectric of paper or plastics,"15,645,051",16.00,16.00,2,,,,China
853229 -- Other,"2,860,825",16.00,16.00,2,,,,China
853230 -Variable or adjustable (pre-set) capacitors,"290,628",8.00,8.00,2,,,,China
853290 - Parts,"2,007,690",14.00,14.00,1,,,,China
"853310 - Fixed carbon resistors, composition or film types","2,392,992",16.00,16.00,1,,,,China
853321 -- For a power handling capacity not exceeding 20 W,"29,518,113",10.67,10.67,3,,,,China
853329 -- Other,"640,991",16.00,16.00,1,,,,China
853331 -- For a power handling capacity not exceeding 20 W,"459,978",16.00,16.00,2,,,,China
853339 -- Other,"355,985",16.00,16.00,2,,,,China
"853340 - Other variable resistors, including rheostats and potentiometers","17,434,130",13.67,13.67,6,,,,China
853390 - Parts,"83,761",14.00,14.00,1,,,,China
853400 Printed circuits.,"299,909,565",11.67,11.67,12,,,,China
853510 - Fuses,"2,136,508",16.00,16.00,1,,,,China
853521 -- For a voltage of less than 72.5 kV,"4,667,101",16.00,16.00,1,,,,China
853529 -- Other,"320,791",16.00,16.00,1,,,,China
853530 - Isolating switches and make-and-break switches,"2,736,634",12.50,12.50,8,,,,China
"853540 - Lightning arresters, voltage limiters and surge suppressors","3,688,616",16.00,16.00,2,,,,China
853590 - Other,"4,490,339",16.00,16.00,1,,,,China
853610 - Fuses,"4,688,711",16.00,16.00,1,,,,China
853620 - Automatic circuit breakers,"58,005,768",18.00,18.00,1,,,,China
853630 - Other apparatus for protecting electrical circuits,"14,183,198",16.00,16.00,1,,,,China
853641 -- For a voltage not exceeding 60 V,"19,420,310",16.00,16.00,1,,,,China
853649 -- Other,"26,718,592",16.00,16.00,1,,,,China
853650 - Other switches,"54,448,229",4.00,4.00,4,,,,China
853661 -- Lamp-holders,"13,556,989",16.00,16.00,1,,,,China
853669 -- Other,"6,682,966",16.00,16.00,2,,,,China
"853670 - Connectors for optical fibres, optical fibre bundles or cables","4,131,053",16.00,16.00,1,,,,China
853690 - Other apparatus,"218,235,505",12.67,12.67,6,,,,China
"853710 - For a voltage not exceeding 1,000 V","30,098,697",12.00,12.00,5,,,,China
"853720 - For a voltage exceeding 1,000 V","7,067,040",9.00,9.00,2,,,,China
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","1,553,716",16.00,16.00,1,,,,China
853890 - Other,"58,038,357",10.00,10.00,3,,,,China
853910 - Sealed beam lamp units,"2,277,899",18.00,18.00,2,,,,China
853921 -- Tungsten halogen,"17,145,760",18.00,18.00,2,,,,China
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","4,389,727",18.00,18.00,1,,,,China
853929 -- Other,"5,597,272",18.00,18.00,2,,,,China
"853931 -- Fluorescent, hot cathode","325,158,737",18.00,18.00,1,,,,China
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"17,342,846",18.00,18.00,1,,,,China
853939 -- Other,"6,219,811",18.00,18.00,1,,,,China
853941 -- Arc-lamps,"60,176",10.00,10.00,2,,,,China
853949 -- Other,"598,594",18.00,18.00,1,,,,China
853990 - Parts,"3,348,496",14.00,14.00,3,,,,China
854011 -- Colour,"18,077,318",18.00,18.00,1,,,,China
854012 -- Monochrome,,18.00,18.00,1,,,,China
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"1,442",4.50,4.50,4,,,,China
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",528,0.00,0.00,1,,,,China
854060 - Other cathode-ray tubes,"2,343",13.00,13.00,2,,,,China
854071 -- Magnetrons,"26,958,727",18.00,18.00,1,,,,China
854079 -- Other,,18.00,18.00,1,,,,China
854081 -- Receiver or amplifier valves and tubes,"15,729",18.00,18.00,1,,,,China
854089 -- Other,"1,024,574",9.00,9.00,2,,,,China
854091 -- Of cathode-ray tubes,"11,339",10.40,10.40,5,,,,China
854099 -- Other,"28,513",16.00,16.00,1,,,,China
"854110 - Diodes, other than photosensitive or light emitting diodes","45,788,420",1.33,1.33,9,,,,China
854121 -- With a dissipation rate of less than 1 W,"24,590,539",0.00,0.00,4,,,,China
854129 -- Other,"28,915,513",0.00,0.00,2,,,,China
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","4,810,317",4.50,4.50,4,,,,China
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","57,034,061",1.22,1.22,18,,,,China
854150 - Other semiconductor devices,"3,662,484",0.00,0.00,2,,,,China
854160 -Mounted piezo-electric crystals,"20,001,586",6.00,6.00,2,,,,China
854190 - Parts,"499,931",0.00,0.00,3,,,,China
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","466,019,374",0.00,0.00,3,,,,China
854232 -- Memories,"150,681,175",3.20,3.20,5,,,,China
854233 -- Amplifiers,"16,879,417",3.00,3.00,4,,,,China
854239 -- Other,"390,022,427",1.71,1.71,7,,,,China
854290 - Parts,"80,972",0.00,0.00,3,,,,China
854310 - Particle accelerators,,0.00,0.00,1,,,,China
854320 - Signal generators,"3,937,842",14.00,14.00,1,,,,China
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis","56,377",14.00,14.00,1,,,,China
854370 - Other machines and apparatus,"210,772,854",5.37,5.37,19,,,,China
854390 - Parts,"40,900,273",13.00,13.00,2,,,,China
854411 -- Of copper,"5,293,553",14.00,14.00,1,,,,China
854419 -- Other,"4,271,976",14.00,14.00,2,,,,China
854420 - Co-axial cable and other co-axial electric conductors,"39,505,078",16.00,16.00,1,,,,China
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","8,403,736",16.00,16.00,1,,,,China
854442 -- Fitted with connectors,"221,430,842",16.00,16.00,1,,,,China
854449 -- Other,"41,964,353",16.00,16.00,1,,,,China
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","6,461,224",16.00,16.00,1,,,,China
854470 - Optical fibre cables,"10,260,112",10.50,10.50,4,,,,China
854511 -- Of a kind used for furnaces,"832,062",10.00,10.00,1,,,,China
854519 -- Other,"1,616,275",5.33,5.33,3,,,,China
854520 - Brushes,"828,446",12.00,12.00,1,,,,China
854590 - Other,"869,603",9.50,9.50,4,,,,China
854610 - Of glass,"12,845,372",16.00,16.00,1,,,,China
854620 - Of ceramics,"15,183,702",16.00,16.00,1,,,,China
854690 - Other,"6,070,668",16.00,16.00,1,,,,China
854710 - Insulating fittings of ceramics,"1,195,987",16.00,16.00,1,,,,China
854720 - Insulating fittings of plastics,"11,123,011",9.00,9.00,2,,,,China
854790 - Other,"4,006,959",16.00,16.00,1,,,,China
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","2,695",11.00,11.00,2,,,,China
854890 - Other,"572,744",15.00,15.00,2,,,,China
,2012,"10,452,613,187",12.22,12.22,654,,,,China
850110 -Motors of an output not exceeding 37.5 W,"108,278,976",14.40,14.40,5,,,,China
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"48,501,141",18.00,18.00,1,,,,China
850131 -- Of an output not exceeding 750 W,"13,456,739",18.00,18.00,2,,,,China
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"2,961,704",18.00,18.00,2,,,,China
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"193,820",14.00,14.00,2,,,,China
850134 -- Of an output exceeding 375 kW,"218,692",9.33,9.33,3,,,,China
"850140 - Other AC motors, single-phase","44,841,949",16.00,16.00,4,,,,China
850151 -- Of an output not exceeding 750 W,"6,379,648",14.00,14.00,3,,,,China
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"3,013,841",14.00,14.00,3,,,,China
850153 -- Of an output exceeding 75 kW,"8,545,876",9.33,9.33,3,,,,China
850161 -- Of an output not exceeding 75 kVA,"976,651",14.00,14.00,1,,,,China
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"2,431,046",14.00,14.00,1,,,,China
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"8,668",14.00,14.00,1,,,,China
850164 -- Of an output exceeding 750 kVA,"1,529,030",14.00,14.00,1,,,,China
850211 -- Of an output not exceeding 75 kVA,"13,242,694",14.00,14.00,2,,,,China
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"2,430,071",14.00,14.00,2,,,,China
850213 -- Of an output exceeding 375 kVA,"7,970,532",14.00,14.00,3,,,,China
850220 - Generating sets with spark-ignition internal combustion piston engines,"10,685,123",9.33,9.33,3,,,,China
850231 -- Wind-powered,"31,951,830",14.00,14.00,1,,,,China
850239 -- Other,"84,258,871",14.00,14.00,1,,,,China
850240 - Electric rotary converters,"11,017",14.00,14.00,2,,,,China
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"70,711,909",14.00,14.00,2,,,,China
850410 - Ballasts for discharge lamps or tubes,"13,908,712",18.00,18.00,1,,,,China
850421 -- Having a power handling capacity not exceeding 650 kVA,"9,221,081",14.00,14.00,1,,,,China
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","462,195",14.00,14.00,1,,,,China
"850423 -- Having a power handling capacity exceeding 10,000 kVA","418,396",14.00,14.00,1,,,,China
850431 -- Having a power handling capacity not exceeding 1 kVA,"49,094,662",14.40,14.40,5,,,,China
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"26,084,895",18.00,18.00,4,,,,China
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"183,441",14.00,14.00,1,,,,China
850434 -- Having a power handling capacity exceeding 500 kVA,"414,644",14.00,14.00,1,,,,China
850440 - Static converters,"363,703,275",16.22,16.22,9,,,,China
850450 - Other inductors,"54,469,002",18.00,18.00,1,,,,China
850490 - Parts,"31,101,836",15.20,15.20,5,,,,China
850511 -- Of metal,"16,495,695",16.00,16.00,1,,,,China
850519 -- Other,"12,688,347",16.00,16.00,2,,,,China
"850520 - Electro-magnetic couplings, clutches and brakes","1,410,626",7.00,7.00,2,,,,China
"850590 - Other, including parts","5,602,242",14.67,14.67,3,,,,China
850610 -Manganese dioxide,"31,227,144",16.00,16.00,3,,,,China
850630 -Mercuric oxide,,8.00,8.00,2,,,,China
850640 - Silver oxide,"142,871",8.00,8.00,2,,,,China
850650 - Lithium,"12,504,695",8.00,8.00,2,,,,China
850660 - Air-zinc,"1,303,342",8.00,8.00,2,,,,China
850680 - Other primary cells and primary batteries,"3,468,068",8.00,8.00,2,,,,China
850690 - Parts,"38,908",14.00,14.00,1,,,,China
"850710 - Lead-acid, of a kind used for starting piston engines","22,267,854",18.00,18.00,2,,,,China
850720 - Other lead-acid accumulators,"51,039,409",18.00,18.00,2,,,,China
850730 - Nickel-cadmium,"1,281,721",18.00,18.00,3,,,,China
850740 - Nickel-iron,"54,767",18.00,18.00,1,,,,China
850750 - Nickel-metal hydride,"3,515,057",18.00,18.00,1,,,,China
850760 - Lithium-ion,"164,746,117",18.00,18.00,1,,,,China
850780 - Other accumulators,"57,445,271",18.00,18.00,1,,,,China
850790 - Parts,"3,182,633",16.00,16.00,3,,,,China
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","42,876,686",20.00,20.00,1,,,,China
850819 -- Other,"9,271,827",20.00,20.00,1,,,,China
850860 - Other vacuum cleaners,"424,663",14.00,14.00,1,,,,China
850870 - Parts,"1,386,223",14.00,14.00,1,,,,China
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"76,672,497",20.00,20.00,6,,,,China
850980 - Other appliances,"17,169,002",20.00,20.00,2,,,,China
850990 - Parts,"7,900,244",16.00,16.00,1,,,,China
851010 - Shavers,"4,157,140",20.00,20.00,1,,,,China
851020 - Hair clippers,"17,013,041",0.00,0.00,1,,,,China
851030 - Hair-removing appliances,"1,055,368",20.00,20.00,1,,,,China
851090 - Parts,"1,758,907",11.50,11.50,4,,,,China
851110 - Sparking plugs,"1,656,803",18.00,18.00,1,,,,China
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"854,473",18.00,18.00,2,,,,China
851130 - Distributors; ignition coils,"12,392,343",18.00,18.00,2,,,,China
851140 - Starter motors and dual purpose starter-generators,"10,929,449",18.00,18.00,1,,,,China
851150 - Other generators,"8,043,020",18.00,18.00,2,,,,China
851180 - Other equipment,"5,338,178",17.50,17.50,4,,,,China
851190 - Parts,"41,047,586",16.00,16.00,1,,,,China
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"1,801,341",18.00,18.00,1,,,,China
851220 - Other lighting or visual signalling equipment,"22,021,539",18.00,18.00,6,,,,China
851230 - Sound signalling equipment,"9,724,298",18.00,18.00,1,,,,China
"851240 -Windscreen wipers, defrosters and demisters","1,573,455",18.00,18.00,2,,,,China
851290 - Parts,"12,662,439",16.00,16.00,1,,,,China
851310 - Lamps,"14,404,984",18.00,18.00,2,,,,China
851390 - Parts,"25,841",16.00,16.00,1,,,,China
851410 - Resistance heated furnaces and ovens,"6,804,151",14.00,14.00,2,,,,China
851420 - Furnaces and ovens functioning by induction or dielectric loss,"2,098,651",14.00,14.00,3,,,,China
851430 - Other furnaces and ovens,"2,139,765",14.00,14.00,5,,,,China
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"813,227",14.00,14.00,1,,,,China
851490 - Parts,"535,103",14.00,14.00,1,,,,China
851511 -- Soldering irons and guns,"2,397,326",14.00,14.00,1,,,,China
851519 -- Other,"1,268,782",14.00,14.00,1,,,,China
851521 -- Fully or partly automatic,"882,270",14.00,14.00,1,,,,China
851529 -- Other,"329,567",14.00,14.00,1,,,,China
851531 -- Fully or partly automatic,"4,055,700",7.00,7.00,2,,,,China
851539 -- Other,"14,059,086",14.00,14.00,1,,,,China
851580 - Other machines and apparatus,"4,527,337",7.00,7.00,2,,,,China
851590 - Parts,"7,004,547",14.00,14.00,1,,,,China
851610 - Electric instantaneous or storage water heaters and immersion heaters,"2,046,789",20.00,20.00,1,,,,China
851621 -- Storage heating radiators,"1,472,351",20.00,20.00,1,,,,China
851629 -- Other,"16,805,352",20.00,20.00,1,,,,China
851631 -- Hair dryers,"21,879,685",20.00,20.00,1,,,,China
851632 -- Other hair-dressing apparatus,"27,594,320",20.00,20.00,1,,,,China
851633 -- Hand-drying apparatus,"258,702",20.00,20.00,1,,,,China
851640 - Electric smoothing irons,"4,671,359",20.00,20.00,1,,,,China
851650 -Microwave ovens,"78,919,369",20.00,20.00,1,,,,China
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","85,645,714",20.00,20.00,1,,,,China
851671 -- Coffee or tea makers,"45,353,243",20.00,20.00,1,,,,China
851672 -- Toasters,"5,034,517",20.00,20.00,1,,,,China
851679 -- Other,"104,125,728",20.00,20.00,3,,,,China
851680 - Electric heating resistors,"5,403,370",16.00,16.00,2,,,,China
851690 - Parts,"59,783,077",16.00,16.00,1,,,,China
851711 -- Line telephone sets with cordless handsets,"32,897,382",20.00,20.00,1,,,,China
851712 -- Telephones for cellular networks or for other wireless networks,"338,187,228",10.40,10.40,15,,,,China
851718 -- Other,"45,135,037",18.50,18.50,4,,,,China
851761 -- Base stations,"10,682,133",8.00,8.00,11,,,,China
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","594,010,898",12.74,12.74,39,,,,China
851769 -- Other,"6,690,285",14.00,14.00,1,,,,China
851770 - Parts,"1,085,071,449",7.33,7.33,6,,,,China
851810 -Microphones and stands therefor,"18,643,413",10.00,10.00,2,,,,China
"851821 -- Single loudspeakers, mounted in their enclosures","30,041,340",20.00,20.00,1,,,,China
"851822 -- Multiple loudspeakers, mounted in the same enclosure","16,344,751",20.00,20.00,1,,,,China
851829 -- Other,"60,435,248",10.00,10.00,2,,,,China
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","76,811,550",20.00,20.00,1,,,,China
851840 - Audio-frequency electric amplifiers,"6,796,473",20.00,20.00,1,,,,China
851850 - Electric sound amplifier sets,"17,456,908",20.00,20.00,1,,,,China
851890 - Parts,"49,107,350",16.00,16.00,2,,,,China
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,20.00,20.00,1,,,,China
851930 -Turntables (record-decks),"343,246",20.00,20.00,1,,,,China
851950 -Telephone answering machines,,20.00,20.00,1,,,,China
"851981 -- Using magnetic, optical or semiconductor media","2,462,593",13.33,13.33,3,,,,China
851989 -- Other,"4,495,799",20.00,20.00,1,,,,China
852110 -Magnetic tape-type,"58,448",10.00,10.00,4,,,,China
852190 - Other,"131,600,659",10.00,10.00,2,,,,China
852210 - Pick-up cartridges,283,18.00,18.00,1,,,,China
852290 - Other,"55,883,800",16.00,16.00,6,,,,China
852321 -- Cards incorporating a magnetic stripe,"39,579",16.00,16.00,2,,,,China
852329 -- Other,"1,354,671",14.67,14.67,12,,,,China
852341 -- Unrecorded,"46,291,161",16.00,16.00,2,,,,China
852349 -- Other,"2,952,948",16.00,16.00,3,,,,China
852351 -- Solid-state non-volatile storage devices,"54,810,199",8.00,8.00,2,,,,China
852352 -- «Smart cards»,"10,879,500",6.00,6.00,1,,,,China
852359 -- Other,"1,623,379",14.00,14.00,2,,,,China
852380 - Other,"32,380",16.00,16.00,1,,,,China
852550 -Transmission apparatus,"488,178",7.50,7.50,8,,,,China
852560 -Transmission apparatus incorporating reception apparatus,"7,230,043",8.00,8.00,3,,,,China
"852580 -Television cameras, digital cameras and video camera recorders","83,310,123",5.71,5.71,7,,,,China
852610 - Radar apparatus,"337,450",0.00,0.00,1,,,,China
852691 -- Radio navigational aid apparatus,"31,616,927",0.00,0.00,1,,,,China
852692 -- Radio remote control apparatus,"4,547,817",0.00,0.00,1,,,,China
852712 -- Pocket-size radio cassette-players,,20.00,20.00,1,,,,China
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"60,100,158",20.00,20.00,4,,,,China
852719 -- Other,"13,616,307",20.00,20.00,2,,,,China
852721 -- Combined with sound recording or reproducing apparatus,"51,874,471",20.00,20.00,2,,,,China
852729 -- Other,"6,352,092",20.00,20.00,1,,,,China
852791 -- Combined with sound recording or reproducing apparatus,"18,252,204",20.00,20.00,3,,,,China
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"185,184",20.00,20.00,1,,,,China
852799 -- Other,"11,414,943",20.00,20.00,2,,,,China
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"160,477",16.00,16.00,2,,,,China
852849 -- Other,"265,842",18.67,18.67,3,,,,China
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"54,321,036",12.00,12.00,2,,,,China
852859 -- Other,"10,396,960",20.00,20.00,2,,,,China
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"24,792,707",16.00,16.00,1,,,,China
852869 -- Other,"30,350,434",10.00,10.00,2,,,,China
852871 -- Not designed to incorporate a video display or screen,"106,250,809",13.33,13.33,3,,,,China
"852872 -- Other, colour","20,971,923",20.00,20.00,1,,,,China
"852873 -- Other, monochrome","32,216",20.00,20.00,1,,,,China
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"82,414,851",16.00,16.00,3,,,,China
852990 - Other,"1,958,112,376",8.00,8.00,7,,,,China
853010 - Equipment for railways or tramways,"350,334",14.00,14.00,2,,,,China
853080 - Other equipment,"715,152",14.00,14.00,2,,,,China
853090 - Parts,"194,117",14.00,14.00,1,,,,China
853110 - Burglar or fire alarms and similar apparatus,"4,244,970",18.00,18.00,2,,,,China
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"23,173,281",12.00,12.00,1,,,,China
853180 - Other apparatus,"5,089,165",18.00,18.00,1,,,,China
853190 - Parts,"8,487,989",16.00,16.00,1,,,,China
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"2,670,405",16.00,16.00,1,,,,China
853221 -- Tantalum,"4,001,721",10.67,10.67,3,,,,China
853222 -- Aluminium electrolytic,"42,490,974",16.00,16.00,1,,,,China
"853223 -- Ceramic dielectric, single layer","6,546,639",16.00,16.00,2,,,,China
"853224 -- Ceramic dielectric, multilayer","40,580,751",16.00,16.00,2,,,,China
853225 -- Dielectric of paper or plastics,"12,286,210",16.00,16.00,2,,,,China
853229 -- Other,"3,455,847",16.00,16.00,2,,,,China
853230 -Variable or adjustable (pre-set) capacitors,"285,110",8.00,8.00,2,,,,China
853290 - Parts,"1,689,435",14.00,14.00,1,,,,China
"853310 - Fixed carbon resistors, composition or film types","2,508,925",16.00,16.00,1,,,,China
853321 -- For a power handling capacity not exceeding 20 W,"22,097,626",10.67,10.67,3,,,,China
853329 -- Other,"618,331",16.00,16.00,1,,,,China
853331 -- For a power handling capacity not exceeding 20 W,"298,032",16.00,16.00,2,,,,China
853339 -- Other,"281,906",16.00,16.00,2,,,,China
"853340 - Other variable resistors, including rheostats and potentiometers","16,155,444",13.67,13.67,6,,,,China
853390 - Parts,"167,941",14.00,14.00,1,,,,China
853400 Printed circuits.,"313,326,866",10.00,10.00,12,,,,China
853510 - Fuses,"2,251,637",16.00,16.00,1,,,,China
853521 -- For a voltage of less than 72.5 kV,"2,937,729",16.00,16.00,1,,,,China
853529 -- Other,"7,691",16.00,16.00,1,,,,China
853530 - Isolating switches and make-and-break switches,"8,706,441",12.50,12.50,8,,,,China
"853540 - Lightning arresters, voltage limiters and surge suppressors","3,073,087",16.00,16.00,2,,,,China
853590 - Other,"5,375,896",16.00,16.00,1,,,,China
853610 - Fuses,"3,900,437",16.00,16.00,1,,,,China
853620 - Automatic circuit breakers,"44,573,794",18.00,18.00,1,,,,China
853630 - Other apparatus for protecting electrical circuits,"14,422,633",16.00,16.00,1,,,,China
853641 -- For a voltage not exceeding 60 V,"21,293,368",16.00,16.00,1,,,,China
853649 -- Other,"23,877,897",16.00,16.00,1,,,,China
853650 - Other switches,"46,645,994",4.00,4.00,4,,,,China
853661 -- Lamp-holders,"11,869,039",16.00,16.00,1,,,,China
853669 -- Other,"7,028,923",16.00,16.00,2,,,,China
"853670 - Connectors for optical fibres, optical fibre bundles or cables","3,351,187",16.00,16.00,1,,,,China
853690 - Other apparatus,"221,512,455",12.67,12.67,6,,,,China
"853710 - For a voltage not exceeding 1,000 V","28,666,804",12.00,12.00,5,,,,China
"853720 - For a voltage exceeding 1,000 V","9,974,226",9.00,9.00,2,,,,China
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","1,854,012",16.00,16.00,1,,,,China
853890 - Other,"57,698,662",10.00,10.00,3,,,,China
853910 - Sealed beam lamp units,"1,622,643",18.00,18.00,2,,,,China
853921 -- Tungsten halogen,"19,303,578",18.00,18.00,2,,,,China
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","4,914,044",18.00,18.00,1,,,,China
853929 -- Other,"8,530,720",18.00,18.00,2,,,,China
"853931 -- Fluorescent, hot cathode","251,940,501",18.00,18.00,1,,,,China
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"11,825,642",18.00,18.00,1,,,,China
853939 -- Other,"8,439,445",18.00,18.00,1,,,,China
853941 -- Arc-lamps,"248,207",10.00,10.00,2,,,,China
853949 -- Other,"622,071",18.00,18.00,1,,,,China
853990 - Parts,"2,851,742",14.00,14.00,3,,,,China
854011 -- Colour,"30,346,925",18.00,18.00,1,,,,China
854012 -- Monochrome,"2,273",18.00,18.00,1,,,,China
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"8,290",4.50,4.50,4,,,,China
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,0.00,0.00,1,,,,China
854060 - Other cathode-ray tubes,364,13.00,13.00,2,,,,China
854071 -- Magnetrons,"22,268,895",18.00,18.00,1,,,,China
854079 -- Other,,18.00,18.00,1,,,,China
854081 -- Receiver or amplifier valves and tubes,"16,909",18.00,18.00,1,,,,China
854089 -- Other,"984,056",9.00,9.00,2,,,,China
854091 -- Of cathode-ray tubes,"18,043",10.40,10.40,5,,,,China
854099 -- Other,"29,886",16.00,16.00,1,,,,China
"854110 - Diodes, other than photosensitive or light emitting diodes","40,490,925",1.33,1.33,9,,,,China
