Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","7,031",10.00,10.00,1,,,,Japan
392590 - Other,"49,707",10.00,10.00,2,,,,Japan
392610 - Office or school supplies,"524,445",10.00,10.00,4,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","41,505",10.00,10.00,10,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","9,524",10.00,10.00,2,,,,Japan
392640 - Statuettes and other ornamental articles,"158,405",10.00,10.00,13,,,,Japan
392690 - Other,"36,473,900",10.00,10.00,16,,,,Japan
,2012,"400,838,532",9.03,9.03,411,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"12,642,489",6.25,6.25,2,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"5,934,990",7.50,7.50,1,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"8,330,837",5.00,5.00,1,,,,Japan
390190 - Other,"7,222,472",6.25,6.25,2,,,,Japan
390210 - Polypropylene,"7,868,030",5.00,5.00,1,,,,Japan
390220 - Polyisobutylene,"180,188",7.50,7.50,1,,,,Japan
390230 - Propylene copolymers,"2,157,687",5.00,5.00,1,,,,Japan
390290 - Other,"10,389,689",5.00,5.00,1,,,,Japan
390311 -- Expansible,"27,879",5.00,5.00,1,,,,Japan
390319 -- Other,"331,301",5.00,5.00,2,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"217,773",5.00,5.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"985,667",5.00,5.00,1,,,,Japan
390390 - Other,"3,469,935",5.00,5.00,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","278,257",7.50,7.50,2,,,,Japan
390421 -- Non-plasticised,"34,014,318",7.50,7.50,2,,,,Japan
390422 -- Plasticised,"2,766,208",7.50,7.50,2,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"8,064,780",7.50,7.50,2,,,,Japan
390440 - Other vinyl chloride copolymers,"1,075,880",7.50,7.50,1,,,,Japan
390450 - Vinylidene chloride polymers,"782,858",7.50,7.50,2,,,,Japan
390461 -- Polytetrafluoroethylene,"1,171,857",7.50,7.50,1,,,,Japan
390469 -- Other,"5,985,184",7.50,7.50,2,,,,Japan
390490 - Other,"1,169,836",7.50,7.50,1,,,,Japan
390512 -- In aqueous dispersion,"188,089",7.50,7.50,3,,,,Japan
390519 -- Other,"612,651",7.50,7.50,3,,,,Japan
390521 -- In aqueous dispersion,,7.50,7.50,1,,,,Japan
390529 -- Other,"3,483",7.50,7.50,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","19,892,556",7.50,7.50,1,,,,Japan
390591 -- Copolymers,"1,778,157",7.50,7.50,1,,,,Japan
390599 -- Other,"656,358",7.50,7.50,2,,,,Japan
390610 - Poly(methyl methacrylate),"1,630,425",7.50,7.50,2,,,,Japan
390690 - Other,"33,244,742",7.50,7.50,4,,,,Japan
390710 - Polyacetals,"4,652,089",7.50,7.50,1,,,,Japan
390720 - Other polyethers,"6,442,087",7.50,7.50,2,,,,Japan
390730 - Epoxide resins,"10,512,382",7.50,7.50,2,,,,Japan
390740 - Polycarbonates,"2,853,146",7.50,7.50,1,,,,Japan
390750 - Alkyd resins,"71,500",7.50,7.50,1,,,,Japan
390760 - Poly(ethylene terephthalate),,7.50,7.50,3,,,,Japan
390770 - Poly(lactic acid),"17,272",7.50,7.50,1,,,,Japan
390791 -- Unsaturated,"1,843,479",7.50,7.50,6,,,,Japan
390799 -- Other,"5,439,852",7.50,7.50,3,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,683,482",10.00,10.00,2,,,,Japan
390890 - Other,"3,505,221",10.00,10.00,3,,,,Japan
390910 - Urea resins; thiourea resins,"46,554",7.50,7.50,2,,,,Japan
390920 - Melamine resins,"247,823",7.50,7.50,2,,,,Japan
390930 - Other amino-resins,"9,869,308",7.50,7.50,2,,,,Japan
390940 - Phenolic resins,"5,514,384",7.50,7.50,7,,,,Japan
390950 - Polyurethanes,"787,325",7.50,7.50,1,,,,Japan
391000 Silicones in primary forms.,"9,226,291",7.50,7.50,3,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","3,965,663",7.50,7.50,2,,,,Japan
391190 - Other,"2,521,215",7.50,7.50,2,,,,Japan
391211 -- Non-plasticised,"59,775",7.50,7.50,5,,,,Japan
391212 -- Plasticised,"5,901",7.50,7.50,4,,,,Japan
391220 - Cellulose nitrates (including collodions),"22,288",7.50,7.50,4,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"774,185",7.50,7.50,1,,,,Japan
391239 -- Other,"13,515,011",7.50,7.50,6,,,,Japan
391290 - Other,"4,202,359",7.50,7.50,3,,,,Japan
"391310 - Alginic acid, its salts and esters","525,197",7.50,7.50,2,,,,Japan
391390 - Other,"391,891",7.50,7.50,5,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,845,887",7.50,7.50,3,,,,Japan
391510 - Of polymers of ethylene,,7.50,7.50,1,,,,Japan
391520 - Of polymers of styrene,,7.50,7.50,1,,,,Japan
391530 - Of polymers of vinyl chloride,,7.50,7.50,2,,,,Japan
391590 - Of other plastics,"84,712",7.50,7.50,17,,,,Japan
391610 - Of polymers of ethylene,"12,495",10.00,10.00,3,,,,Japan
391620 - Of polymers of vinyl chloride,"111,670",10.00,10.00,4,,,,Japan
391690 - Of other plastics,"423,560",10.00,10.00,17,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"85,135",10.00,10.00,2,,,,Japan
391721 -- Of polymers of ethylene,"262,010",10.00,10.00,2,,,,Japan
391722 -- Of polymers of propylene,,10.00,10.00,1,,,,Japan
391723 -- Of polymers of vinyl chloride,"365,858",10.00,10.00,2,,,,Japan
391729 -- Of other plastics,"1,870,162",10.00,10.00,6,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,728,367",10.00,10.00,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,138,093",10.00,10.00,3,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","9,500",10.00,10.00,1,,,,Japan
391739 -- Other,"2,677,292",10.00,10.00,3,,,,Japan
391740 - Fittings,"5,075,082",10.00,10.00,1,,,,Japan
391810 - Of polymers of vinyl chloride,"8,662",10.00,10.00,2,,,,Japan
391890 - Of other plastics,926,10.00,10.00,3,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"784,798",10.00,10.00,1,,,,Japan
391990 - Other,"30,278,601",10.00,10.00,3,,,,Japan
392010 - Of polymers of ethylene,"143,016",10.00,10.00,6,,,,Japan
392020 - Of polymers of propylene,"13,442,807",10.00,10.00,3,,,,Japan
392030 - Of polymers of styrene,"57,107",10.00,10.00,3,,,,Japan
392043 -- Containing by weight not less than 6 % of plasticisers,327,10.00,10.00,1,,,,Japan
392049 -- Other,"720,336",10.00,10.00,1,,,,Japan
392051 -- Of poly(methyl methacrylate),"4,460,024",10.00,10.00,6,,,,Japan
392059 -- Other,"2,375,998",10.00,10.00,6,,,,Japan
392061 -- Of polycarbonates,"88,552",10.00,10.00,3,,,,Japan
392062 -- Of poly(ethylene terephthalate),"1,063,204",10.00,10.00,3,,,,Japan
392063 -- Of unsaturated polyesters,"224,541",10.00,10.00,3,,,,Japan
392069 -- Of other polyesters,"1,042,634",10.00,10.00,12,,,,Japan
392071 -- Of regenerated cellulose,"464,250",10.00,10.00,7,,,,Japan
392073 -- Of cellulose acetate,"40,236",10.00,10.00,9,,,,Japan
392079 -- Of other cellulose derivatives,,10.00,10.00,6,,,,Japan
392091 -- Of poly(vinyl butyral),"137,852",10.00,10.00,3,,,,Japan
392092 -- Of polyamides,"486,451",10.00,10.00,6,,,,Japan
392093 -- Of amino-resins,"36,697",10.00,10.00,3,,,,Japan
392094 -- Of phenolic resins,"1,356",10.00,10.00,3,,,,Japan
392099 -- Of other plastics,"3,492,231",10.00,10.00,19,,,,Japan
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,Japan
392112 -- Of polymers of vinyl chloride,"207,649",10.00,10.00,1,,,,Japan
392113 -- Of polyurethanes,"741,390",10.00,10.00,2,,,,Japan
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,Japan
392119 -- Of other plastics,"1,184,536",10.00,10.00,1,,,,Japan
392190 - Other,"2,881,448",10.00,10.00,22,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins","11,703",10.00,10.00,1,,,,Japan
392220 - Lavatory seats and covers,"7,226",10.00,10.00,1,,,,Japan
392290 - Other,"11,695",10.00,10.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","6,569,287",10.00,10.00,5,,,,Japan
392321 -- Of polymers of ethylene,"1,843",10.00,10.00,1,,,,Japan
392329 -- Of other plastics,"16,787",10.00,10.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","198,474",10.00,10.00,2,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","77,025",10.00,10.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","348,840",10.00,10.00,2,,,,Japan
392390 - Other,"1,145,604",10.00,10.00,3,,,,Japan
392410 - Tableware and kitchenware,"77,800",10.00,10.00,2,,,,Japan
392490 - Other,"12,817",10.00,10.00,3,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","17,369",10.00,10.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",401,10.00,10.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,10.00,10.00,1,,,,Japan
392590 - Other,"54,613",10.00,10.00,2,,,,Japan
392610 - Office or school supplies,"72,946",10.00,10.00,4,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","51,190",10.00,10.00,10,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","62,113",10.00,10.00,2,,,,Japan
392640 - Statuettes and other ornamental articles,"115,072",10.00,10.00,13,,,,Japan
392690 - Other,"47,160,019",10.00,10.00,16,,,,Japan
,2011,"339,936,565",9.03,9.03,411,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"12,946,230",6.25,6.25,2,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"7,515,622",7.50,7.50,1,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"4,028,917",5.00,5.00,1,,,,Japan
390190 - Other,"3,974,867",6.25,6.25,2,,,,Japan
390210 - Polypropylene,"6,526,748",5.00,5.00,1,,,,Japan
390220 - Polyisobutylene,"87,938",7.50,7.50,1,,,,Japan
390230 - Propylene copolymers,"7,570,726",5.00,5.00,1,,,,Japan
390290 - Other,"8,622,497",5.00,5.00,1,,,,Japan
390311 -- Expansible,"81,521",5.00,5.00,1,,,,Japan
390319 -- Other,"609,483",5.00,5.00,2,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"129,043",5.00,5.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,983,854",5.00,5.00,1,,,,Japan
390390 - Other,"4,288,356",5.00,5.00,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","423,951",7.50,7.50,2,,,,Japan
390421 -- Non-plasticised,"11,892,850",7.50,7.50,2,,,,Japan
390422 -- Plasticised,"4,467,137",7.50,7.50,2,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"5,157,964",7.50,7.50,2,,,,Japan
390440 - Other vinyl chloride copolymers,"2,584,893",7.50,7.50,1,,,,Japan
390450 - Vinylidene chloride polymers,"200,618",7.50,7.50,2,,,,Japan
390461 -- Polytetrafluoroethylene,"433,117",7.50,7.50,1,,,,Japan
390469 -- Other,"6,087,738",7.50,7.50,2,,,,Japan
390490 - Other,"1,916,087",7.50,7.50,1,,,,Japan
390512 -- In aqueous dispersion,"102,674",7.50,7.50,3,,,,Japan
390519 -- Other,"165,390",7.50,7.50,3,,,,Japan
390521 -- In aqueous dispersion,"60,049",7.50,7.50,1,,,,Japan
390529 -- Other,"298,173",7.50,7.50,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","13,017,541",7.50,7.50,1,,,,Japan
390591 -- Copolymers,"709,914",7.50,7.50,1,,,,Japan
390599 -- Other,"445,606",7.50,7.50,2,,,,Japan
390610 - Poly(methyl methacrylate),"1,756,445",7.50,7.50,2,,,,Japan
390690 - Other,"21,186,242",7.50,7.50,4,,,,Japan
390710 - Polyacetals,"2,521,972",7.50,7.50,1,,,,Japan
390720 - Other polyethers,"14,558,703",7.50,7.50,2,,,,Japan
390730 - Epoxide resins,"8,863,186",7.50,7.50,2,,,,Japan
390740 - Polycarbonates,"3,533,184",7.50,7.50,1,,,,Japan
390750 - Alkyd resins,"167,601",7.50,7.50,1,,,,Japan
390760 - Poly(ethylene terephthalate),"393,740",7.50,7.50,3,,,,Japan
390770 - Poly(lactic acid),"4,848",7.50,7.50,1,,,,Japan
390791 -- Unsaturated,"2,352,878",7.50,7.50,6,,,,Japan
390799 -- Other,"5,536,938",7.50,7.50,3,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,002,722",10.00,10.00,2,,,,Japan
390890 - Other,"2,645,234",10.00,10.00,3,,,,Japan
390910 - Urea resins; thiourea resins,290,7.50,7.50,2,,,,Japan
390920 - Melamine resins,"566,932",7.50,7.50,2,,,,Japan
390930 - Other amino-resins,"3,327,563",7.50,7.50,2,,,,Japan
390940 - Phenolic resins,"4,112,655",7.50,7.50,7,,,,Japan
390950 - Polyurethanes,"1,223,564",7.50,7.50,1,,,,Japan
391000 Silicones in primary forms.,"11,088,400",7.50,7.50,3,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,866,455",7.50,7.50,2,,,,Japan
391190 - Other,"2,556,013",7.50,7.50,2,,,,Japan
391211 -- Non-plasticised,"10,070",7.50,7.50,5,,,,Japan
391212 -- Plasticised,650,7.50,7.50,4,,,,Japan
391220 - Cellulose nitrates (including collodions),"110,906",7.50,7.50,4,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"575,954",7.50,7.50,1,,,,Japan
391239 -- Other,"9,879,127",7.50,7.50,6,,,,Japan
391290 - Other,"1,953,747",7.50,7.50,3,,,,Japan
"391310 - Alginic acid, its salts and esters","654,495",7.50,7.50,2,,,,Japan
391390 - Other,"169,608",7.50,7.50,5,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,527,843",7.50,7.50,3,,,,Japan
391510 - Of polymers of ethylene,,7.50,7.50,1,,,,Japan
391520 - Of polymers of styrene,,7.50,7.50,1,,,,Japan
391530 - Of polymers of vinyl chloride,,7.50,7.50,2,,,,Japan
391590 - Of other plastics,"49,763",7.50,7.50,17,,,,Japan
391610 - Of polymers of ethylene,"12,379",10.00,10.00,3,,,,Japan
391620 - Of polymers of vinyl chloride,"81,677",10.00,10.00,4,,,,Japan
391690 - Of other plastics,"405,272",10.00,10.00,17,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"47,214",10.00,10.00,2,,,,Japan
391721 -- Of polymers of ethylene,"270,457",10.00,10.00,2,,,,Japan
391722 -- Of polymers of propylene,66,10.00,10.00,1,,,,Japan
391723 -- Of polymers of vinyl chloride,"244,145",10.00,10.00,2,,,,Japan
391729 -- Of other plastics,"2,149,001",10.00,10.00,6,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","301,019",10.00,10.00,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","880,694",10.00,10.00,3,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","12,676",10.00,10.00,1,,,,Japan
391739 -- Other,"2,611,163",10.00,10.00,3,,,,Japan
391740 - Fittings,"3,399,318",10.00,10.00,1,,,,Japan
391810 - Of polymers of vinyl chloride,"7,822",10.00,10.00,2,,,,Japan
391890 - Of other plastics,"13,141",10.00,10.00,3,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"471,678",10.00,10.00,1,,,,Japan
391990 - Other,"24,882,077",10.00,10.00,3,,,,Japan
392010 - Of polymers of ethylene,"639,853",10.00,10.00,6,,,,Japan
392020 - Of polymers of propylene,"19,393,727",10.00,10.00,3,,,,Japan
392030 - Of polymers of styrene,"28,876",10.00,10.00,3,,,,Japan
392043 -- Containing by weight not less than 6 % of plasticisers,421,10.00,10.00,1,,,,Japan
392049 -- Other,"677,484",10.00,10.00,1,,,,Japan
392051 -- Of poly(methyl methacrylate),"3,569,781",10.00,10.00,6,,,,Japan
392059 -- Other,"2,152,613",10.00,10.00,6,,,,Japan
392061 -- Of polycarbonates,"159,505",10.00,10.00,3,,,,Japan
392062 -- Of poly(ethylene terephthalate),"737,994",10.00,10.00,3,,,,Japan
392063 -- Of unsaturated polyesters,"35,113",10.00,10.00,3,,,,Japan
392069 -- Of other polyesters,"1,742,320",10.00,10.00,12,,,,Japan
392071 -- Of regenerated cellulose,"130,016",10.00,10.00,7,,,,Japan
392073 -- Of cellulose acetate,,10.00,10.00,9,,,,Japan
392079 -- Of other cellulose derivatives,"467,876",10.00,10.00,6,,,,Japan
392091 -- Of poly(vinyl butyral),"457,906",10.00,10.00,3,,,,Japan
392092 -- Of polyamides,"496,083",10.00,10.00,6,,,,Japan
392093 -- Of amino-resins,,10.00,10.00,3,,,,Japan
392094 -- Of phenolic resins,"66,337",10.00,10.00,3,,,,Japan
392099 -- Of other plastics,"6,955,577",10.00,10.00,19,,,,Japan
392111 -- Of polymers of styrene,"1,261",10.00,10.00,1,,,,Japan
392112 -- Of polymers of vinyl chloride,"280,240",10.00,10.00,1,,,,Japan
392113 -- Of polyurethanes,"433,376",10.00,10.00,2,,,,Japan
392114 -- Of regenerated cellulose,,10.00,10.00,1,,,,Japan
392119 -- Of other plastics,"813,942",10.00,10.00,1,,,,Japan
392190 - Other,"3,905,251",10.00,10.00,22,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins","124,156",10.00,10.00,1,,,,Japan
392220 - Lavatory seats and covers,"17,399",10.00,10.00,1,,,,Japan
392290 - Other,"243,208",10.00,10.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","1,171,264",10.00,10.00,5,,,,Japan
392321 -- Of polymers of ethylene,"19,088",10.00,10.00,1,,,,Japan
392329 -- Of other plastics,"70,369",10.00,10.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","222,254",10.00,10.00,2,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","44,864",10.00,10.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","657,850",10.00,10.00,2,,,,Japan
392390 - Other,"618,420",10.00,10.00,3,,,,Japan
392410 - Tableware and kitchenware,"135,533",10.00,10.00,2,,,,Japan
392490 - Other,"240,091",10.00,10.00,3,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","123,252",10.00,10.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors","82,789",10.00,10.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",511,10.00,10.00,1,,,,Japan
392590 - Other,"250,553",10.00,10.00,2,,,,Japan
392610 - Office or school supplies,"280,122",10.00,10.00,4,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","164,955",10.00,10.00,10,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","52,528",10.00,10.00,2,,,,Japan
392640 - Statuettes and other ornamental articles,"170,633",10.00,10.00,13,,,,Japan
392690 - Other,"41,784,143",10.00,10.00,16,,,,Japan
,2010,"279,659,466",9.02,9.02,411,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"13,440,596",6.25,6.25,2,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,467,836",7.50,7.50,1,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"3,756,152",5.00,5.00,1,,,,Japan
390190 - Other,"2,375,101",6.25,6.25,2,,,,Japan
390210 - Polypropylene,"8,110,690",5.00,5.00,1,,,,Japan
390220 - Polyisobutylene,"143,655",7.50,7.50,1,,,,Japan
390230 - Propylene copolymers,"3,669,898",5.00,5.00,1,,,,Japan
390290 - Other,"8,514,097",5.00,5.00,1,,,,Japan
390311 -- Expansible,"29,364",5.00,5.00,1,,,,Japan
390319 -- Other,"563,123",5.00,5.00,2,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"38,023",5.00,5.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,017,459",5.00,5.00,1,,,,Japan
390390 - Other,"5,990,721",5.00,5.00,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","804,452",7.50,7.50,2,,,,Japan
390421 -- Non-plasticised,"5,560,913",7.50,7.50,2,,,,Japan
390422 -- Plasticised,"3,401,357",7.50,7.50,2,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"7,480,112",7.50,7.50,2,,,,Japan
390440 - Other vinyl chloride copolymers,"2,444,173",7.50,7.50,1,,,,Japan
390450 - Vinylidene chloride polymers,"294,324",7.50,7.50,2,,,,Japan
390461 -- Polytetrafluoroethylene,"581,614",7.50,7.50,1,,,,Japan
390469 -- Other,"4,884,350",7.50,7.50,2,,,,Japan
390490 - Other,"2,143,582",7.50,7.50,1,,,,Japan
390512 -- In aqueous dispersion,"311,844",7.50,7.50,3,,,,Japan
390519 -- Other,"76,092",7.50,7.50,3,,,,Japan
390521 -- In aqueous dispersion,,7.50,7.50,1,,,,Japan
390529 -- Other,957,7.50,7.50,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","15,301,530",7.50,7.50,1,,,,Japan
390591 -- Copolymers,"497,767",7.50,7.50,1,,,,Japan
390599 -- Other,"1,049,507",7.50,7.50,2,,,,Japan
390610 - Poly(methyl methacrylate),"1,924,897",7.50,7.50,2,,,,Japan
390690 - Other,"22,970,137",7.50,7.50,4,,,,Japan
390710 - Polyacetals,"1,945,008",7.50,7.50,1,,,,Japan
390720 - Other polyethers,"7,052,570",7.50,7.50,2,,,,Japan
390730 - Epoxide resins,"7,213,688",7.50,7.50,2,,,,Japan
390740 - Polycarbonates,"1,441,420",5.00,5.00,1,,,,Japan
390750 - Alkyd resins,"173,396",7.50,7.50,1,,,,Japan
390760 - Poly(ethylene terephthalate),"286,326",7.50,7.50,3,,,,Japan
390770 - Poly(lactic acid),,7.50,7.50,1,,,,Japan
390791 -- Unsaturated,"2,713,568",7.50,7.50,6,,,,Japan
390799 -- Other,"3,631,665",7.50,7.50,3,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,593,490",10.00,10.00,2,,,,Japan
390890 - Other,"2,125,576",10.00,10.00,3,,,,Japan
390910 - Urea resins; thiourea resins,"23,037",7.50,7.50,2,,,,Japan
390920 - Melamine resins,"307,770",7.50,7.50,2,,,,Japan
390930 - Other amino-resins,"224,393",7.50,7.50,2,,,,Japan
390940 - Phenolic resins,"3,499,430",7.50,7.50,7,,,,Japan
390950 - Polyurethanes,"733,129",7.50,7.50,1,,,,Japan
391000 Silicones in primary forms.,"11,320,008",7.50,7.50,3,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,395,629",7.50,7.50,2,,,,Japan
391190 - Other,"2,130,094",7.50,7.50,2,,,,Japan
391211 -- Non-plasticised,"8,878",7.50,7.50,5,,,,Japan
391212 -- Plasticised,"162,888",7.50,7.50,4,,,,Japan
391220 - Cellulose nitrates (including collodions),"65,444",7.50,7.50,4,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"275,392",7.50,7.50,1,,,,Japan
391239 -- Other,"8,483,075",7.50,7.50,6,,,,Japan
391290 - Other,"2,052,951",7.50,7.50,3,,,,Japan
"391310 - Alginic acid, its salts and esters","559,498",7.50,7.50,2,,,,Japan
391390 - Other,"106,358",7.50,7.50,5,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","668,253",7.50,7.50,3,,,,Japan
391510 - Of polymers of ethylene,60,7.50,7.50,1,,,,Japan
391520 - Of polymers of styrene,,7.50,7.50,1,,,,Japan
391530 - Of polymers of vinyl chloride,,7.50,7.50,2,,,,Japan
391590 - Of other plastics,"70,349",7.50,7.50,17,,,,Japan
391610 - Of polymers of ethylene,"151,819",10.00,10.00,3,,,,Japan
391620 - Of polymers of vinyl chloride,,10.00,10.00,4,,,,Japan
391690 - Of other plastics,"165,808",10.00,10.00,17,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"2,743",10.00,10.00,2,,,,Japan
391721 -- Of polymers of ethylene,"193,028",10.00,10.00,2,,,,Japan
391722 -- Of polymers of propylene,189,10.00,10.00,1,,,,Japan
391723 -- Of polymers of vinyl chloride,"1,081,798",10.00,10.00,2,,,,Japan
391729 -- Of other plastics,"1,347,143",10.00,10.00,6,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","310,810",10.00,10.00,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","467,127",10.00,10.00,3,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","1,982",10.00,10.00,1,,,,Japan
391739 -- Other,"1,884,705",10.00,10.00,3,,,,Japan
391740 - Fittings,"1,825,860",10.00,10.00,1,,,,Japan
391810 - Of polymers of vinyl chloride,"53,428",10.00,10.00,2,,,,Japan
391890 - Of other plastics,"17,973",10.00,10.00,3,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"370,530",10.00,10.00,1,,,,Japan
391990 - Other,"20,007,755",10.00,10.00,3,,,,Japan
392010 - Of polymers of ethylene,"214,126",10.00,10.00,6,,,,Japan
392020 - Of polymers of propylene,"11,059,309",10.00,10.00,3,,,,Japan
392030 - Of polymers of styrene,"317,007",10.00,10.00,3,,,,Japan
392043 -- Containing by weight not less than 6 % of plasticisers,"3,439",10.00,10.00,1,,,,Japan
392049 -- Other,"396,892",10.00,10.00,1,,,,Japan
392051 -- Of poly(methyl methacrylate),"3,372,295",10.00,10.00,6,,,,Japan
392059 -- Other,"362,450",10.00,10.00,6,,,,Japan
392061 -- Of polycarbonates,"92,877",10.00,10.00,3,,,,Japan
392062 -- Of poly(ethylene terephthalate),"1,692,716",10.00,10.00,3,,,,Japan
392063 -- Of unsaturated polyesters,"56,825",10.00,10.00,3,,,,Japan
392069 -- Of other polyesters,"1,646,750",10.00,10.00,12,,,,Japan
392071 -- Of regenerated cellulose,"491,324",10.00,10.00,7,,,,Japan
392073 -- Of cellulose acetate,"148,043",10.00,10.00,9,,,,Japan
392079 -- Of other cellulose derivatives,"12,516",10.00,10.00,6,,,,Japan
392091 -- Of poly(vinyl butyral),"1,548,874",10.00,10.00,3,,,,Japan
392092 -- Of polyamides,"298,883",10.00,10.00,6,,,,Japan
392093 -- Of amino-resins,,10.00,10.00,3,,,,Japan
392094 -- Of phenolic resins,,10.00,10.00,3,,,,Japan
392099 -- Of other plastics,"7,557,444",10.00,10.00,19,,,,Japan
392111 -- Of polymers of styrene,,10.00,10.00,1,,,,Japan
392112 -- Of polymers of vinyl chloride,"289,219",10.00,10.00,1,,,,Japan
