Importer,Year,Value,Ad val. duties,Number of lines,Costa Rica
,(US$),Simple average,MFN duties,Pref. duties,Costa Rica
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Costa Rica
853339 -- Other,396,0.00,0.00,1,,,,Costa Rica
"853340 - Other variable resistors, including rheostats and potentiometers","8,025,645",0.00,0.00,2,,,,Costa Rica
853390 - Parts,"816,965",0.00,0.00,1,,,,Costa Rica
853400 Printed circuits.,"5,808",0.00,0.00,3,,,,Costa Rica
853510 - Fuses,,2.70,0.00,1,,1,,Costa Rica
853521 -- For a voltage of less than 72.5 kV,,2.70,0.00,1,,1,,Costa Rica
853529 -- Other,,2.70,0.00,1,,1,,Costa Rica
853530 - Isolating switches and make-and-break switches,,2.70,0.00,2,,2,,Costa Rica
"853540 - Lightning arresters, voltage limiters and surge suppressors","3,662",2.70,0.00,1,,1,,Costa Rica
853590 - Other,134,2.70,0.00,1,,1,,Costa Rica
853610 - Fuses,"7,104",2.30,0.00,3,,3,,Costa Rica
853620 - Automatic circuit breakers,"8,443",2.30,0.00,2,,2,,Costa Rica
853630 - Other apparatus for protecting electrical circuits,"2,130,689",2.30,0.00,3,,3,,Costa Rica
853641 -- For a voltage not exceeding 60 V,,2.30,0.00,2,,2,,Costa Rica
853649 -- Other,"50,132",2.30,0.00,1,,1,,Costa Rica
853650 - Other switches,"261,503",1.31,0.00,7,,4,,Costa Rica
853661 -- Lamp-holders,"6,921",2.30,0.00,2,,2,,Costa Rica
853669 -- Other,"30,418,415",0.77,0.00,3,,1,,Costa Rica
"853670 - Connectors for optical fibres, optical fibre bundles or cables","673,994",3.00,0.00,1,,1,,Costa Rica
853690 - Other apparatus,"5,256,984",1.15,0.00,4,,2,,Costa Rica
"853710 - For a voltage not exceeding 1,000 V","371,181",2.10,0.00,3,,3,,Costa Rica
"853720 - For a voltage exceeding 1,000 V","4,170",2.10,0.00,2,,2,,Costa Rica
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,2.20,0.00,1,,1,,Costa Rica
853890 - Other,"179,045",1.23,0.00,4,,2,,Costa Rica
853910 - Sealed beam lamp units,,2.70,0.00,1,,1,,Costa Rica
853921 -- Tungsten halogen,,2.70,0.00,3,,3,,Costa Rica
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,2.70,0.00,2,,2,,Costa Rica
853929 -- Other,"2,742",2.70,0.00,3,,3,,Costa Rica
"853931 -- Fluorescent, hot cathode",,2.70,0.00,2,,2,,Costa Rica
853932 -- Mercury or sodium vapour lamps; metal halide lamps,,2.70,0.00,2,,2,,Costa Rica
853939 -- Other,72,2.70,0.00,1,,1,,Costa Rica
853941 -- Arc-lamps,,2.70,0.00,1,,1,,Costa Rica
853949 -- Other,,2.70,0.00,1,,1,,Costa Rica
853990 - Parts,,2.70,0.00,2,,2,,Costa Rica
854011 -- Colour,,14.00,0.00,1,,1,,Costa Rica
854012 -- Monochrome,,7.50,0.00,1,,1,,Costa Rica
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,0.00,2,,2,,Costa Rica
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,0.00,1,,1,,Costa Rica
854060 - Other cathode-ray tubes,,2.60,0.00,1,,1,,Costa Rica
854071 -- Magnetrons,,2.70,0.00,1,,1,,Costa Rica
854079 -- Other,,2.70,0.00,1,,1,,Costa Rica
854081 -- Receiver or amplifier valves and tubes,,2.70,0.00,1,,1,,Costa Rica
854089 -- Other,,2.70,0.00,1,,1,,Costa Rica
854091 -- Of cathode-ray tubes,,2.70,0.00,1,,1,,Costa Rica
854099 -- Other,,2.70,0.00,1,,1,,Costa Rica
"854110 - Diodes, other than photosensitive or light emitting diodes","35,229",0.00,0.00,1,,,,Costa Rica
854121 -- With a dissipation rate of less than 1 W,179,0.00,0.00,1,,,,Costa Rica
854129 -- Other,"216,615",0.00,0.00,1,,,,Costa Rica
"854130 -Thyristors, diacs and triacs, other than photosensitive devices",351,0.00,0.00,1,,,,Costa Rica
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","14,096",0.00,0.00,2,,,,Costa Rica
854150 - Other semiconductor devices,"4,148",0.00,0.00,1,,,,Costa Rica
854160 -Mounted piezo-electric crystals,"1,920,480",0.00,0.00,1,,,,Costa Rica
854190 - Parts,"36,311",0.00,0.00,1,,,,Costa Rica
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","4,488,167",0.00,0.00,2,,,,Costa Rica
854232 -- Memories,"89,266",0.00,0.00,9,,,,Costa Rica
854233 -- Amplifiers,"91,531",0.00,0.00,1,,,,Costa Rica
854239 -- Other,"132,840",0.00,0.00,2,,,,Costa Rica
854290 - Parts,,0.00,0.00,1,,,,Costa Rica
854310 - Particle accelerators,,4.00,0.00,1,,1,,Costa Rica
854320 - Signal generators,"5,624",3.70,0.00,1,,1,,Costa Rica
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis",,3.70,0.00,1,,1,,Costa Rica
854370 - Other machines and apparatus,"31,594",2.96,0.00,5,,4,,Costa Rica
854390 - Parts,"10,283",3.70,0.00,1,,1,,Costa Rica
854411 -- Of copper,"2,714",3.70,0.00,2,,2,,Costa Rica
854419 -- Other,,3.70,0.00,1,,1,,Costa Rica
854420 - Co-axial cable and other co-axial electric conductors,"1,582,968",3.70,0.00,1,,1,,Costa Rica
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,3.70,0.00,1,,1,,Costa Rica
854442 -- Fitted with connectors,"3,893,469",1.65,0.00,2,,1,,Costa Rica
854449 -- Other,"8,787",2.96,0.00,5,,4,,Costa Rica
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","31,234",3.70,0.00,2,,2,,Costa Rica
854470 - Optical fibre cables,"921,667",0.00,0.00,1,,,,Costa Rica
854511 -- Of a kind used for furnaces,,2.70,0.00,1,,1,,Costa Rica
854519 -- Other,,2.70,0.00,1,,1,,Costa Rica
854520 - Brushes,,2.70,0.00,1,,1,,Costa Rica
854590 - Other,,2.20,0.00,2,,2,,Costa Rica
854610 - Of glass,,3.70,0.00,1,,1,,Costa Rica
854620 - Of ceramics,,4.70,0.00,1,,1,,Costa Rica
854690 - Other,,3.70,0.00,2,,2,,Costa Rica
854710 - Insulating fittings of ceramics,,4.70,0.00,1,,1,,Costa Rica
854720 - Insulating fittings of plastics,"11,512",3.70,0.00,1,,1,,Costa Rica
854790 - Other,,3.70,0.00,1,,1,,Costa Rica
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,0.00,5,,3,,Costa Rica
854890 - Other,"133,651",1.35,0.00,2,,1,,Costa Rica
,2015,"81,463,452",3.03,0.00,501,,375,,Costa Rica
850110 -Motors of an output not exceeding 37.5 W,"1,242",3.20,0.00,4,,4,,Costa Rica
850120 - Universal AC/DC motors of an output exceeding 37.5 W,608,2.70,0.00,1,,1,,Costa Rica
850131 -- Of an output not exceeding 750 W,,2.70,0.00,1,,1,,Costa Rica
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,0.00,1,,1,,Costa Rica
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,2.70,0.00,1,,1,,Costa Rica
850134 -- Of an output exceeding 375 kW,,2.70,0.00,1,,1,,Costa Rica
"850140 - Other AC motors, single-phase",,2.70,0.00,2,,2,,Costa Rica
850151 -- Of an output not exceeding 750 W,,2.70,0.00,1,,1,,Costa Rica
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,,2.70,0.00,3,,3,,Costa Rica
850153 -- Of an output exceeding 75 kW,"42,189",2.70,0.00,4,,4,,Costa Rica
850161 -- Of an output not exceeding 75 kVA,,2.70,0.00,2,,2,,Costa Rica
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,0.00,1,,1,,Costa Rica
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,2.70,0.00,1,,1,,Costa Rica
850164 -- Of an output exceeding 750 kVA,,2.70,0.00,1,,1,,Costa Rica
850211 -- Of an output not exceeding 75 kVA,,2.70,0.00,2,,2,,Costa Rica
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,0.00,1,,1,,Costa Rica
850213 -- Of an output exceeding 375 kVA,,2.70,0.00,3,,3,,Costa Rica
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,0.00,4,,4,,Costa Rica
850231 -- Wind-powered,,2.70,0.00,1,,1,,Costa Rica
850239 -- Other,,2.70,0.00,2,,2,,Costa Rica
850240 - Electric rotary converters,,2.70,0.00,1,,1,,Costa Rica
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"57,920",2.70,0.00,3,,3,,Costa Rica
850410 - Ballasts for discharge lamps or tubes,"147,119",3.70,0.00,2,,2,,Costa Rica
850421 -- Having a power handling capacity not exceeding 650 kVA,,3.70,0.00,1,,1,,Costa Rica
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,0.00,2,,2,,Costa Rica
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,0.00,1,,1,,Costa Rica
850431 -- Having a power handling capacity not exceeding 1 kVA,"33,799",3.70,0.00,3,,3,,Costa Rica
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,3.70,0.00,1,,1,,Costa Rica
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,3.70,0.00,1,,1,,Costa Rica
850434 -- Having a power handling capacity exceeding 500 kVA,,3.70,0.00,1,,1,,Costa Rica
850440 - Static converters,"1,205,104",2.75,0.00,6,,5,,Costa Rica
850450 - Other inductors,"61,929",1.85,0.00,2,,1,,Costa Rica
850490 - Parts,,1.32,0.00,5,,3,,Costa Rica
850511 -- Of metal,,2.20,0.00,1,,1,,Costa Rica
850519 -- Other,,2.20,0.00,2,,2,,Costa Rica
"850520 - Electro-magnetic couplings, clutches and brakes",,2.20,0.00,1,,1,,Costa Rica
"850590 - Other, including parts",,1.93,0.00,3,,3,,Costa Rica
850610 -Manganese dioxide,,4.70,0.00,4,,4,,Costa Rica
850630 -Mercuric oxide,,4.70,0.00,1,,1,,Costa Rica
850640 - Silver oxide,,4.70,0.00,1,,1,,Costa Rica
850650 - Lithium,,4.70,0.00,3,,3,,Costa Rica
850660 - Air-zinc,144,4.70,0.00,1,,1,,Costa Rica
850680 - Other primary cells and primary batteries,,2.35,0.00,2,,1,,Costa Rica
850690 - Parts,,4.70,0.00,1,,1,,Costa Rica
"850710 - Lead-acid, of a kind used for starting piston engines",,3.70,0.00,2,,2,,Costa Rica
850720 - Other lead-acid accumulators,"1,293",3.70,0.00,2,,2,,Costa Rica
850730 - Nickel-cadmium,,2.60,0.00,2,,2,,Costa Rica
850740 - Nickel-iron,,2.70,0.00,1,,1,,Costa Rica
850750 - Nickel-metal hydride,,2.70,0.00,1,,1,,Costa Rica
850760 - Lithium-ion,192,2.70,0.00,1,,1,,Costa Rica
850780 - Other accumulators,"12,587",2.70,0.00,1,,1,,Costa Rica
850790 - Parts,,2.70,0.00,2,,2,,Costa Rica
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,2.20,0.00,1,,1,,Costa Rica
850819 -- Other,,1.70,0.00,1,,1,,Costa Rica
850860 - Other vacuum cleaners,,1.70,0.00,1,,1,,Costa Rica
850870 - Parts,,1.70,0.00,1,,1,,Costa Rica
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,2.20,0.00,1,,1,,Costa Rica
850980 - Other appliances,,2.20,0.00,1,,1,,Costa Rica
850990 - Parts,,2.20,0.00,1,,1,,Costa Rica
851010 - Shavers,,2.20,0.00,1,,1,,Costa Rica
851020 - Hair clippers,,2.20,0.00,1,,1,,Costa Rica
851030 - Hair-removing appliances,,2.20,0.00,1,,1,,Costa Rica
851090 - Parts,,2.20,0.00,1,,1,,Costa Rica
851110 - Sparking plugs,4,3.20,0.00,1,,1,,Costa Rica
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,3.20,0.00,1,,1,,Costa Rica
851130 - Distributors; ignition coils,,3.20,0.00,1,,1,,Costa Rica
851140 - Starter motors and dual purpose starter-generators,,3.20,0.00,1,,1,,Costa Rica
851150 - Other generators,26,3.20,0.00,1,,1,,Costa Rica
851180 - Other equipment,,3.20,0.00,1,,1,,Costa Rica
851190 - Parts,,3.20,0.00,1,,1,,Costa Rica
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,0.00,1,,1,,Costa Rica
851220 - Other lighting or visual signalling equipment,"2,942",2.70,0.00,1,,1,,Costa Rica
851230 - Sound signalling equipment,,2.45,0.00,2,,2,,Costa Rica
"851240 -Windscreen wipers, defrosters and demisters",,2.70,0.00,1,,1,,Costa Rica
851290 - Parts,"2,227",2.45,0.00,2,,2,,Costa Rica
851310 - Lamps,,5.70,0.00,1,,1,,Costa Rica
851390 - Parts,,5.70,0.00,1,,1,,Costa Rica
851410 - Resistance heated furnaces and ovens,,2.20,0.00,2,,2,,Costa Rica
851420 - Furnaces and ovens functioning by induction or dielectric loss,,2.20,0.00,2,,2,,Costa Rica
851430 - Other furnaces and ovens,,2.20,0.00,1,,1,,Costa Rica
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,0.00,1,,1,,Costa Rica
851490 - Parts,,2.20,0.00,1,,1,,Costa Rica
851511 -- Soldering irons and guns,,2.70,0.00,1,,1,,Costa Rica
851519 -- Other,,2.70,0.00,1,,1,,Costa Rica
851521 -- Fully or partly automatic,,2.70,0.00,1,,1,,Costa Rica
851529 -- Other,,2.70,0.00,1,,1,,Costa Rica
851531 -- Fully or partly automatic,,2.70,0.00,1,,1,,Costa Rica
851539 -- Other,"1,151",2.70,0.00,3,,3,,Costa Rica
851580 - Other machines and apparatus,,2.70,0.00,2,,2,,Costa Rica
851590 - Parts,"679,235",2.70,0.00,1,,1,,Costa Rica
851610 - Electric instantaneous or storage water heaters and immersion heaters,"5,370",2.70,0.00,2,,2,,Costa Rica
851621 -- Storage heating radiators,,2.70,0.00,1,,1,,Costa Rica
851629 -- Other,,2.70,0.00,4,,4,,Costa Rica
851631 -- Hair dryers,,2.70,0.00,1,,1,,Costa Rica
851632 -- Other hair-dressing apparatus,,2.70,0.00,1,,1,,Costa Rica
851633 -- Hand-drying apparatus,,2.70,0.00,1,,1,,Costa Rica
851640 - Electric smoothing irons,,2.70,0.00,1,,1,,Costa Rica
851650 -Microwave ovens,,5.00,0.00,1,,1,,Costa Rica
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,0.00,5,,5,,Costa Rica
851671 -- Coffee or tea makers,,2.70,0.00,1,,1,,Costa Rica
851672 -- Toasters,,2.70,0.00,1,,1,,Costa Rica
851679 -- Other,,2.70,0.00,2,,2,,Costa Rica
851680 - Electric heating resistors,"7,364",2.70,0.00,2,,2,,Costa Rica
851690 - Parts,"1,294",2.70,0.00,1,,1,,Costa Rica
851711 -- Line telephone sets with cordless handsets,,0.00,0.00,1,,,,Costa Rica
851712 -- Telephones for cellular networks or for other wireless networks,"7,997",0.00,0.00,1,,,,Costa Rica
851718 -- Other,"4,857",0.00,0.00,1,,,,Costa Rica
851761 -- Base stations,,0.00,0.00,1,,,,Costa Rica
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","1,104,227",0.00,0.00,1,,,,Costa Rica
851769 -- Other,640,1.86,0.00,5,,1,,Costa Rica
851770 - Parts,"7,003",2.15,0.00,4,,2,,Costa Rica
851810 -Microphones and stands therefor,"14,297",1.25,0.00,2,,1,,Costa Rica
"851821 -- Single loudspeakers, mounted in their enclosures","1,534",4.50,0.00,1,,1,,Costa Rica
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,4.50,0.00,1,,1,,Costa Rica
851829 -- Other,,1.50,0.00,2,,1,,Costa Rica
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,1.00,0.00,2,,1,,Costa Rica
851840 - Audio-frequency electric amplifiers,,3.75,0.00,2,,2,,Costa Rica
851850 - Electric sound amplifier sets,555,2.00,0.00,1,,1,,Costa Rica
851890 - Parts,,2.00,0.00,1,,1,,Costa Rica
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,6.67,0.00,3,,3,,Costa Rica
851930 -Turntables (record-decks),,2.00,0.00,1,,1,,Costa Rica
851950 -Telephone answering machines,,0.00,0.00,1,,,,Costa Rica
"851981 -- Using magnetic, optical or semiconductor media",,3.87,0.00,15,,12,,Costa Rica
851989 -- Other,,3.38,0.00,4,,4,,Costa Rica
852110 -Magnetic tape-type,,11.00,0.00,2,,2,,Costa Rica
852190 - Other,,13.90,0.00,1,,1,,Costa Rica
852210 - Pick-up cartridges,,4.00,0.00,1,,1,,Costa Rica
852290 - Other,,1.60,0.00,5,,2,,Costa Rica
852321 -- Cards incorporating a magnetic stripe,,3.50,0.00,1,,1,,Costa Rica
852329 -- Other,497,1.40,0.00,5,,2,,Costa Rica
852341 -- Unrecorded,113,0.00,0.00,3,,,,Costa Rica
852349 -- Other,"13,642",1.94,0.00,9,,5,,Costa Rica
852351 -- Solid-state non-volatile storage devices,"2,111,369",0.88,0.00,4,,1,,Costa Rica
852352 -- «Smart cards»,"210,831",1.85,0.00,2,,1,,Costa Rica
852359 -- Other,,0.88,0.00,4,,1,,Costa Rica
852380 - Other,,0.88,0.00,4,,1,,Costa Rica
852550 -Transmission apparatus,,3.60,0.00,1,,1,,Costa Rica
852560 -Transmission apparatus incorporating reception apparatus,"21,037",0.00,0.00,1,,,,Costa Rica
"852580 -Television cameras, digital cameras and video camera recorders","8,015",5.36,0.00,5,,4,,Costa Rica
852610 - Radar apparatus,,3.70,0.00,1,,1,,Costa Rica
852691 -- Radio navigational aid apparatus,"139,688",3.70,0.00,2,,2,,Costa Rica
852692 -- Radio remote control apparatus,,3.70,0.00,1,,1,,Costa Rica
852712 -- Pocket-size radio cassette-players,,12.00,0.00,2,,2,,Costa Rica
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,12.00,0.00,3,,3,,Costa Rica
852719 -- Other,"1,059",0.00,0.00,1,,,,Costa Rica
852721 -- Combined with sound recording or reproducing apparatus,,12.67,0.00,6,,6,,Costa Rica
852729 -- Other,,12.00,0.00,1,,1,,Costa Rica
852791 -- Combined with sound recording or reproducing apparatus,,12.00,0.00,5,,5,,Costa Rica
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,0.00,2,,1,,Costa Rica
852799 -- Other,,9.00,0.00,1,,1,,Costa Rica
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,Costa Rica
852849 -- Other,,14.00,0.00,2,,2,,Costa Rica
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,Costa Rica
852859 -- Other,,3.50,0.00,4,,1,,Costa Rica
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,0.00,0.00,1,,,,Costa Rica
852869 -- Other,,5.33,0.00,3,,2,,Costa Rica
852871 -- Not designed to incorporate a video display or screen,235,5.60,0.00,5,,2,,Costa Rica
"852872 -- Other, colour",,14.00,0.00,6,,6,,Costa Rica
"852873 -- Other, monochrome",,2.00,0.00,1,,1,,Costa Rica
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"1,018",3.86,0.00,7,,7,,Costa Rica
852990 - Other,"45,604",2.67,0.00,6,,5,,Costa Rica
853010 - Equipment for railways or tramways,,1.70,0.00,1,,1,,Costa Rica
853080 - Other equipment,,1.70,0.00,1,,1,,Costa Rica
853090 - Parts,,1.70,0.00,1,,1,,Costa Rica
853110 - Burglar or fire alarms and similar apparatus,"1,339",2.20,0.00,2,,2,,Costa Rica
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"11,883",0.00,0.00,3,,,,Costa Rica
853180 - Other apparatus,"3,284",1.10,0.00,2,,1,,Costa Rica
853190 - Parts,,1.10,0.00,2,,1,,Costa Rica
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),6,0.00,0.00,1,,,,Costa Rica
853221 -- Tantalum,6,0.00,0.00,1,,,,Costa Rica
853222 -- Aluminium electrolytic,863,0.00,0.00,1,,,,Costa Rica
"853223 -- Ceramic dielectric, single layer",,0.00,0.00,1,,,,Costa Rica
"853224 -- Ceramic dielectric, multilayer","4,046",0.00,0.00,1,,,,Costa Rica
853225 -- Dielectric of paper or plastics,53,0.00,0.00,1,,,,Costa Rica
853229 -- Other,119,0.00,0.00,1,,,,Costa Rica
853230 -Variable or adjustable (pre-set) capacitors,"1,204",0.00,0.00,1,,,,Costa Rica
853290 - Parts,,0.00,0.00,1,,,,Costa Rica
"853310 - Fixed carbon resistors, composition or film types","577,757",0.00,0.00,1,,,,Costa Rica
853321 -- For a power handling capacity not exceeding 20 W,"480,531",0.00,0.00,1,,,,Costa Rica
853329 -- Other,"1,073,064",0.00,0.00,1,,,,Costa Rica
853331 -- For a power handling capacity not exceeding 20 W,"58,897",0.00,0.00,1,,,,Costa Rica
853339 -- Other,175,0.00,0.00,1,,,,Costa Rica
"853340 - Other variable resistors, including rheostats and potentiometers","8,955,428",0.00,0.00,2,,,,Costa Rica
853390 - Parts,"657,758",0.00,0.00,1,,,,Costa Rica
853400 Printed circuits.,"41,045",0.00,0.00,3,,,,Costa Rica
853510 - Fuses,,2.70,0.00,1,,1,,Costa Rica
853521 -- For a voltage of less than 72.5 kV,,2.70,0.00,1,,1,,Costa Rica
853529 -- Other,,2.70,0.00,1,,1,,Costa Rica
853530 - Isolating switches and make-and-break switches,,2.70,0.00,2,,2,,Costa Rica
"853540 - Lightning arresters, voltage limiters and surge suppressors",40,2.70,0.00,1,,1,,Costa Rica
853590 - Other,"2,880",2.70,0.00,1,,1,,Costa Rica
853610 - Fuses,"40,604",2.30,0.00,3,,3,,Costa Rica
853620 - Automatic circuit breakers,180,2.30,0.00,2,,2,,Costa Rica
853630 - Other apparatus for protecting electrical circuits,"2,144,857",2.30,0.00,3,,3,,Costa Rica
853641 -- For a voltage not exceeding 60 V,,2.30,0.00,2,,2,,Costa Rica
853649 -- Other,787,2.30,0.00,1,,1,,Costa Rica
853650 - Other switches,"253,607",1.31,0.00,7,,4,,Costa Rica
853661 -- Lamp-holders,"4,645",2.30,0.00,2,,2,,Costa Rica
853669 -- Other,"33,992,146",0.77,0.00,3,,1,,Costa Rica
"853670 - Connectors for optical fibres, optical fibre bundles or cables","389,426",3.00,0.00,1,,1,,Costa Rica
853690 - Other apparatus,"4,205,906",1.15,0.00,4,,2,,Costa Rica
"853710 - For a voltage not exceeding 1,000 V","426,554",2.10,0.00,3,,3,,Costa Rica
"853720 - For a voltage exceeding 1,000 V",,2.10,0.00,2,,2,,Costa Rica
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus",,2.20,0.00,1,,1,,Costa Rica
853890 - Other,"62,614",1.23,0.00,4,,2,,Costa Rica
853910 - Sealed beam lamp units,,2.70,0.00,1,,1,,Costa Rica
853921 -- Tungsten halogen,,2.70,0.00,3,,3,,Costa Rica
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,2.70,0.00,2,,2,,Costa Rica
853929 -- Other,352,2.70,0.00,3,,3,,Costa Rica
"853931 -- Fluorescent, hot cathode",407,2.70,0.00,2,,2,,Costa Rica
853932 -- Mercury or sodium vapour lamps; metal halide lamps,485,2.70,0.00,2,,2,,Costa Rica
853939 -- Other,91,2.70,0.00,1,,1,,Costa Rica
853941 -- Arc-lamps,,2.70,0.00,1,,1,,Costa Rica
853949 -- Other,,2.70,0.00,1,,1,,Costa Rica
853990 - Parts,,2.70,0.00,2,,2,,Costa Rica
854011 -- Colour,,14.00,0.00,1,,1,,Costa Rica
854012 -- Monochrome,,7.50,0.00,1,,1,,Costa Rica
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,0.00,2,,2,,Costa Rica
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,0.00,1,,1,,Costa Rica
854060 - Other cathode-ray tubes,,2.60,0.00,1,,1,,Costa Rica
854071 -- Magnetrons,724,2.70,0.00,1,,1,,Costa Rica
854079 -- Other,,2.70,0.00,1,,1,,Costa Rica
854081 -- Receiver or amplifier valves and tubes,,2.70,0.00,1,,1,,Costa Rica
854089 -- Other,"8,380",2.70,0.00,1,,1,,Costa Rica
854091 -- Of cathode-ray tubes,,2.70,0.00,1,,1,,Costa Rica
854099 -- Other,,2.70,0.00,1,,1,,Costa Rica
"854110 - Diodes, other than photosensitive or light emitting diodes","24,463",0.00,0.00,1,,,,Costa Rica
854121 -- With a dissipation rate of less than 1 W,446,0.00,0.00,1,,,,Costa Rica
854129 -- Other,"43,813",0.00,0.00,1,,,,Costa Rica
"854130 -Thyristors, diacs and triacs, other than photosensitive devices",420,0.00,0.00,1,,,,Costa Rica
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","6,481",0.00,0.00,2,,,,Costa Rica
854150 - Other semiconductor devices,"5,662",0.00,0.00,1,,,,Costa Rica
854160 -Mounted piezo-electric crystals,"1,610,420",0.00,0.00,1,,,,Costa Rica
854190 - Parts,"25,053",0.00,0.00,1,,,,Costa Rica
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","12,191,405",0.00,0.00,2,,,,Costa Rica
854232 -- Memories,"542,530",0.00,0.00,9,,,,Costa Rica
854233 -- Amplifiers,"45,179",0.00,0.00,1,,,,Costa Rica
854239 -- Other,"182,152",0.00,0.00,2,,,,Costa Rica
854290 - Parts,"758,090",0.00,0.00,1,,,,Costa Rica
854310 - Particle accelerators,,4.00,0.00,1,,1,,Costa Rica
854320 - Signal generators,,3.70,0.00,1,,1,,Costa Rica
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis",,3.70,0.00,1,,1,,Costa Rica
854370 - Other machines and apparatus,"19,169",2.96,0.00,5,,4,,Costa Rica
854390 - Parts,"4,444",3.70,0.00,1,,1,,Costa Rica
854411 -- Of copper,,3.70,0.00,2,,2,,Costa Rica
854419 -- Other,"6,189",3.70,0.00,1,,1,,Costa Rica
854420 - Co-axial cable and other co-axial electric conductors,"1,133,456",3.70,0.00,1,,1,,Costa Rica
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",12,3.70,0.00,1,,1,,Costa Rica
854442 -- Fitted with connectors,"3,951,768",1.65,0.00,2,,1,,Costa Rica
854449 -- Other,"28,474",2.96,0.00,5,,4,,Costa Rica
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,0.00,2,,2,,Costa Rica
854470 - Optical fibre cables,"1,306,608",0.00,0.00,1,,,,Costa Rica
854511 -- Of a kind used for furnaces,,2.70,0.00,1,,1,,Costa Rica
854519 -- Other,,2.70,0.00,1,,1,,Costa Rica
854520 - Brushes,,2.70,0.00,1,,1,,Costa Rica
854590 - Other,,2.20,0.00,2,,2,,Costa Rica
854610 - Of glass,,3.70,0.00,1,,1,,Costa Rica
854620 - Of ceramics,,4.70,0.00,1,,1,,Costa Rica
854690 - Other,,3.70,0.00,2,,2,,Costa Rica
854710 - Insulating fittings of ceramics,"12,394",4.70,0.00,1,,1,,Costa Rica
