Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
850490 - Parts,"79,929",15.20,15.20,5,,,,"Korea, Republic of"
850511 -- Of metal,"257,929",16.00,16.00,1,,,,"Korea, Republic of"
850519 -- Other,"725,873",16.00,16.00,2,,,,"Korea, Republic of"
"850520 - Electro-magnetic couplings, clutches and brakes","2,369,837",7.00,7.00,2,,,,"Korea, Republic of"
"850590 - Other, including parts","2,479,518",14.67,14.67,3,,,,"Korea, Republic of"
850610 -Manganese dioxide,"576,221",16.00,16.00,3,,,,"Korea, Republic of"
850630 -Mercuric oxide,,8.00,8.00,2,,,,"Korea, Republic of"
850640 - Silver oxide,,8.00,8.00,2,,,,"Korea, Republic of"
850650 - Lithium,"486,398",8.00,8.00,2,,,,"Korea, Republic of"
850660 - Air-zinc,"6,435",8.00,8.00,2,,,,"Korea, Republic of"
850680 - Other primary cells and primary batteries,"21,661",8.00,8.00,2,,,,"Korea, Republic of"
850690 - Parts,,14.00,14.00,1,,,,"Korea, Republic of"
"850710 - Lead-acid, of a kind used for starting piston engines","2,509,148",18.00,18.00,2,,,,"Korea, Republic of"
850720 - Other lead-acid accumulators,"2,982",18.00,18.00,2,,,,"Korea, Republic of"
850730 - Nickel-cadmium,"329,302",18.00,18.00,3,,,,"Korea, Republic of"
850740 - Nickel-iron,,18.00,18.00,1,,,,"Korea, Republic of"
850750 - Nickel-metal hydride,"1,351",18.00,18.00,1,,,,"Korea, Republic of"
850760 - Lithium-ion,"17,131,230",18.00,18.00,1,,,,"Korea, Republic of"
850780 - Other accumulators,"314,546",18.00,18.00,1,,,,"Korea, Republic of"
850790 - Parts,"7,417,648",16.00,16.00,3,,,,"Korea, Republic of"
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",906,20.00,20.00,1,,,,"Korea, Republic of"
850819 -- Other,"8,120",20.00,20.00,1,,,,"Korea, Republic of"
850860 - Other vacuum cleaners,"22,177",14.00,14.00,1,,,,"Korea, Republic of"
850870 - Parts,258,14.00,14.00,1,,,,"Korea, Republic of"
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"46,437",20.00,20.00,6,,,,"Korea, Republic of"
850980 - Other appliances,"27,274",20.00,20.00,2,,,,"Korea, Republic of"
850990 - Parts,"2,417",16.00,16.00,1,,,,"Korea, Republic of"
851010 - Shavers,,20.00,20.00,1,,,,"Korea, Republic of"
851020 - Hair clippers,,0.00,0.00,1,,,,"Korea, Republic of"
851030 - Hair-removing appliances,,20.00,20.00,1,,,,"Korea, Republic of"
851090 - Parts,,11.50,11.50,4,,,,"Korea, Republic of"
851110 - Sparking plugs,"747,905",18.00,18.00,1,,,,"Korea, Republic of"
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"3,206",18.00,18.00,2,,,,"Korea, Republic of"
851130 - Distributors; ignition coils,"161,137",18.00,18.00,2,,,,"Korea, Republic of"
851140 - Starter motors and dual purpose starter-generators,"6,960,198",18.00,18.00,1,,,,"Korea, Republic of"
851150 - Other generators,"16,487,392",18.00,18.00,2,,,,"Korea, Republic of"
851180 - Other equipment,"1,845,726",17.50,17.50,4,,,,"Korea, Republic of"
851190 - Parts,"2,466,675",16.00,16.00,1,,,,"Korea, Republic of"
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"1,134",18.00,18.00,1,,,,"Korea, Republic of"
851220 - Other lighting or visual signalling equipment,"25,773,658",18.00,18.00,6,,,,"Korea, Republic of"
851230 - Sound signalling equipment,"1,737,641",18.00,18.00,1,,,,"Korea, Republic of"
"851240 -Windscreen wipers, defrosters and demisters","1,010,883",18.00,18.00,2,,,,"Korea, Republic of"
851290 - Parts,"3,525,927",16.00,16.00,1,,,,"Korea, Republic of"
851310 - Lamps,"2,368",18.00,18.00,2,,,,"Korea, Republic of"
851390 - Parts,,16.00,16.00,1,,,,"Korea, Republic of"
851410 - Resistance heated furnaces and ovens,"599,442",14.00,14.00,2,,,,"Korea, Republic of"
851420 - Furnaces and ovens functioning by induction or dielectric loss,"249,000",14.00,14.00,3,,,,"Korea, Republic of"
851430 - Other furnaces and ovens,"358,988",14.00,14.00,5,,,,"Korea, Republic of"
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"1,411",14.00,14.00,1,,,,"Korea, Republic of"
851490 - Parts,"113,124",14.00,14.00,1,,,,"Korea, Republic of"
851511 -- Soldering irons and guns,"6,172",14.00,14.00,1,,,,"Korea, Republic of"
851519 -- Other,"21,558",14.00,14.00,1,,,,"Korea, Republic of"
851521 -- Fully or partly automatic,"74,492",14.00,14.00,1,,,,"Korea, Republic of"
851529 -- Other,"78,243",14.00,14.00,1,,,,"Korea, Republic of"
851531 -- Fully or partly automatic,"146,834",7.00,7.00,2,,,,"Korea, Republic of"
851539 -- Other,"648,042",14.00,14.00,1,,,,"Korea, Republic of"
851580 - Other machines and apparatus,"1,487,457",7.00,7.00,2,,,,"Korea, Republic of"
851590 - Parts,"1,171,440",14.00,14.00,1,,,,"Korea, Republic of"
851610 - Electric instantaneous or storage water heaters and immersion heaters,"6,559",20.00,20.00,1,,,,"Korea, Republic of"
851621 -- Storage heating radiators,,20.00,20.00,1,,,,"Korea, Republic of"
851629 -- Other,"14,255",20.00,20.00,1,,,,"Korea, Republic of"
851631 -- Hair dryers,,20.00,20.00,1,,,,"Korea, Republic of"
851632 -- Other hair-dressing apparatus,,20.00,20.00,1,,,,"Korea, Republic of"
851633 -- Hand-drying apparatus,950,20.00,20.00,1,,,,"Korea, Republic of"
851640 - Electric smoothing irons,163,20.00,20.00,1,,,,"Korea, Republic of"
851650 -Microwave ovens,813,20.00,20.00,1,,,,"Korea, Republic of"
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","181,419",20.00,20.00,1,,,,"Korea, Republic of"
851671 -- Coffee or tea makers,,20.00,20.00,1,,,,"Korea, Republic of"
851672 -- Toasters,158,20.00,20.00,1,,,,"Korea, Republic of"
851679 -- Other,"10,311",20.00,20.00,3,,,,"Korea, Republic of"
851680 - Electric heating resistors,"105,785",16.00,16.00,2,,,,"Korea, Republic of"
851690 - Parts,"7,117",16.00,16.00,1,,,,"Korea, Republic of"
851711 -- Line telephone sets with cordless handsets,"1,920",20.00,20.00,1,,,,"Korea, Republic of"
851712 -- Telephones for cellular networks or for other wireless networks,"175,413",10.67,10.67,15,,,,"Korea, Republic of"
851718 -- Other,"301,383",18.50,18.50,4,,,,"Korea, Republic of"
851761 -- Base stations,"276,648",6.91,6.91,11,,,,"Korea, Republic of"
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","9,809,420",11.23,11.23,39,,,,"Korea, Republic of"
851769 -- Other,"1,206",14.00,14.00,1,,,,"Korea, Republic of"
851770 - Parts,"358,907,981",9.00,9.00,6,,,,"Korea, Republic of"
851810 -Microphones and stands therefor,"1,018,289",11.00,11.00,2,,,,"Korea, Republic of"
"851821 -- Single loudspeakers, mounted in their enclosures","6,743,826",20.00,20.00,1,,,,"Korea, Republic of"
"851822 -- Multiple loudspeakers, mounted in the same enclosure","2,294,055",20.00,20.00,1,,,,"Korea, Republic of"
851829 -- Other,"1,378,563",11.00,11.00,2,,,,"Korea, Republic of"
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","1,109,726",20.00,20.00,1,,,,"Korea, Republic of"
851840 - Audio-frequency electric amplifiers,"31,099",20.00,20.00,1,,,,"Korea, Republic of"
851850 - Electric sound amplifier sets,"76,851",20.00,20.00,1,,,,"Korea, Republic of"
851890 - Parts,"315,469",16.00,16.00,2,,,,"Korea, Republic of"
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,20.00,20.00,1,,,,"Korea, Republic of"
851930 -Turntables (record-decks),,20.00,20.00,1,,,,"Korea, Republic of"
851950 -Telephone answering machines,,20.00,20.00,1,,,,"Korea, Republic of"
"851981 -- Using magnetic, optical or semiconductor media",,13.33,13.33,3,,,,"Korea, Republic of"
851989 -- Other,360,20.00,20.00,1,,,,"Korea, Republic of"
852110 -Magnetic tape-type,,10.00,10.00,4,,,,"Korea, Republic of"
852190 - Other,"154,645",10.00,10.00,2,,,,"Korea, Republic of"
852210 - Pick-up cartridges,,18.00,18.00,1,,,,"Korea, Republic of"
852290 - Other,"791,938",16.00,16.00,6,,,,"Korea, Republic of"
852321 -- Cards incorporating a magnetic stripe,21,16.00,16.00,2,,,,"Korea, Republic of"
852329 -- Other,184,14.67,14.67,12,,,,"Korea, Republic of"
852341 -- Unrecorded,"44,264",16.00,16.00,2,,,,"Korea, Republic of"
852349 -- Other,"1,186,485",16.00,16.00,3,,,,"Korea, Republic of"
852351 -- Solid-state non-volatile storage devices,"3,297,582",9.00,9.00,2,,,,"Korea, Republic of"
852352 -- «Smart cards»,"350,191",6.00,6.00,1,,,,"Korea, Republic of"
852359 -- Other,"142,466",14.00,14.00,2,,,,"Korea, Republic of"
852380 - Other,,16.00,16.00,1,,,,"Korea, Republic of"
852550 -Transmission apparatus,"53,392",3.00,3.00,8,,,,"Korea, Republic of"
852560 -Transmission apparatus incorporating reception apparatus,"41,401",8.00,8.00,3,,,,"Korea, Republic of"
"852580 -Television cameras, digital cameras and video camera recorders","2,298,705",5.71,5.71,7,,,,"Korea, Republic of"
852610 - Radar apparatus,"107,110",0.00,0.00,1,,,,"Korea, Republic of"
852691 -- Radio navigational aid apparatus,"7,931,842",0.00,0.00,1,,,,"Korea, Republic of"
852692 -- Radio remote control apparatus,"1,210,724",18.00,18.00,1,,,,"Korea, Republic of"
852712 -- Pocket-size radio cassette-players,,20.00,20.00,1,,,,"Korea, Republic of"
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,20.00,20.00,1,,,,"Korea, Republic of"
852719 -- Other,138,20.00,20.00,2,,,,"Korea, Republic of"
852721 -- Combined with sound recording or reproducing apparatus,"24,017,979",20.00,20.00,1,,,,"Korea, Republic of"
852729 -- Other,"734,290",20.00,20.00,1,,,,"Korea, Republic of"
852791 -- Combined with sound recording or reproducing apparatus,834,20.00,20.00,1,,,,"Korea, Republic of"
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,20.00,20.00,1,,,,"Korea, Republic of"
852799 -- Other,"25,296",20.00,20.00,2,,,,"Korea, Republic of"
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"27,155",16.00,16.00,2,,,,"Korea, Republic of"
852849 -- Other,"86,059",18.67,18.67,3,,,,"Korea, Republic of"
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"1,498,246",12.00,12.00,2,,,,"Korea, Republic of"
852859 -- Other,"2,162,894",20.00,20.00,2,,,,"Korea, Republic of"
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"49,866",16.00,16.00,1,,,,"Korea, Republic of"
852869 -- Other,"927,474",10.00,10.00,2,,,,"Korea, Republic of"
852871 -- Not designed to incorporate a video display or screen,"394,014",13.33,13.33,3,,,,"Korea, Republic of"
"852872 -- Other, colour","24,900,868",20.00,20.00,1,,,,"Korea, Republic of"
"852873 -- Other, monochrome",,20.00,20.00,1,,,,"Korea, Republic of"
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"2,199,326",16.00,16.00,3,,,,"Korea, Republic of"
852990 - Other,"422,803,456",8.00,8.00,7,,,,"Korea, Republic of"
853010 - Equipment for railways or tramways,"306,478",14.00,14.00,2,,,,"Korea, Republic of"
853080 - Other equipment,,14.00,14.00,2,,,,"Korea, Republic of"
853090 - Parts,,14.00,14.00,1,,,,"Korea, Republic of"
853110 - Burglar or fire alarms and similar apparatus,"732,864",18.00,18.00,2,,,,"Korea, Republic of"
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"308,375",12.00,12.00,1,,,,"Korea, Republic of"
853180 - Other apparatus,"149,000",18.00,18.00,1,,,,"Korea, Republic of"
853190 - Parts,"115,061",16.00,16.00,1,,,,"Korea, Republic of"
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"42,589",16.00,16.00,1,,,,"Korea, Republic of"
853221 -- Tantalum,"647,728",10.67,10.67,3,,,,"Korea, Republic of"
853222 -- Aluminium electrolytic,"3,642,505",16.00,16.00,1,,,,"Korea, Republic of"
"853223 -- Ceramic dielectric, single layer","531,261",16.00,16.00,2,,,,"Korea, Republic of"
"853224 -- Ceramic dielectric, multilayer","27,372,712",16.00,16.00,2,,,,"Korea, Republic of"
853225 -- Dielectric of paper or plastics,"915,381",16.00,16.00,2,,,,"Korea, Republic of"
853229 -- Other,"89,905",16.00,16.00,2,,,,"Korea, Republic of"
853230 -Variable or adjustable (pre-set) capacitors,"25,216",16.00,16.00,2,,,,"Korea, Republic of"
853290 - Parts,,14.00,14.00,1,,,,"Korea, Republic of"
"853310 - Fixed carbon resistors, composition or film types","104,417",16.00,16.00,1,,,,"Korea, Republic of"
853321 -- For a power handling capacity not exceeding 20 W,"3,057,534",16.00,16.00,3,,,,"Korea, Republic of"
853329 -- Other,"84,812",16.00,16.00,1,,,,"Korea, Republic of"
853331 -- For a power handling capacity not exceeding 20 W,"2,637",16.00,16.00,2,,,,"Korea, Republic of"
853339 -- Other,"10,224",16.00,16.00,2,,,,"Korea, Republic of"
"853340 - Other variable resistors, including rheostats and potentiometers","2,894,452",13.67,13.67,6,,,,"Korea, Republic of"
853390 - Parts,,14.00,14.00,1,,,,"Korea, Republic of"
853400 Printed circuits.,"58,470,752",10.00,10.00,12,,,,"Korea, Republic of"
853510 - Fuses,605,16.00,16.00,1,,,,"Korea, Republic of"
853521 -- For a voltage of less than 72.5 kV,"1,545,585",16.00,16.00,1,,,,"Korea, Republic of"
853529 -- Other,94,16.00,16.00,1,,,,"Korea, Republic of"
853530 - Isolating switches and make-and-break switches,"881,210",12.50,12.50,8,,,,"Korea, Republic of"
"853540 - Lightning arresters, voltage limiters and surge suppressors","21,473",16.00,16.00,2,,,,"Korea, Republic of"
853590 - Other,"106,878",16.00,16.00,1,,,,"Korea, Republic of"
853610 - Fuses,"1,025,553",16.00,16.00,1,,,,"Korea, Republic of"
853620 - Automatic circuit breakers,"2,828,373",18.00,18.00,1,,,,"Korea, Republic of"
853630 - Other apparatus for protecting electrical circuits,"1,550,029",16.00,16.00,1,,,,"Korea, Republic of"
853641 -- For a voltage not exceeding 60 V,"1,799,588",16.00,16.00,1,,,,"Korea, Republic of"
853649 -- Other,"804,368",16.00,16.00,1,,,,"Korea, Republic of"
853650 - Other switches,"14,170,181",5.00,5.00,4,,,,"Korea, Republic of"
853661 -- Lamp-holders,"2,834",16.00,16.00,1,,,,"Korea, Republic of"
853669 -- Other,"54,254",16.00,16.00,2,,,,"Korea, Republic of"
"853670 - Connectors for optical fibres, optical fibre bundles or cables","3,724",16.00,16.00,1,,,,"Korea, Republic of"
853690 - Other apparatus,"36,036,003",12.67,12.67,6,,,,"Korea, Republic of"
"853710 - For a voltage not exceeding 1,000 V","13,440,452",12.40,12.40,5,,,,"Korea, Republic of"
"853720 - For a voltage exceeding 1,000 V","1,189,070",9.00,9.00,2,,,,"Korea, Republic of"
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","1,433,089",16.00,16.00,1,,,,"Korea, Republic of"
853890 - Other,"2,332,732",10.00,10.00,3,,,,"Korea, Republic of"
853910 - Sealed beam lamp units,"25,283",18.00,18.00,2,,,,"Korea, Republic of"
853921 -- Tungsten halogen,"3,226,305",18.00,18.00,2,,,,"Korea, Republic of"
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",385,18.00,18.00,1,,,,"Korea, Republic of"
853929 -- Other,"744,433",18.00,18.00,2,,,,"Korea, Republic of"
"853931 -- Fluorescent, hot cathode","3,570",18.00,18.00,1,,,,"Korea, Republic of"
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"39,757",18.00,18.00,1,,,,"Korea, Republic of"
853939 -- Other,"11,200",18.00,18.00,1,,,,"Korea, Republic of"
853941 -- Arc-lamps,"10,324",10.00,10.00,2,,,,"Korea, Republic of"
853949 -- Other,"44,120",18.00,18.00,1,,,,"Korea, Republic of"
853990 - Parts,"102,819",14.00,14.00,3,,,,"Korea, Republic of"
854011 -- Colour,,18.00,18.00,1,,,,"Korea, Republic of"
854012 -- Monochrome,,18.00,18.00,1,,,,"Korea, Republic of"
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,4.50,4.50,4,,,,"Korea, Republic of"
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,0.00,0.00,1,,,,"Korea, Republic of"
854060 - Other cathode-ray tubes,,13.00,13.00,2,,,,"Korea, Republic of"
854071 -- Magnetrons,"5,759",18.00,18.00,1,,,,"Korea, Republic of"
854079 -- Other,,18.00,18.00,1,,,,"Korea, Republic of"
854081 -- Receiver or amplifier valves and tubes,,18.00,18.00,1,,,,"Korea, Republic of"
854089 -- Other,,9.00,9.00,2,,,,"Korea, Republic of"
854091 -- Of cathode-ray tubes,,10.40,10.40,5,,,,"Korea, Republic of"
854099 -- Other,,16.00,16.00,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light emitting diodes","5,299,989",3.33,3.33,9,,,,"Korea, Republic of"
854121 -- With a dissipation rate of less than 1 W,"1,032,129",3.00,3.00,4,,,,"Korea, Republic of"
854129 -- Other,"2,552,073",0.00,0.00,2,,,,"Korea, Republic of"
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","82,945",4.50,4.50,4,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","10,144,577",4.44,4.44,18,,,,"Korea, Republic of"
854150 - Other semiconductor devices,"78,785",6.00,6.00,2,,,,"Korea, Republic of"
854160 -Mounted piezo-electric crystals,"6,814,471",6.00,6.00,2,,,,"Korea, Republic of"
854190 - Parts,641,0.00,0.00,3,,,,"Korea, Republic of"
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","137,463,919",0.00,0.00,3,,,,"Korea, Republic of"
854232 -- Memories,"501,933,740",3.20,3.20,5,,,,"Korea, Republic of"
854233 -- Amplifiers,"8,762,552",4.50,4.50,4,,,,"Korea, Republic of"
854239 -- Other,"116,942,797",3.43,3.43,7,,,,"Korea, Republic of"
854290 - Parts,"4,272,900",0.00,0.00,3,,,,"Korea, Republic of"
854310 - Particle accelerators,,0.00,0.00,1,,,,"Korea, Republic of"
854320 - Signal generators,"2,963,022",14.00,14.00,1,,,,"Korea, Republic of"
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis","8,050",14.00,14.00,1,,,,"Korea, Republic of"
854370 - Other machines and apparatus,"17,953,034",5.58,5.58,19,,,,"Korea, Republic of"
854390 - Parts,"1,928,567",13.00,13.00,2,,,,"Korea, Republic of"
854411 -- Of copper,"248,500",14.00,14.00,1,,,,"Korea, Republic of"
854419 -- Other,"77,561",14.00,14.00,2,,,,"Korea, Republic of"
854420 - Co-axial cable and other co-axial electric conductors,"1,995,328",16.00,16.00,1,,,,"Korea, Republic of"
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","20,167,870",16.00,16.00,1,,,,"Korea, Republic of"
854442 -- Fitted with connectors,"12,574,756",16.00,16.00,1,,,,"Korea, Republic of"
854449 -- Other,"3,731,528",16.00,16.00,1,,,,"Korea, Republic of"
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","551,337",16.00,16.00,1,,,,"Korea, Republic of"
854470 - Optical fibre cables,"63,630",11.00,11.00,4,,,,"Korea, Republic of"
854511 -- Of a kind used for furnaces,"202,042",10.00,10.00,1,,,,"Korea, Republic of"
854519 -- Other,"1,274",5.33,5.33,3,,,,"Korea, Republic of"
854520 - Brushes,"54,824",12.00,12.00,1,,,,"Korea, Republic of"
854590 - Other,"8,068",9.50,9.50,4,,,,"Korea, Republic of"
854610 - Of glass,,16.00,16.00,1,,,,"Korea, Republic of"
854620 - Of ceramics,"1,143",16.00,16.00,1,,,,"Korea, Republic of"
854690 - Other,"48,340",16.00,16.00,1,,,,"Korea, Republic of"
854710 - Insulating fittings of ceramics,,16.00,16.00,1,,,,"Korea, Republic of"
854720 - Insulating fittings of plastics,"2,432,652",9.00,9.00,2,,,,"Korea, Republic of"
854790 - Other,"3,561",16.00,16.00,1,,,,"Korea, Republic of"
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,11.00,11.00,2,,,,"Korea, Republic of"
854890 - Other,,15.00,15.00,2,,,,"Korea, Republic of"
,2014,"4,090,871,637",12.28,12.28,654,,,,"Korea, Republic of"
850110 -Motors of an output not exceeding 37.5 W,"18,114,817",14.40,14.40,5,,,,"Korea, Republic of"
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"255,274",18.00,18.00,1,,,,"Korea, Republic of"
850131 -- Of an output not exceeding 750 W,"10,411,061",18.00,18.00,2,,,,"Korea, Republic of"
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"146,731",18.00,18.00,2,,,,"Korea, Republic of"
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"53,270",14.00,14.00,2,,,,"Korea, Republic of"
850134 -- Of an output exceeding 375 kW,,9.33,9.33,3,,,,"Korea, Republic of"
"850140 - Other AC motors, single-phase","812,739",16.00,16.00,4,,,,"Korea, Republic of"
850151 -- Of an output not exceeding 750 W,"326,017",14.00,14.00,3,,,,"Korea, Republic of"
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"183,268",14.00,14.00,3,,,,"Korea, Republic of"
850153 -- Of an output exceeding 75 kW,"988,441",10.50,10.50,4,,,,"Korea, Republic of"
850161 -- Of an output not exceeding 75 kVA,262,14.00,14.00,1,,,,"Korea, Republic of"
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,1,,,,"Korea, Republic of"
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,14.00,14.00,1,,,,"Korea, Republic of"
850164 -- Of an output exceeding 750 kVA,,14.00,14.00,1,,,,"Korea, Republic of"
850211 -- Of an output not exceeding 75 kVA,"7,628",14.00,14.00,2,,,,"Korea, Republic of"
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"139,480",14.00,14.00,2,,,,"Korea, Republic of"
850213 -- Of an output exceeding 375 kVA,"9,130,497",14.00,14.00,3,,,,"Korea, Republic of"
850220 - Generating sets with spark-ignition internal combustion piston engines,20,9.33,9.33,3,,,,"Korea, Republic of"
850231 -- Wind-powered,,14.00,14.00,1,,,,"Korea, Republic of"
850239 -- Other,,14.00,14.00,1,,,,"Korea, Republic of"
850240 - Electric rotary converters,"3,153",14.00,14.00,2,,,,"Korea, Republic of"
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"1,194,353",14.00,14.00,2,,,,"Korea, Republic of"
850410 - Ballasts for discharge lamps or tubes,"14,629",18.00,18.00,1,,,,"Korea, Republic of"
850421 -- Having a power handling capacity not exceeding 650 kVA,"66,281",14.00,14.00,1,,,,"Korea, Republic of"
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","368,343",14.00,14.00,1,,,,"Korea, Republic of"
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,14.00,14.00,1,,,,"Korea, Republic of"
850431 -- Having a power handling capacity not exceeding 1 kVA,"5,021,938",14.40,14.40,5,,,,"Korea, Republic of"
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"11,666",18.00,18.00,4,,,,"Korea, Republic of"
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"80,815",14.00,14.00,1,,,,"Korea, Republic of"
850434 -- Having a power handling capacity exceeding 500 kVA,"537,568",14.00,14.00,1,,,,"Korea, Republic of"
850440 - Static converters,"48,277,084",16.89,16.89,9,,,,"Korea, Republic of"
850450 - Other inductors,"15,797,824",18.00,18.00,1,,,,"Korea, Republic of"
850490 - Parts,"1,049,756",15.20,15.20,5,,,,"Korea, Republic of"
850511 -- Of metal,"354,565",16.00,16.00,1,,,,"Korea, Republic of"
850519 -- Other,"955,485",16.00,16.00,2,,,,"Korea, Republic of"
"850520 - Electro-magnetic couplings, clutches and brakes","2,637,547",7.00,7.00,2,,,,"Korea, Republic of"
"850590 - Other, including parts","1,439,043",14.67,14.67,3,,,,"Korea, Republic of"
850610 -Manganese dioxide,"732,482",16.00,16.00,3,,,,"Korea, Republic of"
850630 -Mercuric oxide,,8.00,8.00,2,,,,"Korea, Republic of"
850640 - Silver oxide,,8.00,8.00,2,,,,"Korea, Republic of"
850650 - Lithium,"694,432",8.00,8.00,2,,,,"Korea, Republic of"
850660 - Air-zinc,"6,766",8.00,8.00,2,,,,"Korea, Republic of"
850680 - Other primary cells and primary batteries,"17,352",8.00,8.00,2,,,,"Korea, Republic of"
850690 - Parts,,14.00,14.00,1,,,,"Korea, Republic of"
"850710 - Lead-acid, of a kind used for starting piston engines","3,445,201",18.00,18.00,2,,,,"Korea, Republic of"
850720 - Other lead-acid accumulators,"126,871",18.00,18.00,2,,,,"Korea, Republic of"
850730 - Nickel-cadmium,"137,869",18.00,18.00,3,,,,"Korea, Republic of"
850740 - Nickel-iron,,18.00,18.00,1,,,,"Korea, Republic of"
850750 - Nickel-metal hydride,409,18.00,18.00,1,,,,"Korea, Republic of"
850760 - Lithium-ion,"65,135,029",18.00,18.00,1,,,,"Korea, Republic of"
850780 - Other accumulators,"145,656",18.00,18.00,1,,,,"Korea, Republic of"
850790 - Parts,"7,564,608",16.00,16.00,3,,,,"Korea, Republic of"
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",92,20.00,20.00,1,,,,"Korea, Republic of"
850819 -- Other,"32,446",20.00,20.00,1,,,,"Korea, Republic of"
850860 - Other vacuum cleaners,,14.00,14.00,1,,,,"Korea, Republic of"
850870 - Parts,"1,670",14.00,14.00,1,,,,"Korea, Republic of"
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"177,107",20.00,20.00,6,,,,"Korea, Republic of"
850980 - Other appliances,"3,497",20.00,20.00,2,,,,"Korea, Republic of"
850990 - Parts,"2,274",16.00,16.00,1,,,,"Korea, Republic of"
851010 - Shavers,,20.00,20.00,1,,,,"Korea, Republic of"
851020 - Hair clippers,,0.00,0.00,1,,,,"Korea, Republic of"
851030 - Hair-removing appliances,,20.00,20.00,1,,,,"Korea, Republic of"
851090 - Parts,,11.50,11.50,4,,,,"Korea, Republic of"
851110 - Sparking plugs,"537,787",18.00,18.00,1,,,,"Korea, Republic of"
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"6,548",18.00,18.00,2,,,,"Korea, Republic of"
851130 - Distributors; ignition coils,"83,805",18.00,18.00,2,,,,"Korea, Republic of"
851140 - Starter motors and dual purpose starter-generators,"7,591,220",18.00,18.00,1,,,,"Korea, Republic of"
851150 - Other generators,"22,357,842",18.00,18.00,2,,,,"Korea, Republic of"
851180 - Other equipment,"3,146,697",17.50,17.50,4,,,,"Korea, Republic of"
851190 - Parts,"3,499,111",16.00,16.00,1,,,,"Korea, Republic of"
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,18.00,18.00,1,,,,"Korea, Republic of"
851220 - Other lighting or visual signalling equipment,"14,225,340",18.00,18.00,6,,,,"Korea, Republic of"
851230 - Sound signalling equipment,"2,028,970",18.00,18.00,1,,,,"Korea, Republic of"
