Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
950699 -- Other,"6,361,324",10.00,10.00,9,,,,China
950710 - Fishing rods,"28,693",10.00,10.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","71,666",10.00,10.00,1,,,,China
950730 - Fishing reels,"4,456",10.00,10.00,1,,,,China
950790 - Other,"125,110",10.00,10.00,2,,,,China
950810 - Travelling circuses and travelling menageries,"4,141",10.00,10.00,1,,,,China
950890 - Other,"624,835",10.00,10.00,1,,,,China
,2006,"95,795,847",12.50,12.50,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","1,427,485",12.50,12.50,2,,,,China
"950210 - Dolls, whether or not dressed","1,274,046",12.50,12.50,4,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","6,035",12.50,12.50,1,,,,China
950299 -- Other,"63,207",12.50,12.50,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","910,312",12.50,12.50,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,113,563",12.50,12.50,1,,,,China
950330 - Other construction sets and constructional toys,"3,774,769",12.50,12.50,1,,,,China
950341 -- Stuffed,"608,581",12.50,12.50,1,,,,China
950349 -- Other,"11,230,322",12.50,12.50,4,,,,China
950350 - Toy musical instruments and apparatus,"639,199",12.50,12.50,2,,,,China
950360 - Puzzles,"647,783",12.50,12.50,2,,,,China
"950370 - Other toys, put up in sets or outfits","2,551,050",12.50,12.50,2,,,,China
"950380 - Other toys and models, incorporating a motor","9,193,462",12.50,12.50,2,,,,China
950390 - Other,"19,671,909",12.50,12.50,3,,,,China
950410 - Video games of a kind used with a television receiver,"4,552,782",12.50,12.50,1,,,,China
950420 - Articles and accessories for billiards,"274,760",12.50,12.50,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","10,528,752",12.50,12.50,3,,,,China
950440 - Playing cards,"229,833",12.50,12.50,1,,,,China
950490 - Other,"3,985,366",12.50,12.50,2,,,,China
950510 - Articles for Christmas festivities,"456,256",12.50,12.50,1,,,,China
950590 - Other,"1,676,621",12.50,12.50,2,,,,China
950611 -- Skis,"14,285",12.50,12.50,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,12.50,12.50,1,,,,China
950619 -- Other,"37,697",12.50,12.50,1,,,,China
950621 -- Sailboards,,12.50,12.50,1,,,,China
950629 -- Other,"21,218",12.50,12.50,1,,,,China
"950631 -- Clubs, complete","642,616",12.50,12.50,1,,,,China
950632 -- Balls,"54,952",12.50,12.50,1,,,,China
950639 -- Other,"139,416",12.50,12.50,1,,,,China
950640 - Articles and equipment for table-tennis,"1,061,813",12.50,12.50,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","838,114",12.50,12.50,1,,,,China
950659 -- Other,"2,851,432",12.50,12.50,2,,,,China
950661 -- Lawn-tennis balls,"337,675",12.50,12.50,1,,,,China
950662 -- Inflatable,"674,935",12.50,12.50,4,,,,China
950669 -- Other,"213,656",12.50,12.50,5,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","494,515",12.50,12.50,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","8,412,906",12.50,12.50,2,,,,China
950699 -- Other,"4,697,970",12.50,12.50,9,,,,China
950710 - Fishing rods,"13,073",12.50,12.50,1,,,,China
"950720 - Fish-hooks, whether or not snelled","26,037",12.50,12.50,1,,,,China
950730 - Fishing reels,"3,091",12.50,12.50,1,,,,China
950790 - Other,"68,097",12.50,12.50,2,,,,China
950810 - Travelling circuses and travelling menageries,29,12.50,12.50,1,,,,China
950890 - Other,"376,225",12.50,12.50,1,,,,China
,2005,"61,876,324",15.00,15.00,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","1,065,978",15.00,15.00,2,,,,China
"950210 - Dolls, whether or not dressed","1,200,293",15.00,15.00,4,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","34,079",15.00,15.00,1,,,,China
950299 -- Other,"108,950",15.00,15.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","599,476",15.00,15.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,163,806",15.00,15.00,1,,,,China
950330 - Other construction sets and constructional toys,"64,616",15.00,15.00,1,,,,China
950341 -- Stuffed,"335,478",15.00,15.00,1,,,,China
950349 -- Other,"7,520,484",15.00,15.00,4,,,,China
950350 - Toy musical instruments and apparatus,"1,053,803",15.00,15.00,2,,,,China
950360 - Puzzles,"413,006",15.00,15.00,2,,,,China
"950370 - Other toys, put up in sets or outfits","2,449,479",15.00,15.00,2,,,,China
"950380 - Other toys and models, incorporating a motor","11,365,936",15.00,15.00,2,,,,China
950390 - Other,"13,424,626",15.00,15.00,3,,,,China
950410 - Video games of a kind used with a television receiver,"2,997,439",15.00,15.00,1,,,,China
950420 - Articles and accessories for billiards,"103,807",15.00,15.00,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","169,650",15.00,15.00,3,,,,China
950440 - Playing cards,"143,014",15.00,15.00,1,,,,China
950490 - Other,"822,508",15.00,15.00,2,,,,China
950510 - Articles for Christmas festivities,"517,925",15.00,15.00,1,,,,China
950590 - Other,"1,667,859",15.00,15.00,2,,,,China
950611 -- Skis,"30,359",15.00,15.00,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,15.00,15.00,1,,,,China
950619 -- Other,"117,825",15.00,15.00,1,,,,China
950621 -- Sailboards,,15.00,15.00,1,,,,China
950629 -- Other,"149,681",15.00,15.00,1,,,,China
"950631 -- Clubs, complete","407,210",15.00,15.00,1,,,,China
950632 -- Balls,"25,334",15.00,15.00,1,,,,China
950639 -- Other,"172,517",15.00,15.00,1,,,,China
950640 - Articles and equipment for table-tennis,"971,323",15.00,15.00,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","594,985",15.00,15.00,1,,,,China
950659 -- Other,"1,381,977",15.00,15.00,2,,,,China
950661 -- Lawn-tennis balls,"137,587",15.00,15.00,1,,,,China
950662 -- Inflatable,"642,291",15.00,15.00,4,,,,China
950669 -- Other,"338,502",15.00,15.00,5,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","165,078",15.00,15.00,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","5,886,584",15.00,15.00,2,,,,China
950699 -- Other,"3,301,534",15.00,15.00,9,,,,China
950710 - Fishing rods,"6,068",15.00,15.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","13,051",15.00,15.00,1,,,,China
950730 - Fishing reels,"2,615",15.00,15.00,1,,,,China
950790 - Other,"20,958",15.00,15.00,2,,,,China
950810 - Travelling circuses and travelling menageries,,15.00,15.00,1,,,,China
950890 - Other,"288,633",15.00,15.00,1,,,,China
,2004,"36,247,795",20.00,20.00,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","715,533",20.00,20.00,2,,,,China
"950210 - Dolls, whether or not dressed","570,290",20.00,20.00,4,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","54,404",20.00,20.00,1,,,,China
950299 -- Other,"19,715",20.00,20.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","257,363",20.00,20.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","856,836",20.00,20.00,1,,,,China
950330 - Other construction sets and constructional toys,"73,403",20.00,20.00,1,,,,China
950341 -- Stuffed,"400,667",20.00,20.00,1,,,,China
950349 -- Other,"4,103,710",20.00,20.00,4,,,,China
950350 - Toy musical instruments and apparatus,"899,100",20.00,20.00,2,,,,China
950360 - Puzzles,"207,783",20.00,20.00,2,,,,China
"950370 - Other toys, put up in sets or outfits","772,784",20.00,20.00,2,,,,China
"950380 - Other toys and models, incorporating a motor","7,760,752",20.00,20.00,2,,,,China
950390 - Other,"7,526,429",20.00,20.00,3,,,,China
950410 - Video games of a kind used with a television receiver,"2,086,792",20.00,20.00,1,,,,China
950420 - Articles and accessories for billiards,"68,373",20.00,20.00,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","224,396",20.00,20.00,3,,,,China
950440 - Playing cards,"36,435",20.00,20.00,1,,,,China
950490 - Other,"565,823",20.00,20.00,2,,,,China
950510 - Articles for Christmas festivities,"243,856",20.00,20.00,1,,,,China
950590 - Other,"526,101",20.00,20.00,2,,,,China
950611 -- Skis,"36,089",20.00,20.00,1,,,,China
950612 -- Ski-fastenings (ski-bindings),405,20.00,20.00,1,,,,China
950619 -- Other,"56,439",20.00,20.00,1,,,,China
950621 -- Sailboards,,20.00,20.00,1,,,,China
950629 -- Other,"59,967",20.00,20.00,1,,,,China
"950631 -- Clubs, complete","394,023",20.00,20.00,1,,,,China
950632 -- Balls,"19,548",20.00,20.00,1,,,,China
950639 -- Other,"66,689",20.00,20.00,1,,,,China
950640 - Articles and equipment for table-tennis,"279,785",20.00,20.00,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","495,705",20.00,20.00,1,,,,China
950659 -- Other,"1,070,019",20.00,20.00,2,,,,China
950661 -- Lawn-tennis balls,"245,659",20.00,20.00,1,,,,China
950662 -- Inflatable,"442,898",20.00,20.00,4,,,,China
950669 -- Other,"187,062",20.00,20.00,5,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","55,917",20.00,20.00,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","3,197,133",20.00,20.00,2,,,,China
950699 -- Other,"1,556,376",20.00,20.00,9,,,,China
950710 - Fishing rods,"5,529",20.00,20.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","25,678",20.00,20.00,1,,,,China
950730 - Fishing reels,"3,021",20.00,20.00,1,,,,China
950790 - Other,"26,954",20.00,20.00,2,,,,China
950810 - Travelling circuses and travelling menageries,737,20.00,20.00,1,,,,China
950890 - Other,"51,615",20.00,20.00,1,,,,China
,2003,"25,151,699",25.00,25.00,79,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","430,597",25.00,25.00,2,,,,China
"950210 - Dolls, whether or not dressed","501,876",25.00,25.00,4,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","28,080",25.00,25.00,1,,,,China
950299 -- Other,"68,635",25.00,25.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","50,407",25.00,25.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,303,420",25.00,25.00,1,,,,China
950330 - Other construction sets and constructional toys,"149,815",25.00,25.00,1,,,,China
950341 -- Stuffed,"277,516",25.00,25.00,1,,,,China
950349 -- Other,"2,869,684",25.00,25.00,4,,,,China
950350 - Toy musical instruments and apparatus,"750,991",25.00,25.00,2,,,,China
950360 - Puzzles,"109,016",25.00,25.00,2,,,,China
"950370 - Other toys, put up in sets or outfits","630,559",25.00,25.00,2,,,,China
"950380 - Other toys and models, incorporating a motor","5,292,076",25.00,25.00,2,,,,China
950390 - Other,"5,017,742",25.00,25.00,3,,,,China
950410 - Video games of a kind used with a television receiver,"1,906,792",25.00,25.00,1,,,,China
950420 - Articles and accessories for billiards,"22,331",25.00,25.00,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","69,785",25.00,25.00,3,,,,China
950440 - Playing cards,"58,752",25.00,25.00,1,,,,China
950490 - Other,"470,388",25.00,25.00,2,,,,China
950510 - Articles for Christmas festivities,"219,949",25.00,25.00,1,,,,China
950590 - Other,"373,199",25.00,25.00,2,,,,China
950611 -- Skis,"22,972",25.00,25.00,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,China
950619 -- Other,"17,362",25.00,25.00,1,,,,China
950621 -- Sailboards,30,25.00,25.00,1,,,,China
950629 -- Other,"26,282",25.00,25.00,1,,,,China
"950631 -- Clubs, complete","147,205",25.00,25.00,1,,,,China
950632 -- Balls,"18,967",25.00,25.00,1,,,,China
950639 -- Other,"129,867",25.00,25.00,1,,,,China
950640 - Articles and equipment for table-tennis,"309,333",25.00,25.00,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","356,835",25.00,25.00,1,,,,China
950659 -- Other,"408,439",25.00,25.00,2,,,,China
950661 -- Lawn-tennis balls,"53,997",25.00,25.00,1,,,,China
950662 -- Inflatable,"220,109",25.00,25.00,4,,,,China
950669 -- Other,"98,669",25.00,25.00,5,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","41,568",25.00,25.00,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","1,764,203",25.00,25.00,2,,,,China
950699 -- Other,"865,349",25.00,25.00,9,,,,China
950710 - Fishing rods,"4,499",25.00,25.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","7,322",25.00,25.00,1,,,,China
950730 - Fishing reels,787,25.00,25.00,1,,,,China
950790 - Other,"24,769",25.00,25.00,2,,,,China
950810 - Travelling circuses and travelling menageries,"2,905",25.00,25.00,1,,,,China
950890 - Other,"28,622",25.00,25.00,1,,,,China
,2002,"19,922,859",27.61,27.61,44,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages.","233,726",30.00,30.00,1,,,,China
"950210 - Dolls, whether or not dressed","470,297",30.00,30.00,1,,,,China
"950291 -- Garments and accessories therefor, footwear and headgear","102,004",30.00,30.00,1,,,,China
950299 -- Other,"82,194",30.00,30.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","83,467",30.00,30.00,1,,,,China
"950320 - Reduced-size (""scale'') model assembly kits, whether or not working models, excluding those of subheading 9503.10","1,682,833",30.00,30.00,1,,,,China
950330 - Other construction sets and constructional toys,"206,921",30.00,30.00,1,,,,China
950341 -- Stuffed,"288,960",30.00,30.00,1,,,,China
950349 -- Other,"1,578,485",30.00,30.00,1,,,,China
950350 - Toy musical instruments and apparatus,"258,020",30.00,30.00,1,,,,China
950360 - Puzzles,"42,621",30.00,30.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","607,914",30.00,30.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","2,473,072",30.00,30.00,1,,,,China
950390 - Other,"5,134,270",30.00,30.00,1,,,,China
950410 - Video games of a kind used with a television receiver,"2,320,067",30.00,30.00,1,,,,China
950420 - Articles and accessories for billiards,"83,065",30.00,30.00,1,,,,China
"950430 - Other games, operated by coins, banknotes (paper currency), discs or other similar articles, other than bowling alley equipment","139,643",30.00,30.00,1,,,,China
950440 - Playing cards,982,30.00,30.00,1,,,,China
950490 - Other,"422,782",30.00,30.00,1,,,,China
950510 - Articles for Christmas festivities,"190,242",30.00,30.00,1,,,,China
950590 - Other,"250,485",30.00,30.00,1,,,,China
950611 -- Skis,"11,305",25.00,25.00,1,,,,China
950612 -- Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,China
950619 -- Other,"41,192",25.00,25.00,1,,,,China
950621 -- Sailboards,,25.00,25.00,1,,,,China
950629 -- Other,"14,265",25.00,25.00,1,,,,China
"950631 -- Clubs, complete","59,124",25.00,25.00,1,,,,China
950632 -- Balls,"6,376",25.00,25.00,1,,,,China
950639 -- Other,"30,881",25.00,25.00,1,,,,China
950640 - Articles and equipment for table-tennis,"179,900",25.00,25.00,1,,,,China
"950651 -- Lawn-tennis rackets, whether or not strung","358,821",25.00,25.00,1,,,,China
950659 -- Other,"597,357",25.00,25.00,1,,,,China
950661 -- Lawn-tennis balls,"25,339",25.00,25.00,1,,,,China
950662 -- Inflatable,"160,178",25.00,25.00,1,,,,China
950669 -- Other,"79,386",25.00,25.00,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","63,834",25.00,25.00,1,,,,China
"950691 -- Articles and equipment for general physical exercise, gymnastics or athletics","902,078",25.00,25.00,1,,,,China
950699 -- Other,"659,988",25.00,25.00,1,,,,China
950710 - Fishing rods,"5,197",25.00,25.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","15,959",25.00,25.00,1,,,,China
950730 - Fishing reels,927,25.00,25.00,1,,,,China
950790 - Other,"30,804",25.00,25.00,1,,,,China
950810 - Travelling circuses and travelling menageries,"13,948",30.00,30.00,1,,,,China
950890 - Other,"13,948",30.00,30.00,1,,,,China
,2001,"18,605,779",29.88,29.88,43,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","205,038",35.00,35.00,1,,,,China
"950210 - Dolls, whether or not dressed","516,597",35.00,35.00,1,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","48,624",35.00,35.00,1,,,,China
950299 - - Other,"32,237",35.00,35.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","153,769",35.00,35.00,1,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","1,518,155",35.00,35.00,1,,,,China
950330 - Other construction sets and constructional toys,"200,641",35.00,35.00,1,,,,China
950341 - - Stuffed,"439,932",35.00,35.00,1,,,,China
950349 - - Other,"1,864,919",35.00,35.00,1,,,,China
950350 - Toy musical instruments and apparatus,"400,466",35.00,35.00,1,,,,China
950360 - Puzzles,"99,964",35.00,35.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","112,712",35.00,35.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","3,229,935",35.00,35.00,1,,,,China
950390 - Other,"4,411,840",35.00,35.00,1,,,,China
950410 - Video games of a kind used with a television receiver,"2,403,008",35.00,35.00,1,,,,China
950420 - Articles and accessories for billiards,"31,077",35.00,35.00,1,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","86,596",35.00,35.00,1,,,,China
950440 - Playing cards,"16,000",35.00,35.00,1,,,,China
950490 - Other,"640,818",35.00,35.00,1,,,,China
950510 - Articles for Christmas festivities,"51,333",35.00,35.00,1,,,,China
950590 - Other,"84,323",35.00,35.00,1,,,,China
950611 - - Skis,,25.00,25.00,1,,,,China
950612 - - Ski-fastenings (ski-bindings),,25.00,25.00,1,,,,China
950619 - - Other,"3,528",25.00,25.00,1,,,,China
950621 - - Sailboards,,25.00,25.00,1,,,,China
950629 - - Other,"2,782",25.00,25.00,1,,,,China
"950631 - - Clubs, complete","27,963",25.00,25.00,1,,,,China
950632 - - Balls,"25,879",25.00,25.00,1,,,,China
950639 - - Other,"9,938",25.00,25.00,1,,,,China
950640 - Articles and equipment for table-tennis,"179,353",25.00,25.00,1,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","186,795",25.00,25.00,1,,,,China
950659 - - Other,"489,687",25.00,25.00,1,,,,China
950661 - - Lawn-tennis balls,"201,084",25.00,25.00,1,,,,China
950662 - - Inflatable,"64,556",25.00,25.00,1,,,,China
950669 - - Other,"165,749",25.00,25.00,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","46,671",25.00,25.00,1,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","291,287",25.00,25.00,1,,,,China
950699 - - Other,"345,089",25.00,25.00,1,,,,China
950710 - Fishing rods,"3,010",25.00,25.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","4,710",25.00,25.00,1,,,,China
950730 - Fishing reels,"1,188",25.00,25.00,1,,,,China
950790 - Other,"3,678",25.00,25.00,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","4,845",25.00,25.00,1,,,,China
,2000,"16,907,237",33.13,33.13,43,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","296,570",38.50,38.50,1,,,,China
"950210 - Dolls, whether or not dressed","364,934",38.50,38.50,1,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","33,137",38.50,38.50,1,,,,China
950299 - - Other,"6,689",38.50,38.50,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","199,906",38.50,38.50,1,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","2,371,325",38.50,38.50,1,,,,China
950330 - Other construction sets and constructional toys,"158,020",38.50,38.50,1,,,,China
950341 - - Stuffed,"244,775",38.50,38.50,1,,,,China
950349 - - Other,"1,186,332",38.50,38.50,1,,,,China
950350 - Toy musical instruments and apparatus,"434,774",38.50,38.50,1,,,,China
950360 - Puzzles,"135,928",38.50,38.50,1,,,,China
"950370 - Other toys, put up in sets or outfits","263,100",38.50,38.50,1,,,,China
"950380 - Other toys and models, incorporating a motor","2,373,555",38.50,38.50,1,,,,China
950390 - Other,"3,360,304",38.50,38.50,1,,,,China
950410 - Video games of a kind used with a television receiver,"3,164,778",38.50,38.50,1,,,,China
950420 - Articles and accessories for billiards,"73,105",38.50,38.50,1,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","71,571",38.50,38.50,1,,,,China
950440 - Playing cards,"10,368",38.50,38.50,1,,,,China
950490 - Other,"541,436",38.50,38.50,1,,,,China
950510 - Articles for Christmas festivities,"101,113",38.50,38.50,1,,,,China
950590 - Other,"126,942",38.50,38.50,1,,,,China
950611 - - Skis,"1,133",27.50,27.50,1,,,,China
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,China
950619 - - Other,"31,967",27.50,27.50,1,,,,China
950621 - - Sailboards,,27.50,27.50,1,,,,China
950629 - - Other,"40,511",27.50,27.50,1,,,,China
"950631 - - Clubs, complete","19,882",27.50,27.50,1,,,,China
950632 - - Balls,"61,687",27.50,27.50,1,,,,China
950639 - - Other,"59,953",27.50,27.50,1,,,,China
950640 - Articles and equipment for table-tennis,"82,907",27.50,27.50,1,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","82,147",27.50,27.50,1,,,,China
950659 - - Other,"393,815",27.50,27.50,1,,,,China
950661 - - Lawn-tennis balls,"30,073",27.50,27.50,1,,,,China
950662 - - Inflatable,"61,672",27.50,27.50,1,,,,China
950669 - - Other,"87,229",27.50,27.50,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","29,306",27.50,27.50,1,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","202,192",27.50,27.50,1,,,,China
950699 - - Other,"151,796",27.50,27.50,1,,,,China
950710 - Fishing rods,,27.50,27.50,1,,,,China
"950720 - Fish-hooks, whether or not snelled",383,27.50,27.50,1,,,,China
950730 - Fishing reels,,27.50,27.50,1,,,,China
950790 - Other,"31,566",27.50,27.50,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","20,355",38.50,38.50,1,,,,China
,1999,"18,852,366",27.50,27.50,43,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","167,537",27.50,27.50,1,,,,China
"950210 - Dolls, whether or not dressed","268,715",27.50,27.50,1,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","157,811",27.50,27.50,1,,,,China
950299 - - Other,"111,607",27.50,27.50,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","155,310",27.50,27.50,1,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","1,389,401",27.50,27.50,1,,,,China
950330 - Other construction sets and constructional toys,"399,085",27.50,27.50,1,,,,China
950341 - - Stuffed,"216,942",27.50,27.50,1,,,,China
950349 - - Other,"1,412,292",27.50,27.50,1,,,,China
950350 - Toy musical instruments and apparatus,"842,227",27.50,27.50,1,,,,China
950360 - Puzzles,"144,671",27.50,27.50,1,,,,China
"950370 - Other toys, put up in sets or outfits","132,452",27.50,27.50,1,,,,China
"950380 - Other toys and models, incorporating a motor","3,404,449",27.50,27.50,1,,,,China
950390 - Other,"3,843,660",27.50,27.50,1,,,,China
950410 - Video games of a kind used with a television receiver,"3,759,965",27.50,27.50,1,,,,China
950420 - Articles and accessories for billiards,"214,803",27.50,27.50,1,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","136,207",27.50,27.50,1,,,,China
950440 - Playing cards,"5,394",27.50,27.50,1,,,,China
950490 - Other,"334,523",27.50,27.50,1,,,,China
950510 - Articles for Christmas festivities,"88,976",27.50,27.50,1,,,,China
950590 - Other,"47,676",27.50,27.50,1,,,,China
950611 - - Skis,"48,422",27.50,27.50,1,,,,China
950612 - - Ski-fastenings (ski-bindings),,27.50,27.50,1,,,,China
950619 - - Other,"182,063",27.50,27.50,1,,,,China
950621 - - Sailboards,,27.50,27.50,1,,,,China
950629 - - Other,"24,777",27.50,27.50,1,,,,China
"950631 - - Clubs, complete",,27.50,27.50,1,,,,China
950632 - - Balls,"55,464",27.50,27.50,1,,,,China
950639 - - Other,"231,318",27.50,27.50,1,,,,China
950640 - Articles and equipment for table-tennis,"95,496",27.50,27.50,1,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","135,258",27.50,27.50,1,,,,China
950659 - - Other,"381,435",27.50,27.50,1,,,,China
950661 - - Lawn-tennis balls,"6,450",27.50,27.50,1,,,,China
950662 - - Inflatable,"16,194",27.50,27.50,1,,,,China
950669 - - Other,"259,530",27.50,27.50,1,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","11,792",27.50,27.50,1,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","30,337",27.50,27.50,1,,,,China
950699 - - Other,"68,440",27.50,27.50,1,,,,China
950710 - Fishing rods,,27.50,27.50,1,,,,China
"950720 - Fish-hooks, whether or not snelled","15,316",27.50,27.50,1,,,,China
950730 - Fishing reels,,27.50,27.50,1,,,,China
950790 - Other,"5,164",27.50,27.50,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","51,204",27.50,27.50,1,,,,China
,1998,"8,090,264",30.00,30.00,43,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","15,264",30.00,30.00,1,,,,China
"950210 - Dolls, whether or not dressed","152,084",30.00,30.00,1,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,China
950299 - - Other,"15,704",30.00,30.00,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","44,591",30.00,30.00,1,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","282,222",30.00,30.00,1,,,,China
950330 - Other construction sets and constructional toys,"243,046",30.00,30.00,1,,,,China
950341 - - Stuffed,,30.00,30.00,1,,,,China
950349 - - Other,"145,888",30.00,30.00,1,,,,China
950350 - Toy musical instruments and apparatus,"115,889",30.00,30.00,1,,,,China
950360 - Puzzles,"22,126",30.00,30.00,1,,,,China
"950370 - Other toys, put up in sets or outfits","12,211",30.00,30.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","895,033",30.00,30.00,1,,,,China
950390 - Other,"1,279,010",30.00,30.00,1,,,,China
950410 - Video games of a kind used with a television receiver,"2,894,149",30.00,30.00,1,,,,China
950420 - Articles and accessories for billiards,"3,546",30.00,30.00,1,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","235,938",30.00,30.00,1,,,,China
950440 - Playing cards,,30.00,30.00,1,,,,China
950490 - Other,"291,189",30.00,30.00,1,,,,China
950510 - Articles for Christmas festivities,"17,737",30.00,30.00,1,,,,China
950590 - Other,"48,943",30.00,30.00,1,,,,China
