Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
854150 - Other semiconductor devices,"2,041",6.00,6.00,2,,,,India
854160 -Mounted piezo-electric crystals,"12,033",6.00,6.00,2,,,,India
854190 - Parts,"22,872",0.00,0.00,3,,,,India
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","364,587",0.00,0.00,3,,,,India
854232 -- Memories,"2,449",3.20,3.20,5,,,,India
854233 -- Amplifiers,,4.50,4.50,4,,,,India
854239 -- Other,"171,969",3.43,3.43,7,,,,India
854290 - Parts,,0.00,0.00,3,,,,India
854310 - Particle accelerators,,0.00,0.00,1,,,,India
854320 - Signal generators,"226,925",14.00,14.00,1,,,,India
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis",,14.00,14.00,1,,,,India
854370 - Other machines and apparatus,"1,235,285",5.58,5.58,19,,,,India
854390 - Parts,"27,046",13.00,13.00,2,,,,India
854411 -- Of copper,"3,836",14.00,14.00,1,,,,India
854419 -- Other,43,14.00,14.00,2,,,,India
854420 - Co-axial cable and other co-axial electric conductors,"31,996",16.00,16.00,1,,,,India
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","765,959",16.00,16.00,1,,,,India
854442 -- Fitted with connectors,"1,421,889",16.00,16.00,1,,,,India
854449 -- Other,"67,083",16.00,16.00,1,,,,India
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","246,327",16.00,16.00,1,,,,India
854470 - Optical fibre cables,"210,448",11.00,11.00,4,,,,India
854511 -- Of a kind used for furnaces,"1,186,841",10.00,10.00,1,,,,India
854519 -- Other,,5.33,5.33,3,,,,India
854520 - Brushes,"22,701",12.00,12.00,1,,,,India
854590 - Other,"769,412",9.50,9.50,4,,,,India
854610 - Of glass,,16.00,16.00,1,,,,India
854620 - Of ceramics,"1,218,323",16.00,16.00,1,,,,India
854690 - Other,"126,780",16.00,16.00,1,,,,India
854710 - Insulating fittings of ceramics,"49,241",16.00,16.00,1,,,,India
854720 - Insulating fittings of plastics,"203,449",9.00,9.00,2,,,,India
854790 - Other,"69,848",16.00,16.00,1,,,,India
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,11.00,11.00,2,,,,India
854890 - Other,"2,253",15.00,15.00,2,,,,India
,2015,"128,262,137",12.25,12.25,648,,,,India
850110 -Motors of an output not exceeding 37.5 W,"3,181,842",14.40,14.40,5,,,,India
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"7,492",18.00,18.00,1,,,,India
850131 -- Of an output not exceeding 750 W,"2,408,284",18.00,18.00,2,,,,India
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"9,953",18.00,18.00,2,,,,India
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,14.00,14.00,2,,,,India
850134 -- Of an output exceeding 375 kW,,9.33,9.33,3,,,,India
"850140 - Other AC motors, single-phase","4,405",16.00,16.00,4,,,,India
850151 -- Of an output not exceeding 750 W,"28,140",14.00,14.00,3,,,,India
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"1,991,561",14.00,14.00,3,,,,India
850153 -- Of an output exceeding 75 kW,,10.50,10.50,4,,,,India
850161 -- Of an output not exceeding 75 kVA,"4,754",14.00,14.00,1,,,,India
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,1,,,,India
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,14.00,14.00,1,,,,India
850164 -- Of an output exceeding 750 kVA,,14.00,14.00,1,,,,India
850211 -- Of an output not exceeding 75 kVA,"307,308",14.00,14.00,2,,,,India
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,2,,,,India
850213 -- Of an output exceeding 375 kVA,,14.00,14.00,3,,,,India
850220 - Generating sets with spark-ignition internal combustion piston engines,,9.33,9.33,3,,,,India
850231 -- Wind-powered,"38,093,722",0.00,0.00,1,,,,India
850239 -- Other,,0.00,0.00,1,,,,India
850240 - Electric rotary converters,"6,701",14.00,14.00,2,,,,India
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"13,279,938",14.00,14.00,2,,,,India
850410 - Ballasts for discharge lamps or tubes,"2,358",18.00,18.00,1,,,,India
850421 -- Having a power handling capacity not exceeding 650 kVA,"14,495",14.00,14.00,1,,,,India
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,14.00,14.00,1,,,,India
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,14.00,14.00,1,,,,India
850431 -- Having a power handling capacity not exceeding 1 kVA,"347,971",14.40,14.40,5,,,,India
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"18,233",18.00,18.00,4,,,,India
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"56,955",14.00,14.00,1,,,,India
850434 -- Having a power handling capacity exceeding 500 kVA,"906,069",14.00,14.00,1,,,,India
850440 - Static converters,"3,412,562",16.22,16.22,9,,,,India
850450 - Other inductors,"30,922",18.00,18.00,1,,,,India
850490 - Parts,"4,064,277",15.20,15.20,5,,,,India
850511 -- Of metal,"201,450",16.00,16.00,1,,,,India
850519 -- Other,"55,754",16.00,16.00,2,,,,India
"850520 - Electro-magnetic couplings, clutches and brakes","6,965",7.00,7.00,2,,,,India
"850590 - Other, including parts","353,110",14.67,14.67,3,,,,India
850610 -Manganese dioxide,,16.00,16.00,3,,,,India
850630 -Mercuric oxide,,8.00,8.00,2,,,,India
850640 - Silver oxide,,8.00,8.00,2,,,,India
850650 - Lithium,"2,758",8.00,8.00,2,,,,India
850660 - Air-zinc,,8.00,8.00,2,,,,India
850680 - Other primary cells and primary batteries,30,8.00,8.00,2,,,,India
850690 - Parts,,14.00,14.00,1,,,,India
"850710 - Lead-acid, of a kind used for starting piston engines",147,18.00,18.00,2,,,,India
850720 - Other lead-acid accumulators,"332,468",18.00,18.00,2,,,,India
850730 - Nickel-cadmium,"277,977",18.00,18.00,3,,,,India
850740 - Nickel-iron,,18.00,18.00,1,,,,India
850750 - Nickel-metal hydride,,18.00,18.00,1,,,,India
850760 - Lithium-ion,21,18.00,18.00,1,,,,India
850780 - Other accumulators,"9,864",18.00,18.00,1,,,,India
850790 - Parts,,16.00,16.00,3,,,,India
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,20.00,20.00,1,,,,India
850819 -- Other,,20.00,20.00,1,,,,India
850860 - Other vacuum cleaners,"4,267",14.00,14.00,1,,,,India
850870 - Parts,,14.00,14.00,1,,,,India
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,20.00,20.00,6,,,,India
850980 - Other appliances,,20.00,20.00,2,,,,India
850990 - Parts,,16.00,16.00,1,,,,India
851010 - Shavers,,20.00,20.00,1,,,,India
851020 - Hair clippers,,0.00,0.00,1,,,,India
851030 - Hair-removing appliances,,20.00,20.00,1,,,,India
851090 - Parts,,11.50,11.50,4,,,,India
851110 - Sparking plugs,"75,716",18.00,18.00,1,,,,India
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"50,305",18.00,18.00,2,,,,India
851130 - Distributors; ignition coils,"24,282",18.00,18.00,2,,,,India
851140 - Starter motors and dual purpose starter-generators,"1,010,544",18.00,18.00,1,,,,India
851150 - Other generators,"274,047",18.00,18.00,2,,,,India
851180 - Other equipment,"38,456",17.50,17.50,4,,,,India
851190 - Parts,"1,439,726",16.00,16.00,1,,,,India
851210 - Lighting or visual signalling equipment of a kind used on bicycles,290,18.00,18.00,1,,,,India
851220 - Other lighting or visual signalling equipment,"883,128",18.00,18.00,6,,,,India
851230 - Sound signalling equipment,"230,847",18.00,18.00,1,,,,India
"851240 -Windscreen wipers, defrosters and demisters",669,18.00,18.00,2,,,,India
851290 - Parts,"25,328",16.00,16.00,1,,,,India
851310 - Lamps,"1,859",18.00,18.00,2,,,,India
851390 - Parts,,16.00,16.00,1,,,,India
851410 - Resistance heated furnaces and ovens,,14.00,14.00,2,,,,India
851420 - Furnaces and ovens functioning by induction or dielectric loss,,14.00,14.00,3,,,,India
851430 - Other furnaces and ovens,,14.00,14.00,5,,,,India
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"1,273",14.00,14.00,1,,,,India
851490 - Parts,28,14.00,14.00,1,,,,India
851511 -- Soldering irons and guns,,14.00,14.00,1,,,,India
851519 -- Other,,14.00,14.00,1,,,,India
851521 -- Fully or partly automatic,,14.00,14.00,1,,,,India
851529 -- Other,,14.00,14.00,1,,,,India
851531 -- Fully or partly automatic,,7.00,7.00,2,,,,India
851539 -- Other,,14.00,14.00,1,,,,India
851580 - Other machines and apparatus,"3,653",7.00,7.00,2,,,,India
851590 - Parts,"75,728",14.00,14.00,1,,,,India
851610 - Electric instantaneous or storage water heaters and immersion heaters,694,20.00,20.00,1,,,,India
851621 -- Storage heating radiators,,20.00,20.00,1,,,,India
851629 -- Other,,20.00,20.00,1,,,,India
851631 -- Hair dryers,,20.00,20.00,1,,,,India
851632 -- Other hair-dressing apparatus,,20.00,20.00,1,,,,India
851633 -- Hand-drying apparatus,,20.00,20.00,1,,,,India
851640 - Electric smoothing irons,,20.00,20.00,1,,,,India
851650 -Microwave ovens,,20.00,20.00,1,,,,India
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,20.00,20.00,1,,,,India
851671 -- Coffee or tea makers,,20.00,20.00,1,,,,India
851672 -- Toasters,,20.00,20.00,1,,,,India
851679 -- Other,"392,437",20.00,20.00,3,,,,India
851680 - Electric heating resistors,"72,418",16.00,16.00,2,,,,India
851690 - Parts,"7,447",16.00,16.00,1,,,,India
851711 -- Line telephone sets with cordless handsets,,20.00,20.00,1,,,,India
851712 -- Telephones for cellular networks or for other wireless networks,"3,433",10.67,10.67,15,,,,India
851718 -- Other,570,18.50,18.50,4,,,,India
851761 -- Base stations,"31,065",6.91,6.91,11,,,,India
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","913,863",11.23,11.23,39,,,,India
851769 -- Other,"2,086",14.00,14.00,1,,,,India
851770 - Parts,"2,216,882",9.00,9.00,6,,,,India
851810 -Microphones and stands therefor,"13,073",11.00,11.00,2,,,,India
"851821 -- Single loudspeakers, mounted in their enclosures","2,318",20.00,20.00,1,,,,India
"851822 -- Multiple loudspeakers, mounted in the same enclosure",,20.00,20.00,1,,,,India
851829 -- Other,"110,249",11.00,11.00,2,,,,India
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers",,20.00,20.00,1,,,,India
851840 - Audio-frequency electric amplifiers,"7,338",20.00,20.00,1,,,,India
851850 - Electric sound amplifier sets,,20.00,20.00,1,,,,India
851890 - Parts,275,16.00,16.00,2,,,,India
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",,20.00,20.00,1,,,,India
851930 -Turntables (record-decks),,20.00,20.00,1,,,,India
851950 -Telephone answering machines,,20.00,20.00,1,,,,India
"851981 -- Using magnetic, optical or semiconductor media",,13.33,13.33,3,,,,India
851989 -- Other,,20.00,20.00,1,,,,India
852110 -Magnetic tape-type,,10.00,10.00,4,,,,India
852190 - Other,"3,816",10.00,10.00,2,,,,India
852210 - Pick-up cartridges,,18.00,18.00,1,,,,India
852290 - Other,,16.00,16.00,6,,,,India
852321 -- Cards incorporating a magnetic stripe,,16.00,16.00,2,,,,India
852329 -- Other,,14.67,14.67,12,,,,India
852341 -- Unrecorded,"4,882,088",16.00,16.00,2,,,,India
852349 -- Other,"220,423",16.00,16.00,3,,,,India
852351 -- Solid-state non-volatile storage devices,957,9.00,9.00,2,,,,India
852352 -- «Smart cards»,"1,961,421",6.00,6.00,1,,,,India
852359 -- Other,"3,936",14.00,14.00,2,,,,India
852380 - Other,,16.00,16.00,1,,,,India
852550 -Transmission apparatus,,3.00,3.00,8,,,,India
852560 -Transmission apparatus incorporating reception apparatus,,8.00,8.00,3,,,,India
"852580 -Television cameras, digital cameras and video camera recorders","7,860",5.71,5.71,7,,,,India
852610 - Radar apparatus,,0.00,0.00,1,,,,India
852691 -- Radio navigational aid apparatus,"1,971",0.00,0.00,1,,,,India
852692 -- Radio remote control apparatus,"7,386",18.00,18.00,1,,,,India
852712 -- Pocket-size radio cassette-players,,20.00,20.00,1,,,,India
852713 -- Other apparatus combined with sound recording or reproducing apparatus,,20.00,20.00,1,,,,India
852719 -- Other,,20.00,20.00,2,,,,India
852721 -- Combined with sound recording or reproducing apparatus,,20.00,20.00,1,,,,India
852729 -- Other,,20.00,20.00,1,,,,India
852791 -- Combined with sound recording or reproducing apparatus,,20.00,20.00,1,,,,India
852792 -- Not combined with sound recording or reproducing apparatus but combined with a clock,,20.00,20.00,1,,,,India
852799 -- Other,,20.00,20.00,2,,,,India
852841 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,16.00,16.00,2,,,,India
852849 -- Other,,18.67,18.67,3,,,,India
852851 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,"243,410",12.00,12.00,2,,,,India
852859 -- Other,"3,637",20.00,20.00,2,,,,India
852861 -- Of a kind solely or principally used in an automatic data processing system of heading 84.71,,16.00,16.00,1,,,,India
852869 -- Other,,10.00,10.00,2,,,,India
852871 -- Not designed to incorporate a video display or screen,,13.33,13.33,3,,,,India
"852872 -- Other, colour",,20.00,20.00,1,,,,India
"852873 -- Other, monochrome",,20.00,20.00,1,,,,India
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"20,955",16.00,16.00,3,,,,India
852990 - Other,"466,333",8.00,8.00,7,,,,India
853010 - Equipment for railways or tramways,91,14.00,14.00,2,,,,India
853080 - Other equipment,"2,783",14.00,14.00,2,,,,India
853090 - Parts,173,14.00,14.00,1,,,,India
853110 - Burglar or fire alarms and similar apparatus,"32,011",18.00,18.00,2,,,,India
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),664,12.00,12.00,1,,,,India
853180 - Other apparatus,"15,861",18.00,18.00,1,,,,India
853190 - Parts,"34,864",16.00,16.00,1,,,,India
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"845,144",16.00,16.00,1,,,,India
853221 -- Tantalum,"1,479",10.67,10.67,3,,,,India
853222 -- Aluminium electrolytic,"127,659",16.00,16.00,1,,,,India
"853223 -- Ceramic dielectric, single layer","20,172",16.00,16.00,2,,,,India
"853224 -- Ceramic dielectric, multilayer","131,969",16.00,16.00,2,,,,India
853225 -- Dielectric of paper or plastics,"1,310,019",16.00,16.00,2,,,,India
853229 -- Other,"11,167",16.00,16.00,2,,,,India
853230 -Variable or adjustable (pre-set) capacitors,"7,042",16.00,16.00,2,,,,India
853290 - Parts,"286,313",14.00,14.00,1,,,,India
"853310 - Fixed carbon resistors, composition or film types","118,084",16.00,16.00,1,,,,India
853321 -- For a power handling capacity not exceeding 20 W,"371,655",16.00,16.00,3,,,,India
853329 -- Other,"15,440",16.00,16.00,1,,,,India
853331 -- For a power handling capacity not exceeding 20 W,"6,241",16.00,16.00,2,,,,India
853339 -- Other,"2,735",16.00,16.00,2,,,,India
"853340 - Other variable resistors, including rheostats and potentiometers","265,191",13.67,13.67,6,,,,India
853390 - Parts,"18,772",14.00,14.00,1,,,,India
853400 Printed circuits.,"82,675",10.00,10.00,12,,,,India
853510 - Fuses,"9,946",16.00,16.00,1,,,,India
853521 -- For a voltage of less than 72.5 kV,"2,212,926",16.00,16.00,1,,,,India
853529 -- Other,"507,231",16.00,16.00,1,,,,India
853530 - Isolating switches and make-and-break switches,"107,004",12.50,12.50,8,,,,India
"853540 - Lightning arresters, voltage limiters and surge suppressors","200,677",16.00,16.00,2,,,,India
853590 - Other,"44,538",16.00,16.00,1,,,,India
853610 - Fuses,"240,676",16.00,16.00,1,,,,India
853620 - Automatic circuit breakers,"704,536",18.00,18.00,1,,,,India
853630 - Other apparatus for protecting electrical circuits,"945,736",16.00,16.00,1,,,,India
853641 -- For a voltage not exceeding 60 V,"89,948",16.00,16.00,1,,,,India
853649 -- Other,"907,192",16.00,16.00,1,,,,India
853650 - Other switches,"1,442,156",5.00,5.00,4,,,,India
853661 -- Lamp-holders,464,16.00,16.00,1,,,,India
853669 -- Other,"14,411",16.00,16.00,2,,,,India
"853670 - Connectors for optical fibres, optical fibre bundles or cables",,16.00,16.00,1,,,,India
853690 - Other apparatus,"2,001,689",12.67,12.67,6,,,,India
"853710 - For a voltage not exceeding 1,000 V","2,875,060",12.40,12.40,5,,,,India
"853720 - For a voltage exceeding 1,000 V","19,440",9.00,9.00,2,,,,India
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","87,021",16.00,16.00,1,,,,India
853890 - Other,"9,387,435",10.00,10.00,3,,,,India
853910 - Sealed beam lamp units,"67,013",18.00,18.00,2,,,,India
853921 -- Tungsten halogen,"625,417",18.00,18.00,2,,,,India
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","2,852",18.00,18.00,1,,,,India
853929 -- Other,"106,662",18.00,18.00,2,,,,India
"853931 -- Fluorescent, hot cathode","1,872,556",18.00,18.00,1,,,,India
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"25,968",18.00,18.00,1,,,,India
853939 -- Other,,18.00,18.00,1,,,,India
853941 -- Arc-lamps,,10.00,10.00,2,,,,India
853949 -- Other,,18.00,18.00,1,,,,India
853990 - Parts,"112,330",14.00,14.00,3,,,,India
854011 -- Colour,,18.00,18.00,1,,,,India
854012 -- Monochrome,,18.00,18.00,1,,,,India
854020 -Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"18,281",4.50,4.50,4,,,,India
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,0.00,0.00,1,,,,India
854060 - Other cathode-ray tubes,,13.00,13.00,2,,,,India
854071 -- Magnetrons,,18.00,18.00,1,,,,India
854079 -- Other,,18.00,18.00,1,,,,India
854081 -- Receiver or amplifier valves and tubes,,18.00,18.00,1,,,,India
854089 -- Other,98,9.00,9.00,2,,,,India
854091 -- Of cathode-ray tubes,,10.40,10.40,5,,,,India
854099 -- Other,,16.00,16.00,1,,,,India
"854110 - Diodes, other than photosensitive or light emitting diodes","228,546",3.33,3.33,9,,,,India
854121 -- With a dissipation rate of less than 1 W,"10,910",3.00,3.00,4,,,,India
854129 -- Other,"51,516",0.00,0.00,2,,,,India
"854130 -Thyristors, diacs and triacs, other than photosensitive devices","70,901",4.50,4.50,4,,,,India
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","350,355",4.44,4.44,18,,,,India
854150 - Other semiconductor devices,934,6.00,6.00,2,,,,India
854160 -Mounted piezo-electric crystals,"38,150",6.00,6.00,2,,,,India
854190 - Parts,"263,786",0.00,0.00,3,,,,India
"854231 -- Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","1,007,344",0.00,0.00,3,,,,India
854232 -- Memories,639,3.20,3.20,5,,,,India
854233 -- Amplifiers,"2,723",4.50,4.50,4,,,,India
854239 -- Other,"199,097",3.43,3.43,7,,,,India
854290 - Parts,,0.00,0.00,3,,,,India
854310 - Particle accelerators,,0.00,0.00,1,,,,India
854320 - Signal generators,"268,364",14.00,14.00,1,,,,India
"854330 -Machines and apparatus for electroplating, electrolysis or electrophoresis",,14.00,14.00,1,,,,India
854370 - Other machines and apparatus,"1,005,608",5.58,5.58,19,,,,India
854390 - Parts,"24,827",13.00,13.00,2,,,,India
854411 -- Of copper,"1,932",14.00,14.00,1,,,,India
854419 -- Other,,14.00,14.00,2,,,,India
854420 - Co-axial cable and other co-axial electric conductors,"146,664",16.00,16.00,1,,,,India
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","2,318,976",16.00,16.00,1,,,,India
854442 -- Fitted with connectors,"1,509,601",16.00,16.00,1,,,,India
854449 -- Other,"258,087",16.00,16.00,1,,,,India
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","1,098",16.00,16.00,1,,,,India
854470 - Optical fibre cables,"2,298,964",11.00,11.00,4,,,,India
854511 -- Of a kind used for furnaces,"2,370,662",10.00,10.00,1,,,,India
854519 -- Other,"108,354",5.33,5.33,3,,,,India
854520 - Brushes,"8,690",12.00,12.00,1,,,,India
854590 - Other,"401,162",9.50,9.50,4,,,,India
854610 - Of glass,,16.00,16.00,1,,,,India
854620 - Of ceramics,"1,391,315",16.00,16.00,1,,,,India
854690 - Other,"94,513",16.00,16.00,1,,,,India
854710 - Insulating fittings of ceramics,"17,581",16.00,16.00,1,,,,India
854720 - Insulating fittings of plastics,"284,317",9.00,9.00,2,,,,India
854790 - Other,"29,879",16.00,16.00,1,,,,India
"854810 -Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,11.00,11.00,2,,,,India
854890 - Other,"2,202",15.00,15.00,2,,,,India
,2014,"133,413,727",12.28,12.28,654,,,,India
850110 -Motors of an output not exceeding 37.5 W,"6,324,215",14.40,14.40,5,,,,India
850120 - Universal AC/DC motors of an output exceeding 37.5 W,921,18.00,18.00,1,,,,India
850131 -- Of an output not exceeding 750 W,"211,443",18.00,18.00,2,,,,India
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"5,562",18.00,18.00,2,,,,India
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,14.00,14.00,2,,,,India
850134 -- Of an output exceeding 375 kW,,9.33,9.33,3,,,,India
"850140 - Other AC motors, single-phase",400,16.00,16.00,4,,,,India
850151 -- Of an output not exceeding 750 W,"33,499",14.00,14.00,3,,,,India
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"937,568",14.00,14.00,3,,,,India
850153 -- Of an output exceeding 75 kW,,10.50,10.50,4,,,,India
850161 -- Of an output not exceeding 75 kVA,"2,693",14.00,14.00,1,,,,India
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,1,,,,India
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,14.00,14.00,1,,,,India
850164 -- Of an output exceeding 750 kVA,,14.00,14.00,1,,,,India
850211 -- Of an output not exceeding 75 kVA,"401,089",14.00,14.00,2,,,,India
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,14.00,14.00,2,,,,India
850213 -- Of an output exceeding 375 kVA,"2,160",14.00,14.00,3,,,,India
850220 - Generating sets with spark-ignition internal combustion piston engines,,9.33,9.33,3,,,,India
850231 -- Wind-powered,"28,901,504",14.00,14.00,1,,,,India
850239 -- Other,,14.00,14.00,1,,,,India
850240 - Electric rotary converters,,14.00,14.00,2,,,,India
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"5,892,229",14.00,14.00,2,,,,India
850410 - Ballasts for discharge lamps or tubes,"5,773",18.00,18.00,1,,,,India
850421 -- Having a power handling capacity not exceeding 650 kVA,"227,194",14.00,14.00,1,,,,India
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,14.00,14.00,1,,,,India
"850423 -- Having a power handling capacity exceeding 10,000 kVA","1,402,337",14.00,14.00,1,,,,India
850431 -- Having a power handling capacity not exceeding 1 kVA,"146,606",14.40,14.40,5,,,,India
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"99,474",18.00,18.00,4,,,,India
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"60,450",14.00,14.00,1,,,,India
850434 -- Having a power handling capacity exceeding 500 kVA,"164,584",14.00,14.00,1,,,,India
850440 - Static converters,"3,422,321",16.89,16.89,9,,,,India
850450 - Other inductors,"25,798",18.00,18.00,1,,,,India
850490 - Parts,"2,140,721",15.20,15.20,5,,,,India
850511 -- Of metal,,16.00,16.00,1,,,,India
850519 -- Other,"6,565",16.00,16.00,2,,,,India
"850520 - Electro-magnetic couplings, clutches and brakes","7,619",7.00,7.00,2,,,,India
"850590 - Other, including parts","879,688",14.67,14.67,3,,,,India
850610 -Manganese dioxide,,16.00,16.00,3,,,,India
850630 -Mercuric oxide,,8.00,8.00,2,,,,India
850640 - Silver oxide,,8.00,8.00,2,,,,India
850650 - Lithium,"16,016",8.00,8.00,2,,,,India
850660 - Air-zinc,,8.00,8.00,2,,,,India
850680 - Other primary cells and primary batteries,484,8.00,8.00,2,,,,India
850690 - Parts,656,14.00,14.00,1,,,,India
"850710 - Lead-acid, of a kind used for starting piston engines",,18.00,18.00,2,,,,India
850720 - Other lead-acid accumulators,"217,260",18.00,18.00,2,,,,India
850730 - Nickel-cadmium,"784,737",18.00,18.00,3,,,,India
850740 - Nickel-iron,,18.00,18.00,1,,,,India
850750 - Nickel-metal hydride,935,18.00,18.00,1,,,,India
850760 - Lithium-ion,915,18.00,18.00,1,,,,India
850780 - Other accumulators,"5,093",18.00,18.00,1,,,,India
850790 - Parts,"89,445",16.00,16.00,3,,,,India
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,20.00,20.00,1,,,,India
850819 -- Other,"2,077",20.00,20.00,1,,,,India
850860 - Other vacuum cleaners,"1,034",14.00,14.00,1,,,,India
850870 - Parts,,14.00,14.00,1,,,,India
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,20.00,20.00,6,,,,India
850980 - Other appliances,,20.00,20.00,2,,,,India
850990 - Parts,,16.00,16.00,1,,,,India
851010 - Shavers,,20.00,20.00,1,,,,India
851020 - Hair clippers,,0.00,0.00,1,,,,India
851030 - Hair-removing appliances,,20.00,20.00,1,,,,India
851090 - Parts,,11.50,11.50,4,,,,India
851110 - Sparking plugs,"74,509",18.00,18.00,1,,,,India
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,510,18.00,18.00,2,,,,India
851130 - Distributors; ignition coils,"22,378",18.00,18.00,2,,,,India
851140 - Starter motors and dual purpose starter-generators,"1,916,238",18.00,18.00,1,,,,India
851150 - Other generators,"304,687",18.00,18.00,2,,,,India
851180 - Other equipment,"3,805",17.50,17.50,4,,,,India
851190 - Parts,"358,049",16.00,16.00,1,,,,India
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,18.00,18.00,1,,,,India
851220 - Other lighting or visual signalling equipment,"1,039,119",18.00,18.00,6,,,,India
851230 - Sound signalling equipment,"565,249",18.00,18.00,1,,,,India
"851240 -Windscreen wipers, defrosters and demisters","3,555",18.00,18.00,2,,,,India
851290 - Parts,"577,112",16.00,16.00,1,,,,India
851310 - Lamps,"3,284",18.00,18.00,2,,,,India
851390 - Parts,,16.00,16.00,1,,,,India
851410 - Resistance heated furnaces and ovens,195,14.00,14.00,2,,,,India
851420 - Furnaces and ovens functioning by induction or dielectric loss,"17,066",14.00,14.00,3,,,,India
851430 - Other furnaces and ovens,,14.00,14.00,5,,,,India
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"3,324",14.00,14.00,1,,,,India
851490 - Parts,"17,574",14.00,14.00,1,,,,India
851511 -- Soldering irons and guns,,14.00,14.00,1,,,,India
851519 -- Other,,14.00,14.00,1,,,,India
851521 -- Fully or partly automatic,"97,288",14.00,14.00,1,,,,India
851529 -- Other,,14.00,14.00,1,,,,India
851531 -- Fully or partly automatic,,7.00,7.00,2,,,,India
851539 -- Other,,14.00,14.00,1,,,,India
851580 - Other machines and apparatus,"4,250",7.00,7.00,2,,,,India
851590 - Parts,"87,231",14.00,14.00,1,,,,India
851610 - Electric instantaneous or storage water heaters and immersion heaters,"2,616",20.00,20.00,1,,,,India
