Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,China
081050 - Kiwifruit,,30.00,30.00,1,,,,China
081060 - Durians,,30.00,30.00,1,,,,China
081090 - Other,952,30.00,30.00,7,,,,China
081110 - Strawberries,,30.00,30.00,3,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,China
081190 - Other,,30.00,30.00,2,,,,China
081210 - Cherries,"9,874",30.00,30.00,1,,,,China
081290 - Other,,30.00,30.00,2,,,,China
081310 - Apricots,,30.00,30.00,1,,,,China
081320 - Prunes,"1,185",25.00,25.00,1,,,,China
081330 - Apples,,30.00,30.00,1,,,,China
081340 - Other fruit,,30.00,30.00,3,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,China
,2003,"2,602,175",38.12,38.12,87,2,,,China
080111 -- Dessicated,,70.00,70.00,1,,,,China
080119 -- Other,,70.00,70.00,3,,,,China
080121 -- In shell,,30.00,30.00,1,,,,China
080122 -- Shelled,,30.00,30.00,1,,,,China
080131 -- In shell,,30.00,30.00,1,,,,China
080132 -- Shelled,,30.00,30.00,3,,,,China
080211 -- In shell,,,,1,1,,,China
080212 -- Shelled,,,,1,1,,,China
080221 -- In shell,,30.00,30.00,1,,,,China
080222 -- Shelled,,30.00,30.00,1,,,,China
080231 -- In shell,,30.00,30.00,1,,,,China
080232 -- Shelled,,30.00,30.00,1,,,,China
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,China
080250 - Pistachios,,30.00,30.00,1,,,,China
080290 - Other,,100.00,100.00,5,,,,China
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,China
080410 - Dates,,30.00,30.00,4,,,,China
080420 - Figs,,30.00,30.00,2,,,,China
080430 - Pineapples,,30.00,30.00,1,,,,China
080440 - Avocados,,30.00,30.00,1,,,,China
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,China
080510 - Oranges,,40.00,40.00,1,,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,China
080540 - Grapefruit,,25.00,25.00,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,China
080590 - Other,,30.00,30.00,1,,,,China
080610 - Fresh,"19,981",40.00,40.00,1,,,,China
080620 - Dried,"69,039",100.00,100.00,2,,,,China
080711 -- Watermelons,,30.00,30.00,1,,,,China
080719 -- Other,,30.00,30.00,1,,,,China
080720 - Papaws (papayas),,30.00,30.00,1,,,,China
080810 - Apples,"2,008,492",50.00,50.00,1,,,,China
080820 - Pears and quinces,"478,193",35.00,35.00,1,,,,China
080910 - Apricots,,30.00,30.00,1,,,,China
080920 - Cherries,,30.00,30.00,1,,,,China
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,China
080940 - Plums and sloes,,25.00,25.00,1,,,,China
081010 - Strawberries,,30.00,30.00,1,,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,China
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,China
081050 - Kiwifruit,"5,923",30.00,30.00,1,,,,China
081060 - Durians,,30.00,30.00,1,,,,China
081090 - Other,107,30.00,30.00,7,,,,China
081110 - Strawberries,"20,440",30.00,30.00,3,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,China
081190 - Other,,30.00,30.00,2,,,,China
081210 - Cherries,,30.00,30.00,1,,,,China
081290 - Other,,30.00,30.00,2,,,,China
081310 - Apricots,,30.00,30.00,1,,,,China
081320 - Prunes,,25.00,25.00,1,,,,China
081330 - Apples,,30.00,30.00,1,,,,China
081340 - Other fruit,,30.00,30.00,3,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,China
,2002,"2,652,295",35.28,35.28,55,2,,,China
080111 -- Dessicated,,70.00,70.00,1,,,,China
080119 -- Other,,70.00,70.00,1,,,,China
080121 -- In shell,,30.00,30.00,1,,,,China
080122 -- Shelled,,30.00,30.00,1,,,,China
080131 -- In shell,"6,127",35.00,35.00,1,,,,China
080132 -- Shelled,,30.00,30.00,1,,,,China
080211 -- In shell,,,,1,1,,,China
080212 -- Shelled,,,,1,1,,,China
080221 -- In shell,,30.00,30.00,1,,,,China
080222 -- Shelled,,30.00,30.00,1,,,,China
080231 -- In shell,,30.00,30.00,1,,,,China
080232 -- Shelled,,30.00,30.00,1,,,,China
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,China
080250 - Pistachios,,30.00,30.00,1,,,,China
080290 - Other,,100.00,100.00,1,,,,China
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,China
080410 - Dates,,30.00,30.00,1,,,,China
080420 - Figs,,30.00,30.00,1,,,,China
080430 - Pineapples,,30.00,30.00,1,,,,China
080440 - Avocados,,30.00,30.00,1,,,,China
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,1,,,,China
080510 - Oranges,,40.00,40.00,1,,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,China
080540 - Grapefruit,,25.00,25.00,1,,,,China
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,China
080590 - Other,"11,856",30.00,30.00,1,,,,China
080610 - Fresh,,40.00,40.00,1,,,,China
080620 - Dried,"118,970",105.00,105.00,1,,,,China
080711 -- Watermelons,,30.00,30.00,1,,,,China
080719 -- Other,,30.00,30.00,1,,,,China
080720 - Papaws (papayas),,30.00,30.00,1,,,,China
080810 - Apples,"1,805,553",50.00,50.00,1,,,,China
080820 - Pears and quinces,"709,715",35.00,35.00,1,,,,China
080910 - Apricots,,30.00,30.00,1,,,,China
080920 - Cherries,,30.00,30.00,1,,,,China
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,China
080940 - Plums and sloes,,25.00,25.00,1,,,,China
081010 - Strawberries,,30.00,30.00,1,,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,China
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,China
081050 - Kiwifruit,,30.00,30.00,1,,,,China
081060 - Durians,,30.00,30.00,1,,,,China
081090 - Other,,30.00,30.00,1,,,,China
081110 - Strawberries,,30.00,30.00,1,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,1,,,,China
081190 - Other,,30.00,30.00,1,,,,China
081210 - Cherries,,30.00,30.00,1,,,,China
081290 - Other,,30.00,30.00,1,,,,China
081310 - Apricots,,30.00,30.00,1,,,,China
081320 - Prunes,,35.00,35.00,1,,,,China
081330 - Apples,75,30.00,30.00,1,,,,China
081340 - Other fruit,,30.00,30.00,1,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,1,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,China
,2001,"1,628,142",38.35,38.35,55,2,,,China
080111 - - Desiccated,,70.00,70.00,1,,,,China
080119 - - Other,,70.00,70.00,1,,,,China
080121 - - In shell,,35.00,35.00,1,,,,China
080122 - - Shelled,,35.00,35.00,1,,,,China
080131 - - In shell,,35.00,35.00,1,,,,China
080132 - - Shelled,,35.00,35.00,1,,,,China
080211 - - In shell,,,,1,1,,,China
080212 - - Shelled,,,,1,1,,,China
080221 - - In shell,,35.00,35.00,1,,,,China
080222 - - Shelled,,35.00,35.00,1,,,,China
080231 - - In shell,,35.00,35.00,1,,,,China
080232 - - Shelled,,35.00,35.00,1,,,,China
080240 - Chestnuts (Castanea spp.),,35.00,35.00,1,,,,China
080250 - Pistachios,"7,538",35.00,35.00,1,,,,China
080290 - Other,,67.50,67.50,1,,,,China
"080300 Bananas, including plantains, fresh or dried",,35.00,35.00,1,,,,China
080410 - Dates,,35.00,35.00,1,,,,China
080420 - Figs,,35.00,35.00,1,,,,China
080430 - Pineapples,,35.00,35.00,1,,,,China
080440 - Avocados,,35.00,35.00,1,,,,China
"080450 - Guavas, mangoes and mangosteens",,35.00,35.00,1,,,,China
080510 - Oranges,,40.00,40.00,1,,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,35.00,35.00,1,,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,40.00,40.00,1,,,,China
080540 - Grapefruit,,25.00,25.00,1,,,,China
080590 - Other,,35.00,35.00,1,,,,China
080610 - Fresh,"12,182",35.00,35.00,1,,,,China
080620 - Dried,"60,587",115.00,115.00,1,,,,China
080711 - - Watermelons,,35.00,35.00,1,,,,China
080719 - - Other,,35.00,35.00,1,,,,China
080720 - Papaws (papayas),,35.00,35.00,1,,,,China
080810 - Apples,"1,182,607",50.00,50.00,1,,,,China
080820 - Pears and quinces,"365,228",35.00,35.00,1,,,,China
080910 - Apricots,,35.00,35.00,1,,,,China
080920 - Cherries,,35.00,35.00,1,,,,China
"080930 - Peaches, including nectarines",,35.00,35.00,1,,,,China
080940 - Plums and sloes,,25.00,25.00,1,,,,China
081010 - Strawberries,,35.00,35.00,1,,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,35.00,35.00,1,,,,China
"081030 - Black, white or red currants and gooseberries",,35.00,35.00,1,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,35.00,35.00,1,,,,China
081050 - Kiwifruit,,35.00,35.00,1,,,,China
081090 - Other,,35.00,35.00,1,,,,China
081110 - Strawberries,,35.00,35.00,1,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,35.00,35.00,1,,,,China
081190 - Other,,35.00,35.00,1,,,,China
081210 - Cherries,,35.00,35.00,1,,,,China
081220 - Strawberries,,35.00,35.00,1,,,,China
081290 - Other,,35.00,35.00,1,,,,China
081310 - Apricots,,35.00,35.00,1,,,,China
081320 - Prunes,,25.00,25.00,1,,,,China
081330 - Apples,,35.00,35.00,1,,,,China
081340 - Other fruit,,35.00,35.00,1,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,35.00,35.00,1,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,35.00,35.00,1,,,,China
,2000,"304,624",38.29,38.29,55,2,,,China
080111 - - Desiccated,,38.50,38.50,1,,,,China
080119 - - Other,,38.50,38.50,1,,,,China
080121 - - In shell,,38.50,38.50,1,,,,China
080122 - - Shelled,,38.50,38.50,1,,,,China
080131 - - In shell,,0.00,0.00,1,,,,China
080132 - - Shelled,,44.00,44.00,1,,,,China
080211 - - In shell,,,,1,1,,,China
080212 - - Shelled,,,,1,1,,,China
080221 - - In shell,,38.50,38.50,1,,,,China
080222 - - Shelled,,38.50,38.50,1,,,,China
080231 - - In shell,,38.50,38.50,1,,,,China
080232 - - Shelled,,38.50,38.50,1,,,,China
080240 - Chestnuts (Castanea spp.),,38.50,38.50,1,,,,China
080250 - Pistachios,"27,678",38.50,38.50,1,,,,China
080290 - Other,"27,907",38.50,38.50,1,,,,China
"080300 Bananas, including plantains, fresh or dried",,38.50,38.50,1,,,,China
080410 - Dates,,38.50,38.50,1,,,,China
080420 - Figs,,38.50,38.50,1,,,,China
080430 - Pineapples,,38.50,38.50,1,,,,China
080440 - Avocados,,38.50,38.50,1,,,,China
"080450 - Guavas, mangoes and mangosteens",,38.50,38.50,1,,,,China
080510 - Oranges,"17,188",38.50,38.50,1,,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,38.50,38.50,1,,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,38.50,38.50,1,,,,China
080540 - Grapefruit,,25.00,25.00,1,,,,China
080590 - Other,,38.50,38.50,1,,,,China
080610 - Fresh,,38.50,38.50,1,,,,China
080620 - Dried,"89,629",115.00,115.00,1,,,,China
080711 - - Watermelons,,38.50,38.50,1,,,,China
080719 - - Other,,38.50,38.50,1,,,,China
080720 - Papaws (papayas),,38.50,38.50,1,,,,China
080810 - Apples,"126,023",50.00,50.00,1,,,,China
080820 - Pears and quinces,"11,617",35.00,35.00,1,,,,China
080910 - Apricots,,38.50,38.50,1,,,,China
080920 - Cherries,,38.50,38.50,1,,,,China
"080930 - Peaches, including nectarines",793,38.50,38.50,1,,,,China
080940 - Plums and sloes,718,25.00,25.00,1,,,,China
081010 - Strawberries,,38.50,38.50,1,,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,38.50,38.50,1,,,,China
"081030 - Black, white or red currants and gooseberries",,38.50,38.50,1,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,38.50,38.50,1,,,,China
081050 - Kiwifruit,,38.50,38.50,1,,,,China
081090 - Other,94,16.50,16.50,1,,,,China
081110 - Strawberries,,38.50,38.50,1,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,38.50,38.50,1,,,,China
081190 - Other,,38.50,38.50,1,,,,China
081210 - Cherries,,38.50,38.50,1,,,,China
081220 - Strawberries,,38.50,38.50,1,,,,China
081290 - Other,,38.50,38.50,1,,,,China
081310 - Apricots,,38.50,38.50,1,,,,China
081320 - Prunes,,25.00,25.00,1,,,,China
081330 - Apples,,38.50,38.50,1,,,,China
081340 - Other fruit,"2,976",38.50,38.50,1,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,38.50,38.50,1,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,38.50,38.50,1,,,,China
,1999,"429,844",46.26,46.26,55,2,,,China
080111 - - Desiccated,,55.00,55.00,1,,,,China
080119 - - Other,,44.00,44.00,1,,,,China
080121 - - In shell,,44.00,44.00,1,,,,China
080122 - - Shelled,,44.00,44.00,1,,,,China
080131 - - In shell,,0.00,0.00,1,,,,China
080132 - - Shelled,,44.00,44.00,1,,,,China
080211 - - In shell,,,,1,1,,,China
080212 - - Shelled,,,,1,1,,,China
080221 - - In shell,,44.00,44.00,1,,,,China
080222 - - Shelled,,44.00,44.00,1,,,,China
080231 - - In shell,,44.00,44.00,1,,,,China
080232 - - Shelled,,44.00,44.00,1,,,,China
080240 - Chestnuts (Castanea spp.),,44.00,44.00,1,,,,China
080250 - Pistachios,,44.00,44.00,1,,,,China
080290 - Other,,44.00,44.00,1,,,,China
"080300 Bananas, including plantains, fresh or dried",,44.00,44.00,1,,,,China
080410 - Dates,,38.50,38.50,1,,,,China
080420 - Figs,"13,645",44.00,44.00,1,,,,China
080430 - Pineapples,,44.00,44.00,1,,,,China
080440 - Avocados,,44.00,44.00,1,,,,China
"080450 - Guavas, mangoes and mangosteens",,44.00,44.00,1,,,,China
080510 - Oranges,,44.00,44.00,1,,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,44.00,44.00,1,,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,44.00,44.00,1,,,,China
080540 - Grapefruit,89,44.00,44.00,1,,,,China
080590 - Other,,44.00,44.00,1,,,,China
080610 - Fresh,,27.50,27.50,1,,,,China
080620 - Dried,"358,310",120.00,120.00,1,,,,China
080711 - - Watermelons,,44.00,44.00,1,,,,China
080719 - - Other,,44.00,44.00,1,,,,China
080720 - Papaws (papayas),,44.00,44.00,1,,,,China
080810 - Apples,"53,390",44.00,44.00,1,,,,China
080820 - Pears and quinces,"4,410",44.00,44.00,1,,,,China
080910 - Apricots,,44.00,44.00,1,,,,China
080920 - Cherries,,44.00,44.00,1,,,,China
"080930 - Peaches, including nectarines",,55.00,55.00,1,,,,China
080940 - Plums and sloes,,27.50,27.50,1,,,,China
081010 - Strawberries,,55.00,55.00,1,,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,55.00,55.00,1,,,,China
"081030 - Black, white or red currants and gooseberries",,55.00,55.00,1,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,55.00,55.00,1,,,,China
081050 - Kiwifruit,,55.00,55.00,1,,,,China
081090 - Other,,16.50,16.50,1,,,,China
081110 - Strawberries,,55.00,55.00,1,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,55.00,55.00,1,,,,China
081190 - Other,,55.00,55.00,1,,,,China
081210 - Cherries,,55.00,55.00,1,,,,China
081220 - Strawberries,,55.00,55.00,1,,,,China
081290 - Other,,55.00,55.00,1,,,,China
081310 - Apricots,,55.00,55.00,1,,,,China
081320 - Prunes,,44.00,44.00,1,,,,China
081330 - Apples,,44.00,44.00,1,,,,China
081340 - Other fruit,,44.00,44.00,1,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,44.00,44.00,1,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,44.00,44.00,1,,,,China
,1998,"1,122,077",39.62,39.62,55,2,,,China
080111 - - Desiccated,,40.00,40.00,1,,,,China
080119 - - Other,,40.00,40.00,1,,,,China
080121 - - In shell,,40.00,40.00,1,,,,China
080122 - - Shelled,,40.00,40.00,1,,,,China
080131 - - In shell,,0.00,0.00,1,,,,China
080132 - - Shelled,,40.00,40.00,1,,,,China
080211 - - In shell,,,,1,1,,,China
080212 - - Shelled,,,,1,1,,,China
080221 - - In shell,,40.00,40.00,1,,,,China
080222 - - Shelled,,40.00,40.00,1,,,,China
080231 - - In shell,,40.00,40.00,1,,,,China
080232 - - Shelled,,40.00,40.00,1,,,,China
080240 - Chestnuts (Castanea spp.),,40.00,40.00,1,,,,China
080250 - Pistachios,,40.00,40.00,1,,,,China
080290 - Other,,40.00,40.00,1,,,,China
"080300 Bananas, including plantains, fresh or dried",,40.00,40.00,1,,,,China
080410 - Dates,,30.00,30.00,1,,,,China
080420 - Figs,,40.00,40.00,1,,,,China
080430 - Pineapples,,40.00,40.00,1,,,,China
080440 - Avocados,,40.00,40.00,1,,,,China
"080450 - Guavas, mangoes and mangosteens",,40.00,40.00,1,,,,China
080510 - Oranges,,40.00,40.00,1,,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,40.00,40.00,1,,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,40.00,40.00,1,,,,China
080540 - Grapefruit,,40.00,40.00,1,,,,China
080590 - Other,,40.00,40.00,1,,,,China
080610 - Fresh,,30.00,30.00,1,,,,China
080620 - Dried,"1,122,077",120.00,120.00,1,,,,China
080711 - - Watermelons,,40.00,40.00,1,,,,China
080719 - - Other,,40.00,40.00,1,,,,China
080720 - Papaws (papayas),,40.00,40.00,1,,,,China
080810 - Apples,,40.00,40.00,1,,,,China
080820 - Pears and quinces,,40.00,40.00,1,,,,China
080910 - Apricots,,40.00,40.00,1,,,,China
080920 - Cherries,,40.00,40.00,1,,,,China
"080930 - Peaches, including nectarines",,40.00,40.00,1,,,,China
080940 - Plums and sloes,,30.00,30.00,1,,,,China
081010 - Strawberries,,40.00,40.00,1,,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,40.00,40.00,1,,,,China
"081030 - Black, white or red currants and gooseberries",,40.00,40.00,1,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,40.00,40.00,1,,,,China
081050 - Kiwifruit,,40.00,40.00,1,,,,China
081090 - Other,,10.00,10.00,1,,,,China
081110 - Strawberries,,40.00,40.00,1,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,40.00,40.00,1,,,,China
081190 - Other,,40.00,40.00,1,,,,China
081210 - Cherries,,40.00,40.00,1,,,,China
081220 - Strawberries,,40.00,40.00,1,,,,China
081290 - Other,,40.00,40.00,1,,,,China
081310 - Apricots,,40.00,40.00,1,,,,China
081320 - Prunes,,40.00,40.00,1,,,,China
081330 - Apples,,40.00,40.00,1,,,,China
081340 - Other fruit,,40.00,40.00,1,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,40.00,40.00,1,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,40.00,40.00,1,,,,China
,1997,"437,980",44.66,44.66,55,2,,,China
080111 - - Desiccated,,45.00,45.00,1,,,,China
080119 - - Other,,45.00,45.00,1,,,,China
080121 - - In shell,,45.00,45.00,1,,,,China
080122 - - Shelled,,45.00,45.00,1,,,,China
080131 - - In shell,,0.00,0.00,1,,,,China
080132 - - Shelled,,45.00,45.00,1,,,,China
080211 - - In shell,,,,1,1,,,China
080212 - - Shelled,,,,1,1,,,China
080221 - - In shell,,45.00,45.00,1,,,,China
080222 - - Shelled,,45.00,45.00,1,,,,China
080231 - - In shell,,45.00,45.00,1,,,,China
080232 - - Shelled,,45.00,45.00,1,,,,China
080240 - Chestnuts (Castanea spp.),,45.00,45.00,1,,,,China
080250 - Pistachios,,45.00,45.00,1,,,,China
080290 - Other,,45.00,45.00,1,,,,China
"080300 Bananas, including plantains, fresh or dried",,45.00,45.00,1,,,,China
080410 - Dates,,35.00,35.00,1,,,,China
080420 - Figs,,45.00,45.00,1,,,,China
080430 - Pineapples,,45.00,45.00,1,,,,China
080440 - Avocados,,45.00,45.00,1,,,,China
"080450 - Guavas, mangoes and mangosteens",,45.00,45.00,1,,,,China
080510 - Oranges,,45.00,45.00,1,,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,45.00,45.00,1,,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,45.00,45.00,1,,,,China
080540 - Grapefruit,,45.00,45.00,1,,,,China
080590 - Other,,45.00,45.00,1,,,,China
080610 - Fresh,,30.00,30.00,1,,,,China
080620 - Dried,"437,980",127.00,127.00,1,,,,China
080711 - - Watermelons,,45.00,45.00,1,,,,China
080719 - - Other,,45.00,45.00,1,,,,China
080720 - Papaws (papayas),,45.00,45.00,1,,,,China
080810 - Apples,,45.00,45.00,1,,,,China
080820 - Pears and quinces,,45.00,45.00,1,,,,China
080910 - Apricots,,45.00,45.00,1,,,,China
080920 - Cherries,,45.00,45.00,1,,,,China
"080930 - Peaches, including nectarines",,45.00,45.00,1,,,,China
080940 - Plums and sloes,,45.00,45.00,1,,,,China
081010 - Strawberries,,45.00,45.00,1,,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,45.00,45.00,1,,,,China
"081030 - Black, white or red currants and gooseberries",,45.00,45.00,1,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,45.00,45.00,1,,,,China
081050 - Kiwifruit,,45.00,45.00,1,,,,China
081090 - Other,,15.00,15.00,1,,,,China
081110 - Strawberries,,45.00,45.00,1,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,45.00,45.00,1,,,,China
081190 - Other,,45.00,45.00,1,,,,China
081210 - Cherries,,45.00,45.00,1,,,,China
081220 - Strawberries,,45.00,45.00,1,,,,China
081290 - Other,,45.00,45.00,1,,,,China
081310 - Apricots,,45.00,45.00,1,,,,China
081320 - Prunes,,45.00,45.00,1,,,,China
081330 - Apples,,45.00,45.00,1,,,,China
081340 - Other fruit,,45.00,45.00,1,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,45.00,45.00,1,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,45.00,45.00,1,,,,China
,1996,"973,383",50.60,50.60,55,2,,,China
080111 - - Desiccated,,52.00,52.00,1,,,,China
080119 - - Other,,52.00,52.00,1,,,,China
080121 - - In shell,,52.00,52.00,1,,,,China
080122 - - Shelled,,52.00,52.00,1,,,,China
080131 - - In shell,,0.00,0.00,1,,,,China
080132 - - Shelled,,52.00,52.00,1,,,,China
080211 - - In shell,,,,1,1,,,China
080212 - - Shelled,,,,1,1,,,China
080221 - - In shell,,52.00,52.00,1,,,,China
080222 - - Shelled,,52.00,52.00,1,,,,China
080231 - - In shell,,52.00,52.00,1,,,,China
080232 - - Shelled,,52.00,52.00,1,,,,China
080240 - Chestnuts (Castanea spp.),,52.00,52.00,1,,,,China
080250 - Pistachios,"38,975",52.00,52.00,1,,,,China
080290 - Other,,52.00,52.00,1,,,,China
"080300 Bananas, including plantains, fresh or dried",,52.00,52.00,1,,,,China
080410 - Dates,,32.00,32.00,1,,,,China
080420 - Figs,,52.00,52.00,1,,,,China
080430 - Pineapples,,52.00,52.00,1,,,,China
080440 - Avocados,,52.00,52.00,1,,,,China
"080450 - Guavas, mangoes and mangosteens",,52.00,52.00,1,,,,China
080510 - Oranges,,52.00,52.00,1,,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,52.00,52.00,1,,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,52.00,52.00,1,,,,China
080540 - Grapefruit,,52.00,52.00,1,,,,China
080590 - Other,,52.00,52.00,1,,,,China
080610 - Fresh,,32.00,32.00,1,,,,China
080620 - Dried,"934,408",132.00,132.00,1,,,,China
080711 - - Watermelons,,52.00,52.00,1,,,,China
080719 - - Other,,52.00,52.00,1,,,,China
080720 - Papaws (papayas),,52.00,52.00,1,,,,China
080810 - Apples,,52.00,52.00,1,,,,China
080820 - Pears and quinces,,52.00,52.00,1,,,,China
080910 - Apricots,,52.00,52.00,1,,,,China
080920 - Cherries,,52.00,52.00,1,,,,China
"080930 - Peaches, including nectarines",,52.00,52.00,1,,,,China
080940 - Plums and sloes,,32.00,32.00,1,,,,China
081010 - Strawberries,,52.00,52.00,1,,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,52.00,52.00,1,,,,China
"081030 - Black, white or red currants and gooseberries",,52.00,52.00,1,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,52.00,52.00,1,,,,China
081050 - Kiwifruit,,52.00,52.00,1,,,,China
081090 - Other,,10.00,10.00,1,,,,China
081110 - Strawberries,,52.00,52.00,1,,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,52.00,52.00,1,,,,China
081190 - Other,,52.00,52.00,1,,,,China
081210 - Cherries,,52.00,52.00,1,,,,China
081220 - Strawberries,,52.00,52.00,1,,,,China
081290 - Other,,52.00,52.00,1,,,,China
081310 - Apricots,,52.00,52.00,1,,,,China
081320 - Prunes,,52.00,52.00,1,,,,China
081330 - Apples,,52.00,52.00,1,,,,China
081340 - Other fruit,,52.00,52.00,1,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,,52.00,52.00,1,,,,China
