Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","33,758,739",10.00,10.00,3,,,,China
"870324 - - Of a cylinder capacity exceeding 3,000 cc","1,500,900",10.00,10.00,2,,,,China
"870331 - - Of a cylinder capacity not exceeding 1,500 cc","475,041",10.00,10.00,2,,,,China
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,541,084",10.00,10.00,3,,,,China
"870333 - - Of a cylinder capacity exceeding 2,500 cc","315,856",10.00,10.00,3,,,,China
"870340 - Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","373,794",10.00,10.00,2,,,,China
"870350 - Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, other than those capable of being charged by plugging to external source of electric power","137,720",10.00,10.00,1,,,,China
"870360 - Other vehicles, with both spark-ignition internal combustion reciprocating piston engine and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power","2,954,682",10.00,10.00,2,,,,China
"870370 - Other vehicles, with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor as motors for propulsion, capable of being charged by plugging to external source of electric power",,10.00,10.00,1,,,,China
"870380 - Other vehicles, with only electric motor for propulsion","14,675,250",10.00,10.00,2,,,,China
870390 - Other,"2,615,793",10.00,10.00,1,,,,China
870410 - Dumpers designed for off-highway use,"5,062,868",0.00,0.00,2,,,,China
870421 - - g.v.w. not exceeding 5 tonnes,"2,235,330",13.50,13.50,5,,,,China
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"97,556",15.83,15.83,3,,,,China
870423 - - g.v.w. exceeding 20 tonnes,"2,519",15.83,15.83,3,,,,China
870431 - - g.v.w. not exceeding 5 tonnes,"5,315,564",13.50,13.50,5,,,,China
870432 - - g.v.w. exceeding 5 tonnes,2,15.83,15.83,3,,,,China
870490 - Other,"20,153,529",10.00,10.00,1,,,,China
870510 - Crane lorries,"47,413",3.70,3.70,1,,,,China
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,China
870530 - Fire fighting vehicles,"9,499",3.70,3.70,1,,,,China
870540 - Concrete-mixer lorries,1,3.70,3.70,1,,,,China
870590 - Other,"802,460",3.70,3.70,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","5,548,237",9.88,9.88,4,,,,China
870710 - For the vehicles of heading 87.03,"3,791,293",4.50,4.50,2,,,,China
870790 - Other,"4,484,534",4.50,4.50,2,,,,China
870810 - Bumpers and parts thereof,"39,230,159",3.75,3.75,2,,,,China
870821 - - Safety seat belts,"13,698,754",3.75,3.75,2,,,,China
870829 - - Other,"479,969,513",3.75,3.75,2,,,,China
870830 - Brakes and servo-brakes; parts thereof,"973,090,144",4.00,4.00,3,,,,China
870840 - Gear boxes and parts thereof,"265,390,979",3.88,3.88,4,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","166,669,291",4.00,4.00,5,,,,China
870870 - Road wheels and parts and accessories thereof,"279,392,227",3.75,3.75,4,,,,China
870880 - Suspension systems and parts thereof (including shock-absorbers),"351,180,868",3.80,3.80,5,,,,China
870891 - - Radiators and parts thereof,"168,259,741",3.88,3.88,4,,,,China
870892 - - Silencers (mufflers) and exhaust pipes; parts thereof,"160,180,442",3.88,3.88,4,,,,China
870893 - - Clutches and parts thereof,"110,649,534",3.75,3.75,2,,,,China
"870894 - - Steering wheels, steering columns and steering boxes; parts thereof","173,961,940",3.88,3.88,4,,,,China
870895 - - Safety airbags with inflater system; parts thereof,"115,296,625",3.67,3.67,3,,,,China
870899 - - Other,"669,109,360",3.67,3.67,3,,,,China
870911 - - Electrical,"2,365,885",3.00,3.00,2,,,,China
870919 - - Other,"5,636,872",3.00,3.00,2,,,,China
870990 - Parts,"12,174,150",3.50,3.50,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","114,782",1.70,1.70,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"163,466,121",8.00,8.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"217,991,709",8.00,8.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"35,513,972",6.00,6.00,2,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"922,296",6.00,6.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"2,176,184",6.00,6.00,1,,,,China
871160 - With electric motor for propulsion,"579,682,076",6.00,6.00,2,,,,China
871190 - Other,"196,487,850",6.00,6.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","61,036,726",14.50,14.50,2,,,,China
871310 - Not mechanically propelled,"110,159,877",0.00,0.00,1,,,,China
871390 - Other,"38,282,466",0.00,0.00,1,,,,China
871410 - Of motorcycles (including mopeds),"190,562,753",3.70,3.70,6,,,,China
871420 - Of carriages for disabled persons,"89,327,743",0.00,0.00,1,,,,China
"871491 - - Frames and forks, and parts thereof","558,187,338",4.70,4.70,3,,,,China
871492 - - Wheel rims and spokes,"24,831,342",4.70,4.70,2,,,,China
"871493 - - Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","57,731,137",4.70,4.70,1,,,,China
"871494 - - Brakes, including coaster braking hubs and hub brakes, and parts thereof","39,458,182",4.70,4.70,2,,,,China
871495 - - Saddles,"19,068,603",4.70,4.70,1,,,,China
"871496 - - Pedals and crank-gear, and parts thereof","43,649,196",4.70,4.70,3,,,,China
871499 - - Other,"266,115,500",4.70,4.70,4,,,,China
871500 Baby carriages and parts thereof.,"562,432,555",2.70,2.70,2,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","312,524",2.70,2.70,2,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"935,831",2.70,2.70,1,,,,China
871631 - - Tanker trailers and tanker semi-trailers,"40,978",2.70,2.70,1,,,,China
871639 - - Other,"8,356,739",2.70,2.70,4,,,,China
871640 - Other trailers and semi-trailers,"53,625,207",2.70,2.70,1,,,,China
871680 - Other vehicles,"257,979,493",1.70,1.70,1,,,,China
871690 - Parts,"412,644,505",1.70,1.70,4,,,,China
,2016,"7,280,798,539",6.29,6.29,184,,,,China
870110 - Pedestrian controlled tractors,"4,554,534",3.00,3.00,1,,,,China
870120 - Road tractors for semi-trailers,"382,993",16.00,16.00,2,,,,China
870130 -Track-laying tractors,"178,901",0.00,0.00,1,,,,China
870190 - Other,"86,515,105",0.88,0.88,8,,,,China
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"57,487,154",13.00,13.00,4,,,,China
870290 - Other,"12,431,851",12.40,12.40,5,,,,China
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"35,044,319",7.50,7.50,2,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","53,420,426",10.00,10.00,2,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","24,182,045",10.00,10.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","49,035,665",10.00,10.00,3,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc","2,196,483",10.00,10.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","543,437",10.00,10.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,704,897",10.00,10.00,3,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc","241,043",10.00,10.00,3,,,,China
870390 - Other,"20,240,955",10.00,10.00,2,,,,China
870410 - Dumpers designed for off-highway use,"5,394,972",0.00,0.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"32,746,716",13.50,13.50,5,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"307,320",15.83,15.83,3,,,,China
870423 -- g.v.w. exceeding 20 tonnes,"57,639",15.83,15.83,3,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"4,695,538",13.50,13.50,5,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,China
870490 - Other,"9,760,820",10.00,10.00,1,,,,China
870510 - Crane lorries,"518,786",3.70,3.70,1,,,,China
870520 -Mobile drilling derricks,,3.70,3.70,1,,,,China
870530 - Fire fighting vehicles,160,3.70,3.70,1,,,,China
870540 - Concrete-mixer lorries,"57,886",3.70,3.70,1,,,,China
870590 - Other,"464,951",3.70,3.70,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","11,213,591",9.88,9.88,4,,,,China
870710 - For the vehicles of heading 87.03,"5,074,409",4.50,4.50,2,,,,China
870790 - Other,"2,304,826",4.50,4.50,2,,,,China
870810 - Bumpers and parts thereof,"43,050,388",3.75,3.75,2,,,,China
870821 -- Safety seat belts,"15,932,051",3.75,3.75,2,,,,China
870829 -- Other,"378,359,867",3.75,3.75,2,,,,China
870830 - Brakes and servo-brakes; parts thereof,"932,710,603",4.00,4.00,3,,,,China
870840 - Gear boxes and parts thereof,"173,013,573",3.88,3.88,4,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","162,961,052",4.00,4.00,5,,,,China
870870 - Road wheels and parts and accessories thereof,"200,484,716",3.75,3.75,4,,,,China
870880 - Suspension systems and parts thereof (including shock- absorbers),"308,460,848",3.80,3.80,5,,,,China
870891 -- Radiators and parts thereof,"145,753,385",3.88,3.88,4,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"135,648,482",3.88,3.88,4,,,,China
870893 -- Clutches and parts thereof,"106,304,557",3.75,3.75,2,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","152,703,828",3.88,3.88,4,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"118,738,674",3.67,3.67,3,,,,China
870899 -- Other,"626,357,629",3.67,3.67,3,,,,China
870911 -- Electrical,"2,574,939",3.00,3.00,2,,,,China
870919 -- Other,"3,700,385",3.00,3.00,2,,,,China
870990 - Parts,"9,427,545",3.50,3.50,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","275,340",1.70,1.70,1,,,,China
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"145,266,428",8.00,8.00,1,,,,China
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"166,245,558",8.00,8.00,3,,,,China
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"11,761,399",6.00,6.00,2,,,,China
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,493,627",6.00,6.00,1,,,,China
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"35,388",6.00,6.00,1,,,,China
871190 - Other,"515,317,920",6.00,6.00,2,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","22,954,807",14.50,14.50,2,,,,China
871310 - Not mechanically propelled,"96,627,943",0.00,0.00,1,,,,China
871390 - Other,"24,394,874",0.00,0.00,1,,,,China
871410 - Of motorcycles (including mopeds),"160,593,316",3.70,3.70,6,,,,China
871420 - Of carriages for disabled persons,"82,578,226",0.00,0.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","531,937,451",4.70,4.70,3,,,,China
871492 -- Wheel rims and spokes,"24,192,334",4.70,4.70,2,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","47,665,203",4.70,4.70,1,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","39,682,380",4.70,4.70,2,,,,China
871495 -- Saddles,"17,307,784",4.70,4.70,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","39,239,476",4.70,4.70,3,,,,China
871499 -- Other,"260,475,918",4.70,4.70,4,,,,China
871500 Baby carriages and parts thereof.,"508,632,522",2.70,2.70,2,,,,China
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","395,818",2.70,2.70,2,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"854,088",2.70,2.70,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,"9,962",2.70,2.70,1,,,,China
871639 -- Other,"7,970,244",2.70,2.70,4,,,,China
871640 - Other trailers and semi-trailers,"38,545,112",2.70,2.70,1,,,,China
871680 - Other vehicles,"232,735,410",1.70,1.70,1,,,,China
871690 - Parts,"366,670,065",1.70,1.70,4,,,,China
,2015,"6,723,879,580",6.29,6.29,184,,,,China
870110 - Pedestrian controlled tractors,"2,532,794",3.00,3.00,1,,,,China
870120 - Road tractors for semi-trailers,"195,426",16.00,16.00,2,,,,China
870130 -Track-laying tractors,"304,994",0.00,0.00,1,,,,China
870190 - Other,"86,590,328",0.88,0.88,8,,,,China
870210 -With compression-ignition internal combustion piston engine (diesel or semi-diesel),"44,237,428",13.00,13.00,4,,,,China
870290 - Other,"9,504,130",12.40,12.40,5,,,,China
870310 -Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"32,785,383",7.50,7.50,2,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","55,848,625",10.00,10.00,2,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","4,816,044",10.00,10.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","24,901,068",10.00,10.00,3,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc","2,651,213",10.00,10.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","360,899",10.00,10.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","6,273,196",10.00,10.00,3,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc","109,262",10.00,10.00,3,,,,China
870390 - Other,"20,240,138",10.00,10.00,2,,,,China
870410 - Dumpers designed for off-highway use,"4,722,720",0.00,0.00,2,,,,China
870421 -- g.v.w. not exceeding 5 tonnes,"4,251,571",13.50,13.50,5,,,,China
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"64,976",15.83,15.83,3,,,,China
870423 -- g.v.w. exceeding 20 tonnes,"21,977",15.83,15.83,3,,,,China
870431 -- g.v.w. not exceeding 5 tonnes,"5,626,196",13.50,13.50,5,,,,China
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,China
870490 - Other,"9,276,217",10.00,10.00,1,,,,China
870510 - Crane lorries,"327,455",3.70,3.70,1,,,,China
870520 -Mobile drilling derricks,,3.70,3.70,1,,,,China
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,China
870540 - Concrete-mixer lorries,"329,970",3.70,3.70,1,,,,China
870590 - Other,"1,115,610",3.70,3.70,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","315,531",9.88,9.88,4,,,,China
870710 - For the vehicles of heading 87.03,"9,924,095",4.50,4.50,2,,,,China
870790 - Other,"2,549,337",4.50,4.50,2,,,,China
870810 - Bumpers and parts thereof,"34,409,822",3.75,3.75,2,,,,China
870821 -- Safety seat belts,"13,171,349",3.75,3.75,2,,,,China
870829 -- Other,"355,506,929",3.75,3.75,2,,,,China
870830 - Brakes and servo-brakes; parts thereof,"851,330,448",4.00,4.00,3,,,,China
870840 - Gear boxes and parts thereof,"151,178,077",3.88,3.88,4,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","136,176,384",4.00,4.00,5,,,,China
870870 - Road wheels and parts and accessories thereof,"175,915,275",3.75,3.75,4,,,,China
870880 - Suspension systems and parts thereof (including shock- absorbers),"260,470,216",3.80,3.80,5,,,,China
870891 -- Radiators and parts thereof,"151,016,755",3.88,3.88,4,,,,China
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"128,816,166",3.88,3.88,4,,,,China
870893 -- Clutches and parts thereof,"100,237,788",3.75,3.75,2,,,,China
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","119,979,240",3.88,3.88,4,,,,China
870895 -- Safety airbags with inflater system; parts thereof,"87,800,617",3.67,3.67,3,,,,China
870899 -- Other,"619,472,775",3.67,3.67,3,,,,China
870911 -- Electrical,"1,940,077",3.00,3.00,2,,,,China
870919 -- Other,"4,127,109",3.00,3.00,2,,,,China
870990 - Parts,"11,643,346",3.50,3.50,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","103,077",1.70,1.70,1,,,,China
871110 -With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"139,715,511",8.00,8.00,1,,,,China
871120 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"177,598,448",8.00,8.00,3,,,,China
871130 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"7,714,616",6.00,6.00,2,,,,China
871140 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,272,054",6.00,6.00,1,,,,China
871150 -With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"1,225,237",6.00,6.00,1,,,,China
871190 - Other,"308,400,793",6.00,6.00,2,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","41,204,290",14.50,14.50,2,,,,China
871310 - Not mechanically propelled,"98,213,615",0.00,0.00,1,,,,China
871390 - Other,"23,198,450",0.00,0.00,1,,,,China
871410 - Of motorcycles (including mopeds),"149,212,175",3.70,3.70,6,,,,China
871420 - Of carriages for disabled persons,"81,432,299",0.00,0.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","559,781,141",4.70,4.70,3,,,,China
871492 -- Wheel rims and spokes,"30,453,923",4.70,4.70,2,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","50,180,217",4.70,4.70,1,,,,China
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","48,662,309",4.70,4.70,2,,,,China
871495 -- Saddles,"19,607,402",4.70,4.70,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","43,306,590",4.70,4.70,3,,,,China
871499 -- Other,"267,526,820",4.70,4.70,4,,,,China
871500 Baby carriages and parts thereof.,"507,077,497",2.70,2.70,2,,,,China
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping","207,483",2.70,2.70,2,,,,China
