Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Viet Nam
,2012,"15,950,746",35.56,35.56,101,2,,,Viet Nam
080111 -- Desiccated,,70.00,70.00,1,,,,Viet Nam
080112 -- In the inner shell (endocarp),,70.00,70.00,3,,,,Viet Nam
080119 -- Other,,70.00,70.00,3,,,,Viet Nam
080121 -- In shell,,30.00,30.00,1,,,,Viet Nam
080122 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080131 -- In shell,,0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"15,929,569",30.00,30.00,3,,,,Viet Nam
080211 -- In shell,,,,1,1,,,Viet Nam
080212 -- Shelled,,,,1,1,,,Viet Nam
080221 -- In shell,,30.00,30.00,1,,,,Viet Nam
080222 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080231 -- In shell,,30.00,30.00,1,,,,Viet Nam
080232 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080241 -- In shell,,30.00,30.00,1,,,,Viet Nam
080242 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080251 -- In shell,,10.00,10.00,1,,,,Viet Nam
080252 -- Shelled,,10.00,10.00,1,,,,Viet Nam
080261 -- In shell,,30.00,30.00,1,,,,Viet Nam
080262 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080270 - Kola nuts (Cola spp.),,30.00,30.00,1,,,,Viet Nam
080280 - Areca nuts,,100.00,100.00,4,,,,Viet Nam
080290 - Other,,100.00,100.00,1,,,,Viet Nam
080310 - Plantains,,30.00,30.00,2,,,,Viet Nam
080390 - Other,,30.00,30.00,2,,,,Viet Nam
080410 - Dates,,25.00,25.00,4,,,,Viet Nam
080420 - Figs,,30.00,30.00,2,,,,Viet Nam
080430 - Pineapples,,30.00,30.00,1,,,,Viet Nam
080440 - Avocados,,30.00,30.00,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","4,134",30.00,30.00,5,,,,Viet Nam
080510 - Oranges,,30.00,30.00,1,,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Viet Nam
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Viet Nam
080590 - Other,,30.00,30.00,1,,,,Viet Nam
080610 - Fresh,,30.00,30.00,1,,,,Viet Nam
080620 - Dried,,100.00,100.00,2,,,,Viet Nam
080711 -- Watermelons,,30.00,30.00,1,,,,Viet Nam
080719 -- Other,,30.00,30.00,1,,,,Viet Nam
080720 - Papaws (papayas),,30.00,30.00,1,,,,Viet Nam
080810 - Apples,,50.00,50.00,1,,,,Viet Nam
080830 - Pears,,30.00,30.00,1,,,,Viet Nam
080840 - Quinces,,30.00,30.00,1,,,,Viet Nam
080910 - Apricots,,30.00,30.00,1,,,,Viet Nam
080921 -- Sour cherries (Prunus cerasus),,30.00,30.00,1,,,,Viet Nam
080929 -- Other,,30.00,30.00,1,,,,Viet Nam
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Viet Nam
080940 - Plums and sloes,,25.00,25.00,1,,,,Viet Nam
081010 - Strawberries,,30.00,30.00,1,,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Viet Nam
081050 - Kiwifruit,,30.00,30.00,1,,,,Viet Nam
081060 - Durians,,15.00,15.00,1,,,,Viet Nam
081070 - Persimmons,,15.00,15.00,1,,,,Viet Nam
081090 - Other,,15.00,15.00,7,,,,Viet Nam
081110 - Strawberries,,30.00,30.00,3,,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Viet Nam
081190 - Other,,30.00,30.00,2,,,,Viet Nam
081210 - Cherries,,30.00,30.00,1,,,,Viet Nam
081290 - Other,,30.00,30.00,2,,,,Viet Nam
081310 - Apricots,,30.00,30.00,1,,,,Viet Nam
081320 - Prunes,,25.00,25.00,1,,,,Viet Nam
081330 - Apples,,30.00,30.00,1,,,,Viet Nam
081340 - Other fruit,"17,043",30.00,30.00,3,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Viet Nam
,2011,"7,883,838",36.75,36.75,101,4,,,Viet Nam
080111 -- Desiccated,,70.00,70.00,1,,,,Viet Nam
080112 -- In the inner shell (endocarp),,70.00,70.00,3,,,,Viet Nam
080119 -- Other,,70.00,70.00,3,,,,Viet Nam
080121 -- In shell,,30.00,30.00,1,,,,Viet Nam
080122 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080131 -- In shell,"1,235,133",30.00,30.00,1,,,,Viet Nam
080132 -- Shelled,"5,961,445",30.00,30.00,3,,,,Viet Nam
080211 -- In shell,"175,725",,,1,1,,,Viet Nam
080212 -- Shelled,"61,509",,,1,1,,,Viet Nam
080221 -- In shell,,30.00,30.00,1,,,,Viet Nam
080222 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080231 -- In shell,,,,1,1,,,Viet Nam
080232 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080241 -- In shell,,30.00,30.00,1,,,,Viet Nam
080242 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080251 -- In shell,"91,459",30.00,30.00,1,,,,Viet Nam
080252 -- Shelled,"91,459",30.00,30.00,1,,,,Viet Nam
080261 -- In shell,,,,1,1,,,Viet Nam
080262 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080270 - Kola nuts (Cola spp.),,30.00,30.00,1,,,,Viet Nam
080280 - Areca nuts,,100.00,100.00,2,,,,Viet Nam
080290 - Other,,100.00,100.00,3,,,,Viet Nam
080310 - Plantains,,30.00,30.00,2,,,,Viet Nam
080390 - Other,,30.00,30.00,2,,,,Viet Nam
080410 - Dates,"75,459",30.00,30.00,4,,,,Viet Nam
080420 - Figs,,30.00,30.00,2,,,,Viet Nam
080430 - Pineapples,,30.00,30.00,1,,,,Viet Nam
080440 - Avocados,,30.00,30.00,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Viet Nam
080510 - Oranges,,30.00,30.00,1,,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Viet Nam
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Viet Nam
080590 - Other,,30.00,30.00,1,,,,Viet Nam
080610 - Fresh,,30.00,30.00,1,,,,Viet Nam
080620 - Dried,,100.00,100.00,2,,,,Viet Nam
080711 -- Watermelons,,30.00,30.00,1,,,,Viet Nam
080719 -- Other,,30.00,30.00,1,,,,Viet Nam
080720 - Papaws (papayas),,30.00,30.00,1,,,,Viet Nam
080810 - Apples,"159,911",50.00,50.00,1,,,,Viet Nam
080830 - Pears,"5,061",30.00,30.00,1,,,,Viet Nam
080840 - Quinces,"5,061",30.00,30.00,1,,,,Viet Nam
080910 - Apricots,,30.00,30.00,1,,,,Viet Nam
080921 -- Sour cherries (Prunus cerasus),,30.00,30.00,1,,,,Viet Nam
080929 -- Other,,30.00,30.00,1,,,,Viet Nam
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Viet Nam
080940 - Plums and sloes,,25.00,25.00,1,,,,Viet Nam
081010 - Strawberries,,30.00,30.00,1,,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,30.00,30.00,1,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Viet Nam
081050 - Kiwifruit,"15,022",30.00,30.00,1,,,,Viet Nam
081060 - Durians,,15.00,15.00,1,,,,Viet Nam
081070 - Persimmons,,30.00,30.00,1,,,,Viet Nam
081090 - Other,,15.00,15.00,7,,,,Viet Nam
081110 - Strawberries,,30.00,30.00,3,,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Viet Nam
081190 - Other,,30.00,30.00,2,,,,Viet Nam
081210 - Cherries,,30.00,30.00,1,,,,Viet Nam
081290 - Other,,30.00,30.00,2,,,,Viet Nam
081310 - Apricots,,30.00,30.00,1,,,,Viet Nam
081320 - Prunes,"6,595",25.00,25.00,1,,,,Viet Nam
081330 - Apples,,30.00,30.00,1,,,,Viet Nam
081340 - Other fruit,,30.00,30.00,3,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Viet Nam
,2010,"6,209,861",31.82,31.82,87,2,,,Viet Nam
080111 -- Desiccated,,70.00,70.00,1,,,,Viet Nam
080119 -- Other,,70.00,70.00,3,,,,Viet Nam
080121 -- In shell,,30.00,30.00,1,,,,Viet Nam
080122 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080131 -- In shell,"109,919",0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"6,007,016",30.00,30.00,3,,,,Viet Nam
080211 -- In shell,,,,1,1,,,Viet Nam
080212 -- Shelled,,,,1,1,,,Viet Nam
080221 -- In shell,,30.00,30.00,1,,,,Viet Nam
080222 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080231 -- In shell,,30.00,30.00,1,,,,Viet Nam
080232 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Viet Nam
080250 - Pistachios,,30.00,30.00,1,,,,Viet Nam
080260 - Macadamia nuts,,30.00,30.00,1,,,,Viet Nam
080290 - Other,"10,473",30.00,30.00,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Viet Nam
080410 - Dates,,30.00,30.00,4,,,,Viet Nam
080420 - Figs,,30.00,30.00,2,,,,Viet Nam
080430 - Pineapples,,30.00,30.00,1,,,,Viet Nam
080440 - Avocados,,30.00,30.00,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Viet Nam
080510 - Oranges,,30.00,30.00,1,,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Viet Nam
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Viet Nam
080590 - Other,,30.00,30.00,1,,,,Viet Nam
080610 - Fresh,,30.00,30.00,1,,,,Viet Nam
080620 - Dried,,100.00,100.00,2,,,,Viet Nam
080711 -- Watermelons,,30.00,30.00,1,,,,Viet Nam
080719 -- Other,,30.00,30.00,1,,,,Viet Nam
080720 - Papaws (papayas),,30.00,30.00,1,,,,Viet Nam
080810 - Apples,,50.00,50.00,1,,,,Viet Nam
080820 - Pears and quinces,,30.00,30.00,1,,,,Viet Nam
080910 - Apricots,,30.00,30.00,1,,,,Viet Nam
080920 - Cherries,,30.00,30.00,1,,,,Viet Nam
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Viet Nam
080940 - Plums and sloes,,25.00,25.00,1,,,,Viet Nam
081010 - Strawberries,,30.00,30.00,1,,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Viet Nam
081050 - Kiwifruit,,30.00,30.00,1,,,,Viet Nam
081060 - Durians,,15.00,15.00,1,,,,Viet Nam
081090 - Other,"17,106",15.00,15.00,7,,,,Viet Nam
081110 - Strawberries,,30.00,30.00,3,,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Viet Nam
081190 - Other,"50,383",30.00,30.00,2,,,,Viet Nam
081210 - Cherries,,30.00,30.00,1,,,,Viet Nam
081290 - Other,,30.00,30.00,2,,,,Viet Nam
081310 - Apricots,,30.00,30.00,1,,,,Viet Nam
081320 - Prunes,,25.00,25.00,1,,,,Viet Nam
081330 - Apples,"14,964",30.00,30.00,1,,,,Viet Nam
081340 - Other fruit,,30.00,30.00,3,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Viet Nam
,2009,"3,198,293",38.00,38.00,87,2,,,Viet Nam
080111 -- Desiccated,,70.00,70.00,1,,,,Viet Nam
080119 -- Other,,70.00,70.00,3,,,,Viet Nam
080121 -- In shell,,30.00,30.00,1,,,,Viet Nam
080122 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080131 -- In shell,,30.00,30.00,1,,,,Viet Nam
080132 -- Shelled,"3,198,293",30.00,30.00,3,,,,Viet Nam
080211 -- In shell,,,,1,1,,,Viet Nam
080212 -- Shelled,,,,1,1,,,Viet Nam
080221 -- In shell,,30.00,30.00,1,,,,Viet Nam
080222 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080231 -- In shell,,30.00,30.00,1,,,,Viet Nam
080232 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Viet Nam
080250 - Pistachios,,30.00,30.00,1,,,,Viet Nam
080260 - Macadamia nuts,,30.00,30.00,1,,,,Viet Nam
080290 - Other,,100.00,100.00,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Viet Nam
080410 - Dates,,30.00,30.00,4,,,,Viet Nam
080420 - Figs,,30.00,30.00,2,,,,Viet Nam
080430 - Pineapples,,30.00,30.00,1,,,,Viet Nam
080440 - Avocados,,30.00,30.00,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Viet Nam
080510 - Oranges,,40.00,40.00,1,,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Viet Nam
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,40.00,40.00,1,,,,Viet Nam
080590 - Other,,30.00,30.00,1,,,,Viet Nam
080610 - Fresh,,40.00,40.00,1,,,,Viet Nam
080620 - Dried,,95.00,95.00,2,,,,Viet Nam
080711 -- Watermelons,,30.00,30.00,1,,,,Viet Nam
080719 -- Other,,30.00,30.00,1,,,,Viet Nam
080720 - Papaws (papayas),,30.00,30.00,1,,,,Viet Nam
080810 - Apples,,50.00,50.00,1,,,,Viet Nam
080820 - Pears and quinces,,35.00,35.00,1,,,,Viet Nam
080910 - Apricots,,30.00,30.00,1,,,,Viet Nam
080920 - Cherries,,30.00,30.00,1,,,,Viet Nam
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Viet Nam
080940 - Plums and sloes,,25.00,25.00,1,,,,Viet Nam
081010 - Strawberries,,30.00,30.00,1,,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Viet Nam
081050 - Kiwifruit,,30.00,30.00,1,,,,Viet Nam
081060 - Durians,,30.00,30.00,1,,,,Viet Nam
081090 - Other,,30.00,30.00,7,,,,Viet Nam
081110 - Strawberries,,30.00,30.00,3,,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Viet Nam
081190 - Other,,30.00,30.00,2,,,,Viet Nam
081210 - Cherries,,30.00,30.00,1,,,,Viet Nam
081290 - Other,,30.00,30.00,2,,,,Viet Nam
081310 - Apricots,,30.00,30.00,1,,,,Viet Nam
081320 - Prunes,,25.00,25.00,1,,,,Viet Nam
081330 - Apples,,30.00,30.00,1,,,,Viet Nam
081340 - Other fruit,,30.00,30.00,3,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Viet Nam
,2008,"621,082",35.12,35.12,87,2,,,Viet Nam
080111 -- Desiccated,,70.00,70.00,1,,,,Viet Nam
080119 -- Other,,70.00,70.00,3,,,,Viet Nam
080121 -- In shell,,30.00,30.00,1,,,,Viet Nam
080122 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080131 -- In shell,,0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"621,082",30.00,30.00,3,,,,Viet Nam
080211 -- In shell,,,,1,1,,,Viet Nam
080212 -- Shelled,,,,1,1,,,Viet Nam
080221 -- In shell,,30.00,30.00,1,,,,Viet Nam
080222 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080231 -- In shell,,30.00,30.00,1,,,,Viet Nam
080232 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Viet Nam
080250 - Pistachios,,30.00,30.00,1,,,,Viet Nam
080260 - Macadamia nuts,,30.00,30.00,1,,,,Viet Nam
080290 - Other,,86.00,86.00,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Viet Nam
080410 - Dates,,30.00,30.00,4,,,,Viet Nam
080420 - Figs,,30.00,30.00,2,,,,Viet Nam
080430 - Pineapples,,30.00,30.00,1,,,,Viet Nam
080440 - Avocados,,30.00,30.00,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Viet Nam
080510 - Oranges,,30.00,30.00,1,,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Viet Nam
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Viet Nam
080590 - Other,,30.00,30.00,1,,,,Viet Nam
080610 - Fresh,,30.00,30.00,1,,,,Viet Nam
080620 - Dried,,100.00,100.00,2,,,,Viet Nam
080711 -- Watermelons,,30.00,30.00,1,,,,Viet Nam
080719 -- Other,,30.00,30.00,1,,,,Viet Nam
080720 - Papaws (papayas),,30.00,30.00,1,,,,Viet Nam
080810 - Apples,,50.00,50.00,1,,,,Viet Nam
080820 - Pears and quinces,,30.00,30.00,1,,,,Viet Nam
080910 - Apricots,,30.00,30.00,1,,,,Viet Nam
080920 - Cherries,,30.00,30.00,1,,,,Viet Nam
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Viet Nam
080940 - Plums and sloes,,25.00,25.00,1,,,,Viet Nam
081010 - Strawberries,,30.00,30.00,1,,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Viet Nam
081050 - Kiwifruit,,30.00,30.00,1,,,,Viet Nam
081060 - Durians,,15.00,15.00,1,,,,Viet Nam
081090 - Other,,15.00,15.00,7,,,,Viet Nam
081110 - Strawberries,,30.00,30.00,3,,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Viet Nam
081190 - Other,,30.00,30.00,2,,,,Viet Nam
081210 - Cherries,,30.00,30.00,1,,,,Viet Nam
081290 - Other,,30.00,30.00,2,,,,Viet Nam
081310 - Apricots,,30.00,30.00,1,,,,Viet Nam
081320 - Prunes,,25.00,25.00,1,,,,Viet Nam
081330 - Apples,,30.00,30.00,1,,,,Viet Nam
081340 - Other fruit,,30.00,30.00,3,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Viet Nam
,2007,"73,810",32.18,32.18,87,2,,,Viet Nam
080111 -- Desiccated,,70.00,70.00,1,,,,Viet Nam
080119 -- Other,,70.00,70.00,3,,,,Viet Nam
080121 -- In shell,,30.00,30.00,1,,,,Viet Nam
080122 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080131 -- In shell,,30.00,30.00,1,,,,Viet Nam
080132 -- Shelled,"73,810",30.00,30.00,3,,,,Viet Nam
080211 -- In shell,,,,1,1,,,Viet Nam
080212 -- Shelled,,,,1,1,,,Viet Nam
080221 -- In shell,,30.00,30.00,1,,,,Viet Nam
080222 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080231 -- In shell,,30.00,30.00,1,,,,Viet Nam
080232 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Viet Nam
080250 - Pistachios,,30.00,30.00,1,,,,Viet Nam
080260 - Macadamia nuts,,30.00,30.00,1,,,,Viet Nam
080290 - Other,,30.00,30.00,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Viet Nam
080410 - Dates,,30.00,30.00,4,,,,Viet Nam
080420 - Figs,,30.00,30.00,2,,,,Viet Nam
080430 - Pineapples,,30.00,30.00,1,,,,Viet Nam
080440 - Avocados,,30.00,30.00,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens",,30.00,30.00,5,,,,Viet Nam
080510 - Oranges,,30.00,30.00,1,,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Viet Nam
"080540 - Grapefruit, including pomelos",,25.00,25.00,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Viet Nam
080590 - Other,,30.00,30.00,1,,,,Viet Nam
080610 - Fresh,,30.00,30.00,1,,,,Viet Nam
080620 - Dried,,100.00,100.00,2,,,,Viet Nam
080711 -- Watermelons,,30.00,30.00,1,,,,Viet Nam
080719 -- Other,,30.00,30.00,1,,,,Viet Nam
080720 - Papaws (papayas),,30.00,30.00,1,,,,Viet Nam
080810 - Apples,,50.00,50.00,1,,,,Viet Nam
080820 - Pears and quinces,,30.00,30.00,1,,,,Viet Nam
080910 - Apricots,,30.00,30.00,1,,,,Viet Nam
080920 - Cherries,,30.00,30.00,1,,,,Viet Nam
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Viet Nam
080940 - Plums and sloes,,25.00,25.00,1,,,,Viet Nam
081010 - Strawberries,,30.00,30.00,1,,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,30.00,30.00,1,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,30.00,30.00,1,,,,Viet Nam
081050 - Kiwifruit,,30.00,30.00,1,,,,Viet Nam
081060 - Durians,,15.00,15.00,1,,,,Viet Nam
081090 - Other,,15.00,15.00,7,,,,Viet Nam
081110 - Strawberries,,30.00,30.00,3,,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,30.00,30.00,3,,,,Viet Nam
081190 - Other,,30.00,30.00,2,,,,Viet Nam
081210 - Cherries,,30.00,30.00,1,,,,Viet Nam
081290 - Other,,30.00,30.00,2,,,,Viet Nam
081310 - Apricots,,30.00,30.00,1,,,,Viet Nam
081320 - Prunes,,25.00,25.00,1,,,,Viet Nam
081330 - Apples,,30.00,30.00,1,,,,Viet Nam
081340 - Other fruit,,30.00,30.00,3,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,,30.00,30.00,2,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,30.00,30.00,1,,,,Viet Nam
,2006,"229,872",35.12,35.12,87,2,,,Viet Nam
080111 -- Dessicated,,70.00,70.00,1,,,,Viet Nam
080119 -- Other,,70.00,70.00,3,,,,Viet Nam
080121 -- In shell,,30.00,30.00,1,,,,Viet Nam
080122 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080131 -- In shell,,0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"222,646",30.00,30.00,3,,,,Viet Nam
080211 -- In shell,,,,1,1,,,Viet Nam
080212 -- Shelled,,,,1,1,,,Viet Nam
080221 -- In shell,,30.00,30.00,1,,,,Viet Nam
080222 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080231 -- In shell,,30.00,30.00,1,,,,Viet Nam
080232 -- Shelled,,30.00,30.00,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,30.00,30.00,1,,,,Viet Nam
080250 - Pistachios,,30.00,30.00,1,,,,Viet Nam
080290 - Other,,86.00,86.00,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.",,30.00,30.00,1,,,,Viet Nam
080410 - Dates,,30.00,30.00,4,,,,Viet Nam
080420 - Figs,,30.00,30.00,2,,,,Viet Nam
080430 - Pineapples,,30.00,30.00,1,,,,Viet Nam
080440 - Avocados,,30.00,30.00,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","7,197",30.00,30.00,5,,,,Viet Nam
080510 - Oranges,,30.00,30.00,1,,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,30.00,30.00,1,,,,Viet Nam
080540 - Grapefruit,,25.00,25.00,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,30.00,30.00,1,,,,Viet Nam
080590 - Other,,30.00,30.00,1,,,,Viet Nam
080610 - Fresh,,30.00,30.00,1,,,,Viet Nam
080620 - Dried,,100.00,100.00,2,,,,Viet Nam
080711 -- Watermelons,,30.00,30.00,1,,,,Viet Nam
080719 -- Other,,30.00,30.00,1,,,,Viet Nam
080720 - Papaws (papayas),,30.00,30.00,1,,,,Viet Nam
080810 - Apples,,50.00,50.00,1,,,,Viet Nam
080820 - Pears and quinces,,30.00,30.00,1,,,,Viet Nam
080910 - Apricots,,30.00,30.00,1,,,,Viet Nam
080920 - Cherries,,30.00,30.00,1,,,,Viet Nam
"080930 - Peaches, including nectarines",,30.00,30.00,1,,,,Viet Nam
080940 - Plums and sloes,,25.00,25.00,1,,,,Viet Nam
081010 - Strawberries,,30.00,30.00,1,,,,Viet Nam
